, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-08-09, 17832, 15165, 4508, 3072, 2998, 11675, 552, 1002, 640, 1682, 3475, 1068, 4542, 288, 6350, 15808, 24918, 27660, 180, 24632, 1760, 2558, 3308, 120, , 1615, 155528, 160000, 3265, 1385, 164715, 4140, 169270, 305, 3815, 174350, 174378, 100, 218, 602, 952, 70, 3965, 182, 598, 562, 1025, 892, 2322, 760, 645, 1655, 1610, 2472, 1442, 6660, 8148, 11192, 17880, 70, 15860, 14975, 12818, 12810, 210, 15582, 1500, 320, 7750, 475, 568, 412, 230, 90, 618, 455, 3895, 1098, 892, 10, 160, 0, 0, 440, 100, 2498, 290, 12462, 13302, 9842, 2070, 29612, 4242, 2552, 19202, 48810, 48688, 48760, 48760, 50, 225968, 40, 60, 20, 20, 362, 482, 227652, 5190, 228298, 1248, 472, 998, 231185
2011-08-10, 16832, 15130, 4315, 2960, 2795, 11370, 538, 980, 620, 1632, 3382, 1020, 4402, 275, 6165, 15385, 24262, 26940, 188, 23992, 1692, 2492, 3235, 120, , 1530, 153732, 160000, 3170, 1325, 164590, 3902, 168998, 295, 3590, 173495, 173535, 92, 200, 610, 900, 70, 3940, 172, 580, 542, 1005, 865, 2330, 758, 625, 1620, 1582, 2435, 1395, 6555, 7918, 10885, 17240, 70, 15252, 14380, 12240, 12230, 205, 15012, 1500, 310, 7758, 458, 552, 400, 220, 90, 605, 450, 3872, 1090, 875, 10, 160, 0, 0, 440, 100, 2462, 290, 12412, 13240, 9528, 2018, 26815, 4088, 2458, 19040, 45848, 45795, 45865, 45865, 42, 223688, 40, 60, 20, 20, 348, 455, 225710, 5180, 226900, 1235, 470, 988, 229802
2011-08-11, 16180, 15095, 4125, 2850, 2640, 11058, 522, 955, 602, 1585, 3290, 982, 4268, 270, 5992, 14948, 23645, 26248, 195, 23368, 1630, 2410, 3155, 120, , 1450, 152218, 160000, 3065, 1268, 164438, 3728, 168630, 282, 3412, 172548, 172585, 90, 190, 620, 855, 62, 3920, 162, 565, 528, 982, 842, 2330, 750, 610, 1592, 1558, 2395, 1355, 6465, 7710, 10615, 16600, 70, 14658, 13800, 11678, 11672, 205, 14468, 1500, 305, 7768, 448, 538, 388, 210, 85, 595, 440, 3850, 1090, 870, 10, 160, 0, 0, 422, 95, 2435, 290, 12372, 13185, 9212, 1972, 26235, 3948, 2412, 18890, 45122, 45092, 45162, 45162, 40, 220958, 40, 60, 20, 20, 338, 438, 222668, 5178, 224340, 1230, 462, 982, 227160
2011-08-12, 15930, 15055, 4055, 2802, 2562, 10902, 515, 942, 590, 1545, 3212, 945, 4158, 262, 5835, 14575, 23052, 25592, 200, 22775, 1560, 2330, 3068, 120, , 1380, 150732, 160000, 2995, 1212, 164285, 3620, 168350, 272, 3295, 171770, 171795, 85, 182, 625, 835, 60, 3902, 152, 548, 512, 960, 822, 2332, 750, 608, 1612, 1538, 2378, 1315, 6380, 7505, 10350, 15960, 68, 14068, 13220, 11120, 11120, 210, 13945, 1500, 300, 7778, 435, 520, 378, 205, 80, 588, 428, 3820, 1088, 880, 10, 160, 0, 0, 408, 90, 2412, 298, 12372, 13162, 8908, 1925, 25825, 3825, 2325, 18755, 44582, 44575, 44645, 44645, 40, 219512, 40, 60, 20, 20, 325, 420, 221160, 5170, 223292, 1225, 452, 975, 226042
2011-08-13, 15610, 15020, 3968, 2705, 2455, 10738, 505, 938, 575, 1505, 3148, 912, 4062, 258, 5702, 14370, 22515, 24998, 210, 22248, 1510, 2258, 2988, 120, , 1315, 149388, 160000, 2870, 1160, 164158, 3528, 168128, 262, 3168, 171345, 171360, 80, 180, 630, 808, 60, 3885, 142, 535, 492, 925, 800, 2320, 750, 602, 1630, 1515, 2402, 1275, 6305, 7380, 10135, 15368, 60, 13512, 12675, 10578, 10585, 210, 13432, 1500, 290, 7785, 422, 505, 368, 200, 80, 575, 425, 3742, 1070, 875, 10, 152, 0, 8, 435, 90, 2382, 298, 12372, 13152, 8632, 1885, 25462, 3708, 2248, 18635, 44098, 44098, 44168, 44168, 40, 218358, 40, 60, 20, 20, 312, 402, 219950, 5162, 222198, 1218, 445, 965, 224930
2011-08-14, 15395, 14985, 3795, 2628, 2368, 10495, 495, 925, 555, 1470, 3085, 880, 3965, 250, 5575, 14105, 22125, 24562, 212, 21840, 1455, 2198, 2920, 110, , 1255, 148242, 160000, 2700, 1115, 163975, 3510, 167900, 252, 3045, 170990, 171005, 80, 170, 630, 775, 60, 3865, 135, 515, 475, 878, 765, 2300, 748, 598, 1632, 1475, 2418, 1242, 6240, 7295, 10005, 14852, 60, 13058, 12225, 10105, 10098, 210, 12950, 1500, 280, 7790, 408, 490, 360, 198, 80, 570, 410, 3648, 1055, 862, 10, 150, 0, 20, 440, 85, 2335, 300, 12358, 13125, 8390, 1845, 25130, 3600, 2198, 18522, 43655, 43655, 43718, 43718, 40, 217498, 40, 60, 20, 20, 302, 385, 219062, 5160, 221340, 1200, 440, 950, 224015
2011-08-15, 14712, 14958, 3638, 2552, 2298, 10250, 485, 910, 542, 1438, 3020, 850, 3872, 240, 5452, 13775, 21708, 24102, 222, 21490, 1402, 2128, 2845, 110, , 1195, 147175, 160000, 2540, 1065, 163762, 3368, 167590, 242, 2898, 170555, 170575, 80, 160, 635, 742, 50, 3845, 130, 495, 470, 828, 715, 2272, 740, 585, 1622, 1435, 2412, 1205, 6178, 7210, 9862, 14335, 60, 12642, 11820, 9712, 9705, 210, 12542, 1500, 272, 7798, 395, 475, 348, 188, 78, 570, 392, 3558, 1038, 858, 10, 150, 0, 25, 390, 80, 2290, 300, 12328, 13085, 8160, 1805, 24800, 3498, 2122, 18415, 43218, 43218, 43282, 43282, 40, 216670, 40, 60, 20, 20, 298, 368, 218240, 5152, 220548, 1190, 430, 942, 223192
2011-08-16, 14168, 14928, 3532, 2518, 2245, 10080, 475, 898, 530, 1410, 2962, 820, 3782, 242, 5338, 13472, 21240, 23580, 230, 21120, 1352, 2062, 2788, 110, , 1140, 144985, 164462, 2442, 1025, 167805, 3292, 171180, 235, 2855, 173500, 173312, 75, 160, 640, 752, 50, 3828, 120, 480, 455, 785, 682, 2235, 740, 585, 1630, 1402, 2398, 1172, 6118, 7138, 9738, 13820, 60, 12200, 11398, 9318, 9320, 215, 12188, 1500, 265, 7808, 385, 462, 340, 180, 72, 562, 390, 3468, 1020, 850, 10, 150, 0, 38, 462, 80, 2262, 308, 12305, 13050, 7945, 1765, 24490, 3402, 2108, 18315, 42802, 42802, 42870, 42870, 50, 216512, 40, 60, 20, 20, 290, 360, 217772, 5150, 220078, 1180, 430, 935, 222620
2011-08-17, 14170, 14900, 3485, 2520, 2255, 10035, 470, 890, 520, 1382, 2915, 798, 3715, 232, 5225, 13338, 20812, 23108, 238, 20695, 1322, 2002, 2720, 110, , 1092, 135622, 156258, 2395, 988, 160340, 3230, 164758, 230, 2778, 168790, 169198, 70, 150, 640, 712, 50, 3815, 118, 465, 435, 742, 662, 2198, 740, 588, 1660, 1375, 2395, 1148, 6068, 7075, 9630, 13305, 60, 11710, 10925, 8888, 8902, 220, 11812, 1500, 260, 7822, 375, 455, 330, 180, 72, 558, 378, 3375, 1008, 855, 10, 150, 0, 50, 470, 80, 2248, 310, 12342, 13070, 7750, 1728, 24222, 3320, 2035, 18225, 42450, 42450, 42510, 42510, 55, 217995, 40, 60, 20, 20, 282, 352, 219630, 5145, 221975, 1170, 420, 915, 224440
2011-08-18, 13615, 14868, 3368, 2485, 2198, 9915, 462, 885, 508, 1360, 2875, 785, 3658, 225, 5140, 13225, 20510, 22770, 240, 20268, 1295, 1942, 2662, 105, , 1045, 133678, 153502, 2232, 948, 156925, 3042, 160535, 220, 2662, 163442, 163542, 70, 148, 648, 658, 50, 3802, 110, 452, 428, 702, 630, 2172, 732, 572, 1648, 1345, 2390, 1120, 6008, 7000, 9520, 12792, 55, 11210, 10438, 8418, 8428, 220, 11372, 1500, 252, 7848, 365, 442, 320, 170, 70, 550, 372, 3282, 998, 860, 10, 150, 0, 60, 405, 70, 2220, 302, 12388, 13110, 7565, 1695, 24025, 3240, 1972, 18140, 42165, 42165, 42225, 42225, 50, 210768, 40, 60, 20, 20, 272, 342, 213358, 5140, 216062, 1155, 412, 900, 219175
2011-08-19, 12935, 14838, 3160, 2325, 2035, 9565, 455, 865, 495, 1340, 2825, 765, 3590, 220, 5052, 12922, 20248, 22475, 248, 20065, 1272, 1892, 2610, 102, , 998, 132588, 152402, 1985, 905, 155620, 2860, 158975, 218, 2600, 161772, 161840, 70, 140, 650, 655, 50, 3792, 110, 438, 425, 665, 598, 2145, 730, 555, 1630, 1312, 2355, 1090, 5938, 6920, 9408, 12278, 50, 10698, 9938, 7942, 7952, 220, 10905, 1500, 250, 7878, 355, 435, 318, 170, 70, 542, 370, 3190, 985, 865, 10, 150, 0, 65, 415, 70, 2198, 295, 12415, 13128, 7385, 1660, 23820, 3160, 1890, 18060, 41882, 41882, 41945, 41945, 48, 207130, 40, 60, 20, 20, 270, 330, 208855, 5128, 211408, 1150, 412, 895, 214090
2011-08-20, 12430, 14815, 3022, 2272, 1910, 9318, 450, 858, 490, 1322, 2785, 750, 3535, 220, 4970, 12478, 19842, 22028, 258, 19768, 1250, 1838, 2558, 108, , 955, 131345, 151255, 1760, 875, 154225, 2878, 157592, 210, 2510, 160305, 160370, 70, 132, 635, 620, 50, 3770, 105, 430, 422, 640, 592, 2122, 730, 552, 1638, 1290, 2325, 1065, 5875, 6840, 9295, 11765, 52, 10168, 9420, 7442, 7460, 225, 10430, 1500, 240, 7908, 348, 428, 310, 170, 70, 530, 370, 3110, 960, 872, 10, 150, 0, 78, 450, 70, 2190, 300, 12482, 13180, 7220, 1628, 23635, 3082, 1882, 17980, 41615, 41615, 41675, 41675, 50, 205225, 40, 60, 20, 20, 260, 320, 206850, 5112, 209420, 1145, 415, 892, 212022
2011-08-21, 12098, 14790, 2978, 2245, 1898, 9242, 450, 858, 488, 1305, 2760, 745, 3508, 212, 4900, 12240, 19332, 21462, 262, 19305, 1228, 1795, 2512, 105, , 925, 127712, 148040, 1585, 842, 150970, 2730, 154472, 208, 2398, 157395, 157562, 70, 130, 615, 590, 50, 3718, 100, 420, 408, 622, 582, 2112, 730, 542, 1645, 1270, 2318, 1045, 5800, 6758, 9185, 11250, 50, 9642, 8908, 6938, 6955, 230, 9945, 1500, 240, 7940, 340, 420, 300, 170, 70, 545, 370, 3030, 935, 875, 10, 150, 0, 90, 438, 70, 2188, 300, 12568, 13265, 7070, 1598, 23510, 3020, 1862, 17915, 41425, 41425, 41485, 41485, 50, 203210, 40, 60, 20, 20, 260, 320, 204925, 5098, 207550, 1140, 410, 882, 210165
2011-08-22, 12032, 14768, 2945, 2225, 1818, 9182, 445, 850, 475, 1292, 2732, 732, 3462, 210, 4855, 12108, 18990, 21078, 270, 18962, 1208, 1745, 2465, 102, , 885, 120288, 140720, 1458, 815, 143638, 2565, 147232, 200, 2338, 150582, 150920, 65, 122, 595, 580, 40, 3662, 100, 415, 400, 608, 552, 2102, 728, 542, 1660, 1255, 2320, 1020, 5730, 6670, 9065, 10738, 50, 9145, 8418, 6458, 6468, 240, 9465, 1500, 238, 7972, 335, 418, 298, 170, 70, 545, 368, 2942, 912, 868, 10, 145, 0, 90, 395, 70, 2172, 292, 12642, 13342, 6930, 1570, 23415, 2960, 1812, 17855, 41270, 41270, 41330, 41330, 55, 198885, 40, 60, 20, 30, 250, 318, 201102, 5082, 203872, 1130, 400, 865, 206675
2011-08-23, 11660, 14740, 2908, 2180, 1762, 9102, 440, 845, 468, 1280, 2702, 718, 3418, 210, 4788, 11962, 18755, 20820, 278, 18810, 1188, 1698, 2418, 110, , 850, 118810, 138578, 1358, 788, 140890, 2450, 143792, 198, 2235, 146220, 146298, 70, 120, 575, 548, 40, 3608, 100, 410, 405, 595, 525, 2080, 720, 535, 1645, 1232, 2312, 1000, 5658, 6590, 8950, 10225, 50, 8650, 7935, 5988, 5995, 238, 8995, 1500, 228, 8005, 322, 405, 290, 160, 70, 518, 360, 2870, 888, 858, 10, 140, 0, 98, 395, 60, 2160, 285, 12685, 13385, 6795, 1542, 23300, 2902, 1790, 17795, 41095, 41095, 41155, 41155, 60, 191900, 40, 60, 20, 35, 250, 310, 194158, 5065, 197038, 1125, 405, 862, 199978
2011-08-24, 11410, 14722, 2860, 2195, 1808, 9058, 440, 840, 465, 1270, 2682, 705, 3385, 208, 4732, 11822, 18542, 20588, 292, 18780, 1168, 1660, 2380, 110, , 822, 118300, 138042, 1275, 770, 140208, 2502, 143072, 190, 2218, 145360, 145382, 60, 120, 555, 550, 40, 3548, 100, 405, 395, 588, 505, 2058, 720, 530, 1648, 1212, 2295, 985, 5598, 6520, 8852, 9712, 50, 8142, 7442, 5512, 5525, 238, 8535, 1500, 220, 8032, 315, 398, 285, 160, 70, 505, 360, 2788, 865, 868, 10, 140, 0, 108, 428, 60, 2165, 290, 12755, 13445, 6670, 1520, 23178, 2855, 1765, 17742, 40922, 40922, 40982, 40982, 60, 189062, 40, 60, 20, 52, 248, 310, 190575, 5050, 193308, 1120, 402, 858, 195860
2011-08-25, 11648, 14708, 2855, 2198, 1858, 9058, 440, 848, 455, 1255, 2660, 705, 3362, 202, 4690, 11810, 18345, 20362, 300, 18545, 1150, 1615, 2335, 102, , 798, 117960, 137688, 1210, 745, 139742, 2415, 142562, 190, 2160, 144800, 144822, 60, 110, 532, 525, 40, 3488, 90, 400, 385, 580, 485, 2035, 718, 522, 1645, 1190, 2288, 965, 5522, 6428, 8742, 9200, 50, 7630, 6945, 5030, 5040, 240, 8070, 1500, 220, 8068, 305, 388, 272, 148, 65, 500, 350, 2702, 842, 862, 10, 140, 0, 112, 402, 60, 2158, 290, 12842, 13538, 6555, 1500, 23115, 2805, 1735, 17695, 40812, 40812, 40875, 40875, 60, 188200, 40, 60, 20, 62, 240, 310, 189582, 5035, 192318, 1108, 400, 845, 194748
2011-08-26, 11688, 14680, 2745, 2105, 1740, 8892, 440, 842, 440, 1235, 2625, 700, 3325, 192, 4640, 11752, 18220, 20225, 305, 18320, 1135, 1575, 2300, 98, , 772, 117525, 137278, 1155, 725, 139258, 2300, 141968, 180, 2052, 144118, 144148, 60, 108, 510, 478, 40, 3438, 90, 392, 385, 580, 458, 2015, 710, 518, 1620, 1168, 2262, 942, 5440, 6338, 8615, 8688, 50, 7128, 6455, 4552, 4565, 240, 7600, 1488, 212, 8100, 295, 380, 265, 138, 60, 490, 350, 2620, 818, 858, 10, 140, 0, 110, 372, 60, 2142, 280, 12895, 13585, 6435, 1478, 23045, 2760, 1642, 17648, 40692, 40692, 40758, 40758, 60, 187475, 40, 52, 20, 70, 240, 302, 188860, 5020, 191638, 1100, 402, 830, 194038
2011-08-27, 11208, 14655, 2632, 2062, 1615, 8705, 430, 830, 435, 1215, 2585, 698, 3285, 190, 4588, 11460, 18052, 20038, 312, 18195, 1115, 1540, 2260, 95, , 750, 117002, 136750, 1115, 705, 138655, 2258, 141280, 180, 2012, 143378, 143408, 62, 110, 495, 470, 40, 3375, 90, 390, 378, 580, 448, 1995, 710, 508, 1602, 1145, 2215, 925, 5370, 6250, 8495, 8368, 50, 6615, 5950, 4072, 4088, 240, 7128, 1340, 210, 8130, 290, 370, 260, 130, 60, 485, 340, 2515, 810, 855, 10, 140, 0, 110, 380, 60, 2130, 272, 12935, 13620, 6328, 1455, 22940, 2712, 1615, 17600, 40540, 40540, 40600, 40600, 52, 186582, 40, 50, 20, 78, 230, 295, 187978, 5005, 190802, 1100, 400, 840, 193215
2011-08-28, 11220, 14638, 2620, 2065, 1578, 8675, 430, 820, 430, 1195, 2555, 700, 3252, 190, 4530, 11230, 17718, 19665, 325, 17895, 1098, 1498, 2225, 92, , 725, 116528, 136275, 1082, 685, 138122, 2210, 140718, 175, 1968, 142770, 142795, 60, 100, 475, 452, 40, 3298, 90, 380, 372, 580, 430, 1978, 700, 505, 1605, 1125, 2190, 908, 5305, 6172, 8382, 8295, 50, 6352, 5645, 3655, 3642, 240, 6660, 1160, 205, 8148, 280, 365, 252, 120, 60, 472, 340, 2405, 810, 872, 10, 140, 0, 110, 350, 60, 2092, 270, 12978, 13662, 6220, 1435, 22835, 2665, 1588, 17552, 40390, 40390, 40450, 40450, 50, 185728, 40, 50, 20, 82, 230, 290, 187080, 4988, 189942, 1092, 395, 838, 192352
2011-08-29, 11488, 14620, 2570, 2025, 1575, 8612, 430, 820, 420, 1178, 2520, 700, 3218, 190, 4485, 11130, 17410, 19325, 342, 17645, 1085, 1460, 2190, 98, , 705, 115968, 135725, 1050, 665, 137520, 2185, 140070, 170, 1955, 142102, 142130, 60, 100, 460, 482, 40, 3225, 90, 375, 375, 580, 412, 1962, 700, 508, 1615, 1110, 2180, 895, 5250, 6110, 8290, 8228, 50, 6268, 5570, 3492, 3442, 242, 6330, 980, 200, 8088, 272, 358, 250, 120, 60, 460, 335, 2295, 810, 892, 10, 140, 0, 108, 320, 60, 2050, 270, 13022, 13712, 6125, 1415, 22720, 2625, 1588, 17505, 40225, 40225, 40288, 40288, 58, 184928, 40, 50, 12, 90, 225, 282, 186275, 4972, 189180, 1090, 392, 822, 191560
2011-08-30, 11178, 14600, 2455, 1945, 1542, 8430, 430, 812, 420, 1162, 2495, 700, 3195, 180, 4438, 10965, 17220, 19115, 355, 17452, 1068, 1428, 2155, 90, , 685, 115435, 135180, 1020, 645, 136922, 2138, 139432, 170, 1942, 141458, 141488, 60, 98, 440, 465, 40, 3150, 90, 370, 368, 580, 392, 1945, 702, 510, 1628, 1098, 2188, 885, 5202, 6052, 8218, 8162, 50, 6218, 5525, 3445, 3380, 250, 6210, 795, 200, 7970, 270, 350, 248, 110, 60, 460, 335, 2185, 810, 905, 10, 140, 0, 98, 330, 58, 2012, 260, 12990, 13698, 6035, 1395, 22620, 2585, 1542, 17465, 40085, 40085, 40148, 40148, 58, 184112, 40, 50, 10, 95, 220, 280, 185432, 4955, 188375, 1082, 390, 810, 190738
2011-08-31, 10670, 14585, 2375, 1940, 1555, 8300, 430, 810, 418, 1145, 2472, 705, 3178, 180, 4405, 10748, 16988, 18855, 375, 17280, 1055, 1398, 2122, 90, , 668, 114975, 134720, 998, 630, 136412, 2098, 138872, 162, 1868, 140822, 140848, 60, 90, 425, 422, 40, 3078, 82, 362, 365, 580, 375, 1930, 700, 500, 1622, 1080, 2190, 872, 5145, 5985, 8138, 8095, 50, 6170, 5498, 3425, 3352, 252, 6170, 615, 200, 7848, 260, 345, 240, 110, 60, 460, 338, 2078, 810, 925, 10, 140, 0, 88, 298, 50, 1982, 260, 12875, 13595, 5945, 1375, 22440, 2548, 1508, 17425, 39870, 39435, 39498, 39498, 60, 183235, 40, 50, 10, 100, 220, 280, 184582, 4942, 187570, 1080, 390, 808, 189925
2011-09-01, 10805, 14972, 2365, 1930, 1555, 8292, 420, 810, 410, 1132, 2450, 708, 3155, 180, 4375, 10648, 16742, 18585, 385, 17070, 1038, 1365, 2090, 90, , 650, 112762, 124365, 975, 615, 127942, 2090, 132288, 160, 1798, 136272, 136815, 60, 90, 405, 408, 40, 3005, 90, 360, 378, 580, 352, 1905, 700, 510, 1622, 1068, 2182, 858, 5080, 5912, 8035, 8028, 50, 6125, 5465, 3408, 3338, 260, 6152, 435, 192, 7728, 258, 340, 240, 110, 60, 460, 338, 1968, 810, 952, 10, 140, 0, 75, 340, 50, 1955, 250, 12750, 13462, 5868, 1358, 22210, 2515, 1492, 14792, 37000, 35705, 35768, 35768, 60, 180848, 40, 50, 10, 110, 220, 278, 182608, 4925, 185712, 1072, 388, 800, 188202
2011-09-02, 10332, 16652, 2318, 1882, 1510, 8190, 420, 810, 410, 1118, 2435, 708, 3140, 178, 4342, 10582, 16562, 18388, 402, 16840, 1025, 1328, 2055, 90, , 635, 98155, 95642, 955, 605, 98245, 2152, 102202, 160, 1808, 106992, 108140, 60, 90, 390, 432, 38, 2935, 80, 352, 382, 590, 338, 1890, 700, 510, 1625, 1060, 2180, 850, 5040, 5865, 7968, 7962, 50, 6065, 5420, 3382, 3310, 260, 6135, 265, 190, 7605, 250, 335, 232, 108, 60, 468, 335, 1858, 810, 975, 10, 140, 0, 60, 350, 50, 1932, 250, 12625, 13335, 5802, 1342, 21985, 2482, 1475, 9888, 31868, 30575, 30638, 30638, 60, 160805, 40, 50, 10, 118, 220, 278, 166750, 4912, 170830, 1085, 390, 810, 175168
2011-09-03, 9958, 16630, 2320, 1880, 1552, 8185, 420, 810, 402, 1105, 2412, 710, 3122, 170, 4320, 10485, 16438, 18250, 415, 16760, 1015, 1308, 2030, 90, , 615, 97178, 93112, 940, 590, 94610, 2182, 97038, 150, 1810, 98858, 98900, 60, 90, 362, 430, 35, 2882, 80, 352, 375, 605, 325, 1870, 695, 510, 1630, 1045, 2180, 840, 4978, 5798, 7908, 7890, 50, 6015, 5385, 3352, 3280, 268, 6120, 230, 190, 7490, 248, 330, 230, 100, 60, 460, 332, 1752, 798, 988, 10, 132, 0, 50, 340, 50, 1898, 250, 12500, 13212, 5732, 1325, 21778, 2452, 1425, 9810, 31585, 30398, 30458, 30458, 60, 135305, 40, 50, 10, 120, 212, 270, 138875, 4895, 142768, 1080, 380, 808, 146782
2011-09-04, 9662, 16610, 2295, 1860, 1532, 8150, 420, 805, 395, 1092, 2390, 710, 3102, 170, 4285, 10432, 16300, 18090, 435, 16680, 1000, 1270, 1995, 90, , 598, 97022, 93082, 930, 575, 94630, 2158, 97118, 150, 1758, 98920, 98930, 60, 90, 335, 402, 30, 2852, 80, 360, 375, 632, 350, 1860, 690, 502, 1608, 1025, 2170, 825, 4865, 5678, 7772, 7802, 50, 5955, 5340, 3325, 3252, 270, 6100, 230, 190, 7382, 240, 325, 225, 100, 60, 452, 330, 1648, 788, 990, 10, 130, 0, 42, 328, 50, 1862, 245, 12350, 13065, 5660, 1312, 21550, 2418, 1415, 9762, 31312, 31312, 31380, 31380, 60, 131855, 40, 50, 10, 130, 210, 270, 132905, 4880, 136040, 1078, 370, 800, 138362
2011-09-05, 9705, 16590, 2230, 1790, 1432, 8020, 420, 798, 390, 1082, 2368, 710, 3072, 170, 4248, 10298, 16150, 17925, 445, 16492, 988, 1245, 1975, 85, , 585, 96625, 92690, 925, 565, 94218, 2160, 96690, 150, 1715, 98468, 98488, 60, 90, 308, 402, 30, 2828, 80, 360, 375, 660, 380, 1865, 690, 498, 1555, 1012, 2120, 810, 4755, 5555, 7615, 7720, 50, 5868, 5275, 3285, 3215, 268, 6075, 230, 190, 7325, 235, 320, 220, 100, 60, 450, 330, 1542, 775, 988, 10, 130, 0, 40, 310, 50, 1832, 240, 12195, 12900, 5585, 1298, 21300, 2388, 1358, 9672, 30972, 30972, 31038, 31038, 55, 131902, 40, 50, 10, 130, 210, 268, 133120, 4862, 136300, 1075, 375, 798, 138580
