, LIBBY DAM, KOOTENAI RIV AT LEONIA, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, CLARK FORK AT ST REGIS, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNAKE R ON JACKSON LAKE AT DAM, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, MALHEUR RIVER NR VALE, CASCADE DAM, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NEAR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-02-23,2345.0,5340.0,523.0,3295.0,191.0,381.0,196.0,423.0,1045.0,925.0,1970.0,2726.0,4128.0,10624.0,11274.0,830.0,14152.0,7093.0,9643.0,474.0,50561.0,273.0,60518.0,70000.0,783.0,253.0,71047.0,683.0,73113.0,65.0,1456.0,74581.0,73000.0,231.0,225.0,312.0,601.0,901.0,272.0,1843.0,187.0,484.0,353.0,573.0,3101.0,4598.0,336.0,401.0,909.0,247.0,1079.0,358.0,812.0,942.0,1688.0,1374.0,24.0,2520.0,2294.0,2001.0,2094.0,227.0,4777.0,426.0,93.0,7796.0,42.0,71.0,189.0,181.0,41.0,1728.0,59.0,324.0,145.0,18.0,407.0,314.0,82.0,1499.0,1360.0,12701.0,14785.0,4928.0,1962.0,25755.0,5746.0,4354.0,9576.0,35331.0,35331.0,36843.0,36843.0,1243.0,115894.0,333.0,694.0,219.0,855.0,1308.0,1870.0,124038.0,6188.0,122646.0,2832.0,1491.0,1829.0,128904.0
2003-02-24,2327.0,5312.0,512.0,3306.0,188.0,378.0,193.0,415.0,1029.0,912.0,1941.0,2688.0,4102.0,10595.0,11236.0,817.0,14077.0,7085.0,9534.0,480.0,50536.0,269.0,60383.0,70000.0,776.0,252.0,71038.0,687.0,73103.0,64.0,1461.0,74570.0,73000.0,245.0,237.0,309.0,536.0,894.0,277.0,1857.0,192.0,491.0,391.0,604.0,3108.0,4561.0,335.0,399.0,907.0,245.0,1071.0,358.0,809.0,938.0,1679.0,1373.0,24.0,2510.0,2278.0,1986.0,2079.0,226.0,4761.0,403.0,93.0,7821.0,42.0,71.0,189.0,180.0,40.0,1648.0,56.0,334.0,143.0,18.0,420.0,307.0,80.0,1520.0,1199.0,12458.0,14423.0,4885.0,2046.0,25391.0,5755.0,4321.0,9655.0,35045.0,35045.0,36575.0,36575.0,1223.0,115517.0,327.0,712.0,204.0,876.0,1274.0,1869.0,123741.0,6144.0,122262.0,2838.0,1460.0,1860.0,128456.0
2003-02-25,2309.0,5303.0,502.0,3324.0,186.0,374.0,190.0,407.0,1015.0,901.0,1916.0,2655.0,4142.0,10567.0,11223.0,808.0,14094.0,7021.0,9476.0,482.0,50535.0,266.0,60307.0,70000.0,772.0,251.0,71030.0,682.0,73093.0,63.0,1460.0,74561.0,73000.0,250.0,225.0,310.0,494.0,894.0,277.0,1870.0,198.0,507.0,392.0,639.0,3143.0,4584.0,334.0,398.0,905.0,244.0,1064.0,357.0,805.0,934.0,1669.0,1371.0,24.0,2501.0,2263.0,1971.0,2063.0,226.0,4745.0,385.0,94.0,7803.0,42.0,71.0,188.0,180.0,39.0,1574.0,54.0,361.0,144.0,21.0,432.0,300.0,77.0,1537.0,1071.0,12347.0,14183.0,4849.0,2036.0,24982.0,5767.0,4232.0,9667.0,34649.0,34649.0,36150.0,36150.0,1171.0,115112.0,317.0,700.0,211.0,886.0,1243.0,1836.0,123350.0,6080.0,121760.0,2866.0,1556.0,1811.0,127997.0
2003-02-26,2293.0,5284.0,493.0,3346.0,183.0,372.0,187.0,400.0,1002.0,890.0,1891.0,2628.0,4177.0,10578.0,11232.0,803.0,14078.0,6908.0,9365.0,464.0,50583.0,262.0,60240.0,70000.0,767.0,250.0,71024.0,673.0,73086.0,62.0,1445.0,74538.0,73000.0,249.0,236.0,310.0,554.0,889.0,272.0,1854.0,196.0,517.0,363.0,653.0,3147.0,4606.0,333.0,396.0,901.0,243.0,1058.0,357.0,802.0,930.0,1660.0,1369.0,24.0,2492.0,2249.0,1957.0,2048.0,226.0,4729.0,371.0,95.0,7751.0,42.0,71.0,187.0,179.0,39.0,1512.0,53.0,349.0,135.0,33.0,339.0,293.0,75.0,1526.0,931.0,12220.0,13963.0,4827.0,1971.0,24637.0,5778.0,4183.0,9608.0,34245.0,34245.0,35673.0,35673.0,1122.0,114657.0,312.0,684.0,200.0,860.0,1192.0,1763.0,122873.0,5978.0,121134.0,2775.0,1549.0,1737.0,127375.0
2003-02-27,2277.0,5249.0,484.0,3368.0,181.0,369.0,184.0,394.0,990.0,878.0,1868.0,2598.0,4211.0,10614.0,11266.0,791.0,14068.0,6715.0,9227.0,436.0,50596.0,259.0,60120.0,70000.0,761.0,248.0,71018.0,658.0,73080.0,61.0,1419.0,74505.0,73000.0,232.0,216.0,301.0,485.0,875.0,262.0,1823.0,195.0,521.0,354.0,656.0,3105.0,4574.0,333.0,395.0,900.0,242.0,1053.0,356.0,798.0,926.0,1651.0,1368.0,24.0,2483.0,2235.0,1943.0,2033.0,225.0,4715.0,357.0,95.0,7724.0,42.0,71.0,186.0,178.0,38.0,1497.0,51.0,338.0,134.0,40.0,237.0,287.0,73.0,1509.0,854.0,11981.0,13595.0,4805.0,1813.0,24050.0,5781.0,4169.0,9487.0,33537.0,33537.0,34876.0,34876.0,1071.0,113985.0,286.0,636.0,189.0,832.0,1127.0,1652.0,122135.0,5889.0,120272.0,2690.0,1445.0,1631.0,126336.0
2003-02-28,2262.0,5231.0,476.0,3391.0,179.0,366.0,182.0,388.0,979.0,870.0,1849.0,2573.0,4245.0,10655.0,11321.0,775.0,14132.0,6651.0,9122.0,426.0,50552.0,256.0,60008.0,70000.0,754.0,247.0,71011.0,654.0,73072.0,60.0,1407.0,74480.0,73000.0,233.0,228.0,302.0,545.0,873.0,269.0,1822.0,197.0,523.0,358.0,666.0,3073.0,4505.0,332.0,393.0,895.0,240.0,1047.0,356.0,795.0,923.0,1642.0,1366.0,24.0,2474.0,2221.0,1929.0,2019.0,225.0,4701.0,328.0,92.0,7687.0,42.0,71.0,186.0,178.0,38.0,1402.0,50.0,346.0,134.0,44.0,179.0,281.0,71.0,1483.0,814.0,11776.0,13240.0,4775.0,1674.0,23319.0,5758.0,4106.0,9432.0,32751.0,32751.0,34048.0,34048.0,1016.0,113014.0,276.0,593.0,175.0,773.0,1101.0,1578.0,121068.0,5804.0,119078.0,2649.0,1352.0,1607.0,124883.0
2003-03-01,2248.0,5212.0,468.0,3416.0,177.0,364.0,179.0,383.0,968.0,861.0,1829.0,2552.0,4237.0,10510.0,11178.0,764.0,14047.0,6784.0,9082.0,442.0,50012.0,253.0,59620.0,70000.0,748.0,246.0,71004.0,654.0,73065.0,60.0,1405.0,74472.0,73000.0,230.0,214.0,299.0,565.0,871.0,272.0,1829.0,196.0,526.0,347.0,675.0,3079.0,4451.0,331.0,392.0,896.0,239.0,1041.0,355.0,792.0,919.0,1634.0,1365.0,23.0,2465.0,2207.0,1916.0,2006.0,224.0,4688.0,301.0,90.0,7708.0,41.0,71.0,185.0,178.0,37.0,1309.0,48.0,358.0,143.0,47.0,153.0,275.0,69.0,1473.0,776.0,11632.0,12998.0,4744.0,1617.0,21195.0,5726.0,4108.0,9462.0,30658.0,30658.0,31933.0,31933.0,1041.0,111850.0,270.0,590.0,174.0,729.0,1101.0,1584.0,119979.0,5779.0,117938.0,2608.0,1361.0,1638.0,123700.0
2003-03-02,2234.0,5183.0,461.0,3439.0,175.0,361.0,177.0,378.0,958.0,850.0,1808.0,2529.0,4192.0,9904.0,10555.0,757.0,13414.0,6771.0,9027.0,444.0,49603.0,251.0,59015.0,70000.0,742.0,245.0,70997.0,635.0,73056.0,59.0,1375.0,74439.0,73000.0,226.0,218.0,309.0,557.0,864.0,259.0,1804.0,188.0,525.0,333.0,678.0,3062.0,4418.0,330.0,391.0,895.0,238.0,1037.0,355.0,789.0,916.0,1626.0,1363.0,23.0,2456.0,2192.0,1901.0,1991.0,224.0,4674.0,288.0,90.0,7726.0,41.0,71.0,184.0,182.0,36.0,1317.0,47.0,363.0,151.0,46.0,143.0,270.0,67.0,1502.0,855.0,11608.0,12885.0,4731.0,1556.0,19498.0,5709.0,4126.0,9421.0,28919.0,28919.0,30223.0,30223.0,1082.0,109379.0,236.0,557.0,175.0,718.0,1086.0,1618.0,117549.0,5759.0,115466.0,2591.0,1382.0,1651.0,121307.0
2003-03-03,2221.0,5159.0,454.0,3460.0,173.0,359.0,175.0,374.0,949.0,839.0,1788.0,2493.0,4186.0,9599.0,10224.0,742.0,12949.0,6521.0,8899.0,420.0,49071.0,248.0,58426.0,70000.0,735.0,244.0,70989.0,621.0,73048.0,58.0,1333.0,74388.0,73000.0,220.0,221.0,314.0,544.0,860.0,249.0,1771.0,186.0,527.0,331.0,685.0,3018.0,4377.0,329.0,389.0,890.0,237.0,1033.0,354.0,786.0,913.0,1618.0,1362.0,23.0,2446.0,2177.0,1885.0,1974.0,225.0,4658.0,280.0,89.0,7705.0,41.0,71.0,183.0,186.0,36.0,1362.0,46.0,340.0,145.0,35.0,141.0,265.0,66.0,1496.0,844.0,11675.0,12995.0,4729.0,1492.0,19420.0,5748.0,4027.0,9368.0,28787.0,28787.0,30002.0,30002.0,1090.0,108571.0,210.0,526.0,175.0,675.0,1110.0,1604.0,116479.0,5803.0,114312.0,2546.0,1389.0,1672.0,119979.0
2003-03-04,2209.0,5140.0,447.0,3479.0,172.0,357.0,173.0,369.0,940.0,830.0,1771.0,2462.0,4196.0,9510.0,10113.0,721.0,12766.0,6181.0,8795.0,400.0,48631.0,246.0,57810.0,70000.0,729.0,243.0,70981.0,609.0,73039.0,57.0,1300.0,74344.0,73000.0,215.0,218.0,301.0,463.0,849.0,240.0,1761.0,180.0,536.0,324.0,688.0,2995.0,4322.0,328.0,388.0,885.0,236.0,1026.0,354.0,784.0,910.0,1610.0,1360.0,23.0,2435.0,2162.0,1869.0,1957.0,225.0,4642.0,249.0,85.0,7669.0,41.0,71.0,183.0,185.0,35.0,1368.0,44.0,327.0,138.0,35.0,141.0,261.0,64.0,1486.0,854.0,11644.0,13034.0,4708.0,1537.0,19524.0,5716.0,3953.0,9362.0,28886.0,28886.0,30083.0,30083.0,1134.0,108517.0,192.0,575.0,187.0,646.0,1145.0,1612.0,116331.0,5835.0,114126.0,2509.0,1358.0,1688.0,119740.0
2003-03-05,2197.0,5122.0,441.0,3499.0,170.0,355.0,171.0,366.0,933.0,822.0,1755.0,2439.0,4207.0,9470.0,10068.0,701.0,12694.0,6009.0,8709.0,387.0,48430.0,244.0,57465.0,70000.0,724.0,242.0,70974.0,606.0,73031.0,57.0,1287.0,74320.0,73000.0,217.0,226.0,296.0,456.0,839.0,242.0,1751.0,169.0,528.0,315.0,680.0,2970.0,4275.0,327.0,387.0,881.0,235.0,1019.0,353.0,782.0,908.0,1603.0,1359.0,23.0,2423.0,2144.0,1851.0,1940.0,226.0,4626.0,218.0,86.0,7671.0,41.0,71.0,182.0,186.0,35.0,1367.0,43.0,344.0,131.0,33.0,141.0,256.0,62.0,1494.0,846.0,11616.0,13065.0,4670.0,1664.0,19712.0,5626.0,3902.0,9291.0,29003.0,29003.0,30254.0,30254.0,1115.0,108576.0,199.0,602.0,202.0,695.0,1156.0,1637.0,116424.0,5827.0,114155.0,2508.0,1343.0,1720.0,119705.0
2003-03-06,2186.0,5105.0,436.0,3518.0,169.0,353.0,170.0,362.0,925.0,818.0,1743.0,2416.0,4237.0,9457.0,10047.0,684.0,12660.0,5917.0,8581.0,375.0,48333.0,242.0,57222.0,70000.0,722.0,242.0,70968.0,604.0,73024.0,56.0,1284.0,74310.0,73000.0,221.0,233.0,297.0,546.0,842.0,248.0,1766.0,162.0,521.0,331.0,689.0,2966.0,4252.0,326.0,385.0,877.0,236.0,1012.0,353.0,780.0,906.0,1597.0,1358.0,23.0,2411.0,2127.0,1834.0,1922.0,227.0,4610.0,191.0,88.0,7686.0,41.0,71.0,181.0,190.0,34.0,1479.0,41.0,386.0,148.0,53.0,142.0,252.0,61.0,1537.0,891.0,11625.0,13077.0,4647.0,1795.0,19889.0,5576.0,3981.0,9275.0,29164.0,29164.0,30434.0,30434.0,1115.0,108709.0,245.0,609.0,220.0,701.0,1218.0,1664.0,116626.0,5820.0,114296.0,2557.0,1381.0,1797.0,119915.0
2003-03-07,2177.0,5110.0,430.0,3494.0,169.0,352.0,168.0,359.0,918.0,812.0,1730.0,2405.0,4308.0,9489.0,10092.0,672.0,12731.0,5922.0,8509.0,382.0,48312.0,240.0,57106.0,70000.0,719.0,241.0,70964.0,612.0,73019.0,55.0,1289.0,74307.0,73000.0,232.0,223.0,302.0,498.0,854.0,267.0,1815.0,163.0,529.0,354.0,718.0,3018.0,4263.0,325.0,384.0,877.0,238.0,1006.0,352.0,778.0,903.0,1591.0,1356.0,23.0,2400.0,2110.0,1818.0,1905.0,228.0,4594.0,162.0,95.0,7708.0,41.0,71.0,180.0,194.0,34.0,1652.0,40.0,378.0,159.0,74.0,142.0,248.0,59.0,1594.0,908.0,11719.0,13176.0,4660.0,1883.0,20099.0,5616.0,4133.0,9357.0,29456.0,29456.0,30700.0,30700.0,1183.0,108995.0,246.0,628.0,227.0,699.0,1321.0,1807.0,116970.0,5794.0,114554.0,2573.0,1366.0,1737.0,120230.0
2003-03-08,2243.0,5138.0,425.0,3460.0,172.0,352.0,166.0,358.0,915.0,806.0,1721.0,2396.0,4332.0,9582.0,10204.0,667.0,12900.0,6003.0,8445.0,382.0,48454.0,238.0,57143.0,70000.0,715.0,240.0,70960.0,609.0,73015.0,55.0,1297.0,74311.0,73000.0,230.0,228.0,313.0,482.0,866.0,285.0,1880.0,154.0,547.0,334.0,748.0,3096.0,4291.0,324.0,383.0,876.0,241.0,1004.0,352.0,776.0,900.0,1584.0,1355.0,23.0,2392.0,2096.0,1805.0,1889.0,229.0,4579.0,128.0,97.0,7726.0,41.0,71.0,180.0,196.0,33.0,1791.0,38.0,365.0,158.0,78.0,143.0,244.0,58.0,1639.0,885.0,11779.0,13245.0,4700.0,1890.0,20292.0,5692.0,4139.0,9399.0,29690.0,29690.0,30905.0,30905.0,1194.0,109278.0,224.0,585.0,223.0,704.0,1361.0,1925.0,117464.0,5706.0,114912.0,2514.0,1251.0,1653.0,120489.0
2003-03-09,2302.0,5170.0,420.0,3429.0,178.0,356.0,165.0,357.0,913.0,801.0,1714.0,2388.0,4320.0,9659.0,10313.0,675.0,13087.0,6293.0,8472.0,412.0,48734.0,236.0,57442.0,70000.0,716.0,239.0,70956.0,632.0,73010.0,54.0,1331.0,74335.0,73000.0,273.0,294.0,373.0,688.0,930.0,315.0,1991.0,160.0,569.0,348.0,791.0,3194.0,4359.0,323.0,382.0,881.0,244.0,1005.0,351.0,773.0,898.0,1577.0,1354.0,23.0,2388.0,2086.0,1794.0,1876.0,230.0,4567.0,97.0,99.0,7769.0,41.0,71.0,179.0,200.0,33.0,1869.0,37.0,380.0,165.0,83.0,166.0,241.0,57.0,1713.0,891.0,11836.0,13286.0,4763.0,1895.0,20385.0,5818.0,4281.0,9525.0,29910.0,29910.0,31245.0,31245.0,1205.0,109555.0,237.0,577.0,244.0,655.0,1385.0,1952.0,117766.0,5672.0,115131.0,2537.0,1299.0,1704.0,120529.0
2003-03-10,2343.0,5227.0,416.0,3402.0,184.0,363.0,164.0,354.0,915.0,797.0,1712.0,2385.0,4325.0,9700.0,10410.0,694.0,13463.0,6928.0,8565.0,451.0,49098.0,235.0,57883.0,70000.0,718.0,238.0,70954.0,629.0,73008.0,53.0,1377.0,74379.0,73000.0,302.0,336.0,415.0,778.0,1009.0,344.0,2189.0,172.0,609.0,387.0,858.0,3417.0,4500.0,322.0,380.0,888.0,248.0,1012.0,351.0,771.0,895.0,1570.0,1352.0,23.0,2388.0,2080.0,1788.0,1866.0,231.0,4557.0,75.0,97.0,7790.0,41.0,71.0,178.0,206.0,32.0,1946.0,35.0,371.0,167.0,78.0,165.0,237.0,56.0,1773.0,947.0,11998.0,13430.0,4843.0,1905.0,20566.0,6015.0,4590.0,9922.0,30487.0,30487.0,32034.0,32034.0,1257.0,110249.0,250.0,602.0,261.0,637.0,1462.0,1989.0,118388.0,5696.0,115707.0,2562.0,1392.0,1725.0,121251.0
2003-03-11,2363.0,5252.0,412.0,3376.0,189.0,369.0,162.0,355.0,921.0,790.0,1711.0,2380.0,4281.0,9737.0,10448.0,717.0,13388.0,7532.0,8682.0,479.0,49503.0,238.0,58454.0,70000.0,717.0,237.0,70955.0,635.0,73008.0,53.0,1393.0,74401.0,73000.0,303.0,330.0,412.0,747.0,1024.0,350.0,2281.0,181.0,642.0,388.0,909.0,3605.0,4691.0,321.0,379.0,894.0,254.0,1023.0,350.0,769.0,892.0,1564.0,1351.0,23.0,2393.0,2079.0,1784.0,1860.0,232.0,4549.0,70.0,92.0,7779.0,41.0,72.0,178.0,214.0,32.0,1949.0,34.0,372.0,170.0,83.0,152.0,234.0,54.0,1830.0,982.0,12134.0,13556.0,4929.0,1915.0,20799.0,6179.0,4727.0,10621.0,31420.0,31420.0,32901.0,32901.0,1241.0,111382.0,262.0,626.0,258.0,655.0,1500.0,2040.0,119548.0,5715.0,116817.0,2502.0,1447.0,1659.0,122390.0
2003-03-12,2335.0,5241.0,408.0,3346.0,190.0,372.0,161.0,352.0,922.0,784.0,1705.0,2377.0,4225.0,9719.0,10422.0,720.0,13326.0,7651.0,8769.0,446.0,49599.0,243.0,58722.0,70000.0,717.0,237.0,70954.0,629.0,73007.0,52.0,1380.0,74389.0,73000.0,291.0,295.0,379.0,590.0,976.0,338.0,2227.0,179.0,657.0,361.0,932.0,3606.0,4841.0,321.0,378.0,894.0,263.0,1033.0,350.0,766.0,889.0,1560.0,1350.0,23.0,2400.0,2080.0,1785.0,1858.0,233.0,4545.0,61.0,88.0,7756.0,41.0,72.0,177.0,221.0,31.0,1919.0,33.0,377.0,172.0,76.0,145.0,231.0,53.0,1855.0,994.0,12196.0,13600.0,5006.0,1885.0,20866.0,6256.0,4698.0,10536.0,31402.0,31402.0,32759.0,32759.0,1177.0,111812.0,246.0,624.0,247.0,669.0,1500.0,2040.0,120204.0,5728.0,117481.0,2444.0,1419.0,1617.0,123032.0
2003-03-13,2325.0,5241.0,404.0,3313.0,189.0,372.0,160.0,349.0,918.0,776.0,1694.0,2369.0,4189.0,9679.0,10394.0,721.0,13317.0,7629.0,8915.0,423.0,49627.0,248.0,58912.0,70000.0,715.0,236.0,70953.0,637.0,73005.0,52.0,1363.0,74370.0,73000.0,293.0,305.0,396.0,635.0,968.0,334.0,2189.0,178.0,668.0,354.0,946.0,3552.0,4873.0,320.0,377.0,890.0,263.0,1041.0,349.0,764.0,887.0,1556.0,1349.0,22.0,2404.0,2080.0,1784.0,1857.0,233.0,4544.0,60.0,84.0,7720.0,41.0,72.0,176.0,221.0,31.0,1790.0,31.0,366.0,166.0,71.0,144.0,228.0,52.0,1953.0,1020.0,12235.0,13611.0,5057.0,1860.0,20825.0,6258.0,4636.0,10414.0,31239.0,31239.0,32600.0,32600.0,1125.0,111659.0,238.0,611.0,234.0,659.0,1432.0,1997.0,120080.0,5698.0,117292.0,2445.0,1422.0,1620.0,122809.0
2003-03-14,2377.0,5252.0,401.0,3280.0,188.0,370.0,159.0,347.0,915.0,771.0,1685.0,2359.0,4191.0,9666.0,10400.0,729.0,13314.0,7652.0,9053.0,434.0,49705.0,252.0,59149.0,70000.0,710.0,235.0,70951.0,631.0,73003.0,51.0,1353.0,74357.0,73000.0,291.0,281.0,377.0,533.0,959.0,337.0,2202.0,181.0,682.0,350.0,968.0,3551.0,4858.0,319.0,376.0,887.0,257.0,1042.0,349.0,761.0,884.0,1552.0,1349.0,22.0,2405.0,2077.0,1781.0,1855.0,234.0,4542.0,60.0,80.0,7681.0,40.0,72.0,176.0,224.0,31.0,1594.0,30.0,377.0,158.0,62.0,143.0,225.0,51.0,1941.0,1019.0,12305.0,13700.0,5096.0,1857.0,20837.0,6269.0,4618.0,10369.0,31206.0,31206.0,32468.0,32468.0,1109.0,111511.0,240.0,611.0,234.0,638.0,1340.0,1888.0,119848.0,5655.0,116968.0,2428.0,1431.0,1638.0,122480.0
2003-03-15,2444.0,5257.0,397.0,3252.0,188.0,369.0,158.0,344.0,910.0,765.0,1675.0,2347.0,4175.0,9705.0,10462.0,733.0,13394.0,7832.0,9113.0,450.0,49819.0,256.0,59350.0,70000.0,706.0,235.0,70947.0,650.0,72999.0,51.0,1362.0,74358.0,73000.0,284.0,269.0,368.0,513.0,941.0,343.0,2216.0,179.0,698.0,350.0,986.0,3565.0,4858.0,318.0,375.0,888.0,254.0,1039.0,348.0,759.0,881.0,1547.0,1348.0,22.0,2401.0,2068.0,1774.0,1850.0,235.0,4538.0,59.0,77.0,7652.0,40.0,72.0,176.0,226.0,30.0,1423.0,28.0,369.0,161.0,73.0,143.0,223.0,50.0,1868.0,951.0,12173.0,13618.0,5131.0,1864.0,20858.0,6329.0,4611.0,10331.0,31189.0,31189.0,32437.0,32437.0,1110.0,111397.0,255.0,629.0,271.0,626.0,1370.0,1799.0,119606.0,5666.0,116684.0,2471.0,1419.0,1709.0,122244.0
2003-03-16,2549.0,5285.0,394.0,3230.0,191.0,370.0,158.0,343.0,909.0,767.0,1676.0,2342.0,4216.0,9771.0,10578.0,740.0,13598.0,8171.0,9235.0,496.0,50073.0,267.0,59723.0,70000.0,703.0,235.0,70942.0,687.0,72993.0,51.0,1412.0,74397.0,73000.0,296.0,294.0,374.0,579.0,952.0,363.0,2289.0,185.0,719.0,360.0,1037.0,3638.0,4890.0,317.0,374.0,893.0,257.0,1038.0,348.0,757.0,878.0,1542.0,1349.0,22.0,2394.0,2056.0,1765.0,1842.0,235.0,4531.0,59.0,74.0,7684.0,40.0,72.0,177.0,233.0,30.0,1328.0,27.0,379.0,169.0,80.0,143.0,220.0,50.0,1879.0,931.0,12018.0,13452.0,5166.0,1906.0,20809.0,6435.0,4816.0,10672.0,31482.0,31482.0,32771.0,32771.0,1113.0,111562.0,309.0,686.0,303.0,638.0,1543.0,1899.0,119727.0,5660.0,116726.0,2492.0,1405.0,1712.0,122296.0
2003-03-17,2646.0,5329.0,391.0,3211.0,201.0,378.0,167.0,346.0,922.0,765.0,1687.0,2345.0,4194.0,9895.0,10731.0,760.0,13832.0,8714.0,9446.0,539.0,50443.0,282.0,60328.0,70000.0,701.0,234.0,70939.0,691.0,72989.0,50.0,1452.0,74438.0,73000.0,318.0,308.0,382.0,571.0,961.0,378.0,2330.0,193.0,750.0,364.0,1075.0,3658.0,4949.0,316.0,371.0,900.0,266.0,1034.0,347.0,754.0,876.0,1540.0,1351.0,22.0,2393.0,2053.0,1752.0,1825.0,236.0,4510.0,59.0,72.0,7765.0,40.0,71.0,180.0,241.0,30.0,1364.0,25.0,398.0,181.0,82.0,139.0,218.0,49.0,1914.0,977.0,12061.0,13461.0,5228.0,2011.0,20826.0,6581.0,5105.0,11065.0,31891.0,31891.0,33368.0,33368.0,1114.0,112059.0,328.0,758.0,309.0,689.0,1644.0,2076.0,120347.0,5650.0,117304.0,2457.0,1416.0,1650.0,122830.0
2003-03-18,2663.0,5334.0,388.0,3193.0,210.0,389.0,184.0,357.0,956.0,761.0,1717.0,2357.0,4185.0,9964.0,10814.0,779.0,13927.0,9050.0,9634.0,541.0,50798.0,290.0,60920.0,70000.0,696.0,235.0,70937.0,692.0,72987.0,50.0,1453.0,74440.0,73000.0,306.0,301.0,374.0,495.0,953.0,382.0,2304.0,192.0,778.0,381.0,1107.0,3595.0,4967.0,316.0,369.0,906.0,273.0,1035.0,347.0,751.0,873.0,1539.0,1354.0,22.0,2392.0,2052.0,1744.0,1807.0,236.0,4484.0,58.0,70.0,7807.0,40.0,70.0,185.0,253.0,29.0,1518.0,24.0,396.0,185.0,76.0,134.0,217.0,48.0,1946.0,1001.0,12159.0,13540.0,5299.0,2113.0,21001.0,6712.0,5298.0,11281.0,32282.0,32282.0,33618.0,33618.0,1074.0,112584.0,312.0,753.0,301.0,747.0,1663.0,2158.0,121073.0,5622.0,118000.0,2439.0,1417.0,1658.0,123474.0
