, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER 10 ENE, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-10-09,3692.0,5077.0,531.0,439.0,488.0,3386.0,145.0,362.0,226.0,472.0,1074.0,562.0,1754.0,67.0,2218.0,3403.0,5822.0,6126.0,181.0,6909.0,506.0,1894.0,47.0,81359.0,176.0,81697.0,75461.0,508.0,243.0,76154.0,483.0,78375.0,63.0,413.0,81483.0,81470.0,48.0,48.0,169.0,106.0,460.0,14.0,943.0,63.0,240.0,181.0,1043.0,413.0,1395.0,422.0,303.0,1083.0,425.0,1109.0,470.0,2508.0,2675.0,3563.0,3515.0,18.0,2396.0,2021.0,1060.0,1043.0,32.0,3446.0,0.0,43.0,6629.0,68.0,89.0,154.0,41.0,30.0,136.0,681.0,1150.0,9.0,51.0,1.0,1.0,205.0,49.0,341.0,144.0,9518.0,9836.0,3198.0,453.0,17428.0,1042.0,758.0,2571.0,19999.0,19999.0,20050.0,20050.0,71.0,101614.0,41.0,33.0,0.0,192.0,120.0,272.0,103753.0,4211.0,104556.0,713.0,227.0,515.0,106012.0
2003-10-10,3803.0,5099.0,525.0,438.0,597.0,3381.0,148.0,367.0,227.0,479.0,1088.0,565.0,1768.0,68.0,2216.0,3508.0,5882.0,6224.0,181.0,7147.0,574.0,1901.0,51.0,81461.0,180.0,82257.0,76006.0,511.0,246.0,76697.0,484.0,78910.0,63.0,411.0,81817.0,81801.0,52.0,52.0,166.0,107.0,449.0,15.0,934.0,65.0,243.0,183.0,998.0,513.0,1405.0,427.0,303.0,1081.0,424.0,1120.0,478.0,2332.0,2505.0,3392.0,3291.0,19.0,2212.0,1852.0,936.0,949.0,32.0,3370.0,0.0,44.0,6625.0,68.0,90.0,155.0,43.0,31.0,149.0,683.0,1161.0,9.0,51.0,1.0,1.0,201.0,49.0,361.0,145.0,9490.0,9882.0,3214.0,453.0,17435.0,1076.0,837.0,2573.0,20008.0,20008.0,20062.0,20062.0,78.0,102169.0,41.0,33.0,0.0,190.0,135.0,284.0,104318.0,4226.0,105095.0,712.0,241.0,542.0,106513.0
2003-10-11,3827.0,5115.0,519.0,436.0,629.0,3377.0,150.0,371.0,232.0,484.0,1102.0,587.0,1802.0,69.0,2227.0,3569.0,5900.0,6244.0,181.0,7149.0,622.0,1906.0,51.0,81584.0,185.0,82899.0,76660.0,516.0,249.0,77354.0,498.0,79560.0,63.0,410.0,82264.0,82245.0,50.0,50.0,161.0,105.0,421.0,16.0,909.0,66.0,242.0,187.0,949.0,659.0,1477.0,428.0,307.0,1087.0,422.0,1131.0,474.0,2150.0,2331.0,3220.0,3067.0,19.0,2059.0,1704.0,805.0,840.0,32.0,3277.0,0.0,45.0,6627.0,70.0,92.0,156.0,45.0,33.0,151.0,685.0,1173.0,9.0,51.0,0.0,1.0,199.0,50.0,380.0,151.0,9479.0,9922.0,3235.0,453.0,17470.0,1145.0,869.0,2637.0,20108.0,20108.0,20164.0,20164.0,86.0,102892.0,41.0,33.0,0.0,188.0,144.0,309.0,105061.0,4236.0,105820.0,717.0,234.0,542.0,107247.0
2003-10-12,3872.0,5126.0,515.0,434.0,652.0,3373.0,153.0,375.0,239.0,487.0,1120.0,633.0,1862.0,69.0,2262.0,3619.0,5933.0,6286.0,181.0,7179.0,641.0,2231.0,51.0,81522.0,189.0,83694.0,77905.0,521.0,252.0,78524.0,539.0,80645.0,63.0,409.0,83051.0,83002.0,49.0,49.0,157.0,103.0,392.0,15.0,871.0,64.0,241.0,184.0,899.0,789.0,1607.0,427.0,314.0,1101.0,421.0,1148.0,472.0,1971.0,2149.0,3039.0,2844.0,20.0,1926.0,1584.0,710.0,742.0,32.0,3180.0,0.0,45.0,6639.0,69.0,91.0,157.0,47.0,30.0,151.0,688.0,1185.0,9.0,52.0,0.0,1.0,182.0,51.0,397.0,161.0,9486.0,9985.0,3266.0,453.0,17500.0,1223.0,892.0,2712.0,20212.0,20212.0,20271.0,20271.0,87.0,103852.0,41.0,33.0,0.0,187.0,148.0,329.0,106048.0,4250.0,106795.0,715.0,244.0,552.0,108206.0
2003-10-13,3818.0,5128.0,511.0,433.0,624.0,3370.0,157.0,380.0,236.0,484.0,1120.0,644.0,1870.0,68.0,2314.0,3553.0,5985.0,6319.0,181.0,7136.0,618.0,3165.0,49.0,81443.0,194.0,84904.0,80035.0,527.0,254.0,80669.0,516.0,82776.0,63.0,408.0,84925.0,84844.0,53.0,54.0,153.0,101.0,364.0,16.0,830.0,64.0,240.0,184.0,850.0,908.0,1747.0,424.0,320.0,1115.0,419.0,1169.0,473.0,1793.0,1977.0,2862.0,2620.0,18.0,1785.0,1454.0,625.0,669.0,32.0,3104.0,0.0,45.0,6613.0,65.0,88.0,156.0,43.0,27.0,142.0,690.0,1197.0,9.0,52.0,0.0,1.0,147.0,51.0,405.0,166.0,9502.0,10060.0,3279.0,453.0,15944.0,1236.0,810.0,2756.0,18700.0,18700.0,18761.0,18761.0,88.0,105073.0,41.0,32.0,0.0,185.0,143.0,335.0,107334.0,4254.0,108061.0,711.0,242.0,544.0,109469.0
2003-10-14,3773.0,5133.0,507.0,431.0,570.0,3368.0,159.0,384.0,231.0,483.0,1119.0,627.0,1849.0,67.0,2326.0,3502.0,6040.0,6382.0,181.0,7173.0,588.0,3312.0,48.0,81358.0,200.0,84985.0,80421.0,534.0,256.0,81189.0,540.0,83453.0,63.0,406.0,85655.0,85654.0,59.0,58.0,149.0,101.0,337.0,16.0,791.0,64.0,240.0,184.0,800.0,1029.0,1882.0,419.0,323.0,1127.0,416.0,1193.0,470.0,1619.0,1799.0,2685.0,2397.0,20.0,1649.0,1332.0,535.0,601.0,32.0,3041.0,0.0,45.0,6586.0,65.0,88.0,156.0,38.0,28.0,144.0,691.0,1208.0,14.0,52.0,0.0,1.0,121.0,52.0,413.0,164.0,9489.0,10115.0,3266.0,453.0,13256.0,1205.0,783.0,2731.0,15986.0,15986.0,16049.0,16049.0,89.0,104353.0,41.0,32.0,0.0,187.0,126.0,324.0,107019.0,4256.0,107834.0,708.0,232.0,535.0,109423.0
2003-10-15,3820.0,5141.0,503.0,430.0,585.0,3364.0,162.0,388.0,230.0,480.0,1119.0,627.0,1847.0,67.0,2307.0,3527.0,6058.0,6402.0,181.0,7211.0,595.0,3315.0,49.0,81331.0,206.0,84951.0,80378.0,540.0,258.0,81152.0,525.0,83416.0,63.0,405.0,85440.0,85449.0,65.0,64.0,146.0,100.0,319.0,16.0,752.0,64.0,239.0,186.0,738.0,1146.0,2012.0,423.0,329.0,1140.0,414.0,1218.0,483.0,1465.0,1642.0,2517.0,2214.0,21.0,1512.0,1205.0,448.0,534.0,32.0,2981.0,0.0,46.0,6620.0,66.0,89.0,158.0,37.0,30.0,150.0,651.0,1208.0,18.0,53.0,0.0,1.0,104.0,52.0,426.0,164.0,9447.0,10135.0,3269.0,453.0,13078.0,1189.0,781.0,2705.0,15783.0,15783.0,15847.0,15847.0,94.0,103508.0,41.0,32.0,0.0,193.0,129.0,327.0,106036.0,4263.0,106806.0,708.0,237.0,533.0,108326.0
2003-10-16,3753.0,5146.0,498.0,443.0,583.0,3355.0,164.0,392.0,228.0,481.0,1121.0,635.0,1853.0,67.0,2303.0,3505.0,6055.0,6393.0,181.0,7118.0,588.0,3316.0,48.0,81282.0,208.0,84926.0,80360.0,546.0,260.0,81144.0,552.0,83409.0,63.0,404.0,85242.0,85251.0,69.0,69.0,148.0,99.0,318.0,17.0,726.0,62.0,237.0,183.0,667.0,1254.0,2136.0,424.0,335.0,1154.0,411.0,1240.0,488.0,1366.0,1523.0,2378.0,2151.0,19.0,1435.0,1115.0,363.0,466.0,32.0,2922.0,0.0,47.0,6610.0,66.0,89.0,157.0,35.0,29.0,146.0,554.0,1138.0,20.0,53.0,0.0,1.0,71.0,52.0,433.0,164.0,9415.0,10158.0,3269.0,452.0,13099.0,1194.0,773.0,2707.0,15806.0,15806.0,15872.0,15872.0,99.0,103407.0,41.0,31.0,0.0,198.0,119.0,320.0,105944.0,4261.0,106677.0,702.0,235.0,528.0,108156.0
2003-10-17,3746.0,5156.0,495.0,484.0,550.0,3369.0,163.0,393.0,225.0,481.0,1122.0,629.0,1845.0,66.0,2307.0,3511.0,6067.0,6399.0,180.0,7126.0,585.0,3315.0,48.0,81160.0,214.0,84816.0,80257.0,551.0,262.0,81056.0,553.0,83328.0,63.0,415.0,84988.0,84999.0,68.0,66.0,149.0,96.0,319.0,16.0,712.0,62.0,236.0,181.0,591.0,1362.0,2251.0,414.0,343.0,1157.0,410.0,1257.0,470.0,1333.0,1463.0,2285.0,2110.0,20.0,1452.0,1121.0,339.0,403.0,32.0,2862.0,0.0,47.0,6570.0,65.0,88.0,157.0,35.0,28.0,136.0,441.0,1037.0,21.0,53.0,0.0,1.0,57.0,52.0,427.0,158.0,9326.0,10137.0,3241.0,451.0,13093.0,1180.0,763.0,2699.0,15792.0,15792.0,15859.0,15859.0,101.0,103334.0,41.0,31.0,0.0,199.0,112.0,311.0,105902.0,4270.0,106624.0,699.0,228.0,523.0,108092.0
2003-10-18,3707.0,5160.0,491.0,505.0,512.0,3378.0,162.0,393.0,226.0,480.0,1120.0,625.0,1837.0,66.0,2299.0,3514.0,6082.0,6428.0,180.0,7202.0,601.0,3317.0,48.0,81099.0,217.0,84741.0,80173.0,555.0,263.0,80974.0,527.0,83241.0,63.0,486.0,84767.0,84774.0,71.0,69.0,150.0,96.0,320.0,16.0,698.0,65.0,235.0,183.0,515.0,1473.0,2366.0,410.0,346.0,1156.0,410.0,1267.0,458.0,1327.0,1448.0,2249.0,2068.0,21.0,1466.0,1146.0,368.0,391.0,32.0,2828.0,0.0,48.0,6547.0,64.0,87.0,157.0,34.0,27.0,135.0,326.0,926.0,22.0,54.0,0.0,1.0,68.0,53.0,432.0,155.0,9147.0,9997.0,3215.0,450.0,13062.0,1168.0,752.0,2685.0,15746.0,15746.0,15814.0,15814.0,103.0,103159.0,41.0,31.0,0.0,200.0,119.0,312.0,105756.0,4285.0,106474.0,702.0,228.0,520.0,107936.0
