, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, LUCKY PEAK RESERVOIR, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER 10 ENE, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2004-03-04,2536.0,4705.0,706.0,325.0,394.0,3510.0,143.0,334.0,158.0,501.0,1064.0,530.0,1594.0,95.0,2122.0,4451.0,11230.0,11643.0,593.0,14226.0,3715.0,4410.0,119.0,56656.0,284.0,61696.0,68151.0,1075.0,345.0,69625.0,472.0,71971.0,73.0,902.0,72984.0,73020.0,194.0,179.0,319.0,440.0,750.0,235.0,1177.0,137.0,423.0,278.0,560.0,2019.0,2528.0,302.0,347.0,998.0,296.0,1208.0,440.0,838.0,1044.0,1662.0,1262.0,19.0,1739.0,1464.0,1172.0,1011.0,193.0,2326.0,560.0,140.0,7778.0,49.0,24.0,116.0,117.0,42.0,584.0,235.0,775.0,254.0,671.0,189.0,148.0,38.0,139.0,186.0,35.0,1375.0,2203.0,13429.0,17747.0,2937.0,1604.0,27532.0,2993.0,2858.0,6899.0,34431.0,34431.0,38465.0,38465.0,1095.0,115703.0,175.0,581.0,173.0,638.0,1044.0,2056.0,124103.0,5834.0,121932.0,2135.0,1409.0,1332.0,126900.0
2004-03-05,2528.0,4709.0,704.0,323.0,392.0,3505.0,142.0,333.0,157.0,500.0,1061.0,529.0,1590.0,96.0,2117.0,4441.0,11230.0,11641.0,578.0,14207.0,3711.0,4346.0,117.0,55452.0,283.0,60691.0,67276.0,1082.0,344.0,68755.0,475.0,71100.0,72.0,903.0,72110.0,72146.0,196.0,188.0,316.0,416.0,748.0,239.0,1175.0,130.0,413.0,270.0,551.0,2008.0,2498.0,302.0,346.0,995.0,295.0,1203.0,439.0,835.0,1040.0,1657.0,1261.0,19.0,1733.0,1453.0,1162.0,1003.0,193.0,2334.0,560.0,139.0,7768.0,49.0,25.0,115.0,118.0,42.0,551.0,235.0,778.0,254.0,669.0,190.0,156.0,38.0,320.0,184.0,35.0,1387.0,2253.0,13535.0,17795.0,2921.0,1674.0,27548.0,2969.0,2844.0,6930.0,34478.0,34478.0,38619.0,38619.0,1053.0,114793.0,180.0,627.0,186.0,689.0,1059.0,2068.0,123202.0,5889.0,121034.0,2158.0,1396.0,1361.0,125978.0
2004-03-06,2521.0,4712.0,701.0,320.0,390.0,3500.0,142.0,332.0,157.0,498.0,1058.0,528.0,1586.0,96.0,2112.0,4448.0,11245.0,11653.0,566.0,14214.0,3794.0,4407.0,114.0,55225.0,282.0,60191.0,66406.0,1097.0,344.0,67890.0,480.0,70233.0,71.0,911.0,71250.0,71286.0,200.0,197.0,315.0,515.0,754.0,246.0,1189.0,126.0,403.0,282.0,539.0,1994.0,2485.0,301.0,345.0,993.0,295.0,1198.0,439.0,832.0,1036.0,1651.0,1260.0,19.0,1728.0,1443.0,1150.0,993.0,193.0,2341.0,560.0,141.0,7785.0,49.0,25.0,115.0,122.0,42.0,547.0,235.0,785.0,253.0,666.0,215.0,186.0,38.0,471.0,181.0,35.0,1426.0,2425.0,13863.0,18154.0,2925.0,1763.0,27889.0,2967.0,2979.0,7020.0,34908.0,34908.0,39196.0,39196.0,1038.0,114213.0,224.0,628.0,205.0,711.0,1113.0,2126.0,122657.0,5975.0,120505.0,2211.0,1433.0,1423.0,125496.0
2004-03-07,2514.0,4729.0,699.0,318.0,388.0,3501.0,144.0,332.0,156.0,496.0,1054.0,528.0,1582.0,99.0,2109.0,4501.0,11288.0,11710.0,558.0,14304.0,4029.0,4621.0,122.0,55245.0,282.0,60412.0,65762.0,1113.0,343.0,67233.0,494.0,69546.0,71.0,925.0,70537.0,70561.0,211.0,188.0,316.0,495.0,765.0,267.0,1222.0,127.0,407.0,314.0,540.0,2007.0,2463.0,301.0,344.0,992.0,297.0,1193.0,438.0,829.0,1032.0,1646.0,1260.0,19.0,1724.0,1433.0,1140.0,982.0,193.0,2347.0,560.0,148.0,7823.0,49.0,25.0,114.0,126.0,41.0,571.0,235.0,797.0,252.0,662.0,229.0,204.0,38.0,543.0,178.0,35.0,1480.0,2504.0,14189.0,18754.0,2945.0,1852.0,28752.0,3025.0,3216.0,7254.0,36006.0,36006.0,40508.0,40508.0,1113.0,114386.0,233.0,653.0,219.0,706.0,1185.0,2303.0,122828.0,6028.0,120641.0,2241.0,1409.0,1417.0,125659.0
2004-03-08,2510.0,4762.0,697.0,317.0,386.0,3512.0,147.0,333.0,156.0,495.0,1052.0,531.0,1583.0,102.0,2108.0,4559.0,11363.0,11808.0,557.0,14458.0,4353.0,4952.0,124.0,55365.0,281.0,60844.0,65315.0,1129.0,342.0,66798.0,497.0,69104.0,70.0,942.0,70096.0,70114.0,211.0,189.0,321.0,453.0,778.0,287.0,1266.0,121.0,420.0,292.0,555.0,2052.0,2456.0,300.0,343.0,990.0,301.0,1191.0,437.0,826.0,1029.0,1640.0,1259.0,19.0,1723.0,1426.0,1133.0,974.0,193.0,2356.0,560.0,152.0,7873.0,49.0,25.0,114.0,128.0,41.0,746.0,236.0,811.0,252.0,657.0,247.0,213.0,39.0,570.0,175.0,35.0,1533.0,2518.0,14360.0,19249.0,2959.0,1899.0,29761.0,3112.0,3220.0,7472.0,37233.0,37233.0,41913.0,41913.0,1155.0,115206.0,213.0,614.0,215.0,715.0,1217.0,2458.0,123820.0,5990.0,121524.0,2225.0,1294.0,1374.0,126455.0
2004-03-09,2590.0,4794.0,694.0,315.0,385.0,3527.0,153.0,337.0,155.0,495.0,1053.0,532.0,1585.0,104.0,2112.0,4599.0,11451.0,11925.0,566.0,14641.0,4901.0,5474.0,142.0,55565.0,280.0,61566.0,64870.0,1155.0,342.0,66369.0,525.0,68674.0,69.0,980.0,69699.0,69715.0,249.0,249.0,359.0,666.0,826.0,319.0,1338.0,127.0,437.0,299.0,571.0,2120.0,2491.0,300.0,342.0,990.0,303.0,1190.0,437.0,822.0,1025.0,1635.0,1258.0,19.0,1725.0,1422.0,1128.0,968.0,193.0,2368.0,560.0,157.0,7959.0,49.0,26.0,113.0,132.0,41.0,1073.0,236.0,830.0,251.0,655.0,340.0,222.0,142.0,599.0,172.0,35.0,1614.0,2576.0,14522.0,19572.0,2977.0,1949.0,30503.0,3237.0,3348.0,7767.0,38270.0,38270.0,43365.0,43365.0,1201.0,116254.0,224.0,599.0,236.0,669.0,1244.0,2518.0,124914.0,6043.0,122618.0,2299.0,1321.0,1447.0,127421.0
2004-03-10,2673.0,4846.0,692.0,314.0,383.0,3544.0,160.0,344.0,155.0,495.0,1057.0,533.0,1589.0,107.0,2120.0,4660.0,11603.0,12126.0,585.0,15095.0,5636.0,6225.0,162.0,55864.0,280.0,62591.0,64426.0,1177.0,341.0,65947.0,528.0,68250.0,68.0,1029.0,69325.0,69340.0,279.0,294.0,391.0,801.0,888.0,351.0,1449.0,137.0,471.0,327.0,606.0,2243.0,2563.0,299.0,341.0,992.0,308.0,1191.0,436.0,819.0,1021.0,1630.0,1258.0,19.0,1733.0,1423.0,1129.0,967.0,193.0,2384.0,560.0,159.0,8030.0,49.0,26.0,113.0,138.0,41.0,1399.0,237.0,854.0,250.0,652.0,432.0,225.0,293.0,565.0,170.0,34.0,1696.0,2684.0,14789.0,19808.0,2994.0,2020.0,30990.0,3425.0,3642.0,8153.0,39143.0,39143.0,44694.0,44694.0,1310.0,117467.0,239.0,627.0,257.0,648.0,1313.0,2599.0,126165.0,6113.0,123884.0,2359.0,1413.0,1497.0,128922.0
2004-03-11,2706.0,4873.0,690.0,312.0,382.0,3563.0,166.0,352.0,154.0,492.0,1061.0,531.0,1592.0,108.0,2128.0,4676.0,11694.0,12227.0,609.0,15087.0,6099.0,6924.0,174.0,56270.0,279.0,63722.0,63981.0,1186.0,341.0,65525.0,538.0,67829.0,68.0,1052.0,68932.0,68949.0,282.0,293.0,402.0,801.0,912.0,362.0,1529.0,146.0,500.0,346.0,641.0,2386.0,2662.0,299.0,340.0,995.0,311.0,1194.0,436.0,816.0,1018.0,1624.0,1257.0,18.0,1742.0,1426.0,1134.0,969.0,193.0,2411.0,560.0,157.0,8083.0,48.0,26.0,112.0,146.0,41.0,1591.0,256.0,886.0,250.0,649.0,500.0,223.0,385.0,541.0,167.0,34.0,1784.0,2800.0,15038.0,19918.0,3009.0,2083.0,31196.0,3613.0,3807.0,8430.0,39626.0,39626.0,45208.0,45208.0,1359.0,118220.0,252.0,651.0,262.0,667.0,1335.0,2683.0,127140.0,6132.0,124852.0,2359.0,1460.0,1470.0,130079.0
2004-03-12,2687.0,4879.0,687.0,311.0,380.0,3578.0,167.0,355.0,154.0,489.0,1064.0,529.0,1593.0,109.0,2134.0,4671.0,11739.0,12272.0,616.0,15091.0,6109.0,7042.0,156.0,56370.0,280.0,64030.0,63537.0,1193.0,340.0,65093.0,536.0,67396.0,67.0,1048.0,68500.0,68518.0,271.0,260.0,381.0,626.0,885.0,353.0,1541.0,146.0,512.0,320.0,659.0,2455.0,2779.0,298.0,340.0,999.0,313.0,1199.0,435.0,813.0,1014.0,1619.0,1256.0,18.0,1751.0,1430.0,1139.0,975.0,193.0,2447.0,560.0,155.0,8096.0,48.0,27.0,112.0,155.0,40.0,1688.0,273.0,906.0,249.0,645.0,509.0,205.0,375.0,481.0,164.0,34.0,1816.0,2828.0,15206.0,19885.0,3037.0,2111.0,31072.0,3753.0,3786.0,8446.0,39518.0,39518.0,44876.0,44876.0,1340.0,117958.0,238.0,652.0,254.0,682.0,1314.0,2656.0,127088.0,6145.0,124808.0,2345.0,1425.0,1445.0,130104.0
2004-03-13,2675.0,4887.0,685.0,310.0,379.0,3587.0,167.0,356.0,153.0,487.0,1063.0,526.0,1590.0,109.0,2137.0,4676.0,11768.0,12313.0,619.0,15147.0,6095.0,6955.0,146.0,56449.0,284.0,64010.0,63093.0,1194.0,340.0,64655.0,548.0,66958.0,66.0,1042.0,68056.0,68074.0,275.0,272.0,397.0,656.0,890.0,350.0,1530.0,146.0,519.0,313.0,668.0,2456.0,2858.0,298.0,339.0,999.0,313.0,1203.0,434.0,810.0,1010.0,1613.0,1256.0,18.0,1758.0,1433.0,1142.0,980.0,193.0,2477.0,560.0,149.0,8089.0,48.0,27.0,111.0,157.0,40.0,1652.0,270.0,911.0,249.0,643.0,480.0,194.0,334.0,396.0,161.0,34.0,1836.0,2821.0,15209.0,19636.0,3096.0,2138.0,30702.0,3832.0,3704.0,8473.0,39176.0,39176.0,44378.0,44378.0,1314.0,117129.0,230.0,640.0,244.0,675.0,1235.0,2555.0,126250.0,6105.0,123899.0,2358.0,1424.0,1453.0,129207.0
2004-03-14,2722.0,4901.0,683.0,308.0,378.0,3596.0,166.0,355.0,153.0,486.0,1062.0,525.0,1588.0,111.0,2138.0,4723.0,11843.0,12407.0,629.0,15229.0,6201.0,7024.0,155.0,56690.0,289.0,64298.0,62648.0,1187.0,339.0,64212.0,545.0,66516.0,66.0,1043.0,67613.0,67632.0,272.0,251.0,384.0,567.0,894.0,356.0,1549.0,148.0,530.0,311.0,680.0,2468.0,2888.0,297.0,338.0,998.0,309.0,1204.0,434.0,807.0,1007.0,1608.0,1255.0,18.0,1765.0,1435.0,1143.0,983.0,193.0,2500.0,560.0,145.0,8077.0,48.0,27.0,111.0,160.0,40.0,1526.0,267.0,913.0,248.0,637.0,477.0,192.0,281.0,333.0,159.0,34.0,1857.0,2821.0,15147.0,19250.0,3184.0,2186.0,30170.0,3898.0,3713.0,8618.0,38787.0,38787.0,43775.0,43775.0,1328.0,116240.0,233.0,641.0,240.0,654.0,1164.0,2409.0,125241.0,6046.0,122785.0,2346.0,1430.0,1456.0,128106.0
2004-03-15,2794.0,4912.0,681.0,307.0,376.0,3594.0,167.0,354.0,153.0,485.0,1060.0,523.0,1583.0,112.0,2137.0,4751.0,11954.0,12538.0,636.0,15379.0,6420.0,7110.0,164.0,56975.0,293.0,64587.0,62208.0,1180.0,339.0,63765.0,569.0,66068.0,65.0,1059.0,67178.0,67196.0,266.0,236.0,378.0,519.0,888.0,363.0,1567.0,148.0,541.0,311.0,693.0,2493.0,2901.0,297.0,337.0,998.0,307.0,1204.0,433.0,805.0,1004.0,1603.0,1254.0,18.0,1770.0,1435.0,1143.0,985.0,193.0,2523.0,560.0,146.0,8069.0,48.0,27.0,110.0,163.0,40.0,1406.0,269.0,917.0,247.0,634.0,530.0,197.0,271.0,325.0,156.0,33.0,1870.0,2914.0,15163.0,18906.0,3281.0,2263.0,29642.0,3999.0,3711.0,8694.0,38336.0,38336.0,43113.0,43113.0,1370.0,115161.0,246.0,660.0,274.0,643.0,1195.0,2305.0,124049.0,6033.0,121536.0,2403.0,1421.0,1526.0,126912.0
2004-03-16,2901.0,4942.0,678.0,306.0,375.0,3582.0,170.0,355.0,152.0,484.0,1057.0,528.0,1586.0,117.0,2139.0,4830.0,12126.0,12754.0,643.0,15679.0,6872.0,7439.0,189.0,57362.0,299.0,63485.0,61968.0,1178.0,338.0,63495.0,609.0,65772.0,65.0,1111.0,66895.0,66901.0,275.0,261.0,379.0,588.0,915.0,387.0,1614.0,153.0,557.0,320.0,712.0,2525.0,2918.0,296.0,335.0,998.0,308.0,1195.0,433.0,802.0,1000.0,1598.0,1254.0,18.0,1775.0,1434.0,1138.0,985.0,193.0,2531.0,560.0,151.0,8094.0,48.0,28.0,110.0,166.0,40.0,1358.0,279.0,938.0,247.0,619.0,620.0,203.0,277.0,316.0,154.0,33.0,1939.0,3077.0,15292.0,18701.0,3381.0,2403.0,29411.0,4133.0,3940.0,8981.0,38392.0,38392.0,43104.0,43104.0,1448.0,114489.0,295.0,710.0,315.0,657.0,1325.0,2421.0,123282.0,6053.0,120703.0,2454.0,1404.0,1544.0,126094.0
2004-03-17,3018.0,4980.0,676.0,305.0,374.0,3574.0,179.0,363.0,152.0,484.0,1060.0,530.0,1591.0,124.0,2149.0,4839.0,12275.0,12933.0,663.0,15940.0,7395.0,7722.0,209.0,57867.0,309.0,64100.0,61903.0,1175.0,338.0,63423.0,617.0,65693.0,65.0,1153.0,66849.0,66851.0,297.0,278.0,385.0,605.0,930.0,408.0,1704.0,160.0,584.0,324.0,741.0,2621.0,2943.0,296.0,333.0,1000.0,313.0,1189.0,432.0,799.0,997.0,1594.0,1253.0,18.0,1779.0,1438.0,1136.0,975.0,193.0,2545.0,560.0,166.0,8169.0,48.0,27.0,109.0,171.0,39.0,1441.0,298.0,977.0,240.0,610.0,718.0,213.0,267.0,277.0,144.0,33.0,2044.0,3338.0,15591.0,18671.0,3506.0,2588.0,29339.0,4312.0,4262.0,9241.0,38581.0,38581.0,43379.0,43379.0,1535.0,114564.0,321.0,774.0,332.0,701.0,1374.0,2627.0,123466.0,6038.0,120824.0,2444.0,1404.0,1508.0,126178.0
2004-03-18,3064.0,4994.0,674.0,304.0,373.0,3566.0,187.0,375.0,151.0,484.0,1071.0,529.0,1601.0,132.0,2165.0,4836.0,12388.0,13068.0,683.0,16084.0,7536.0,7881.0,209.0,58311.0,319.0,64740.0,61839.0,1165.0,337.0,63357.0,620.0,65627.0,64.0,1159.0,66793.0,66796.0,284.0,269.0,383.0,531.0,933.0,415.0,1749.0,160.0,609.0,338.0,773.0,2702.0,3005.0,295.0,331.0,1003.0,317.0,1185.0,431.0,797.0,994.0,1590.0,1252.0,18.0,1783.0,1442.0,1135.0,968.0,193.0,2556.0,560.0,168.0,8218.0,48.0,27.0,109.0,179.0,39.0,1635.0,311.0,1015.0,233.0,592.0,714.0,214.0,246.0,222.0,133.0,33.0,2106.0,3562.0,15925.0,18725.0,3638.0,2726.0,29348.0,4495.0,4499.0,9359.0,38707.0,38707.0,43329.0,43329.0,1590.0,114798.0,313.0,787.0,331.0,755.0,1362.0,2679.0,123870.0,6029.0,121217.0,2469.0,1402.0,1512.0,126549.0
2004-03-19,3174.0,5009.0,672.0,303.0,372.0,3560.0,194.0,385.0,151.0,486.0,1087.0,530.0,1617.0,142.0,2187.0,4883.0,12539.0,13254.0,692.0,16280.0,7548.0,8117.0,215.0,58618.0,327.0,65318.0,61776.0,1149.0,337.0,63285.0,644.0,65555.0,64.0,1190.0,66747.0,66748.0,320.0,314.0,391.0,519.0,948.0,432.0,1793.0,175.0,637.0,398.0,807.0,2763.0,3076.0,295.0,329.0,1004.0,321.0,1184.0,431.0,794.0,990.0,1589.0,1252.0,18.0,1789.0,1447.0,1134.0,962.0,191.0,2562.0,560.0,164.0,8247.0,48.0,26.0,109.0,184.0,39.0,1763.0,316.0,1044.0,225.0,574.0,776.0,222.0,246.0,184.0,122.0,33.0,2146.0,3678.0,16108.0,18665.0,3759.0,2814.0,29279.0,4608.0,4550.0,9484.0,38762.0,38762.0,43198.0,43198.0,1645.0,114718.0,315.0,765.0,343.0,756.0,1298.0,2619.0,123789.0,6007.0,121117.0,2496.0,1400.0,1512.0,126529.0
2004-03-20,3271.0,5042.0,669.0,302.0,371.0,3558.0,203.0,396.0,150.0,489.0,1104.0,534.0,1638.0,153.0,2216.0,4903.0,12729.0,13494.0,703.0,16525.0,7725.0,8319.0,226.0,58939.0,338.0,65762.0,61713.0,1136.0,340.0,63209.0,665.0,65478.0,63.0,1234.0,66715.0,66717.0,324.0,297.0,390.0,495.0,957.0,449.0,1836.0,175.0,669.0,358.0,845.0,2830.0,3137.0,294.0,327.0,1006.0,325.0,1184.0,430.0,791.0,987.0,1588.0,1251.0,18.0,1798.0,1455.0,1136.0,957.0,189.0,2568.0,560.0,172.0,8282.0,48.0,25.0,108.0,189.0,39.0,1838.0,328.0,1076.0,218.0,555.0,841.0,223.0,246.0,156.0,111.0,32.0,2224.0,3722.0,16193.0,18527.0,3897.0,2911.0,29221.0,4737.0,4695.0,9513.0,38734.0,38734.0,42911.0,42911.0,1706.0,114638.0,333.0,791.0,353.0,733.0,1256.0,2542.0,123592.0,5963.0,120869.0,2454.0,1288.0,1467.0,126240.0
2004-03-21,3361.0,5070.0,667.0,300.0,371.0,3560.0,210.0,407.0,150.0,491.0,1116.0,530.0,1646.0,162.0,2246.0,4908.0,12898.0,13695.0,708.0,16779.0,7955.0,8489.0,241.0,59308.0,349.0,66255.0,61650.0,1125.0,367.0,63153.0,672.0,65420.0,63.0,1260.0,66682.0,66683.0,320.0,286.0,391.0,507.0,966.0,466.0,1886.0,172.0,691.0,350.0,870.0,2890.0,3199.0,294.0,325.0,1006.0,337.0,1180.0,430.0,788.0,984.0,1588.0,1251.0,18.0,1803.0,1461.0,1137.0,953.0,187.0,2565.0,560.0,172.0,8286.0,48.0,25.0,108.0,190.0,39.0,1920.0,337.0,1101.0,211.0,534.0,879.0,221.0,243.0,126.0,100.0,32.0,2285.0,3616.0,16165.0,18332.0,4037.0,2954.0,29070.0,4909.0,4901.0,9561.0,38631.0,38631.0,42578.0,42578.0,1761.0,114361.0,354.0,796.0,367.0,747.0,1197.0,2455.0,123206.0,5884.0,120399.0,2403.0,1243.0,1434.0,125599.0
2004-03-22,3451.0,5099.0,665.0,299.0,370.0,3569.0,218.0,416.0,149.0,509.0,1144.0,532.0,1676.0,171.0,2269.0,4933.0,13098.0,13935.0,715.0,17078.0,8236.0,8690.0,283.0,59715.0,376.0,66813.0,61587.0,1115.0,403.0,63112.0,690.0,65378.0,63.0,1291.0,66668.0,66668.0,339.0,324.0,405.0,695.0,989.0,486.0,1943.0,176.0,709.0,352.0,891.0,2950.0,3280.0,293.0,322.0,1009.0,346.0,1180.0,429.0,785.0,980.0,1587.0,1251.0,18.0,1804.0,1463.0,1134.0,947.0,184.0,2561.0,560.0,182.0,8326.0,47.0,24.0,108.0,195.0,39.0,1980.0,349.0,1126.0,205.0,515.0,930.0,222.0,240.0,106.0,89.0,32.0,2356.0,3524.0,16079.0,18073.0,4170.0,3061.0,28941.0,5071.0,5073.0,9789.0,38730.0,38730.0,42438.0,42438.0,1884.0,114293.0,400.0,843.0,386.0,746.0,1134.0,2340.0,122961.0,5858.0,120106.0,2434.0,1332.0,1479.0,125239.0
2004-03-23,3475.0,5136.0,663.0,299.0,369.0,3567.0,225.0,426.0,149.0,553.0,1197.0,551.0,1748.0,181.0,2310.0,4953.0,13334.0,14198.0,736.0,17436.0,8666.0,8898.0,323.0,60243.0,420.0,67497.0,61524.0,1108.0,449.0,63083.0,726.0,65347.0,63.0,1343.0,66684.0,66683.0,365.0,360.0,435.0,711.0,1028.0,497.0,1999.0,185.0,728.0,363.0,912.0,3014.0,3372.0,293.0,320.0,1018.0,357.0,1186.0,428.0,782.0,977.0,1588.0,1255.0,18.0,1811.0,1467.0,1132.0,939.0,181.0,2559.0,560.0,195.0,8422.0,47.0,23.0,107.0,206.0,38.0,2072.0,385.0,1194.0,199.0,495.0,995.0,226.0,236.0,94.0,78.0,32.0,2491.0,3472.0,16066.0,17885.0,4325.0,3219.0,28944.0,5263.0,5463.0,10015.0,38959.0,38959.0,42312.0,42312.0,1975.0,114353.0,418.0,901.0,407.0,789.0,1094.0,2256.0,122894.0,5862.0,120027.0,2469.0,1435.0,1517.0,125344.0
2004-03-24,3514.0,5173.0,660.0,298.0,368.0,3562.0,232.0,435.0,149.0,595.0,1250.0,583.0,1833.0,190.0,2388.0,4962.0,13591.0,14507.0,764.0,17857.0,9133.0,9141.0,346.0,60926.0,463.0,68428.0,61461.0,1103.0,507.0,63067.0,781.0,65330.0,62.0,1401.0,66724.0,66722.0,373.0,342.0,418.0,687.0,1028.0,514.0,2031.0,194.0,748.0,382.0,938.0,3080.0,3474.0,292.0,318.0,1029.0,377.0,1199.0,428.0,779.0,973.0,1591.0,1262.0,18.0,1826.0,1480.0,1136.0,934.0,179.0,2561.0,560.0,202.0,8486.0,47.0,23.0,107.0,213.0,38.0,2120.0,406.0,1241.0,193.0,475.0,1018.0,231.0,226.0,87.0,67.0,32.0,2605.0,3413.0,16179.0,17861.0,4489.0,3365.0,29048.0,5448.0,5795.0,10210.0,39258.0,39258.0,42483.0,42483.0,2012.0,114471.0,430.0,945.0,436.0,839.0,1097.0,2161.0,122904.0,5911.0,120069.0,2516.0,1506.0,1562.0,125542.0
2004-03-25,3554.0,5231.0,658.0,297.0,367.0,3555.0,240.0,445.0,148.0,630.0,1295.0,598.0,1892.0,195.0,2478.0,4938.0,13845.0,14787.0,789.0,18185.0,9332.0,9395.0,360.0,61589.0,499.0,69398.0,61397.0,1101.0,561.0,63056.0,772.0,65319.0,62.0,1408.0,66731.0,66732.0,349.0,312.0,414.0,578.0,1012.0,516.0,1969.0,193.0,758.0,364.0,948.0,3050.0,3552.0,292.0,316.0,1038.0,388.0,1218.0,427.0,777.0,970.0,1600.0,1269.0,18.0,1849.0,1501.0,1147.0,935.0,176.0,2559.0,560.0,202.0,8517.0,47.0,22.0,107.0,220.0,38.0,2112.0,410.0,1281.0,187.0,455.0,1025.0,232.0,207.0,81.0,57.0,32.0,2659.0,3265.0,16205.0,17855.0,4653.0,3442.0,29200.0,5574.0,5875.0,10194.0,39394.0,39394.0,42532.0,42532.0,2007.0,114822.0,410.0,955.0,441.0,878.0,1053.0,2113.0,123201.0,5888.0,120325.0,2464.0,1504.0,1503.0,125863.0
2004-03-26,3599.0,5278.0,656.0,296.0,367.0,3548.0,245.0,453.0,148.0,656.0,1327.0,611.0,1938.0,201.0,2545.0,4933.0,14037.0,14993.0,798.0,18420.0,9347.0,9673.0,368.0,62065.0,533.0,70209.0,61334.0,1098.0,603.0,63034.0,774.0,65298.0,62.0,1389.0,66691.0,66693.0,333.0,295.0,412.0,539.0,1003.0,503.0,1950.0,187.0,756.0,357.0,932.0,3015.0,3565.0,291.0,313.0,1044.0,388.0,1230.0,427.0,774.0,966.0,1616.0,1274.0,18.0,1874.0,1526.0,1163.0,941.0,174.0,2555.0,560.0,201.0,8519.0,47.0,22.0,106.0,228.0,38.0,2073.0,420.0,1303.0,181.0,433.0,995.0,220.0,192.0,73.0,46.0,32.0,2687.0,3088.0,16075.0,17752.0,4808.0,3475.0,29329.0,5649.0,5961.0,10105.0,39435.0,39435.0,42571.0,42571.0,2004.0,114803.0,393.0,913.0,429.0,874.0,1008.0,2047.0,123152.0,5809.0,120201.0,2424.0,1488.0,1471.0,125667.0
