, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-07-24, 20178, 16548, 5845, 5985, 5392, 16762, 618, 1305, 1130, 3270, 5980, 2040, 8025, 398, 9868, 21212, 35662, 39600, 1085, 36548, 2998, 3958, 4898, 220, 133528, 3620, 162248, 163812, 7550, 2860, 174815, 5108, 180375, 912, 5445, 186438, 186645, 60, 270, 535, 1255, 100, 4008, 152, 835, 585, 1115, 965, 2380, 872, 1175, 1975, 2940, 4048, 3052, 9908, 11712, 15495, 15140, 100, 13285, 12195, 9710, 9625, 268, 12050, 5005, 388, 11385, 520, 625, 650, 395, 140, 725, 625, 4290, 1060, 822, 165, 160, 10, 0, 610, 255, 3380, 358, 18628, 19860, 16032, 5130, 45750, 8260, 3512, 20895, 66638, 66638, 66915, 66915, 205, 259935, 80, 130, 80, 160, 740, 1218, 263120, 5135, 264735, 1210, 550, 948, 267990
2011-07-25, 19510, 16488, 5580, 5695, 5098, 16172, 598, 1268, 1085, 3118, 5722, 1845, 7572, 385, 9350, 19932, 33108, 36765, 1038, 34145, 2878, 3838, 4770, 220, 130972, 3408, 158492, 160008, 7212, 2702, 170468, 4908, 175945, 868, 5165, 181678, 181872, 60, 260, 542, 1212, 100, 4000, 142, 808, 565, 1082, 930, 2352, 860, 1142, 1948, 2845, 3910, 2890, 9675, 11462, 15085, 14590, 100, 12670, 11588, 9125, 9048, 265, 11515, 4555, 375, 10985, 505, 605, 625, 380, 138, 705, 598, 4275, 1060, 830, 160, 160, 10, 0, 595, 245, 3308, 350, 18120, 19328, 15410, 5042, 44435, 7730, 3328, 20338, 64762, 64762, 65032, 65032, 210, 253078, 80, 130, 80, 158, 712, 1175, 256192, 5115, 257828, 1198, 542, 935, 261038
2011-07-26, 18940, 16432, 5388, 5512, 4888, 15752, 585, 1242, 1035, 2978, 5500, 1690, 7188, 370, 8888, 19210, 31328, 34785, 988, 32168, 2768, 3720, 4648, 210, 125622, 3212, 154795, 156312, 7058, 2560, 166328, 4665, 171745, 815, 4958, 177245, 177425, 60, 250, 552, 1175, 90, 3990, 132, 778, 542, 1055, 900, 2320, 850, 1115, 1938, 2730, 3810, 2740, 9502, 11268, 14800, 14030, 95, 12075, 11005, 8558, 8480, 260, 10975, 4105, 360, 10582, 485, 585, 602, 360, 130, 678, 575, 4258, 1060, 825, 152, 160, 10, 0, 572, 232, 3235, 340, 17620, 18812, 14825, 4948, 43198, 7295, 3192, 19880, 63068, 63068, 63330, 63330, 200, 246665, 80, 128, 80, 150, 690, 1135, 249662, 5095, 251302, 1188, 532, 928, 254440
2011-07-27, 18352, 16378, 5170, 5295, 4615, 15345, 565, 1215, 995, 2845, 5295, 1555, 6842, 355, 8485, 18650, 30120, 33438, 938, 30845, 2665, 3602, 4525, 205, 124150, 3030, 151572, 152998, 6865, 2428, 162692, 4565, 168002, 775, 4810, 173270, 173422, 60, 250, 560, 1160, 90, 3980, 128, 750, 542, 1020, 860, 2290, 840, 1095, 1928, 2612, 3712, 2585, 9220, 10928, 14425, 13480, 90, 11510, 10455, 8015, 7945, 255, 10435, 3655, 345, 10198, 472, 565, 582, 345, 128, 662, 560, 4245, 1058, 808, 145, 152, 10, 0, 535, 222, 3172, 338, 17088, 18260, 14270, 4710, 41865, 6938, 3030, 19505, 61358, 61358, 61615, 61615, 190, 240642, 80, 120, 80, 142, 665, 1095, 243548, 5075, 245198, 1180, 532, 935, 248300
2011-07-28, 17788, 16325, 4892, 4985, 4365, 14745, 548, 1180, 955, 2725, 5095, 1438, 6528, 342, 8120, 17972, 29118, 32328, 885, 29778, 2565, 3495, 4410, 200, 121810, 2855, 148955, 150322, 6552, 2305, 159632, 4530, 164882, 742, 4618, 169905, 170038, 60, 240, 570, 1118, 85, 3980, 120, 728, 532, 992, 835, 2258, 828, 1042, 1858, 2498, 3588, 2432, 8898, 10510, 13925, 12928, 90, 10945, 9910, 7492, 7422, 250, 9928, 3205, 332, 9828, 458, 548, 565, 325, 120, 648, 540, 4228, 1052, 798, 135, 150, 10, 0, 498, 212, 3115, 330, 16575, 17712, 13750, 4450, 40465, 6550, 2885, 19120, 59575, 59575, 59825, 59825, 190, 235128, 80, 120, 78, 140, 642, 1062, 237912, 5058, 239562, 1180, 528, 938, 242628
2011-07-29, 17292, 16275, 4672, 4762, 4168, 14268, 535, 1152, 918, 2610, 4898, 1332, 6230, 330, 7775, 17240, 28050, 31140, 838, 28682, 2468, 3388, 4292, 195, 121048, 2692, 146588, 147935, 6248, 2190, 156808, 4345, 161985, 682, 4408, 166772, 166900, 60, 240, 580, 1078, 80, 3970, 118, 708, 518, 972, 820, 2230, 820, 1025, 1825, 2422, 3432, 2298, 8615, 10158, 13462, 12378, 90, 10348, 9330, 6958, 6895, 250, 9425, 2778, 322, 9458, 445, 535, 548, 312, 120, 640, 528, 4210, 1050, 805, 130, 150, 10, 0, 492, 205, 3060, 325, 16105, 17220, 13262, 4258, 39058, 6205, 2780, 18755, 57810, 57810, 58052, 58052, 180, 230060, 70, 120, 70, 140, 620, 1025, 232770, 5040, 234432, 1170, 518, 925, 237448
2011-07-30, 16842, 16235, 4475, 4562, 3910, 13858, 522, 1130, 885, 2505, 4728, 1245, 5972, 318, 7462, 16658, 26985, 29962, 792, 27615, 2375, 3285, 4188, 190, 120308, 2542, 144288, 145630, 5945, 2082, 154078, 4132, 159195, 628, 4182, 163758, 163880, 60, 228, 580, 1032, 80, 3970, 110, 680, 502, 942, 798, 2215, 815, 1028, 1852, 2350, 3342, 2210, 8392, 9912, 13112, 11982, 82, 9752, 8742, 6390, 6340, 250, 8925, 2638, 315, 9088, 435, 520, 535, 310, 120, 635, 518, 4185, 1050, 820, 122, 148, 10, 0, 520, 198, 3012, 322, 15672, 16760, 12805, 4115, 37878, 5910, 2695, 18445, 56315, 56315, 56550, 56550, 180, 225308, 70, 115, 70, 135, 600, 995, 227932, 5020, 229605, 1158, 512, 918, 232570
2011-07-31, 16370, 16195, 4275, 4368, 3685, 13455, 508, 1110, 855, 2405, 4570, 1172, 5740, 305, 7185, 16105, 26070, 28945, 770, 26688, 2288, 3185, 4082, 182, 119612, 2400, 142182, 143490, 5655, 1980, 151528, 3982, 156578, 592, 3968, 160888, 161000, 60, 210, 580, 938, 72, 3962, 105, 658, 482, 910, 778, 2198, 810, 998, 1845, 2258, 3295, 2120, 8190, 9678, 12812, 11782, 80, 9432, 8395, 5930, 5855, 250, 8422, 2565, 308, 8765, 418, 505, 518, 302, 112, 628, 505, 4152, 1050, 818, 120, 140, 10, 0, 492, 188, 2962, 320, 15242, 16315, 12380, 4010, 36850, 5660, 2595, 18180, 55020, 55020, 55248, 55248, 180, 220932, 70, 110, 70, 130, 585, 965, 223495, 5002, 225175, 1140, 502, 902, 228088
2011-08-01, 15890, 16502, 4102, 4140, 3500, 12710, 495, 1088, 822, 2312, 4418, 1110, 5528, 300, 6935, 15522, 25225, 28002, 750, 25775, 2200, 3090, 3978, 180, , 2268, 140608, 144678, 5368, 1885, 151712, 3805, 156112, 540, 3770, 159535, 159475, 60, 208, 580, 915, 70, 3950, 100, 630, 478, 882, 745, 2180, 800, 960, 1810, 2155, 3222, 2000, 7975, 9395, 12465, 11588, 80, 9268, 8242, 5730, 5625, 250, 8092, 2495, 298, 8612, 405, 485, 500, 288, 110, 610, 488, 4115, 1050, 808, 115, 140, 10, 0, 490, 180, 2905, 315, 14802, 15850, 11970, 3928, 35855, 5435, 2550, 17945, 53795, 53795, 54018, 54018, 178, 216970, 70, 110, 70, 132, 568, 940, 219420, 4985, 221112, 1128, 498, 900, 223952
2011-08-02, 15418, 18115, 3942, 3975, 3345, 11898, 482, 1060, 792, 2230, 4275, 1052, 5325, 290, 6700, 14468, 24375, 27062, 730, 24945, 2120, 3000, 3882, 180, , 2145, 141862, 150545, 5118, 1785, 157560, 3640, 162068, 495, 3600, 165232, 165038, 60, 198, 580, 865, 70, 3950, 100, 608, 475, 852, 725, 2160, 790, 948, 1795, 2070, 3122, 1882, 7772, 9125, 12112, 11395, 72, 9082, 8070, 5595, 5492, 242, 7945, 2422, 290, 8552, 392, 472, 485, 275, 110, 602, 480, 4082, 1042, 810, 110, 140, 10, 0, 452, 172, 2848, 310, 14482, 15472, 11578, 3838, 34895, 5235, 2460, 17735, 52625, 52625, 52840, 52840, 172, 217342, 70, 110, 70, 132, 552, 910, 218618, 4968, 220112, 1125, 495, 900, 222485
2011-08-03, 14985, 18082, 3790, 3825, 3235, 11578, 468, 1040, 768, 2150, 4135, 1002, 5138, 288, 6482, 13795, 23200, 25758, 710, 23872, 2042, 2910, 3788, 180, , 2028, 142865, 151708, 4898, 1700, 158452, 3512, 162938, 460, 3465, 166360, 166338, 60, 188, 580, 825, 62, 3950, 92, 585, 465, 820, 715, 2140, 785, 912, 1765, 1990, 3028, 1795, 7585, 8892, 11810, 11205, 70, 8875, 7875, 5430, 5335, 240, 7820, 2350, 285, 8502, 382, 458, 475, 268, 105, 610, 470, 4048, 1040, 820, 110, 140, 8, 0, 510, 168, 2780, 310, 14338, 15288, 11218, 3858, 34210, 5052, 2412, 17540, 51748, 51748, 51960, 51960, 178, 220448, 70, 110, 70, 140, 535, 890, 222112, 4950, 223632, 1120, 492, 892, 225978
2011-08-04, 14622, 18050, 3670, 3722, 3142, 11350, 458, 1020, 740, 2075, 4015, 965, 4978, 272, 6278, 13398, 22272, 24728, 690, 22875, 1968, 2825, 3700, 172, , 1918, 141328, 150428, 4742, 1622, 157065, 3400, 161615, 432, 3322, 165218, 165302, 60, 180, 580, 802, 60, 3945, 90, 568, 462, 800, 698, 2128, 780, 895, 1765, 1928, 2945, 1695, 7392, 8672, 11528, 11015, 70, 8680, 7690, 5260, 5170, 232, 7680, 2280, 280, 8452, 372, 448, 465, 260, 100, 605, 462, 4015, 1040, 818, 100, 132, 5, 0, 478, 160, 2725, 310, 14238, 15165, 10882, 3842, 33760, 4880, 2320, 17368, 51120, 51120, 51328, 51328, 170, 220100, 70, 110, 70, 140, 522, 865, 222130, 4930, 223775, 1108, 485, 878, 226318
2011-08-05, 14270, 18015, 3542, 3560, 3018, 11058, 448, 1005, 720, 2005, 3898, 925, 4825, 268, 6095, 13055, 21622, 24005, 670, 22242, 1898, 2745, 3612, 162, , 1818, 139558, 148638, 4678, 1552, 155055, 3330, 159488, 410, 3208, 162960, 163048, 60, 180, 580, 790, 60, 3940, 90, 550, 455, 780, 690, 2118, 780, 872, 1760, 1868, 2895, 1618, 7220, 8472, 11278, 10825, 70, 8502, 7528, 5108, 5020, 238, 7548, 2215, 268, 8400, 362, 438, 452, 260, 100, 582, 450, 3982, 1040, 818, 98, 130, 0, 0, 452, 152, 2675, 310, 14130, 15042, 10575, 3588, 33085, 4720, 2232, 17200, 50285, 49052, 49260, 49260, 170, 217258, 70, 100, 70, 140, 505, 840, 219748, 4915, 221510, 1100, 480, 872, 224240
2011-08-06, 13948, 17988, 3412, 3400, 2882, 10765, 440, 990, 700, 1940, 3795, 890, 4688, 255, 5920, 12672, 21062, 23380, 652, 21600, 1830, 2665, 3528, 160, , 1725, 138138, 147175, 4648, 1482, 153442, 3185, 157715, 392, 3072, 161020, 161095, 60, 170, 585, 760, 60, 3930, 90, 530, 445, 765, 675, 2108, 778, 852, 1735, 1798, 2848, 1552, 7068, 8288, 11030, 10638, 65, 8358, 7390, 4975, 4890, 235, 7428, 2188, 260, 8342, 355, 425, 445, 255, 100, 568, 450, 3958, 1030, 820, 90, 130, 0, 0, 405, 150, 2642, 300, 14042, 14932, 10285, 3370, 32402, 4565, 2158, 17040, 49432, 48555, 48755, 48755, 170, 212885, 70, 100, 70, 140, 492, 815, 215205, 4898, 217012, 1082, 462, 860, 219768
2011-08-07, 13635, 17960, 3282, 3282, 2748, 10500, 428, 972, 675, 1880, 3690, 865, 4555, 250, 5768, 12305, 20500, 22762, 642, 21045, 1762, 2585, 3442, 160, , 1632, 136855, 145885, 4508, 1418, 152038, 3062, 156140, 375, 2978, 159320, 159388, 58, 160, 590, 715, 55, 3918, 90, 515, 440, 755, 660, 2100, 770, 838, 1698, 1738, 2775, 1490, 6925, 8118, 10790, 10448, 60, 8202, 7250, 4862, 4782, 230, 7330, 2172, 250, 8295, 342, 410, 425, 242, 92, 555, 435, 3930, 1025, 815, 90, 130, 0, 0, 378, 140, 2595, 300, 13938, 14815, 10005, 3202, 31792, 4418, 2110, 16885, 48672, 48672, 48865, 48865, 170, 211785, 70, 100, 70, 140, 480, 795, 213842, 4880, 215565, 1070, 465, 845, 218045
2011-08-08, 13282, 17930, 3158, 3132, 2590, 10230, 420, 952, 655, 1822, 3590, 838, 4428, 245, 5618, 11985, 19955, 22155, 632, 20495, 1700, 2512, 3362, 152, , 1550, 135645, 144662, 4362, 1358, 150598, 2972, 154585, 362, 2912, 157695, 157765, 60, 160, 600, 698, 50, 3902, 90, 498, 445, 750, 650, 2090, 770, 830, 1688, 1680, 2715, 1438, 6792, 7968, 10580, 10260, 60, 8028, 7090, 4732, 4662, 230, 7240, 2158, 242, 8272, 330, 395, 415, 235, 90, 548, 428, 3908, 1020, 820, 82, 130, 0, 8, 358, 140, 2555, 290, 13838, 14700, 9738, 3075, 31212, 4280, 2060, 16740, 47945, 47945, 48135, 48135, 170, 209495, 70, 100, 70, 140, 468, 775, 211702, 4865, 213495, 1070, 465, 848, 216065
2011-08-09, 12915, 17905, 3025, 3022, 2442, 9975, 410, 940, 635, 1772, 3500, 810, 4312, 240, 5475, 11642, 19448, 21590, 625, 19948, 1640, 2438, 3285, 150, , 1475, 134512, 143522, 4250, 1302, 149270, 2992, 153232, 350, 2835, 156242, 156300, 52, 152, 608, 668, 50, 3885, 80, 485, 440, 748, 635, 2080, 760, 795, 1640, 1630, 2655, 1385, 6665, 7810, 10382, 10072, 60, 7870, 6942, 4600, 4528, 230, 7142, 2145, 238, 8270, 320, 385, 405, 228, 90, 535, 420, 3882, 1010, 812, 78, 120, 0, 10, 352, 130, 2515, 288, 13768, 14602, 9490, 2958, 30588, 4148, 1980, 16600, 47182, 47182, 47368, 47368, 160, 207130, 70, 100, 70, 135, 455, 750, 209325, 4845, 211145, 1068, 460, 850, 213705
2011-08-10, 12555, 17880, 2910, 2905, 2310, 9735, 398, 920, 618, 1722, 3412, 790, 4200, 230, 5340, 11338, 18950, 21038, 620, 19438, 1580, 2370, 3210, 142, , 1402, 133365, 142380, 3990, 1248, 147942, 2775, 151685, 335, 2682, 154625, 154705, 50, 140, 615, 612, 50, 3868, 80, 475, 432, 740, 612, 2068, 760, 772, 1575, 1580, 2568, 1345, 6560, 7678, 10190, 9885, 60, 7702, 6795, 4478, 4412, 230, 7032, 2130, 230, 8265, 312, 378, 398, 220, 90, 522, 418, 3860, 1005, 792, 70, 120, 0, 8, 358, 130, 2482, 290, 13702, 14520, 9252, 2860, 30052, 4018, 1925, 16468, 46512, 46512, 46695, 46695, 155, 204995, 70, 100, 70, 130, 445, 725, 207148, 4830, 208980, 1058, 455, 840, 211508
2011-08-11, 12225, 17860, 2815, 2788, 2182, 9510, 390, 898, 602, 1675, 3322, 772, 4098, 230, 5215, 11050, 18475, 20512, 610, 18940, 1528, 2302, 3135, 140, , 1332, 132192, 141210, 3672, 1190, 146445, 2638, 149588, 325, 2575, 152418, 152505, 50, 140, 622, 590, 50, 3855, 80, 465, 435, 740, 610, 2055, 750, 748, 1518, 1535, 2472, 1305, 6475, 7572, 10040, 9700, 60, 7515, 6618, 4338, 4278, 228, 6925, 2115, 230, 8265, 308, 370, 390, 212, 90, 515, 408, 3840, 1000, 788, 62, 120, 0, 10, 345, 120, 2455, 290, 13652, 14448, 9028, 2770, 28228, 3895, 1915, 16335, 44558, 44558, 44735, 44735, 150, 201722, 62, 90, 68, 130, 435, 708, 204185, 4815, 206105, 1058, 450, 840, 208750
2011-08-12, 11990, 17832, 2752, 2732, 2105, 9368, 380, 890, 595, 1635, 3252, 762, 4010, 220, 5102, 10800, 18060, 20050, 600, 18495, 1472, 2238, 3065, 140, , 1270, 131032, 140042, 3398, 1140, 144912, 2575, 147942, 312, 2512, 150658, 150725, 50, 130, 630, 568, 48, 3840, 80, 458, 435, 742, 610, 2050, 750, 740, 1510, 1495, 2408, 1265, 6390, 7468, 9895, 9512, 60, 7325, 6442, 4178, 4128, 230, 6815, 2102, 228, 8265, 300, 358, 380, 210, 82, 510, 395, 3810, 990, 790, 60, 120, 0, 18, 330, 120, 2430, 290, 13640, 14418, 8810, 2680, 27782, 3782, 1855, 16218, 43998, 43998, 44170, 44170, 150, 198388, 60, 90, 62, 130, 422, 692, 200598, 4798, 202502, 1052, 440, 832, 205065
2011-08-13, 11742, 17812, 2715, 2630, 2038, 9235, 380, 885, 580, 1595, 3190, 750, 3940, 218, 5008, 10630, 17678, 19628, 592, 18110, 1420, 2170, 3000, 140, , 1212, 129988, 138978, 3188, 1095, 143530, 2515, 146480, 300, 2452, 149120, 149182, 50, 122, 630, 540, 40, 3828, 80, 445, 425, 728, 608, 2050, 750, 735, 1500, 1462, 2378, 1235, 6318, 7382, 9768, 9375, 58, 7175, 6298, 4035, 3985, 230, 6700, 2088, 220, 8262, 290, 348, 372, 210, 80, 500, 395, 3730, 988, 790, 60, 120, 0, 28, 365, 118, 2405, 290, 13635, 14400, 8522, 2602, 27428, 3675, 1802, 16108, 43530, 43530, 43698, 43698, 150, 196238, 60, 90, 60, 135, 412, 675, 198378, 4780, 200280, 1045, 430, 822, 202760
2011-08-14, 11495, 17790, 2630, 2548, 1968, 9072, 372, 875, 565, 1555, 3130, 735, 3862, 212, 4920, 10445, 17385, 19300, 582, 17790, 1372, 2110, 2932, 138, , 1162, 129085, 138062, 3022, 1055, 142358, 2532, 145270, 290, 2388, 147808, 147860, 50, 120, 640, 508, 40, 3810, 75, 435, 415, 700, 585, 2050, 750, 715, 1472, 1425, 2352, 1202, 6242, 7290, 9648, 9300, 52, 7118, 6240, 3950, 3895, 230, 6605, 2072, 215, 8260, 282, 340, 368, 210, 80, 502, 392, 3638, 980, 790, 60, 112, 0, 35, 370, 110, 2375, 290, 13638, 14385, 8150, 2530, 26995, 3575, 1778, 16000, 42988, 42988, 43158, 43158, 150, 194262, 60, 90, 60, 138, 402, 655, 196388, 4765, 198308, 1030, 420, 810, 200748
2011-08-15, 11205, 17775, 2532, 2470, 1908, 8888, 368, 865, 552, 1520, 3065, 722, 3788, 210, 4828, 10238, 17098, 18982, 578, 17542, 1325, 2052, 2872, 130, , 1115, 128112, 137138, 2898, 1015, 141250, 2420, 144100, 278, 2280, 146558, 146615, 50, 110, 640, 482, 40, 3795, 80, 425, 410, 672, 550, 2038, 750, 685, 1422, 1385, 2315, 1168, 6168, 7190, 9505, 9222, 50, 7102, 6240, 3950, 3885, 230, 6572, 2058, 210, 8260, 275, 330, 358, 200, 80, 508, 380, 3548, 980, 792, 52, 110, 0, 42, 328, 110, 2335, 292, 13630, 14368, 7740, 2455, 26495, 3478, 1725, 15900, 42392, 42392, 42552, 42552, 150, 192432, 60, 90, 60, 140, 400, 642, 194540, 4748, 196475, 1020, 418, 805, 198878
2011-08-16, 10952, 17755, 2450, 2425, 1872, 8740, 360, 850, 540, 1488, 3008, 712, 3718, 208, 4748, 10030, 16795, 18642, 568, 17308, 1278, 1992, 2810, 130, , 1065, 126012, 135235, 2802, 978, 139288, 2375, 142145, 268, 2258, 144700, 144792, 50, 115, 640, 498, 40, 3780, 72, 415, 405, 650, 538, 2018, 745, 678, 1398, 1358, 2255, 1140, 6108, 7110, 9388, 9150, 50, 7068, 6222, 3962, 3905, 235, 6605, 2045, 202, 8258, 270, 320, 350, 200, 80, 500, 388, 3458, 975, 802, 50, 110, 0, 58, 402, 110, 2305, 300, 13615, 14342, 7355, 2388, 25985, 3385, 1728, 15802, 41788, 41788, 41948, 41948, 158, 190408, 60, 90, 60, 148, 390, 632, 192590, 4732, 194562, 1012, 410, 800, 196972
2011-08-17, 10742, 17740, 2380, 2428, 1888, 8672, 360, 850, 532, 1458, 2958, 705, 3665, 200, 4662, 9888, 16498, 18315, 558, 16990, 1250, 1935, 2742, 130, , 1025, 121792, 131190, 2718, 945, 135248, 2352, 138245, 260, 2200, 141018, 141202, 50, 108, 650, 460, 40, 3772, 70, 408, 390, 622, 535, 2002, 748, 668, 1390, 1332, 2225, 1115, 6052, 7045, 9288, 9078, 50, 6980, 6152, 3938, 3890, 240, 6638, 2030, 200, 8265, 262, 320, 345, 198, 80, 498, 382, 3365, 972, 818, 50, 110, 0, 70, 412, 100, 2290, 300, 13652, 14365, 7002, 2325, 25532, 3300, 1675, 15715, 41245, 41245, 41400, 41400, 160, 187422, 60, 90, 60, 160, 385, 625, 189820, 4715, 191872, 1002, 402, 780, 194342
2011-08-18, 10398, 17720, 2315, 2390, 1850, 8578, 355, 845, 522, 1430, 2915, 708, 3622, 190, 4600, 9782, 16238, 18025, 545, 16595, 1230, 1885, 2690, 122, , 985, 118315, 127530, 2622, 915, 131385, 2222, 134218, 250, 2115, 136808, 136970, 50, 100, 650, 422, 40, 3762, 72, 400, 388, 598, 508, 1990, 740, 642, 1342, 1305, 2185, 1092, 5995, 6970, 9188, 9002, 50, 6892, 6070, 3868, 3825, 240, 6602, 2015, 200, 8280, 258, 310, 340, 190, 75, 490, 380, 3272, 972, 832, 50, 110, 0, 80, 348, 100, 2262, 292, 13698, 14402, 6690, 2265, 25162, 3220, 1630, 15630, 40792, 40792, 40945, 40945, 152, 182810, 60, 90, 60, 158, 380, 612, 185368, 4700, 187520, 990, 400, 770, 190075
2011-08-19, 10072, 17695, 2258, 2230, 1745, 8365, 350, 828, 510, 1402, 2862, 700, 3565, 190, 4540, 9625, 16025, 17792, 540, 16420, 1205, 1835, 2640, 120, , 945, 117225, 126192, 2530, 882, 129758, 2102, 132198, 240, 2080, 134435, 134495, 50, 100, 650, 422, 40, 3752, 70, 390, 392, 570, 482, 1975, 732, 618, 1295, 1272, 2115, 1062, 5935, 6898, 9090, 8930, 50, 6788, 5980, 3798, 3752, 240, 6542, 2002, 195, 8302, 250, 310, 335, 190, 72, 485, 375, 3182, 975, 850, 50, 110, 0, 85, 362, 100, 2240, 290, 13728, 14428, 6420, 2205, 24820, 3150, 1565, 15550, 40370, 40370, 40522, 40522, 150, 178658, 60, 90, 60, 155, 370, 600, 180972, 4690, 183142, 990, 398, 765, 185608
2011-08-20, 9802, 17685, 2200, 2170, 1650, 8218, 350, 822, 510, 1378, 2818, 700, 3522, 190, 4478, 9398, 15802, 17545, 530, 16260, 1185, 1788, 2590, 120, , 910, 116650, 125558, 2450, 855, 128972, 2132, 131392, 232, 2012, 133498, 133532, 50, 95, 640, 395, 40, 3730, 70, 382, 385, 560, 485, 1960, 738, 608, 1280, 1252, 2058, 1040, 5870, 6820, 8992, 8858, 50, 6665, 5870, 3708, 3665, 245, 6470, 2000, 190, 8322, 250, 305, 330, 190, 75, 480, 378, 3100, 960, 870, 50, 110, 0, 98, 400, 100, 2232, 290, 13802, 14485, 6272, 2148, 24560, 3072, 1572, 15478, 40035, 40035, 40185, 40185, 150, 176535, 60, 90, 60, 162, 370, 590, 178522, 4690, 180668, 985, 400, 765, 182955
