, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-08-02, 16977, 21660, 2935, 2329, 1763, 8874, 95, 309, 356, 904, 1630, 1201, 2832, 200, 3886, 10334, 16542, 18366, 826, 17801, 1711, 2393, 3183, 93, 2160, 213070, 199998, 3202, 1647, 205682, 1553, 207175, 372, 2666, 210554, 210645, 106, 68, 161, 454, 94, 3054, 175, 435, 458, 315, 22, 1236, 626, 150, 1191, 812, 1054, 821, 4127, 4836, 6088, 12966, 14, 8688, 7804, 5276, 5326, 36, 7488, 646, 26, 6445, 202, 242, 286, 71, 54, 140, 399, 3992, 988, 715, 8, 86, 9, 111, 291, 86, 2114, 265, 8544, 9020, 6939, 977, 19541, 2858, 1833, 15474, 35015, 35015, 35089, 35089, 7, 248209, 53, 51, 10, 115, 117, 173, 249632, 4786, 251099, 1139, 462, 835, 253774
2012-08-03, 16366, 21623, 2853, 2272, 1703, 8708, 98, 315, 354, 884, 1610, 1210, 2820, 200, 3853, 10075, 16186, 17969, 825, 17430, 1654, 2330, 3116, 94, 2039, 209905, 196191, 3042, 1610, 202118, 1608, 204545, 360, 2615, 208012, 208226, 101, 64, 147, 470, 91, 3047, 168, 413, 478, 292, 54, 1254, 631, 150, 1194, 816, 1106, 812, 4106, 4808, 6072, 12584, 15, 8390, 7474, 4976, 5008, 35, 7202, 646, 26, 6438, 200, 240, 284, 75, 54, 131, 397, 3982, 990, 753, 8, 86, 9, 110, 372, 85, 2106, 267, 8593, 9062, 6637, 1052, 19412, 2776, 1815, 15392, 34804, 34804, 34875, 34875, 7, 246187, 53, 51, 9, 126, 110, 166, 247612, 4766, 249092, 1134, 459, 844, 251671
2012-08-04, 15918, 21594, 2774, 2244, 1649, 8561, 96, 318, 354, 867, 1598, 1212, 2810, 196, 3830, 9882, 15954, 17710, 822, 17218, 1596, 2266, 3051, 94, 1928, 207113, 188634, 2905, 1553, 193514, 1624, 195681, 346, 2560, 198934, 199228, 96, 59, 132, 474, 88, 3042, 159, 392, 476, 272, 122, 1289, 635, 147, 1152, 819, 1129, 804, 4086, 4785, 6056, 12204, 14, 8130, 7188, 4720, 4730, 34, 6927, 646, 27, 6431, 198, 238, 281, 78, 53, 137, 397, 3972, 991, 751, 8, 86, 8, 110, 361, 82, 2094, 271, 8544, 9023, 6307, 1032, 19110, 2700, 1796, 15308, 34419, 34419, 34483, 34483, 8, 240399, 53, 50, 8, 136, 108, 157, 242995, 4748, 244693, 1136, 442, 853, 247690
2012-08-05, 15504, 21562, 2699, 2182, 1600, 8344, 95, 316, 353, 850, 1582, 1210, 2792, 190, 3796, 9658, 15698, 17427, 820, 16891, 1544, 2204, 2985, 89, 1827, 204608, 186816, 2786, 1486, 191342, 1584, 193467, 334, 2499, 196238, 196329, 92, 57, 121, 471, 84, 3035, 150, 372, 468, 252, 180, 1343, 637, 150, 1100, 816, 1115, 796, 4057, 4745, 6030, 11832, 14, 7851, 6890, 4479, 4476, 32, 6682, 646, 25, 6422, 196, 234, 278, 79, 53, 148, 390, 3962, 982, 735, 8, 85, 8, 110, 356, 81, 2081, 272, 8474, 8942, 6062, 1013, 18702, 2630, 1731, 15234, 33936, 33936, 33999, 33999, 7, 233338, 52, 50, 8, 148, 107, 151, 235178, 4728, 236821, 1124, 432, 839, 239678
2012-08-06, 15200, 21529, 2628, 2093, 1550, 8128, 96, 317, 350, 838, 1565, 1201, 2766, 185, 3758, 9406, 15414, 17112, 818, 16561, 1496, 2152, 2930, 87, 1735, 201592, 185071, 2674, 1418, 189396, 1494, 191398, 324, 2400, 194061, 194149, 86, 52, 118, 458, 80, 3029, 144, 354, 458, 235, 183, 1401, 637, 154, 1072, 806, 1090, 785, 4022, 4696, 5968, 11499, 14, 7555, 6592, 4223, 4206, 32, 6446, 646, 23, 6411, 193, 232, 276, 85, 51, 145, 392, 3927, 954, 724, 8, 84, 7, 109, 312, 79, 2071, 271, 8417, 8874, 5948, 992, 18343, 2560, 1677, 15162, 33506, 33506, 33569, 33569, 7, 230586, 52, 49, 7, 158, 101, 148, 232175, 4704, 233734, 1110, 422, 827, 236316
2012-08-07, 14797, 21222, 2560, 2020, 1503, 7920, 95, 316, 344, 821, 1544, 1185, 2730, 183, 3716, 9152, 15118, 16784, 815, 16224, 1449, 2098, 2870, 86, 1645, 195285, 183767, 2579, 1356, 187892, 1446, 189784, 314, 2305, 192285, 192352, 85, 50, 120, 440, 77, 3031, 138, 341, 465, 224, 168, 1433, 638, 164, 1072, 800, 1083, 771, 3992, 4653, 5900, 11188, 13, 7296, 6340, 3997, 3958, 32, 6212, 646, 22, 6404, 186, 224, 267, 84, 48, 136, 384, 3885, 926, 703, 8, 82, 6, 109, 301, 77, 2056, 274, 8368, 8813, 5886, 977, 18111, 2495, 1656, 15091, 33202, 33202, 33258, 33258, 7, 228177, 51, 48, 6, 156, 97, 138, 229726, 4690, 231302, 1103, 425, 824, 233834
2012-08-08, 14318, 19467, 2496, 1961, 1458, 7752, 92, 316, 340, 807, 1523, 1170, 2692, 179, 3662, 8930, 14796, 16426, 806, 15882, 1405, 2048, 2814, 83, 1563, 192769, 182536, 2504, 1302, 186512, 1442, 188378, 305, 2242, 190802, 190862, 81, 50, 124, 460, 74, 3039, 130, 328, 474, 214, 170, 1439, 639, 170, 1071, 793, 1097, 764, 3970, 4624, 5856, 10876, 13, 7070, 6125, 3797, 3742, 32, 6008, 646, 22, 6424, 182, 218, 262, 81, 48, 125, 378, 3844, 898, 676, 8, 82, 6, 114, 285, 74, 2030, 274, 8291, 8725, 5816, 963, 17963, 2429, 1604, 15024, 32987, 32987, 33040, 33040, 7, 226324, 51, 48, 6, 152, 96, 125, 227800, 4680, 229387, 1106, 430, 832, 231882
2012-08-09, 13904, 19439, 2433, 1878, 1416, 7554, 90, 314, 333, 795, 1504, 1148, 2652, 177, 3614, 8717, 14492, 16089, 795, 15550, 1362, 1998, 2761, 82, 1481, 190580, 181306, 2444, 1247, 185155, 1412, 186990, 296, 2172, 189348, 189409, 77, 46, 124, 443, 70, 3046, 122, 312, 468, 201, 171, 1442, 638, 169, 1051, 784, 1109, 753, 3938, 4581, 5812, 10567, 13, 6864, 5931, 3614, 3553, 32, 5831, 646, 22, 6464, 179, 215, 259, 79, 46, 130, 375, 3803, 870, 647, 8, 81, 6, 120, 287, 72, 2007, 277, 8261, 8668, 5766, 946, 17990, 2364, 1570, 14954, 32943, 32943, 32996, 32996, 7, 224720, 50, 46, 5, 148, 94, 116, 226162, 4670, 227772, 1104, 424, 834, 230257
2012-08-10, 13551, 19418, 2374, 1820, 1377, 7383, 89, 306, 330, 784, 1484, 1134, 2618, 173, 3559, 8497, 14203, 15767, 788, 15270, 1321, 1952, 2708, 81, 1406, 188406, 180075, 2380, 1194, 183809, 1369, 185598, 287, 2086, 187872, 187934, 75, 43, 126, 426, 67, 3054, 117, 300, 463, 190, 173, 1444, 638, 177, 1028, 776, 1103, 742, 3915, 4544, 5760, 10256, 13, 6647, 5732, 3441, 3386, 32, 5676, 646, 22, 6504, 178, 214, 260, 82, 46, 130, 380, 3766, 842, 610, 8, 80, 5, 126, 280, 72, 1992, 278, 8252, 8646, 5722, 930, 17920, 2302, 1534, 14890, 32810, 32810, 32862, 32862, 7, 223196, 50, 47, 4, 148, 88, 111, 224660, 4660, 226301, 1094, 416, 826, 228772
2012-08-11, 13242, 19395, 2316, 1799, 1339, 7257, 88, 302, 334, 772, 1465, 1138, 2602, 171, 3518, 8314, 13782, 15302, 778, 14860, 1281, 1906, 2657, 81, 1339, 185708, 178844, 2324, 1142, 182462, 1334, 184200, 278, 2008, 186393, 186454, 73, 41, 129, 420, 64, 3065, 112, 292, 466, 184, 191, 1448, 637, 180, 1003, 767, 1091, 733, 3886, 4506, 5718, 9945, 13, 6416, 5516, 3255, 3207, 32, 5524, 646, 22, 6544, 174, 209, 254, 84, 44, 128, 376, 3724, 814, 589, 8, 79, 4, 132, 270, 70, 1984, 279, 8276, 8655, 5670, 916, 17842, 2244, 1538, 14826, 32668, 32668, 32712, 32712, 8, 221567, 50, 46, 4, 151, 86, 104, 223050, 4646, 224718, 1088, 408, 818, 227172
2012-08-12, 12938, 19367, 2262, 1735, 1304, 7102, 90, 308, 333, 759, 1453, 1142, 2594, 167, 3494, 8157, 13373, 14846, 766, 14390, 1242, 1860, 2608, 78, 1278, 179849, 177613, 2280, 1096, 181129, 1312, 182832, 267, 1936, 184949, 185008, 71, 38, 131, 407, 62, 3076, 106, 280, 451, 177, 208, 1462, 638, 188, 1000, 760, 1084, 724, 3858, 4466, 5664, 9635, 13, 6180, 5295, 3058, 3017, 32, 5367, 646, 21, 6582, 170, 205, 250, 84, 43, 126, 370, 3683, 786, 572, 8, 79, 4, 138, 260, 68, 1968, 280, 8314, 8689, 5620, 909, 17804, 2198, 1494, 14774, 32577, 32577, 32619, 32619, 7, 219984, 50, 46, 3, 154, 85, 102, 221468, 4630, 223158, 1077, 398, 804, 225581
2012-08-13, 12666, 18025, 2212, 1678, 1270, 6946, 92, 313, 329, 749, 1444, 1131, 2575, 169, 3476, 7973, 13150, 14598, 756, 14143, 1204, 1816, 2561, 80, 1223, 177592, 176382, 2254, 1055, 179813, 1282, 181475, 258, 1882, 183533, 183592, 70, 37, 138, 393, 60, 3092, 101, 271, 440, 168, 231, 1481, 641, 207, 1031, 762, 1114, 719, 3844, 4452, 5646, 9420, 14, 5968, 5089, 2862, 2825, 32, 5210, 646, 21, 6622, 170, 203, 250, 90, 43, 124, 374, 3644, 759, 561, 8, 80, 4, 144, 284, 68, 1957, 282, 8362, 8732, 5582, 896, 17776, 2148, 1462, 14726, 32502, 32502, 32544, 32544, 8, 218491, 49, 46, 3, 158, 85, 102, 219984, 4619, 221700, 1058, 388, 788, 224082
2012-08-14, 12358, 17326, 2164, 1636, 1237, 6816, 94, 317, 326, 740, 1436, 1125, 2562, 163, 3444, 7804, 12938, 14363, 749, 13956, 1170, 1776, 2518, 78, 1171, 169963, 175152, 2229, 1016, 178517, 1270, 180148, 248, 1829, 182150, 182208, 68, 36, 145, 388, 57, 3109, 96, 262, 430, 164, 257, 1506, 644, 219, 1066, 763, 1169, 718, 3825, 4424, 5636, 9326, 14, 5915, 5018, 2732, 2680, 32, 5059, 646, 22, 6661, 168, 201, 248, 97, 42, 134, 375, 3606, 731, 546, 8, 78, 3, 151, 340, 67, 1957, 284, 8417, 8786, 5551, 884, 17771, 2100, 1448, 14672, 32442, 32442, 32484, 32484, 7, 217042, 49, 46, 2, 161, 85, 102, 218551, 4603, 220289, 1041, 375, 772, 222621
