, LIBBY DAM, KOOTENAI RIV AT LEONIA, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, CLARK FORK AT ST REGIS, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNAKE R ON JACKSON LAKE AT DAM, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, MALHEUR RIVER NR VALE, CASCADE DAM, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NEAR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-04-03,3273.0,6436.0,476.0,4033.0,281.0,552.0,403.0,852.0,2329.0,1357.0,3708.0,4699.0,5147.0,10212.0,11370.0,1328.0,15621.0,9790.0,7609.0,523.0,46648.0,966.0,55873.0,66000.0,689.0,400.0,67084.0,903.0,68170.0,86.0,2169.0,70343.0,70343.0,360.0,364.0,415.0,754.0,901.0,487.0,1805.0,219.0,716.0,338.0,743.0,1515.0,3024.0,356.0,384.0,1178.0,459.0,1317.0,446.0,1171.0,1326.0,2332.0,1561.0,90.0,2156.0,1819.0,1363.0,1310.0,273.0,3882.0,228.0,184.0,7787.0,39.0,56.0,199.0,705.0,81.0,1293.0,1264.0,383.0,191.0,40.0,1.0,382.0,46.0,3215.0,1198.0,14466.0,15905.0,6672.0,3265.0,27088.0,7684.0,5746.0,10340.0,37428.0,37428.0,38514.0,38514.0,823.0,112217.0,545.0,1100.0,162.0,920.0,1640.0,2053.0,120100.0,5294.0,116503.0,2150.0,1424.0,1369.0,121516.0
2003-04-04,3250.0,6552.0,479.0,4161.0,281.0,552.0,410.0,875.0,2439.0,1385.0,3844.0,4922.0,5254.0,10586.0,11727.0,1374.0,15877.0,9765.0,7553.0,524.0,46642.0,1010.0,55646.0,66000.0,696.0,407.0,67093.0,917.0,68180.0,88.0,2129.0,70311.0,70311.0,366.0,362.0,409.0,761.0,881.0,497.0,1763.0,217.0,715.0,354.0,711.0,1278.0,2858.0,361.0,386.0,1174.0,454.0,1306.0,445.0,1189.0,1363.0,2391.0,1571.0,91.0,2164.0,1827.0,1360.0,1304.0,275.0,3851.0,227.0,190.0,7760.0,39.0,55.0,205.0,706.0,92.0,1287.0,1317.0,374.0,188.0,40.0,1.0,389.0,51.0,3264.0,1176.0,14622.0,16165.0,6792.0,3258.0,27734.0,7867.0,5846.0,10423.0,38157.0,38157.0,39156.0,39156.0,758.0,112931.0,553.0,1061.0,137.0,902.0,1645.0,2064.0,120889.0,5302.0,117300.0,2094.0,1288.0,1336.0,122128.0
2003-04-05,3302.0,6654.0,535.0,3982.0,277.0,546.0,412.0,893.0,2559.0,1403.0,3980.0,5119.0,5418.0,10957.0,12111.0,1414.0,16378.0,9906.0,7525.0,542.0,47347.0,1114.0,56257.0,66000.0,708.0,419.0,67109.0,938.0,68199.0,93.0,2168.0,70353.0,70349.0,399.0,404.0,432.0,909.0,904.0,547.0,1780.0,237.0,728.0,382.0,719.0,1144.0,2674.0,367.0,386.0,1170.0,447.0,1273.0,444.0,1208.0,1399.0,2451.0,1594.0,108.0,2160.0,1825.0,1347.0,1290.0,279.0,3819.0,226.0,192.0,7788.0,39.0,55.0,214.0,733.0,104.0,1196.0,1369.0,382.0,196.0,39.0,1.0,425.0,56.0,3369.0,1223.0,14689.0,16249.0,6896.0,3325.0,27968.0,7964.0,6174.0,10487.0,38455.0,38455.0,39403.0,39403.0,726.0,113083.0,579.0,1095.0,128.0,860.0,1748.0,2117.0,121051.0,5344.0,117515.0,2084.0,1206.0,1315.0,122175.0
2003-04-06,3373.0,6951.0,624.0,3217.0,276.0,545.0,415.0,940.0,2748.0,1508.0,4273.0,5356.0,5044.0,11416.0,12596.0,1472.0,17037.0,10259.0,7521.0,566.0,48584.0,1295.0,57547.0,66000.0,723.0,436.0,67135.0,994.0,68231.0,100.0,2291.0,70497.0,70491.0,422.0,438.0,449.0,1047.0,932.0,595.0,1855.0,238.0,749.0,412.0,724.0,1130.0,2573.0,383.0,390.0,1182.0,448.0,1246.0,449.0,1238.0,1451.0,2560.0,1626.0,137.0,2153.0,1815.0,1331.0,1270.0,284.0,3797.0,225.0,219.0,7820.0,39.0,54.0,223.0,759.0,118.0,1141.0,1421.0,393.0,214.0,39.0,1.0,488.0,63.0,3593.0,1323.0,14924.0,16482.0,7022.0,3621.0,28495.0,8258.0,6728.0,10718.0,39214.0,39214.0,40127.0,40127.0,719.0,113399.0,573.0,1141.0,156.0,887.0,1916.0,2256.0,121330.0,5401.0,117817.0,2097.0,1296.0,1319.0,122409.0
2003-04-07,3296.0,7306.0,644.0,3657.0,276.0,557.0,404.0,984.0,2906.0,1671.0,4592.0,5683.0,4720.0,11620.0,12794.0,1545.0,17424.0,10869.0,7515.0,585.0,50613.0,1495.0,59425.0,66000.0,741.0,450.0,67164.0,1039.0,68267.0,107.0,2400.0,70650.0,70644.0,427.0,447.0,453.0,1144.0,948.0,619.0,1921.0,246.0,769.0,434.0,721.0,1095.0,2559.0,398.0,440.0,1241.0,450.0,1251.0,454.0,1273.0,1538.0,2728.0,1662.0,150.0,2165.0,1819.0,1324.0,1250.0,291.0,3797.0,224.0,263.0,7940.0,39.0,53.0,240.0,817.0,137.0,1172.0,1474.0,366.0,217.0,38.0,1.0,590.0,83.0,3948.0,1592.0,15502.0,17030.0,7174.0,3977.0,29597.0,8834.0,7319.0,11231.0,40828.0,40828.0,41714.0,41714.0,710.0,114645.0,553.0,1133.0,153.0,918.0,2038.0,2433.0,122601.0,5396.0,119029.0,2099.0,1326.0,1318.0,123627.0
2003-04-08,3163.0,7488.0,573.0,3882.0,270.0,567.0,378.0,973.0,2938.0,1723.0,4674.0,5996.0,5033.0,11602.0,12762.0,1604.0,17404.0,11116.0,7487.0,537.0,51987.0,1647.0,61731.0,66000.0,762.0,457.0,67190.0,1038.0,68298.0,111.0,2383.0,70686.0,70687.0,398.0,414.0,430.0,1008.0,927.0,603.0,1927.0,248.0,778.0,449.0,700.0,1036.0,2521.0,398.0,496.0,1295.0,446.0,1277.0,452.0,1297.0,1595.0,2872.0,1654.0,147.0,2195.0,1847.0,1329.0,1239.0,300.0,3776.0,223.0,295.0,7915.0,39.0,52.0,241.0,844.0,144.0,1255.0,1526.0,339.0,210.0,37.0,1.0,610.0,80.0,4077.0,1712.0,16102.0,17737.0,7281.0,4135.0,30793.0,9283.0,7522.0,11698.0,42491.0,42491.0,43353.0,43353.0,688.0,116488.0,517.0,1098.0,135.0,901.0,2090.0,2560.0,124548.0,5382.0,120940.0,2083.0,1278.0,1311.0,125498.0
2003-04-09,3124.0,7537.0,552.0,3917.0,261.0,564.0,349.0,920.0,2907.0,1682.0,4601.0,6112.0,5213.0,11981.0,13126.0,1649.0,17770.0,10854.0,7464.0,533.0,51648.0,1794.0,61463.0,66000.0,789.0,465.0,67217.0,1065.0,68329.0,116.0,2325.0,70657.0,70658.0,419.0,427.0,430.0,1028.0,921.0,604.0,1906.0,251.0,791.0,466.0,682.0,906.0,2457.0,395.0,490.0,1290.0,434.0,1301.0,447.0,1312.0,1626.0,2907.0,1660.0,151.0,2220.0,1870.0,1344.0,1242.0,310.0,3767.0,221.0,304.0,7849.0,38.0,51.0,243.0,817.0,146.0,1301.0,1578.0,308.0,204.0,37.0,2.0,605.0,85.0,4018.0,1631.0,16184.0,17960.0,7305.0,4181.0,31334.0,9380.0,7410.0,11813.0,43148.0,43148.0,43987.0,43987.0,665.0,117574.0,479.0,1041.0,125.0,853.0,2109.0,2631.0,125828.0,5388.0,122260.0,2070.0,1346.0,1333.0,126892.0
2003-04-10,3077.0,7560.0,548.0,3993.0,252.0,556.0,322.0,866.0,2871.0,1654.0,4535.0,6107.0,5302.0,12279.0,13407.0,1704.0,18148.0,10863.0,7461.0,546.0,52063.0,1929.0,61936.0,66000.0,819.0,476.0,67254.0,1104.0,68368.0,118.0,2309.0,70674.0,70672.0,412.0,419.0,421.0,1032.0,916.0,599.0,1903.0,248.0,818.0,472.0,681.0,787.0,2343.0,396.0,487.0,1276.0,425.0,1286.0,446.0,1323.0,1654.0,2945.0,1664.0,153.0,2243.0,1897.0,1359.0,1249.0,322.0,3769.0,220.0,303.0,7902.0,38.0,50.0,248.0,803.0,159.0,1342.0,1630.0,283.0,203.0,35.0,1.0,648.0,90.0,3997.0,1618.0,16053.0,17824.0,7274.0,4299.0,31454.0,9422.0,7338.0,11821.0,43275.0,43275.0,44092.0,44092.0,650.0,117778.0,484.0,1029.0,142.0,794.0,2116.0,2664.0,126075.0,5392.0,122530.0,2046.0,1388.0,1299.0,127292.0
2003-04-11,2980.0,7577.0,537.0,4099.0,244.0,548.0,298.0,824.0,2846.0,1665.0,4519.0,6112.0,5406.0,12399.0,13516.0,1746.0,18334.0,10851.0,7465.0,550.0,52459.0,2042.0,62504.0,66000.0,846.0,479.0,67288.0,1104.0,68408.0,124.0,2299.0,70702.0,70701.0,409.0,403.0,410.0,996.0,895.0,597.0,1881.0,248.0,834.0,475.0,667.0,620.0,2209.0,399.0,495.0,1273.0,425.0,1250.0,446.0,1338.0,1687.0,2995.0,1672.0,152.0,2233.0,1894.0,1364.0,1255.0,334.0,3775.0,219.0,303.0,7856.0,38.0,49.0,255.0,805.0,169.0,1386.0,1683.0,258.0,202.0,35.0,1.0,680.0,97.0,3987.0,1692.0,16103.0,17820.0,7218.0,4493.0,31514.0,9571.0,7389.0,11918.0,43432.0,43432.0,44227.0,44227.0,651.0,117748.0,491.0,1081.0,129.0,777.0,2158.0,2697.0,125992.0,5389.0,122436.0,2022.0,1340.0,1315.0,127158.0
2003-04-12,2900.0,7638.0,735.0,4215.0,237.0,541.0,277.0,789.0,2868.0,1724.0,4599.0,6196.0,5508.0,12617.0,13747.0,1798.0,18731.0,11017.0,7438.0,562.0,52814.0,2165.0,62951.0,66000.0,870.0,484.0,67319.0,1135.0,68447.0,132.0,2306.0,70746.0,70744.0,427.0,418.0,411.0,1012.0,891.0,601.0,1866.0,256.0,861.0,480.0,674.0,497.0,2077.0,407.0,514.0,1291.0,431.0,1222.0,448.0,1356.0,1725.0,3089.0,1687.0,162.0,2207.0,1869.0,1339.0,1243.0,348.0,3762.0,218.0,300.0,7744.0,38.0,49.0,262.0,815.0,183.0,1425.0,1735.0,240.0,200.0,34.0,1.0,699.0,109.0,3952.0,1709.0,16154.0,17893.0,7144.0,4612.0,31597.0,9795.0,7531.0,12104.0,43701.0,43701.0,44476.0,44476.0,656.0,117859.0,467.0,1180.0,114.0,831.0,2218.0,2756.0,126098.0,5403.0,122534.0,2016.0,1362.0,1285.0,127195.0
2003-04-13,2816.0,7735.0,1023.0,4372.0,231.0,537.0,258.0,756.0,2900.0,1790.0,4695.0,6356.0,5622.0,12847.0,13976.0,1856.0,18949.0,11473.0,7408.0,574.0,53226.0,2305.0,63501.0,66000.0,894.0,490.0,67350.0,1156.0,68485.0,138.0,2342.0,70815.0,70811.0,435.0,433.0,412.0,1036.0,893.0,604.0,1861.0,261.0,896.0,484.0,688.0,391.0,1972.0,417.0,537.0,1319.0,451.0,1213.0,453.0,1378.0,1801.0,3242.0,1723.0,181.0,2200.0,1855.0,1305.0,1208.0,361.0,3725.0,217.0,303.0,7632.0,38.0,48.0,270.0,825.0,199.0,1469.0,1787.0,229.0,207.0,34.0,1.0,748.0,125.0,3934.0,1728.0,16048.0,17803.0,7059.0,4676.0,31567.0,10135.0,7977.0,12396.0,43962.0,43962.0,44718.0,44718.0,660.0,118044.0,460.0,1104.0,118.0,892.0,2257.0,2828.0,126391.0,5415.0,122823.0,2034.0,1434.0,1310.0,127489.0
2003-04-14,2758.0,7889.0,1247.0,4642.0,226.0,535.0,241.0,725.0,2934.0,1873.0,4810.0,6546.0,5855.0,13234.0,14386.0,1909.0,19427.0,11869.0,7398.0,598.0,53534.0,2433.0,63942.0,65998.0,919.0,491.0,67375.0,1175.0,68516.0,144.0,2386.0,70894.0,70891.0,442.0,444.0,430.0,1096.0,917.0,604.0,1872.0,264.0,932.0,487.0,699.0,292.0,1861.0,419.0,552.0,1322.0,459.0,1222.0,453.0,1398.0,1886.0,3391.0,1739.0,178.0,2224.0,1874.0,1293.0,1175.0,373.0,3690.0,216.0,315.0,7627.0,38.0,47.0,286.0,843.0,218.0,1528.0,1839.0,215.0,207.0,33.0,2.0,833.0,144.0,4005.0,1892.0,16092.0,17797.0,6982.0,4807.0,31553.0,10562.0,8601.0,12779.0,44332.0,44332.0,45069.0,45069.0,662.0,118287.0,448.0,1053.0,111.0,818.0,2311.0,2896.0,126649.0,5411.0,123070.0,2041.0,1381.0,1318.0,127844.0
2003-04-15,2702.0,8022.0,1274.0,4895.0,221.0,538.0,227.0,695.0,2994.0,1988.0,4984.0,6785.0,6146.0,13747.0,14891.0,1953.0,19941.0,12075.0,7374.0,579.0,54241.0,2537.0,64608.0,65917.0,943.0,502.0,67335.0,1224.0,68490.0,150.0,2378.0,70880.0,70883.0,433.0,430.0,413.0,1071.0,899.0,590.0,1868.0,271.0,994.0,491.0,741.0,123.0,1740.0,424.0,562.0,1337.0,464.0,1221.0,456.0,1423.0,1960.0,3538.0,1787.0,174.0,2252.0,1901.0,1299.0,1162.0,384.0,3658.0,215.0,328.0,7615.0,43.0,51.0,287.0,849.0,237.0,1597.0,1866.0,203.0,211.0,33.0,2.0,835.0,153.0,4068.0,1932.0,16210.0,17923.0,6913.0,4855.0,31627.0,11090.0,9016.0,13284.0,44910.0,44910.0,45629.0,45629.0,670.0,118712.0,446.0,1040.0,99.0,761.0,2399.0,2970.0,127002.0,5392.0,123384.0,2029.0,1225.0,1281.0,128008.0
2003-04-16,2706.0,8111.0,1332.0,5138.0,216.0,544.0,214.0,660.0,3097.0,2102.0,5199.0,7071.0,6494.0,14723.0,15881.0,1992.0,20949.0,12264.0,7348.0,563.0,55448.0,2696.0,65795.0,65783.0,968.0,520.0,67244.0,1264.0,68413.0,166.0,2392.0,70809.0,70811.0,451.0,444.0,424.0,1103.0,896.0,595.0,1851.0,280.0,990.0,495.0,727.0,26.0,1617.0,433.0,588.0,1362.0,467.0,1217.0,460.0,1453.0,2052.0,3726.0,1926.0,192.0,2309.0,1947.0,1309.0,1161.0,395.0,3622.0,214.0,339.0,7589.0,48.0,55.0,306.0,863.0,264.0,1670.0,1857.0,193.0,223.0,32.0,1.0,856.0,174.0,4107.0,1941.0,16238.0,17965.0,6836.0,4911.0,31674.0,11446.0,9318.0,13669.0,45343.0,45343.0,46044.0,46044.0,683.0,119063.0,431.0,1017.0,92.0,739.0,2499.0,3075.0,127402.0,5405.0,123790.0,2036.0,1151.0,1252.0,128242.0
2003-04-17,2664.0,8341.0,1637.0,5508.0,211.0,549.0,202.0,628.0,3208.0,2224.0,5432.0,7455.0,6877.0,16535.0,17728.0,2065.0,22915.0,12745.0,7330.0,557.0,57525.0,2823.0,67768.0,65650.0,993.0,551.0,67163.0,1296.0,68346.0,179.0,2463.0,70806.0,70805.0,442.0,445.0,411.0,1142.0,897.0,598.0,1856.0,284.0,1008.0,498.0,741.0,70.0,1549.0,442.0,605.0,1398.0,456.0,1226.0,469.0,1484.0,2172.0,3994.0,2120.0,197.0,2321.0,1957.0,1325.0,1170.0,401.0,3625.0,213.0,359.0,7570.0,50.0,57.0,319.0,875.0,302.0,1754.0,1816.0,189.0,221.0,31.0,1.0,959.0,196.0,4209.0,2047.0,16312.0,18026.0,6752.0,5031.0,31740.0,11805.0,9744.0,13982.0,45722.0,45722.0,46406.0,46406.0,697.0,119283.0,429.0,1057.0,94.0,725.0,2602.0,3183.0,127759.0,5434.0,124023.0,2069.0,1174.0,1246.0,128454.0
2003-04-18,2625.0,8523.0,1585.0,5797.0,206.0,553.0,192.0,601.0,3271.0,2339.0,5610.0,7796.0,7328.0,17669.0,18883.0,2143.0,24237.0,13299.0,7319.0,549.0,59688.0,2898.0,70097.0,65517.0,1022.0,579.0,67085.0,1319.0,68279.0,189.0,2533.0,70811.0,70811.0,418.0,429.0,380.0,1100.0,865.0,578.0,1840.0,288.0,1016.0,504.0,750.0,96.0,1559.0,459.0,632.0,1441.0,454.0,1258.0,504.0,1512.0,2299.0,4275.0,2294.0,203.0,2391.0,1971.0,1298.0,1161.0,409.0,3668.0,211.0,383.0,7559.0,51.0,57.0,326.0,870.0,334.0,1847.0,1763.0,182.0,217.0,31.0,1.0,1049.0,221.0,4400.0,2197.0,16539.0,18256.0,6672.0,5150.0,31980.0,12340.0,10221.0,14473.0,46453.0,46453.0,47120.0,47120.0,704.0,119781.0,394.0,1040.0,90.0,763.0,2683.0,3304.0,128386.0,5428.0,124455.0,2084.0,1168.0,1277.0,128899.0
2003-04-19,2567.0,8499.0,1429.0,5881.0,202.0,551.0,191.0,577.0,3270.0,2451.0,5721.0,8117.0,7636.0,18437.0,19643.0,2188.0,25042.0,13570.0,7304.0,519.0,60947.0,2927.0,71641.0,65383.0,1056.0,602.0,67003.0,1348.0,68203.0,194.0,2583.0,70789.0,70790.0,427.0,432.0,361.0,1108.0,844.0,566.0,1812.0,294.0,1026.0,508.0,754.0,58.0,1589.0,475.0,614.0,1437.0,457.0,1293.0,552.0,1535.0,2401.0,4486.0,2442.0,191.0,2472.0,2031.0,1317.0,1147.0,417.0,3660.0,210.0,404.0,7541.0,50.0,55.0,316.0,842.0,352.0,1937.0,1711.0,180.0,206.0,30.0,2.0,1046.0,234.0,4522.0,2258.0,16756.0,18536.0,6603.0,5099.0,32232.0,12801.0,10367.0,14953.0,47185.0,47185.0,47836.0,47836.0,691.0,120568.0,381.0,962.0,102.0,735.0,2633.0,3342.0,129337.0,5419.0,125224.0,2051.0,1194.0,1253.0,129688.0
2003-04-20,2530.0,8484.0,1391.0,5910.0,198.0,544.0,196.0,555.0,3181.0,2475.0,5656.0,8204.0,7724.0,19020.0,20219.0,2202.0,25710.0,13694.0,7294.0,520.0,61723.0,2978.0,72546.0,65250.0,1092.0,632.0,66931.0,1402.0,68124.0,187.0,2651.0,70773.0,70773.0,454.0,463.0,362.0,1224.0,855.0,579.0,1816.0,305.0,1046.0,508.0,767.0,24.0,1595.0,482.0,599.0,1395.0,472.0,1288.0,585.0,1557.0,2451.0,4558.0,2580.0,169.0,2517.0,2059.0,1335.0,1162.0,428.0,3666.0,209.0,399.0,7470.0,49.0,53.0,315.0,805.0,372.0,2002.0,1658.0,178.0,197.0,28.0,3.0,1043.0,250.0,4497.0,2227.0,16748.0,18593.0,6530.0,4995.0,32277.0,13232.0,10549.0,15353.0,47629.0,47629.0,48266.0,48266.0,685.0,121126.0,389.0,966.0,110.0,664.0,2537.0,3285.0,129919.0,5379.0,125615.0,2065.0,1208.0,1270.0,130102.0
2003-04-21,2505.0,8511.0,1516.0,6065.0,194.0,536.0,195.0,532.0,3102.0,2505.0,5606.0,8199.0,7868.0,19203.0,20416.0,2216.0,25953.0,13494.0,7282.0,489.0,62344.0,3055.0,73288.0,65117.0,1126.0,656.0,66860.0,1468.0,68067.0,206.0,2686.0,70760.0,70761.0,437.0,446.0,333.0,1169.0,833.0,577.0,1830.0,317.0,1067.0,503.0,781.0,-21.0,1591.0,483.0,608.0,1391.0,472.0,1249.0,610.0,1581.0,2479.0,4568.0,2734.0,163.0,2498.0,2024.0,1296.0,1151.0,439.0,3643.0,208.0,383.0,7396.0,47.0,51.0,316.0,749.0,394.0,2031.0,1605.0,172.0,197.0,28.0,1.0,1048.0,260.0,4405.0,2176.0,16529.0,18398.0,6435.0,4886.0,31988.0,13583.0,10666.0,15742.0,47730.0,47730.0,48352.0,48352.0,686.0,121410.0,381.0,938.0,102.0,651.0,2472.0,3195.0,130181.0,5393.0,125730.0,2113.0,1279.0,1270.0,130309.0
2003-04-22,2513.0,8656.0,1647.0,6364.0,190.0,529.0,196.0,511.0,3033.0,2564.0,5597.0,8269.0,8089.0,19401.0,20648.0,2257.0,26307.0,13389.0,7276.0,477.0,63107.0,3145.0,74087.0,64983.0,1155.0,673.0,66779.0,1544.0,68008.0,228.0,2669.0,70685.0,70688.0,437.0,442.0,312.0,1167.0,802.0,572.0,1808.0,329.0,1082.0,532.0,796.0,-61.0,1581.0,497.0,637.0,1438.0,475.0,1223.0,642.0,1598.0,2547.0,4636.0,2912.0,177.0,2460.0,1953.0,1205.0,1091.0,448.0,3591.0,207.0,379.0,7323.0,50.0,53.0,324.0,707.0,421.0,2053.0,1552.0,169.0,203.0,26.0,167.0,1096.0,272.0,4345.0,2190.0,16281.0,18112.0,6326.0,4914.0,31561.0,13748.0,10753.0,15897.0,47458.0,47458.0,48065.0,48065.0,708.0,121241.0,364.0,910.0,100.0,618.0,2547.0,3174.0,130072.0,5438.0,125512.0,2143.0,1310.0,1280.0,130230.0
2003-04-23,2534.0,8865.0,1727.0,6729.0,187.0,527.0,206.0,494.0,3008.0,2713.0,5721.0,8481.0,8484.0,19871.0,21151.0,2305.0,26924.0,13786.0,7902.0,525.0,63820.0,3243.0,75541.0,64850.0,1186.0,689.0,66692.0,1652.0,67951.0,260.0,2762.0,70698.0,70695.0,461.0,465.0,314.0,1276.0,807.0,598.0,1825.0,345.0,1108.0,538.0,832.0,-20.0,1590.0,517.0,657.0,1475.0,480.0,1250.0,695.0,1613.0,2687.0,4863.0,3076.0,191.0,2483.0,1933.0,1126.0,998.0,455.0,3529.0,206.0,397.0,7264.0,53.0,55.0,331.0,687.0,433.0,2088.0,1499.0,168.0,210.0,25.0,179.0,1244.0,303.0,4450.0,2319.0,16324.0,18067.0,6241.0,5198.0,31495.0,14331.0,11457.0,16340.0,47835.0,47835.0,48428.0,48428.0,752.0,121137.0,370.0,935.0,134.0,597.0,2714.0,3289.0,129978.0,5440.0,125231.0,2166.0,1233.0,1284.0,129930.0
2003-04-24,2820.0,9112.0,1916.0,7068.0,184.0,529.0,203.0,479.0,2946.0,2893.0,5840.0,8727.0,8943.0,20558.0,21867.0,2356.0,27715.0,14625.0,9355.0,560.0,64629.0,3437.0,77987.0,64717.0,1228.0,717.0,66613.0,1751.0,67899.0,286.0,2938.0,70819.0,70814.0,467.0,468.0,305.0,1321.0,804.0,602.0,1865.0,345.0,1132.0,540.0,863.0,97.0,1642.0,540.0,664.0,1497.0,538.0,1290.0,775.0,1634.0,2838.0,5144.0,3235.0,181.0,2539.0,1957.0,1100.0,932.0,456.0,3457.0,205.0,430.0,7306.0,54.0,55.0,335.0,669.0,435.0,2128.0,1446.0,167.0,214.0,26.0,181.0,1331.0,325.0,4681.0,2465.0,16585.0,18328.0,6185.0,5437.0,31984.0,15377.0,12419.0,17319.0,49302.0,49302.0,49882.0,49882.0,766.0,122196.0,358.0,932.0,148.0,617.0,2802.0,3437.0,131054.0,5432.0,126073.0,2180.0,1236.0,1288.0,130641.0
2003-04-25,2982.0,9209.0,1881.0,7183.0,181.0,528.0,197.0,514.0,2831.0,2967.0,5799.0,8968.0,9252.0,21222.0,22516.0,2386.0,28383.0,15337.0,10212.0,511.0,65367.0,3528.0,79706.0,64583.0,1279.0,764.0,66563.0,1818.0,67862.0,297.0,3013.0,70876.0,70876.0,462.0,461.0,282.0,1288.0,782.0,572.0,1850.0,352.0,1135.0,546.0,866.0,107.0,1723.0,558.0,666.0,1511.0,627.0,1352.0,811.0,1707.0,2966.0,5368.0,3410.0,183.0,2614.0,1997.0,1100.0,908.0,451.0,3408.0,204.0,450.0,7256.0,51.0,52.0,344.0,647.0,421.0,2171.0,1393.0,164.0,212.0,25.0,182.0,1306.0,331.0,4765.0,2498.0,16781.0,18596.0,6184.0,5518.0,32358.0,16037.0,12637.0,18114.0,50472.0,50472.0,51039.0,51039.0,750.0,123812.0,331.0,900.0,137.0,610.0,2788.0,3497.0,132868.0,5405.0,127686.0,2191.0,1219.0,1278.0,132268.0
2003-04-26,3307.0,9258.0,1764.0,7205.0,178.0,523.0,195.0,674.0,2834.0,2899.0,5733.0,8920.0,9401.0,21610.0,22903.0,2396.0,28814.0,15084.0,10232.0,472.0,65885.0,3533.0,80319.0,64450.0,1339.0,797.0,66518.0,1777.0,67824.0,303.0,2965.0,70804.0,70808.0,460.0,451.0,260.0,1258.0,756.0,548.0,1802.0,356.0,1124.0,519.0,848.0,0.0,1739.0,570.0,641.0,1505.0,673.0,1441.0,840.0,1818.0,3106.0,5521.0,3555.0,175.0,2742.0,2095.0,1148.0,915.0,444.0,3409.0,203.0,454.0,7213.0,49.0,50.0,355.0,620.0,416.0,2210.0,1340.0,162.0,207.0,26.0,181.0,1325.0,348.0,4695.0,2482.0,16730.0,18631.0,6188.0,5519.0,32547.0,16099.0,12342.0,18254.0,50801.0,50801.0,51355.0,51355.0,734.0,124593.0,308.0,840.0,133.0,572.0,2715.0,3462.0,133845.0,5409.0,128542.0,2154.0,1194.0,1230.0,133160.0
