, LIBBY DAM, HUNGRY HORSE DAM, CLARK FORK NR DRUMMOND, KERR DAM, NOXON RAPIDS DAM, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, SPOKANE RIV AT LONGLAKE, SPOKANE RIV AT LONGLAKE, GRAND COULEE DAM, FEEDER CANAL AT GRANDCOULEE, GRAND COULEE DAM, CHIEF JOSEPH DAM, WELLS DAM, no designation found, ROCKY REACH DAM, no designation found, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, KEECHELUS LAKE, KACHESS DAM, CLE ELUM LAKE, BUMPING LAKE, RIMROCK LAKE, NACHES RIVER NR CLIFFDEL, ISLAND PARK 1SWIS.PARKDM&RES, SNAKE R ON JACKSON LAKE AT DAM, PALISADES DAM, RIRIE DAM, AMERICAN FALLS RESERVOIR, OWYHEE DAM, LUCKY PEAK RESERVOIR, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, CASCADE DAM, DEADWOOD DAM, BROWNLEE DAM, SNAKE R @HELLS CANYON DAM, SNAKE R @HELLS CANYON DAM, DWORSHAK DAM, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, PRIEST RAPIDS DAM, MCNARY DAM, MCKAY CR NR PILOTROCK, JOHN DAY DAM, THE DALLES, THE DALLES, BONNEVILLE DAM
2003-01-23,5740.0,2400.0,212.0,6671.0,9514.0,11446.0,1041.0,2243.0,3512.0,3512.0,84642.0,0.0,90000.0,90000.0,90907.0,2200.0,93159.0,93527.0,93527.0,180.0,24.0,180.0,24.0,223.0,34.0,30.0,128.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11728.0,11728.0,1400.0,18589.0,18589.0,18676.0,18676.0,93527.0,113703.0,7.0,118915.0,116513.0,116513.0,118657.0
2003-01-24,5741.0,2400.0,211.0,6667.0,9499.0,11439.0,1029.0,2228.0,3452.0,3452.0,84571.0,0.0,90000.0,90000.0,90907.0,2200.0,93159.0,93539.0,93538.0,180.0,24.0,180.0,24.0,223.0,34.0,30.0,127.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11726.0,11726.0,1400.0,18573.0,18573.0,18658.0,18658.0,93538.0,113703.0,7.0,118930.0,116521.0,116521.0,118839.0
2003-01-25,5740.0,2400.0,211.0,6664.0,9486.0,11434.0,1020.0,2217.0,3440.0,3440.0,84545.0,0.0,90000.0,90000.0,90907.0,2200.0,93158.0,93542.0,93542.0,180.0,24.0,180.0,24.0,223.0,33.0,30.0,127.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11725.0,11725.0,1400.0,18557.0,18557.0,18642.0,18642.0,93542.0,113717.0,7.0,118970.0,116554.0,116554.0,118951.0
2003-01-26,5741.0,2400.0,211.0,6660.0,9475.0,11431.0,976.0,2198.0,3421.0,3421.0,84511.0,0.0,90000.0,90000.0,90906.0,2200.0,93158.0,93532.0,93533.0,180.0,24.0,180.0,24.0,223.0,33.0,30.0,126.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11723.0,11723.0,1400.0,18541.0,18541.0,18626.0,18626.0,93533.0,113702.0,7.0,118982.0,116561.0,116561.0,118986.0
2003-01-27,5743.0,2400.0,210.0,6650.0,9465.0,11429.0,939.0,2141.0,3364.0,3364.0,84440.0,0.0,90000.0,90000.0,90906.0,2200.0,93158.0,93519.0,93519.0,180.0,24.0,180.0,24.0,223.0,33.0,30.0,126.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11721.0,11721.0,1400.0,18524.0,18524.0,18609.0,18609.0,93519.0,113669.0,7.0,118975.0,116548.0,116548.0,118838.0
2003-01-28,5742.0,2400.0,210.0,6655.0,9452.0,11424.0,903.0,2109.0,3332.0,3332.0,84394.0,0.0,90000.0,90000.0,90906.0,2200.0,93158.0,93512.0,93513.0,180.0,24.0,180.0,24.0,223.0,33.0,30.0,125.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11720.0,11720.0,1400.0,18506.0,18506.0,18590.0,18590.0,93513.0,113641.0,7.0,118966.0,116532.0,116532.0,118685.0
2003-01-29,5742.0,2400.0,209.0,6652.0,9443.0,11423.0,873.0,2071.0,3294.0,3294.0,84314.0,0.0,90000.0,90000.0,90907.0,2200.0,93158.0,93510.0,93511.0,180.0,24.0,180.0,24.0,223.0,33.0,30.0,125.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11718.0,11718.0,1400.0,18489.0,18489.0,18572.0,18572.0,93511.0,113620.0,7.0,118964.0,116523.0,116523.0,118699.0
2003-01-30,5739.0,2400.0,209.0,6649.0,9434.0,11423.0,868.0,2053.0,3199.0,3199.0,84140.0,0.0,90000.0,90000.0,90908.0,2200.0,93160.0,93510.0,93510.0,180.0,24.0,180.0,24.0,223.0,33.0,30.0,124.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11717.0,11717.0,1400.0,18474.0,18474.0,18557.0,18557.0,93510.0,113603.0,7.0,118968.0,116520.0,116520.0,118632.0
2003-01-31,4898.0,2400.0,208.0,6706.0,9425.0,11421.0,855.0,2043.0,2119.0,2119.0,82921.0,0.0,90000.0,90000.0,90910.0,2200.0,93161.0,93509.0,93509.0,180.0,24.0,180.0,24.0,223.0,33.0,30.0,124.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11715.0,11715.0,1400.0,18461.0,18461.0,18543.0,18543.0,93509.0,113589.0,7.0,118975.0,116521.0,116521.0,118630.0
2003-02-01,2377.0,2400.0,208.0,6852.0,9454.0,11445.0,854.0,2034.0,2034.0,2034.0,80793.0,0.0,90000.0,90000.0,90911.0,2200.0,93162.0,93508.0,93508.0,180.0,24.0,180.0,24.0,223.0,32.0,30.0,123.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11714.0,11714.0,1400.0,18449.0,18449.0,18531.0,18531.0,93508.0,113586.0,7.0,118992.0,116530.0,116530.0,118744.0
2003-02-02,2375.0,2400.0,208.0,6849.0,9565.0,11558.0,841.0,2027.0,2027.0,2027.0,77557.0,0.0,90000.0,90000.0,90913.0,2200.0,93163.0,93508.0,93508.0,180.0,24.0,180.0,24.0,223.0,32.0,30.0,123.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11712.0,11712.0,1400.0,18436.0,18436.0,18518.0,18518.0,93508.0,113620.0,7.0,119042.0,116572.0,116572.0,118841.0
2003-02-03,2373.0,2400.0,207.0,6861.0,9603.0,11621.0,836.0,2014.0,2014.0,2014.0,75899.0,0.0,90000.0,90000.0,90914.0,2200.0,93165.0,93507.0,93508.0,180.0,24.0,180.0,24.0,223.0,32.0,30.0,122.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11711.0,11711.0,1400.0,18425.0,18425.0,18506.0,18506.0,93508.0,113635.0,7.0,119084.0,116609.0,116609.0,118799.0
2003-02-04,2371.0,2400.0,207.0,6843.0,9599.0,11626.0,847.0,2015.0,2015.0,2015.0,75479.0,0.0,90000.0,90000.0,90916.0,2200.0,93166.0,93507.0,93507.0,180.0,24.0,180.0,24.0,223.0,32.0,30.0,122.0,85.0,280.0,1060.0,17.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11710.0,11710.0,1400.0,18422.0,18422.0,18503.0,18503.0,93507.0,113690.0,7.0,119153.0,116669.0,116669.0,118839.0
2003-02-05,2369.0,2400.0,206.0,6840.0,9586.0,11622.0,867.0,2032.0,2032.0,2032.0,75472.0,0.0,90000.0,90000.0,90917.0,2200.0,93168.0,93507.0,93507.0,180.0,24.0,180.0,24.0,223.0,32.0,30.0,122.0,85.0,280.0,1060.0,16.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11708.0,11708.0,1400.0,18430.0,18430.0,18510.0,18510.0,93507.0,113739.0,7.0,119231.0,116743.0,116743.0,118847.0
2003-02-06,2367.0,2400.0,206.0,6845.0,9575.0,11620.0,874.0,2046.0,2046.0,2046.0,75471.0,0.0,90000.0,90000.0,90918.0,2200.0,93169.0,93506.0,93506.0,180.0,24.0,180.0,24.0,223.0,32.0,30.0,121.0,85.0,280.0,1060.0,16.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11707.0,11707.0,1400.0,18438.0,18438.0,18518.0,18518.0,93506.0,113743.0,7.0,119259.0,116806.0,116806.0,118878.0
2003-02-07,2364.0,2400.0,206.0,6842.0,9569.0,11621.0,901.0,2058.0,2058.0,2058.0,75465.0,0.0,90000.0,90000.0,90920.0,2200.0,93170.0,93521.0,93520.0,180.0,24.0,180.0,24.0,223.0,32.0,30.0,121.0,85.0,280.0,1060.0,16.0,390.0,10.0,240.0,1.0,4.0,2.0,200.0,50.0,11200.0,11705.0,11705.0,1400.0,18448.0,18448.0,18528.0,18528.0,93520.0,113837.0,9.0,119370.0,117022.0,117022.0,119332.0
