, LIBBY DAM, HUNGRY HORSE DAM, CLARK FORK NR DRUMMOND, KERR DAM, NOXON RAPIDS DAM, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, SPOKANE RIV AT LONGLAKE, SPOKANE RIV AT LONGLAKE, GRAND COULEE DAM, FEEDER CANAL AT GRANDCOULEE, GRAND COULEE DAM, CHIEF JOSEPH DAM, WELLS DAM, no designation found, ROCKY REACH DAM, no designation found, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, KEECHELUS LAKE, KACHESS DAM, CLE ELUM LAKE, BUMPING LAKE, RIMROCK LAKE, NACHES RIVER NR CLIFFDEL, ISLAND PARK 1SWIS.PARKDM&RES, SNAKE R ON JACKSON LAKE AT DAM, PALISADES DAM, RIRIE DAM, AMERICAN FALLS RESERVOIR, OWYHEE DAM, LUCKY PEAK RESERVOIR, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, CASCADE DAM, DEADWOOD DAM, BROWNLEE DAM, SNAKE R @HELLS CANYON DAM, SNAKE R @HELLS CANYON DAM, DWORSHAK DAM, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, PRIEST RAPIDS DAM, MCNARY DAM, MCKAY CR NR PILOTROCK, JOHN DAY DAM, THE DALLES, THE DALLES, BONNEVILLE DAM
2003-02-03,2455.0,2600.0,207.0,7055.0,9792.0,12061.0,1158.0,2355.0,2591.0,2591.0,84120.0,0.0,100000.0,100000.0,101004.0,1800.0,102865.0,103219.0,103219.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,183.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,10150.0,10661.0,10661.0,1400.0,15829.0,15829.0,16285.0,16285.0,103219.0,121133.0,10.0,126608.0,124309.0,124309.0,126542.0
2003-02-04,2449.0,2600.0,207.0,7036.0,9793.0,12068.0,1174.0,2354.0,2590.0,2590.0,82206.0,0.0,100000.0,100000.0,101004.0,1800.0,102864.0,103216.0,103216.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,183.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,10895.0,11405.0,11405.0,1400.0,18019.0,18019.0,18515.0,18515.0,103216.0,122880.0,10.0,128049.0,125635.0,125635.0,127661.0
2003-02-05,2444.0,2600.0,206.0,7031.0,9779.0,12059.0,1204.0,2381.0,2616.0,2616.0,80726.0,0.0,100000.0,100000.0,101003.0,1800.0,102864.0,103213.0,103213.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,182.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,10900.0,11408.0,11408.0,1400.0,18113.0,18113.0,18685.0,18685.0,103213.0,124024.0,11.0,129576.0,127244.0,127244.0,129334.0
2003-02-06,2438.0,2600.0,206.0,7035.0,9767.0,12050.0,1209.0,2400.0,2635.0,2635.0,79502.0,0.0,100000.0,100000.0,101003.0,1800.0,102863.0,103210.0,103211.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,182.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,10898.0,11405.0,11405.0,1400.0,18113.0,18113.0,18738.0,18738.0,103211.0,124102.0,11.0,129724.0,127429.0,127429.0,129536.0
2003-02-07,2433.0,2600.0,206.0,7031.0,9758.0,12046.0,1242.0,2410.0,2645.0,2645.0,78491.0,0.0,100000.0,100000.0,101003.0,1800.0,102863.0,103224.0,103223.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,182.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,10903.0,11409.0,11409.0,1400.0,18121.0,18121.0,18804.0,18804.0,103223.0,124241.0,12.0,129893.0,127652.0,127652.0,130004.0
2003-02-08,2428.0,2600.0,205.0,7019.0,9744.0,12036.0,1298.0,2456.0,2691.0,2691.0,77702.0,0.0,100000.0,100000.0,101003.0,1800.0,102863.0,103250.0,103249.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,181.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,10898.0,11403.0,11403.0,1400.0,18141.0,18141.0,18904.0,18904.0,103249.0,124388.0,13.0,130094.0,127921.0,127921.0,130801.0
2003-02-09,2422.0,2600.0,205.0,7015.0,9733.0,12030.0,1378.0,2522.0,2757.0,2757.0,77085.0,0.0,100000.0,100000.0,101003.0,1800.0,102863.0,103261.0,103261.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,181.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,10893.0,11398.0,11398.0,1400.0,18166.0,18166.0,19025.0,19025.0,103261.0,124611.0,14.0,130397.0,128278.0,128278.0,131234.0
2003-02-10,2417.0,2600.0,204.0,7018.0,9724.0,12033.0,1469.0,2610.0,2845.0,2845.0,76614.0,0.0,100000.0,100000.0,101003.0,1800.0,102863.0,103279.0,103278.0,130.0,20.0,130.0,20.0,200.0,100.0,30.0,181.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,10904.0,11409.0,11409.0,1400.0,18214.0,18214.0,19178.0,19178.0,103278.0,124790.0,14.0,130630.0,128573.0,128573.0,131693.0
2003-02-11,2412.0,2600.0,204.0,7014.0,9715.0,12032.0,1556.0,2697.0,2933.0,2933.0,76248.0,0.0,100000.0,100000.0,101003.0,1800.0,102862.0,103301.0,103300.0,130.0,20.0,130.0,20.0,200.0,52.0,30.0,147.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,10920.0,11426.0,11426.0,1400.0,18290.0,18290.0,19297.0,19297.0,103300.0,124983.0,15.0,130871.0,128857.0,128857.0,132344.0
2003-02-12,2407.0,2600.0,204.0,7002.0,9714.0,12034.0,1659.0,2793.0,3029.0,3029.0,75972.0,0.0,100000.0,100000.0,101003.0,1800.0,102863.0,103314.0,103314.0,130.0,20.0,130.0,20.0,200.0,34.0,30.0,114.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,10935.0,11441.0,11441.0,1400.0,18377.0,18377.0,19448.0,19448.0,103314.0,125164.0,16.0,131094.0,129101.0,129101.0,132494.0
2003-02-13,2401.0,2600.0,203.0,6987.0,9707.0,12042.0,1782.0,2910.0,3146.0,3146.0,75785.0,0.0,100000.0,100000.0,101003.0,1800.0,102863.0,103333.0,103332.0,130.0,20.0,130.0,20.0,200.0,34.0,30.0,114.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,10944.0,11450.0,11450.0,1400.0,18460.0,18460.0,19698.0,19698.0,103332.0,125481.0,17.0,131427.0,129482.0,129482.0,132864.0
2003-02-14,2396.0,2600.0,203.0,6996.0,9689.0,12042.0,1854.0,3014.0,3249.0,3249.0,75646.0,0.0,100000.0,100000.0,101003.0,1800.0,102863.0,103342.0,103342.0,130.0,20.0,130.0,20.0,200.0,34.0,30.0,114.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,11001.0,11513.0,11513.0,1400.0,18561.0,18561.0,19906.0,19906.0,103342.0,125778.0,18.0,131831.0,129915.0,129915.0,133384.0
2003-02-15,2391.0,2600.0,202.0,6977.0,9674.0,12035.0,1889.0,3073.0,3309.0,3309.0,75498.0,0.0,100000.0,100000.0,101003.0,1800.0,102863.0,103338.0,103338.0,130.0,20.0,130.0,20.0,200.0,34.0,30.0,113.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,11196.0,11774.0,11774.0,1400.0,18769.0,18769.0,20068.0,20068.0,103338.0,125856.0,19.0,131970.0,130067.0,130067.0,133462.0
2003-02-16,2386.0,2600.0,202.0,6974.0,9659.0,12027.0,1894.0,3092.0,3328.0,3328.0,75343.0,0.0,100000.0,100000.0,101003.0,1800.0,102864.0,103344.0,103343.0,130.0,20.0,130.0,20.0,200.0,34.0,30.0,113.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,11486.0,12252.0,12252.0,1400.0,19194.0,19194.0,20544.0,20544.0,103343.0,126169.0,20.0,132265.0,130363.0,130363.0,133851.0
2003-02-17,2378.0,2600.0,201.0,6977.0,9656.0,12020.0,1944.0,3112.0,3348.0,3348.0,75222.0,0.0,100000.0,100000.0,101004.0,1800.0,102865.0,103359.0,103358.0,130.0,20.0,130.0,20.0,200.0,34.0,30.0,112.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,11825.0,12850.0,12850.0,1400.0,19808.0,19808.0,21317.0,21317.0,103358.0,126881.0,21.0,133016.0,131081.0,131081.0,134994.0
2003-02-18,2371.0,2600.0,201.0,6973.0,9655.0,12010.0,2049.0,3178.0,3413.0,3413.0,75169.0,0.0,100000.0,100000.0,101007.0,1800.0,102867.0,103377.0,103376.0,130.0,20.0,130.0,20.0,200.0,33.0,30.0,112.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,12184.0,13470.0,13470.0,1400.0,20554.0,20554.0,22128.0,22128.0,103376.0,127765.0,25.0,134010.0,132091.0,132091.0,136256.0
2003-02-19,2363.0,2600.0,201.0,6961.0,9643.0,11982.0,2175.0,3320.0,3555.0,3555.0,75209.0,0.0,100000.0,100000.0,101010.0,1800.0,102870.0,103402.0,103400.0,130.0,20.0,130.0,20.0,200.0,33.0,30.0,111.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,12475.0,13955.0,13955.0,1400.0,21246.0,21246.0,22868.0,22868.0,103400.0,128609.0,34.0,134969.0,133055.0,133055.0,137643.0
2003-02-20,2355.0,2600.0,200.0,6955.0,9637.0,11977.0,2235.0,3435.0,3670.0,3670.0,75226.0,0.0,100000.0,100000.0,101012.0,1800.0,102872.0,103435.0,103433.0,130.0,20.0,130.0,20.0,200.0,33.0,30.0,111.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,12706.0,14337.0,14337.0,1400.0,21767.0,21767.0,23483.0,23483.0,103433.0,129345.0,29.0,135807.0,133872.0,133872.0,138448.0
2003-02-21,2347.0,2600.0,200.0,6956.0,9631.0,11962.0,2276.0,3500.0,3736.0,3736.0,75212.0,0.0,100000.0,100000.0,101015.0,1800.0,102875.0,103445.0,103445.0,130.0,20.0,130.0,20.0,200.0,33.0,30.0,110.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,12958.0,14756.0,14756.0,1400.0,22231.0,22231.0,24015.0,24015.0,103445.0,129885.0,28.0,136430.0,134479.0,134479.0,138506.0
2003-02-22,2338.0,2600.0,199.0,6949.0,9629.0,11956.0,2402.0,3599.0,3834.0,3834.0,75242.0,0.0,100000.0,100000.0,101018.0,1800.0,102878.0,103436.0,103437.0,130.0,20.0,130.0,20.0,200.0,33.0,30.0,110.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,13424.0,15377.0,15377.0,1400.0,22787.0,22787.0,24659.0,24659.0,103437.0,130466.0,28.0,136975.0,134959.0,134959.0,138680.0
2003-02-23,2330.0,2600.0,199.0,6935.0,9620.0,11935.0,2541.0,3752.0,3988.0,3988.0,75335.0,0.0,100000.0,100000.0,101023.0,1800.0,102882.0,103443.0,103443.0,130.0,20.0,130.0,20.0,200.0,33.0,30.0,110.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,14088.0,16155.0,16155.0,1400.0,23664.0,23664.0,25542.0,25542.0,103443.0,131330.0,28.0,137848.0,135807.0,135807.0,139481.0
2003-02-24,2322.0,2600.0,199.0,6927.0,9613.0,11916.0,2665.0,3922.0,4157.0,4157.0,75443.0,0.0,100000.0,100000.0,101029.0,1800.0,102888.0,103470.0,103468.0,130.0,20.0,130.0,20.0,200.0,33.0,30.0,109.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,14530.0,16704.0,16704.0,1400.0,24445.0,24445.0,26446.0,26446.0,103468.0,132252.0,27.0,138832.0,136750.0,136750.0,140462.0
2003-02-25,2314.0,2600.0,198.0,6927.0,9609.0,12006.0,2758.0,4085.0,4320.0,4320.0,75554.0,0.0,100000.0,100000.0,101035.0,1800.0,102893.0,103495.0,103494.0,130.0,20.0,130.0,20.0,200.0,32.0,30.0,109.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,14957.0,17321.0,17321.0,1400.0,25153.0,25153.0,27292.0,27292.0,103494.0,133124.0,28.0,139736.0,137581.0,137581.0,141434.0
2003-02-26,2306.0,2600.0,198.0,6920.0,9601.0,12034.0,2813.0,4184.0,4420.0,4420.0,75672.0,0.0,100000.0,100000.0,101043.0,1800.0,102901.0,103511.0,103510.0,130.0,20.0,130.0,20.0,200.0,32.0,30.0,108.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,15340.0,17922.0,17922.0,1400.0,25954.0,25954.0,28145.0,28145.0,103510.0,133985.0,27.0,140638.0,138369.0,138369.0,142318.0
2003-02-27,2298.0,2600.0,197.0,6907.0,9596.0,12017.0,2812.0,4188.0,4408.0,4408.0,75673.0,0.0,100000.0,100000.0,101052.0,1800.0,102909.0,103520.0,103520.0,130.0,20.0,130.0,20.0,200.0,32.0,30.0,108.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,15571.0,18333.0,18333.0,1400.0,26554.0,26554.0,28677.0,28677.0,103520.0,134673.0,26.0,141328.0,138933.0,138933.0,142819.0
2003-02-28,2290.0,2600.0,197.0,6918.0,9594.0,12053.0,2899.0,4216.0,4231.0,4231.0,75463.0,0.0,100000.0,100000.0,101058.0,1800.0,102916.0,103535.0,103534.0,130.0,20.0,130.0,20.0,200.0,32.0,30.0,107.0,120.0,280.0,1060.0,0.0,370.0,15.0,240.0,1.0,4.0,2.0,200.0,50.0,15705.0,18598.0,18598.0,1400.0,26926.0,26926.0,29056.0,29056.0,103534.0,135061.0,25.0,141701.0,139223.0,139223.0,142959.0
