, LIBBY DAM, KOOTENAI RIV AT LEONIA, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, CLARK FORK AT ST REGIS, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNAKE R ON JACKSON LAKE AT DAM, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, MALHEUR RIVER NR VALE, CASCADE DAM, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NEAR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-05-14,17253.0,11758.0,6891.0,13560.0,223.0,1070.0,1234.0,3956.0,6543.0,3380.0,9923.0,14081.0,15802.0,28135.0,30001.0,4149.0,37380.0,14204.0,15790.0,235.0,85857.0,5206.0,106823.0,100000.0,3592.0,2551.0,105932.0,3449.0,109261.0,853.0,6352.0,115523.0,115492.0,414.0,403.0,360.0,1962.0,1759.0,518.0,2777.0,653.0,1542.0,796.0,2076.0,1332.0,2756.0,721.0,1765.0,2842.0,1217.0,3077.0,2092.0,2723.0,4012.0,7453.0,8942.0,77.0,6749.0,5581.0,4047.0,3873.0,112.0,5789.0,541.0,625.0,7549.0,353.0,341.0,624.0,469.0,373.0,1454.0,1397.0,91.0,100.0,0.0,183.0,1858.0,551.0,3823.0,1604.0,14490.0,15691.0,19492.0,5996.0,43482.0,24057.0,17425.0,32238.0,75721.0,75721.0,75959.0,75959.0,872.0,194398.0,121.0,255.0,34.0,-2.0,2144.0,2833.0,203504.0,5372.0,195070.0,2475.0,629.0,1262.0,199334.0
2003-05-15,17819.0,11973.0,7111.0,13865.0,235.0,1107.0,1313.0,4144.0,6810.0,3768.0,10579.0,14260.0,16048.0,28656.0,30628.0,4276.0,38123.0,14116.0,15763.0,227.0,87755.0,5510.0,108978.0,100000.0,3768.0,2785.0,106330.0,3543.0,109765.0,865.0,6539.0,116218.0,116190.0,402.0,393.0,328.0,1977.0,1760.0,503.0,2755.0,654.0,1568.0,809.0,2125.0,1350.0,2703.0,732.0,1978.0,3053.0,1264.0,3166.0,2253.0,2777.0,4065.0,7468.0,9003.0,79.0,6598.0,5386.0,3775.0,3612.0,101.0,5530.0,504.0,625.0,7536.0,375.0,362.0,663.0,495.0,387.0,1359.0,1346.0,89.0,99.0,0.0,178.0,1948.0,581.0,3824.0,1545.0,14269.0,15399.0,20463.0,6083.0,43962.0,24555.0,17642.0,34125.0,78087.0,78087.0,78321.0,78321.0,871.0,196226.0,117.0,243.0,35.0,-2.0,2042.0,2696.0,205015.0,5362.0,196364.0,2469.0,645.0,1268.0,200592.0
2003-05-16,19197.0,12118.0,7485.0,14343.0,250.0,1168.0,1439.0,4401.0,7218.0,4276.0,11494.0,14984.0,16470.0,29354.0,31401.0,4408.0,38930.0,14073.0,15713.0,218.0,89779.0,5906.0,111329.0,100000.0,4032.0,2984.0,106724.0,3625.0,110272.0,886.0,6709.0,116898.0,116871.0,387.0,382.0,290.0,1979.0,1757.0,492.0,2719.0,672.0,1590.0,818.0,2146.0,1260.0,2652.0,746.0,2119.0,3225.0,1334.0,3380.0,2397.0,2930.0,4202.0,7570.0,9081.0,78.0,6636.0,5398.0,3636.0,3385.0,90.0,5254.0,374.0,641.0,7426.0,409.0,396.0,697.0,521.0,393.0,1269.0,1294.0,86.0,99.0,0.0,168.0,1988.0,611.0,3970.0,1515.0,14244.0,15300.0,22204.0,6098.0,45135.0,25414.0,17854.0,35930.0,81065.0,81065.0,81294.0,81294.0,853.0,199972.0,113.0,230.0,34.0,-1.0,1936.0,2587.0,208551.0,5305.0,199614.0,2420.0,623.0,1267.0,203704.0
2003-05-17,20411.0,12035.0,7543.0,14828.0,261.0,1211.0,1505.0,4657.0,7614.0,4728.0,12341.0,15871.0,16996.0,30241.0,32283.0,4504.0,39832.0,13745.0,15665.0,210.0,91363.0,6155.0,113235.0,100000.0,4422.0,3190.0,107197.0,3714.0,110836.0,915.0,6892.0,117622.0,117588.0,384.0,382.0,288.0,2024.0,1775.0,499.0,2708.0,692.0,1634.0,848.0,2249.0,1285.0,2567.0,819.0,1846.0,3088.0,1316.0,3558.0,2519.0,3145.0,4432.0,7886.0,9175.0,76.0,6867.0,5632.0,3745.0,3346.0,79.0,5141.0,322.0,661.0,7322.0,426.0,413.0,726.0,548.0,401.0,1188.0,1283.0,82.0,98.0,0.0,161.0,1992.0,625.0,4106.0,1462.0,14240.0,15285.0,23810.0,6050.0,46961.0,26264.0,17861.0,36795.0,83755.0,83755.0,83980.0,83980.0,823.0,203270.0,110.0,219.0,34.0,-1.0,1798.0,2461.0,211745.0,5268.0,202777.0,2392.0,598.0,1269.0,206836.0
2003-05-18,21619.0,11997.0,7373.0,15069.0,264.0,1208.0,1493.0,4795.0,7763.0,4977.0,12740.0,16552.0,17417.0,31072.0,33171.0,4580.0,40896.0,13435.0,15593.0,203.0,92985.0,6466.0,114997.0,100000.0,4825.0,3458.0,107857.0,3810.0,111618.0,951.0,7162.0,118641.0,118594.0,383.0,386.0,292.0,2097.0,1815.0,507.0,2754.0,705.0,1683.0,888.0,2338.0,1440.0,2551.0,836.0,1624.0,2870.0,1517.0,3513.0,2513.0,3275.0,4611.0,8157.0,9288.0,78.0,7039.0,5834.0,3975.0,3514.0,68.0,5263.0,472.0,679.0,7257.0,468.0,455.0,765.0,592.0,402.0,1113.0,1285.0,77.0,97.0,0.0,163.0,2038.0,641.0,4119.0,1425.0,14132.0,15176.0,24502.0,6096.0,47911.0,27134.0,17824.0,37644.0,85554.0,85554.0,85773.0,85773.0,808.0,206300.0,107.0,211.0,32.0,-1.0,1670.0,2323.0,214668.0,5248.0,205695.0,2397.0,597.0,1278.0,209751.0
2003-05-19,23028.0,12003.0,7181.0,15295.0,269.0,1202.0,1518.0,4856.0,7818.0,5102.0,12920.0,16762.0,17630.0,31549.0,33590.0,4700.0,41457.0,13304.0,15500.0,198.0,94690.0,6817.0,117023.0,100000.0,5185.0,3663.0,108489.0,3849.0,112338.0,955.0,7455.0,119679.0,119640.0,380.0,387.0,287.0,2150.0,1856.0,517.0,2800.0,728.0,1741.0,925.0,2437.0,1542.0,2630.0,785.0,1671.0,2811.0,1554.0,3438.0,2760.0,3426.0,4780.0,8373.0,9306.0,77.0,6996.0,5809.0,4042.0,3670.0,60.0,5474.0,540.0,700.0,7222.0,507.0,495.0,799.0,617.0,414.0,1042.0,1288.0,73.0,96.0,0.0,161.0,2076.0,659.0,4142.0,1415.0,14026.0,15042.0,25316.0,6204.0,48578.0,27659.0,17663.0,38258.0,86836.0,86836.0,87050.0,87050.0,792.0,208876.0,104.0,204.0,33.0,-1.0,1574.0,2202.0,217099.0,5217.0,208107.0,2384.0,602.0,1284.0,212206.0
2003-05-20,24286.0,11863.0,6933.0,15496.0,277.0,1222.0,1535.0,4913.0,7899.0,5388.0,13287.0,16804.0,17852.0,31620.0,33731.0,4793.0,41702.0,13212.0,15399.0,192.0,95618.0,7029.0,118245.0,100000.0,5543.0,3795.0,108997.0,3924.0,112913.0,974.0,7730.0,120536.0,120500.0,370.0,380.0,272.0,2159.0,1880.0,517.0,2820.0,740.0,1784.0,953.0,2507.0,1602.0,2721.0,837.0,1615.0,2742.0,1555.0,3404.0,3145.0,3543.0,4920.0,8544.0,9345.0,74.0,6901.0,5700.0,3946.0,3643.0,53.0,5545.0,499.0,713.0,7232.0,553.0,541.0,874.0,689.0,403.0,971.0,1290.0,68.0,95.0,0.0,151.0,2114.0,682.0,4157.0,1411.0,13991.0,14987.0,26716.0,6359.0,49671.0,28232.0,17681.0,38787.0,88458.0,88458.0,88668.0,88668.0,770.0,211223.0,101.0,199.0,34.0,-1.0,1571.0,2137.0,219293.0,5193.0,210280.0,2332.0,591.0,1286.0,214371.0
2003-05-21,24964.0,11848.0,6979.0,15803.0,290.0,1264.0,1595.0,5037.0,8081.0,5768.0,13849.0,17151.0,18116.0,31826.0,34007.0,4878.0,41997.0,13085.0,15297.0,187.0,96266.0,7272.0,119024.0,100000.0,5901.0,3995.0,109540.0,4004.0,113564.0,1000.0,8026.0,121466.0,121425.0,370.0,380.0,274.0,2182.0,1907.0,519.0,2846.0,766.0,1841.0,1033.0,2599.0,1702.0,2787.0,798.0,1964.0,3018.0,1570.0,3389.0,3412.0,3712.0,5098.0,8652.0,9402.0,72.0,6876.0,5656.0,3857.0,3534.0,51.0,5483.0,451.0,712.0,7258.0,549.0,538.0,939.0,735.0,407.0,899.0,1292.0,64.0,95.0,0.0,141.0,2056.0,698.0,4088.0,1338.0,13881.0,14889.0,28438.0,6474.0,51499.0,28718.0,17586.0,39271.0,90770.0,90770.0,90975.0,90975.0,738.0,214205.0,98.0,193.0,33.0,0.0,1523.0,2115.0,222056.0,5178.0,212999.0,2301.0,594.0,1293.0,216977.0
2003-05-22,25171.0,11839.0,7132.0,16493.0,300.0,1278.0,1674.0,5180.0,8339.0,6094.0,14433.0,17668.0,18551.0,32306.0,34505.0,4971.0,42534.0,12935.0,15186.0,178.0,97393.0,7531.0,120164.0,100000.0,6231.0,4155.0,110079.0,4025.0,114177.0,1012.0,8301.0,122383.0,122349.0,364.0,377.0,278.0,2177.0,1941.0,508.0,2879.0,763.0,1853.0,1004.0,2657.0,1865.0,2878.0,810.0,1805.0,3044.0,1614.0,3566.0,3555.0,3792.0,5220.0,8845.0,9472.0,77.0,6979.0,5725.0,3857.0,3473.0,51.0,5439.0,516.0,711.0,7326.0,576.0,564.0,1036.0,823.0,414.0,836.0,1294.0,59.0,94.0,0.0,141.0,2029.0,720.0,3980.0,1288.0,13719.0,14720.0,29599.0,6585.0,52847.0,29532.0,17334.0,40049.0,92896.0,92896.0,93097.0,93097.0,703.0,217470.0,96.0,187.0,31.0,0.0,1418.0,2049.0,225227.0,5162.0,216154.0,2272.0,594.0,1297.0,220111.0
2003-05-23,25831.0,11632.0,7126.0,16868.0,302.0,1254.0,1672.0,5224.0,8383.0,6232.0,14616.0,17970.0,19282.0,32723.0,34893.0,5006.0,42943.0,12473.0,13504.0,170.0,97973.0,7628.0,119414.0,100000.0,6519.0,4176.0,110448.0,3985.0,114513.0,992.0,8427.0,122897.0,122882.0,352.0,366.0,270.0,2112.0,1962.0,486.0,2866.0,745.0,1818.0,993.0,2579.0,1807.0,2988.0,843.0,1620.0,2849.0,1786.0,3648.0,3744.0,3923.0,5352.0,8892.0,9512.0,71.0,7086.0,5833.0,3935.0,3506.0,51.0,5455.0,373.0,701.0,7323.0,578.0,567.0,1110.0,893.0,409.0,774.0,1297.0,54.0,93.0,0.0,141.0,1987.0,727.0,3899.0,1219.0,13585.0,14569.0,30160.0,6570.0,53652.0,29544.0,16720.0,40241.0,93893.0,93893.0,94088.0,94088.0,648.0,219993.0,94.0,180.0,29.0,0.0,1310.0,1941.0,227801.0,5148.0,218752.0,2177.0,567.0,1280.0,222728.0
2003-05-24,25703.0,11417.0,7271.0,16807.0,306.0,1240.0,1735.0,5219.0,8392.0,6347.0,14739.0,17938.0,19439.0,32829.0,35046.0,5012.0,43205.0,11837.0,12005.0,168.0,97690.0,7725.0,117837.0,100000.0,6742.0,4217.0,110752.0,4010.0,114816.0,998.0,8495.0,123260.0,123244.0,347.0,361.0,260.0,2088.0,1979.0,475.0,2859.0,746.0,1816.0,1005.0,2555.0,1721.0,2980.0,789.0,1988.0,3043.0,1781.0,3654.0,3972.0,4153.0,5588.0,9057.0,9556.0,67.0,7178.0,5919.0,4026.0,3575.0,51.0,5560.0,400.0,690.0,7320.0,594.0,584.0,1169.0,950.0,415.0,720.0,1299.0,50.0,92.0,0.0,140.0,2012.0,749.0,3882.0,1173.0,13509.0,14473.0,30536.0,6590.0,53655.0,30771.0,16425.0,41062.0,94717.0,94717.0,94908.0,94908.0,607.0,220873.0,91.0,175.0,29.0,0.0,1208.0,1830.0,228676.0,5137.0,219669.0,2113.0,563.0,1264.0,223647.0
2003-05-25,26454.0,11338.0,7627.0,16909.0,329.0,1304.0,1827.0,5278.0,8553.0,6915.0,15468.0,18176.0,19339.0,32880.0,35126.0,5027.0,43238.0,11544.0,11533.0,164.0,100213.0,7857.0,118890.0,100000.0,6921.0,4355.0,111090.0,4140.0,115269.0,1032.0,8585.0,123775.0,123749.0,340.0,359.0,255.0,2089.0,2001.0,474.0,2866.0,745.0,1826.0,1021.0,2573.0,1696.0,2909.0,766.0,2028.0,3160.0,1712.0,3790.0,4251.0,4470.0,5896.0,9387.0,9613.0,64.0,7232.0,5959.0,4075.0,3644.0,51.0,5671.0,437.0,680.0,7300.0,625.0,614.0,1241.0,1011.0,413.0,678.0,1301.0,45.0,92.0,0.0,137.0,1978.0,764.0,3896.0,1121.0,13464.0,14417.0,32091.0,6655.0,54787.0,31647.0,15999.0,42212.0,96999.0,96999.0,97185.0,97185.0,580.0,223089.0,89.0,171.0,27.0,0.0,1122.0,1722.0,230431.0,5126.0,221347.0,2089.0,555.0,1256.0,225106.0
2003-05-26,26974.0,11197.0,7797.0,16952.0,349.0,1438.0,1866.0,5345.0,8776.0,7173.0,15949.0,18819.0,19303.0,33389.0,35593.0,5010.0,43597.0,11280.0,11312.0,157.0,103232.0,7947.0,122411.0,100000.0,7039.0,4510.0,111420.0,4234.0,115757.0,1055.0,8722.0,124409.0,124385.0,332.0,351.0,254.0,2091.0,2026.0,474.0,2886.0,736.0,1834.0,1033.0,2611.0,1751.0,2870.0,755.0,2175.0,3239.0,1701.0,3850.0,4500.0,4855.0,6315.0,9857.0,9648.0,62.0,7322.0,6039.0,4112.0,3670.0,52.0,5741.0,328.0,659.0,7234.0,625.0,615.0,1292.0,1062.0,401.0,633.0,1303.0,40.0,91.0,0.0,133.0,1957.0,766.0,3805.0,1063.0,13365.0,14332.0,33337.0,6596.0,56187.0,32713.0,15479.0,43103.0,99290.0,99290.0,99471.0,99471.0,544.0,225758.0,87.0,166.0,25.0,0.0,1046.0,1623.0,232916.0,5123.0,223824.0,2046.0,559.0,1242.0,227517.0
2003-05-27,26809.0,10991.0,7878.0,16702.0,356.0,1395.0,1874.0,5311.0,8809.0,7131.0,15940.0,18944.0,19170.0,33793.0,35989.0,4968.0,44052.0,10763.0,10935.0,153.0,103197.0,7963.0,122488.0,100000.0,7206.0,4629.0,111669.0,4288.0,116079.0,1059.0,8892.0,124910.0,124890.0,330.0,347.0,257.0,2081.0,2053.0,475.0,2903.0,738.0,1844.0,1055.0,2648.0,1835.0,2900.0,753.0,2304.0,3406.0,1779.0,3932.0,4616.0,4973.0,6537.0,10196.0,9704.0,59.0,7368.0,6073.0,4149.0,3701.0,52.0,5808.0,208.0,626.0,7193.0,616.0,606.0,1328.0,1092.0,400.0,590.0,1306.0,35.0,90.0,0.0,132.0,1963.0,783.0,3722.0,1025.0,13164.0,14141.0,34569.0,6648.0,57133.0,33535.0,15046.0,44066.0,101199.0,101199.0,101374.0,101374.0,524.0,228532.0,86.0,163.0,24.0,0.0,985.0,1535.0,235586.0,5117.0,226492.0,2010.0,609.0,1217.0,230161.0
2003-05-28,27363.0,10778.0,7758.0,16407.0,357.0,1318.0,1916.0,5196.0,8650.0,7160.0,15810.0,18726.0,18914.0,33696.0,35869.0,4903.0,43854.0,10091.0,10292.0,147.0,102465.0,7926.0,121218.0,100000.0,7411.0,4663.0,111903.0,4259.0,116337.0,1079.0,9059.0,125350.0,125334.0,323.0,343.0,250.0,2068.0,2079.0,473.0,2915.0,711.0,1841.0,1044.0,2625.0,1831.0,2955.0,758.0,1918.0,3101.0,1845.0,4061.0,4885.0,5086.0,6684.0,10299.0,9761.0,58.0,7511.0,6196.0,4219.0,3735.0,52.0,5878.0,192.0,588.0,7138.0,648.0,638.0,1374.0,1131.0,403.0,551.0,1308.0,30.0,90.0,0.0,129.0,1894.0,800.0,3673.0,962.0,12982.0,13946.0,36050.0,6697.0,58610.0,32929.0,14398.0,43741.0,102351.0,102351.0,102521.0,102521.0,486.0,230643.0,84.0,159.0,22.0,0.0,930.0,1454.0,237660.0,5096.0,228566.0,1958.0,590.0,1192.0,232248.0
2003-05-29,28497.0,10495.0,7616.0,16339.0,348.0,1270.0,1984.0,5081.0,8538.0,7238.0,15776.0,18494.0,18812.0,33399.0,35517.0,4795.0,43341.0,9615.0,9727.0,143.0,101280.0,7839.0,119434.0,100000.0,7532.0,4611.0,112052.0,4242.0,116454.0,1070.0,9201.0,125625.0,125615.0,319.0,340.0,244.0,2061.0,2095.0,475.0,2916.0,709.0,1854.0,1089.0,2598.0,1734.0,2956.0,778.0,1635.0,2769.0,1786.0,3892.0,4864.0,5420.0,7015.0,10551.0,9804.0,58.0,7591.0,6297.0,4346.0,3831.0,52.0,5987.0,206.0,545.0,7085.0,700.0,691.0,1409.0,1168.0,398.0,519.0,1310.0,25.0,89.0,0.0,125.0,1873.0,801.0,3602.0,910.0,12813.0,13770.0,36291.0,6608.0,59027.0,32629.0,13635.0,43265.0,102293.0,102293.0,102458.0,102458.0,446.0,231393.0,82.0,154.0,21.0,0.0,878.0,1381.0,238522.0,5082.0,229467.0,1872.0,548.0,1184.0,233155.0
2003-05-30,29847.0,10225.0,8241.0,16483.0,345.0,1237.0,2014.0,5003.0,8457.0,7366.0,15823.0,18374.0,19045.0,33167.0,35283.0,4714.0,43107.0,9061.0,9240.0,142.0,100449.0,7812.0,117954.0,99477.0,7542.0,4598.0,111754.0,4289.0,116320.0,1070.0,9372.0,125767.0,125778.0,321.0,348.0,254.0,2087.0,2127.0,487.0,2950.0,703.0,1879.0,1113.0,2622.0,1759.0,2905.0,764.0,1651.0,2715.0,1821.0,3601.0,4864.0,5747.0,7413.0,10957.0,9843.0,50.0,7412.0,6146.0,4327.0,3891.0,52.0,6133.0,295.0,502.0,6969.0,729.0,720.0,1433.0,1197.0,398.0,492.0,1313.0,20.0,88.0,0.0,123.0,1851.0,809.0,3542.0,891.0,12649.0,13597.0,36962.0,6607.0,59178.0,32560.0,13087.0,43165.0,102343.0,102343.0,102502.0,102502.0,419.0,231464.0,81.0,152.0,20.0,0.0,845.0,1336.0,238496.0,5073.0,229445.0,1860.0,532.0,1183.0,233056.0
2003-05-31,30515.0,10136.0,9162.0,16594.0,352.0,1221.0,2047.0,4911.0,8372.0,7601.0,15973.0,18387.0,19084.0,33090.0,35146.0,4646.0,42665.0,8678.0,8767.0,137.0,102269.0,7784.0,118524.0,93074.0,7558.0,4599.0,105528.0,4302.0,110672.0,1062.0,9537.0,120870.0,121114.0,316.0,345.0,249.0,2095.0,2155.0,487.0,2974.0,669.0,1843.0,1084.0,2516.0,1716.0,2895.0,727.0,1898.0,2942.0,1839.0,3528.0,4874.0,5830.0,7545.0,11204.0,9883.0,46.0,7201.0,5914.0,4114.0,3762.0,52.0,6124.0,315.0,461.0,6855.0,733.0,725.0,1439.0,1210.0,379.0,464.0,1315.0,16.0,88.0,0.0,124.0,1774.0,813.0,3479.0,868.0,12500.0,13444.0,38026.0,6553.0,60026.0,32285.0,12527.0,43012.0,103039.0,103039.0,103193.0,103193.0,396.0,230595.0,79.0,150.0,19.0,0.0,803.0,1286.0,237976.0,5064.0,228974.0,1816.0,521.0,1172.0,232659.0
2003-06-01,30214.0,9949.0,8926.0,16391.0,356.0,1229.0,2072.0,4797.0,8272.0,7634.0,15906.0,18407.0,18995.0,33101.0,35103.0,4526.0,42407.0,8411.0,9284.0,131.0,101798.0,7754.0,119470.0,93717.0,7604.0,4619.0,105836.0,4370.0,109969.0,1058.0,9653.0,119687.0,119687.0,314.0,343.0,240.0,2125.0,2168.0,491.0,2970.0,659.0,1836.0,1143.0,2480.0,1565.0,2860.0,710.0,1800.0,2907.0,1833.0,3640.0,4863.0,5778.0,7474.0,11122.0,9914.0,43.0,7176.0,5851.0,3956.0,3570.0,52.0,5996.0,-22.0,422.0,6808.0,745.0,737.0,1445.0,1207.0,382.0,441.0,1317.0,11.0,87.0,0.0,108.0,1723.0,828.0,3346.0,820.0,12258.0,13239.0,38044.0,6481.0,60230.0,31380.0,11815.0,42319.0,102549.0,102549.0,102697.0,102697.0,370.0,226899.0,78.0,146.0,18.0,0.0,772.0,1243.0,234543.0,5057.0,225652.0,1760.0,521.0,1158.0,229569.0
2003-06-02,30153.0,9723.0,8236.0,16086.0,358.0,1353.0,2129.0,4703.0,8279.0,7538.0,15816.0,18200.0,18672.0,32971.0,34974.0,4414.0,42216.0,7876.0,9478.0,130.0,100324.0,7616.0,117975.0,92512.0,7643.0,4593.0,104858.0,4370.0,106209.0,1022.0,9655.0,116256.0,116402.0,314.0,343.0,243.0,2154.0,2189.0,495.0,2986.0,639.0,1848.0,1162.0,2466.0,1500.0,2756.0,708.0,1724.0,2794.0,1785.0,3616.0,5001.0,5867.0,7494.0,11031.0,9942.0,45.0,7163.0,5836.0,3900.0,3445.0,52.0,5859.0,-206.0,387.0,6756.0,842.0,834.0,1480.0,1233.0,369.0,416.0,1319.0,8.0,87.0,0.0,90.0,1650.0,847.0,3259.0,751.0,11950.0,12913.0,37990.0,6452.0,59766.0,31089.0,11297.0,41637.0,101403.0,101403.0,101546.0,101546.0,349.0,223608.0,77.0,141.0,17.0,0.0,729.0,1187.0,231048.0,5050.0,222119.0,1733.0,500.0,1149.0,225873.0
2003-06-03,30696.0,9480.0,7851.0,16340.0,363.0,1301.0,2181.0,4662.0,8352.0,7473.0,15825.0,18045.0,18677.0,32719.0,34653.0,4332.0,41762.0,7453.0,8941.0,124.0,99517.0,7468.0,116445.0,90906.0,7691.0,4535.0,103199.0,4330.0,104411.0,983.0,9543.0,114161.0,114232.0,310.0,341.0,243.0,2159.0,2216.0,493.0,3015.0,620.0,1840.0,1168.0,2431.0,1492.0,2673.0,687.0,1863.0,2886.0,1822.0,3518.0,5156.0,6213.0,7811.0,11224.0,9988.0,41.0,7036.0,5704.0,3789.0,3356.0,52.0,5789.0,-332.0,355.0,6686.0,897.0,889.0,1510.0,1251.0,357.0,396.0,1322.0,8.0,86.0,0.0,78.0,1647.0,864.0,3203.0,680.0,11707.0,12652.0,38875.0,6423.0,59758.0,30397.0,10863.0,41228.0,100986.0,100986.0,101123.0,101123.0,331.0,219864.0,76.0,139.0,15.0,0.0,683.0,1119.0,226955.0,5044.0,217993.0,1692.0,481.0,1138.0,221633.0
2003-06-04,30631.0,9208.0,8297.0,16645.0,370.0,1238.0,2247.0,4658.0,8336.0,7419.0,15756.0,17930.0,19176.0,32549.0,34438.0,4246.0,41403.0,7133.0,8633.0,121.0,98008.0,7419.0,114660.0,89179.0,7792.0,4452.0,101488.0,4271.0,102708.0,962.0,9428.0,112380.0,112460.0,311.0,344.0,258.0,2190.0,2256.0,500.0,3062.0,603.0,1827.0,1179.0,2379.0,1490.0,2647.0,670.0,1822.0,2883.0,1832.0,3550.0,5400.0,6530.0,8222.0,11797.0,10050.0,39.0,6910.0,5540.0,3586.0,3189.0,52.0,5686.0,-344.0,327.0,6526.0,939.0,932.0,1538.0,1271.0,345.0,376.0,1324.0,8.0,85.0,0.0,71.0,1625.0,882.0,3150.0,650.0,11504.0,12433.0,40831.0,6410.0,61200.0,30363.0,10242.0,40501.0,101701.0,101701.0,101832.0,101832.0,316.0,217760.0,74.0,137.0,16.0,0.0,652.0,1057.0,224448.0,5038.0,215424.0,1656.0,472.0,1125.0,218877.0
2003-06-05,30592.0,8915.0,8587.0,16552.0,372.0,1194.0,2302.0,4621.0,8307.0,7453.0,15760.0,17810.0,19094.0,32356.0,34189.0,4153.0,40987.0,6690.0,8235.0,120.0,97249.0,7427.0,113321.0,87749.0,7872.0,4388.0,100038.0,4288.0,101191.0,950.0,9395.0,110746.0,110802.0,310.0,345.0,262.0,2232.0,2295.0,503.0,3117.0,576.0,1829.0,1186.0,2387.0,1525.0,2653.0,673.0,1734.0,2793.0,1911.0,3559.0,5567.0,6889.0,8617.0,12299.0,10087.0,37.0,6921.0,5527.0,3478.0,3008.0,52.0,5530.0,-347.0,302.0,6438.0,1011.0,1004.0,1566.0,1293.0,347.0,363.0,1326.0,8.0,85.0,0.0,71.0,1704.0,905.0,3116.0,624.0,11298.0,12230.0,42353.0,6461.0,62628.0,31970.0,9866.0,41510.0,104138.0,104138.0,104262.0,104262.0,303.0,217673.0,73.0,134.0,17.0,0.0,634.0,1026.0,223964.0,5037.0,214869.0,1634.0,466.0,1113.0,218110.0
