, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NEAR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D'ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTERNATIONAL BOUNDRY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS DAM, KACHESS - KACHESS DAM NEAR EASTON, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM NEAR GOOSE PRAIRIE, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK DAM, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NR CHESTER, HENRY'S FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - ABOVE EAGLE ROCK NEAR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - AT MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CR DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - DEADWOOD RESERVOIR, PAYETTE - NEAR EMMETT, WEISER - NR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - AT TROY, SNAKE -  NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOTROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - AT TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-02-14, 2890, 4850, 690, 330, 710, 3740, 230, 560, 170, 640, 1425, 610, 2030, 120, 2500, 4645, 11018, 12218, 740, 13232, 4128, 4222, 6328, 310, 85725, 370, 92572, 105000, 820, 370, 106192, 368, 108028, 80, 1075, 109102, 109102, 145, 130, 290, 278, 80, 1088, 70, 370, 170, 318, 2015, 2872, 380, 370, 970, 340, 1232, 330, 1020, 1170, 1928, 2070, 40, 2530, 2430, 2110, 2180, 60, 4780, 520, 80, 7608, 80, 140, 90, 70, 50, 1588, 280, 925, 605, 1270, 70, 70, 325, 200, 210, 70, 925, 535, 12250, 13338, 2860, 1428, 18628, 1870, 1605, 4530, 23158, 23158, 24435, 24435, 1375, 153662, 232, 845, 388, 1130, 1612, 2450, 162425, 6942, 165500, 2048, 1590, 1398, 170488
2011-02-15, 2880, 4850, 690, 320, 700, 3725, 230, 565, 170, 640, 1430, 610, 2030, 115, 2492, 4628, 11005, 12212, 730, 13190, 4222, 4360, 6435, 295, 85820, 368, 92795, 101250, 820, 370, 103150, 360, 105692, 80, 1082, 107565, 107762, 148, 130, 288, 280, 80, 1100, 70, 370, 170, 308, 2028, 2895, 380, 370, 970, 340, 1230, 330, 1010, 1170, 1920, 2070, 40, 2520, 2420, 2108, 2180, 60, 4780, 520, 80, 7610, 80, 140, 90, 78, 50, 1662, 280, 965, 668, 1350, 70, 70, 355, 208, 210, 70, 930, 580, 12532, 13680, 2860, 1545, 19062, 1950, 1660, 5478, 24542, 24542, 25860, 25860, 1440, 154248, 268, 920, 425, 1228, 1720, 2640, 163380, 6890, 166380, 2068, 1510, 1392, 171300
2011-02-16, 2868, 4845, 690, 318, 692, 3712, 232, 570, 170, 640, 1430, 602, 2030, 110, 2490, 4612, 10985, 12195, 720, 13198, 4118, 4258, 6328, 292, 85798, 360, 92698, 95000, 820, 370, 96190, 352, 98125, 80, 1172, 99735, 99948, 148, 130, 288, 285, 85, 1108, 70, 370, 170, 298, 2030, 2912, 380, 370, 965, 340, 1222, 330, 1010, 1165, 1912, 2075, 40, 2520, 2420, 2100, 2180, 60, 4780, 520, 80, 7610, 80, 140, 90, 82, 50, 1592, 280, 1010, 730, 1430, 70, 70, 378, 290, 210, 70, 930, 672, 12800, 13998, 2860, 1688, 19540, 2018, 1710, 5585, 25122, 25122, 26505, 26505, 1432, 150500, 282, 968, 455, 1398, 1798, 2688, 160955, 6872, 164162, 2088, 1582, 1392, 169558
2011-02-17, 2855, 4840, 690, 310, 685, 3698, 240, 578, 170, 635, 1430, 600, 2030, 110, 2490, 4585, 10965, 12175, 718, 13348, 4280, 4335, 6425, 312, 85818, 360, 92785, 95000, 820, 370, 96190, 348, 98000, 80, 1195, 99198, 99200, 150, 130, 282, 290, 88, 1118, 70, 365, 170, 298, 2028, 2942, 380, 362, 960, 340, 1212, 330, 1010, 1160, 1908, 2080, 40, 2520, 2412, 2102, 2178, 60, 4780, 515, 80, 7605, 80, 140, 90, 90, 50, 1575, 280, 1058, 795, 1520, 70, 70, 408, 640, 210, 70, 942, 855, 13275, 14465, 2860, 1825, 20088, 2078, 1898, 5690, 25778, 25778, 27305, 27305, 1415, 145995, 338, 1022, 490, 1548, 1895, 2858, 155935, 6980, 159120, 2158, 1678, 1432, 164458
2011-02-18, 2845, 4840, 690, 308, 678, 3685, 240, 620, 170, 630, 1448, 600, 2048, 110, 2490, 4558, 10945, 12152, 732, 13418, 4692, 4582, 6792, 332, 85948, 360, 93270, 95000, 812, 370, 96190, 340, 97995, 82, 1195, 99182, 99180, 150, 135, 285, 298, 95, 1130, 70, 360, 178, 302, 2038, 2992, 380, 360, 950, 338, 1202, 330, 1002, 1160, 1900, 2080, 40, 2518, 2402, 2100, 2170, 60, 4780, 510, 80, 7600, 80, 140, 90, 92, 50, 1718, 280, 1108, 855, 1605, 72, 70, 420, 898, 208, 70, 965, 978, 14008, 15265, 2862, 1918, 20978, 2270, 2342, 5925, 26902, 26902, 28542, 28542, 1468, 146702, 392, 1198, 530, 1700, 1975, 2968, 156540, 7065, 159682, 2322, 1795, 1522, 164922
2011-02-19, 2835, 4835, 688, 300, 670, 3672, 242, 665, 170, 630, 1495, 600, 2095, 110, 2515, 4520, 10915, 12125, 742, 13348, 4975, 4615, 6865, 335, 86020, 360, 93448, 95000, 810, 370, 96188, 332, 97985, 90, 1310, 99280, 99272, 158, 138, 290, 302, 95, 1150, 70, 360, 178, 308, 2050, 3012, 372, 360, 945, 330, 1188, 330, 1000, 1150, 1892, 2090, 40, 2510, 2392, 2095, 2162, 60, 4772, 510, 80, 7600, 80, 140, 90, 100, 50, 1892, 280, 1132, 902, 1668, 80, 70, 405, 948, 200, 70, 980, 960, 14472, 15930, 2868, 1982, 21912, 2545, 2535, 6240, 28150, 28150, 29768, 29768, 1550, 147858, 475, 1220, 558, 1818, 2245, 3232, 158062, 7165, 161302, 2390, 1872, 1595, 166862
2011-02-20, 2825, 4830, 680, 298, 660, 3658, 250, 685, 170, 630, 1530, 600, 2125, 110, 2555, 4488, 10910, 12122, 752, 13432, 5278, 4668, 7015, 350, 85985, 360, 93580, 95000, 800, 370, 96180, 340, 97980, 90, 1420, 99382, 99380, 158, 145, 292, 312, 105, 1178, 65, 360, 188, 328, 2075, 3020, 370, 360, 940, 330, 1175, 328, 1000, 1150, 1888, 2090, 40, 2505, 2380, 2088, 2152, 60, 4765, 510, 80, 7600, 70, 140, 90, 102, 50, 1968, 280, 1142, 935, 1725, 80, 70, 412, 918, 200, 70, 982, 1075, 14730, 16240, 2868, 1995, 22378, 2695, 2570, 6478, 28852, 28852, 30472, 30472, 1562, 148595, 450, 1235, 575, 1800, 2362, 3498, 159270, 7145, 162522, 2412, 1892, 1578, 168338
2011-02-21, 2815, 4822, 680, 290, 652, 3645, 250, 690, 170, 630, 1545, 600, 2145, 110, 2578, 4455, 10910, 12130, 765, 13515, 5638, 4748, 7218, 382, 86065, 360, 93832, 95000, 800, 370, 96175, 350, 97995, 90, 1438, 99435, 99438, 160, 140, 290, 318, 100, 1198, 60, 352, 188, 338, 2098, 3020, 370, 360, 930, 330, 1160, 320, 998, 1145, 1880, 2092, 40, 2498, 2362, 2080, 2142, 60, 4758, 510, 80, 7592, 70, 140, 90, 110, 50, 1948, 278, 1155, 968, 1772, 80, 70, 382, 905, 200, 70, 998, 1132, 14955, 16528, 2870, 2000, 22660, 2748, 2790, 6628, 29290, 29290, 30912, 30912, 1385, 148832, 392, 1090, 575, 1642, 2330, 3498, 159592, 7085, 162825, 2432, 1822, 1528, 168648
2011-02-22, 2805, 4818, 680, 288, 645, 3628, 250, 692, 170, 625, 1548, 600, 2150, 110, 2590, 4422, 10902, 12125, 780, 13620, 5895, 4850, 7342, 395, 86160, 360, 94068, 95000, 792, 370, 96170, 352, 97988, 92, 1448, 99418, 99412, 162, 145, 292, 325, 105, 1210, 60, 350, 190, 348, 2118, 3030, 370, 350, 920, 330, 1145, 320, 990, 1140, 1875, 2100, 40, 2488, 2352, 2070, 2130, 60, 4745, 500, 80, 7590, 70, 130, 90, 110, 50, 2022, 278, 1170, 1005, 1825, 80, 70, 400, 880, 200, 70, 1018, 1260, 15168, 16772, 2870, 2128, 23088, 2778, 2655, 6645, 29738, 29738, 31490, 31490, 1302, 149085, 392, 1032, 585, 1520, 2270, 3445, 159590, 7138, 162878, 2435, 1802, 1488, 168608
2011-02-23, 2798, 4810, 678, 280, 640, 3615, 260, 708, 170, 620, 1550, 605, 2152, 100, 2590, 4395, 10880, 12102, 792, 13652, 6135, 4972, 7495, 425, 86268, 360, 94320, 95000, 798, 370, 96168, 365, 98002, 100, 1542, 99542, 99542, 165, 148, 298, 338, 105, 1222, 68, 350, 192, 368, 2122, 3022, 370, 350, 912, 330, 1130, 320, 990, 1140, 1870, 2100, 40, 2480, 2332, 2060, 2118, 60, 4735, 500, 88, 7590, 70, 130, 90, 118, 50, 2150, 282, 1185, 1035, 1865, 80, 70, 370, 815, 200, 70, 1048, 1375, 15448, 17142, 2870, 2248, 23665, 2875, 2760, 6780, 30450, 30450, 32272, 32272, 1310, 149938, 480, 1138, 608, 1550, 2242, 3455, 160300, 7132, 163550, 2462, 1760, 1510, 169200
2011-02-24, 2790, 4820, 670, 280, 630, 3602, 260, 720, 170, 620, 1560, 610, 2168, 100, 2592, 4362, 10855, 12078, 805, 13640, 6195, 5098, 7562, 432, 86318, 360, 94465, 95000, 805, 370, 96170, 362, 98008, 100, 1600, 99575, 99570, 168, 140, 302, 342, 108, 1248, 70, 350, 200, 378, 2140, 3030, 370, 350, 908, 330, 1115, 320, 990, 1135, 1860, 2105, 40, 2470, 2322, 2050, 2102, 60, 4725, 500, 92, 7592, 70, 130, 90, 120, 50, 2210, 292, 1198, 1070, 1910, 90, 72, 378, 755, 200, 70, 1062, 1472, 15595, 17375, 2870, 2340, 24065, 2992, 2920, 6938, 31008, 31008, 32838, 32838, 1300, 150692, 542, 1270, 620, 1722, 2185, 3440, 161212, 7115, 164460, 2508, 1722, 1552, 170112
2011-02-25, 2780, 4818, 670, 272, 622, 3588, 260, 720, 170, 610, 1560, 610, 2170, 100, 2600, 4328, 10828, 12055, 820, 13690, 6258, 5218, 7690, 452, 86332, 352, 94608, 95000, 822, 370, 96175, 380, 98030, 100, 1692, 99730, 99725, 172, 145, 300, 342, 110, 1268, 72, 342, 208, 398, 2168, 3040, 370, 350, 900, 330, 1098, 320, 988, 1130, 1858, 2110, 40, 2460, 2302, 2040, 2092, 60, 4712, 500, 105, 7600, 70, 130, 90, 122, 50, 2250, 298, 1212, 1105, 1950, 128, 95, 362, 725, 200, 70, 1082, 1595, 15818, 17682, 2870, 2470, 24455, 3128, 3262, 7122, 31578, 31578, 33402, 33402, 1280, 151370, 505, 1238, 625, 1770, 2260, 3428, 161992, 7010, 165140, 2545, 1730, 1548, 170890
2011-02-26, 2772, 4820, 665, 270, 618, 3575, 260, 715, 170, 610, 1555, 610, 2170, 100, 2600, 4292, 10800, 12028, 830, 13668, 6260, 5332, 7770, 448, 87840, 350, 95272, 95000, 835, 370, 96190, 380, 98045, 92, 1555, 99620, 99620, 178, 150, 295, 348, 105, 1270, 80, 340, 205, 418, 2182, 3082, 370, 348, 890, 330, 1085, 320, 980, 1130, 1850, 2110, 40, 2450, 2290, 2028, 2078, 60, 4702, 495, 112, 7610, 70, 130, 90, 130, 50, 2340, 290, 1238, 1122, 1978, 240, 110, 302, 605, 200, 70, 1090, 1622, 15940, 17955, 2868, 2535, 24952, 3195, 3018, 7130, 32085, 32085, 33805, 33805, 1202, 151852, 445, 1112, 610, 1685, 2400, 3565, 162645, 6865, 165668, 2510, 1680, 1548, 171438
2011-02-27, 2762, 4805, 660, 265, 610, 3558, 260, 708, 170, 605, 1548, 620, 2160, 100, 2592, 4260, 10765, 11990, 832, 13555, 6015, 5422, 7768, 428, 92320, 350, 100095, 95000, 842, 370, 96205, 380, 98052, 90, 1480, 99540, 99542, 180, 140, 295, 342, 100, 1265, 88, 340, 200, 428, 2182, 3100, 370, 340, 885, 330, 1072, 320, 980, 1122, 1842, 2110, 40, 2440, 2272, 2018, 2062, 60, 4690, 490, 120, 7610, 70, 130, 90, 130, 50, 2378, 288, 1268, 1132, 1988, 270, 110, 280, 525, 200, 70, 1088, 1628, 15898, 18012, 2860, 2390, 24928, 3180, 2830, 7052, 31985, 31985, 33610, 33610, 1138, 151642, 398, 978, 582, 1528, 2245, 3520, 162495, 6745, 165442, 2435, 1618, 1485, 171190
2011-02-28, 2755 , 4792 , 660 , 260 , 602 , 3545 , 260 , 695 , 170 , 600 , 1530 , 615 , 2145 , 100 , 2585 , 4222 , 10710 , 11935 , 832 , 13528 , 5840 , 5482 , 7780 , 425 , 92262 , 355 , 100672 , 95000 , 850 , 370 , 96212 , 378 , 98060 , 90 , 1465 , 99520 , 99522 , 180 , 145 , 298 , 342 , 108 , 1262 , 95 , 340 , 202 , 438 , 2172 , 3100 , 370 , 340 , 875 , 330 , 1055 , 320 , 980 , 1120 , 1838 , 2105 , 40 , 2428 , 2252 , 2008 , 2048 , 60 , 4670 , 490 , 112 , 7610 , 70 , 130 , 90 , 130 , 50 , 2305 , 280 , 1298 , 1142 , 2000 , 288 , 112 , 285 , 515 , 190 , 70 , 1080 , 1692 , 15920 , 18040 , 2850 , 2245 , 24702 , 3168 , 2810 , 7032 , 31732 , 31732 , 33372 , 33372 , 1055 , 151035 , 368 , 888 , 560 , 1402 , 1950 , 3178 , 161505 , 6678 , 164412 , 2370 , 1585 , 1422 , 169978 
