, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, LUCKY PEAK RESERVOIR, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER 10 ENE, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2004-03-13,2395.0,4909.0,687.0,311.0,379.0,3516.0,169.0,358.0,154.0,488.0,1068.0,527.0,1595.0,108.0,2123.0,4595.0,12997.0,13485.0,582.0,16269.0,5023.0,6210.0,127.0,54132.0,287.0,60921.0,67759.0,1075.0,340.0,69211.0,509.0,71296.0,67.0,967.0,72291.0,72300.0,262.0,251.0,360.0,607.0,830.0,330.0,1405.0,137.0,495.0,306.0,640.0,2359.0,2751.0,298.0,339.0,994.0,313.0,1219.0,477.0,813.0,1014.0,1589.0,1256.0,22.0,1767.0,1442.0,1153.0,795.0,193.0,3468.0,511.0,144.0,7982.0,48.0,79.0,112.0,157.0,41.0,1451.0,270.0,818.0,247.0,628.0,444.0,179.0,166.0,175.0,162.0,36.0,1742.0,1967.0,14022.0,17453.0,2771.0,1849.0,26739.0,3425.0,3405.0,7432.0,34171.0,34171.0,39430.0,39430.0,1100.0,115867.0,219.0,574.0,142.0,609.0,1095.0,2439.0,124748.0,5846.0,122121.0,2305.0,1361.0,1325.0,127138.0
2004-03-14,2444.0,4923.0,685.0,309.0,378.0,3526.0,168.0,356.0,153.0,487.0,1066.0,526.0,1592.0,109.0,2120.0,4645.0,13064.0,13573.0,592.0,16349.0,5037.0,6177.0,135.0,54389.0,291.0,61123.0,67537.0,1067.0,340.0,68987.0,508.0,71072.0,66.0,970.0,72069.0,72078.0,261.0,231.0,352.0,532.0,837.0,337.0,1427.0,139.0,505.0,304.0,650.0,2371.0,2783.0,298.0,339.0,993.0,310.0,1220.0,477.0,811.0,1011.0,1584.0,1256.0,22.0,1772.0,1442.0,1152.0,797.0,193.0,3477.0,511.0,141.0,7971.0,48.0,79.0,111.0,160.0,41.0,1327.0,268.0,822.0,246.0,621.0,435.0,179.0,149.0,131.0,159.0,35.0,1756.0,1905.0,13940.0,17126.0,2845.0,1830.0,26248.0,3491.0,3412.0,7589.0,33837.0,33837.0,38954.0,38954.0,1121.0,115343.0,223.0,568.0,143.0,576.0,1049.0,2320.0,124119.0,5771.0,121373.0,2308.0,1368.0,1331.0,126423.0
2004-03-15,2514.0,4934.0,683.0,308.0,377.0,3540.0,168.0,356.0,153.0,486.0,1063.0,524.0,1588.0,110.0,2117.0,4676.0,13150.0,13679.0,599.0,16479.0,5183.0,6192.0,143.0,54682.0,295.0,61441.0,67315.0,1059.0,339.0,68755.0,533.0,70841.0,66.0,988.0,71853.0,71862.0,255.0,221.0,349.0,496.0,836.0,345.0,1452.0,140.0,516.0,305.0,662.0,2396.0,2795.0,297.0,338.0,994.0,308.0,1219.0,476.0,808.0,1007.0,1579.0,1255.0,22.0,1775.0,1440.0,1150.0,798.0,193.0,3486.0,511.0,141.0,7965.0,48.0,79.0,111.0,163.0,40.0,1214.0,269.0,827.0,246.0,619.0,500.0,185.0,157.0,128.0,157.0,35.0,1773.0,1848.0,13834.0,16745.0,2936.0,1851.0,25728.0,3601.0,3417.0,7700.0,33428.0,33428.0,38429.0,38429.0,1169.0,114631.0,236.0,594.0,161.0,559.0,1087.0,2247.0,123311.0,5751.0,120500.0,2375.0,1358.0,1401.0,125619.0
2004-03-16,2618.0,4963.0,680.0,307.0,376.0,3544.0,171.0,357.0,152.0,485.0,1061.0,529.0,1590.0,114.0,2118.0,4772.0,13290.0,13864.0,606.0,16742.0,5533.0,6456.0,164.0,55057.0,301.0,61937.0,67095.0,1056.0,338.0,68522.0,574.0,70606.0,65.0,1040.0,71666.0,71673.0,264.0,246.0,350.0,566.0,862.0,369.0,1504.0,145.0,531.0,313.0,677.0,2436.0,2811.0,297.0,337.0,998.0,309.0,1220.0,475.0,805.0,1004.0,1574.0,1254.0,22.0,1778.0,1438.0,1149.0,799.0,193.0,3497.0,511.0,145.0,7990.0,48.0,79.0,110.0,169.0,40.0,1173.0,279.0,841.0,245.0,615.0,581.0,190.0,171.0,119.0,155.0,35.0,1845.0,1818.0,13790.0,16429.0,3036.0,1935.0,25374.0,3743.0,3655.0,8002.0,33377.0,33377.0,38437.0,38437.0,1244.0,114233.0,285.0,643.0,192.0,578.0,1204.0,2371.0,122863.0,5755.0,119977.0,2438.0,1342.0,1422.0,125133.0
2004-03-17,2726.0,5001.0,678.0,306.0,375.0,3538.0,180.0,364.0,152.0,485.0,1066.0,531.0,1597.0,116.0,2125.0,4791.0,13433.0,14038.0,625.0,16992.0,6077.0,6971.0,180.0,55538.0,311.0,61145.0,66964.0,1050.0,338.0,68373.0,583.0,70445.0,65.0,1082.0,71537.0,71541.0,288.0,260.0,354.0,582.0,876.0,389.0,1590.0,152.0,556.0,317.0,703.0,2524.0,2839.0,296.0,335.0,1001.0,314.0,1216.0,475.0,803.0,1001.0,1570.0,1254.0,22.0,1788.0,1445.0,1146.0,794.0,193.0,3500.0,511.0,158.0,8062.0,48.0,79.0,110.0,174.0,40.0,1258.0,299.0,866.0,240.0,608.0,665.0,197.0,177.0,87.0,145.0,35.0,1947.0,1845.0,13882.0,16266.0,3161.0,2077.0,25169.0,3919.0,3984.0,8272.0,33441.0,33441.0,38719.0,38719.0,1333.0,114333.0,310.0,707.0,206.0,622.0,1248.0,2566.0,123109.0,5718.0,120149.0,2450.0,1345.0,1396.0,125315.0
2004-03-18,2758.0,5013.0,676.0,305.0,374.0,3531.0,188.0,376.0,152.0,485.0,1076.0,530.0,1606.0,119.0,2137.0,4789.0,13523.0,14151.0,645.0,17111.0,6324.0,7396.0,180.0,55967.0,321.0,61915.0,66900.0,1041.0,338.0,68299.0,588.0,70370.0,64.0,1090.0,71468.0,71471.0,276.0,249.0,355.0,507.0,880.0,397.0,1633.0,153.0,579.0,330.0,731.0,2596.0,2895.0,296.0,333.0,1004.0,318.0,1213.0,474.0,800.0,998.0,1567.0,1253.0,22.0,1793.0,1452.0,1149.0,790.0,193.0,3498.0,511.0,159.0,8108.0,48.0,78.0,109.0,182.0,40.0,1441.0,312.0,889.0,234.0,592.0,660.0,201.0,174.0,63.0,133.0,34.0,2008.0,1839.0,13985.0,16191.0,3291.0,2221.0,25136.0,4098.0,4214.0,8415.0,33551.0,33551.0,38677.0,38677.0,1385.0,114502.0,303.0,724.0,203.0,676.0,1244.0,2610.0,123433.0,5694.0,120447.0,2491.0,1341.0,1409.0,125623.0
2004-03-19,2861.0,5027.0,674.0,303.0,373.0,3526.0,195.0,386.0,151.0,487.0,1091.0,531.0,1622.0,128.0,2156.0,4834.0,13615.0,14279.0,654.0,17246.0,6398.0,7474.0,187.0,56246.0,329.0,62318.0,66837.0,1029.0,337.0,68224.0,612.0,70295.0,64.0,1122.0,71419.0,71421.0,311.0,298.0,361.0,500.0,895.0,415.0,1677.0,167.0,604.0,387.0,757.0,2647.0,2952.0,295.0,331.0,1005.0,321.0,1212.0,473.0,797.0,994.0,1566.0,1252.0,22.0,1796.0,1454.0,1149.0,787.0,192.0,3493.0,511.0,156.0,8135.0,48.0,77.0,109.0,187.0,40.0,1555.0,317.0,908.0,228.0,576.0,717.0,209.0,179.0,50.0,122.0,34.0,2045.0,1772.0,13999.0,16065.0,3410.0,2333.0,25122.0,4221.0,4265.0,8575.0,33697.0,33697.0,38612.0,38612.0,1443.0,114455.0,305.0,708.0,215.0,683.0,1200.0,2561.0,123376.0,5660.0,120354.0,2532.0,1339.0,1413.0,125623.0
2004-03-20,2940.0,5060.0,672.0,302.0,372.0,3526.0,203.0,397.0,151.0,490.0,1107.0,535.0,1642.0,138.0,2185.0,4851.0,13801.0,14519.0,665.0,17478.0,6510.0,7577.0,193.0,56515.0,340.0,62681.0,66774.0,1018.0,347.0,68153.0,634.0,70222.0,64.0,1166.0,71391.0,71392.0,315.0,279.0,362.0,481.0,904.0,432.0,1720.0,167.0,634.0,349.0,792.0,2705.0,3000.0,295.0,329.0,1008.0,326.0,1211.0,473.0,794.0,991.0,1565.0,1252.0,22.0,1802.0,1459.0,1148.0,782.0,190.0,3486.0,511.0,163.0,8168.0,48.0,76.0,109.0,192.0,39.0,1620.0,328.0,928.0,222.0,559.0,783.0,211.0,183.0,43.0,111.0,34.0,2096.0,1667.0,13943.0,15878.0,3547.0,2450.0,25129.0,4355.0,4412.0,8640.0,33769.0,33769.0,38366.0,38366.0,1508.0,114412.0,323.0,739.0,227.0,666.0,1176.0,2506.0,123245.0,5614.0,120172.0,2511.0,1226.0,1371.0,125412.0
2004-03-21,3014.0,5089.0,669.0,301.0,371.0,3529.0,210.0,407.0,150.0,492.0,1118.0,531.0,1649.0,147.0,2214.0,4860.0,13911.0,14659.0,671.0,17668.0,6637.0,7629.0,195.0,56859.0,353.0,62994.0,66710.0,1008.0,376.0,68103.0,642.0,70170.0,63.0,1194.0,71366.0,71366.0,312.0,266.0,364.0,493.0,913.0,449.0,1770.0,165.0,654.0,342.0,816.0,2761.0,3048.0,294.0,327.0,1009.0,339.0,1207.0,472.0,791.0,988.0,1565.0,1252.0,22.0,1804.0,1463.0,1146.0,778.0,187.0,3467.0,511.0,162.0,8170.0,48.0,75.0,108.0,194.0,39.0,1693.0,337.0,943.0,216.0,540.0,814.0,209.0,183.0,38.0,100.0,34.0,2106.0,1493.0,13808.0,15639.0,3680.0,2512.0,25030.0,4526.0,4614.0,8724.0,33755.0,33755.0,38095.0,38095.0,1564.0,114187.0,344.0,748.0,238.0,685.0,1137.0,2441.0,122935.0,5562.0,119802.0,2480.0,1186.0,1353.0,124898.0
2004-03-22,3094.0,5116.0,667.0,300.0,370.0,3539.0,217.0,416.0,150.0,493.0,1129.0,538.0,1667.0,156.0,2235.0,4886.0,14041.0,14829.0,677.0,17860.0,6835.0,7780.0,217.0,57196.0,383.0,63480.0,66647.0,998.0,413.0,68065.0,662.0,70131.0,63.0,1225.0,71354.0,71354.0,330.0,310.0,376.0,681.0,930.0,469.0,1823.0,169.0,671.0,343.0,834.0,2814.0,3103.0,294.0,324.0,1014.0,347.0,1208.0,471.0,789.0,984.0,1564.0,1253.0,22.0,1802.0,1462.0,1141.0,770.0,185.0,3446.0,511.0,170.0,8206.0,48.0,74.0,108.0,199.0,39.0,1742.0,352.0,959.0,210.0,521.0,879.0,210.0,184.0,31.0,89.0,34.0,2142.0,1396.0,13673.0,15377.0,3799.0,2632.0,24936.0,4684.0,4787.0,8962.0,33898.0,33898.0,38008.0,38008.0,1686.0,114156.0,390.0,799.0,257.0,690.0,1092.0,2350.0,122760.0,5547.0,119592.0,2519.0,1276.0,1400.0,124665.0
2004-03-23,3109.0,5157.0,665.0,299.0,369.0,3538.0,224.0,426.0,149.0,492.0,1137.0,563.0,1699.0,166.0,2263.0,4908.0,14239.0,15060.0,698.0,18153.0,7269.0,8076.0,234.0,57616.0,428.0,64139.0,66584.0,988.0,459.0,68036.0,698.0,70101.0,63.0,1278.0,71373.0,71372.0,356.0,345.0,396.0,697.0,964.0,480.0,1875.0,178.0,690.0,348.0,853.0,2870.0,3157.0,293.0,322.0,1022.0,358.0,1215.0,471.0,786.0,981.0,1565.0,1259.0,22.0,1808.0,1465.0,1136.0,761.0,182.0,3427.0,511.0,180.0,8299.0,47.0,73.0,108.0,210.0,39.0,1818.0,387.0,1007.0,204.0,502.0,935.0,215.0,182.0,25.0,79.0,33.0,2270.0,1384.0,13671.0,15230.0,3932.0,2799.0,24978.0,4867.0,5171.0,9187.0,34164.0,34164.0,38012.0,38012.0,1773.0,114267.0,404.0,856.0,274.0,735.0,1052.0,2283.0,122761.0,5553.0,119582.0,2560.0,1373.0,1430.0,124833.0
2004-03-24,3142.0,5234.0,663.0,298.0,368.0,3534.0,231.0,434.0,149.0,488.0,1144.0,590.0,1733.0,174.0,2304.0,4920.0,14443.0,15315.0,726.0,18503.0,7791.0,8398.0,238.0,58228.0,470.0,65022.0,66521.0,981.0,515.0,68018.0,752.0,70081.0,62.0,1336.0,71410.0,71409.0,364.0,324.0,388.0,673.0,975.0,493.0,1909.0,186.0,709.0,354.0,866.0,2932.0,3217.0,293.0,320.0,1033.0,378.0,1227.0,470.0,783.0,977.0,1568.0,1266.0,22.0,1822.0,1477.0,1139.0,755.0,179.0,3411.0,511.0,186.0,8358.0,47.0,73.0,107.0,217.0,39.0,1849.0,405.0,1041.0,198.0,482.0,948.0,220.0,176.0,20.0,68.0,33.0,2392.0,1414.0,13861.0,15301.0,4062.0,2948.0,25165.0,5047.0,5492.0,9389.0,34554.0,34554.0,38245.0,38245.0,1808.0,114465.0,416.0,899.0,296.0,786.0,1036.0,2186.0,122868.0,5618.0,119737.0,2611.0,1441.0,1470.0,125140.0
2004-03-25,3174.0,5308.0,660.0,297.0,368.0,3528.0,238.0,443.0,149.0,485.0,1149.0,603.0,1752.0,179.0,2343.0,4895.0,14617.0,15514.0,750.0,18742.0,8073.0,8542.0,236.0,58843.0,506.0,65834.0,66458.0,978.0,567.0,68001.0,744.0,70065.0,62.0,1344.0,71413.0,71414.0,340.0,297.0,388.0,565.0,965.0,495.0,1859.0,185.0,721.0,350.0,868.0,2910.0,3262.0,292.0,318.0,1041.0,390.0,1244.0,469.0,780.0,974.0,1590.0,1272.0,22.0,1842.0,1495.0,1147.0,755.0,177.0,3393.0,511.0,184.0,8386.0,47.0,72.0,107.0,225.0,39.0,1832.0,410.0,1043.0,192.0,463.0,947.0,220.0,161.0,15.0,57.0,33.0,2453.0,1414.0,14014.0,15437.0,4184.0,3031.0,25455.0,5176.0,5563.0,9399.0,34854.0,34854.0,38316.0,38316.0,1802.0,114797.0,400.0,911.0,302.0,825.0,980.0,2117.0,123139.0,5601.0,119978.0,2569.0,1433.0,1412.0,125458.0
2004-03-26,3212.0,5352.0,658.0,297.0,367.0,3522.0,242.0,450.0,148.0,484.0,1154.0,617.0,1771.0,186.0,2369.0,4891.0,14732.0,15643.0,759.0,18890.0,8208.0,8735.0,233.0,59250.0,539.0,66506.0,66395.0,977.0,606.0,67975.0,747.0,70040.0,62.0,1326.0,71370.0,71372.0,325.0,283.0,388.0,528.0,956.0,484.0,1847.0,180.0,719.0,345.0,855.0,2879.0,3259.0,292.0,318.0,1048.0,390.0,1256.0,469.0,777.0,970.0,1599.0,1278.0,22.0,1864.0,1517.0,1160.0,761.0,174.0,3374.0,511.0,181.0,8386.0,47.0,71.0,107.0,232.0,38.0,1790.0,419.0,1052.0,186.0,441.0,899.0,205.0,151.0,8.0,46.0,33.0,2485.0,1450.0,14107.0,15565.0,4291.0,3071.0,25768.0,5257.0,5649.0,9348.0,35117.0,35117.0,38456.0,38456.0,1802.0,114803.0,383.0,873.0,293.0,824.0,915.0,2023.0,123080.0,5531.0,119850.0,2537.0,1423.0,1384.0,125259.0
2004-03-27,3262.0,5381.0,656.0,296.0,366.0,3524.0,245.0,455.0,148.0,503.0,1180.0,639.0,1819.0,197.0,2398.0,4926.0,14850.0,15817.0,767.0,19149.0,8541.0,9001.0,259.0,59585.0,569.0,67114.0,66332.0,976.0,646.0,67949.0,764.0,70013.0,62.0,1378.0,71382.0,71380.0,361.0,330.0,422.0,713.0,999.0,509.0,1868.0,185.0,723.0,346.0,843.0,2866.0,3230.0,292.0,319.0,1058.0,395.0,1264.0,468.0,774.0,967.0,1603.0,1284.0,22.0,1879.0,1534.0,1175.0,771.0,172.0,3366.0,511.0,173.0,8370.0,47.0,70.0,107.0,238.0,38.0,1734.0,426.0,1060.0,180.0,419.0,887.0,196.0,141.0,1.0,36.0,33.0,2494.0,1437.0,14111.0,15644.0,4393.0,3211.0,26184.0,5341.0,5830.0,9373.0,35558.0,35558.0,38882.0,38882.0,1844.0,115102.0,410.0,914.0,315.0,786.0,896.0,1941.0,123174.0,5477.0,119866.0,2525.0,1442.0,1389.0,125201.0
2004-03-28,3317.0,5437.0,654.0,295.0,365.0,3522.0,251.0,461.0,147.0,540.0,1222.0,661.0,1883.0,208.0,2456.0,4935.0,15032.0,16036.0,788.0,19396.0,8980.0,9209.0,290.0,60015.0,598.0,67733.0,66268.0,974.0,688.0,67927.0,775.0,69991.0,61.0,1437.0,71423.0,71421.0,358.0,313.0,408.0,629.0,1002.0,516.0,1906.0,190.0,731.0,350.0,839.0,2899.0,3218.0,291.0,321.0,1066.0,401.0,1274.0,467.0,771.0,963.0,1610.0,1290.0,22.0,1892.0,1547.0,1185.0,780.0,169.0,3358.0,511.0,161.0,8320.0,47.0,69.0,106.0,242.0,39.0,1691.0,431.0,1070.0,174.0,397.0,874.0,198.0,144.0,0.0,31.0,33.0,2524.0,1463.0,14076.0,15611.0,4499.0,3367.0,26504.0,5471.0,5963.0,9485.0,35989.0,35989.0,39176.0,39176.0,1878.0,115571.0,394.0,915.0,307.0,818.0,898.0,1840.0,123504.0,5463.0,120167.0,2502.0,1460.0,1364.0,125509.0
2004-03-29,3342.0,5490.0,652.0,294.0,365.0,3514.0,252.0,466.0,147.0,574.0,1260.0,661.0,1921.0,211.0,2520.0,4914.0,15168.0,16198.0,810.0,19592.0,9173.0,9338.0,278.0,60465.0,628.0,68318.0,66205.0,971.0,728.0,67903.0,791.0,69967.0,61.0,1448.0,71419.0,71420.0,351.0,302.0,404.0,540.0,996.0,523.0,1902.0,197.0,735.0,348.0,830.0,2894.0,3248.0,291.0,322.0,1070.0,396.0,1276.0,467.0,768.0,960.0,1615.0,1295.0,22.0,1904.0,1559.0,1190.0,784.0,167.0,3352.0,511.0,147.0,8271.0,47.0,68.0,107.0,243.0,41.0,1574.0,438.0,1067.0,168.0,373.0,827.0,213.0,135.0,0.0,22.0,33.0,2489.0,1400.0,14013.0,15545.0,4583.0,3335.0,26557.0,5620.0,5934.0,9421.0,35978.0,35978.0,38882.0,38882.0,1821.0,115542.0,385.0,867.0,294.0,806.0,846.0,1682.0,123440.0,5448.0,120103.0,2460.0,1443.0,1350.0,125427.0
2004-03-30,3430.0,5540.0,650.0,299.0,364.0,3514.0,253.0,472.0,147.0,607.0,1301.0,679.0,1980.0,223.0,2571.0,4990.0,15145.0,16259.0,827.0,19776.0,9470.0,9580.0,306.0,60892.0,659.0,68983.0,66142.0,968.0,766.0,67875.0,799.0,69938.0,61.0,1450.0,71391.0,71391.0,357.0,313.0,415.0,556.0,1014.0,541.0,1921.0,201.0,742.0,348.0,825.0,2890.0,3283.0,290.0,322.0,1072.0,391.0,1264.0,466.0,765.0,957.0,1611.0,1298.0,22.0,1906.0,1565.0,1188.0,783.0,164.0,3326.0,511.0,140.0,8272.0,47.0,67.0,112.0,248.0,43.0,1414.0,455.0,1068.0,162.0,343.0,767.0,219.0,126.0,0.0,32.0,33.0,2480.0,1351.0,13795.0,15272.0,4644.0,3286.0,26345.0,5684.0,6035.0,9486.0,35830.0,35830.0,38646.0,38646.0,1865.0,115283.0,416.0,895.0,309.0,753.0,795.0,1532.0,122921.0,5466.0,119596.0,2490.0,1533.0,1373.0,124927.0
2004-03-31,3570.0,5676.0,648.0,328.0,363.0,3556.0,260.0,493.0,146.0,665.0,1380.0,724.0,2103.0,239.0,2649.0,5090.0,15169.0,16375.0,877.0,20152.0,10365.0,9952.0,373.0,61412.0,696.0,69989.0,66079.0,967.0,812.0,67852.0,827.0,69914.0,61.0,1512.0,71415.0,71413.0,411.0,389.0,468.0,776.0,1109.0,608.0,2007.0,212.0,763.0,352.0,832.0,2947.0,3322.0,290.0,322.0,1080.0,403.0,1251.0,465.0,762.0,953.0,1617.0,1304.0,22.0,1895.0,1556.0,1177.0,774.0,161.0,3293.0,511.0,139.0,8281.0,47.0,66.0,120.0,264.0,47.0,1313.0,503.0,1111.0,156.0,319.0,777.0,232.0,127.0,0.0,55.0,33.0,2542.0,1354.0,13745.0,15126.0,4727.0,3360.0,26206.0,5794.0,6402.0,9683.0,35889.0,35889.0,38938.0,38938.0,1978.0,115407.0,458.0,971.0,340.0,772.0,765.0,1485.0,122800.0,5504.0,119475.0,2498.0,1620.0,1390.0,124921.0
2004-04-01,3656.0,5844.0,645.0,369.0,363.0,3631.0,267.0,526.0,162.0,744.0,1527.0,768.0,2294.0,252.0,2785.0,5151.0,15233.0,16493.0,967.0,20236.0,11201.0,10189.0,423.0,61968.0,741.0,72878.0,66022.0,965.0,870.0,67847.0,859.0,69908.0,61.0,1584.0,71480.0,71477.0,432.0,392.0,452.0,656.0,1112.0,651.0,2104.0,221.0,793.0,358.0,852.0,3061.0,3398.0,289.0,323.0,1098.0,423.0,1251.0,465.0,759.0,952.0,1633.0,1316.0,22.0,1887.0,1546.0,1157.0,758.0,158.0,3248.0,511.0,137.0,8282.0,47.0,65.0,134.0,290.0,54.0,1369.0,579.0,1127.0,150.0,297.0,741.0,254.0,143.0,0.0,69.0,33.0,2583.0,1332.0,13749.0,15079.0,4835.0,3414.0,26337.0,6047.0,6878.0,9901.0,36238.0,36238.0,39245.0,39245.0,2052.0,115909.0,482.0,1042.0,364.0,835.0,794.0,1496.0,123244.0,5485.0,119867.0,2415.0,1589.0,1321.0,125279.0
