, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER 10 ENE, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-11-20,3482.0,20786.0,739.0,548.0,556.0,3440.0,157.0,433.0,218.0,482.0,1156.0,689.0,1845.0,69.0,2403.0,3769.0,12025.0,12598.0,750.0,14925.0,1615.0,2337.0,58.0,79201.0,325.0,82362.0,98995.0,1180.0,523.0,100730.0,860.0,103045.0,91.0,1074.0,106589.0,106609.0,210.0,178.0,246.0,285.0,547.0,53.0,773.0,64.0,275.0,160.0,405.0,1325.0,1735.0,384.0,449.0,949.0,351.0,1175.0,385.0,1055.0,1404.0,1523.0,1452.0,19.0,2459.0,2487.0,2269.0,2127.0,164.0,4756.0,414.0,65.0,7118.0,59.0,87.0,176.0,118.0,48.0,261.0,237.0,845.0,65.0,50.0,33.0,52.0,178.0,35.0,926.0,139.0,11205.0,11250.0,3507.0,577.0,12777.0,1894.0,1403.0,3732.0,16509.0,16509.0,16619.0,16619.0,84.0,130138.0,86.0,118.0,23.0,325.0,151.0,333.0,133959.0,4424.0,134043.0,714.0,583.0,593.0,136028.0
2003-11-21,3410.0,20480.0,725.0,542.0,543.0,3420.0,154.0,430.0,216.0,475.0,1144.0,687.0,1831.0,73.0,2362.0,3779.0,11999.0,12592.0,750.0,15061.0,1443.0,2126.0,60.0,78437.0,319.0,81115.0,98715.0,1173.0,504.0,100430.0,834.0,102744.0,87.0,1134.0,106169.0,106186.0,220.0,202.0,249.0,333.0,551.0,68.0,776.0,67.0,278.0,168.0,404.0,1322.0,1725.0,383.0,447.0,947.0,353.0,1174.0,384.0,1052.0,1396.0,1529.0,1448.0,19.0,2441.0,2460.0,2239.0,2103.0,164.0,4733.0,414.0,65.0,7150.0,59.0,87.0,176.0,120.0,48.0,269.0,236.0,841.0,66.0,50.0,33.0,49.0,178.0,35.0,940.0,145.0,11202.0,11248.0,3492.0,576.0,12752.0,1898.0,1409.0,3743.0,16494.0,16494.0,16605.0,16605.0,86.0,128653.0,96.0,108.0,23.0,309.0,144.0,314.0,132453.0,4433.0,132508.0,716.0,828.0,624.0,134647.0
2003-11-22,3343.0,16183.0,711.0,536.0,531.0,3399.0,152.0,427.0,214.0,470.0,1134.0,675.0,1809.0,75.0,2334.0,3726.0,11976.0,12545.0,750.0,15052.0,1407.0,2003.0,62.0,78374.0,313.0,80818.0,98435.0,1191.0,489.0,100126.0,819.0,102436.0,85.0,1175.0,105741.0,105759.0,221.0,206.0,254.0,338.0,557.0,77.0,786.0,67.0,279.0,174.0,402.0,1336.0,1713.0,383.0,446.0,945.0,354.0,1174.0,384.0,1050.0,1388.0,1535.0,1444.0,19.0,2423.0,2432.0,2211.0,2080.0,164.0,4710.0,414.0,65.0,7148.0,59.0,87.0,175.0,120.0,48.0,266.0,234.0,839.0,67.0,50.0,35.0,47.0,177.0,35.0,934.0,149.0,11223.0,11282.0,3481.0,575.0,12736.0,1897.0,1377.0,3754.0,16491.0,16491.0,16602.0,16602.0,88.0,127211.0,113.0,132.0,23.0,302.0,141.0,299.0,131004.0,4435.0,131017.0,718.0,977.0,661.0,133375.0
2003-11-23,3280.0,16030.0,698.0,531.0,519.0,3382.0,149.0,424.0,212.0,466.0,1125.0,670.0,1794.0,76.0,2302.0,3670.0,11953.0,12493.0,750.0,14900.0,1508.0,2049.0,63.0,78236.0,308.0,80767.0,98154.0,1200.0,475.0,99842.0,802.0,102148.0,82.0,1202.0,105308.0,105326.0,228.0,214.0,260.0,353.0,565.0,87.0,802.0,71.0,282.0,192.0,401.0,1353.0,1718.0,382.0,445.0,944.0,356.0,1173.0,383.0,1047.0,1384.0,1543.0,1440.0,19.0,2406.0,2405.0,2182.0,2057.0,164.0,4688.0,414.0,65.0,7179.0,59.0,87.0,175.0,119.0,48.0,270.0,233.0,836.0,67.0,50.0,35.0,45.0,177.0,35.0,932.0,160.0,11221.0,11298.0,3478.0,574.0,12724.0,1892.0,1466.0,3763.0,16488.0,16488.0,16599.0,16599.0,92.0,125766.0,107.0,123.0,23.0,316.0,143.0,298.0,129570.0,4436.0,129542.0,722.0,1060.0,691.0,132071.0
2003-11-24,3222.0,20236.0,686.0,526.0,509.0,3400.0,146.0,420.0,211.0,462.0,1116.0,661.0,1777.0,80.0,2275.0,3678.0,11927.0,12466.0,750.0,14955.0,1530.0,2136.0,67.0,78041.0,303.0,80641.0,97874.0,1198.0,462.0,99560.0,797.0,101864.0,79.0,1279.0,104925.0,104941.0,248.0,239.0,268.0,372.0,579.0,98.0,824.0,74.0,297.0,212.0,413.0,1381.0,1745.0,381.0,444.0,942.0,358.0,1173.0,383.0,1045.0,1380.0,1554.0,1436.0,19.0,2389.0,2378.0,2154.0,2034.0,164.0,4666.0,414.0,65.0,7196.0,59.0,87.0,175.0,122.0,48.0,270.0,232.0,833.0,68.0,50.0,35.0,42.0,177.0,35.0,931.0,169.0,11224.0,11311.0,3482.0,573.0,12722.0,1888.0,1560.0,3771.0,16494.0,16494.0,16606.0,16606.0,101.0,124369.0,155.0,151.0,26.0,320.0,145.0,309.0,128205.0,4447.0,128144.0,740.0,1194.0,778.0,130787.0
2003-11-25,3167.0,20728.0,674.0,523.0,499.0,3433.0,144.0,417.0,209.0,461.0,1112.0,660.0,1771.0,88.0,2259.0,3800.0,11920.0,12492.0,750.0,15062.0,1538.0,2142.0,74.0,78001.0,298.0,80560.0,97593.0,1187.0,450.0,99268.0,783.0,101570.0,77.0,1339.0,104532.0,104550.0,245.0,240.0,277.0,366.0,591.0,101.0,846.0,74.0,286.0,223.0,402.0,1417.0,1767.0,380.0,443.0,940.0,360.0,1172.0,382.0,1043.0,1377.0,1565.0,1432.0,19.0,2372.0,2351.0,2126.0,2011.0,164.0,4644.0,414.0,64.0,7225.0,59.0,86.0,174.0,124.0,48.0,276.0,231.0,831.0,68.0,50.0,36.0,40.0,182.0,35.0,930.0,180.0,11243.0,11341.0,3489.0,571.0,12723.0,1913.0,1833.0,3804.0,16527.0,16527.0,16640.0,16640.0,110.0,123321.0,158.0,188.0,27.0,333.0,150.0,316.0,127089.0,4452.0,126970.0,732.0,1306.0,815.0,129852.0
2003-11-26,3117.0,20456.0,663.0,521.0,490.0,3442.0,144.0,415.0,207.0,458.0,1102.0,661.0,1764.0,86.0,2249.0,3816.0,11918.0,12467.0,750.0,14979.0,1630.0,2191.0,72.0,77981.0,294.0,80602.0,97313.0,1175.0,438.0,98967.0,757.0,101267.0,74.0,1330.0,104068.0,104088.0,233.0,226.0,280.0,343.0,598.0,98.0,855.0,73.0,284.0,216.0,396.0,1431.0,1782.0,380.0,442.0,938.0,362.0,1172.0,382.0,1040.0,1373.0,1576.0,1428.0,19.0,2354.0,2324.0,2098.0,1989.0,164.0,4623.0,414.0,64.0,7184.0,58.0,86.0,174.0,123.0,47.0,275.0,230.0,828.0,69.0,49.0,35.0,38.0,184.0,35.0,926.0,183.0,11254.0,11367.0,3497.0,571.0,12729.0,1993.0,2066.0,3898.0,16627.0,16627.0,16740.0,16740.0,115.0,122961.0,143.0,176.0,26.0,370.0,144.0,312.0,126732.0,4443.0,126541.0,717.0,1220.0,696.0,129353.0
2003-11-27,3069.0,16023.0,652.0,518.0,481.0,3438.0,144.0,414.0,205.0,453.0,1094.0,650.0,1743.0,84.0,2237.0,3738.0,11909.0,12398.0,750.0,14728.0,1610.0,2258.0,66.0,77797.0,290.0,80531.0,97033.0,1166.0,427.0,98664.0,730.0,100962.0,73.0,1249.0,103521.0,103544.0,203.0,194.0,277.0,291.0,591.0,78.0,843.0,69.0,278.0,204.0,387.0,1433.0,1800.0,379.0,441.0,936.0,364.0,1171.0,381.0,1038.0,1370.0,1587.0,1424.0,19.0,2337.0,2297.0,2070.0,1966.0,164.0,4601.0,414.0,64.0,7162.0,58.0,86.0,173.0,122.0,47.0,275.0,229.0,825.0,69.0,49.0,36.0,36.0,177.0,35.0,914.0,179.0,11230.0,11370.0,3485.0,570.0,12731.0,1986.0,1783.0,3928.0,16659.0,16659.0,16772.0,16772.0,116.0,122570.0,106.0,144.0,25.0,368.0,137.0,303.0,126401.0,4428.0,126160.0,732.0,1105.0,707.0,128777.0
2003-11-28,3025.0,13681.0,642.0,515.0,473.0,3434.0,144.0,413.0,203.0,449.0,1086.0,639.0,1726.0,83.0,2217.0,3715.0,11899.0,12362.0,750.0,14654.0,1443.0,2155.0,65.0,77525.0,286.0,80151.0,96752.0,1156.0,417.0,98363.0,705.0,100659.0,71.0,1192.0,102987.0,103009.0,188.0,180.0,274.0,257.0,584.0,72.0,821.0,66.0,274.0,193.0,379.0,1415.0,1801.0,378.0,440.0,934.0,365.0,1171.0,380.0,1035.0,1366.0,1597.0,1420.0,19.0,2320.0,2270.0,2042.0,1944.0,164.0,4580.0,414.0,64.0,7146.0,58.0,86.0,173.0,121.0,47.0,274.0,228.0,822.0,69.0,49.0,33.0,35.0,175.0,35.0,903.0,175.0,11162.0,11320.0,3456.0,568.0,12709.0,1947.0,1583.0,3899.0,16608.0,16608.0,16722.0,16722.0,117.0,122020.0,71.0,107.0,24.0,345.0,136.0,296.0,125874.0,4425.0,125595.0,754.0,1069.0,704.0,128184.0
2003-11-29,2984.0,11817.0,633.0,512.0,466.0,3430.0,143.0,412.0,202.0,445.0,1079.0,633.0,1713.0,83.0,2197.0,3711.0,11885.0,12330.0,750.0,14609.0,1295.0,1987.0,63.0,77360.0,283.0,79787.0,96472.0,1143.0,407.0,98063.0,683.0,100358.0,70.0,1150.0,102475.0,102496.0,175.0,164.0,269.0,236.0,577.0,62.0,802.0,64.0,270.0,184.0,372.0,1395.0,1778.0,378.0,439.0,933.0,367.0,1171.0,380.0,1033.0,1362.0,1608.0,1416.0,19.0,2303.0,2244.0,2014.0,1921.0,165.0,4558.0,414.0,64.0,7134.0,58.0,86.0,172.0,120.0,47.0,276.0,227.0,819.0,70.0,49.0,36.0,35.0,175.0,35.0,897.0,172.0,11107.0,11274.0,3430.0,567.0,12678.0,1895.0,1433.0,3847.0,16525.0,16525.0,16640.0,16640.0,120.0,121416.0,68.0,92.0,23.0,311.0,130.0,287.0,125262.0,4424.0,124943.0,768.0,903.0,644.0,127415.0
