, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNAKE R ON JACKSON LAKE AT DAM, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, MALHEUR RIVER NR VALE, CASCADE DAM, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NEAR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-08-03,9314.0,18479.0,1845.0,1006.0,925.0,7678.0,59.0,342.0,286.0,770.0,1572.0,726.0,2298.0,117.0,3081.0,7803.0,12313.0,13227.0,333.0,13077.0,597.0,1792.0,58.0,106074.0,540.0,108585.0,109058.0,718.0,512.0,110458.0,1445.0,112845.0,146.0,1185.0,114985.0,115003.0,40.0,52.0,350.0,178.0,3248.0,24.0,3394.0,78.0,419.0,364.0,406.0,563.0,1740.0,544.0,106.0,1241.0,641.0,1075.0,738.0,6538.0,6831.0,7929.0,11501.0,7.0,6662.0,5442.0,3054.0,3213.0,10.0,5649.0,30.0,56.0,4802.0,155.0,162.0,213.0,36.0,60.0,113.0,1054.0,695.0,8.0,19.0,0.0,1.0,624.0,92.0,2434.0,151.0,7601.0,7912.0,5128.0,597.0,15991.0,1958.0,1616.0,15689.0,31680.0,31680.0,31680.0,31680.0,12.0,147296.0,37.0,33.0,0.0,1.0,122.0,142.0,147523.0,4132.0,145326.0,1049.0,377.0,677.0,146617.0
2003-08-04,9802.0,18471.0,1843.0,976.0,895.0,7570.0,59.0,346.0,284.0,762.0,1565.0,720.0,2285.0,115.0,3070.0,7597.0,12261.0,13159.0,330.0,12985.0,563.0,1787.0,56.0,105727.0,530.0,108200.0,108666.0,698.0,497.0,110022.0,1409.0,112399.0,142.0,1161.0,114318.0,114345.0,40.0,51.0,344.0,171.0,3208.0,24.0,3381.0,79.0,418.0,364.0,400.0,554.0,1741.0,547.0,106.0,1245.0,636.0,1090.0,734.0,6507.0,6827.0,7910.0,11491.0,7.0,6734.0,5545.0,3042.0,2884.0,10.0,5071.0,30.0,56.0,4837.0,152.0,159.0,206.0,37.0,59.0,111.0,1055.0,697.0,8.0,18.0,0.0,1.0,640.0,90.0,2470.0,150.0,7734.0,8036.0,5073.0,589.0,16048.0,1912.0,1566.0,15674.0,31722.0,31722.0,31722.0,31722.0,12.0,148216.0,36.0,32.0,0.0,1.0,110.0,136.0,149530.0,4129.0,147795.0,1044.0,376.0,678.0,149896.0
2003-08-05,9762.0,18446.0,1870.0,947.0,864.0,7547.0,61.0,350.0,278.0,758.0,1559.0,709.0,2268.0,112.0,3048.0,7565.0,12123.0,13017.0,327.0,12849.0,528.0,1750.0,53.0,105369.0,522.0,107803.0,108271.0,680.0,480.0,109590.0,1374.0,111966.0,138.0,1138.0,113663.0,113691.0,39.0,50.0,336.0,165.0,3170.0,23.0,3371.0,77.0,416.0,358.0,395.0,550.0,1737.0,550.0,106.0,1260.0,638.0,1108.0,738.0,6474.0,6826.0,7908.0,11483.0,7.0,6832.0,5684.0,3183.0,2961.0,10.0,5038.0,30.0,55.0,4889.0,148.0,155.0,200.0,38.0,57.0,109.0,1056.0,704.0,8.0,18.0,0.0,2.0,650.0,87.0,2506.0,149.0,7822.0,8122.0,5012.0,580.0,16064.0,1853.0,1537.0,15630.0,31694.0,31694.0,31694.0,31694.0,11.0,147565.0,36.0,32.0,0.0,1.0,105.0,126.0,148907.0,4121.0,147273.0,1031.0,369.0,676.0,149417.0
2003-08-06,9687.0,18430.0,1846.0,920.0,834.0,7474.0,61.0,352.0,272.0,755.0,1552.0,699.0,2251.0,110.0,3020.0,7452.0,12036.0,12919.0,324.0,12716.0,499.0,1713.0,53.0,104983.0,512.0,107376.0,107849.0,664.0,465.0,109134.0,1339.0,111509.0,135.0,1115.0,112988.0,113016.0,38.0,49.0,328.0,159.0,3133.0,23.0,3360.0,77.0,415.0,354.0,388.0,545.0,1734.0,550.0,106.0,1258.0,640.0,1122.0,732.0,6436.0,6813.0,7888.0,11472.0,7.0,6876.0,5761.0,3290.0,3110.0,10.0,5194.0,30.0,54.0,4952.0,145.0,152.0,193.0,38.0,54.0,108.0,1057.0,712.0,8.0,18.0,0.0,1.0,660.0,85.0,2548.0,148.0,7922.0,8202.0,4954.0,571.0,16045.0,1811.0,1517.0,15598.0,31643.0,31643.0,31643.0,31643.0,11.0,146857.0,36.0,32.0,0.0,1.0,112.0,124.0,148199.0,4115.0,146652.0,1021.0,365.0,670.0,148778.0
2003-08-07,9395.0,18416.0,1812.0,894.0,799.0,7321.0,60.0,351.0,268.0,750.0,1540.0,682.0,2222.0,108.0,2993.0,7331.0,11909.0,12776.0,321.0,12583.0,483.0,1694.0,52.0,104598.0,502.0,106956.0,107426.0,649.0,453.0,108676.0,1306.0,111045.0,132.0,1094.0,112300.0,112328.0,39.0,49.0,320.0,153.0,3097.0,23.0,3351.0,77.0,414.0,356.0,383.0,542.0,1732.0,552.0,107.0,1259.0,638.0,1142.0,734.0,6402.0,6801.0,7861.0,11462.0,7.0,6971.0,5885.0,3397.0,3231.0,10.0,5347.0,30.0,54.0,5002.0,140.0,147.0,187.0,37.0,52.0,107.0,1059.0,716.0,8.0,18.0,0.0,1.0,677.0,83.0,2591.0,148.0,8042.0,8306.0,4895.0,563.0,16047.0,1779.0,1498.0,15582.0,31629.0,31629.0,31629.0,31629.0,11.0,146134.0,36.0,31.0,0.0,1.0,115.0,129.0,147477.0,4110.0,146015.0,1019.0,366.0,668.0,148123.0
2003-08-08,9158.0,18404.0,1781.0,870.0,781.0,7132.0,63.0,353.0,266.0,744.0,1531.0,657.0,2189.0,107.0,2956.0,7133.0,11746.0,12620.0,319.0,12439.0,467.0,1675.0,51.0,104211.0,494.0,106543.0,107015.0,635.0,442.0,108236.0,1273.0,110603.0,129.0,1073.0,111735.0,111755.0,39.0,49.0,312.0,148.0,3060.0,22.0,3326.0,78.0,414.0,360.0,380.0,521.0,1730.0,551.0,107.0,1270.0,640.0,1158.0,727.0,6369.0,6785.0,7841.0,11454.0,7.0,7063.0,6019.0,3570.0,3395.0,10.0,5516.0,30.0,53.0,5046.0,137.0,144.0,181.0,38.0,52.0,106.0,1060.0,724.0,8.0,18.0,0.0,1.0,689.0,81.0,2636.0,147.0,8163.0,8419.0,4837.0,555.0,16067.0,1732.0,1485.0,15556.0,31624.0,31624.0,31624.0,31624.0,11.0,145467.0,35.0,31.0,0.0,1.0,111.0,132.0,146804.0,4110.0,145431.0,1016.0,365.0,669.0,147528.0
2003-08-09,8174.0,18393.0,1751.0,846.0,788.0,7090.0,63.0,355.0,263.0,739.0,1524.0,625.0,2149.0,105.0,2914.0,7039.0,11525.0,12410.0,316.0,12266.0,448.0,1650.0,50.0,103830.0,486.0,106125.0,106593.0,622.0,432.0,107788.0,1242.0,110152.0,126.0,1054.0,111265.0,111285.0,36.0,46.0,304.0,142.0,3023.0,22.0,3286.0,75.0,412.0,358.0,379.0,478.0,1717.0,549.0,107.0,1267.0,640.0,1168.0,720.0,6334.0,6743.0,7802.0,11443.0,7.0,7087.0,6065.0,3666.0,3559.0,10.0,5713.0,30.0,52.0,5086.0,135.0,142.0,175.0,36.0,51.0,109.0,1061.0,720.0,8.0,18.0,0.0,1.0,705.0,79.0,2682.0,146.0,8275.0,8514.0,4775.0,548.0,16083.0,1681.0,1473.0,15520.0,31603.0,31603.0,31603.0,31603.0,11.0,144934.0,35.0,31.0,0.0,1.0,100.0,122.0,146254.0,4107.0,144964.0,1007.0,363.0,664.0,147049.0
2003-08-10,7500.0,18386.0,1712.0,824.0,790.0,7028.0,61.0,353.0,261.0,734.0,1515.0,598.0,2113.0,104.0,2867.0,6975.0,11356.0,12226.0,314.0,12087.0,434.0,1625.0,50.0,103132.0,478.0,105598.0,106118.0,611.0,422.0,107302.0,1210.0,109677.0,124.0,1035.0,110783.0,110805.0,36.0,46.0,296.0,138.0,2987.0,21.0,3246.0,75.0,411.0,355.0,377.0,437.0,1688.0,550.0,106.0,1264.0,639.0,1176.0,722.0,6304.0,6706.0,7753.0,11433.0,7.0,7130.0,6119.0,3717.0,3650.0,10.0,5849.0,30.0,51.0,5161.0,134.0,141.0,170.0,37.0,51.0,108.0,1062.0,718.0,8.0,18.0,0.0,1.0,718.0,77.0,2734.0,145.0,8367.0,8596.0,4706.0,540.0,16068.0,1646.0,1468.0,15496.0,31563.0,31563.0,31563.0,31563.0,11.0,144409.0,35.0,31.0,0.0,1.0,102.0,114.0,145726.0,4104.0,144526.0,1001.0,361.0,658.0,146594.0
2003-08-11,7400.0,18377.0,1702.0,803.0,782.0,6986.0,64.0,356.0,264.0,734.0,1518.0,597.0,2115.0,103.0,2826.0,6930.0,11237.0,12105.0,312.0,11953.0,426.0,1605.0,51.0,100055.0,471.0,102909.0,103735.0,599.0,412.0,105082.0,1179.0,107671.0,122.0,1016.0,109063.0,109178.0,36.0,45.0,288.0,135.0,2951.0,21.0,3213.0,75.0,410.0,353.0,375.0,408.0,1653.0,548.0,107.0,1269.0,640.0,1191.0,719.0,6274.0,6676.0,7714.0,11422.0,7.0,7225.0,6232.0,3827.0,3749.0,10.0,5963.0,30.0,51.0,5234.0,132.0,139.0,165.0,36.0,51.0,105.0,1063.0,726.0,8.0,18.0,0.0,1.0,736.0,75.0,2895.0,144.0,8502.0,8699.0,4650.0,534.0,16017.0,1624.0,1473.0,15487.0,31504.0,31504.0,31504.0,31504.0,11.0,143633.0,35.0,30.0,0.0,1.0,105.0,115.0,145041.0,4103.0,143946.0,997.0,358.0,654.0,146030.0
2003-08-12,8112.0,18366.0,1674.0,783.0,771.0,6930.0,68.0,365.0,261.0,733.0,1519.0,603.0,2122.0,101.0,2817.0,6813.0,11142.0,12004.0,310.0,11860.0,421.0,1589.0,50.0,99391.0,465.0,101587.0,102060.0,589.0,404.0,103195.0,1149.0,105581.0,120.0,999.0,106718.0,106776.0,36.0,45.0,280.0,130.0,2914.0,21.0,3183.0,74.0,409.0,355.0,374.0,379.0,1622.0,549.0,113.0,1286.0,646.0,1212.0,718.0,6244.0,6640.0,7674.0,11411.0,7.0,7314.0,6346.0,3978.0,3903.0,10.0,6118.0,30.0,50.0,5277.0,130.0,137.0,160.0,36.0,51.0,103.0,1064.0,738.0,8.0,18.0,0.0,1.0,758.0,74.0,2978.0,144.0,8766.0,8937.0,4585.0,528.0,16011.0,1601.0,1453.0,15483.0,31494.0,31494.0,31494.0,31494.0,11.0,141239.0,34.0,30.0,0.0,1.0,101.0,109.0,142894.0,4101.0,141960.0,992.0,353.0,651.0,144180.0
2003-08-13,8756.0,18360.0,1614.0,763.0,758.0,6843.0,70.0,371.0,259.0,728.0,1519.0,599.0,2118.0,99.0,2816.0,6754.0,11038.0,11902.0,308.0,11768.0,412.0,1577.0,49.0,99130.0,461.0,101288.0,101740.0,578.0,395.0,102829.0,1120.0,105173.0,119.0,982.0,106197.0,106211.0,37.0,45.0,272.0,128.0,2878.0,21.0,3151.0,74.0,408.0,349.0,373.0,353.0,1595.0,553.0,118.0,1295.0,651.0,1240.0,720.0,6214.0,6610.0,7637.0,11397.0,7.0,7411.0,6468.0,4127.0,4071.0,10.0,6312.0,30.0,50.0,5313.0,128.0,135.0,156.0,36.0,52.0,103.0,1065.0,754.0,8.0,18.0,0.0,1.0,767.0,72.0,2996.0,143.0,8912.0,9115.0,4527.0,522.0,16168.0,1574.0,1438.0,15471.0,31639.0,31639.0,31639.0,31639.0,11.0,139703.0,34.0,30.0,0.0,1.0,95.0,102.0,141045.0,4100.0,140133.0,979.0,348.0,648.0,142208.0
2003-08-14,7774.0,18356.0,1569.0,745.0,760.0,6773.0,69.0,372.0,260.0,723.0,1520.0,592.0,2112.0,98.0,2806.0,6715.0,10954.0,11829.0,306.0,11734.0,397.0,1552.0,49.0,99007.0,458.0,101062.0,101498.0,569.0,388.0,102561.0,1091.0,104897.0,117.0,965.0,105897.0,105908.0,35.0,44.0,264.0,124.0,2841.0,20.0,3118.0,73.0,407.0,339.0,371.0,326.0,1571.0,556.0,119.0,1298.0,657.0,1265.0,716.0,6182.0,6569.0,7599.0,11062.0,7.0,7427.0,6524.0,4236.0,4220.0,10.0,6492.0,30.0,49.0,5311.0,125.0,133.0,151.0,37.0,50.0,107.0,1067.0,761.0,8.0,18.0,0.0,1.0,774.0,70.0,3008.0,143.0,9002.0,9200.0,4488.0,516.0,16218.0,1557.0,1421.0,15467.0,31685.0,31685.0,31685.0,31685.0,11.0,139358.0,34.0,30.0,0.0,1.0,98.0,98.0,140629.0,4098.0,139778.0,969.0,345.0,645.0,141770.0
2003-08-15,6939.0,18353.0,1539.0,728.0,760.0,6724.0,69.0,371.0,257.0,718.0,1514.0,585.0,2099.0,97.0,2793.0,6690.0,10895.0,11778.0,305.0,11758.0,397.0,1540.0,50.0,101416.0,454.0,102754.0,102821.0,559.0,381.0,103668.0,1063.0,105790.0,116.0,950.0,106497.0,106429.0,37.0,46.0,262.0,122.0,2808.0,20.0,3088.0,75.0,407.0,344.0,371.0,299.0,1548.0,559.0,122.0,1301.0,657.0,1287.0,711.0,6150.0,6533.0,7554.0,10424.0,7.0,6998.0,6190.0,4145.0,4274.0,10.0,6619.0,30.0,49.0,5277.0,124.0,131.0,147.0,36.0,50.0,108.0,1068.0,767.0,8.0,18.0,0.0,1.0,791.0,69.0,3022.0,142.0,9057.0,9256.0,4440.0,511.0,16219.0,1540.0,1426.0,15467.0,31686.0,31686.0,31686.0,31686.0,11.0,139180.0,34.0,30.0,0.0,0.0,107.0,103.0,140401.0,4100.0,139635.0,965.0,342.0,644.0,141595.0
2003-08-16,7825.0,18354.0,1533.0,711.0,785.0,6718.0,73.0,378.0,256.0,717.0,1512.0,596.0,2108.0,97.0,2777.0,6679.0,10850.0,11748.0,303.0,11768.0,392.0,1533.0,50.0,101942.0,451.0,103995.0,104400.0,550.0,375.0,105383.0,1035.0,107649.0,114.0,934.0,108467.0,108415.0,36.0,45.0,265.0,120.0,2781.0,20.0,3079.0,73.0,406.0,339.0,372.0,304.0,1527.0,562.0,129.0,1313.0,657.0,1311.0,716.0,6124.0,6499.0,7513.0,10363.0,7.0,6700.0,5843.0,3764.0,4035.0,10.0,6524.0,30.0,48.0,5269.0,121.0,129.0,143.0,36.0,50.0,110.0,1069.0,787.0,8.0,18.0,0.0,1.0,823.0,68.0,3046.0,142.0,9095.0,9299.0,4395.0,505.0,16198.0,1526.0,1424.0,15468.0,31666.0,31666.0,31666.0,31666.0,11.0,140478.0,33.0,29.0,0.0,0.0,119.0,121.0,141414.0,4105.0,140669.0,958.0,342.0,645.0,142474.0
2003-08-17,8334.0,18353.0,1524.0,695.0,792.0,6707.0,77.0,390.0,255.0,716.0,1517.0,617.0,2134.0,96.0,2780.0,6671.0,10821.0,11703.0,302.0,11653.0,392.0,1525.0,49.0,101814.0,448.0,103884.0,104319.0,543.0,370.0,105321.0,1009.0,107647.0,113.0,920.0,108586.0,108592.0,36.0,44.0,268.0,117.0,2757.0,20.0,3067.0,73.0,405.0,321.0,370.0,299.0,1519.0,561.0,138.0,1314.0,662.0,1326.0,725.0,6099.0,6473.0,7485.0,10353.0,7.0,6719.0,5848.0,3641.0,3766.0,10.0,6234.0,30.0,48.0,5251.0,120.0,127.0,139.0,35.0,49.0,109.0,1074.0,816.0,8.0,18.0,0.0,1.0,820.0,67.0,3038.0,141.0,9132.0,9348.0,4358.0,502.0,16205.0,1512.0,1421.0,15466.0,31672.0,31672.0,31672.0,31672.0,11.0,141757.0,33.0,29.0,0.0,1.0,120.0,138.0,142923.0,4098.0,142270.0,944.0,332.0,643.0,144132.0
2003-08-18,7235.0,18349.0,1486.0,680.0,719.0,6591.0,76.0,392.0,249.0,712.0,1515.0,602.0,2117.0,94.0,2795.0,6582.0,10807.0,11666.0,301.0,11563.0,377.0,1512.0,47.0,101574.0,444.0,103653.0,104107.0,536.0,366.0,105104.0,982.0,107439.0,112.0,906.0,108379.0,108389.0,37.0,45.0,272.0,115.0,2733.0,21.0,3061.0,74.0,406.0,326.0,369.0,287.0,1520.0,548.0,144.0,1304.0,667.0,1326.0,715.0,6070.0,6438.0,7455.0,10343.0,7.0,6723.0,5855.0,3658.0,3723.0,10.0,6116.0,30.0,47.0,5222.0,119.0,126.0,136.0,35.0,50.0,116.0,1080.0,845.0,8.0,18.0,0.0,1.0,818.0,66.0,3020.0,141.0,9166.0,9385.0,4321.0,500.0,16211.0,1487.0,1377.0,15459.0,31671.0,31671.0,31671.0,31671.0,11.0,141733.0,33.0,29.0,0.0,1.0,113.0,141.0,143007.0,4099.0,142451.0,937.0,332.0,642.0,144376.0
2003-08-19,7507.0,18345.0,1445.0,666.0,724.0,6526.0,78.0,396.0,248.0,709.0,1512.0,592.0,2103.0,93.0,2777.0,6474.0,10738.0,11602.0,299.0,11571.0,387.0,1505.0,48.0,101375.0,442.0,103416.0,103857.0,530.0,361.0,104834.0,957.0,107164.0,111.0,892.0,108089.0,108100.0,36.0,44.0,275.0,113.0,2708.0,20.0,3050.0,73.0,405.0,326.0,367.0,286.0,1515.0,539.0,150.0,1303.0,667.0,1331.0,708.0,6041.0,6408.0,7424.0,10335.0,7.0,6769.0,5901.0,3695.0,3742.0,10.0,6126.0,30.0,47.0,5218.0,117.0,124.0,133.0,36.0,50.0,115.0,1085.0,873.0,8.0,18.0,0.0,1.0,826.0,64.0,3009.0,140.0,9180.0,9414.0,4294.0,496.0,16215.0,1464.0,1372.0,15443.0,31657.0,31657.0,31657.0,31657.0,11.0,141472.0,33.0,28.0,0.0,1.0,108.0,133.0,142758.0,4105.0,142272.0,937.0,337.0,640.0,144204.0
2003-08-20,7270.0,18352.0,1449.0,652.0,759.0,6547.0,86.0,411.0,255.0,711.0,1527.0,620.0,2148.0,93.0,2763.0,6511.0,10613.0,11486.0,298.0,11495.0,411.0,1525.0,51.0,101279.0,440.0,103328.0,103753.0,525.0,357.0,104708.0,943.0,107026.0,110.0,879.0,107919.0,107924.0,35.0,43.0,278.0,111.0,2683.0,20.0,3045.0,73.0,405.0,327.0,365.0,287.0,1513.0,540.0,163.0,1315.0,667.0,1335.0,711.0,6017.0,6380.0,7396.0,10327.0,7.0,6809.0,5946.0,3762.0,3796.0,10.0,6177.0,30.0,48.0,5247.0,116.0,124.0,130.0,35.0,52.0,114.0,1091.0,913.0,8.0,18.0,0.0,1.0,838.0,64.0,3003.0,140.0,9214.0,9452.0,4282.0,494.0,16225.0,1456.0,1407.0,15442.0,31667.0,31667.0,31667.0,31667.0,11.0,141206.0,33.0,28.0,0.0,1.0,115.0,137.0,142462.0,4107.0,142033.0,944.0,336.0,644.0,143966.0
2003-08-21,7740.0,18356.0,1436.0,639.0,748.0,6517.0,91.0,427.0,256.0,711.0,1549.0,652.0,2201.0,92.0,2799.0,6570.0,10616.0,11480.0,297.0,11448.0,415.0,1540.0,49.0,101156.0,438.0,103225.0,103451.0,520.0,351.0,104428.0,934.0,106782.0,109.0,866.0,107707.0,107723.0,36.0,44.0,281.0,109.0,2659.0,21.0,3044.0,72.0,404.0,321.0,364.0,294.0,1518.0,538.0,174.0,1321.0,670.0,1345.0,713.0,5992.0,6353.0,7371.0,10327.0,7.0,6856.0,5997.0,3833.0,3864.0,10.0,6250.0,30.0,48.0,5277.0,116.0,125.0,127.0,36.0,55.0,116.0,1097.0,943.0,8.0,18.0,0.0,1.0,836.0,63.0,2989.0,139.0,9276.0,9520.0,4273.0,494.0,16282.0,1455.0,1400.0,15452.0,31734.0,31734.0,31734.0,31734.0,11.0,141098.0,33.0,28.0,0.0,0.0,118.0,145.0,142328.0,4101.0,141942.0,934.0,330.0,640.0,143862.0
2003-08-22,7479.0,18355.0,1394.0,626.0,721.0,6441.0,93.0,438.0,253.0,707.0,1553.0,645.0,2198.0,91.0,2842.0,6559.0,10704.0,11551.0,296.0,11507.0,417.0,1536.0,52.0,101065.0,435.0,103114.0,103042.0,515.0,346.0,103975.0,925.0,106300.0,108.0,854.0,107193.0,107209.0,35.0,42.0,284.0,107.0,2634.0,20.0,3028.0,73.0,402.0,320.0,361.0,296.0,1523.0,535.0,183.0,1323.0,674.0,1353.0,711.0,5967.0,6324.0,7344.0,10329.0,7.0,6891.0,6036.0,3886.0,3928.0,10.0,6324.0,30.0,48.0,5262.0,117.0,126.0,124.0,36.0,54.0,110.0,1102.0,965.0,8.0,18.0,0.0,1.0,829.0,62.0,2973.0,138.0,9347.0,9595.0,4249.0,493.0,16343.0,1451.0,1368.0,15460.0,31803.0,31803.0,31803.0,31803.0,11.0,140822.0,33.0,27.0,0.0,1.0,130.0,157.0,142106.0,4100.0,141788.0,926.0,330.0,634.0,143714.0
2003-08-23,7279.0,18356.0,1375.0,615.0,760.0,6435.0,99.0,448.0,252.0,707.0,1561.0,662.0,2223.0,91.0,2843.0,6520.0,10735.0,11606.0,295.0,11716.0,443.0,1546.0,54.0,101078.0,433.0,103105.0,103015.0,511.0,341.0,103923.0,917.0,106230.0,107.0,843.0,107077.0,107078.0,37.0,43.0,288.0,106.0,2610.0,20.0,3020.0,74.0,403.0,320.0,360.0,299.0,1524.0,527.0,192.0,1320.0,677.0,1359.0,711.0,5948.0,6302.0,7316.0,10331.0,7.0,6930.0,6074.0,3932.0,3976.0,11.0,6385.0,30.0,48.0,5284.0,113.0,122.0,122.0,35.0,54.0,105.0,1108.0,1000.0,8.0,18.0,0.0,1.0,843.0,62.0,2961.0,138.0,9399.0,9671.0,4222.0,492.0,16402.0,1443.0,1375.0,15464.0,31866.0,31866.0,31866.0,31866.0,11.0,140509.0,33.0,27.0,0.0,1.0,118.0,160.0,141750.0,4103.0,141486.0,924.0,330.0,632.0,143391.0
2003-08-24,7989.0,18376.0,1373.0,603.0,787.0,6450.0,104.0,463.0,254.0,708.0,1579.0,693.0,2272.0,91.0,2865.0,6633.0,10712.0,11616.0,294.0,11794.0,473.0,1585.0,55.0,101202.0,433.0,103250.0,103146.0,507.0,337.0,104033.0,909.0,106327.0,106.0,831.0,107142.0,107137.0,36.0,43.0,291.0,104.0,2585.0,21.0,3015.0,74.0,403.0,310.0,359.0,315.0,1529.0,525.0,204.0,1331.0,681.0,1372.0,716.0,5924.0,6279.0,7298.0,10334.0,7.0,7006.0,6155.0,4018.0,4039.0,11.0,6446.0,30.0,48.0,5356.0,111.0,120.0,119.0,36.0,52.0,107.0,1114.0,1040.0,8.0,18.0,0.0,1.0,849.0,61.0,2955.0,138.0,9459.0,9744.0,4225.0,491.0,16476.0,1447.0,1395.0,13537.0,30013.0,30013.0,30013.0,30013.0,11.0,140347.0,33.0,27.0,0.0,0.0,116.0,161.0,141641.0,4109.0,141441.0,921.0,343.0,632.0,143342.0
2003-08-25,7710.0,18464.0,1311.0,592.0,762.0,6373.0,109.0,476.0,248.0,708.0,1592.0,691.0,2283.0,90.0,2906.0,6665.0,10811.0,11683.0,293.0,11714.0,457.0,1592.0,51.0,101254.0,434.0,103342.0,103256.0,503.0,333.0,104141.0,902.0,106442.0,106.0,821.0,107256.0,107253.0,36.0,42.0,294.0,103.0,2561.0,21.0,3005.0,72.0,402.0,301.0,357.0,321.0,1540.0,515.0,209.0,1325.0,681.0,1376.0,703.0,5890.0,6239.0,7266.0,10336.0,7.0,7032.0,6188.0,4085.0,4123.0,10.0,6534.0,30.0,47.0,5387.0,108.0,117.0,117.0,37.0,49.0,105.0,1120.0,1067.0,8.0,18.0,0.0,1.0,850.0,61.0,2942.0,138.0,9560.0,9843.0,4217.0,491.0,16573.0,1441.0,1352.0,6948.0,23522.0,23522.0,23522.0,23522.0,11.0,134771.0,33.0,27.0,0.0,0.0,112.0,155.0,137080.0,4111.0,137218.0,910.0,331.0,632.0,139686.0
