, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-03-29, 4004, 8271, 1506, 1844, 3276, 4821, 395, 1253, 663, 1546, 3718, 1824, 5542, 559, 7740, 6956, 16914, 19005, 2370, 26842, 17756, 14356, 16535, 2189, 811, 118621, 110999, 836, 339, 112198, 718, 114773, 94, 1835, 122529, 122528, 236, 258, 463, 658, 604, 1958, 173, 1102, 550, 1650, 2019, 2356, 1060, 1486, 3608, 1304, 4387, 1333, 2106, 2817, 5073, 6382, 552, 9800, 9414, 8657, 8476, 505, 11230, 4277, 399, 11265, 88, 142, 320, 2603, 270, 2087, 1684, 4937, 5025, 5246, 874, 449, 384, 98, 1591, 226, 4012, 2342, 23179, 26052, 9986, 10398, 54152, 17118, 14622, 32522, 86674, 86998, 89968, 90884, 1860, 214018, 862, 2012, 399, 1666, 8166, 9141, 227825, 8838, 232624, 2634, 1618, 1661, 237480
2012-03-30, 4241, 8660, 1389, 1840, 3018, 4698, 386, 1108, 539, 1580, 3488, 1795, 5283, 551, 7606, 7116, 17316, 19470, 2435, 26816, 20183, 14876, 17460, 2333, 847, 114513, 110999, 897, 353, 112192, 793, 114791, 124, 2169, 122530, 122527, 265, 282, 505, 656, 619, 2092, 183, 1054, 549, 1608, 2413, 2991, 980, 1448, 3236, 1268, 4241, 1018, 2012, 2598, 4600, 6390, 539, 10140, 9853, 9324, 9187, 560, 11897, 4765, 392, 11309, 85, 135, 290, 2469, 262, 1727, 1579, 4914, 5008, 5220, 713, 394, 430, 113, 1201, 210, 4468, 2533, 24056, 27402, 10669, 9601, 55714, 16188, 14320, 31984, 87698, 88022, 91494, 93326, 1939, 220060, 906, 2045, 448, 1987, 7676, 9448, 236060, 8754, 240831, 2717, 1840, 1816, 246474
2012-03-31, 4385, 8600, 1360, 1882, 2977, 4693, 377, 1012, 470, 1535, 3216, 1757, 4973, 527, 7147, 6931, 16930, 19047, 2478, 25903, 19824, 15535, 17925, 2119, 882, 105426, 110999, 1008, 376, 112261, 776, 114875, 142, 2288, 122464, 122474, 299, 306, 540, 691, 638, 2175, 202, 1058, 556, 1588, 2390, 3432, 950, 1411, 3062, 1222, 3901, 890, 1944, 2502, 4317, 6390, 533, 9920, 9693, 9403, 9352, 552, 12301, 5563, 386, 11416, 84, 132, 281, 2312, 259, 1510, 1467, 4672, 4991, 5201, 647, 373, 289, 118, 1135, 202, 4160, 2244, 24020, 27780, 10814, 8286, 55261, 15145, 13582, 30121, 85382, 85706, 88718, 90551, 1884, 219900, 839, 1822, 462, 1868, 6262, 7979, 235726, 8519, 240549, 2525, 1815, 1739, 247124
2012-04-01, 4505, 8364, 1366, 1882, 2938, 4718, 371, 952, 456, 1496, 3064, 1629, 4692, 500, 6664, 6806, 16317, 18363, 2504, 25026, 17424, 15951, 18100, 1666, 927, 95902, 110999, 1067, 400, 112390, 748, 115012, 152, 2204, 122171, 122181, 315, 327, 499, 712, 640, 2244, 212, 1071, 557, 1595, 2432, 3568, 934, 1373, 2948, 1171, 3675, 860, 1910, 2458, 4207, 6370, 523, 9606, 9385, 9119, 9092, 555, 12175, 6310, 378, 11926, 84, 129, 286, 2167, 242, 1504, 1337, 4520, 4913, 5152, 528, 306, 202, 108, 1137, 202, 3738, 2047, 23376, 26926, 10672, 7441, 53010, 14222, 12534, 27566, 80577, 80834, 83398, 85232, 1734, 216584, 753, 1649, 477, 1626, 5238, 6677, 231015, 8254, 235654, 2336, 1644, 1640, 242021
2012-04-02, 4599, 10759, 1316, 1847, 2890, 4635, 365, 925, 458, 1457, 2966, 1551, 4517, 497, 6408, 6696, 15861, 17853, 2522, 24463, 15496, 15073, 17485, 1476, 974, 86735, 113590, 1080, 425, 114612, 728, 116774, 164, 2278, 123111, 122978, 335, 344, 490, 710, 614, 2245, 217, 1068, 549, 1568, 2388, 3637, 915, 1342, 2866, 1122, 3531, 850, 1892, 2426, 4146, 6349, 510, 9390, 9168, 8843, 8802, 546, 11863, 6460, 368, 12728, 83, 126, 289, 1995, 227, 1792, 1204, 4464, 4759, 5013, 520, 266, 148, 122, 1164, 202, 3606, 1938, 23246, 26230, 10454, 6880, 48586, 13657, 12256, 27552, 76138, 76138, 78521, 80058, 1574, 211920, 670, 1501, 459, 1479, 4582, 5986, 225160, 8046, 229589, 2257, 1459, 1592, 235570
2012-04-03, 4695, 10651, 1291, 1833, 2849, 4594, 360, 936, 460, 1416, 2917, 1468, 4385, 500, 6282, 6572, 15630, 17596, 2503, 23942, 14390, 13906, 16128, 1365, 1008, 79692, 113566, 1098, 448, 115474, 720, 118496, 172, 2332, 125458, 125520, 341, 356, 501, 703, 623, 2232, 222, 1064, 541, 1526, 2260, 3612, 895, 1304, 2767, 1067, 3405, 837, 1870, 2394, 4089, 6331, 495, 9242, 9023, 8655, 8598, 527, 11578, 6460, 354, 13373, 82, 122, 289, 1833, 218, 2332, 1146, 4432, 4605, 4848, 506, 239, 111, 147, 1118, 203, 3568, 1788, 23688, 26206, 10202, 6385, 47092, 13431, 11729, 29341, 76434, 76434, 78072, 78857, 1394, 214563, 580, 1326, 316, 1297, 3992, 5298, 225979, 7848, 229911, 2122, 1290, 1529, 234895
2012-04-04, 4761, 10532, 1272, 1818, 2805, 4556, 354, 926, 452, 810, 2289, 1416, 3705, 515, 5982, 6447, 15409, 17354, 2491, 23593, 13824, 13302, 15315, 1329, 1049, 77604, 111070, 1131, 470, 112738, 777, 115536, 188, 2460, 122162, 122256, 407, 424, 551, 760, 720, 2299, 252, 1141, 566, 1562, 2202, 3550, 880, 1258, 2652, 1014, 3242, 820, 1847, 2359, 4018, 6310, 486, 9094, 8890, 8508, 8444, 527, 11342, 6460, 342, 13514, 82, 120, 290, 1747, 230, 2646, 1136, 4412, 4452, 4669, 516, 224, 86, 165, 1185, 208, 3578, 1663, 24162, 26412, 9934, 6170, 46452, 12965, 11050, 28765, 75216, 75216, 75884, 75884, 1251, 206365, 524, 1223, 220, 1131, 3623, 4821, 219101, 7743, 223443, 2040, 1184, 1518, 229204
2012-04-05, 4866, 10552, 1330, 1854, 2918, 4634, 348, 895, 460, 892, 2350, 1378, 3727, 586, 5467, 6365, 14931, 16823, 2513, 23260, 13672, 13109, 14974, 1436, 1132, 76940, 110295, 1168, 494, 111944, 915, 114677, 216, 2759, 121087, 121113, 483, 495, 647, 834, 822, 2498, 284, 1238, 621, 1733, 2434, 3614, 874, 1234, 2617, 968, 3081, 816, 1834, 2346, 3970, 6292, 498, 8909, 8717, 8338, 8276, 548, 11148, 6460, 340, 13509, 82, 118, 298, 1773, 222, 2432, 1186, 4445, 4298, 4506, 579, 234, 70, 186, 1332, 226, 3682, 1605, 24287, 26421, 9779, 6439, 46760, 12782, 11378, 28409, 75168, 75168, 75813, 75813, 1173, 202116, 507, 1229, 170, 1080, 3665, 4748, 213016, 7699, 216992, 2018, 1236, 1588, 222002
2012-04-06, 5046, 10906, 1468, 1942, 3127, 4866, 342, 864, 489, 1196, 2662, 1342, 4004, 674, 5822, 6501, 14849, 16728, 2544, 23385, 14276, 13639, 15272, 1561, 1205, 77232, 110462, 1221, 530, 112107, 1074, 114778, 236, 3450, 121321, 121280, 520, 532, 764, 868, 912, 2748, 295, 1253, 657, 1779, 2742, 3870, 882, 1254, 2737, 953, 3038, 838, 1840, 2386, 4000, 6290, 530, 8760, 8564, 8153, 8086, 548, 11008, 6460, 342, 13507, 81, 116, 314, 1852, 220, 1914, 1262, 4604, 4144, 4356, 654, 282, 59, 211, 1546, 252, 3932, 1660, 24344, 26385, 9812, 6744, 47353, 13655, 12516, 29126, 76480, 76480, 77106, 77106, 1150, 202293, 521, 1277, 151, 1119, 4002, 5139, 212913, 7664, 216709, 1995, 1300, 1621, 221530
2012-04-07, 5242, 11249, 1590, 1994, 3234, 5082, 338, 841, 526, 1365, 2846, 1362, 4208, 706, 6154, 6782, 15220, 17150, 2565, 23207, 14863, 14392, 16028, 1552, 1255, 78281, 111468, 1299, 596, 113183, 1139, 115810, 243, 4018, 122644, 122601, 502, 514, 749, 830, 962, 2970, 291, 1272, 668, 1744, 2931, 4156, 896, 1277, 2874, 954, 3164, 874, 1839, 2402, 4063, 6303, 568, 8772, 8552, 8052, 7962, 543, 10814, 6460, 336, 13504, 80, 112, 332, 1931, 235, 1654, 1269, 4573, 3990, 4205, 648, 294, 53, 234, 1404, 259, 4166, 1686, 24593, 26656, 10017, 6674, 47820, 14522, 12975, 30168, 77987, 77987, 78598, 78598, 1121, 204965, 502, 1268, 133, 1148, 4117, 5361, 215600, 7589, 219239, 1923, 1293, 1613, 223901
2012-04-08, 5354, 11348, 1606, 2001, 3183, 5120, 332, 827, 523, 1414, 2887, 1372, 4258, 712, 6265, 6925, 15409, 17371, 2594, 23351, 14694, 14438, 16236, 1476, 1326, 78807, 112094, 1384, 672, 114018, 986, 116702, 241, 3628, 122939, 122941, 516, 508, 696, 816, 959, 2964, 316, 1294, 678, 1737, 2904, 4354, 895, 1269, 2858, 946, 3288, 887, 1826, 2369, 4000, 6309, 557, 8930, 8699, 8120, 8000, 547, 10746, 6460, 323, 13604, 80, 110, 347, 1936, 215, 1572, 1211, 4488, 3838, 4050, 557, 266, 48, 252, 1317, 257, 4096, 1601, 24463, 26673, 10184, 6316, 47717, 14235, 12724, 29910, 77626, 77626, 78219, 78219, 1067, 206737, 472, 1189, 120, 1100, 3919, 5201, 217718, 7527, 221377, 1886, 1328, 1618, 226154
2012-04-09, 5454, 11310, 1596, 2014, 3162, 5116, 328, 806, 512, 1439, 2885, 1312, 4197, 727, 6232, 6878, 15444, 17415, 2624, 23853, 14263, 14078, 15894, 1430, 1440, 78956, 111230, 1438, 736, 113474, 1043, 116348, 247, 3461, 122280, 122339, 529, 524, 695, 922, 987, 2942, 312, 1310, 670, 1751, 2826, 4379, 886, 1246, 2792, 928, 3289, 862, 1826, 2358, 3933, 6347, 592, 9037, 8819, 8250, 8127, 522, 10811, 6460, 313, 14096, 80, 109, 354, 1893, 225, 1383, 1196, 4506, 3746, 3914, 513, 253, 44, 270, 1394, 264, 4061, 1578, 24235, 26424, 10249, 6164, 47214, 13949, 12585, 29412, 76625, 76625, 77201, 77201, 1035, 205879, 475, 1144, 122, 1026, 3694, 4920, 216770, 7480, 220464, 1884, 1321, 1626, 225433
