, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-08-08, 13482, 12468, 3382, 3370, 2340, 10288, 505, 1075, 670, 1860, 3770, 848, 4618, 260, 5825, 12240, 20008, 22212, 630, 20595, 1828, 2698, 3532, 162, , 1682, 146338, 139195, 5050, 1415, 145958, 3042, 150190, 345, 2900, 153748, 153848, 60, 225, 600, 860, 60, 3905, 82, 532, 518, 785, 690, 2132, 800, 870, 1735, 1805, 2892, 1548, 7020, 8180, 10945, 10270, 70, 8228, 7292, 4938, 4868, 245, 7472, 2158, 330, 8350, 342, 412, 398, 220, 90, 610, 478, 3910, 1020, 818, 80, 160, 0, 8, 378, 142, 2595, 298, 13092, 13958, 9888, 3370, 31425, 4990, 2542, 19072, 50495, 49882, 50012, 50012, 180, 208815, 60, 90, 0, 100, 502, 958, 211628, 5162, 213825, 1075, 468, 900, 216685
2011-08-09, 13105, 12440, 3242, 3238, 2208, 10000, 495, 1060, 648, 1800, 3668, 820, 4488, 245, 5660, 11852, 19428, 21568, 620, 19972, 1760, 2618, 3450, 160, , 1600, 142805, 134248, 4938, 1355, 141008, 3060, 145498, 330, 2822, 149100, 149342, 60, 215, 605, 815, 52, 3890, 80, 522, 502, 782, 675, 2115, 790, 840, 1682, 1745, 2828, 1488, 6880, 8012, 10728, 10082, 65, 8062, 7135, 4795, 4725, 245, 7358, 2145, 320, 8342, 332, 400, 388, 208, 90, 598, 468, 3888, 1010, 810, 78, 150, 0, 10, 372, 140, 2555, 290, 13012, 13855, 9628, 3228, 30725, 4790, 2420, 18855, 49582, 48530, 48660, 48660, 175, 203850, 60, 80, 0, 100, 488, 930, 206650, 5160, 208878, 1070, 462, 900, 211705
2011-08-10, 12738, 12418, 3118, 3108, 2088, 9738, 482, 1040, 625, 1748, 3572, 798, 4370, 232, 5510, 11508, 18855, 20932, 612, 19398, 1692, 2538, 3362, 150, , 1520, 141000, 132048, 4790, 1298, 138378, 2845, 142308, 318, 2672, 145295, 145402, 60, 200, 612, 760, 50, 3870, 80, 510, 492, 780, 652, 2100, 790, 812, 1615, 1688, 2732, 1435, 6760, 7865, 10520, 9898, 60, 7888, 6978, 4665, 4600, 240, 7235, 2130, 310, 8338, 325, 390, 380, 200, 90, 588, 460, 3865, 1005, 790, 70, 150, 0, 8, 378, 132, 2525, 290, 12932, 13758, 9372, 3110, 30108, 4605, 2332, 18668, 48778, 48338, 48468, 48468, 170, 198178, 60, 80, 0, 100, 475, 902, 200915, 5160, 203205, 1062, 455, 888, 206060
2011-08-11, 12408, 12392, 3002, 2975, 1995, 9475, 468, 1010, 612, 1695, 3475, 780, 4255, 230, 5372, 11182, 18322, 20342, 605, 18838, 1630, 2462, 3282, 150, , 1440, 139390, 130562, 4635, 1242, 136698, 2702, 139910, 305, 2558, 142758, 142855, 60, 190, 620, 735, 50, 3855, 80, 495, 482, 778, 650, 2088, 780, 788, 1560, 1635, 2628, 1390, 6665, 7755, 10355, 9710, 60, 7688, 6792, 4512, 4458, 240, 7120, 2115, 305, 8332, 320, 380, 370, 200, 85, 580, 458, 3842, 1000, 780, 62, 150, 0, 10, 365, 130, 2492, 290, 12880, 13682, 9132, 3005, 27968, 4440, 2292, 18490, 46458, 46458, 46585, 46585, 170, 194288, 60, 80, 0, 108, 465, 882, 196940, 5160, 199210, 1060, 450, 890, 201930
2011-08-12, 12168, 12368, 2938, 2915, 1918, 9325, 460, 998, 598, 1650, 3390, 765, 4152, 225, 5245, 10892, 17848, 19812, 595, 18340, 1570, 2385, 3202, 150, , 1372, 137078, 128165, 4520, 1185, 134142, 2625, 137310, 295, 2500, 140165, 140282, 60, 188, 628, 708, 50, 3842, 80, 485, 480, 770, 642, 2080, 780, 780, 1550, 1590, 2552, 1345, 6572, 7642, 10200, 9522, 60, 7490, 6608, 4348, 4300, 242, 7002, 2102, 300, 8330, 310, 372, 362, 192, 80, 570, 442, 3812, 990, 788, 60, 150, 0, 18, 350, 122, 2465, 290, 12862, 13645, 8900, 2908, 27458, 4292, 2215, 18335, 45795, 45795, 45918, 45918, 170, 190362, 60, 80, 0, 110, 452, 860, 192828, 5155, 195115, 1055, 440, 880, 197782
2011-08-13, 11918, 12345, 2898, 2802, 1848, 9180, 455, 988, 585, 1605, 3318, 752, 4070, 220, 5140, 10705, 17410, 19328, 585, 17895, 1512, 2315, 3125, 150, , 1310, 130158, 126825, 4342, 1128, 132532, 2572, 135512, 282, 2440, 138135, 138200, 60, 180, 630, 678, 50, 3828, 78, 468, 462, 752, 635, 2078, 780, 770, 1540, 1552, 2522, 1305, 6498, 7550, 10058, 9382, 60, 7332, 6455, 4195, 4148, 250, 6878, 2088, 290, 8328, 300, 362, 360, 190, 80, 555, 438, 3735, 988, 788, 60, 142, 0, 28, 382, 120, 2440, 290, 12852, 13620, 8658, 2820, 27072, 4152, 2138, 18190, 45268, 45268, 45388, 45388, 170, 187232, 60, 80, 0, 120, 440, 840, 189655, 5150, 191965, 1050, 430, 872, 194580
2011-08-14, 11660, 12322, 2800, 2712, 1782, 9000, 448, 975, 565, 1565, 3248, 740, 3988, 218, 5040, 10502, 17078, 18958, 578, 17535, 1460, 2248, 3055, 140, , 1250, 128550, 125872, 4112, 1085, 131342, 2585, 134300, 272, 2378, 136830, 136885, 55, 170, 630, 645, 50, 3815, 75, 455, 452, 722, 605, 2070, 780, 762, 1515, 1515, 2490, 1272, 6412, 7448, 9928, 9308, 60, 7270, 6390, 4108, 4048, 250, 6775, 2072, 280, 8320, 292, 350, 350, 190, 80, 552, 432, 3645, 980, 790, 58, 140, 0, 35, 390, 120, 2410, 298, 12850, 13605, 8358, 2730, 26688, 4025, 2098, 18058, 44742, 44742, 44865, 44865, 160, 185032, 60, 80, 0, 120, 430, 820, 187305, 5150, 189610, 1032, 425, 860, 192110
2011-08-15, 11368, 12305, 2678, 2625, 1722, 8790, 440, 958, 552, 1525, 3175, 722, 3900, 210, 4940, 10262, 16778, 18630, 570, 17268, 1408, 2180, 2982, 140, , 1198, 127688, 125000, 3820, 1045, 130182, 2462, 133058, 262, 2270, 135508, 135568, 60, 168, 640, 612, 40, 3795, 78, 442, 450, 692, 575, 2055, 772, 738, 1472, 1475, 2445, 1235, 6330, 7345, 9775, 9230, 58, 7248, 6385, 4098, 4035, 250, 6732, 2058, 272, 8315, 285, 342, 342, 188, 80, 558, 412, 3550, 980, 790, 50, 140, 0, 42, 340, 110, 2368, 300, 12838, 13580, 7998, 2652, 26235, 3905, 2025, 17930, 44162, 44162, 44282, 44282, 160, 183188, 60, 80, 0, 130, 420, 802, 185452, 5150, 187792, 1028, 420, 852, 190250
2011-08-16, 11115, 12285, 2585, 2578, 1685, 8618, 430, 942, 540, 1495, 3110, 712, 3820, 210, 4848, 10020, 16782, 18628, 565, 17268, 1355, 2115, 2915, 140, , 1145, 125252, 123282, 3542, 1005, 128358, 2415, 131330, 252, 2248, 133922, 134015, 58, 165, 640, 628, 40, 3780, 70, 430, 442, 668, 558, 2032, 770, 718, 1435, 1435, 2392, 1200, 6258, 7260, 9642, 9160, 58, 7212, 6365, 4108, 4048, 250, 6765, 2045, 268, 8310, 280, 332, 340, 185, 80, 550, 400, 3460, 975, 800, 50, 140, 0, 58, 418, 110, 2335, 302, 12815, 13548, 7630, 2580, 25742, 3788, 2015, 17810, 43550, 43550, 43668, 43668, 170, 181222, 60, 80, 0, 142, 415, 792, 183518, 5150, 185900, 1018, 420, 845, 188350
2011-08-17, 10885, 12270, 2530, 2575, 1695, 8545, 430, 932, 532, 1460, 3052, 710, 3760, 202, 4755, 9852, 16630, 18462, 552, 17138, 1322, 2048, 2848, 140, , 1095, 111920, 111088, 3312, 972, 116472, 2392, 120238, 245, 2190, 124162, 124730, 55, 152, 642, 588, 40, 3775, 70, 420, 422, 638, 548, 2012, 770, 702, 1425, 1405, 2345, 1170, 6200, 7188, 9535, 9082, 52, 7120, 6295, 4078, 4032, 255, 6790, 2030, 260, 8318, 270, 330, 330, 185, 80, 540, 388, 3365, 972, 815, 50, 140, 0, 70, 428, 110, 2320, 302, 12852, 13570, 7288, 2508, 25282, 3685, 1948, 17702, 42985, 42985, 43100, 43100, 175, 177045, 60, 80, 0, 150, 408, 782, 180122, 5142, 182692, 1010, 405, 825, 185375
2011-08-18, 10542, 12248, 2480, 2532, 1680, 8448, 420, 925, 518, 1430, 3000, 708, 3705, 195, 4685, 9742, 16340, 18138, 540, 16718, 1298, 1990, 2790, 130, , 1052, 109580, 107602, 3108, 935, 111905, 2262, 114592, 235, 2105, 116960, 117075, 58, 150, 650, 538, 40, 3762, 72, 410, 420, 610, 525, 2002, 768, 675, 1382, 1375, 2298, 1145, 6135, 7105, 9425, 9010, 50, 7020, 6202, 4002, 3960, 260, 6755, 2015, 255, 8332, 265, 320, 330, 180, 75, 530, 380, 3275, 972, 832, 50, 140, 0, 80, 362, 100, 2290, 300, 12890, 13602, 6960, 2442, 24900, 3588, 1888, 17600, 42500, 42500, 42612, 42612, 168, 165782, 60, 80, 0, 150, 400, 768, 169372, 5140, 172235, 995, 400, 812, 175395
2011-08-19, 10210, 12225, 2390, 2362, 1595, 8212, 412, 905, 505, 1400, 2940, 700, 3645, 190, 4618, 9572, 16102, 17872, 538, 16515, 1272, 1938, 2730, 130, , 1005, 108665, 106730, 2945, 905, 110798, 2135, 113270, 228, 2070, 115498, 115552, 55, 148, 650, 535, 40, 3758, 70, 400, 425, 582, 495, 1985, 760, 650, 1328, 1340, 2225, 1112, 6070, 7030, 9318, 8935, 50, 6908, 6105, 3925, 3880, 260, 6682, 2002, 250, 8352, 260, 320, 322, 180, 70, 530, 380, 3185, 975, 848, 50, 130, 0, 85, 378, 100, 2268, 290, 12915, 13620, 6655, 2375, 24522, 3492, 1810, 17500, 42028, 42028, 42138, 42138, 162, 160988, 60, 80, 0, 150, 390, 752, 163288, 5132, 165875, 990, 402, 812, 168352
2011-08-20, 9932, 12212, 2318, 2298, 1515, 8048, 410, 898, 500, 1372, 2885, 700, 3592, 190, 4542, 9320, 15850, 17598, 525, 16330, 1250, 1885, 2680, 130, , 968, 107938, 105988, 2815, 875, 109850, 2165, 112310, 220, 2002, 114435, 114475, 52, 138, 635, 502, 40, 3735, 70, 390, 418, 570, 498, 1968, 760, 638, 1312, 1320, 2160, 1085, 6000, 6948, 9215, 8860, 50, 6778, 5985, 3825, 3782, 260, 6602, 2000, 245, 8368, 255, 315, 320, 180, 72, 520, 380, 3100, 960, 870, 50, 130, 0, 98, 415, 100, 2260, 290, 12988, 13675, 6418, 2310, 24182, 3400, 1808, 17408, 41590, 41590, 41702, 41702, 168, 159168, 60, 80, 0, 158, 388, 750, 161312, 5115, 163882, 990, 402, 810, 166220
2011-08-21, 9728, 12195, 2255, 2262, 1460, 7952, 410, 898, 498, 1348, 2855, 708, 3568, 190, 4490, 9165, 15540, 17252, 520, 16038, 1225, 1832, 2630, 130, , 935, 107318, 105355, 2695, 848, 109055, 2055, 111442, 215, 1922, 113485, 113522, 55, 130, 615, 478, 40, 3688, 70, 390, 408, 562, 488, 1970, 760, 618, 1310, 1298, 2125, 1062, 5920, 6855, 9105, 8790, 50, 6662, 5878, 3725, 3680, 265, 6512, 2000, 240, 8390, 250, 310, 320, 180, 80, 535, 380, 3020, 935, 875, 50, 130, 0, 110, 402, 100, 2252, 292, 13070, 13760, 6302, 2252, 23998, 3320, 1790, 17322, 41320, 41320, 41432, 41432, 170, 157805, 60, 80, 0, 162, 380, 740, 159875, 5102, 162475, 982, 392, 798, 164772
2011-08-22, 9570, 12182, 2198, 2230, 1415, 7868, 410, 890, 488, 1325, 2815, 712, 3530, 185, 4455, 9048, 15305, 16992, 508, 15788, 1205, 1785, 2580, 130, , 900, 107202, 104740, 2592, 820, 108292, 1885, 110518, 210, 1885, 112525, 112565, 50, 130, 595, 468, 40, 3632, 70, 380, 400, 560, 462, 1960, 760, 605, 1312, 1278, 2112, 1040, 5845, 6765, 8988, 8718, 50, 6580, 5802, 3642, 3592, 270, 6430, 2000, 240, 8420, 250, 310, 315, 185, 80, 532, 375, 2940, 912, 870, 50, 130, 0, 110, 362, 95, 2238, 290, 13132, 13825, 6245, 2200, 23920, 3250, 1742, 17250, 41168, 41168, 41280, 41280, 170, 156650, 60, 80, 0, 170, 378, 735, 158685, 5085, 161320, 972, 390, 780, 163575
2011-08-23, 9352, 12162, 2142, 2182, 1375, 7758, 410, 882, 480, 1305, 2778, 710, 3485, 185, 4408, 8928, 15112, 16778, 500, 15668, 1182, 1738, 2538, 130, , 868, 110792, 104322, 2510, 795, 107738, 1818, 109805, 205, 1815, 111702, 111730, 55, 125, 575, 438, 40, 3578, 70, 380, 405, 560, 440, 1945, 755, 590, 1290, 1258, 2092, 1018, 5775, 6682, 8870, 8645, 50, 6512, 5742, 3588, 3535, 268, 6362, 2000, 230, 8450, 240, 300, 305, 180, 72, 508, 362, 2860, 888, 858, 50, 130, 0, 110, 362, 90, 2220, 280, 13160, 13852, 6198, 2142, 23845, 3178, 1725, 17178, 41020, 41020, 41130, 41130, 172, 155560, 60, 78, 0, 175, 372, 725, 157560, 5068, 160235, 972, 395, 780, 162462
2011-08-24, 9192, 12158, 2092, 2192, 1365, 7705, 410, 880, 480, 1285, 2750, 710, 3458, 185, 4365, 8818, 14960, 16605, 500, 15668, 1165, 1692, 2495, 130, , 840, 110898, 103910, 2432, 775, 107222, 1920, 109355, 200, 1808, 111205, 111225, 50, 120, 555, 440, 38, 3520, 70, 375, 398, 552, 425, 1925, 750, 580, 1280, 1235, 2062, 1000, 5708, 6610, 8778, 8570, 50, 6432, 5675, 3540, 3482, 272, 6312, 2000, 220, 8480, 235, 298, 305, 180, 72, 500, 365, 2780, 865, 868, 58, 130, 0, 120, 398, 90, 2225, 282, 13228, 13912, 6155, 2095, 23768, 3115, 1705, 17110, 40880, 40880, 40992, 40992, 180, 154692, 60, 80, 0, 182, 370, 720, 156635, 5055, 159335, 965, 390, 775, 161545
2011-08-25, 9118, 12150, 2045, 2190, 1425, 7665, 410, 888, 465, 1265, 2722, 718, 3442, 180, 4335, 8755, 14800, 16430, 492, 15462, 1145, 1650, 2455, 122, , 815, 110645, 103635, 2365, 750, 106838, 1805, 108928, 195, 1768, 110762, 110785, 50, 118, 535, 420, 35, 3465, 70, 370, 385, 550, 410, 1910, 750, 562, 1268, 1210, 2045, 980, 5625, 6512, 8668, 8500, 50, 6352, 5602, 3480, 3425, 280, 6270, 2000, 220, 8518, 228, 290, 292, 172, 70, 492, 360, 2700, 842, 862, 60, 130, 2, 120, 375, 90, 2218, 280, 13312, 13998, 6110, 2050, 23750, 3058, 1672, 17050, 40802, 40802, 40915, 40915, 180, 154118, 60, 80, 0, 190, 365, 720, 156012, 5038, 158745, 958, 390, 758, 160905
2011-08-26, 8978, 12130, 1995, 2090, 1360, 7525, 405, 882, 452, 1248, 2692, 715, 3408, 170, 4295, 8668, 14655, 16270, 480, 15210, 1125, 1608, 2415, 120, , 795, 110285, 103302, 2308, 732, 106432, 1710, 108410, 190, 1692, 110188, 110212, 50, 110, 512, 378, 30, 3408, 70, 370, 385, 550, 388, 1895, 745, 548, 1235, 1188, 2008, 955, 5540, 6418, 8540, 8430, 50, 6275, 5540, 3428, 3368, 275, 6212, 1985, 220, 8550, 220, 280, 290, 160, 70, 475, 355, 2618, 818, 858, 60, 130, 2, 120, 350, 90, 2198, 280, 13360, 14045, 6052, 2005, 23712, 3000, 1588, 16995, 40708, 40708, 40818, 40818, 172, 153522, 52, 70, 0, 195, 360, 710, 155425, 5022, 158200, 950, 390, 750, 160350
2011-08-27, 8820, 12112, 1955, 2042, 1285, 7412, 400, 870, 448, 1230, 2658, 710, 3372, 170, 4255, 8512, 14495, 16092, 472, 15070, 1105, 1570, 2375, 118, , 772, 109802, 102828, 2250, 715, 105882, 1695, 107810, 188, 1675, 109555, 109580, 55, 118, 495, 378, 35, 3350, 70, 360, 380, 550, 382, 1878, 740, 535, 1212, 1162, 1955, 940, 5470, 6328, 8425, 8358, 50, 6172, 5455, 3368, 3308, 270, 6158, 1778, 210, 8585, 218, 280, 282, 155, 70, 470, 348, 2510, 810, 855, 50, 122, 8, 118, 358, 90, 2182, 272, 13395, 14075, 5998, 1965, 23640, 2940, 1558, 16932, 40572, 40572, 40685, 40685, 170, 152780, 50, 70, 0, 200, 355, 702, 154678, 5005, 157500, 952, 390, 760, 159660
2011-08-28, 8702, 12100, 1905, 2042, 1235, 7362, 400, 860, 440, 1215, 2625, 718, 3342, 170, 4210, 8408, 14295, 15872, 470, 14865, 1088, 1530, 2335, 112, , 750, 109358, 102382, 2198, 695, 105360, 1668, 107272, 180, 1645, 108992, 109015, 52, 110, 475, 362, 30, 3278, 70, 355, 378, 550, 365, 1868, 740, 528, 1208, 1145, 1915, 920, 5400, 6248, 8315, 8292, 50, 6072, 5365, 3288, 3230, 270, 6090, 1525, 210, 8592, 210, 272, 280, 150, 70, 465, 340, 2398, 810, 872, 50, 120, 10, 115, 322, 80, 2148, 270, 13438, 14115, 5948, 1918, 23572, 2888, 1538, 16878, 40445, 40445, 40558, 40558, 170, 152030, 50, 70, 0, 200, 350, 692, 153890, 4990, 156752, 942, 382, 758, 158918
2011-08-29, 8588, 12090, 1865, 1995, 1205, 7292, 400, 860, 432, 1200, 2598, 715, 3312, 170, 4175, 8342, 14132, 15688, 470, 14735, 1075, 1492, 2298, 115, , 730, 108408, 101928, 2160, 678, 104842, 1648, 106715, 180, 1638, 108420, 108442, 52, 110, 460, 395, 30, 3205, 70, 350, 375, 550, 352, 1855, 740, 520, 1210, 1130, 1895, 905, 5342, 6180, 8220, 8225, 50, 5990, 5292, 3215, 3155, 275, 6018, 1272, 202, 8485, 208, 270, 275, 150, 70, 458, 340, 2290, 810, 892, 50, 120, 10, 112, 295, 80, 2108, 262, 13478, 14162, 5908, 1875, 23508, 2832, 1538, 16820, 40328, 40328, 40440, 40440, 170, 151328, 50, 70, 0, 200, 350, 688, 153168, 4975, 156072, 940, 382, 742, 158208
2011-08-30, 8460, 12078, 1828, 1908, 1172, 7168, 400, 852, 430, 1185, 2575, 718, 3292, 160, 4138, 8235, 14012, 15558, 470, 14600, 1058, 1455, 2265, 110, , 712, 103892, 101395, 2122, 660, 104252, 1615, 106105, 170, 1625, 107815, 107842, 50, 102, 442, 378, 30, 3130, 70, 345, 375, 550, 332, 1842, 740, 518, 1215, 1115, 1898, 895, 5292, 6120, 8150, 8158, 50, 5928, 5240, 3165, 3102, 280, 5958, 1020, 200, 8302, 200, 268, 270, 140, 70, 450, 340, 2180, 810, 905, 52, 120, 10, 102, 308, 80, 2072, 255, 13412, 14120, 5875, 1845, 23402, 2785, 1498, 16772, 40175, 40175, 40285, 40285, 170, 150612, 50, 70, 0, 202, 342, 680, 152432, 4958, 155382, 938, 380, 730, 157495
2011-08-31, 8290, 12070, 1795, 1900, 1148, 7100, 400, 850, 430, 1172, 2555, 720, 3278, 160, 4112, 8105, 13860, 15385, 470, 14482, 1040, 1422, 2225, 110, , 695, 103000, 101012, 2085, 645, 103805, 1588, 105612, 170, 1558, 107240, 107262, 50, 100, 425, 338, 30, 3058, 70, 340, 365, 555, 315, 1825, 738, 510, 1202, 1098, 1890, 882, 5232, 6050, 8070, 8092, 50, 5878, 5202, 3132, 3065, 282, 5922, 768, 200, 8120, 200, 260, 270, 140, 70, 450, 342, 2070, 810, 925, 55, 120, 10, 92, 275, 80, 2042, 250, 13232, 13960, 5842, 1805, 23218, 2742, 1460, 16725, 39942, 39510, 39622, 39622, 170, 149760, 50, 70, 0, 210, 340, 680, 151605, 4945, 154600, 932, 380, 730, 156718
2011-09-01, 8215, 12062, 1755, 1890, 1122, 7122, 400, 850, 420, 1162, 2535, 725, 3260, 160, 4098, 8052, 13720, 15230, 470, 14352, 1025, 1385, 2195, 110, , 680, 101122, 96720, 2048, 632, 100255, 1582, 102808, 168, 1488, 105200, 105422, 50, 100, 408, 328, 30, 2985, 70, 332, 375, 560, 295, 1810, 730, 510, 1200, 1082, 1875, 865, 5168, 5975, 7972, 8025, 45, 5818, 5160, 3110, 3040, 290, 5895, 515, 200, 7940, 198, 260, 270, 140, 70, 455, 342, 1962, 810, 950, 60, 120, 10, 78, 320, 80, 2012, 250, 13038, 13762, 5815, 1770, 22952, 2695, 1448, 11372, 34325, 33028, 33140, 33140, 170, 146455, 50, 70, 0, 210, 340, 672, 149095, 4925, 152272, 930, 378, 725, 154658
2011-09-02, 8092, 12050, 1725, 1842, 1100, 7100, 400, 850, 420, 1150, 2522, 728, 3250, 160, 4075, 8072, 13612, 15110, 470, 14185, 1012, 1352, 2160, 108, , 665, 87212, 78500, 2012, 620, 82182, 1630, 85280, 160, 1492, 88998, 89778, 50, 100, 390, 352, 30, 2918, 70, 330, 378, 560, 285, 1795, 730, 502, 1200, 1075, 1860, 855, 5125, 5925, 7905, 7960, 50, 5755, 5110, 3075, 3005, 290, 5870, 278, 200, 7760, 190, 260, 268, 140, 70, 458, 340, 1852, 810, 975, 60, 120, 10, 62, 335, 80, 1992, 250, 12845, 13565, 5792, 1738, 22688, 2655, 1435, 7858, 30542, 29250, 29362, 29362, 170, 132705, 50, 70, 0, 218, 340, 670, 136895, 4912, 140575, 940, 380, 738, 143882
2011-09-03, 7930, 12038, 1690, 1835, 1080, 7038, 400, 850, 415, 1140, 2505, 730, 3235, 160, 4058, 8018, 13582, 15072, 470, 14165, 998, 1322, 2130, 108, , 648, 84895, 74695, 1985, 605, 77355, 1642, 79230, 160, 1492, 80905, 81005, 50, 100, 362, 352, 30, 2865, 70, 330, 370, 578, 272, 1778, 730, 500, 1200, 1060, 1860, 848, 5058, 5858, 7848, 7888, 50, 5695, 5065, 3042, 2970, 298, 5848, 230, 192, 7585, 190, 258, 260, 140, 70, 450, 340, 1748, 798, 988, 60, 120, 10, 55, 320, 80, 1958, 250, 12652, 13375, 5770, 1708, 22440, 2625, 1388, 7775, 30215, 29028, 29140, 29140, 170, 116492, 50, 70, 0, 220, 330, 665, 120085, 4895, 123778, 940, 370, 735, 127088
2011-09-04, 7795, 12028, 1660, 1810, 1055, 6965, 400, 848, 408, 1130, 2485, 730, 3215, 152, 4035, 7948, 13510, 15000, 470, 14148, 985, 1292, 2100, 102, , 632, 84385, 74275, 1960, 592, 76882, 1618, 78710, 155, 1438, 80215, 80238, 50, 100, 338, 328, 30, 2838, 70, 338, 370, 608, 300, 1770, 730, 488, 1168, 1040, 1842, 832, 4945, 5735, 7718, 7800, 40, 5630, 5020, 3008, 2935, 300, 5820, 230, 190, 7425, 188, 250, 260, 140, 68, 445, 330, 1640, 788, 990, 60, 118, 10, 45, 310, 80, 1922, 240, 12438, 13160, 5742, 1678, 22175, 2585, 1375, 7722, 29898, 29898, 30008, 30008, 170, 112245, 50, 70, 0, 220, 330, 660, 113958, 4880, 117142, 935, 360, 728, 119332
