, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-07-29, 25362, 17650, 6968, 5085, 5700, 17265, 718, 1350, 948, 3255, 5810, 1420, 7230, 915, 10030, 22688, 35160, 39040, 792, 36288, 2472, 3350, 4128, 180, 121048, 3190, 177082, 180720, 6765, 2360, 190302, 6695, 198458, 1045, 5095, 204035, 204195, 120, 305, 650, 1315, 60, 3882, 240, 890, 718, 1398, 1032, 2370, 818, 932, 1782, 2475, 3470, 2542, 9975, 11420, 15388, 20405, 90, 18282, 17225, 15308, 15075, 270, 17482, 1500, 500, 7390, 675, 812, 752, 520, 178, 745, 682, 4228, 1090, 840, 90, 190, 10, 0, 682, 210, 3490, 395, 12655, 13655, 17782, 3315, 39632, 7010, 4078, 22075, 61708, 61750, 61850, 61850, 30, 271362, 50, 60, 10, 52, 668, 1200, 274268, 5242, 276135, 1258, 520, 1058, 279408
2011-07-30, 24740, 17590, 6570, 4900, 5432, 16672, 700, 1322, 910, 3158, 5635, 1318, 6955, 882, 9660, 21932, 33805, 37535, 750, 34630, 2375, 3288, 4070, 178, 120308, 3002, 173892, 177538, 6510, 2235, 186730, 6380, 194812, 968, 4848, 200152, 200315, 110, 292, 642, 1278, 60, 3872, 220, 855, 695, 1332, 985, 2350, 810, 925, 1782, 2402, 3350, 2448, 9685, 11082, 14915, 19922, 90, 17935, 16890, 14955, 14772, 270, 17225, 1500, 485, 7495, 655, 788, 730, 505, 172, 740, 662, 4195, 1085, 850, 90, 182, 10, 0, 692, 200, 3388, 390, 12720, 13695, 17040, 3202, 38708, 6600, 3900, 21645, 60352, 60388, 60482, 60482, 30, 266042, 50, 60, 10, 50, 642, 1180, 268898, 5238, 270798, 1242, 512, 1048, 274022
2011-07-31, 23645, 17532, 6218, 4712, 5165, 16128, 685, 1295, 875, 3065, 5470, 1230, 6705, 845, 9320, 21242, 32640, 36238, 730, 33145, 2282, 3185, 3970, 170, 119612, 2825, 170765, 174392, 6242, 2120, 183210, 6128, 191228, 915, 4610, 196310, 196468, 102, 280, 635, 1205, 60, 3862, 205, 815, 660, 1268, 930, 2335, 802, 892, 1748, 2312, 3275, 2342, 9350, 10730, 14485, 19150, 88, 17425, 16428, 14560, 14440, 270, 16950, 1500, 468, 7602, 632, 760, 700, 488, 165, 728, 635, 4165, 1080, 848, 88, 180, 10, 0, 662, 192, 3282, 378, 12778, 13740, 16350, 3100, 37872, 6300, 3730, 21330, 59202, 59215, 59315, 59315, 30, 260885, 50, 60, 10, 50, 620, 1160, 263700, 5230, 265630, 1230, 508, 1035, 268810
2011-08-01, 22430, 17370, 5898, 4512, 4945, 15355, 665, 1270, 842, 2980, 5325, 1155, 6478, 820, 9015, 20562, 31605, 35088, 708, 31745, 2198, 3085, 3865, 170, , 2660, 167188, 169620, 5998, 2015, 178408, 5835, 186532, 832, 4378, 191808, 192070, 100, 270, 628, 1170, 55, 3850, 190, 775, 632, 1205, 870, 2320, 795, 845, 1695, 2210, 3180, 2215, 8960, 10308, 13975, 18372, 80, 16598, 15632, 13870, 13842, 270, 16508, 1500, 452, 7710, 610, 732, 670, 460, 160, 710, 605, 4130, 1075, 835, 80, 180, 10, 0, 645, 185, 3175, 370, 12812, 13758, 15692, 3005, 37072, 5972, 3570, 21005, 58078, 58080, 58172, 58172, 28, 255920, 50, 60, 10, 50, 600, 1142, 258730, 5228, 260688, 1215, 502, 1030, 263818
2011-08-02, 21468, 16828, 5615, 4360, 4732, 14578, 648, 1242, 810, 2905, 5185, 1088, 6272, 788, 8735, 19558, 31482, 34942, 690, 31360, 2110, 2990, 3765, 162, , 2505, 160230, 160385, 5798, 1910, 168745, 5562, 176058, 755, 4170, 181432, 181865, 90, 262, 620, 1132, 50, 3840, 175, 745, 615, 1145, 825, 2272, 788, 830, 1650, 2130, 3058, 2088, 8598, 9920, 13468, 17595, 80, 15725, 14780, 13018, 13012, 265, 15780, 1500, 438, 7750, 592, 710, 650, 440, 152, 695, 588, 4095, 1070, 832, 72, 175, 10, 0, 602, 178, 3100, 360, 12840, 13765, 15068, 2912, 36300, 5670, 3455, 20688, 56982, 56982, 57072, 57072, 22, 248012, 50, 52, 10, 50, 575, 1118, 251700, 5220, 253842, 1208, 502, 1028, 257272
2011-08-03, 20740, 16782, 5365, 4242, 4600, 14190, 632, 1215, 780, 2832, 5048, 1028, 6075, 765, 8475, 18888, 30972, 34382, 672, 31020, 2032, 2898, 3665, 165, , 2360, 157965, 157585, 5578, 1812, 165292, 5330, 171815, 688, 4005, 176168, 176295, 90, 252, 610, 1080, 50, 3840, 162, 718, 592, 1092, 790, 2225, 780, 790, 1602, 2050, 2938, 1990, 8298, 9588, 13042, 16820, 80, 14885, 13945, 12158, 12155, 260, 14950, 1500, 428, 7758, 575, 690, 630, 425, 150, 700, 570, 4062, 1060, 840, 70, 170, 10, 0, 650, 170, 3032, 360, 12870, 13785, 14492, 2825, 35592, 5438, 3382, 20425, 56025, 56025, 56108, 56108, 30, 237785, 50, 50, 10, 50, 560, 1085, 241065, 5212, 243245, 1205, 498, 1022, 246702
2011-08-04, 20332, 16735, 5162, 4162, 4482, 13898, 618, 1195, 752, 2770, 4928, 982, 5910, 730, 8228, 18450, 30010, 33318, 655, 30020, 1955, 2808, 3572, 160, , 2228, 156250, 155925, 5415, 1720, 163345, 5108, 169600, 635, 3848, 173762, 173862, 85, 245, 600, 1052, 50, 3832, 155, 698, 578, 1045, 758, 2195, 775, 758, 1568, 1982, 2832, 1882, 7965, 9232, 12612, 16042, 80, 14080, 13155, 11338, 11335, 260, 14140, 1500, 415, 7760, 555, 665, 612, 410, 145, 682, 552, 4025, 1058, 835, 70, 170, 10, 0, 612, 162, 2972, 352, 12838, 13748, 13958, 2740, 34928, 5325, 3378, 20290, 55218, 55218, 55305, 55305, 30, 233192, 50, 50, 10, 50, 535, 1055, 235708, 5210, 237730, 1188, 485, 1005, 240730
2011-08-05, 19770, 16690, 4960, 4018, 4322, 13555, 605, 1172, 730, 2710, 4818, 935, 5755, 702, 8005, 18058, 29258, 32480, 635, 29285, 1882, 2725, 3482, 150, , 2105, 154092, 153790, 5328, 1640, 160995, 4945, 167040, 585, 3708, 171090, 171202, 80, 240, 592, 1030, 50, 3830, 142, 675, 562, 1000, 730, 2165, 770, 725, 1535, 1918, 2755, 1795, 7672, 8920, 12222, 15270, 70, 13292, 12382, 10542, 10545, 260, 13372, 1500, 398, 7762, 538, 648, 595, 400, 140, 660, 532, 3995, 1050, 830, 60, 170, 5, 0, 580, 158, 2900, 350, 12772, 13670, 13460, 2660, 34212, 5120, 3282, 20108, 54320, 54320, 54400, 54400, 25, 229848, 50, 50, 10, 50, 520, 1020, 232352, 5202, 234405, 1180, 480, 995, 237345
2011-08-06, 19320, 16645, 4755, 3860, 4142, 13190, 592, 1155, 708, 2652, 4715, 895, 5612, 670, 7795, 17618, 28575, 31725, 615, 28528, 1812, 2642, 3400, 150, , 1985, 152155, 151818, 5268, 1562, 158855, 4718, 164628, 535, 3548, 168485, 168592, 80, 228, 590, 970, 50, 3815, 138, 642, 542, 955, 695, 2135, 770, 695, 1498, 1850, 2678, 1720, 7432, 8645, 11858, 14498, 70, 12530, 11630, 9772, 9775, 260, 12618, 1500, 385, 7765, 525, 630, 580, 392, 138, 645, 528, 3968, 1042, 828, 60, 165, 0, 0, 525, 150, 2838, 335, 12700, 13585, 12990, 2585, 33375, 4898, 3072, 19880, 53248, 53248, 53328, 53328, 20, 226128, 50, 50, 10, 50, 502, 990, 228660, 5200, 230755, 1162, 470, 982, 233685
2011-08-07, 18915, 16605, 4540, 3738, 3975, 12842, 578, 1132, 680, 2600, 4612, 865, 5478, 642, 7605, 17172, 27885, 30958, 610, 27852, 1748, 2562, 3312, 145, , 1870, 150335, 149990, 5092, 1492, 156870, 4520, 162368, 495, 3412, 166078, 166178, 80, 215, 590, 912, 42, 3800, 130, 618, 528, 922, 660, 2108, 768, 672, 1460, 1788, 2588, 1650, 7252, 8435, 11542, 13722, 70, 11762, 10880, 9012, 9022, 250, 11882, 1500, 370, 7768, 505, 605, 555, 372, 130, 625, 505, 3942, 1032, 820, 58, 160, 0, 0, 488, 145, 2780, 320, 12620, 13492, 12545, 2512, 32605, 4698, 2918, 19668, 52275, 52275, 52350, 52350, 20, 222590, 50, 50, 10, 50, 485, 960, 225052, 5190, 227172, 1148, 465, 965, 230040
2011-08-08, 18322, 16565, 4318, 3558, 3770, 12440, 562, 1110, 660, 2540, 4505, 832, 5335, 618, 7412, 16720, 27188, 30185, 602, 27160, 1680, 2485, 3232, 140, , 1770, 148580, 148228, 4928, 1422, 154845, 4362, 160138, 455, 3302, 163730, 163828, 80, 210, 598, 895, 40, 3785, 130, 595, 525, 905, 638, 2078, 760, 655, 1448, 1728, 2525, 1582, 7110, 8272, 11290, 12952, 70, 10995, 10125, 8245, 8265, 250, 11162, 1500, 358, 7770, 488, 585, 538, 360, 128, 612, 488, 3920, 1020, 820, 50, 160, 0, 0, 460, 140, 2725, 320, 12565, 13415, 12122, 2442, 30320, 4520, 2800, 19482, 49802, 48770, 48848, 48848, 20, 217850, 40, 50, 10, 50, 470, 935, 220692, 5188, 222920, 1145, 470, 968, 225915
2011-08-09, 17455, 16528, 4130, 3435, 3575, 12115, 552, 1090, 632, 2475, 4385, 805, 5195, 592, 7222, 16225, 26478, 29395, 592, 26425, 1620, 2412, 3155, 138, , 1672, 146888, 146532, 4822, 1362, 152940, 4335, 158138, 428, 3168, 161572, 161655, 70, 198, 602, 842, 40, 3775, 120, 590, 512, 898, 628, 2055, 755, 630, 1415, 1675, 2465, 1512, 6978, 8115, 11080, 12180, 65, 10252, 9395, 7490, 7512, 250, 10432, 1500, 345, 7778, 472, 568, 522, 345, 120, 602, 478, 3895, 1010, 812, 48, 160, 0, 0, 455, 135, 2682, 318, 12522, 13358, 11728, 2375, 29648, 4360, 2655, 19320, 48968, 47935, 48008, 48008, 18, 213388, 40, 50, 10, 45, 455, 905, 215792, 5180, 217990, 1140, 462, 965, 220858
2011-08-10, 16498, 16495, 3972, 3295, 3340, 11808, 535, 1062, 605, 2402, 4262, 780, 5040, 562, 7020, 15792, 25740, 28580, 590, 25692, 1560, 2340, 3078, 130, , 1582, 145155, 144805, 4680, 1300, 151045, 4072, 155998, 402, 2972, 159290, 159392, 70, 188, 610, 790, 40, 3762, 110, 575, 495, 885, 612, 2045, 750, 610, 1368, 1622, 2388, 1452, 6850, 7965, 10858, 11410, 60, 9505, 8665, 6750, 6780, 250, 9718, 1500, 335, 7780, 458, 552, 510, 332, 120, 590, 470, 3870, 1005, 790, 40, 152, 0, 0, 458, 130, 2635, 308, 12455, 13275, 11355, 2312, 29090, 4212, 2545, 19160, 48252, 48210, 48280, 48280, 10, 210982, 40, 50, 10, 40, 440, 878, 213170, 5180, 215350, 1128, 455, 958, 218070
2011-08-11, 15865, 16460, 3815, 3168, 3190, 11518, 520, 1032, 588, 2330, 4128, 760, 4888, 540, 6820, 15362, 25038, 27795, 580, 24978, 1505, 2270, 3005, 130, , 1500, 143410, 143060, 4535, 1248, 149098, 3878, 153585, 382, 2842, 156725, 156830, 70, 180, 620, 770, 40, 3752, 110, 555, 485, 865, 610, 2032, 750, 588, 1320, 1575, 2308, 1402, 6750, 7852, 10680, 10640, 60, 8742, 7920, 6002, 6040, 250, 9005, 1500, 330, 7788, 448, 535, 495, 322, 118, 580, 468, 3850, 1000, 780, 40, 150, 0, 0, 435, 128, 2602, 295, 12388, 13190, 10992, 2250, 28538, 4075, 2490, 19015, 47550, 47550, 47620, 47620, 10, 208358, 40, 50, 10, 40, 425, 855, 210730, 5170, 212980, 1130, 452, 958, 215752
2011-08-12, 15632, 16425, 3740, 3112, 3110, 11358, 510, 1018, 578, 2252, 4015, 742, 4758, 512, 6628, 15010, 24375, 27060, 575, 24302, 1450, 2202, 2935, 130, , 1420, 141712, 141355, 4428, 1192, 147195, 3755, 151512, 365, 2772, 154545, 154630, 70, 170, 625, 742, 40, 3748, 105, 538, 480, 845, 605, 2030, 740, 582, 1325, 1535, 2245, 1355, 6658, 7738, 10512, 9870, 60, 7980, 7178, 5242, 5292, 250, 8300, 1500, 322, 7798, 435, 520, 482, 315, 110, 572, 452, 3820, 990, 788, 35, 150, 0, 2, 420, 120, 2565, 290, 12365, 13148, 10648, 2192, 28028, 3948, 2395, 18885, 46915, 46915, 46975, 46975, 10, 205252, 40, 45, 10, 40, 412, 830, 207580, 5165, 209860, 1120, 442, 948, 212622
2011-08-13, 15312, 16392, 3675, 3000, 2995, 11195, 502, 1008, 562, 2195, 3930, 732, 4660, 490, 6465, 14800, 23792, 26412, 568, 23715, 1400, 2140, 2865, 130, , 1348, 140148, 139768, 4260, 1140, 145428, 3628, 149600, 350, 2710, 152555, 152638, 70, 160, 630, 712, 40, 3740, 100, 525, 460, 815, 600, 2030, 750, 578, 1322, 1498, 2232, 1315, 6578, 7650, 10365, 9400, 60, 7278, 6470, 4505, 4552, 255, 7600, 1500, 315, 7808, 422, 505, 472, 310, 110, 555, 448, 3742, 988, 790, 30, 150, 0, 12, 445, 120, 2540, 298, 12358, 13125, 10315, 2138, 27570, 3830, 2310, 18762, 46330, 46330, 46392, 46392, 10, 202545, 40, 40, 10, 40, 398, 810, 204820, 5160, 207122, 1112, 432, 938, 209835
2011-08-14, 15152, 16360, 3528, 2915, 2902, 10965, 492, 990, 545, 2145, 3850, 715, 4562, 462, 6322, 14550, 23362, 25935, 560, 23258, 1348, 2078, 2802, 128, , 1285, 138770, 138365, 4060, 1092, 143798, 3588, 147868, 335, 2635, 150722, 150792, 62, 155, 630, 680, 32, 3732, 100, 505, 450, 775, 575, 2030, 745, 565, 1310, 1465, 2218, 1275, 6500, 7548, 10230, 9312, 60, 7000, 6132, 3955, 3955, 260, 6942, 1500, 302, 7810, 408, 488, 460, 300, 108, 552, 438, 3648, 980, 790, 30, 150, 0, 20, 450, 115, 2505, 300, 12358, 13110, 10020, 2082, 27155, 3720, 2258, 18645, 45800, 45800, 45860, 45860, 10, 200040, 40, 40, 10, 40, 388, 785, 202288, 5158, 204615, 1098, 425, 922, 207280
2011-08-15, 14512, 16332, 3370, 2828, 2822, 10712, 485, 972, 532, 2098, 3762, 702, 4462, 435, 6180, 14235, 22925, 25452, 552, 22868, 1302, 2015, 2735, 120, , 1220, 137525, 137110, 3868, 1040, 142280, 3420, 146218, 322, 2520, 148958, 149038, 65, 150, 638, 648, 30, 3718, 100, 485, 448, 740, 540, 2015, 740, 552, 1285, 1425, 2190, 1235, 6410, 7440, 10065, 9240, 58, 6985, 6120, 3835, 3780, 250, 6562, 1500, 292, 7818, 395, 475, 448, 292, 100, 558, 415, 3558, 980, 790, 30, 140, 0, 28, 400, 110, 2460, 300, 12352, 13090, 9745, 2032, 26775, 3615, 2180, 18535, 45312, 45312, 45370, 45370, 10, 197748, 40, 40, 10, 45, 380, 765, 199960, 5150, 202318, 1088, 420, 918, 204932
2011-08-16, 14035, 16305, 3272, 2778, 2762, 10532, 472, 955, 520, 2042, 3675, 690, 4362, 418, 6042, 13935, 22432, 24902, 548, 22462, 1255, 1960, 2672, 120, , 1162, 135932, 135680, 3710, 995, 140678, 3322, 144505, 310, 2488, 147235, 147312, 62, 148, 640, 662, 30, 3710, 92, 468, 438, 705, 525, 1992, 740, 550, 1278, 1390, 2155, 1205, 6332, 7350, 9918, 9162, 58, 6965, 6118, 3850, 3792, 258, 6518, 1500, 288, 7825, 385, 462, 438, 285, 100, 550, 418, 3468, 975, 800, 30, 140, 0, 38, 472, 110, 2425, 308, 12342, 13072, 9492, 1985, 26420, 3518, 2158, 18432, 44852, 44852, 44908, 44908, 18, 195515, 40, 42, 10, 55, 370, 752, 197718, 5150, 200112, 1080, 420, 910, 202710
2011-08-17, 13968, 16278, 3230, 2778, 2775, 10492, 470, 945, 512, 1995, 3605, 680, 4288, 388, 5905, 13808, 21968, 24385, 538, 21990, 1225, 1898, 2612, 120, , 1112, 131720, 131610, 3518, 962, 136560, 3242, 140505, 298, 2422, 143522, 143720, 60, 138, 640, 620, 30, 3710, 90, 452, 420, 675, 515, 1972, 740, 548, 1290, 1365, 2140, 1178, 6270, 7270, 9800, 9090, 50, 6898, 6065, 3840, 3792, 262, 6550, 1500, 280, 7842, 375, 455, 428, 280, 100, 542, 402, 3375, 972, 815, 30, 140, 0, 52, 480, 105, 2408, 310, 12385, 13100, 9262, 1938, 26108, 3430, 2082, 18338, 44445, 44445, 44500, 44500, 25, 192868, 40, 40, 10, 70, 362, 745, 195250, 5140, 197720, 1070, 408, 890, 200338
2011-08-18, 13455, 16250, 3125, 2740, 2710, 10370, 462, 935, 500, 1955, 3540, 680, 4222, 360, 5790, 13712, 21630, 24008, 528, 21520, 1202, 1848, 2560, 115, , 1062, 130078, 129678, 3250, 925, 134195, 3032, 137758, 288, 2325, 140345, 140438, 60, 130, 648, 572, 30, 3705, 90, 438, 418, 645, 495, 1962, 735, 532, 1265, 1335, 2115, 1150, 6202, 7190, 9680, 9015, 50, 6825, 6002, 3792, 3742, 262, 6535, 1500, 272, 7865, 365, 442, 420, 270, 100, 530, 400, 3282, 972, 832, 30, 140, 0, 60, 412, 100, 2372, 302, 12438, 13145, 9040, 1895, 25860, 3342, 2018, 18250, 44112, 44112, 44170, 44170, 20, 188505, 40, 40, 10, 70, 352, 725, 190992, 5138, 193570, 1055, 400, 878, 196265
2011-08-19, 12882, 16220, 2945, 2555, 2478, 10030, 452, 915, 488, 1912, 3460, 678, 4140, 338, 5682, 13425, 21338, 23685, 520, 21280, 1182, 1798, 2510, 110, , 1015, 128690, 128305, 3008, 892, 132528, 2840, 135828, 278, 2280, 138350, 138430, 60, 128, 650, 565, 30, 3702, 90, 425, 418, 612, 470, 1945, 730, 512, 1230, 1302, 2065, 1118, 6135, 7110, 9565, 8940, 50, 6738, 5925, 3738, 3690, 268, 6488, 1500, 270, 7895, 355, 435, 410, 270, 98, 530, 390, 3190, 975, 848, 30, 140, 0, 68, 422, 100, 2348, 295, 12472, 13175, 8825, 1855, 25615, 3260, 1930, 18165, 43782, 43782, 43838, 43838, 20, 185620, 40, 40, 10, 70, 345, 712, 187800, 5125, 190352, 1050, 402, 872, 192890
2011-08-20, 12475, 16198, 2805, 2498, 2390, 9785, 450, 900, 485, 1860, 3385, 675, 4060, 315, 5560, 13000, 20902, 23202, 515, 20945, 1160, 1748, 2460, 112, , 965, 127142, 126785, 2812, 860, 130758, 2845, 134040, 268, 2208, 136485, 136562, 60, 120, 635, 540, 30, 3690, 90, 418, 415, 595, 475, 1932, 730, 508, 1225, 1282, 2018, 1090, 6070, 7028, 9455, 8868, 50, 6630, 5835, 3662, 3620, 268, 6432, 1500, 260, 7925, 348, 428, 405, 262, 98, 520, 388, 3110, 960, 870, 30, 140, 0, 78, 460, 100, 2340, 300, 12550, 13235, 8628, 1815, 25385, 3182, 1925, 18082, 43470, 43470, 43525, 43525, 20, 183322, 40, 40, 10, 82, 340, 700, 185448, 5110, 188030, 1048, 405, 870, 190532
2011-08-21, 12160, 16175, 2748, 2460, 2385, 9682, 450, 900, 482, 1818, 3335, 685, 4018, 290, 5455, 12768, 20350, 22598, 510, 20438, 1138, 1702, 2418, 110, , 930, 124585, 124385, 2658, 832, 128222, 2700, 131482, 260, 2122, 133988, 134110, 60, 110, 615, 510, 30, 3648, 90, 410, 402, 590, 468, 1930, 730, 500, 1220, 1262, 2000, 1070, 5985, 6935, 9335, 8795, 50, 6532, 5745, 3580, 3530, 275, 6365, 1500, 260, 7958, 340, 420, 400, 260, 100, 535, 380, 3030, 935, 875, 30, 140, 0, 92, 442, 100, 2332, 300, 12642, 13328, 8452, 1775, 25228, 3115, 1902, 18015, 43240, 43240, 43292, 43292, 20, 181072, 40, 40, 10, 92, 332, 700, 183212, 5095, 185840, 1040, 395, 862, 188338
2011-08-22, 11900, 16152, 2715, 2438, 2280, 9622, 440, 892, 470, 1790, 3288, 682, 3972, 270, 5380, 12628, 19962, 22160, 500, 20042, 1120, 1658, 2375, 110, , 895, 121380, 121132, 2528, 802, 124800, 2535, 127918, 252, 2078, 130455, 130608, 60, 110, 595, 498, 30, 3598, 85, 402, 398, 582, 448, 1932, 730, 492, 1218, 1245, 1985, 1045, 5900, 6840, 9212, 8720, 50, 6458, 5680, 3515, 3462, 280, 6302, 1500, 252, 7990, 335, 418, 388, 260, 95, 535, 378, 2945, 912, 870, 30, 135, 0, 100, 400, 90, 2312, 292, 12715, 13402, 8280, 1735, 25090, 3055, 1848, 17950, 43045, 43045, 43095, 43095, 28, 177975, 40, 40, 10, 100, 330, 688, 180268, 5080, 182975, 1030, 390, 842, 185518
2011-08-23, 11580, 16125, 2688, 2385, 2212, 9540, 440, 890, 460, 1755, 3238, 680, 3920, 248, 5295, 12498, 19682, 21852, 500, 19838, 1100, 1618, 2335, 110, , 855, 120588, 120080, 2422, 778, 123422, 2418, 126175, 248, 2000, 128302, 128350, 60, 110, 575, 468, 30, 3548, 82, 400, 402, 580, 428, 1918, 725, 482, 1195, 1228, 1965, 1025, 5828, 6750, 9085, 8650, 50, 6390, 5620, 3468, 3415, 278, 6248, 1500, 245, 8020, 322, 405, 380, 252, 90, 510, 370, 2870, 888, 858, 30, 130, 0, 100, 402, 90, 2298, 285, 12752, 13440, 8120, 1705, 24935, 2995, 1828, 17890, 42820, 42820, 42878, 42878, 30, 174450, 40, 40, 10, 105, 322, 680, 176655, 5065, 179408, 1028, 395, 842, 181942
2011-08-24, 11322, 16110, 2648, 2402, 2252, 9502, 440, 882, 460, 1715, 3185, 680, 3865, 228, 5208, 12375, 19442, 21585, 500, 19765, 1085, 1578, 2295, 115, , 828, 120015, 119572, 2332, 755, 122805, 2462, 125558, 240, 1990, 127628, 127652, 60, 108, 555, 470, 30, 3498, 82, 390, 392, 572, 420, 1905, 720, 480, 1185, 1208, 1938, 1005, 5760, 6675, 8982, 8578, 50, 6310, 5552, 3418, 3362, 282, 6202, 1500, 240, 8050, 315, 398, 375, 250, 90, 500, 370, 2788, 865, 868, 38, 130, 2, 110, 438, 90, 2298, 290, 12820, 13502, 7968, 1672, 24770, 2942, 1798, 17832, 42600, 42600, 42658, 42658, 40, 172758, 40, 40, 10, 120, 320, 675, 174648, 5048, 177360, 1022, 390, 835, 179732
2011-08-25, 11518, 16098, 2648, 2400, 2318, 9510, 440, 888, 448, 1675, 3135, 688, 3822, 200, 5128, 12382, 19210, 21322, 485, 19488, 1065, 1540, 2258, 110, , 798, 117988, 117638, 2260, 735, 120850, 2375, 123685, 232, 1948, 125935, 126032, 60, 100, 535, 448, 30, 3448, 80, 388, 385, 570, 405, 1895, 720, 470, 1168, 1188, 1920, 985, 5675, 6578, 8868, 8505, 50, 6230, 5482, 3360, 3305, 285, 6158, 1500, 238, 8082, 305, 388, 362, 238, 90, 495, 360, 2705, 842, 862, 40, 130, 2, 120, 408, 90, 2290, 290, 12905, 13588, 7815, 1642, 24662, 2895, 1765, 17785, 42445, 42445, 42505, 42505, 35, 171705, 40, 40, 10, 132, 312, 670, 173625, 5035, 176372, 1010, 390, 818, 178705
