, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2019-11-29,4036.0,11969.0,662.0,668.0,1001.0,3843.0,276.0,619.0,263.0,651.0,1598.0,881.0,2479.0,80.0,3096.0,4368.0,10756.0,11786.0,1029.0,13145.0,1838.0,2661.0,3536.0,93.0,75971.0,919.0,80684.0,84999.0,1060.0,501.0,86585.0,1244.0,89421.0,109.0,1674.0,91111.0,91116.0,271.0,184.0,264.0,263.0,103.0,889.0,107.0,258.0,205.0,217.0,1627.0,2264.0,508.0,502.0,1442.0,470.0,1935.0,536.0,1359.0,1715.0,2821.0,2449.0,49.0,3924.0,3915.0,3656.0,3730.0,260.0,6561.0,0.0,156.0,7576.0,114.0,204.0,197.0,160.0,81.0,363.0,349.0,76.0,250.0,886.0,80.0,61.0,17.0,387.0,81.0,1195.0,201.0,11394.0,12222.0,4133.0,987.0,13601.0,2485.0,1358.0,4565.0,18165.0,18165.0,18292.0,18292.0,208.0,112088.0,136.0,252.0,73.0,474.0,223.0,515.0,116333.0,5370.0,119400.0,939.0,957.0,815.0,122236.0
2019-11-30,4015.0,11941.0,662.0,655.0,989.0,3829.0,276.0,619.0,262.0,645.0,1588.0,865.0,2453.0,80.0,3067.0,4427.0,10727.0,11751.0,1011.0,13043.0,1721.0,2518.0,3366.0,92.0,75760.0,883.0,80238.0,84999.0,1033.0,493.0,86557.0,1223.0,89366.0,108.0,1624.0,91005.0,91009.0,248.0,169.0,253.0,241.0,98.0,864.0,99.0,243.0,202.0,198.0,1585.0,2223.0,507.0,498.0,1442.0,467.0,1935.0,534.0,1356.0,1708.0,2811.0,2445.0,49.0,3907.0,3900.0,3634.0,3707.0,260.0,6536.0,0.0,156.0,7569.0,113.0,202.0,195.0,155.0,80.0,367.0,349.0,76.0,250.0,890.0,79.0,61.0,17.0,382.0,81.0,1196.0,196.0,11373.0,12232.0,4120.0,978.0,13576.0,2380.0,1318.0,4414.0,17990.0,17990.0,18117.0,18117.0,186.0,111710.0,124.0,212.0,73.0,433.0,233.0,526.0,115973.0,5372.0,119013.0,933.0,936.0,785.0,121725.0
2019-12-01,4012.0,12246.0,662.0,642.0,978.0,3816.0,276.0,619.0,260.0,641.0,1582.0,852.0,2433.0,80.0,3043.0,4415.0,10707.0,11725.0,993.0,12999.0,1642.0,2421.0,3250.0,92.0,78322.0,854.0,80901.0,84999.0,1013.0,484.0,86522.0,1203.0,89310.0,107.0,1579.0,90902.0,90907.0,234.0,161.0,255.0,229.0,96.0,844.0,94.0,230.0,202.0,181.0,1546.0,2179.0,506.0,494.0,1437.0,464.0,1929.0,533.0,1349.0,1698.0,2797.0,2441.0,49.0,3888.0,3883.0,3612.0,3683.0,259.0,6512.0,0.0,156.0,7562.0,112.0,201.0,195.0,151.0,79.0,369.0,349.0,75.0,250.0,891.0,78.0,61.0,17.0,377.0,80.0,1199.0,193.0,11362.0,12234.0,4109.0,974.0,13564.0,2306.0,1295.0,4331.0,17895.0,17895.0,18022.0,18022.0,180.0,111410.0,138.0,194.0,86.0,389.0,243.0,535.0,115654.0,5378.0,118667.0,931.0,1032.0,789.0,121367.0
2019-12-02,3972.0,14728.0,660.0,629.0,970.0,3801.0,276.0,619.0,259.0,640.0,1579.0,834.0,2413.0,80.0,3024.0,4404.0,11130.0,12178.0,977.0,13555.0,1614.0,2377.0,3190.0,106.0,87697.0,824.0,90294.0,87711.0,999.0,474.0,88854.0,1183.0,91232.0,105.0,1546.0,92282.0,92142.0,248.0,174.0,273.0,272.0,101.0,847.0,98.0,221.0,219.0,168.0,1520.0,2139.0,505.0,490.0,1433.0,460.0,1919.0,532.0,1343.0,1691.0,2782.0,2437.0,49.0,3862.0,3860.0,3586.0,3657.0,259.0,6487.0,0.0,156.0,7555.0,112.0,201.0,195.0,150.0,78.0,372.0,347.0,74.0,250.0,893.0,81.0,61.0,17.0,400.0,80.0,1206.0,196.0,11356.0,12229.0,4103.0,994.0,13999.0,2256.0,1453.0,4339.0,18338.0,18338.0,18465.0,18465.0,217.0,111594.0,174.0,207.0,107.0,366.0,255.0,546.0,115686.0,5384.0,118645.0,944.0,1193.0,845.0,121436.0
2019-12-03,3921.0,14669.0,656.0,616.0,957.0,3784.0,276.0,619.0,259.0,640.0,1579.0,822.0,2400.0,80.0,3005.0,4386.0,11788.0,12898.0,959.0,14200.0,1657.0,2406.0,3198.0,106.0,90106.0,804.0,93818.0,91599.0,988.0,469.0,92893.0,1165.0,95418.0,104.0,1510.0,96562.0,96423.0,239.0,170.0,266.0,271.0,106.0,860.0,90.0,214.0,223.0,162.0,1521.0,2101.0,502.0,485.0,1436.0,458.0,1910.0,531.0,1340.0,1688.0,2772.0,2433.0,49.0,3834.0,3833.0,3554.0,3625.0,256.0,6459.0,0.0,156.0,7549.0,112.0,201.0,195.0,150.0,78.0,379.0,346.0,74.0,250.0,896.0,82.0,62.0,17.0,423.0,79.0,1213.0,206.0,11375.0,12259.0,4098.0,1000.0,14067.0,2240.0,1583.0,4390.0,18457.0,18457.0,18584.0,18584.0,343.0,114788.0,194.0,254.0,116.0,368.0,269.0,560.0,118364.0,5393.0,121154.0,960.0,1317.0,944.0,123911.0
2019-12-04,3905.0,14638.0,655.0,606.0,949.0,3771.0,275.0,619.0,259.0,640.0,1579.0,812.0,2390.0,78.0,2993.0,4368.0,11834.0,12948.0,947.0,14428.0,1711.0,2450.0,3239.0,102.0,90802.0,780.0,94928.0,92931.0,985.0,466.0,94339.0,1147.0,96999.0,103.0,1466.0,98356.0,98312.0,234.0,168.0,261.0,271.0,107.0,865.0,87.0,209.0,209.0,155.0,1530.0,2082.0,499.0,483.0,1448.0,452.0,1909.0,530.0,1337.0,1685.0,2763.0,2433.0,49.0,3809.0,3809.0,3521.0,3591.0,254.0,6420.0,0.0,156.0,7542.0,112.0,201.0,195.0,153.0,78.0,385.0,346.0,74.0,250.0,899.0,84.0,62.0,18.0,416.0,79.0,1215.0,209.0,11397.0,12319.0,4093.0,1000.0,14058.0,2250.0,1518.0,4385.0,18443.0,18443.0,18570.0,18570.0,412.0,118347.0,203.0,296.0,115.0,406.0,282.0,575.0,122262.0,5403.0,125077.0,970.0,1329.0,1010.0,128089.0
2019-12-05,3905.0,14636.0,652.0,595.0,940.0,3757.0,272.0,617.0,259.0,640.0,1578.0,807.0,2385.0,78.0,2984.0,4359.0,11805.0,12912.0,937.0,14213.0,1742.0,2489.0,3304.0,98.0,90981.0,759.0,95231.0,93282.0,992.0,459.0,94712.0,1130.0,97398.0,102.0,1426.0,98798.0,98788.0,225.0,163.0,254.0,266.0,108.0,857.0,84.0,203.0,202.0,148.0,1530.0,2075.0,498.0,483.0,1459.0,450.0,1913.0,528.0,1334.0,1679.0,2750.0,2437.0,49.0,3796.0,3794.0,3494.0,3561.0,254.0,6388.0,0.0,156.0,7535.0,112.0,201.0,195.0,154.0,78.0,381.0,345.0,74.0,250.0,898.0,84.0,62.0,19.0,393.0,79.0,1220.0,205.0,11398.0,12355.0,4092.0,986.0,14050.0,2229.0,1387.0,4315.0,18365.0,18365.0,18493.0,18493.0,414.0,119558.0,173.0,316.0,108.0,449.0,291.0,589.0,123852.0,5420.0,126741.0,978.0,1292.0,1014.0,129965.0
2019-12-06,3871.0,14622.0,649.0,583.0,928.0,3743.0,270.0,614.0,259.0,635.0,1571.0,800.0,2371.0,78.0,2977.0,4346.0,11788.0,12890.0,929.0,14033.0,1707.0,2461.0,3293.0,94.0,90819.0,743.0,95112.0,93216.0,994.0,455.0,94678.0,1114.0,97383.0,102.0,1390.0,98800.0,98806.0,208.0,152.0,243.0,245.0,106.0,843.0,79.0,196.0,197.0,137.0,1516.0,2071.0,496.0,483.0,1473.0,448.0,1920.0,527.0,1330.0,1674.0,2738.0,2441.0,49.0,3791.0,3790.0,3479.0,3543.0,254.0,6361.0,0.0,156.0,7528.0,112.0,200.0,195.0,154.0,78.0,362.0,345.0,74.0,250.0,895.0,81.0,61.0,19.0,375.0,78.0,1226.0,202.0,11371.0,12324.0,4086.0,965.0,14020.0,2182.0,1274.0,4239.0,18259.0,18259.0,18386.0,18386.0,399.0,119744.0,156.0,304.0,100.0,474.0,299.0,597.0,124199.0,5442.0,127111.0,977.0,1292.0,1008.0,130364.0
2019-12-07,3834.0,14572.0,645.0,574.0,918.0,3729.0,268.0,602.0,257.0,632.0,1560.0,792.0,2352.0,78.0,2958.0,4330.0,11762.0,12857.0,921.0,13903.0,1606.0,2358.0,3207.0,90.0,90597.0,722.0,94780.0,92898.0,988.0,450.0,94368.0,1097.0,97069.0,100.0,1357.0,98477.0,98493.0,192.0,143.0,233.0,233.0,103.0,826.0,75.0,190.0,194.0,126.0,1495.0,2062.0,496.0,482.0,1483.0,446.0,1928.0,526.0,1325.0,1666.0,2729.0,2445.0,49.0,3789.0,3789.0,3469.0,3531.0,254.0,6345.0,0.0,156.0,7522.0,111.0,198.0,194.0,151.0,77.0,362.0,345.0,74.0,250.0,896.0,81.0,61.0,19.0,364.0,78.0,1234.0,200.0,11348.0,12273.0,4080.0,973.0,14011.0,2114.0,1201.0,4124.0,18135.0,18135.0,18262.0,18262.0,445.0,119545.0,149.0,286.0,102.0,471.0,306.0,605.0,124105.0,5461.0,127022.0,976.0,1312.0,1012.0,130338.0
2019-12-08,3834.0,14559.0,642.0,563.0,914.0,3715.0,267.0,598.0,255.0,631.0,1547.0,781.0,2328.0,78.0,2934.0,4316.0,11725.0,12813.0,913.0,13785.0,1526.0,2259.0,3089.0,87.0,90416.0,705.0,94449.0,92560.0,980.0,445.0,94017.0,1082.0,96700.0,100.0,1325.0,98074.0,98090.0,178.0,133.0,228.0,219.0,99.0,808.0,71.0,185.0,193.0,117.0,1470.0,2042.0,496.0,479.0,1492.0,444.0,1934.0,524.0,1323.0,1661.0,2717.0,2450.0,49.0,3786.0,3787.0,3461.0,3522.0,254.0,6333.0,0.0,156.0,7515.0,111.0,198.0,193.0,149.0,77.0,369.0,345.0,74.0,250.0,897.0,80.0,61.0,19.0,360.0,78.0,1243.0,197.0,11340.0,12255.0,4077.0,947.0,13999.0,2048.0,1163.0,4020.0,18019.0,18019.0,18146.0,18146.0,485.0,119092.0,126.0,282.0,94.0,453.0,306.0,608.0,123706.0,5482.0,126625.0,969.0,1164.0,986.0,129922.0
2019-12-09,3827.0,14554.0,642.0,555.0,907.0,3705.0,267.0,597.0,253.0,630.0,1541.0,773.0,2314.0,78.0,2912.0,4304.0,11685.0,12766.0,906.0,13691.0,1465.0,2188.0,3004.0,84.0,90269.0,691.0,94191.0,92294.0,973.0,440.0,93733.0,1068.0,96396.0,99.0,1293.0,97730.0,97743.0,166.0,124.0,223.0,207.0,95.0,792.0,67.0,180.0,192.0,108.0,1443.0,2016.0,496.0,477.0,1497.0,442.0,1940.0,522.0,1321.0,1658.0,2710.0,2455.0,49.0,3783.0,3785.0,3453.0,3512.0,254.0,6322.0,0.0,156.0,7508.0,111.0,198.0,192.0,146.0,77.0,359.0,345.0,74.0,250.0,897.0,79.0,60.0,19.0,357.0,78.0,1252.0,193.0,11328.0,12234.0,4065.0,906.0,13953.0,1996.0,1114.0,3942.0,17895.0,17895.0,18022.0,18022.0,473.0,118546.0,109.0,264.0,84.0,441.0,303.0,604.0,123176.0,5501.0,126086.0,956.0,1069.0,947.0,129168.0
2019-12-10,3802.0,14535.0,642.0,546.0,899.0,3694.0,267.0,597.0,252.0,630.0,1539.0,763.0,2302.0,77.0,2899.0,4296.0,11654.0,12727.0,898.0,13630.0,1395.0,2111.0,2929.0,83.0,90151.0,674.0,93974.0,92073.0,964.0,433.0,93496.0,1053.0,96144.0,99.0,1263.0,97443.0,97454.0,159.0,123.0,221.0,217.0,93.0,782.0,65.0,175.0,191.0,100.0,1420.0,1989.0,494.0,473.0,1489.0,440.0,1941.0,521.0,1318.0,1654.0,2702.0,2458.0,49.0,3779.0,3783.0,3444.0,3502.0,254.0,6311.0,0.0,156.0,7500.0,111.0,198.0,192.0,145.0,77.0,348.0,345.0,73.0,250.0,895.0,77.0,60.0,19.0,353.0,77.0,1263.0,191.0,11308.0,12177.0,4048.0,894.0,14010.0,1949.0,1093.0,3886.0,17897.0,17897.0,18024.0,18024.0,454.0,118067.0,106.0,249.0,85.0,421.0,304.0,600.0,122691.0,5526.0,125593.0,949.0,1116.0,949.0,128616.0
2019-12-11,3785.0,14516.0,639.0,535.0,897.0,3684.0,267.0,597.0,252.0,630.0,1538.0,754.0,2292.0,77.0,2886.0,4290.0,11631.0,12698.0,889.0,13612.0,1342.0,2044.0,2857.0,84.0,90073.0,659.0,93793.0,91886.0,951.0,430.0,93293.0,1040.0,95923.0,98.0,1235.0,97188.0,97198.0,156.0,124.0,221.0,241.0,93.0,774.0,64.0,172.0,190.0,93.0,1402.0,1964.0,493.0,472.0,1488.0,437.0,1932.0,519.0,1315.0,1650.0,2691.0,2462.0,49.0,3766.0,3772.0,3432.0,3490.0,254.0,6300.0,0.0,156.0,7493.0,111.0,198.0,192.0,142.0,77.0,345.0,344.0,73.0,250.0,895.0,75.0,59.0,19.0,350.0,77.0,1276.0,203.0,11303.0,12115.0,4019.0,900.0,18516.0,1909.0,1077.0,3841.0,22357.0,22357.0,22484.0,22484.0,450.0,119872.0,108.0,244.0,91.0,404.0,307.0,600.0,123855.0,5573.0,126629.0,949.0,1176.0,984.0,129434.0
2019-12-12,3763.0,14081.0,636.0,529.0,893.0,3671.0,267.0,597.0,252.0,630.0,1538.0,748.0,2286.0,77.0,2879.0,4280.0,11605.0,12666.0,875.0,13610.0,1313.0,2006.0,2803.0,84.0,89981.0,649.0,93655.0,91748.0,940.0,428.0,93139.0,1027.0,95753.0,97.0,1208.0,96986.0,96994.0,154.0,126.0,221.0,270.0,95.0,773.0,64.0,168.0,191.0,87.0,1390.0,1953.0,492.0,470.0,1486.0,436.0,1926.0,518.0,1309.0,1642.0,2681.0,2464.0,49.0,3747.0,3755.0,3411.0,3470.0,253.0,6280.0,0.0,156.0,7486.0,111.0,198.0,192.0,142.0,78.0,345.0,341.0,74.0,250.0,894.0,75.0,57.0,19.0,347.0,77.0,1281.0,215.0,11304.0,12075.0,3992.0,917.0,18870.0,1871.0,1090.0,3826.0,22696.0,22696.0,22824.0,22824.0,465.0,122338.0,128.0,252.0,97.0,396.0,309.0,602.0,126853.0,5736.0,129839.0,950.0,1288.0,1019.0,132869.0
2019-12-13,3742.0,13955.0,636.0,518.0,888.0,3660.0,267.0,597.0,252.0,630.0,1538.0,738.0,2276.0,77.0,2871.0,4267.0,11584.0,12639.0,861.0,13603.0,1300.0,1979.0,2776.0,86.0,89595.0,639.0,93296.0,91426.0,936.0,426.0,92825.0,1015.0,95449.0,96.0,1183.0,96688.0,96705.0,151.0,123.0,219.0,277.0,95.0,771.0,65.0,166.0,193.0,83.0,1383.0,1943.0,490.0,466.0,1486.0,434.0,1921.0,518.0,1300.0,1632.0,2665.0,2465.0,49.0,3729.0,3737.0,3387.0,3445.0,253.0,6254.0,0.0,156.0,7479.0,110.0,197.0,192.0,141.0,78.0,348.0,340.0,75.0,250.0,893.0,76.0,56.0,19.0,345.0,77.0,1284.0,223.0,11303.0,12069.0,3977.0,917.0,18859.0,1833.0,1094.0,3808.0,22667.0,22667.0,22794.0,22794.0,505.0,122178.0,138.0,283.0,102.0,402.0,312.0,604.0,126825.0,5907.0,130010.0,957.0,1299.0,1051.0,133309.0
2019-12-14,3728.0,13929.0,635.0,512.0,883.0,3653.0,267.0,597.0,252.0,630.0,1538.0,731.0,2269.0,77.0,2862.0,4258.0,11550.0,12599.0,847.0,13542.0,1312.0,1983.0,2777.0,85.0,89446.0,628.0,93052.0,91139.0,927.0,425.0,92510.0,1004.0,95100.0,96.0,1157.0,96290.0,96303.0,147.0,119.0,214.0,274.0,94.0,767.0,63.0,164.0,189.0,80.0,1377.0,1935.0,489.0,467.0,1494.0,432.0,1919.0,517.0,1295.0,1625.0,2650.0,2465.0,50.0,3711.0,3721.0,3364.0,3420.0,252.0,6226.0,0.0,156.0,7472.0,109.0,195.0,192.0,139.0,78.0,352.0,337.0,75.0,250.0,892.0,78.0,57.0,19.0,341.0,76.0,1287.0,224.0,11293.0,12064.0,3972.0,886.0,18822.0,1801.0,1054.0,3758.0,22581.0,22581.0,22708.0,22708.0,550.0,121786.0,132.0,309.0,98.0,428.0,316.0,606.0,126511.0,5949.0,129716.0,961.0,1312.0,1070.0,133065.0
2019-12-15,3728.0,13925.0,629.0,504.0,883.0,3703.0,266.0,596.0,252.0,629.0,1536.0,726.0,2262.0,77.0,2851.0,4256.0,11513.0,12555.0,832.0,13465.0,1310.0,1976.0,2774.0,82.0,89362.0,615.0,92956.0,91043.0,913.0,422.0,92402.0,992.0,94975.0,95.0,1133.0,96128.0,96134.0,146.0,119.0,213.0,281.0,94.0,761.0,63.0,161.0,190.0,76.0,1369.0,1929.0,487.0,466.0,1497.0,428.0,1922.0,517.0,1287.0,1618.0,2642.0,2466.0,52.0,3697.0,3707.0,3341.0,3396.0,251.0,6197.0,0.0,156.0,7465.0,109.0,194.0,192.0,138.0,78.0,348.0,337.0,76.0,250.0,890.0,76.0,57.0,19.0,338.0,76.0,1290.0,211.0,11271.0,12040.0,3964.0,873.0,18796.0,1775.0,1034.0,3731.0,22528.0,22528.0,22655.0,22655.0,568.0,121412.0,119.0,307.0,95.0,451.0,318.0,607.0,126173.0,6015.0,129410.0,965.0,1272.0,1059.0,132763.0
2019-12-16,3721.0,13924.0,623.0,498.0,883.0,3778.0,263.0,591.0,252.0,628.0,1534.0,716.0,2250.0,77.0,2836.0,4330.0,11499.0,12535.0,819.0,13414.0,1286.0,1953.0,2751.0,81.0,89292.0,605.0,92844.0,90931.0,905.0,421.0,92275.0,982.0,94838.0,95.0,1110.0,95968.0,95975.0,147.0,121.0,211.0,290.0,93.0,756.0,63.0,160.0,190.0,73.0,1360.0,1921.0,487.0,462.0,1494.0,426.0,1920.0,517.0,1281.0,1612.0,2633.0,2466.0,52.0,3685.0,3698.0,3324.0,3376.0,251.0,6173.0,0.0,156.0,7458.0,109.0,194.0,191.0,137.0,78.0,348.0,337.0,77.0,250.0,890.0,75.0,56.0,19.0,336.0,76.0,1292.0,207.0,11241.0,11999.0,3955.0,874.0,18784.0,1750.0,1023.0,3710.0,22494.0,22494.0,22621.0,22621.0,541.0,121182.0,125.0,295.0,96.0,451.0,320.0,608.0,125975.0,6088.0,129252.0,972.0,1244.0,1049.0,132538.0
2019-12-17,3674.0,13888.0,622.0,489.0,878.0,3767.0,263.0,587.0,252.0,629.0,1529.0,711.0,2240.0,76.0,2822.0,4376.0,11522.0,12561.0,805.0,13396.0,1260.0,1926.0,2721.0,80.0,89242.0,594.0,92752.0,90835.0,900.0,420.0,92167.0,964.0,94712.0,94.0,1088.0,95819.0,95824.0,144.0,118.0,207.0,291.0,91.0,749.0,62.0,158.0,187.0,72.0,1351.0,1908.0,486.0,462.0,1499.0,426.0,1917.0,515.0,1278.0,1605.0,2623.0,2466.0,52.0,3677.0,3686.0,3311.0,3362.0,251.0,6154.0,0.0,156.0,7445.0,109.0,194.0,190.0,136.0,78.0,352.0,337.0,78.0,250.0,888.0,75.0,56.0,19.0,335.0,76.0,1295.0,212.0,11230.0,11982.0,3952.0,867.0,18779.0,1729.0,1013.0,3688.0,22468.0,22468.0,22595.0,22595.0,551.0,120993.0,126.0,301.0,97.0,439.0,320.0,610.0,125809.0,6079.0,129060.0,972.0,1163.0,1075.0,132321.0
2019-12-18,3654.0,13853.0,622.0,483.0,876.0,3760.0,263.0,586.0,252.0,630.0,1527.0,711.0,2238.0,76.0,2814.0,4364.0,11550.0,12596.0,794.0,13382.0,1238.0,1906.0,2702.0,79.0,89185.0,592.0,92669.0,90752.0,894.0,417.0,92077.0,944.0,94601.0,93.0,1068.0,95686.0,95691.0,138.0,113.0,201.0,287.0,87.0,741.0,60.0,156.0,185.0,70.0,1339.0,1890.0,485.0,462.0,1512.0,425.0,1924.0,514.0,1277.0,1601.0,2615.0,2462.0,52.0,3674.0,3680.0,3303.0,3352.0,250.0,6140.0,0.0,156.0,7435.0,109.0,195.0,189.0,135.0,78.0,348.0,337.0,78.0,250.0,886.0,75.0,56.0,19.0,333.0,75.0,1298.0,213.0,11215.0,11971.0,3957.0,850.0,18769.0,1707.0,990.0,3664.0,22433.0,22433.0,22560.0,22560.0,518.0,120773.0,109.0,295.0,93.0,441.0,322.0,615.0,125624.0,6016.0,128803.0,959.0,1063.0,1074.0,132009.0
2019-12-19,3653.0,13850.0,622.0,476.0,872.0,3754.0,263.0,586.0,251.0,630.0,1527.0,706.0,2233.0,76.0,2811.0,4349.0,11538.0,12587.0,788.0,13331.0,1221.0,1893.0,2688.0,78.0,89135.0,582.0,92592.0,90675.0,889.0,414.0,91991.0,924.0,94494.0,93.0,1048.0,95558.0,95564.0,130.0,106.0,196.0,278.0,84.0,725.0,58.0,155.0,184.0,67.0,1324.0,1880.0,484.0,464.0,1525.0,424.0,1938.0,511.0,1276.0,1599.0,2608.0,2451.0,52.0,3675.0,3678.0,3300.0,3347.0,250.0,6131.0,0.0,156.0,7431.0,109.0,195.0,187.0,131.0,78.0,345.0,337.0,77.0,250.0,884.0,75.0,56.0,19.0,331.0,75.0,1301.0,206.0,11191.0,11942.0,3963.0,831.0,18762.0,1681.0,956.0,3615.0,22376.0,22376.0,22503.0,22503.0,501.0,120563.0,96.0,281.0,86.0,437.0,321.0,618.0,125453.0,5989.0,128593.0,945.0,1077.0,1031.0,131670.0
2019-12-20,3632.0,13839.0,622.0,468.0,865.0,3745.0,263.0,586.0,249.0,630.0,1525.0,705.0,2230.0,76.0,2806.0,4338.0,11518.0,12569.0,783.0,13289.0,1195.0,1872.0,2669.0,76.0,89084.0,574.0,92513.0,90596.0,883.0,412.0,91905.0,905.0,94388.0,92.0,1028.0,95433.0,95438.0,122.0,99.0,192.0,263.0,80.0,709.0,55.0,154.0,184.0,65.0,1300.0,1861.0,484.0,464.0,1538.0,423.0,1953.0,511.0,1272.0,1596.0,2602.0,2440.0,52.0,3675.0,3676.0,3299.0,3345.0,250.0,6126.0,0.0,156.0,7426.0,108.0,194.0,187.0,129.0,77.0,348.0,337.0,76.0,250.0,879.0,75.0,56.0,19.0,330.0,75.0,1305.0,193.0,11161.0,11901.0,3963.0,821.0,18755.0,1657.0,943.0,3577.0,22332.0,22332.0,22459.0,22459.0,514.0,120384.0,88.0,265.0,78.0,420.0,318.0,618.0,125295.0,6014.0,128447.0,932.0,1036.0,998.0,131504.0
2019-12-21,3616.0,13812.0,622.0,465.0,862.0,3741.0,262.0,585.0,248.0,630.0,1523.0,704.0,2226.0,76.0,2804.0,4329.0,11500.0,12553.0,778.0,13253.0,1173.0,1852.0,2646.0,74.0,90253.0,567.0,93290.0,91142.0,879.0,408.0,92331.0,887.0,94681.0,91.0,1009.0,95579.0,95551.0,116.0,95.0,189.0,258.0,78.0,702.0,54.0,152.0,183.0,64.0,1281.0,1842.0,483.0,463.0,1544.0,422.0,1966.0,511.0,1269.0,1592.0,2592.0,2427.0,52.0,3677.0,3675.0,3299.0,3343.0,250.0,6122.0,0.0,156.0,7421.0,107.0,192.0,187.0,129.0,77.0,352.0,337.0,77.0,250.0,874.0,75.0,56.0,19.0,326.0,75.0,1306.0,192.0,11134.0,11862.0,3960.0,820.0,18756.0,1638.0,929.0,3553.0,22309.0,22309.0,22436.0,22436.0,565.0,120271.0,91.0,264.0,77.0,407.0,314.0,613.0,125181.0,6013.0,128318.0,925.0,1136.0,988.0,131287.0
