, LIBBY DAM, KOOTENAI R AT BONNERS FERRY, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK NR DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, CLARK FORK AT ST REGIS, KERR DAM, CLARK FORK AT ST REGIS, NOXON RAPIDS DAM, ALBENI FALLS DAM, COEUR D'ALENE LAKE, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, WENATCHEE R AT PESHASTIN, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER AT UMTANUM, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNAKE R ON JACKSON LAKE AT DAM, SNAKE RIVER NR JACKSON, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, RIRIE DAM, HENRYS FORK NEAR REXBURG, SNAKE RIVER NR HEISE, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, AMERICAN FALLS RESERVOIR, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, MALHEUR RIVER NR VALE, CASCADE DAM, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, SNAKE RIVER BELOW SWAN FALLS, OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NEAR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, DWORSHAK DAM, CLEARWATER R AT OROFINO, CLEARWATER R AT SPALDING, SNAKE RIVER NR ANATONE, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, YAKIMA RIVER AT KIONA, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R AT PENDLETON, MCKAY CR NR PENDLETON, UMATILLA RIVER NEAR UMATILLA, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-03-13,2053.0,5403.0,370.0,3628.0,196.0,377.0,119.0,380.0,913.0,579.0,1492.0,2032.0,4357.0,2032.0,10184.0,13436.0,6640.0,49989.0,207.0,58030.0,67000.0,883.0,235.0,68124.0,383.0,70375.0,1063.0,71439.0,71439.0,271.0,287.0,362.0,584.0,771.0,284.0,1543.0,147.0,509.0,285.0,736.0,1543.0,736.0,3114.0,4183.0,312.0,374.0,1050.0,333.0,1226.0,349.0,1050.0,1732.0,1414.0,21.0,0.0,1226.0,1414.0,2077.0,1788.0,1492.0,1354.0,3935.0,28.0,120.0,7787.0,1412.0,82.0,496.0,222.0,101.0,223.0,219.0,38.0,1877.0,7787.0,10.0,82.0,1877.0,1066.0,12357.0,13882.0,4710.0,1624.0,21004.0,3784.0,5620.0,9026.0,21004.0,9026.0,30030.0,30030.0,31804.0,31804.0,4183.0,1161.0,108625.0,540.0,10.0,556.0,2335.0,117288.0,5196.0,113998.0,2253.0,1317.0,1509.0,119109.0
2003-03-14,2100.0,5414.0,368.0,3633.0,195.0,376.0,119.0,379.0,912.0,577.0,1489.0,2033.0,4401.0,2033.0,10229.0,13490.0,6626.0,50130.0,212.0,58331.0,67000.0,872.0,234.0,68118.0,378.0,70369.0,1062.0,71431.0,71432.0,270.0,265.0,355.0,490.0,774.0,290.0,1564.0,149.0,519.0,282.0,752.0,1564.0,752.0,3118.0,4211.0,311.0,373.0,1047.0,328.0,1228.0,349.0,1046.0,1726.0,1413.0,21.0,0.0,1228.0,1413.0,2084.0,1791.0,1496.0,1361.0,3948.0,22.0,114.0,7741.0,1236.0,81.0,482.0,212.0,90.0,220.0,217.0,37.0,1919.0,7741.0,10.0,81.0,1919.0,1026.0,12337.0,13876.0,4768.0,1595.0,20963.0,3789.0,5631.0,9062.0,20963.0,9062.0,30025.0,30025.0,31696.0,31696.0,4211.0,1155.0,108550.0,542.0,10.0,539.0,2204.0,117097.0,5148.0,113708.0,2239.0,1326.0,1520.0,118802.0
2003-03-15,2168.0,5426.0,367.0,3643.0,196.0,375.0,119.0,379.0,909.0,575.0,1484.0,2031.0,4424.0,2031.0,10303.0,13609.0,6759.0,50297.0,216.0,58622.0,67000.0,865.0,233.0,68109.0,398.0,70360.0,1078.0,71434.0,71434.0,262.0,252.0,351.0,470.0,773.0,298.0,1591.0,149.0,530.0,284.0,768.0,1591.0,768.0,3139.0,4228.0,310.0,372.0,1047.0,324.0,1226.0,348.0,1043.0,1720.0,1412.0,21.0,0.0,1226.0,1412.0,2086.0,1789.0,1496.0,1365.0,3958.0,21.0,110.0,7706.0,1089.0,80.0,514.0,215.0,102.0,217.0,215.0,37.0,1892.0,7706.0,10.0,80.0,1892.0,981.0,12256.0,13817.0,4822.0,1593.0,20970.0,3801.0,5689.0,9052.0,20970.0,9052.0,30022.0,30022.0,31661.0,31661.0,4228.0,1166.0,108473.0,562.0,10.0,531.0,2100.0,116888.0,5148.0,113448.0,2279.0,1316.0,1585.0,118591.0
2003-03-16,2274.0,5455.0,365.0,3657.0,199.0,375.0,118.0,378.0,909.0,579.0,1488.0,2036.0,4512.0,2036.0,10398.0,13836.0,7063.0,50585.0,223.0,59082.0,67000.0,863.0,233.0,68100.0,431.0,70350.0,1129.0,71471.0,71468.0,275.0,278.0,352.0,536.0,790.0,320.0,1649.0,153.0,545.0,291.0,799.0,1649.0,799.0,3188.0,4260.0,310.0,371.0,1052.0,327.0,1225.0,348.0,1039.0,1716.0,1411.0,21.0,0.0,1225.0,1411.0,2087.0,1784.0,1494.0,1364.0,3965.0,21.0,108.0,7736.0,1019.0,79.0,546.0,224.0,114.0,215.0,213.0,36.0,1922.0,7736.0,10.0,79.0,1922.0,953.0,12137.0,13707.0,4879.0,1640.0,21021.0,4030.0,5780.0,9206.0,21021.0,9206.0,30227.0,30227.0,31889.0,31889.0,4260.0,1177.0,108624.0,614.0,10.0,544.0,2200.0,117002.0,5169.0,113512.0,2298.0,1304.0,1593.0,118664.0
2003-03-17,2378.0,5527.0,364.0,3676.0,208.0,380.0,118.0,379.0,915.0,580.0,1495.0,2047.0,4532.0,2047.0,10540.0,14076.0,7589.0,50976.0,235.0,59776.0,67000.0,859.0,233.0,68096.0,434.0,70346.0,1170.0,71512.0,71510.0,297.0,293.0,354.0,535.0,799.0,337.0,1727.0,161.0,570.0,295.0,833.0,1727.0,833.0,3212.0,4301.0,309.0,368.0,1056.0,336.0,1221.0,347.0,1036.0,1713.0,1410.0,21.0,0.0,1221.0,1410.0,2095.0,1789.0,1489.0,1356.0,3959.0,21.0,114.0,7818.0,1073.0,72.0,559.0,237.0,120.0,208.0,211.0,36.0,1984.0,7818.0,10.0,72.0,1984.0,973.0,12168.0,13707.0,4966.0,1766.0,21111.0,4323.0,5914.0,9327.0,21111.0,9327.0,30438.0,30438.0,32279.0,32279.0,4301.0,1180.0,109005.0,676.0,10.0,590.0,2387.0,117529.0,5172.0,114013.0,2266.0,1314.0,1550.0,119143.0
2003-03-18,2402.0,5580.0,363.0,3694.0,216.0,389.0,118.0,387.0,927.0,579.0,1506.0,2060.0,4552.0,2060.0,10642.0,14201.0,7939.0,51343.0,245.0,60424.0,67000.0,849.0,233.0,68093.0,434.0,70342.0,1175.0,71517.0,71517.0,286.0,286.0,350.0,464.0,796.0,342.0,1724.0,161.0,593.0,310.0,869.0,1724.0,869.0,3171.0,4317.0,308.0,366.0,1062.0,342.0,1222.0,347.0,1032.0,1711.0,1411.0,21.0,0.0,1222.0,1411.0,2100.0,1794.0,1489.0,1347.0,3948.0,21.0,109.0,7847.0,1230.0,64.0,523.0,241.0,116.0,201.0,210.0,35.0,2022.0,7847.0,10.0,64.0,2022.0,1022.0,12284.0,13796.0,5066.0,1886.0,21337.0,4528.0,6049.0,9347.0,21337.0,9347.0,30684.0,30684.0,32370.0,32370.0,4317.0,1145.0,109326.0,682.0,10.0,643.0,2452.0,118045.0,5147.0,114506.0,2253.0,1312.0,1559.0,119609.0
2003-03-19,2504.0,5595.0,362.0,3713.0,223.0,399.0,117.0,406.0,958.0,578.0,1536.0,2078.0,4617.0,2078.0,10730.0,14357.0,8095.0,51602.0,255.0,60983.0,67000.0,835.0,233.0,68085.0,453.0,70334.0,1206.0,71534.0,71533.0,321.0,329.0,354.0,456.0,812.0,356.0,1743.0,175.0,618.0,343.0,909.0,1743.0,909.0,3117.0,4290.0,308.0,364.0,1063.0,346.0,1224.0,346.0,1029.0,1710.0,1414.0,21.0,0.0,1224.0,1414.0,2106.0,1799.0,1488.0,1341.0,3936.0,21.0,103.0,7856.0,1314.0,56.0,496.0,241.0,119.0,194.0,208.0,35.0,2031.0,7856.0,10.0,56.0,2031.0,1064.0,12400.0,13896.0,5160.0,1942.0,21551.0,4573.0,6100.0,9374.0,21551.0,9374.0,30925.0,30925.0,32513.0,32513.0,4290.0,1107.0,109354.0,668.0,10.0,642.0,2410.0,118077.0,5117.0,114510.0,2236.0,1321.0,1542.0,119649.0
2003-03-20,2573.0,5648.0,360.0,3737.0,231.0,411.0,117.0,444.0,1009.0,592.0,1601.0,2117.0,4654.0,2117.0,10861.0,14552.0,8324.0,51866.0,268.0,61466.0,67000.0,826.0,237.0,68075.0,469.0,70324.0,1249.0,71568.0,71567.0,322.0,311.0,350.0,440.0,820.0,370.0,1763.0,175.0,647.0,318.0,949.0,1763.0,949.0,3076.0,4242.0,307.0,362.0,1069.0,350.0,1227.0,346.0,1025.0,1708.0,1418.0,21.0,0.0,1227.0,1418.0,2119.0,1810.0,1492.0,1336.0,3924.0,21.0,99.0,7904.0,1346.0,48.0,493.0,244.0,119.0,187.0,207.0,35.0,2051.0,7904.0,10.0,48.0,2051.0,1079.0,12410.0,13884.0,5272.0,1991.0,21739.0,4699.0,6165.0,9326.0,21739.0,9326.0,31065.0,31065.0,32541.0,32541.0,4242.0,1051.0,109417.0,695.0,10.0,625.0,2346.0,118035.0,5088.0,114431.0,2158.0,1220.0,1472.0,119465.0
2003-03-21,2651.0,5724.0,359.0,3761.0,238.0,421.0,117.0,488.0,1063.0,619.0,1681.0,2183.0,4681.0,2183.0,10979.0,14749.0,8519.0,52162.0,289.0,61949.0,67000.0,818.0,245.0,68071.0,472.0,70319.0,1275.0,71591.0,71590.0,317.0,298.0,348.0,456.0,828.0,385.0,1792.0,172.0,666.0,312.0,968.0,1792.0,968.0,3026.0,4189.0,307.0,360.0,1071.0,356.0,1225.0,345.0,1022.0,1706.0,1422.0,21.0,0.0,1225.0,1422.0,2126.0,1818.0,1495.0,1334.0,3906.0,20.0,97.0,7882.0,1372.0,40.0,481.0,237.0,118.0,179.0,206.0,34.0,2027.0,7882.0,10.0,40.0,2027.0,1040.0,12383.0,13824.0,5385.0,1963.0,21736.0,4864.0,6286.0,9330.0,21736.0,9330.0,31065.0,31065.0,32531.0,32531.0,4189.0,993.0,109311.0,701.0,10.0,641.0,2285.0,117841.0,5061.0,114201.0,2089.0,1188.0,1444.0,119031.0
2003-03-22,2733.0,5811.0,358.0,3786.0,246.0,430.0,116.0,532.0,1118.0,653.0,1771.0,2270.0,4724.0,2270.0,11115.0,14966.0,8717.0,52490.0,327.0,62498.0,67000.0,812.0,254.0,68073.0,487.0,70320.0,1304.0,71619.0,71617.0,339.0,346.0,358.0,610.0,844.0,423.0,1828.0,176.0,682.0,312.0,986.0,1828.0,986.0,2972.0,4157.0,306.0,357.0,1077.0,358.0,1224.0,345.0,1018.0,1703.0,1426.0,21.0,0.0,1224.0,1426.0,2128.0,1820.0,1493.0,1329.0,3888.0,20.0,94.0,7910.0,1374.0,32.0,490.0,229.0,118.0,171.0,205.0,34.0,2004.0,7910.0,10.0,32.0,2004.0,1031.0,12306.0,13695.0,5484.0,2010.0,21700.0,5023.0,6398.0,9480.0,21700.0,9480.0,31180.0,31180.0,32569.0,32569.0,4157.0,1011.0,109320.0,751.0,10.0,643.0,2198.0,117729.0,5070.0,114084.0,2099.0,1288.0,1492.0,118860.0
2003-03-23,2747.0,5906.0,357.0,3807.0,253.0,439.0,116.0,574.0,1168.0,680.0,1848.0,2368.0,4758.0,2368.0,11277.0,15238.0,9083.0,52883.0,369.0,63101.0,67000.0,807.0,265.0,68076.0,518.0,70323.0,1357.0,71671.0,71668.0,364.0,375.0,376.0,609.0,874.0,441.0,1865.0,185.0,700.0,325.0,1005.0,1865.0,1005.0,2927.0,4144.0,305.0,355.0,1086.0,366.0,1226.0,344.0,1014.0,1705.0,1430.0,21.0,0.0,1226.0,1430.0,2131.0,1822.0,1490.0,1321.0,3869.0,20.0,92.0,8030.0,1403.0,24.0,507.0,233.0,113.0,164.0,205.0,34.0,2045.0,8030.0,10.0,24.0,2045.0,1119.0,12301.0,13596.0,5599.0,2139.0,21740.0,5345.0,6552.0,9623.0,21740.0,9623.0,31363.0,31363.0,32666.0,32666.0,4144.0,1014.0,109410.0,798.0,10.0,686.0,2133.0,117704.0,5092.0,114064.0,2155.0,1385.0,1543.0,119012.0
2003-03-24,2783.0,6005.0,356.0,3823.0,260.0,447.0,115.0,602.0,1206.0,710.0,1915.0,2456.0,4782.0,2456.0,11436.0,15550.0,9488.0,53360.0,408.0,63829.0,67000.0,804.0,276.0,68081.0,561.0,70328.0,1415.0,71733.0,71731.0,370.0,357.0,363.0,589.0,876.0,446.0,1883.0,194.0,717.0,341.0,1034.0,1883.0,1034.0,2889.0,4139.0,305.0,354.0,1098.0,386.0,1235.0,344.0,1010.0,1726.0,1437.0,22.0,0.0,1235.0,1437.0,2138.0,1827.0,1489.0,1313.0,3852.0,20.0,96.0,8078.0,1405.0,17.0,512.0,240.0,106.0,157.0,228.0,34.0,2081.0,8078.0,10.0,17.0,2081.0,1266.0,12522.0,13724.0,5716.0,2244.0,21906.0,5612.0,6705.0,9776.0,21906.0,9776.0,31681.0,31681.0,33078.0,33078.0,4139.0,978.0,109628.0,835.0,10.0,728.0,2102.0,117854.0,5088.0,114189.0,2257.0,1445.0,1598.0,119326.0
2003-03-25,2811.0,6096.0,355.0,3838.0,267.0,456.0,115.0,619.0,1231.0,730.0,1961.0,2526.0,4770.0,2526.0,11560.0,15759.0,9589.0,53802.0,441.0,64538.0,67000.0,803.0,287.0,68089.0,548.0,70336.0,1428.0,71765.0,71764.0,343.0,330.0,360.0,496.0,861.0,428.0,1834.0,192.0,727.0,322.0,1045.0,1834.0,1045.0,2782.0,4087.0,304.0,356.0,1108.0,396.0,1251.0,343.0,1007.0,1736.0,1443.0,24.0,0.0,1251.0,1443.0,2153.0,1839.0,1490.0,1307.0,3832.0,20.0,112.0,8058.0,1378.0,9.0,507.0,242.0,92.0,153.0,257.0,34.0,2086.0,8058.0,10.0,9.0,2086.0,1313.0,12700.0,13922.0,5827.0,2283.0,22197.0,5612.0,6782.0,9764.0,22197.0,9764.0,31961.0,31961.0,33394.0,33394.0,4087.0,932.0,110078.0,832.0,10.0,759.0,2088.0,118287.0,5072.0,114590.0,2226.0,1444.0,1515.0,119815.0
2003-03-26,2847.0,6149.0,354.0,3853.0,271.0,462.0,115.0,628.0,1247.0,746.0,1993.0,2577.0,4785.0,2577.0,11671.0,15915.0,9549.0,54083.0,470.0,65100.0,67000.0,802.0,297.0,68098.0,548.0,70344.0,1404.0,71749.0,71750.0,332.0,316.0,356.0,475.0,854.0,412.0,1794.0,186.0,724.0,315.0,1036.0,1794.0,1036.0,2624.0,3965.0,304.0,357.0,1117.0,395.0,1263.0,343.0,1003.0,1733.0,1448.0,26.0,0.0,1263.0,1448.0,2170.0,1856.0,1496.0,1303.0,3809.0,20.0,134.0,8014.0,1333.0,3.0,499.0,231.0,83.0,146.0,259.0,33.0,2079.0,8014.0,10.0,3.0,2079.0,1271.0,12658.0,13964.0,5926.0,2268.0,22425.0,5622.0,6790.0,9687.0,22425.0,9687.0,32113.0,32113.0,33618.0,33618.0,3965.0,903.0,110193.0,796.0,10.0,747.0,2052.0,118397.0,5053.0,114685.0,2203.0,1437.0,1480.0,119848.0
2003-03-27,2894.0,6187.0,353.0,3873.0,274.0,467.0,115.0,635.0,1260.0,772.0,2032.0,2617.0,4832.0,2617.0,11814.0,16201.0,9754.0,54365.0,498.0,65638.0,67000.0,801.0,305.0,68105.0,561.0,70352.0,1450.0,71789.0,71786.0,368.0,356.0,386.0,617.0,892.0,431.0,1800.0,192.0,727.0,316.0,1039.0,1800.0,1039.0,2491.0,3809.0,303.0,358.0,1126.0,398.0,1271.0,343.0,1000.0,1735.0,1454.0,29.0,0.0,1271.0,1454.0,2183.0,1870.0,1505.0,1305.0,3795.0,20.0,155.0,7985.0,1283.0,1.0,495.0,220.0,72.0,135.0,266.0,33.0,2068.0,7985.0,10.0,1.0,2068.0,1211.0,12525.0,13907.0,6018.0,2374.0,22579.0,5708.0,6806.0,9661.0,22579.0,9661.0,32240.0,32240.0,33835.0,33835.0,3809.0,905.0,110264.0,832.0,10.0,710.0,2022.0,118366.0,5044.0,114636.0,2170.0,1450.0,1478.0,119758.0
2003-03-28,2947.0,6266.0,352.0,3890.0,279.0,473.0,114.0,652.0,1285.0,801.0,2085.0,2669.0,4857.0,2669.0,11998.0,16459.0,10101.0,54772.0,526.0,66213.0,67000.0,799.0,314.0,68113.0,567.0,70359.0,1506.0,71857.0,71855.0,363.0,342.0,369.0,557.0,889.0,434.0,1815.0,196.0,733.0,320.0,1047.0,1815.0,1047.0,2417.0,3672.0,302.0,360.0,1132.0,402.0,1279.0,342.0,1000.0,1747.0,1460.0,31.0,0.0,1279.0,1460.0,2193.0,1879.0,1510.0,1306.0,3784.0,20.0,164.0,7932.0,1248.0,0.0,507.0,228.0,71.0,126.0,288.0,33.0,2105.0,7932.0,10.0,0.0,2105.0,1202.0,12408.0,13779.0,6116.0,2522.0,22700.0,5711.0,6889.0,9742.0,22700.0,9742.0,32442.0,32442.0,33980.0,33980.0,3672.0,909.0,110398.0,822.0,10.0,735.0,2005.0,118418.0,5049.0,114676.0,2135.0,1476.0,1457.0,119777.0
2003-03-29,2968.0,6346.0,351.0,3905.0,280.0,477.0,114.0,660.0,1309.0,802.0,2111.0,2724.0,4880.0,2724.0,12169.0,16702.0,10173.0,55151.0,553.0,66715.0,67000.0,797.0,323.0,68121.0,580.0,70367.0,1516.0,71883.0,71882.0,356.0,329.0,362.0,537.0,881.0,438.0,1796.0,204.0,735.0,316.0,1047.0,1796.0,1047.0,2303.0,3580.0,302.0,360.0,1133.0,395.0,1279.0,342.0,1002.0,1764.0,1464.0,33.0,0.0,1279.0,1464.0,2202.0,1888.0,1510.0,1304.0,3774.0,20.0,162.0,7878.0,1139.0,0.0,500.0,223.0,61.0,121.0,275.0,33.0,2083.0,7878.0,10.0,0.0,2083.0,1122.0,12333.0,13706.0,6194.0,2464.0,22646.0,5579.0,7022.0,9741.0,22646.0,9741.0,32386.0,32386.0,33746.0,33746.0,3580.0,829.0,110207.0,779.0,10.0,715.0,1979.0,118261.0,5048.0,114525.0,2106.0,1460.0,1450.0,119606.0
2003-03-30,3053.0,6411.0,352.0,3924.0,281.0,478.0,125.0,671.0,1351.0,804.0,2155.0,2765.0,4993.0,2765.0,12323.0,17051.0,10272.0,55606.0,583.0,67339.0,67000.0,795.0,332.0,68127.0,584.0,70374.0,1517.0,71888.0,71888.0,364.0,344.0,373.0,631.0,895.0,451.0,1800.0,208.0,741.0,316.0,1044.0,1800.0,1044.0,2163.0,3505.0,301.0,359.0,1136.0,389.0,1264.0,341.0,1002.0,1769.0,1467.0,35.0,0.0,1264.0,1467.0,2198.0,1887.0,1503.0,1296.0,3744.0,20.0,155.0,7914.0,992.0,0.0,485.0,214.0,50.0,111.0,287.0,33.0,2083.0,7914.0,10.0,0.0,2083.0,1075.0,12114.0,13480.0,6244.0,2385.0,22375.0,5555.0,7034.0,9756.0,22375.0,9756.0,32131.0,32131.0,33497.0,33497.0,3505.0,831.0,109875.0,809.0,10.0,667.0,1922.0,117797.0,5054.0,114060.0,2178.0,1541.0,1460.0,119147.0
2003-03-31,3183.0,6561.0,388.0,3979.0,287.0,484.0,160.0,714.0,1457.0,835.0,2291.0,2833.0,5122.0,2833.0,12603.0,17679.0,10939.0,56224.0,624.0,68262.0,67000.0,794.0,343.0,68136.0,608.0,70385.0,1578.0,71948.0,71945.0,422.0,413.0,420.0,935.0,980.0,502.0,1864.0,220.0,763.0,321.0,1058.0,1864.0,1058.0,2106.0,3423.0,303.0,359.0,1145.0,398.0,1248.0,341.0,1003.0,1782.0,1473.0,39.0,0.0,1248.0,1473.0,2182.0,1873.0,1484.0,1279.0,3708.0,19.0,158.0,7986.0,897.0,0.0,547.0,237.0,46.0,102.0,307.0,33.0,2176.0,7986.0,10.0,0.0,2176.0,1175.0,12161.0,13457.0,6314.0,2476.0,22205.0,5746.0,7117.0,9915.0,22205.0,9915.0,32120.0,32120.0,33738.0,33738.0,3423.0,885.0,109803.0,887.0,10.0,688.0,1877.0,117539.0,5117.0,113836.0,2217.0,1618.0,1483.0,119071.0
