, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-04-19, 8649, 32054, 5470, 5543, 6139, 21352, 339, 1064, 997, 2681, 4950, 2592, 7541, 1446, 11352, 25539, 30816, 34768, 4190, 41800, 20939, 20266, 22386, 1048, 4855, 143580, 174998, 2793, 1200, 178807, 791, 181402, 258, 3628, 192951, 192981, 584, 476, 437, 930, 628, 2917, 408, 2123, 1036, 3066, 4273, 7229, 1314, 1921, 4746, 1081, 4984, 1731, 3355, 4546, 7690, 13146, 767, 17130, 16799, 16120, 16020, 442, 18676, 8430, 299, 15982, 314, 360, 830, 1694, 292, 1020, 2418, 7000, 5836, 5914, 545, 387, 71, 127, 2791, 444, 7260, 2054, 31458, 34610, 14437, 8651, 67024, 23745, 16782, 45220, 112244, 112244, 113931, 113931, 1766, 315833, 616, 1260, 94, 1204, 5283, 7004, 323396, 7207, 316133, 2965, 1194, 1682, 322023
2012-04-20, 8556, 27323, 5266, 5837, 6174, 21451, 332, 1150, 1016, 2618, 4923, 2731, 7654, 1456, 11372, 25668, 30912, 34851, 4161, 41807, 20235, 20327, 22377, 900, 5263, 144508, 174998, 2828, 1191, 178992, 762, 181591, 270, 3462, 192466, 192478, 600, 496, 406, 1064, 698, 2768, 445, 2192, 995, 3043, 3667, 6653, 1366, 1895, 4662, 1073, 5151, 1680, 3471, 4662, 7692, 13122, 726, 16994, 16660, 15886, 15768, 427, 18307, 8292, 286, 16091, 304, 343, 808, 1537, 282, 996, 2280, 6662, 5808, 5868, 424, 344, 66, 218, 2510, 451, 7039, 2016, 31737, 35118, 14299, 8093, 65565, 24450, 16088, 46529, 112094, 112094, 113726, 113726, 1577, 315370, 583, 1119, 88, 1056, 4845, 6410, 323423, 7116, 316788, 2966, 1272, 1662, 322681
2012-04-21, 8728, 25646, 5111, 5642, 5770, 21121, 328, 1139, 1003, 2652, 5003, 2436, 7440, 1491, 11394, 25584, 31665, 35675, 4203, 42595, 18913, 20292, 22305, 844, 6013, 145542, 174998, 2720, 1191, 179004, 1096, 181667, 322, 3617, 192251, 192260, 602, 540, 364, 1202, 822, 2874, 460, 2071, 970, 2986, 3582, 6081, 1340, 1894, 4431, 1067, 5062, 1775, 3610, 4808, 7849, 13128, 698, 16935, 16612, 15763, 15628, 412, 18064, 8154, 277, 16134, 295, 328, 814, 1518, 282, 1001, 2284, 6397, 5781, 5827, 370, 322, 64, 302, 2412, 462, 6552, 1926, 31496, 34918, 14159, 7606, 64403, 23123, 15013, 45262, 109666, 109666, 111247, 111247, 1417, 312496, 574, 1022, 86, 928, 4316, 5710, 320434, 6971, 314364, 2849, 1278, 1666, 320503
2012-04-22, 9180, 25402, 4992, 5594, 5800, 20902, 321, 1080, 1036, 2632, 4961, 2113, 7074, 1579, 11025, 25086, 32200, 36260, 4226, 43340, 18541, 20131, 22105, 857, 6786, 146987, 174998, 2647, 1231, 178931, 1299, 181641, 363, 3810, 191988, 192000, 617, 588, 324, 1331, 890, 2964, 486, 2046, 937, 2887, 3435, 5812, 1331, 1915, 4590, 1081, 4859, 1927, 3793, 5014, 8085, 13132, 678, 16622, 16330, 15537, 15431, 400, 17888, 8005, 278, 16026, 290, 317, 820, 1540, 292, 1032, 2337, 6178, 5751, 5791, 320, 310, 60, 388, 2486, 486, 6314, 1860, 31201, 34466, 14387, 7623, 63981, 22507, 14552, 44436, 108417, 108417, 109952, 109952, 1309, 309669, 571, 1000, 83, 861, 4006, 5270, 317116, 6826, 311500, 2751, 1238, 1663, 317420
2012-04-23, 9487, 25254, 5142, 5678, 6256, 21058, 315, 1044, 1148, 2612, 4974, 2321, 7294, 1688, 11026, 24884, 32633, 36724, 4238, 43815, 18796, 19968, 21877, 1161, 7603, 148560, 176498, 2710, 1286, 180140, 1354, 182585, 390, 3985, 192338, 192268, 622, 577, 299, 1400, 893, 3032, 504, 2060, 934, 2878, 3426, 5734, 1342, 1960, 5130, 1100, 5066, 2106, 3999, 5246, 8348, 13130, 657, 16315, 16006, 15140, 15040, 386, 17550, 7712, 287, 15830, 288, 308, 824, 1453, 301, 1024, 2422, 6175, 5626, 5724, 293, 304, 58, 484, 2552, 518, 6306, 1852, 31166, 34236, 14830, 7807, 64575, 22954, 15268, 44624, 109199, 109199, 110690, 110690, 1246, 309148, 551, 1085, 81, 888, 3720, 4933, 316183, 6704, 310999, 2696, 1203, 1708, 316630
2012-04-24, 9685, 25253, 5432, 5828, 6461, 21506, 309, 1061, 1221, 2600, 5058, 2612, 7669, 1764, 11594, 25274, 33660, 37852, 4236, 44772, 19202, 19862, 21700, 1343, 8279, 149948, 178998, 2832, 1338, 183043, 1378, 185734, 403, 4092, 195291, 195212, 619, 582, 291, 1390, 829, 3111, 495, 2048, 911, 2802, 3406, 5784, 1349, 1973, 5101, 1117, 5448, 2282, 4217, 5460, 8624, 13132, 627, 16465, 16102, 14990, 14831, 376, 17196, 7384, 313, 15617, 289, 304, 822, 1487, 301, 966, 2404, 6209, 5456, 5566, 276, 296, 54, 536, 2431, 523, 6326, 1822, 31032, 34026, 15184, 7404, 64453, 23665, 15928, 45376, 109829, 109829, 111270, 111270, 1164, 311788, 543, 1120, 79, 969, 3570, 4709, 318430, 6594, 313658, 2632, 1157, 1684, 318938
2012-04-25, 9608, 25227, 5406, 5796, 6262, 20925, 302, 1052, 1206, 2599, 5066, 2678, 7744, 1787, 11829, 25467, 34593, 38883, 4224, 45771, 19043, 19791, 21574, 1081, 8744, 151413, 178998, 2956, 1380, 183210, 1438, 185953, 408, 4170, 195325, 195333, 615, 598, 305, 1391, 806, 3172, 500, 2020, 862, 2758, 3374, 5734, 1357, 2000, 5135, 1135, 5522, 2351, 4402, 5638, 8887, 13139, 601, 16585, 16240, 15120, 14950, 373, 17205, 7055, 353, 15336, 290, 300, 812, 1494, 298, 913, 2332, 6242, 5285, 5402, 281, 301, 50, 551, 2435, 517, 6234, 1764, 30688, 33634, 15306, 6935, 62379, 23343, 15280, 45236, 107615, 107615, 109013, 109013, 1069, 312325, 516, 1021, 78, 959, 3475, 4602, 320256, 6514, 316172, 2572, 1160, 1631, 321598
2012-04-26, 9487, 25270, 5236, 5778, 6225, 19681, 298, 1032, 1190, 2596, 5024, 2776, 7800, 1799, 11857, 24184, 35134, 39469, 4280, 46350, 18409, 19691, 21434, 846, 9074, 152695, 178998, 3057, 1418, 183371, 1470, 186118, 409, 4228, 195116, 195126, 619, 612, 295, 1393, 816, 3254, 522, 2021, 858, 2692, 3305, 5560, 1364, 2035, 5198, 1180, 5594, 2381, 4565, 5798, 9028, 13160, 581, 16485, 16131, 15038, 14898, 371, 17251, 6727, 396, 15033, 286, 290, 809, 1479, 293, 969, 2293, 6275, 5115, 5229, 286, 295, 46, 561, 2402, 519, 6138, 1733, 30197, 33087, 15244, 6583, 61326, 22538, 14433, 44397, 105723, 105723, 107078, 107078, 987, 309804, 481, 901, 76, 835, 3303, 4408, 317997, 6505, 314589, 2501, 1238, 1586, 320087
2012-04-27, 9759, 25190, 5176, 5862, 6456, 19341, 293, 1023, 1238, 2602, 5047, 2781, 7828, 1817, 11994, 23349, 35511, 39870, 4321, 47008, 16126, 19456, 21204, 786, 9396, 153676, 178998, 3128, 1506, 183539, 1657, 186290, 421, 4413, 194992, 194991, 679, 618, 296, 1462, 883, 3455, 559, 2121, 900, 2761, 3434, 5522, 1354, 2017, 5083, 1183, 5646, 2407, 4714, 5950, 9182, 13167, 554, 16414, 16038, 14879, 14736, 367, 17095, 6398, 429, 14736, 276, 274, 804, 1489, 288, 1228, 2373, 6342, 4944, 5044, 273, 289, 44, 566, 2468, 544, 6113, 1706, 29665, 32490, 15180, 6822, 60708, 22239, 14314, 43947, 104656, 104656, 105974, 105974, 1054, 307912, 550, 1011, 74, 768, 3304, 4286, 316014, 6496, 313206, 2501, 1373, 1634, 318629
2012-04-28, 9885, 25230, 5320, 6007, 6444, 19618, 286, 993, 1278, 2590, 5066, 2694, 7760, 1880, 12204, 23496, 36041, 40440, 4361, 47681, 17621, 19174, 20866, 804, 10150, 155154, 178998, 3211, 1677, 183767, 1957, 186530, 436, 4642, 195032, 195032, 701, 626, 302, 1551, 892, 3584, 583, 2197, 868, 2854, 3652, 5652, 1370, 2008, 4958, 1206, 5533, 2356, 4853, 6165, 9419, 13175, 530, 16260, 15894, 14714, 14574, 358, 16924, 6070, 458, 14442, 271, 265, 812, 1455, 295, 1394, 2513, 6399, 4774, 4864, 261, 286, 41, 570, 2400, 564, 6252, 1700, 29296, 32041, 15305, 7440, 60886, 22198, 14603, 43892, 104778, 104778, 106058, 106058, 1263, 307896, 594, 1108, 73, 921, 3403, 4415, 316166, 6468, 313887, 2516, 1428, 1730, 319406
2012-04-29, 10083, 25326, 5392, 6074, 6338, 19757, 280, 970, 1294, 2559, 5026, 2688, 7713, 1923, 12176, 23729, 36425, 40849, 4355, 47982, 17923, 19016, 20661, 760, 10626, 156538, 178998, 3394, 1843, 184035, 2087, 186805, 446, 4756, 194982, 194984, 729, 642, 314, 1712, 925, 3748, 609, 2258, 912, 2934, 3821, 5853, 1391, 2004, 4876, 1239, 5405, 2424, 5011, 6366, 9686, 13183, 505, 15966, 15712, 14484, 14347, 346, 16695, 5759, 484, 14145, 280, 268, 813, 1384, 302, 1290, 2524, 6436, 4603, 4688, 237, 275, 37, 575, 2360, 576, 6268, 1672, 28977, 31710, 15528, 7399, 60683, 21968, 14645, 43652, 104336, 104336, 105576, 105576, 1261, 307878, 572, 1032, 72, 943, 3265, 4345, 316859, 6396, 315169, 2470, 1338, 1717, 320738
2012-04-30, 10627, 25316, 5607, 6208, 6892, 20054, 274, 970, 1290, 2543, 5000, 2865, 7864, 1981, 12317, 23916, 36644, 41069, 4348, 48176, 18100, 18910, 20500, 700, 10876, 157373, 178998, 3649, 1972, 184364, 2237, 187133, 449, 4833, 194944, 194946, 701, 636, 314, 1776, 901, 3802, 608, 2185, 875, 2889, 3910, 5994, 1364, 2017, 4778, 1242, 5313, 2553, 5168, 6451, 9786, 13179, 483, 15690, 15512, 14248, 14110, 336, 16414, 5666, 495, 13834, 297, 279, 803, 1244, 305, 1072, 2502, 6446, 4424, 4490, 206, 267, 32, 573, 2357, 583, 6238, 1614, 28461, 31162, 15637, 7069, 59892, 21753, 14591, 43394, 103286, 103286, 104491, 104491, 1137, 307074, 531, 920, 70, 844, 3072, 4112, 316341, 6303, 315224, 2464, 1287, 1710, 320748
