, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-07-31, 17680, 16725, 4755, 4678, 3725, 14358, 685, 1412, 968, 2615, 5230, 1370, 6600, 315, 8100, 17418, 27350, 30365, 770, 29100, 2385, 3328, 4198, 192, 119612, 2678, 160878, 162612, 6515, 2352, 171930, 4392, 177078, 665, 4285, 181742, 181868, 60, 290, 580, 1218, 82, 3978, 110, 768, 672, 1025, 915, 2330, 860, 1082, 1938, 2580, 3755, 2352, 8892, 10405, 13935, 14845, 90, 13072, 12055, 9632, 9562, 260, 12150, 2565, 372, 8858, 488, 585, 550, 332, 122, 728, 522, 4158, 1050, 818, 125, 180, 10, 0, 532, 210, 3135, 330, 14682, 15778, 13542, 4525, 38462, 7250, 2772, 20312, 58775, 58775, 58935, 58935, 180, 245918, 70, 110, 70, 130, 575, 1095, 248738, 4992, 250432, 1145, 510, 932, 253430
2011-08-01, 17130, 16165, 4540, 4440, 3538, 13505, 665, 1388, 932, 2510, 5048, 1282, 6330, 310, 7802, 16750, 26368, 29275, 748, 28055, 2298, 3225, 4088, 190, , 2525, 158652, 163335, 6182, 2235, 171645, 4192, 176045, 608, 4065, 179910, 179890, 60, 280, 580, 1175, 80, 3970, 105, 738, 642, 995, 875, 2305, 848, 1040, 1902, 2448, 3668, 2215, 8615, 10055, 13515, 14452, 90, 12755, 11742, 9295, 9205, 260, 11738, 2495, 362, 8690, 470, 565, 530, 315, 120, 710, 502, 4125, 1050, 808, 120, 175, 10, 0, 525, 200, 3070, 320, 14212, 15285, 13060, 4428, 37350, 6782, 2712, 19852, 57202, 57202, 57352, 57352, 175, 241302, 70, 100, 70, 128, 560, 1068, 243998, 4975, 245690, 1130, 502, 920, 248605
2011-08-02, 16590, 14050, 4352, 4258, 3378, 12590, 650, 1355, 895, 2408, 4872, 1200, 6072, 298, 7508, 15550, 25380, 28182, 728, 27045, 2208, 3125, 3985, 190, , 2385, 155962, 165540, 5900, 2118, 173992, 4015, 178010, 548, 3880, 182035, 182038, 60, 272, 580, 1132, 80, 3965, 100, 708, 622, 955, 845, 2275, 840, 1025, 1885, 2345, 3540, 2078, 8365, 9738, 13090, 14002, 80, 12332, 11348, 8975, 8900, 250, 11445, 2422, 350, 8615, 455, 548, 515, 305, 120, 695, 492, 4090, 1042, 810, 110, 170, 10, 0, 488, 192, 3008, 320, 13868, 14878, 12595, 4328, 36275, 6392, 2612, 19428, 55705, 55705, 55852, 55852, 170, 239995, 70, 100, 62, 130, 542, 1040, 241852, 4958, 243418, 1125, 502, 925, 245988
2011-08-03, 16105, 14015, 4180, 4102, 3270, 12248, 635, 1325, 858, 2315, 4710, 1130, 5835, 298, 7238, 14805, 24178, 26848, 710, 25745, 2125, 3030, 3885, 190, , 2255, 153688, 163235, 5652, 2008, 171278, 3885, 175132, 500, 3728, 179238, 179360, 60, 262, 580, 1072, 72, 3962, 100, 680, 602, 922, 828, 2250, 830, 988, 1852, 2245, 3420, 1972, 8150, 9475, 12735, 13598, 80, 11848, 10878, 8548, 8492, 245, 11102, 2350, 340, 8552, 445, 530, 500, 295, 110, 700, 480, 4055, 1040, 820, 110, 170, 10, 0, 545, 185, 2945, 320, 13700, 14670, 12168, 4345, 35490, 6132, 2552, 19125, 54615, 54615, 54760, 54760, 175, 238710, 70, 100, 60, 130, 528, 1018, 241215, 4940, 242888, 1125, 498, 922, 245615
2011-08-04, 15692, 13982, 4040, 3992, 3172, 11988, 618, 1300, 825, 2230, 4555, 1070, 5625, 282, 6980, 14370, 23232, 25795, 690, 24618, 2045, 2938, 3788, 180, , 2132, 151208, 160780, 5472, 1910, 168502, 3760, 172215, 465, 3582, 176190, 176318, 60, 258, 580, 1032, 70, 3958, 98, 660, 588, 898, 805, 2232, 822, 965, 1845, 2168, 3312, 1855, 7928, 9225, 12410, 13248, 80, 11428, 10465, 8128, 8072, 240, 10702, 2280, 335, 8502, 430, 515, 490, 290, 110, 685, 470, 4020, 1040, 818, 105, 170, 10, 0, 512, 180, 2892, 310, 13590, 14535, 11775, 4320, 34950, 6012, 2458, 18985, 53935, 53935, 54078, 54078, 170, 234940, 60, 100, 60, 130, 512, 990, 237510, 4925, 239252, 1110, 485, 905, 242060
2011-08-05, 15295, 13948, 3895, 3822, 3045, 11678, 602, 1278, 800, 2150, 4418, 1018, 5432, 272, 6750, 13985, 22518, 25000, 670, 23895, 1972, 2848, 3695, 170, , 2018, 148855, 158388, 5372, 1820, 165838, 3675, 169395, 438, 3452, 173200, 173318, 60, 250, 580, 1012, 70, 3950, 90, 638, 572, 872, 792, 2215, 820, 942, 1840, 2090, 3242, 1760, 7715, 8985, 12110, 12930, 75, 11070, 10112, 7770, 7710, 240, 10338, 2215, 322, 8442, 420, 502, 480, 280, 110, 660, 460, 3988, 1040, 815, 100, 162, 10, 0, 482, 170, 2838, 312, 13478, 14400, 11408, 4050, 34182, 5792, 2358, 18795, 52980, 52980, 53120, 53120, 170, 231065, 60, 100, 60, 130, 498, 965, 233672, 4905, 235442, 1100, 480, 898, 238248
2011-08-06, 14930, 13920, 3750, 3610, 2905, 11318, 590, 1255, 770, 2070, 4285, 972, 5252, 260, 6538, 13560, 21890, 24302, 650, 23170, 1898, 2765, 3608, 170, , 1910, 146932, 156415, 5312, 1735, 163665, 3495, 167028, 415, 3285, 170615, 170720, 60, 240, 585, 950, 65, 3940, 90, 608, 552, 845, 768, 2200, 820, 922, 1812, 2010, 3175, 1685, 7538, 8775, 11825, 12620, 70, 10778, 9825, 7475, 7410, 240, 10030, 2188, 310, 8390, 408, 490, 465, 278, 108, 645, 458, 3962, 1030, 818, 98, 160, 10, 0, 435, 165, 2775, 310, 13365, 14278, 11065, 3825, 33410, 5508, 2278, 18515, 51925, 51925, 52065, 52065, 170, 227158, 60, 100, 60, 130, 485, 940, 229725, 4890, 231512, 1082, 470, 882, 234275
2011-08-07, 14575, 13890, 3598, 3475, 2772, 11010, 575, 1232, 742, 2000, 4158, 932, 5090, 258, 6348, 13115, 21248, 23590, 640, 22530, 1828, 2678, 3520, 162, , 1810, 145178, 154652, 5140, 1652, 161735, 3355, 164892, 395, 3172, 168340, 168432, 60, 228, 590, 900, 60, 3925, 90, 580, 535, 825, 742, 2185, 810, 902, 1772, 1940, 3088, 1615, 7370, 8578, 11540, 12322, 70, 10488, 9550, 7222, 7158, 240, 9780, 2172, 298, 8335, 392, 470, 450, 265, 100, 625, 442, 3938, 1025, 815, 90, 160, 10, 0, 405, 158, 2715, 308, 13238, 14132, 10740, 3625, 32705, 5240, 2222, 18230, 50932, 50932, 51068, 51068, 170, 223670, 60, 90, 60, 130, 472, 918, 226162, 4875, 227962, 1070, 465, 870, 230650
2011-08-08, 14185, 13860, 3455, 3310, 2610, 10708, 560, 1208, 718, 1935, 4035, 895, 4930, 250, 6160, 12722, 20608, 22875, 632, 21870, 1760, 2602, 3432, 160, , 1715, 143505, 152965, 4970, 1580, 159785, 3258, 162810, 380, 3098, 166175, 166265, 60, 228, 600, 885, 60, 3910, 90, 562, 532, 815, 722, 2165, 810, 890, 1760, 1878, 3010, 1550, 7215, 8405, 11295, 12045, 70, 10190, 9265, 6962, 6905, 240, 9558, 2158, 288, 8315, 380, 455, 438, 260, 100, 612, 435, 3912, 1020, 820, 88, 160, 5, 8, 382, 150, 2665, 302, 13128, 14005, 10428, 3440, 32015, 5008, 2170, 17985, 50000, 49388, 49520, 49520, 165, 220300, 60, 90, 60, 130, 462, 895, 222832, 4855, 224655, 1072, 468, 872, 227332
2011-08-09, 13780, 13832, 3312, 3190, 2465, 10425, 548, 1190, 690, 1875, 3928, 862, 4788, 245, 5990, 12322, 20008, 22212, 622, 21230, 1700, 2525, 3352, 152, , 1630, 141915, 151368, 4860, 1512, 157955, 3270, 160948, 365, 2995, 164185, 164265, 55, 218, 605, 830, 60, 3895, 82, 555, 515, 818, 705, 2145, 800, 860, 1710, 1815, 2940, 1490, 7060, 8225, 11065, 11808, 70, 9940, 9020, 6715, 6660, 240, 9330, 2145, 280, 8308, 370, 442, 425, 248, 100, 602, 425, 3890, 1010, 812, 80, 152, 0, 10, 378, 145, 2625, 300, 13052, 13905, 10142, 3290, 31278, 4805, 2085, 17775, 49052, 48000, 48132, 48132, 160, 216388, 60, 90, 60, 130, 450, 872, 218905, 4840, 220768, 1070, 462, 870, 223475
2011-08-10, 13388, 13810, 3185, 3062, 2328, 10162, 535, 1162, 670, 1815, 3818, 830, 4648, 232, 5830, 11965, 19628, 21788, 618, 20630, 1632, 2450, 3272, 150, , 1548, 140190, 149708, 4710, 1442, 156132, 3048, 159110, 352, 2820, 162182, 162265, 50, 200, 612, 778, 55, 3872, 80, 540, 500, 812, 690, 2130, 798, 832, 1645, 1755, 2832, 1438, 6925, 8055, 10830, 11560, 60, 9705, 8802, 6512, 6460, 232, 9122, 2130, 270, 8302, 360, 432, 418, 240, 92, 590, 420, 3865, 1005, 792, 70, 150, 0, 8, 382, 140, 2585, 292, 12972, 13808, 9862, 3168, 30642, 4622, 2022, 17580, 48222, 47785, 47912, 47912, 152, 213655, 60, 90, 60, 122, 440, 850, 215950, 4825, 217788, 1058, 455, 862, 220380
2011-08-11, 13030, 13782, 3060, 2932, 2202, 9905, 520, 1135, 652, 1760, 3710, 810, 4522, 230, 5675, 11630, 19305, 21432, 610, 20052, 1578, 2375, 3195, 150, , 1470, 137730, 147238, 4550, 1380, 153475, 2900, 156965, 338, 2705, 159990, 160092, 50, 190, 620, 752, 50, 3858, 80, 520, 492, 805, 680, 2118, 790, 808, 1585, 1698, 2728, 1395, 6805, 7918, 10635, 11335, 60, 9445, 8555, 6300, 6252, 230, 8940, 2115, 270, 8300, 350, 420, 408, 230, 90, 582, 420, 3845, 1000, 782, 70, 150, 0, 10, 368, 135, 2550, 290, 12905, 13722, 9600, 3058, 28455, 4452, 2010, 17410, 45862, 45862, 45985, 45985, 150, 210785, 60, 90, 60, 125, 428, 830, 213330, 4808, 215225, 1060, 450, 868, 217868
2011-08-12, 12758, 13760, 2998, 2878, 2125, 9752, 510, 1120, 638, 1712, 3620, 792, 4412, 225, 5535, 11332, 18835, 20908, 600, 19535, 1520, 2308, 3120, 148, , 1398, 136692, 146060, 4395, 1322, 151985, 2818, 155252, 325, 2640, 158058, 158115, 50, 188, 628, 728, 50, 3845, 80, 505, 482, 798, 672, 2110, 790, 798, 1570, 1648, 2648, 1345, 6695, 7785, 10450, 11142, 60, 9212, 8332, 6082, 6035, 240, 8758, 2102, 265, 8300, 342, 410, 398, 230, 90, 575, 408, 3815, 990, 790, 65, 150, 0, 18, 358, 130, 2522, 290, 12882, 13678, 9360, 2955, 27920, 4305, 1945, 17252, 45172, 45172, 45300, 45300, 150, 207035, 60, 90, 60, 130, 418, 812, 209435, 4790, 211352, 1055, 440, 858, 213982
2011-08-13, 12482, 13738, 2955, 2765, 2052, 9608, 502, 1112, 620, 1665, 3545, 778, 4322, 220, 5420, 11138, 18392, 20420, 592, 19078, 1465, 2240, 3050, 145, , 1332, 135708, 145148, 4105, 1268, 150862, 2742, 154062, 315, 2580, 156818, 156872, 50, 180, 630, 695, 50, 3832, 80, 490, 465, 775, 660, 2102, 790, 785, 1560, 1605, 2608, 1312, 6610, 7685, 10295, 10960, 60, 9038, 8165, 5910, 5862, 240, 8592, 2088, 260, 8300, 332, 398, 390, 228, 90, 555, 400, 3735, 988, 790, 60, 145, 0, 28, 385, 130, 2492, 290, 12872, 13652, 9130, 2862, 27538, 4168, 1888, 17105, 44648, 44648, 44768, 44768, 150, 204900, 60, 90, 60, 130, 408, 795, 207118, 4775, 209008, 1048, 430, 850, 211505
2011-08-14, 12202, 13718, 2852, 2675, 1985, 9422, 495, 1100, 600, 1625, 3470, 760, 4228, 218, 5310, 10925, 18055, 20045, 580, 18705, 1412, 2175, 2980, 140, , 1272, 133480, 142975, 3782, 1210, 148408, 2742, 151675, 302, 2508, 154532, 154642, 50, 170, 630, 660, 50, 3815, 80, 475, 455, 742, 635, 2098, 788, 772, 1535, 1565, 2575, 1275, 6518, 7575, 10152, 10812, 60, 8915, 8050, 5790, 5738, 240, 8468, 2072, 250, 8292, 322, 388, 380, 220, 88, 552, 398, 3645, 980, 790, 60, 140, 0, 35, 390, 120, 2455, 300, 12870, 13635, 8915, 2775, 27192, 4038, 1858, 16970, 44162, 44162, 44282, 44282, 150, 202882, 60, 90, 60, 130, 400, 775, 205198, 4758, 207118, 1030, 425, 832, 209600
2011-08-15, 11890, 13698, 2725, 2595, 1925, 9202, 485, 1080, 582, 1585, 3390, 742, 4132, 210, 5200, 10678, 17732, 19682, 575, 18410, 1362, 2110, 2912, 140, , 1220, 132742, 142068, 3522, 1155, 147020, 2608, 150060, 292, 2398, 152620, 152675, 52, 170, 640, 625, 50, 3795, 80, 458, 450, 710, 595, 2080, 780, 752, 1492, 1525, 2525, 1235, 6430, 7465, 9990, 10645, 60, 8820, 7965, 5718, 5662, 240, 8390, 2058, 242, 8290, 312, 375, 372, 218, 80, 558, 385, 3552, 980, 790, 58, 140, 0, 42, 348, 120, 2415, 300, 12858, 13610, 8622, 2698, 26825, 3915, 1802, 16845, 43672, 43672, 43790, 43790, 150, 200000, 60, 90, 60, 132, 390, 758, 202372, 4742, 204345, 1020, 420, 830, 206858
2011-08-16, 11615, 13678, 2632, 2545, 1890, 9032, 478, 1068, 572, 1545, 3322, 728, 4050, 210, 5098, 10425, 17378, 19290, 568, 18125, 1315, 2050, 2850, 140, , 1168, 131150, 140912, 3320, 1105, 145715, 2555, 148768, 280, 2368, 151380, 151445, 52, 168, 640, 642, 45, 3782, 72, 445, 442, 680, 578, 2052, 780, 730, 1458, 1485, 2465, 1202, 6352, 7370, 9848, 10485, 60, 8688, 7850, 5640, 5595, 240, 8352, 2045, 240, 8288, 305, 368, 365, 212, 80, 550, 390, 3462, 975, 800, 50, 140, 0, 58, 422, 118, 2380, 305, 12835, 13578, 8250, 2620, 26375, 3800, 1800, 16725, 43100, 43100, 43215, 43215, 155, 197942, 60, 90, 60, 145, 390, 750, 200168, 4725, 202128, 1012, 420, 825, 204545
2011-08-17, 11400, 13660, 2588, 2545, 1902, 8982, 470, 1060, 558, 1505, 3260, 720, 3980, 202, 5000, 10265, 17030, 18910, 558, 17758, 1282, 1988, 2788, 138, , 1118, 122410, 132640, 3160, 1070, 137642, 2525, 141225, 270, 2310, 144722, 145112, 50, 155, 642, 602, 40, 3775, 70, 432, 425, 650, 565, 2030, 780, 718, 1445, 1455, 2418, 1172, 6290, 7295, 9730, 10355, 60, 8510, 7690, 5518, 5485, 248, 8290, 2030, 232, 8292, 300, 360, 360, 210, 80, 545, 382, 3368, 972, 815, 50, 140, 0, 70, 430, 110, 2362, 308, 12870, 13595, 7860, 2545, 25888, 3698, 1745, 16615, 42505, 42505, 42615, 42615, 160, 194772, 60, 85, 60, 150, 380, 742, 197525, 4710, 199605, 1005, 405, 805, 202150
2011-08-18, 11102, 13640, 2528, 2502, 1870, 8902, 465, 1048, 545, 1475, 3202, 720, 3922, 195, 4922, 10175, 16740, 18585, 542, 17328, 1260, 1935, 2730, 130, , 1072, 118878, 128445, 3005, 1030, 132820, 2388, 135810, 260, 2215, 138485, 138652, 50, 150, 650, 552, 40, 3765, 72, 420, 420, 620, 535, 2015, 772, 688, 1400, 1415, 2368, 1145, 6222, 7210, 9618, 10235, 50, 8355, 7540, 5370, 5335, 250, 8162, 2015, 230, 8305, 290, 350, 350, 202, 80, 532, 378, 3278, 972, 832, 50, 140, 0, 80, 365, 110, 2328, 300, 12905, 13628, 7495, 2475, 25458, 3600, 1700, 16515, 41972, 41972, 42085, 42085, 150, 186582, 60, 80, 60, 150, 372, 728, 189772, 4695, 192062, 990, 400, 792, 194938
2011-08-19, 10788, 13620, 2435, 2332, 1755, 8650, 460, 1030, 532, 1442, 3140, 715, 3855, 190, 4850, 10008, 16520, 18400, 540, 17140, 1235, 1880, 2680, 130, , 1025, 117722, 127092, 2875, 990, 131152, 2252, 133775, 250, 2178, 136130, 136198, 50, 148, 650, 548, 40, 3758, 70, 408, 425, 592, 510, 1998, 770, 660, 1345, 1385, 2290, 1115, 6152, 7130, 9500, 10108, 50, 8190, 7395, 5235, 5200, 250, 8025, 2002, 222, 8325, 282, 350, 350, 200, 80, 530, 365, 3185, 975, 848, 50, 132, 0, 85, 382, 110, 2302, 292, 12932, 13645, 7152, 2408, 25045, 3502, 1630, 16415, 41458, 41458, 41572, 41572, 150, 181492, 60, 80, 60, 150, 370, 718, 183942, 4690, 186120, 990, 402, 792, 188638
2011-08-20, 10548, 13605, 2355, 2268, 1660, 8475, 450, 1020, 530, 1412, 3085, 710, 3795, 190, 4772, 9742, 16278, , 530, 16960, 1215, 1830, 2630, 130, , 985, 116592, 126088, 2758, 955, 130018, 2280, 132668, 242, 2108, 134942, 134998, 50, 140, 635, 520, 40, 3738, 70, 400, 422, 580, 510, 1980, 770, 648, 1330, 1358, 2220, 1090, 6082, 7045, 9395, 9995, 50, 8010, 7218, 5088, 5050, 250, 7892, 2000, 220, 8345, 280, 345, 345, 202, 80, 522, 360, 3100, 960, 870, 50, 130, 0, 98, 418, 100, 2292, 290, 12998, 13698, 6832, 2342, 24658, 3410, 1635, 16320, 40978, 40978, 41090, 41090, 150, 179175, 60, 80, 60, 160, 362, 710, 181318, 4688, 183468, 985, 402, 790, 185802
2011-08-21, 10340, 13592, 2290, 2235, 1590, 8372, 452, 1020, 525, 1388, 3052, 718, 3772, 190, 4715, 9570, 15962, , 520, 16652, 1192, 1785, 2580, 130, , 955, 112662, 122465, 2655, 925, 126452, 2168, 129270, 232, 2022, 131845, 132022, 50, 130, 615, 490, 40, 3688, 70, 392, 408, 570, 498, 1978, 770, 628, 1322, 1332, 2185, 1068, 6000, 6952, 9275, 9875, 50, 7848, 7070, 4932, 4895, 258, 7750, 2000, 215, 8368, 272, 340, 340, 200, 80, 535, 360, 3020, 935, 878, 55, 130, 0, 110, 402, 100, 2288, 292, 13080, 13780, 6560, 2285, 24358, 3330, 1628, 16240, 40588, 40588, 40702, 40702, 152, 177138, 60, 80, 60, 162, 360, 710, 179398, 4680, 181615, 980, 392, 780, 183960
2011-08-22, 10138, 13575, 2230, 2208, 1535, 8280, 450, 1012, 508, 1360, 3008, 720, 3730, 185, 4678, 9448, 15720, , 512, 16395, 1175, 1738, 2535, 130, , 918, 108435, 118110, 2570, 892, 121935, 2022, 124590, 228, 1985, 127145, 127340, 50, 130, 595, 478, 40, 3635, 70, 390, 400, 568, 472, 1968, 770, 615, 1325, 1312, 2168, 1042, 5920, 6858, 9155, 9755, 50, 7718, 6942, 4808, 4765, 260, 7620, 2000, 215, 8400, 270, 338, 335, 210, 80, 535, 355, 2940, 912, 872, 55, 130, 0, 110, 365, 100, 2270, 288, 13140, 13842, 6402, 2228, 24132, 3260, 1585, 16160, 40295, 40295, 40405, 40405, 160, 172922, 60, 80, 60, 170, 355, 698, 175502, 4680, 177865, 970, 390, 762, 180368
2011-08-23, 9840, 13555, 2172, 2160, 1490, 8170, 450, 1010, 500, 1340, 2965, 718, 3685, 185, 4620, 9325, 15525, , 510, 16265, 1155, 1695, 2495, 130, , 885, 107400, 116285, 2488, 862, 119805, 1922, 122092, 220, 1908, 124218, 124295, 50, 125, 575, 448, 40, 3578, 70, 382, 405, 560, 445, 1952, 760, 600, 1305, 1290, 2145, 1020, 5848, 6770, 9032, 9628, 50, 7590, 6830, 4702, 4655, 260, 7508, 2000, 210, 8430, 260, 330, 325, 200, 80, 510, 345, 2860, 888, 860, 52, 130, 2, 110, 365, 100, 2250, 280, 13165, 13868, 6322, 2172, 23990, 3188, 1575, 16088, 40075, 40075, 40185, 40185, 160, 168342, 60, 80, 52, 175, 350, 690, 170758, 4680, 173162, 965, 395, 762, 175632
2011-08-24, 9628, 13550, 2120, 2165, 1532, 8115, 450, 1000, 498, 1315, 2930, 718, 3650, 185, 4572, 9218, 15370, , 505, 16262, 1135, 1652, 2455, 128, , 858, 106918, 115625, 2415, 840, 118985, 2015, 121230, 215, 1900, 123190, 123215, 50, 120, 555, 455, 40, 3520, 70, 380, 398, 560, 435, 1932, 760, 590, 1295, 1268, 2112, 1002, 5780, 6690, 8930, 9510, 50, 7455, 6710, 4602, 4550, 262, 7402, 2000, 200, 8462, 255, 320, 320, 200, 80, 500, 350, 2780, 865, 868, 60, 130, 5, 120, 402, 95, 2248, 280, 13235, 13925, 6265, 2122, 23890, 3125, 1562, 16022, 39910, 39910, 40020, 40020, 170, 165985, 60, 80, 50, 182, 350, 690, 168035, 4680, 170402, 962, 390, 758, 172680
2011-08-25, 9510, 13545, 2070, 2165, 1600, 8068, 450, 1002, 485, 1295, 2902, 728, 3625, 180, 4538, 9152, 15212, , 492, 16052, 1118, 1612, 2415, 120, , 830, 106618, 115310, 2350, 812, 118562, 1910, 120768, 210, 1855, 122695, 122718, 50, 120, 535, 432, 40, 3468, 70, 375, 390, 552, 415, 1915, 758, 570, 1285, 1245, 2092, 982, 5692, 6590, 8815, 9405, 50, 7335, 6592, 4488, 4440, 270, 7308, 2000, 200, 8500, 248, 315, 312, 188, 75, 495, 340, 2700, 842, 862, 60, 130, 10, 120, 375, 90, 2240, 280, 13318, 14010, 6232, 2075, 23870, 3065, 1540, 15962, 39832, 39832, 39945, 39945, 165, 165100, 60, 80, 50, 190, 350, 688, 166980, 4680, 169360, 950, 390, 742, 171515
2011-08-26, 9340, 13525, 2022, 2065, 1508, 7932, 442, 998, 470, 1275, 2865, 722, 3590, 170, 4495, 9062, 15072, , 485, 15800, 1100, 1572, 2378, 115, , 810, 106215, 114932, 2290, 790, 118108, 1795, 120200, 205, 1780, 122070, 122102, 50, 110, 512, 388, 40, 3408, 70, 370, 385, 550, 395, 1900, 750, 558, 1245, 1218, 2052, 960, 5610, 6490, 8685, 9268, 50, 7215, 6488, 4392, 4342, 270, 7202, 1985, 200, 8530, 240, 310, 305, 178, 70, 478, 340, 2618, 818, 860, 60, 130, 10, 120, 350, 90, 2225, 280, 13365, 14060, 6185, 2028, 23842, 3010, 1458, 15905, 39745, 39745, 39860, 39860, 160, 164470, 55, 80, 50, 200, 340, 680, 166342, 4680, 168778, 948, 390, 732, 170908
2011-08-27, 9165, 13508, 1975, 2022, 1405, 7822, 440, 985, 462, 1260, 2825, 720, 3545, 170, 4445, 8908, 14915, , 480, 15655, 1085, 1532, 2338, 110, , 788, 105690, 114415, 2238, 770, 117512, 1772, 119532, 200, 1760, 121372, 121398, 52, 118, 495, 388, 38, 3350, 70, 365, 385, 550, 388, 1885, 750, 538, 1222, 1190, 1998, 942, 5530, 6400, 8555, 9140, 50, 7050, 6335, 4280, 4232, 262, 7102, 1778, 192, 8568, 235, 300, 300, 170, 70, 470, 330, 2510, 810, 858, 60, 125, 10, 118, 360, 90, 2210, 270, 13405, 14088, 6135, 1985, 23780, 2950, 1438, 15840, 39620, 39620, 39732, 39732, 160, 163672, 50, 80, 50, 200, 340, 672, 165552, 4680, 168048, 945, 390, 745, 170188
