, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-09-15, 6300, 12140, 1435, 1555, 825, 7168, 210, 600, 312, 825, 1812, 775, 2588, 155, 3672, 8438, 14792, 16422, 460, 15295, 878, 2248, 2990, 80, , 500, 93802, 92495, 2162, 510, 95198, 1918, 98250, 130, 1510, 99775, 99785, 60, 65, 185, 362, 30, 2535, 80, 370, 332, 742, 522, 2070, 590, 545, 1592, 902, 2120, 750, 3875, 4608, 6560, 6880, 50, 5175, 4752, 2870, 2780, 310, 5710, 230, 140, 7668, 200, 290, 200, 120, 60, 445, 340, 1032, 592, 980, 20, 130, 0, 30, 460, 50, 1552, 225, 12392, 13090, 4862, 980, 21020, 2280, 1252, 10615, 31052, 31052, 31120, 31120, 78, 133580, 40, 50, 10, 180, 210, 278, 134665, 5610, 139162, 1185, 360, 730, 141472
2011-09-16, 6212, 12140, 1415, 1585, 900, 7165, 210, 600, 315, 820, 1805, 778, 2582, 158, 3665, 8380, 14700, 16315, 460, 15280, 870, 2208, 2960, 88, , 495, 93642, 92340, 2150, 500, 95020, 1990, 98085, 120, 1538, 99632, 99640, 60, 65, 175, 368, 30, 2498, 80, 370, 342, 740, 502, 2052, 590, 542, 1568, 895, 2102, 748, 3785, 4512, 6448, 6800, 50, 5092, 4692, 2830, 2745, 310, 5690, 230, 140, 7708, 198, 288, 198, 112, 60, 435, 338, 1015, 572, 972, 20, 130, 0, 25, 405, 50, 1512, 222, 12430, 13142, 4852, 975, 21005, 2265, 1298, 10635, 30378, 30378, 30450, 30450, 80, 132498, 40, 50, 10, 190, 210, 280, 133655, 5610, 138238, 1185, 418, 738, 140622
2011-09-17, 6112, 12132, 1395, 1570, 960, 7145, 210, 600, 312, 820, 1800, 788, 2588, 150, 3658, 8388, 14628, 16225, 465, 15182, 875, 2205, 2942, 80, , 490, 93482, 92185, 2138, 500, 94850, 2070, 98052, 120, 1570, 99628, 99628, 60, 70, 162, 398, 30, 2448, 80, 365, 338, 732, 492, 2040, 590, 540, 1555, 882, 2078, 735, 3675, 4402, 6338, 6692, 50, 5038, 4660, 2810, 2728, 312, 5665, 230, 140, 7752, 190, 280, 190, 105, 60, 432, 338, 988, 538, 960, 25, 130, 0, 20, 408, 50, 1488, 220, 12422, 13150, 4838, 970, 20985, 2252, 1250, 10588, 30310, 30310, 30382, 30382, 80, 132182, 35, 50, 10, 198, 208, 285, 133248, 5610, 137782, 1188, 398, 738, 140140
2011-09-18, 6005, 12120, 1375, 1548, 960, 7098, 210, 605, 310, 812, 1798, 795, 2588, 150, 3650, 8370, 14592, 16180, 460, 15120, 878, 2205, 2950, 80, , 488, 93302, 92002, 2112, 490, 94648, 2010, 97795, 120, 1578, 99405, 99418, 60, 70, 150, 380, 30, 2378, 78, 360, 332, 725, 455, 2028, 590, 548, 1572, 880, 2070, 730, 3560, 4278, 6218, 6560, 50, 4978, 4618, 2810, 2740, 320, 5680, 230, 140, 7795, 190, 280, 190, 102, 60, 455, 340, 960, 488, 928, 30, 130, 0, 20, 418, 50, 1468, 220, 12418, 13155, 4850, 968, 20980, 2238, 1218, 10538, 30255, 30255, 30328, 30328, 80, 132028, 30, 50, 10, 200, 210, 290, 133165, 5610, 137688, 1180, 380, 715, 139998
2011-09-19, 5922, 12120, 1360, 1532, 915, 7060, 210, 610, 310, 810, 1790, 802, 2592, 150, 3650, 8320, 14562, 16135, 460, 15050, 888, 2222, 2962, 80, , 480, 93130, 91830, 2085, 482, 94442, 1980, 97582, 120, 1565, 99180, 99190, 58, 70, 138, 398, 30, 2300, 80, 360, 338, 720, 415, 2012, 590, 542, 1575, 875, 2090, 730, 3452, 4168, 6105, 6428, 50, 4912, 4562, 2795, 2735, 325, 5702, 230, 140, 7835, 190, 280, 190, 100, 60, 462, 340, 925, 440, 895, 30, 130, 0, 15, 372, 50, 1442, 220, 12400, 13152, 4852, 960, 20985, 2225, 1200, 10505, 30228, 30228, 30302, 30302, 80, 131745, 32, 50, 10, 200, 210, 290, 132952, 5610, 137458, 1180, 392, 720, 139765
2011-09-20, 5888, 12110, 1342, 1538, 910, 7050, 215, 618, 310, 810, 1798, 808, 2602, 142, 3645, 8272, 14500, 16060, 465, 15005, 890, 2225, 2970, 80, , 475, 92950, 91658, 2060, 480, 94232, 1890, 97268, 120, 1505, 98818, 98832, 60, 70, 125, 385, 30, 2228, 80, 360, 335, 712, 380, 1982, 590, 550, 1585, 865, 2100, 730, 3335, 4048, 5980, 6292, 50, 4868, 4522, 2780, 2732, 330, 5712, 230, 140, 7875, 190, 280, 190, 108, 60, 460, 350, 898, 395, 858, 30, 130, 0, 15, 412, 50, 1420, 218, 12372, 13135, 4860, 960, 20988, 2208, 1188, 8148, 29605, 29605, 29675, 29675, 82, 131408, 32, 50, 10, 200, 210, 298, 132700, 5610, 137195, 1180, 368, 715, 139508
2011-09-21, 5945, 12110, 1355, 1512, 858, 7022, 220, 630, 305, 805, 1802, 818, 2618, 145, 3652, 8238, 14435, 15980, 465, 14972, 898, 2075, 2890, 80, , 470, 92728, 91450, 2038, 470, 94000, 1858, 96992, 110, 1512, 98540, 98552, 60, 78, 112, 412, 30, 2158, 78, 360, 315, 708, 348, 1948, 590, 550, 1612, 860, 2125, 720, 3222, 3925, 5855, 6160, 50, 4818, 4475, 2775, 2738, 340, 5730, 230, 140, 7910, 185, 275, 190, 110, 60, 455, 342, 865, 348, 825, 40, 130, 0, 20, 392, 50, 1405, 215, 12362, 13132, 4868, 950, 20992, 2195, 1220, 4152, 25595, 25595, 25668, 25668, 90, 128268, 30, 50, 10, 205, 210, 300, 130245, 5610, 134878, 1178, 365, 710, 137462
2011-09-22, 5958, 12100, 1408, 1670, 1162, 7192, 220, 640, 310, 800, 1810, 828, 2632, 142, 3660, 8245, 14415, 15945, 462, 14858, 905, 2005, 2755, 80, , 470, 92445, 91148, 2015, 465, 93670, 1808, 96622, 110, 1480, 98150, 98170, 60, 70, 100, 402, 30, 2080, 78, 358, 320, 700, 305, 1910, 590, 545, 1605, 850, 2145, 720, 3105, 3800, 5732, 6028, 50, 4775, 4440, 2768, 2740, 338, 5748, 230, 140, 7942, 180, 265, 180, 100, 60, 432, 335, 832, 300, 785, 38, 130, 0, 20, 368, 50, 1375, 210, 12330, 13118, 4880, 950, 21008, 2182, 1188, 4138, 25172, 25172, 25248, 25248, 82, 125862, 30, 50, 10, 210, 210, 300, 127365, 5605, 131860, 1170, 358, 702, 134230
2011-09-23, 5785, 12090, 1388, 1578, 1182, 7158, 220, 640, 300, 800, 1810, 835, 2645, 140, 3672, 8392, 14428, 15950, 465, 14808, 908, 2012, 2762, 80, , 465, 92268, 90970, 1990, 460, 93462, 1915, 96438, 110, 1468, 97920, 97922, 60, 72, 88, 410, 30, 2010, 75, 352, 322, 692, 260, 1868, 585, 540, 1578, 832, 2132, 705, 2970, 3662, 5578, 5892, 50, 4725, 4398, 2768, 2750, 330, 5758, 230, 132, 7978, 175, 260, 180, 92, 60, 408, 330, 800, 252, 745, 40, 130, 0, 10, 305, 50, 1335, 202, 12265, 13068, 4878, 942, 21010, 2168, 1138, 4125, 25135, 25135, 25208, 25208, 82, 125245, 30, 50, 10, 210, 210, 302, 126710, 5600, 131158, 1170, 350, 702, 133422
2011-09-24, 5608, 12085, 1380, 1725, 1060, 7232, 220, 640, 300, 798, 1808, 835, 2642, 140, 3672, 8342, 14532, 16058, 465, 14882, 918, 2015, 2765, 80, , 460, 92120, 90810, 1970, 460, 93275, 1902, 96322, 110, 1500, 97840, 97848, 60, 78, 80, 425, 30, 1955, 72, 350, 320, 692, 202, 1828, 580, 532, 1555, 822, 2098, 700, 2878, 3552, 5428, 5815, 50, 4645, 4330, 2745, 2745, 330, 5770, 230, 130, 8010, 170, 260, 180, 82, 60, 408, 330, 795, 238, 712, 40, 120, 0, 5, 298, 50, 1305, 200, 12195, 13000, 4870, 940, 21000, 2155, 1128, 4110, 25112, 25112, 25190, 25190, 85, 125035, 30, 50, 10, 210, 210, 308, 126515, 5600, 130928, 1170, 360, 702, 133162
2011-09-25, 5448, 12078, 1368, 1580, 890, 7155, 210, 635, 292, 790, 1795, 838, 2635, 142, 3662, 8402, 14508, 16020, 470, 14875, 920, 2025, 2772, 80, , 460, 92070, 90752, 1948, 450, 93175, 1780, 96092, 110, 1488, 97608, 97620, 60, 75, 80, 405, 30, 1925, 72, 350, 320, 700, 180, 1780, 580, 525, 1538, 812, 2065, 695, 2855, 3522, 5362, 5810, 50, 4628, 4302, 2722, 2730, 330, 5765, 230, 130, 8048, 170, 260, 180, 72, 60, 418, 340, 800, 240, 715, 40, 120, 0, 0, 362, 50, 1330, 200, 12175, 12970, 4868, 935, 20995, 2135, 1132, 4095, 25090, 25090, 25165, 25165, 90, 124840, 30, 50, 10, 210, 210, 310, 126395, 5600, 130790, 1170, 385, 700, 133042
2011-09-26, 5422, 12070, 1375, 1772, 852, 7238, 210, 635, 290, 790, 1785, 845, 2630, 145, 3660, 8292, 14530, 16032, 470, 14900, 928, 2035, 2782, 80, , 460, 92020, 90708, 1935, 450, 93112, 1810, 96020, 108, 1475, 97498, 97500, 60, 80, 80, 428, 30, 1912, 80, 350, 335, 708, 188, 1748, 580, 530, 1538, 800, 2042, 690, 2835, 3495, 5342, 5810, 50, 4662, 4342, 2770, 2775, 332, 5778, 230, 135, 8085, 170, 255, 180, 70, 60, 425, 338, 800, 240, 730, 40, 120, 0, 10, 410, 50, 1370, 200, 12258, 13048, 4860, 930, 20990, 2122, 1155, 4075, 25065, 25065, 25145, 25145, 90, 124570, 32, 50, 10, 210, 210, 315, 126178, 5600, 130555, 1162, 390, 702, 132822
2011-09-27, 5575, 12070, 1405, 1905, 858, 7452, 210, 640, 290, 790, 1780, 855, 2638, 135, 3648, 8465, 14460, 15945, 470, 14822, 935, 2035, 2792, 75, , 458, 91962, 90652, 1918, 442, 93038, 1775, 95930, 100, 1465, 97410, 97418, 60, 80, 80, 450, 30, 1905, 75, 350, 318, 718, 198, 1738, 580, 528, 1545, 792, 2040, 688, 2820, 3472, 5310, 5810, 50, 4712, 4402, 2852, 2862, 340, 5850, 230, 140, 8128, 170, 252, 180, 70, 60, 438, 340, 800, 245, 742, 40, 120, 0, 20, 358, 50, 1402, 200, 12355, 13152, 4870, 930, 20990, 2110, 1135, 4065, 25055, 25055, 25132, 25132, 90, 124448, 30, 50, 10, 210, 210, 320, 126102, 5600, 130455, 1160, 360, 692, 132710
2011-09-28, 5692, 12060, 1395, 1698, 862, 7292, 210, 640, 292, 782, 1785, 858, 2648, 140, 3652, 8562, 14562, 16048, 470, 14890, 938, 2045, 2800, 75, , 450, 91840, 90535, 1900, 440, 92905, 1712, 95745, 100, 1435, 97212, 97222, 65, 80, 80, 415, 30, 1890, 75, 350, 305, 728, 208, 1742, 580, 525, 1550, 792, 2050, 680, 2805, 3452, 5278, 5810, 50, 4782, 4482, 2955, 2975, 340, 5960, 230, 140, 8170, 162, 250, 180, 70, 60, 428, 340, 800, 248, 752, 40, 120, 0, 25, 340, 50, 1430, 192, 12445, 13248, 4870, 930, 21000, 2098, 1128, 4052, 25050, 25050, 25130, 25130, 98, 124325, 35, 55, 10, 215, 210, 328, 126052, 5600, 130390, 1160, 358, 690, 132610
2011-09-29, 5838, 12060, 1412, 1628, 922, 7198, 218, 648, 290, 780, 1790, 868, 2658, 140, 3660, 8392, 14665, 16158, 470, 15005, 945, 2048, 2802, 80, , 450, 91802, 90475, 1885, 440, 92818, 1822, 95670, 100, 1448, 97108, 97108, 62, 80, 80, 440, 30, 1875, 70, 355, 302, 732, 212, 1745, 580, 528, 1565, 782, 2058, 680, 2792, 3435, 5248, 5810, 50, 4862, 4568, 3075, 3105, 345, 6095, 230, 140, 8210, 160, 250, 180, 68, 60, 415, 340, 800, 250, 765, 50, 120, 0, 42, 412, 50, 1455, 198, 12535, 13350, 4875, 920, 21000, 2088, 1142, 4040, 25040, 25040, 25120, 25120, 100, 124125, 32, 60, 10, 220, 210, 335, 125918, 5600, 130238, 1160, 370, 690, 132468
2011-09-30, 5905, 12052, 1422, 1568, 862, 7158, 212, 645, 290, 780, 1790, 878, 2665, 130, 3660, 8318, 14532, 15998, 470, 14842, 948, 2060, 2815, 75, , 450, 91832, 90518, 1865, 438, 92840, 1798, 95770, 100, 1398, 97175, 97180, 62, 80, 80, 405, 30, 1862, 72, 350, 295, 738, 200, 1742, 580, 522, 1545, 780, 2065, 680, 2792, 3438, 5238, 5810, 50, 4940, 4658, 3195, 3238, 345, 6235, 230, 140, 8255, 160, 250, 180, 60, 60, 430, 340, 800, 250, 768, 48, 120, 0, 38, 355, 50, 1482, 192, 12632, 13448, 4878, 920, 21008, 2078, 1095, 4028, 25035, 25035, 25115, 25115, 98, 124102, 30, 60, 10, 218, 210, 338, 125922, 5600, 130218, 1160, 345, 680, 132418
2011-10-01, 5828, 12042, 1415, 1508, 830, 7098, 210, 645, 290, 780, 1780, 880, 2660, 138, 3662, 8248, 14370, 15812, 470, 14675, 958, 1835, 2770, 78, , 448, 91602, 92702, 1845, 430, 94572, 1790, 96845, 100, 1408, 97830, 97728, 70, 90, 80, 452, 32, 1852, 75, 350, 302, 748, 202, 1732, 580, 512, 1508, 775, 2025, 680, 2795, 3432, 5230, 5810, 50, 5000, 4738, 3322, 3375, 342, 6380, 230, 140, 8305, 160, 250, 178, 58, 60, 440, 342, 800, 255, 775, 48, 122, 0, 42, 348, 50, 1512, 190, 12690, 13515, 4860, 920, 21015, 2065, 1088, 4015, 25032, 25032, 25112, 25112, 95, 124092, 30, 52, 10, 220, 210, 335, 125972, 5600, 130255, 1160, 360, 680, 132448
2011-10-02, 5628, 12038, 1378, 1480, 772, 7020, 210, 650, 290, 780, 1782, 888, 2675, 130, 3655, 8155, 13568, 14925, 470, 14062, 962, 1110, 1995, 72, , 440, 90738, 95805, 1825, 430, 98132, 2008, 100200, 100, 1428, 101495, 101415, 68, 85, 80, 425, 30, 1845, 70, 350, 312, 750, 225, 1730, 578, 528, 1590, 765, 2045, 678, 2768, 3405, 5212, 5810, 50, 5040, 4785, 3420, 3488, 352, 6522, 230, 140, 8345, 160, 250, 170, 62, 60, 425, 342, 800, 258, 792, 50, 130, 0, 70, 358, 50, 1540, 190, 12798, 13630, 4880, 920, 21218, 2052, 1110, 4005, 25222, 25222, 25305, 25305, 110, 126268, 32, 55, 10, 225, 210, 350, 127638, 5600, 131765, 1152, 365, 680, 133712
2011-10-03, 6005, 12035, 1400, 1470, 792, 7025, 215, 660, 290, 775, 1790, 898, 2688, 130, 3670, 8110, 13040, 14330, 470, 13475, 968, 1115, 1872, 80, , 440, 91155, 96108, 1805, 422, 98320, 1842, 100300, 100, 1388, 101658, 101648, 70, 90, 80, 438, 32, 1832, 75, 352, 310, 760, 230, 1738, 578, 535, 1610, 762, 2108, 670, 2745, 3375, 5170, 5802, 55, 5150, 4892, 3525, 3598, 358, 6645, 230, 140, 8388, 160, 250, 180, 65, 68, 425, 350, 800, 260, 802, 60, 130, 0, 80, 438, 50, 1578, 190, 12910, 13755, 4888, 920, 21490, 2045, 1130, 3992, 25482, 25482, 25570, 25570, 110, 128792, 30, 60, 10, 230, 212, 358, 130662, 5600, 134840, 1150, 360, 690, 136888
2011-10-04, 6358, 12032, 1402, 1432, 828, 7005, 220, 665, 292, 770, 1798, 908, 2705, 138, 3685, 8132, 12968, 14245, 470, 13360, 978, 1115, 1882, 80, , 440, 91118, 96140, 1790, 420, 98382, 1740, 100250, 92, 1455, 101712, 101715, 70, 92, 80, 478, 30, 1822, 75, 360, 308, 770, 238, 1740, 580, 530, 1620, 762, 2140, 670, 2732, 3355, 5142, 5800, 55, 5268, 5035, 3690, 3770, 360, 6795, 230, 140, 8435, 160, 248, 178, 70, 62, 428, 345, 800, 265, 812, 60, 130, 0, 90, 378, 50, 1615, 190, 13032, 13882, 4898, 920, 21762, 2035, 1108, 3985, 25748, 25748, 25830, 25830, 110, 129252, 30, 60, 10, 232, 220, 368, 131275, 5600, 135482, 1150, 378, 685, 137658
2011-10-05, 6275, 12030, 1428, 1398, 818, 6982, 220, 670, 290, 770, 1800, 918, 2715, 130, 3695, 8122, 12988, 14250, 470, 13410, 978, 1125, 1890, 80, , 440, 91122, 96102, 1775, 420, 98305, 1905, 100192, 90, 1538, 101698, 101688, 70, 100, 80, 490, 30, 1808, 78, 362, 318, 785, 245, 1740, 575, 530, 1620, 752, 2150, 670, 2722, 3335, 5115, 5800, 58, 5368, 5142, 3848, 3940, 360, 6980, 230, 140, 8480, 150, 240, 170, 60, 65, 412, 350, 800, 265, 822, 60, 122, 0, 98, 375, 50, 1642, 190, 13125, 13985, 4908, 912, 22032, 2028, 1075, 3975, 26008, 26008, 26095, 26095, 110, 129488, 30, 60, 10, 240, 215, 370, 131612, 5600, 135808, 1150, 385, 675, 137992
2011-10-06, 6180, 12025, 1462, 1468, 830, 7060, 220, 670, 290, 770, 1800, 918, 2718, 135, 3700, 8118, 12985, 14240, 470, 13372, 988, 1135, 1900, 78, , 440, 91430, 96395, 1755, 420, 98565, 1895, 100592, 90, 1480, 102050, 102040, 70, 100, 80, 475, 30, 1798, 75, 370, 302, 798, 255, 1740, 575, 532, 1630, 750, 2160, 660, 2715, 3328, 5100, 5800, 55, 5442, 5235, 3985, 4095, 360, 7150, 230, 140, 8525, 150, 240, 170, 60, 62, 408, 345, 800, 268, 832, 60, 120, 0, 102, 350, 50, 1678, 185, 13225, 14088, 4915, 910, 22300, 2018, 1068, 3965, 26268, 26268, 26350, 26350, 110, 129892, 30, 58, 10, 240, 215, 370, 132015, 5600, 136182, 1150, 392, 670, 138352
2011-10-07, 6230, 12020, 1452, 1412, 828, 7062, 220, 678, 290, 770, 1800, 932, 2728, 130, 3698, 8208, 12980, 14230, 470, 13330, 992, 1140, 1908, 72, , 440, 91625, 96610, 1740, 420, 98775, 1715, 100620, 90, 1478, 102092, 102095, 72, 100, 80, 480, 30, 1788, 75, 375, 308, 812, 268, 1748, 570, 530, 1632, 742, 2160, 660, 2708, 3312, 5082, 5800, 50, 5518, 5320, 4108, 4230, 360, 7305, 230, 140, 8565, 150, 240, 170, 52, 65, 405, 342, 802, 270, 842, 60, 120, 0, 112, 448, 50, 1705, 182, 13312, 14185, 4910, 910, 22558, 2008, 1038, 3955, 26512, 26512, 26600, 26600, 115, 130402, 30, 60, 10, 240, 220, 372, 132610, 5600, 136768, 1150, 400, 670, 138938
2011-10-08, 6132, 12018, 1430, 1422, 840, 7005, 220, 680, 292, 768, 1805, 940, 2745, 130, 3712, 8185, 13052, 14300, 470, 13388, 998, 1145, 1912, 80, , 440, 91695, 96690, 1728, 415, 98845, 1642, 100610, 90, 1475, 102092, 102095, 80, 112, 85, 522, 40, 1780, 80, 388, 315, 828, 272, 1750, 570, 535, 1648, 738, 2172, 660, 2700, 3305, 5062, 5800, 55, 5592, 5408, 4228, 4362, 360, 7445, 230, 145, 8615, 150, 240, 170, 50, 65, 418, 352, 805, 275, 852, 62, 120, 0, 120, 402, 50, 1748, 182, 13412, 14285, 4922, 910, 22820, 2025, 1092, 3958, 26778, 26778, 26858, 26858, 120, 130690, 30, 60, 10, 250, 220, 382, 132980, 5600, 137120, 1150, 392, 670, 139305
2011-10-09, 6210, 12010, 1445, 1388, 792, 7002, 220, 690, 288, 760, 1808, 945, 2755, 138, 3728, 8170, 13045, 14282, 472, 13430, 1005, 1155, 1920, 80, , 440, 91788, 96770, 1715, 412, 98902, 1740, 100630, 90, 1505, 102100, 102092, 82, 122, 90, 620, 40, 1770, 80, 440, 320, 880, 300, 1750, 570, 532, 1645, 728, 2182, 660, 2700, 3302, 5055, 5800, 60, 5670, 5495, 4355, 4498, 365, 7588, 230, 145, 8665, 150, 240, 170, 50, 65, 420, 355, 802, 275, 862, 70, 120, 0, 122, 370, 50, 1768, 180, 13505, 14388, 4928, 910, 23082, 2108, 1212, 4020, 27105, 27105, 27195, 27195, 120, 130958, 30, 60, 10, 250, 220, 390, 133310, 5592, 137432, 1142, 390, 670, 139615
2011-10-10, 6388, 12010, 1490, 1420, 902, 7048, 220, 690, 285, 760, 1800, 955, 2758, 135, 3735, 8150, 13045, 14275, 475, 13478, 1008, 1160, 1930, 80, , 440, 92078, 97035, 1702, 412, 99142, 1800, 101028, 90, 1570, 102550, 102528, 88, 135, 90, 630, 40, 1762, 80, 518, 315, 962, 370, 1768, 570, 532, 1645, 725, 2182, 660, 2690, 3285, 5035, 5800, 60, 5750, 5590, 4478, 4632, 368, 7735, 230, 150, 8710, 150, 240, 170, 52, 70, 428, 365, 810, 278, 872, 70, 120, 0, 130, 458, 50, 1810, 185, 13598, 14482, 4930, 900, 23350, 2198, 1452, 4110, 27455, 27455, 27545, 27545, 120, 131485, 32, 60, 10, 255, 220, 390, 133832, 5590, 137920, 1140, 382, 710, 140082
2011-10-11, 6520, 12010, 1600, 1495, 955, 7220, 220, 690, 290, 760, 1805, 968, 2770, 138, 3738, 8252, 13042, 14265, 475, 13468, 1018, 1165, 1940, 80, , 440, 92368, 97345, 1690, 415, 99445, 1748, 101262, 90, 1645, 102870, 102855, 90, 145, 90, 642, 40, 1755, 80, 562, 318, 1028, 450, 1810, 570, 530, 1638, 720, 2180, 672, 2682, 3280, 5020, 5800, 60, 5812, 5665, 4598, 4765, 370, 7878, 230, 152, 8760, 150, 240, 170, 58, 70, 445, 368, 810, 280, 882, 70, 120, 0, 138, 520, 52, 1852, 192, 13715, 14600, 4935, 900, 23610, 2310, 1795, 4220, 27832, 27832, 27922, 27922, 130, 132300, 32, 60, 10, 260, 228, 405, 134702, 5590, 138765, 1140, 380, 728, 140940
2011-10-12, 6612, 12058, 1688, 1535, 1078, 7380, 222, 690, 290, 760, 1810, 998, 2802, 140, 3760, 8470, 13155, 14378, 480, 13588, 1028, 1175, 1950, 80, , 445, 92540, 97510, 1680, 410, 99602, 1902, 101490, 90, 1692, 103140, 103125, 90, 150, 90, 798, 40, 1745, 80, 590, 305, 1065, 495, 1870, 575, 532, 1658, 720, 2182, 680, 2678, 3265, 5005, 5800, 60, 5882, 5740, 4712, 4892, 378, 8020, 230, 160, 8810, 150, 240, 178, 62, 70, 465, 372, 810, 285, 892, 70, 120, 0, 145, 568, 60, 1900, 200, 13835, 14725, 4948, 900, 23878, 2448, 2300, 4332, 28212, 28212, 28305, 28305, 130, 133025, 32, 60, 10, 270, 230, 415, 135520, 5590, 139565, 1140, 445, 748, 141785
2011-10-13, 6718, 12158, 1760, 1572, 1152, 7490, 230, 700, 290, 760, 1815, 1040, 2852, 130, 3792, 8672, 13382, 14612, 475, 13660, 1030, 1185, 1955, 80, , 442, 93028, 97962, 1670, 410, 100012, 1900, 102012, 90, 1670, 103625, 103605, 90, 150, 100, 845, 40, 1735, 80, 605, 292, 1088, 515, 1912, 570, 540, 1685, 712, 2210, 692, 2672, 3258, 4990, 5800, 60, 5960, 5830, 4825, 5018, 380, 8155, 230, 158, 8858, 145, 238, 170, 62, 70, 468, 360, 810, 288, 900, 70, 128, 0, 152, 515, 52, 1932, 200, 13965, 14858, 4955, 900, 24150, 2658, 2392, 4548, 28700, 28700, 28792, 28792, 120, 133840, 30, 60, 10, 270, 230, 420, 136362, 5590, 140390, 1140, 432, 730, 142660
