, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2010-05-28,24011.0,13610.0,5807.0,8584.0,9158.0,15860.0,271.0,2070.0,3567.0,6936.0,6942.0,13878.0,685.0,16040.0,17825.0,30226.0,33202.0,730.0,35587.0,4210.0,4630.0,186.0,95079.0,9654.0,109474.0,89667.0,9731.0,6106.0,105314.0,4556.0,107942.0,1268.0,8864.0,116768.0,116756.0,283.0,317.0,263.0,1373.0,1849.0,299.0,2298.0,767.0,1973.0,1094.0,2373.0,1019.0,2227.0,488.0,1229.0,1596.0,1818.0,2005.0,3089.0,5686.0,6597.0,9589.0,13200.0,46.0,9086.0,7920.0,5480.0,5205.0,111.0,7246.0,1035.0,444.0,7515.0,558.0,409.0,1103.0,878.0,183.0,534.0,2098.0,6106.0,1036.0,916.0,92.0,90.0,5.0,2.0,1609.0,713.0,2849.0,1117.0,12751.0,14342.0,23147.0,4085.0,41581.0,19195.0,7763.0,20704.0,62285.0,62285.0,62420.0,62420.0,278.0,182179.0,103.0,166.0,31.0,2.0,1074.0,1764.0,190545.0,4983.0,190772.0,1873.0,598.0,1067.0,194468.0
2010-05-29,23969.0,13475.0,5741.0,8557.0,9241.0,15753.0,274.0,2057.0,3546.0,6876.0,7291.0,14166.0,655.0,16341.0,17742.0,30485.0,33456.0,710.0,35615.0,4029.0,4441.0,182.0,93799.0,9423.0,108239.0,89467.0,9872.0,6039.0,105294.0,4470.0,107947.0,1259.0,8887.0,116850.0,116854.0,280.0,315.0,264.0,1319.0,1885.0,281.0,2311.0,772.0,1846.0,1096.0,2217.0,899.0,2146.0,472.0,1187.0,1570.0,1719.0,1979.0,3250.0,5745.0,6677.0,9670.0,13188.0,44.0,9060.0,7902.0,5549.0,5305.0,108.0,7465.0,1025.0,419.0,7469.0,641.0,476.0,1123.0,891.0,182.0,524.0,2156.0,6029.0,1038.0,919.0,87.0,88.0,4.0,1.0,1592.0,693.0,2801.0,1071.0,12628.0,14198.0,23189.0,3754.0,41170.0,18241.0,7204.0,19728.0,60898.0,60898.0,61031.0,61031.0,270.0,181003.0,101.0,160.0,30.0,2.0,1005.0,1684.0,189311.0,4964.0,189583.0,1805.0,557.0,1058.0,193195.0
2010-05-30,24591.0,13366.0,5788.0,8652.0,9625.0,15866.0,281.0,2015.0,3514.0,6807.0,7608.0,14415.0,636.0,16537.0,17691.0,30698.0,33661.0,706.0,35958.0,3873.0,4266.0,182.0,93868.0,9232.0,107309.0,89267.0,9946.0,6114.0,105265.0,4433.0,107934.0,1311.0,8915.0,116830.0,116826.0,283.0,323.0,274.0,1242.0,1933.0,272.0,2347.0,768.0,1814.0,1115.0,2174.0,800.0,2041.0,462.0,1146.0,1544.0,1582.0,1917.0,3050.0,5774.0,6706.0,9700.0,13171.0,43.0,8983.0,7812.0,5472.0,5241.0,108.0,7529.0,1014.0,395.0,7418.0,707.0,531.0,1131.0,909.0,181.0,522.0,2098.0,5982.0,1040.0,927.0,84.0,86.0,3.0,1.0,1637.0,675.0,2849.0,1034.0,12526.0,14049.0,23333.0,3644.0,40902.0,17553.0,6956.0,18961.0,59863.0,59863.0,59995.0,59995.0,262.0,179601.0,98.0,157.0,29.0,1.0,962.0,1628.0,187835.0,4950.0,188156.0,1808.0,540.0,1056.0,191690.0
2010-05-31,25656.0,13896.0,6001.0,8278.0,9891.0,15782.0,287.0,1998.0,3465.0,6777.0,7684.0,14461.0,612.0,16729.0,17841.0,30922.0,33877.0,691.0,36035.0,3812.0,4164.0,175.0,98352.0,9127.0,109618.0,89069.0,9826.0,6055.0,105078.0,4372.0,107806.0,1312.0,8912.0,116764.0,116776.0,279.0,320.0,274.0,1194.0,1976.0,253.0,2378.0,735.0,1741.0,1089.0,2084.0,763.0,1948.0,459.0,1096.0,1465.0,1525.0,1787.0,2849.0,5769.0,6667.0,9643.0,13155.0,42.0,8846.0,7670.0,5349.0,5123.0,106.0,7467.0,1003.0,370.0,7367.0,732.0,556.0,1110.0,896.0,176.0,503.0,1947.0,5904.0,1041.0,931.0,80.0,84.0,2.0,1.0,1611.0,652.0,2953.0,989.0,12524.0,14000.0,23394.0,3665.0,40902.0,17114.0,6805.0,18541.0,59444.0,59444.0,59573.0,59573.0,255.0,178869.0,96.0,153.0,28.0,0.0,917.0,1566.0,186905.0,4930.0,187232.0,1773.0,529.0,1046.0,190673.0
2010-06-01,26294.0,20893.0,5979.0,8002.0,9989.0,15507.0,283.0,2112.0,3420.0,6824.0,7339.0,14163.0,585.0,16485.0,17713.0,30898.0,33824.0,673.0,35890.0,3656.0,3766.0,169.0,116806.0,9014.0,123096.0,88939.0,9747.0,6147.0,104897.0,4366.0,107591.0,1291.0,8844.0,116479.0,116494.0,277.0,318.0,273.0,1172.0,2012.0,237.0,2374.0,725.0,1697.0,1135.0,2041.0,670.0,1886.0,459.0,1034.0,1370.0,1468.0,1610.0,2738.0,5754.0,6634.0,9549.0,13136.0,41.0,8648.0,7473.0,5180.0,4968.0,104.0,7375.0,976.0,350.0,7319.0,703.0,540.0,1101.0,884.0,188.0,491.0,1871.0,5829.0,1043.0,934.0,76.0,83.0,1.0,1.0,1521.0,625.0,2951.0,934.0,12487.0,13963.0,22893.0,4176.0,41179.0,16187.0,6377.0,17772.0,58952.0,58952.0,59079.0,59079.0,247.0,178292.0,94.0,148.0,26.0,0.0,887.0,1520.0,186333.0,4914.0,186709.0,1731.0,552.0,1036.0,190122.0
2010-06-02,26597.0,26776.0,6116.0,7963.0,9805.0,15493.0,292.0,2197.0,3388.0,6979.0,6867.0,13846.0,557.0,16083.0,17490.0,30496.0,33356.0,660.0,35439.0,3489.0,3254.0,168.0,125251.0,8762.0,136868.0,88833.0,9626.0,6015.0,104628.0,4314.0,107303.0,1250.0,8649.0,116036.0,116062.0,276.0,319.0,275.0,1140.0,2053.0,216.0,2390.0,697.0,1673.0,1120.0,2000.0,620.0,1813.0,459.0,971.0,1277.0,1403.0,1430.0,2665.0,5750.0,6624.0,9476.0,13116.0,40.0,8413.0,7218.0,4923.0,4715.0,100.0,7195.0,940.0,336.0,7277.0,718.0,558.0,1085.0,867.0,197.0,484.0,1783.0,5749.0,1044.0,935.0,70.0,81.0,0.0,1.0,1501.0,602.0,2929.0,855.0,12317.0,13802.0,22142.0,3824.0,40395.0,14995.0,6002.0,16547.0,56942.0,56942.0,57067.0,57067.0,239.0,176674.0,92.0,142.0,25.0,2.0,842.0,1466.0,184873.0,4896.0,185335.0,1717.0,549.0,1031.0,188828.0
2010-06-03,26850.0,27951.0,6193.0,8187.0,9701.0,15778.0,297.0,2055.0,3344.0,6811.0,6717.0,13528.0,521.0,15671.0,17585.0,30033.0,32820.0,647.0,34815.0,3323.0,3088.0,159.0,125595.0,8474.0,137246.0,88733.0,9538.0,6028.0,104349.0,4234.0,106951.0,1199.0,8346.0,115367.0,115391.0,273.0,318.0,279.0,1117.0,2096.0,194.0,2409.0,676.0,1641.0,1107.0,1955.0,586.0,1740.0,459.0,919.0,1200.0,1350.0,1247.0,2598.0,5780.0,6635.0,9459.0,13095.0,39.0,8172.0,6963.0,4659.0,4447.0,98.0,6951.0,905.0,328.0,7229.0,757.0,595.0,1082.0,846.0,182.0,491.0,1731.0,5695.0,1069.0,938.0,65.0,79.0,0.0,1.0,1530.0,592.0,3039.0,793.0,12213.0,13649.0,21440.0,3495.0,39016.0,13862.0,5707.0,15393.0,54409.0,54409.0,54533.0,54533.0,233.0,173552.0,90.0,139.0,23.0,1.0,790.0,1392.0,181826.0,4880.0,182377.0,1689.0,517.0,1024.0,185920.0
2010-06-04,27063.0,27860.0,6302.0,8169.0,10288.0,15915.0,307.0,1884.0,3291.0,6478.0,6371.0,12848.0,490.0,15086.0,17865.0,29572.0,32288.0,636.0,34246.0,3159.0,2912.0,157.0,125972.0,8277.0,137257.0,88633.0,9541.0,6236.0,104380.0,4130.0,106932.0,1177.0,8042.0,115001.0,115011.0,274.0,322.0,286.0,1122.0,2147.0,185.0,2449.0,656.0,1605.0,1103.0,1898.0,570.0,1698.0,459.0,863.0,1117.0,1286.0,1092.0,2558.0,5906.0,6787.0,9564.0,13075.0,37.0,7937.0,6709.0,4391.0,4178.0,95.0,6706.0,869.0,310.0,7165.0,788.0,626.0,1134.0,890.0,174.0,482.0,1649.0,5607.0,1121.0,973.0,60.0,77.0,0.0,2.0,1487.0,560.0,3148.0,757.0,12247.0,13648.0,20927.0,3258.0,38040.0,12958.0,5267.0,14417.0,52457.0,52457.0,52578.0,52578.0,226.0,170634.0,88.0,136.0,23.0,1.0,754.0,1317.0,178699.0,4867.0,179273.0,1667.0,500.0,1015.0,182716.0
2010-06-05,27158.0,27780.0,6377.0,8167.0,10179.0,15971.0,313.0,1765.0,3235.0,6247.0,5991.0,12238.0,463.0,14303.0,17989.0,28804.0,31424.0,625.0,33322.0,3033.0,2766.0,157.0,126164.0,8207.0,137289.0,88532.0,9440.0,6384.0,104444.0,4101.0,106988.0,1152.0,7798.0,114819.0,114828.0,273.0,323.0,292.0,1204.0,2196.0,177.0,2489.0,626.0,1583.0,1101.0,1876.0,573.0,1681.0,459.0,798.0,1019.0,1216.0,914.0,2485.0,6061.0,6933.0,9707.0,13055.0,35.0,7725.0,6477.0,4138.0,3920.0,90.0,6466.0,833.0,295.0,7098.0,758.0,609.0,1112.0,872.0,170.0,456.0,1594.0,5555.0,1174.0,1033.0,57.0,76.0,0.0,2.0,1525.0,545.0,3153.0,711.0,12262.0,13666.0,20409.0,3078.0,37335.0,12598.0,5113.0,13937.0,51272.0,51272.0,51390.0,51390.0,220.0,168769.0,87.0,133.0,24.0,1.0,732.0,1273.0,176597.0,4859.0,177178.0,1655.0,490.0,1009.0,180487.0
2010-06-06,27335.0,27665.0,6317.0,8233.0,10069.0,15980.0,318.0,1668.0,3174.0,6023.0,5607.0,11630.0,439.0,13628.0,18019.0,28045.0,30568.0,616.0,32440.0,2931.0,2653.0,156.0,125999.0,8014.0,136888.0,88432.0,9302.0,5976.0,103938.0,4013.0,106496.0,1101.0,7521.0,114148.0,114189.0,269.0,319.0,296.0,1184.0,2241.0,160.0,2525.0,601.0,1555.0,1047.0,1829.0,591.0,1686.0,459.0,760.0,988.0,1175.0,748.0,2436.0,6230.0,7108.0,9827.0,13037.0,35.0,7485.0,6219.0,3883.0,3667.0,91.0,6261.0,798.0,285.0,7037.0,736.0,597.0,1182.0,926.0,170.0,459.0,1551.0,5520.0,1227.0,1099.0,58.0,74.0,0.0,2.0,1511.0,530.0,3113.0,678.0,12184.0,13594.0,19941.0,2975.0,36668.0,12374.0,5194.0,13725.0,50393.0,50393.0,50509.0,50509.0,214.0,167493.0,85.0,132.0,25.0,1.0,713.0,1238.0,175251.0,4858.0,175874.0,1625.0,524.0,1021.0,179137.0
2010-06-07,27533.0,27611.0,6444.0,8131.0,10306.0,16022.0,326.0,1600.0,3112.0,5840.0,5292.0,11131.0,421.0,13021.0,18044.0,27408.0,29847.0,610.0,31758.0,2842.0,2556.0,155.0,125819.0,7897.0,136471.0,88332.0,9171.0,5307.0,103043.0,3913.0,105551.0,1040.0,7214.0,112925.0,112978.0,267.0,317.0,305.0,1091.0,2292.0,146.0,2562.0,572.0,1523.0,1002.0,1783.0,582.0,1693.0,459.0,750.0,1006.0,1146.0,671.0,2413.0,6390.0,7270.0,9982.0,13015.0,35.0,7283.0,5986.0,3620.0,3399.0,91.0,6048.0,762.0,273.0,6975.0,731.0,600.0,1277.0,1011.0,189.0,458.0,1514.0,5442.0,1280.0,1160.0,59.0,73.0,0.0,2.0,1533.0,513.0,3082.0,653.0,12131.0,13523.0,19494.0,3120.0,36218.0,11992.0,5356.0,13383.0,49600.0,49600.0,49714.0,49714.0,209.0,165743.0,84.0,133.0,27.0,0.0,694.0,1214.0,173550.0,4842.0,174236.0,1599.0,567.0,1011.0,177578.0
2010-06-08,27191.0,27573.0,6413.0,7869.0,9887.0,15742.0,330.0,1548.0,3052.0,5730.0,5020.0,10750.0,391.0,12521.0,18000.0,26835.0,29197.0,601.0,31009.0,2761.0,2469.0,148.0,125689.0,7852.0,136211.0,88232.0,9002.0,4794.0,102251.0,3806.0,104686.0,982.0,6841.0,111678.0,111729.0,252.0,299.0,303.0,989.0,2331.0,135.0,2587.0,531.0,1470.0,940.0,1742.0,580.0,1688.0,459.0,728.0,1000.0,1108.0,622.0,2404.0,6528.0,7426.0,10117.0,12991.0,34.0,7158.0,5832.0,3417.0,3181.0,90.0,5833.0,726.0,265.0,6917.0,729.0,604.0,1378.0,1138.0,194.0,460.0,1479.0,5359.0,1333.0,1211.0,57.0,71.0,0.0,2.0,1490.0,494.0,3079.0,636.0,12077.0,13460.0,19065.0,3005.0,35697.0,11500.0,5317.0,12911.0,48607.0,48607.0,48719.0,48719.0,202.0,163653.0,83.0,131.0,25.0,0.0,664.0,1184.0,171465.0,4822.0,172200.0,1551.0,541.0,988.0,175534.0
2010-06-09,27176.0,27522.0,6544.0,7801.0,9711.0,15744.0,324.0,1476.0,2985.0,5594.0,4712.0,10306.0,369.0,12053.0,17784.0,26338.0,28630.0,593.0,30397.0,2692.0,2390.0,146.0,125471.0,7653.0,135726.0,88132.0,8789.0,4861.0,101912.0,3677.0,104234.0,918.0,6430.0,110743.0,110772.0,244.0,286.0,303.0,922.0,2367.0,126.0,2612.0,495.0,1416.0,914.0,1658.0,530.0,1674.0,459.0,687.0,947.0,1066.0,587.0,2346.0,6643.0,7538.0,10199.0,12968.0,32.0,7052.0,5702.0,3264.0,3021.0,89.0,5676.0,690.0,251.0,6856.0,708.0,593.0,1340.0,1115.0,175.0,452.0,1412.0,5233.0,1385.0,1259.0,53.0,69.0,0.0,2.0,1337.0,471.0,3077.0,603.0,12037.0,13411.0,18606.0,2802.0,34974.0,10775.0,5044.0,12240.0,47213.0,47213.0,47322.0,47322.0,196.0,161245.0,81.0,127.0,23.0,1.0,635.0,1144.0,169048.0,4810.0,169839.0,1483.0,508.0,963.0,173091.0
2010-06-10,27365.0,27448.0,6581.0,7483.0,9658.0,15588.0,317.0,1402.0,2918.0,5415.0,4404.0,9819.0,339.0,11505.0,17823.0,25817.0,28040.0,583.0,29701.0,2633.0,2325.0,138.0,125165.0,7453.0,135189.0,88031.0,8690.0,5238.0,101973.0,3587.0,104227.0,875.0,6081.0,110339.0,110351.0,243.0,285.0,310.0,896.0,2395.0,119.0,2630.0,468.0,1373.0,893.0,1599.0,476.0,1642.0,459.0,636.0,884.0,1023.0,529.0,2249.0,6685.0,7566.0,10204.0,12945.0,32.0,6950.0,5580.0,3129.0,2882.0,88.0,5563.0,655.0,240.0,6795.0,703.0,595.0,1384.0,1131.0,191.0,444.0,1357.0,5162.0,1412.0,1299.0,52.0,68.0,0.0,1.0,1273.0,442.0,3064.0,560.0,11964.0,13336.0,17964.0,2665.0,34169.0,10046.0,4761.0,11500.0,45669.0,45669.0,45775.0,45775.0,189.0,158992.0,80.0,123.0,20.0,2.0,608.0,1102.0,166686.0,4798.0,167511.0,1423.0,487.0,944.0,170629.0
2010-06-11,26397.0,26990.0,6297.0,7083.0,9003.0,14906.0,306.0,1328.0,2858.0,5258.0,4116.0,9373.0,317.0,10975.0,17348.0,25210.0,27356.0,574.0,28986.0,2605.0,2284.0,134.0,124584.0,7164.0,134341.0,87931.0,8697.0,5583.0,102167.0,3551.0,104377.0,841.0,5830.0,110211.0,110212.0,245.0,288.0,316.0,908.0,2415.0,113.0,2649.0,447.0,1353.0,869.0,1567.0,450.0,1597.0,459.0,590.0,827.0,979.0,529.0,2173.0,6620.0,7476.0,10101.0,12920.0,30.0,6842.0,5447.0,2986.0,2739.0,83.0,5448.0,619.0,230.0,6735.0,702.0,601.0,1412.0,1173.0,195.0,449.0,1307.0,5133.0,1410.0,1305.0,51.0,66.0,0.0,1.0,1253.0,424.0,3080.0,524.0,11875.0,13242.0,17251.0,2560.0,33204.0,9281.0,4270.0,10744.0,43947.0,43947.0,44050.0,44050.0,182.0,157001.0,79.0,117.0,17.0,2.0,576.0,1053.0,164622.0,4783.0,165483.0,1366.0,477.0,931.0,168492.0
2010-06-12,25732.0,22543.0,6108.0,6965.0,8611.0,14523.0,296.0,1253.0,2790.0,5068.0,3815.0,8883.0,304.0,10439.0,16663.0,24660.0,26735.0,564.0,28330.0,2524.0,2233.0,132.0,123893.0,6934.0,133379.0,87831.0,8381.0,5831.0,102293.0,3455.0,104483.0,793.0,5637.0,110149.0,110156.0,238.0,277.0,317.0,879.0,2429.0,107.0,2665.0,420.0,1358.0,813.0,1568.0,466.0,1570.0,459.0,560.0,797.0,941.0,529.0,2123.0,6486.0,7316.0,9913.0,12896.0,28.0,6784.0,5365.0,2868.0,2610.0,80.0,5341.0,583.0,217.0,6675.0,686.0,593.0,1412.0,1172.0,173.0,433.0,1248.0,5110.0,1408.0,1311.0,47.0,64.0,0.0,2.0,1199.0,396.0,3080.0,487.0,11790.0,13148.0,16531.0,2470.0,32335.0,8602.0,4056.0,10023.0,42358.0,42358.0,42457.0,42457.0,177.0,155197.0,78.0,114.0,17.0,1.0,553.0,1000.0,162707.0,4768.0,163602.0,1315.0,463.0,918.0,166514.0
2010-06-13,25581.0,22272.0,6159.0,6863.0,8556.0,14456.0,304.0,1206.0,2716.0,4901.0,3608.0,8509.0,291.0,9927.0,16408.0,24131.0,26138.0,559.0,27785.0,2442.0,2143.0,134.0,122988.0,6646.0,132162.0,87731.0,8002.0,5389.0,101570.0,3338.0,103811.0,767.0,5394.0,109363.0,109412.0,230.0,264.0,319.0,817.0,2438.0,101.0,2668.0,392.0,1345.0,775.0,1558.0,475.0,1568.0,459.0,535.0,786.0,907.0,529.0,2063.0,6366.0,7161.0,9697.0,12873.0,27.0,6722.0,5285.0,2776.0,2514.0,75.0,5271.0,548.0,206.0,6613.0,663.0,579.0,1384.0,1164.0,160.0,415.0,1170.0,5082.0,1405.0,1320.0,42.0,63.0,0.0,2.0,1124.0,372.0,3062.0,454.0,11688.0,13043.0,15827.0,2391.0,31454.0,8216.0,4095.0,9572.0,41026.0,41026.0,41123.0,41123.0,172.0,153469.0,77.0,114.0,17.0,1.0,540.0,971.0,160956.0,4754.0,161894.0,1272.0,444.0,903.0,164726.0
2010-06-14,25185.0,21922.0,6177.0,6680.0,8218.0,14343.0,300.0,1177.0,2659.0,4816.0,3464.0,8280.0,276.0,9587.0,16381.0,23671.0,25617.0,557.0,27184.0,2372.0,2065.0,132.0,121930.0,6359.0,130755.0,87631.0,7700.0,4614.0,100348.0,3242.0,102572.0,731.0,5122.0,107887.0,107951.0,223.0,253.0,321.0,756.0,2447.0,95.0,2669.0,364.0,1292.0,739.0,1511.0,447.0,1573.0,459.0,492.0,745.0,875.0,529.0,1969.0,6288.0,7041.0,9507.0,12851.0,27.0,6662.0,5207.0,2684.0,2420.0,71.0,5208.0,512.0,197.0,6554.0,641.0,565.0,1254.0,1046.0,153.0,402.0,1077.0,5058.0,1403.0,1316.0,36.0,61.0,0.0,2.0,1095.0,351.0,3049.0,425.0,11573.0,12923.0,15134.0,2316.0,30524.0,7971.0,4234.0,9301.0,39825.0,39825.0,39919.0,39919.0,164.0,151143.0,76.0,112.0,15.0,1.0,510.0,932.0,158691.0,4739.0,159699.0,1235.0,440.0,888.0,162512.0
2010-06-15,23957.0,17440.0,6016.0,6333.0,7615.0,13883.0,284.0,1142.0,2601.0,4728.0,3332.0,8059.0,258.0,9317.0,16149.0,23351.0,25247.0,548.0,26682.0,2310.0,1998.0,125.0,121492.0,6043.0,129568.0,87530.0,7485.0,4002.0,99314.0,3150.0,101464.0,685.0,4835.0,106459.0,106513.0,218.0,247.0,326.0,726.0,2461.0,90.0,2674.0,341.0,1244.0,709.0,1460.0,400.0,1556.0,459.0,435.0,671.0,831.0,530.0,1858.0,6211.0,6930.0,9313.0,12830.0,25.0,6603.0,5129.0,2594.0,2328.0,64.0,5136.0,489.0,188.0,6494.0,624.0,556.0,1153.0,928.0,146.0,387.0,996.0,5032.0,1400.0,1312.0,32.0,60.0,0.0,3.0,985.0,331.0,3055.0,399.0,11459.0,12800.0,14454.0,2244.0,29560.0,7664.0,4080.0,9043.0,38603.0,38603.0,38694.0,38694.0,158.0,148447.0,75.0,110.0,14.0,1.0,486.0,891.0,155962.0,4726.0,157023.0,1211.0,438.0,879.0,159806.0
2010-06-16,23567.0,17037.0,5726.0,6160.0,7019.0,13362.0,269.0,1087.0,2529.0,4569.0,3148.0,7717.0,250.0,9017.0,15545.0,23041.0,24889.0,541.0,26299.0,2251.0,1937.0,125.0,125014.0,5704.0,131879.0,87430.0,7215.0,3605.0,98555.0,3057.0,100656.0,655.0,4570.0,105352.0,105394.0,215.0,241.0,330.0,699.0,2476.0,86.0,2681.0,321.0,1203.0,685.0,1419.0,362.0,1521.0,459.0,391.0,635.0,790.0,529.0,1757.0,6134.0,6820.0,9121.0,12809.0,24.0,6544.0,5052.0,2505.0,2237.0,64.0,5075.0,472.0,179.0,6435.0,602.0,541.0,1092.0,854.0,141.0,378.0,929.0,5008.0,1397.0,1310.0,32.0,58.0,0.0,2.0,978.0,316.0,3074.0,376.0,11377.0,12701.0,13783.0,2175.0,28616.0,7163.0,3913.0,8550.0,37165.0,37165.0,37253.0,37253.0,153.0,145749.0,74.0,108.0,13.0,1.0,475.0,863.0,153213.0,4709.0,154314.0,1186.0,433.0,872.0,157058.0
2010-06-17,23309.0,16906.0,5554.0,5995.0,6719.0,13034.0,274.0,1040.0,2453.0,4395.0,2986.0,7380.0,236.0,8609.0,15041.0,22669.0,24505.0,532.0,25855.0,2186.0,1876.0,124.0,125543.0,5441.0,133158.0,87330.0,6870.0,3337.0,97888.0,3027.0,99962.0,634.0,4361.0,104431.0,104467.0,220.0,244.0,330.0,710.0,2497.0,82.0,2693.0,302.0,1174.0,680.0,1394.0,331.0,1488.0,459.0,337.0,581.0,762.0,530.0,1687.0,6072.0,6743.0,8988.0,12789.0,21.0,6508.0,5014.0,2435.0,2162.0,59.0,4962.0,456.0,169.0,6370.0,578.0,526.0,1045.0,803.0,134.0,380.0,861.0,4969.0,1389.0,1294.0,29.0,56.0,0.0,2.0,984.0,302.0,3092.0,360.0,11314.0,12616.0,13192.0,2109.0,27759.0,6839.0,3811.0,8189.0,35948.0,35948.0,36032.0,36032.0,145.0,143311.0,73.0,105.0,12.0,1.0,450.0,831.0,150516.0,4695.0,151592.0,1166.0,429.0,867.0,154292.0
2010-06-18,23161.0,16790.0,5349.0,5893.0,6418.0,12701.0,269.0,1016.0,2385.0,4297.0,2940.0,7237.0,227.0,8325.0,14623.0,22286.0,24113.0,524.0,25238.0,2123.0,1812.0,121.0,124109.0,5163.0,131580.0,87230.0,6535.0,3136.0,97231.0,2977.0,99276.0,603.0,4241.0,103616.0,103649.0,213.0,239.0,323.0,697.0,2519.0,78.0,2708.0,280.0,1142.0,643.0,1373.0,319.0,1455.0,459.0,278.0,488.0,740.0,530.0,1602.0,6004.0,6648.0,8837.0,12767.0,21.0,6479.0,4989.0,2393.0,2119.0,50.0,4851.0,439.0,158.0,6317.0,558.0,513.0,1001.0,752.0,127.0,375.0,800.0,4922.0,1371.0,1267.0,26.0,55.0,0.0,2.0,855.0,287.0,3017.0,343.0,11214.0,12512.0,12620.0,2047.0,26976.0,6533.0,3640.0,7878.0,34854.0,34854.0,34936.0,34936.0,138.0,141256.0,72.0,101.0,10.0,1.0,428.0,790.0,148194.0,4677.0,149228.0,1143.0,427.0,857.0,151872.0
