, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-08-02, 22725, 17445, 5535, 3955, 4308, 13862, 650, 1132, 800, 2220, 4355, 1088, 5440, 415, 7640, 18085, 28648, 31805, 535, 30780, 1925, 2675, 3342, 140, , 2410, 171040, 170848, 4928, 1742, 177912, 5320, 183928, 870, 4588, 189155, 189398, 102, 268, 335, 1160, 70, 2838, 178, 710, 640, 1110, 0, 1300, 805, 798, 1700, 2090, 3048, 2032, 7852, 9168, 12800, 17410, 90, 15465, 14510, 12278, 12258, 265, 14978, 1500, 438, 7750, 580, 698, 650, 445, 140, 695, 558, 4098, 1115, 880, 60, 150, 10, 0, 590, 170, 3105, 358, 12970, 13965, 13365, 2415, 35068, 5488, 3375, 20208, 55270, 55608, 55692, 55692, 22, 251188, 50, 60, 10, 80, 465, 932, 254442, 5220, 256550, 1252, 525, 1065, 260020
2011-08-03, 21968, 17395, 5290, 3858, 4202, 13502, 635, 1110, 772, 2165, 4235, 1028, 5262, 408, 7408, 17615, 27740, 30798, 522, 29270, 1858, 2655, 3322, 140, , 2270, 168015, 167822, 4768, 1660, 174610, 5120, 180502, 802, 4418, 185360, 185510, 100, 255, 405, 1112, 68, 3130, 165, 688, 622, 1068, 8, 1322, 800, 765, 1650, 2018, 2932, 1940, 7595, 8885, 12418, 16690, 85, 14702, 13760, 11540, 11520, 260, 14265, 1500, 428, 7758, 565, 675, 630, 425, 135, 700, 540, 4065, 1105, 880, 50, 148, 10, 0, 640, 165, 3018, 352, 12835, 13765, 12888, 2350, 34150, 5275, 3308, 19952, 54102, 54330, 54415, 54415, 30, 243975, 50, 60, 10, 80, 448, 925, 246720, 5212, 248795, 1250, 520, 1055, 252115
2011-08-04, 21518, 17348, 5092, 3788, 4098, 13232, 620, 1090, 745, 2115, 4130, 985, 5115, 390, 7190, 17228, 26925, 29895, 512, 27778, 1790, 2582, 3260, 130, , 2145, 165015, 164825, 4672, 1580, 171382, 4928, 177212, 748, 4242, 181882, 182030, 90, 250, 472, 1085, 60, 3420, 155, 670, 608, 1035, 205, 1365, 790, 740, 1628, 1960, 2842, 1835, 7312, 8575, 12030, 15968, 80, 13958, 13028, 10822, 10810, 260, 13570, 1500, 415, 7760, 545, 655, 612, 410, 130, 685, 525, 4028, 1098, 875, 50, 140, 5, 0, 605, 160, 2928, 350, 12795, 13698, 12448, 2290, 33505, 5205, 3308, 19860, 53368, 53488, 53568, 53568, 30, 239372, 50, 60, 10, 80, 432, 915, 241912, 5210, 243958, 1230, 510, 1035, 247098
2011-08-05, 20868, 17302, 4895, 3660, 3960, 12908, 608, 1072, 722, 2065, 4035, 942, 4978, 375, 6998, 16880, 26195, 29080, 498, 26468, 1730, 2510, 3182, 120, , 2025, 162070, 161862, 4645, 1512, 168260, 4780, 174022, 692, 4070, 178508, 178645, 90, 240, 535, 1065, 60, 3708, 142, 650, 592, 1005, 485, 1508, 790, 708, 1595, 1905, 2775, 1752, 7068, 8310, 11685, 15240, 80, 13238, 12315, 10128, 10115, 260, 12902, 1500, 400, 7762, 532, 635, 595, 400, 130, 660, 508, 3995, 1088, 870, 45, 140, 2, 0, 570, 150, 2832, 338, 12728, 13625, 12030, 2232, 32925, 5038, 3212, 19720, 52645, 52665, 52745, 52745, 25, 235230, 50, 60, 10, 80, 415, 908, 237738, 5202, 239808, 1220, 502, 1028, 242898
2011-08-06, 20325, 17255, 4698, 3500, 3798, 12550, 595, 1055, 700, 2025, 3950, 902, 4852, 360, 6812, 16482, 25588, 28405, 482, 25658, 1670, 2435, 3110, 120, , 1915, 159485, 159210, 4645, 1442, 165488, 4572, 171142, 625, 3890, 175392, 175515, 85, 232, 558, 1018, 60, 3885, 138, 620, 572, 970, 700, 1745, 788, 680, 1558, 1842, 2710, 1682, 6865, 8075, 11352, 14490, 80, 12538, 11632, 9458, 9448, 260, 12245, 1500, 385, 7768, 515, 620, 580, 392, 125, 645, 505, 3970, 1075, 862, 40, 140, 0, 0, 515, 150, 2772, 322, 12652, 13530, 11640, 2178, 32230, 4808, 3012, 19495, 51725, 51725, 51805, 51805, 20, 231255, 50, 50, 10, 80, 398, 888, 233740, 5198, 235835, 1202, 490, 1012, 238875
2011-08-07, 19848, 17215, 4490, 3395, 3648, 12225, 580, 1032, 675, 1982, 3862, 870, 4732, 350, 6650, 16075, 25002, 27758, 480, 25085, 1610, 2370, 3038, 115, , 1810, 157548, 157200, 4528, 1375, 163348, 4382, 168912, 565, 3742, 172925, 173015, 80, 220, 568, 958, 60, 3888, 130, 598, 555, 942, 722, 1968, 780, 655, 1518, 1782, 2630, 1612, 6735, 7912, 11080, 13718, 78, 11792, 10908, 8782, 8782, 250, 11610, 1500, 372, 7768, 495, 595, 555, 372, 120, 625, 485, 3942, 1065, 850, 40, 140, 0, 0, 480, 140, 2720, 320, 12582, 13440, 11272, 2122, 31452, 4595, 2862, 19272, 50730, 50730, 50802, 50802, 20, 227630, 50, 50, 10, 80, 385, 860, 230018, 5190, 232135, 1188, 490, 995, 235098
2011-08-08, 19182, 17175, 4272, 3225, 3458, 11842, 562, 1012, 648, 1935, 3765, 838, 4600, 340, 6482, 15668, 24408, 27100, 480, 24490, 1550, 2302, 2968, 110, , 1712, 155942, 155568, 4412, 1315, 161512, 4238, 167015, 520, 3620, 170892, 170980, 80, 220, 580, 935, 50, 3878, 130, 580, 548, 922, 710, 2078, 778, 645, 1508, 1722, 2568, 1548, 6645, 7800, 10880, 12948, 70, 11030, 10160, 8065, 8078, 250, 10950, 1500, 358, 7770, 478, 575, 538, 360, 118, 612, 472, 3920, 1050, 850, 35, 132, 0, 0, 455, 138, 2672, 312, 12535, 13375, 10922, 2072, 28518, 4412, 2740, 19078, 47595, 47595, 47670, 47670, 20, 223390, 40, 50, 10, 80, 372, 835, 226050, 5188, 228252, 1185, 492, 998, 231290
2011-08-09, 18268, 17135, 4082, 3132, 3252, 11545, 552, 998, 620, 1885, 3662, 810, 4472, 332, 6315, 15210, 23808, 26428, 480, 23868, 1500, 2245, 2900, 110, , 1622, 154418, 154042, 4360, 1260, 159832, 4218, 165250, 485, 3478, 168962, 169042, 75, 210, 592, 878, 50, 3865, 120, 575, 532, 915, 698, 2100, 770, 618, 1472, 1670, 2508, 1482, 6545, 7680, 10710, 12175, 70, 10290, 9432, 7350, 7368, 250, 10275, 1500, 345, 7778, 465, 558, 522, 345, 110, 602, 460, 3895, 1038, 838, 30, 130, 0, 0, 448, 130, 2625, 310, 12495, 13318, 10592, 2022, 27912, 4250, 2598, 18910, 46818, 46818, 46895, 46895, 20, 219495, 40, 50, 10, 78, 358, 810, 221775, 5180, 223960, 1180, 482, 990, 226878
2011-08-10, 17265, 17102, 3930, 3018, 3068, 11270, 535, 972, 600, 1830, 3560, 782, 4345, 320, 6145, 14832, 23178, 25728, 480, 23238, 1448, 2175, 2835, 100, , 1540, 152845, 152475, 4262, 1205, 158152, 3960, 163360, 445, 3250, 166895, 166985, 70, 190, 602, 828, 50, 3852, 110, 560, 515, 900, 682, 2100, 765, 598, 1425, 1618, 2435, 1420, 6435, 7552, 10510, 11405, 70, 9545, 8708, 6655, 6675, 250, 9595, 1500, 338, 7780, 452, 542, 508, 330, 110, 590, 458, 3872, 1025, 810, 22, 130, 0, 0, 448, 128, 2585, 295, 12418, 13230, 10278, 1975, 27450, 4102, 2498, 18752, 46200, 46200, 46270, 46270, 10, 216932, 40, 50, 10, 70, 345, 780, 219160, 5180, 221358, 1168, 478, 985, 224200
2011-08-11, 16600, 18112, 3778, 2900, 2942, 10995, 522, 950, 582, 1770, 3458, 762, 4222, 310, 5985, 14450, 22592, 25080, 480, 22635, 1398, 2118, 2768, 100, , 1460, 151230, 150868, 4165, 1148, 156390, 3775, 161340, 415, 3072, 164678, 164768, 70, 185, 615, 808, 50, 3840, 110, 540, 502, 885, 680, 2090, 760, 578, 1380, 1568, 2355, 1372, 6350, 7450, 10345, 10635, 70, 8785, 7962, 5945, 5978, 250, 8925, 1500, 330, 7788, 440, 528, 495, 322, 110, 580, 450, 3850, 1012, 800, 20, 130, 0, 0, 430, 120, 2552, 290, 12350, 13142, 9950, 1930, 26955, 3968, 2445, 18610, 45568, 45568, 45635, 45635, 10, 214132, 40, 50, 10, 70, 335, 760, 216392, 5170, 218632, 1168, 472, 982, 221485
2011-08-12, 16345, 18465, 3708, 2860, 2880, 10848, 510, 940, 572, 1718, 3368, 750, 4112, 302, 5832, 14130, 22058, 24488, 472, 22088, 1350, 2065, 2710, 100, , 1382, 149700, 149315, 4105, 1098, 154685, 3650, 159455, 390, 2972, 162662, 162740, 70, 180, 622, 778, 50, 3832, 105, 525, 492, 868, 672, 2090, 760, 572, 1385, 1525, 2292, 1325, 6270, 7352, 10190, 9865, 70, 8025, 7218, 5228, 5268, 250, 8258, 1500, 322, 7798, 425, 512, 482, 312, 105, 575, 438, 3822, 998, 792, 20, 130, 0, 2, 410, 120, 2522, 290, 12332, 13100, 9655, 1885, 26510, 3845, 2355, 18485, 44995, 44995, 45060, 45060, 10, 211362, 40, 50, 10, 70, 322, 740, 213592, 5165, 215860, 1158, 462, 975, 218685
2011-08-13, 16008, 18098, 3642, 2755, 2780, 10692, 505, 930, 558, 1662, 3290, 738, 4022, 295, 5705, 13950, 21585, 23962, 470, 21608, 1305, 2005, 2650, 100, , 1315, 148368, 147955, 3988, 1055, 153198, 3538, 157815, 370, 2895, 160920, 160990, 70, 170, 630, 752, 42, 3822, 100, 510, 472, 835, 668, 2090, 760, 568, 1382, 1492, 2278, 1285, 6208, 7275, 10055, 9398, 70, 7318, 6512, 4520, 4565, 255, 7592, 1500, 315, 7808, 415, 498, 472, 308, 100, 555, 438, 3742, 988, 790, 20, 128, 0, 12, 438, 115, 2492, 295, 12320, 13078, 9392, 1845, 26140, 3732, 2272, 18365, 44505, 44505, 44568, 44568, 10, 208922, 40, 50, 10, 72, 310, 720, 211088, 5160, 213382, 1152, 455, 962, 216158
2011-08-14, 15818, 17888, 3492, 2675, 2695, 10478, 495, 918, 542, 1615, 3210, 722, 3932, 285, 5580, 13730, 21250, 23585, 470, 21245, 1260, 1955, 2595, 95, , 1255, 147192, 146768, 3828, 1015, 151840, 3498, 156362, 350, 2812, 159365, 159425, 70, 162, 630, 718, 40, 3805, 100, 490, 455, 795, 635, 2082, 758, 555, 1370, 1455, 2265, 1252, 6140, 7190, 9928, 9310, 62, 7045, 6172, 3995, 3995, 260, 6970, 1500, 305, 7810, 402, 482, 460, 300, 100, 555, 432, 3652, 980, 790, 20, 120, 0, 20, 440, 110, 2462, 300, 12315, 13058, 9158, 1805, 25810, 3628, 2225, 18250, 44060, 44060, 44125, 44125, 10, 206782, 40, 50, 10, 75, 300, 698, 208912, 5158, 211228, 1132, 448, 950, 213945
2011-08-15, 15138, 17320, 3342, 2600, 2625, 10238, 485, 905, 528, 1565, 3135, 702, 3842, 280, 5455, 13445, 20898, 23200, 470, 20942, 1220, 1895, 2535, 90, , 1198, 146098, 145668, 3678, 975, 150532, 3335, 154925, 335, 2690, 157818, 157885, 70, 160, 635, 682, 40, 3785, 100, 475, 452, 755, 600, 2070, 750, 542, 1342, 1415, 2238, 1215, 6060, 7088, 9775, 9235, 60, 7028, 6162, 3880, 3822, 250, 6602, 1500, 295, 7818, 390, 468, 448, 292, 98, 560, 410, 3558, 980, 790, 12, 120, 0, 28, 395, 110, 2420, 300, 12312, 13040, 8930, 1765, 25500, 3528, 2145, 18148, 43650, 43650, 43710, 43710, 10, 204820, 40, 50, 10, 78, 290, 682, 206928, 5150, 209278, 1128, 440, 940, 211950
2011-08-16, 14622, 16912, 3250, 2560, 2570, 10072, 475, 890, 520, 1525, 3062, 692, 3758, 275, 5342, 13175, 20492, 22750, 468, 20630, 1180, 1852, 2482, 90, , 1142, 143448, 143662, 3590, 935, 148575, 3242, 152928, 322, 2658, 155982, 156095, 65, 155, 640, 695, 40, 3772, 92, 458, 442, 715, 578, 2042, 750, 542, 1332, 1385, 2205, 1182, 5995, 7005, 9635, 9160, 60, 7012, 6158, 3895, 3832, 258, 6558, 1500, 288, 7825, 380, 455, 438, 282, 95, 550, 400, 3468, 975, 800, 10, 120, 0, 38, 468, 108, 2385, 308, 12302, 13022, 8725, 1728, 25205, 3432, 2128, 18048, 43255, 43255, 43312, 43312, 18, 202838, 40, 50, 10, 85, 290, 670, 204960, 5150, 207345, 1115, 440, 935, 210002
2011-08-17, 14572, 16885, 3205, 2570, 2585, 10040, 470, 882, 508, 1485, 3000, 690, 3690, 262, 5232, 13072, 20120, 22338, 460, 20242, 1155, 1798, 2432, 90, , 1095, 130912, 131618, 3560, 905, 136982, 3170, 141560, 308, 2582, 145858, 146422, 60, 142, 640, 652, 40, 3768, 90, 445, 425, 675, 568, 2020, 750, 540, 1350, 1360, 2190, 1158, 5942, 6942, 9530, 9085, 60, 6940, 6110, 3888, 3832, 262, 6592, 1500, 280, 7842, 370, 448, 428, 280, 92, 545, 390, 3375, 972, 815, 10, 120, 0, 52, 475, 100, 2370, 310, 12350, 13050, 8530, 1695, 24958, 3350, 2055, 17960, 42912, 42912, 42970, 42970, 25, 198465, 40, 50, 10, 98, 280, 658, 201440, 5140, 204015, 1105, 428, 912, 206918
2011-08-18, 14030, 16855, 3098, 2538, 2522, 9928, 462, 875, 495, 1445, 2945, 688, 3632, 255, 5142, 12998, 19870, 22060, 460, 19860, 1135, 1752, 2385, 82, , 1045, 128542, 128120, 3408, 865, 132625, 2952, 136108, 295, 2478, 138862, 138978, 60, 140, 645, 605, 40, 3755, 90, 432, 420, 635, 538, 2005, 742, 522, 1322, 1330, 2165, 1130, 5888, 6870, 9420, 9010, 60, 6870, 6048, 3835, 3785, 265, 6575, 1500, 272, 7865, 360, 438, 418, 270, 90, 532, 380, 3282, 972, 832, 10, 120, 0, 60, 405, 100, 2340, 302, 12398, 13095, 8348, 1662, 24770, 3270, 1992, 17880, 42642, 42642, 42702, 42702, 20, 187340, 40, 50, 10, 95, 270, 645, 190698, 5138, 193525, 1090, 420, 900, 196850
2011-08-19, 13408, 16825, 2922, 2370, 2308, 9602, 455, 858, 485, 1415, 2882, 680, 3565, 250, 5058, 12735, 19665, 21830, 460, 19695, 1115, 1705, 2342, 80, , 998, 127400, 126975, 3140, 838, 131275, 2775, 134478, 285, 2430, 137110, 137178, 60, 135, 650, 602, 40, 3750, 90, 422, 425, 608, 508, 1982, 740, 505, 1285, 1300, 2112, 1100, 5830, 6802, 9312, 8940, 60, 6780, 5975, 3782, 3732, 268, 6535, 1500, 270, 7895, 350, 430, 410, 268, 90, 530, 375, 3192, 975, 848, 10, 120, 0, 68, 418, 100, 2315, 292, 12438, 13125, 8165, 1630, 24575, 3190, 1910, 17792, 42365, 42365, 42422, 42422, 20, 182820, 40, 40, 10, 95, 265, 630, 184950, 5125, 187518, 1090, 422, 895, 190185
2011-08-20, 12948, 16802, 2785, 2320, 2228, 9375, 450, 850, 480, 1380, 2825, 680, 3505, 248, 4970, 12340, 19320, 21450, 460, 19448, 1098, 1665, 2300, 80, , 955, 126128, 125782, 2892, 808, 129822, 2775, 133035, 278, 2352, 135598, 135662, 60, 128, 635, 570, 40, 3730, 90, 410, 415, 590, 508, 1965, 740, 500, 1280, 1278, 2065, 1075, 5768, 6730, 9210, 8865, 60, 6672, 5878, 3708, 3660, 270, 6475, 1500, 260, 7925, 342, 420, 405, 262, 90, 522, 378, 3110, 960, 870, 10, 120, 0, 78, 455, 98, 2305, 300, 12515, 13192, 8000, 1598, 24392, 3115, 1898, 17718, 42112, 42112, 42165, 42165, 20, 180865, 40, 40, 10, 105, 260, 620, 182868, 5108, 185435, 1085, 425, 892, 187992
2011-08-21, 12605, 16780, 2728, 2295, 2228, 9280, 450, 850, 478, 1350, 2790, 688, 3478, 240, 4900, 12128, 18875, 20955, 452, 19038, 1080, 1625, 2262, 80, , 922, 123348, 123152, 2695, 782, 127025, 2635, 130250, 270, 2258, 132925, 133060, 60, 120, 615, 540, 40, 3678, 85, 405, 405, 582, 498, 1960, 740, 490, 1272, 1258, 2045, 1052, 5700, 6645, 9098, 8790, 60, 6575, 5788, 3628, 3580, 275, 6412, 1500, 260, 7958, 335, 415, 398, 260, 90, 535, 372, 3030, 935, 875, 20, 120, 0, 92, 440, 90, 2300, 300, 12608, 13285, 7798, 1570, 24268, 3055, 1880, 17650, 41915, 41915, 41968, 41968, 20, 178850, 40, 40, 10, 112, 255, 620, 180930, 5095, 183555, 1080, 412, 882, 186118
2011-08-22, 12385, 16758, 2698, 2272, 2138, 9222, 445, 842, 468, 1322, 2745, 690, 3435, 232, 4850, 12012, 18578, 20622, 450, 18730, 1065, 1590, 2225, 80, , 885, 120225, 119968, 2538, 758, 123618, 2478, 126682, 262, 2210, 129348, 129502, 60, 118, 595, 525, 32, 3625, 85, 400, 400, 580, 472, 1955, 740, 485, 1272, 1240, 2032, 1030, 5620, 6555, 8982, 8720, 60, 6505, 5722, 3560, 3508, 280, 6348, 1500, 255, 7990, 330, 410, 388, 260, 90, 535, 370, 2948, 912, 870, 20, 120, 0, 100, 398, 90, 2285, 290, 12682, 13362, 7515, 1542, 24088, 2995, 1825, 17590, 41672, 41672, 41728, 41728, 28, 175565, 40, 40, 10, 120, 250, 610, 177825, 5080, 180540, 1070, 410, 865, 183182
2011-08-23, 12025, 16730, 2670, 2230, 2082, 9148, 440, 840, 460, 1298, 2705, 685, 3390, 230, 4785, 11895, 18382, 20405, 455, 18605, 1048, 1548, 2188, 80, , 850, 119518, 119000, 2410, 732, 122298, 2360, 125002, 255, 2125, 127248, 127298, 60, 110, 575, 498, 30, 3568, 82, 392, 405, 572, 445, 1938, 730, 475, 1250, 1220, 2012, 1010, 5552, 6478, 8860, 8648, 60, 6435, 5665, 3512, 3455, 278, 6290, 1500, 245, 8020, 320, 400, 380, 252, 90, 510, 360, 2870, 888, 858, 20, 110, 0, 100, 398, 90, 2270, 285, 12722, 13400, 7210, 1520, 23812, 2940, 1808, 17532, 41345, 41345, 41398, 41398, 30, 171965, 40, 40, 10, 125, 250, 600, 174120, 5065, 176875, 1065, 415, 862, 179495
2011-08-24, 11790, 16715, 2628, 2250, 2130, 9118, 440, 840, 460, 1270, 2670, 688, 3355, 230, 4728, 11790, 18220, 20222, 460, 18608, 1035, 1518, 2155, 82, , 820, 119420, 118802, 2310, 715, 121922, 2410, 124570, 250, 2120, 126710, 126722, 60, 110, 555, 500, 30, 3518, 82, 390, 395, 570, 435, 1920, 730, 470, 1238, 1202, 1982, 992, 5495, 6408, 8765, 8575, 60, 6355, 5598, 3462, 3408, 282, 6248, 1500, 240, 8050, 310, 390, 375, 250, 90, 500, 360, 2790, 865, 868, 20, 110, 0, 110, 432, 90, 2268, 290, 12790, 13465, 6920, 1495, 23520, 2890, 1780, 17480, 41005, 41005, 41055, 41055, 40, 170205, 40, 42, 10, 140, 245, 600, 172048, 5048, 174760, 1062, 410, 858, 177220
2011-08-25, 12015, 16702, 2635, 2250, 2180, 9128, 440, 840, 448, 1250, 2640, 695, 3332, 222, 4680, 11808, 18068, 20058, 452, 18410, 1018, 1478, 2122, 78, , 798, 120635, 119952, 2228, 695, 122875, 2325, 125388, 240, 2075, 127335, 127295, 60, 108, 532, 478, 30, 3458, 80, 382, 385, 562, 415, 1902, 730, 462, 1225, 1180, 1965, 972, 5418, 6318, 8655, 8502, 55, 6272, 5525, 3402, 3348, 288, 6202, 1500, 238, 8085, 300, 380, 362, 238, 80, 495, 355, 2705, 842, 862, 28, 110, 2, 120, 405, 90, 2262, 290, 12878, 13550, 6660, 1475, 23295, 2845, 1745, 17435, 40730, 40730, 40788, 40788, 35, 169688, 40, 40, 10, 148, 240, 595, 171342, 5035, 174062, 1050, 410, 838, 176405
2011-08-26, 12098, 16675, 2538, 2158, 2052, 8975, 440, 835, 435, 1230, 2605, 690, 3300, 212, 4630, 11780, 17992, 19972, 450, 18225, 1005, 1450, 2090, 70, , 772, 120405, 119900, 2168, 675, 122838, 2202, 125368, 238, 1985, 127428, 127450, 60, 100, 510, 428, 30, 3408, 80, 380, 378, 560, 395, 1885, 720, 458, 1185, 1158, 1925, 950, 5340, 6228, 8530, 8430, 58, 6195, 5460, 3348, 3292, 280, 6145, 1488, 230, 8118, 290, 370, 350, 225, 80, 478, 350, 2620, 818, 858, 22, 110, 8, 118, 378, 82, 2248, 280, 12928, 13602, 6402, 1455, 23080, 2798, 1658, 17385, 40468, 40468, 40525, 40525, 30, 170082, 40, 40, 10, 150, 238, 590, 171680, 5015, 174412, 1048, 408, 830, 176675
2011-08-27, 11630, 16650, 2425, 2112, 1928, 8785, 430, 822, 430, 1210, 2565, 690, 3255, 210, 4578, 11520, 17882, 19852, 450, 18148, 992, 1412, 2062, 70, , 750, 119915, 119402, 2108, 660, 122262, 2160, 124712, 230, 1955, 126742, 126772, 60, 100, 495, 428, 30, 3345, 80, 375, 375, 560, 388, 1870, 720, 445, 1158, 1135, 1870, 935, 5268, 6140, 8415, 8362, 50, 6092, 5375, 3288, 3228, 280, 6088, 1340, 228, 8148, 285, 368, 345, 218, 80, 470, 345, 2515, 810, 855, 20, 110, 10, 115, 388, 80, 2230, 272, 12965, 13635, 6170, 1435, 22830, 2748, 1625, 17338, 40172, 40172, 40225, 40225, 30, 169468, 40, 40, 10, 158, 230, 580, 171228, 5002, 174052, 1045, 410, 840, 176408
2011-08-28, 11638, 16635, 2412, 2115, 1900, 8760, 430, 818, 420, 1190, 2535, 690, 3222, 208, 4520, 11308, 17595, 19535, 455, 17878, 978, 1380, 2028, 70, , 725, 119470, 118960, 2055, 640, 121745, 2120, 124155, 222, 1918, 126155, 126182, 60, 100, 475, 412, 30, 3270, 80, 368, 370, 560, 370, 1858, 720, 442, 1145, 1115, 1828, 915, 5208, 6068, 8305, 8292, 50, 5990, 5278, 3202, 3150, 280, 6020, 1160, 220, 8162, 278, 360, 340, 210, 80, 468, 340, 2405, 810, 872, 20, 110, 10, 115, 352, 80, 2195, 270, 13005, 13672, 6022, 1415, 22592, 2705, 1598, 17290, 39880, 39880, 39938, 39938, 30, 168508, 40, 40, 10, 160, 230, 570, 170235, 4985, 173102, 1040, 402, 835, 175478
2011-08-29, 11915, 16615, 2370, 2075, 1905, 8700, 430, 810, 418, 1170, 2500, 690, 3192, 208, 4475, 11232, 17330, 19240, 460, 17660, 965, 1355, 2002, 70, , 705, 118948, 118448, 2005, 625, 121165, 2085, 123532, 220, 1912, 125518, 125545, 60, 100, 460, 438, 30, 3202, 80, 360, 368, 560, 355, 1845, 720, 440, 1140, 1105, 1805, 902, 5152, 6005, 8210, 8228, 50, 5905, 5202, 3130, 3072, 285, 5945, 980, 220, 8100, 270, 350, 330, 202, 80, 460, 340, 2295, 810, 892, 20, 110, 10, 112, 320, 80, 2152, 270, 13045, 13712, 5955, 1395, 22492, 2665, 1598, 17245, 39740, 39740, 39792, 39792, 30, 167670, 40, 40, 10, 168, 222, 568, 169365, 4970, 172268, 1030, 400, 822, 174605
