, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRY'S FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-07-10, 32675, 19682, 11292, 13050, 11872, 35690, 882, 1838, 2000, 4275, 7768, 4970, 12740, 802, 19138, 42290, 66670, 73605, 1715, 69122, 5095, 6590, 7688, 270, 170160, 6105, 214292, 213732, 12002, 4142, 230398, 8020, 238385, 1415, 10422, 249680, 249972, 92, 375, 480, 1955, 218, 3815, 368, 1512, 1018, 1890, 1618, 3098, 918, 1545, 2225, 3158, 4350, 4590, 13945, 16540, 21845, 22998, 178, 20752, 19522, 16778, 16588, 250, 18872, 9450, 795, 15015, 862, 982, 1020, 730, 210, 805, 965, 4478, 1145, 942, 232, 270, 0, 8, 1028, 428, 4818, 542, 23688, 25188, 25005, 10212, 66370, 17440, 6838, 30245, 96610, 96610, 96905, 96905, 280, 355788, 100, 168, 90, 375, 995, 1642, 361538, 5595, 363478, 1480, 662, 955, 367412
2011-07-11, 32448, 19535, 11040, 12458, 11298, 34802, 860, 1785, 1902, 4058, 7408, 4732, 12140, 748, 18105, 41062, 63670, 70355, 1662, 65828, 4798, 6240, 7310, 260, 166888, 5815, 207592, 207098, 11828, 4010, 223398, 8170, 231460, 1418, 10400, 242735, 243028, 90, 370, 470, 1920, 195, 3815, 345, 1468, 980, 1835, 1575, 3042, 910, 1535, 2258, 3075, 4185, 4450, 13505, 16062, 21122, 22422, 170, 20290, 19125, 16455, 16288, 250, 18590, 9362, 762, 14865, 830, 952, 985, 708, 202, 785, 915, 4465, 1138, 942, 228, 260, 0, 8, 985, 405, 4632, 515, 23292, 24750, 23835, 9905, 64315, 16442, 6590, 29155, 93468, 93468, 93752, 93752, 268, 345192, 100, 160, 90, 360, 955, 1585, 350438, 5555, 352292, 1450, 642, 948, 356132
2011-07-12, 31700, 19365, 10625, 11700, 10475, 33668, 832, 1738, 1808, 3855, 7080, 4455, 11528, 705, 17282, 39938, 61490, 68002, 1615, 63240, 4552, 5962, 7015, 250, 163698, 5510, 201432, 200775, 11638, 3818, 216728, 8022, 226170, 1385, 10142, 236978, 237200, 85, 360, 470, 1835, 182, 3810, 320, 1398, 940, 1740, 1458, 2980, 895, 1468, 2202, 2955, 4072, 4322, 13050, 15558, 20495, 21842, 160, 19588, 18450, 15858, 15730, 238, 18112, 9275, 730, 14715, 800, 922, 945, 665, 192, 765, 860, 4450, 1128, 920, 218, 258, 0, 0, 900, 385, 4450, 490, 22920, 24350, 22738, 9290, 62175, 15318, 6208, 28098, 90270, 90270, 90545, 90545, 252, 335508, 100, 150, 88, 335, 920, 1525, 340322, 5508, 342105, 1415, 628, 932, 345830
2011-07-13, 30280, 19190, 10005, 10838, 9720, 31882, 800, 1678, 1718, 3660, 6750, 4065, 10815, 665, 16350, 38395, 59335, 65682, 1565, 60855, 4340, 5732, 6765, 242, 160958, 5172, 196570, 195798, 11298, 3580, 211270, 7718, 220455, 1355, 9742, 230945, 231198, 80, 358, 468, 1780, 170, 3815, 305, 1352, 908, 1680, 1368, 2888, 878, 1388, 2112, 2830, 3908, 4110, 12532, 14955, 19722, 21265, 155, 18878, 17745, 15160, 15038, 225, 17395, 9188, 700, 14565, 770, 902, 910, 625, 188, 752, 815, 4440, 1120, 902, 208, 250, 0, 0, 905, 365, 4252, 468, 22535, 23945, 21652, 8648, 59960, 14012, 5758, 26790, 86752, 86680, 86942, 86942, 240, 326285, 95, 145, 80, 315, 885, 1468, 330860, 5465, 332592, 1398, 625, 940, 336260
2011-07-14, 29148, 19028, 9438, 10342, 9115, 29182, 775, 1635, 1628, 3482, 6448, 3812, 10262, 625, 15458, 35780, 56635, 62755, 1520, 58172, 4152, 5528, 6545, 238, 158482, 4855, 191895, 191118, 10835, 3352, 206010, 7615, 214995, 1355, 9455, 225155, 225388, 80, 358, 465, 1782, 160, 3832, 285, 1325, 895, 1638, 1325, 2800, 870, 1358, 2100, 2752, 3725, 3925, 12035, 14395, 19005, 20692, 150, 18112, 16990, 14418, 14305, 218, 16638, 9100, 672, 14418, 742, 875, 875, 600, 180, 748, 782, 4430, 1110, 890, 200, 245, 0, 0, 838, 345, 4070, 450, 22160, 23542, 20632, 8060, 57832, 13000, 5522, 25692, 83522, 81778, 82032, 82032, 232, 315765, 90, 140, 80, 300, 848, 1412, 320298, 5425, 322030, 1385, 625, 958, 325802
2011-07-15, 28315, 18895, 8952, 9930, 8470, 28148, 750, 1590, 1538, 3315, 6168, 3565, 9732, 592, 14685, 33738, 53185, 58988, 1470, 54588, 3982, 5342, 6352, 230, 156072, 4565, 187510, 186690, 10388, 3160, 200890, 7685, 209918, 1358, 9198, 219770, 219990, 80, 350, 462, 1748, 150, 3848, 268, 1282, 860, 1592, 1298, 2738, 858, 1272, 2028, 2662, 3592, 3738, 11535, 13815, 18270, 20122, 140, 17340, 16222, 13640, 13538, 205, 15845, 8988, 648, 14270, 720, 852, 845, 568, 170, 725, 748, 4418, 1108, 890, 192, 240, 0, 0, 820, 330, 3892, 430, 21812, 23172, 19698, 7530, 55840, 12140, 5252, 24832, 80675, 80385, 80630, 80630, 222, 307088, 90, 132, 80, 288, 815, 1362, 310678, 5385, 312262, 1362, 615, 948, 315812
2011-07-16, 27135, 18760, 8310, 9165, 7775, 26758, 722, 1538, 1455, 3160, 5900, 3238, 9138, 560, 13850, 32375, 50478, 56032, 1425, 51618, 3828, 5178, 6178, 222, 153675, 4295, 183232, 182415, 10035, 2980, 196018, 7530, 204925, 1308, 8828, 214438, 214665, 72, 338, 470, 1628, 145, 3862, 248, 1240, 820, 1548, 1265, 2705, 848, 1198, 1945, 2568, 3438, 3502, 11052, 13240, 17530, 19555, 135, 16588, 15468, 12872, 12772, 185, 15012, 8605, 618, 14120, 695, 832, 812, 535, 165, 698, 715, 4405, 1100, 890, 182, 235, 0, 0, 762, 315, 3725, 415, 21478, 22815, 18825, 7035, 53848, 11158, 4902, 23868, 77715, 77715, 77952, 77952, 212, 299892, 90, 130, 70, 275, 785, 1315, 303415, 5345, 304950, 1340, 600, 935, 308438
2011-07-17, 25960, 18635, 7678, 8435, 7135, 25070, 700, 1495, 1385, 3015, 5650, 2908, 8555, 528, 13015, 30692, 48118, 53430, 1385, 49242, 3672, 5025, 6012, 215, 151478, 4050, 178898, 178092, 9680, 2810, 191182, 7262, 199775, 1260, 8348, 208832, 209062, 70, 322, 470, 1550, 138, 3878, 230, 1192, 772, 1490, 1225, 2665, 835, 1152, 1892, 2475, 3282, 3280, 10670, 12788, 16895, 18990, 130, 15875, 14755, 12155, 12042, 172, 14250, 8155, 592, 13935, 670, 808, 785, 510, 160, 678, 682, 4388, 1095, 880, 175, 230, 0, 0, 728, 298, 3598, 398, 21148, 22462, 18005, 6598, 52068, 10175, 4590, 22870, 74940, 74940, 75168, 75168, 208, 291538, 90, 120, 70, 260, 752, 1265, 295015, 5305, 296558, 1312, 590, 925, 300040
2011-07-18, 25385, 18528, 7122, 7738, 6608, 22120, 680, 1455, 1320, 2880, 5415, 2622, 8038, 502, 12232, 28208, 45482, 50502, 1345, 46595, 3525, 4880, 5862, 210, 149260, 3815, 174398, 173615, 9400, 2662, 186222, 7030, 194548, 1208, 7868, 203132, 203372, 70, 310, 478, 1510, 130, 3890, 215, 1148, 742, 1440, 1175, 2620, 828, 1142, 1892, 2385, 3170, 3138, 10380, 12438, 16380, 18425, 122, 15210, 14095, 11500, 11390, 170, 13588, 7705, 570, 13592, 650, 780, 760, 485, 152, 665, 660, 4375, 1088, 875, 168, 228, 0, 0, 722, 285, 3500, 388, 20842, 22138, 17245, 6250, 50525, 9332, 4315, 21990, 72512, 72512, 72732, 72732, 200, 283275, 85, 120, 70, 245, 728, 1218, 286660, 5275, 288208, 1295, 582, 922, 291638
2011-07-19, 24332, 18425, 6630, 7140, 6132, 19160, 658, 1415, 1250, 2755, 5195, 2385, 7580, 480, 11542, 24982, 42112, 46768, 1305, 43345, 3385, 4742, 5715, 208, 146860, 3598, 169810, 169015, 9148, 2530, 181238, 6820, 189272, 1158, 7415, 197392, 197628, 70, 300, 482, 1460, 122, 3912, 202, 1098, 718, 1390, 1138, 2568, 815, 1085, 1838, 2305, 3080, 3002, 10112, 12120, 15935, 17860, 120, 14588, 13475, 10885, 10778, 165, 12978, 7255, 545, 13218, 630, 755, 732, 462, 150, 652, 638, 4358, 1080, 858, 160, 220, 0, 0, 710, 272, 3422, 375, 20410, 21712, 16535, 5862, 48962, 8638, 4092, 21258, 70222, 70222, 70435, 70435, 190, 275180, 80, 118, 70, 232, 700, 1175, 278505, 5250, 280068, 1295, 585, 940, 283480
2011-07-20, 23365, 18332, 6285, 6695, 5780, 17768, 638, 1372, 1185, 2640, 4985, 2158, 7142, 458, 10898, 22342, 38335, 42575, 1265, 39675, 3252, 4610, 5572, 200, 144075, 3395, 165752, 164875, 8780, 2398, 176628, 6755, 184492, 1115, 7012, 192125, 192335, 62, 300, 490, 1428, 120, 3940, 188, 1055, 698, 1340, 1110, 2525, 802, 1052, 1802, 2210, 2970, 2802, 9828, 11782, 15495, 17300, 118, 13995, 12895, 10318, 10205, 160, 12402, 6805, 530, 12845, 610, 730, 710, 440, 140, 648, 620, 4345, 1075, 848, 150, 220, 0, 0, 688, 260, 3355, 368, 19910, 21198, 15865, 5515, 47328, 8100, 3908, 20678, 68002, 68002, 68210, 68210, 190, 267270, 80, 110, 70, 225, 675, 1135, 270488, 5228, 272060, 1280, 580, 940, 275462
2011-07-21, 22595, 18250, 6020, 6388, 5492, 17155, 622, 1345, 1132, 2530, 4805, 1960, 6765, 438, 10298, 21218, 35278, 39175, 1225, 36548, 3125, 4485, 5440, 195, 141122, 3200, 162272, 161338, 8495, 2265, 172572, 6538, 180165, 1065, 6680, 187410, 187600, 60, 290, 498, 1382, 110, 3960, 175, 1012, 680, 1295, 1088, 2492, 800, 1032, 1812, 2128, 2888, 2655, 9595, 11500, 15098, 16750, 110, 13420, 12328, 9760, 9655, 160, 11890, 6355, 508, 12472, 590, 708, 680, 420, 140, 635, 592, 4328, 1070, 840, 145, 212, 0, 0, 628, 248, 3288, 358, 19425, 20688, 15245, 5232, 45788, 7668, 3718, 20225, 66012, 66012, 66212, 66212, 190, 260115, 80, 110, 70, 220, 650, 1095, 263162, 5205, 264730, 1272, 572, 938, 268045
2011-07-22, 21908, 18170, 5772, 6090, 5200, 16602, 602, 1312, 1085, 2430, 4632, 1802, 6432, 415, 9805, 20472, 33535, 37232, 1185, 34672, 3008, 4365, 5312, 190, 139748, 3022, 159128, 158152, 8320, 2148, 168985, 6290, 176250, 1012, 6330, 183098, 183272, 60, 278, 505, 1320, 108, 3982, 165, 968, 652, 1250, 1060, 2468, 790, 1005, 1782, 2052, 2820, 2525, 9398, 11245, 14742, 16190, 110, 12872, 11788, 9232, 9128, 160, 11382, 5905, 492, 12102, 572, 688, 660, 400, 138, 625, 578, 4315, 1060, 835, 140, 210, 0, 0, 622, 238, 3235, 350, 18942, 20185, 14668, 4992, 44362, 7252, 3620, 19808, 64170, 64170, 64362, 64362, 188, 253632, 80, 110, 70, 210, 630, 1065, 256558, 5185, 258125, 1252, 562, 925, 261380
2011-07-23, 21218, 18098, 5528, 5818, 4940, 16065, 585, 1278, 1035, 2335, 4470, 1650, 6120, 402, 9335, 19755, 32260, 35820, 1142, 33335, 2888, 4228, 5180, 180, 137505, 2855, 156265, 155260, 8110, 2038, 165795, 5998, 172700, 952, 5982, 179160, 179315, 60, 268, 512, 1258, 100, 3995, 152, 922, 622, 1202, 1032, 2442, 785, 968, 1742, 1988, 2735, 2390, 9130, 10928, 14380, 15638, 100, 12338, 11262, 8725, 8628, 160, 10890, 5455, 475, 11738, 555, 665, 640, 380, 130, 618, 562, 4298, 1060, 825, 132, 208, 0, 0, 600, 228, 3185, 340, 18480, 19695, 14120, 4775, 43022, 6822, 3495, 19368, 62392, 62392, 62578, 62578, 180, 247640, 80, 108, 70, 200, 610, 1030, 250465, 5165, 252038, 1230, 558, 920, 255215
2011-07-24, 20510, 18032, 5232, 5542, 4625, 15492, 562, 1242, 988, 2250, 4310, 1518, 5828, 385, 8875, 19040, 31008, 34425, 1095, 32082, 2778, 4078, 5012, 180, 133528, 2700, 153490, 152485, 7805, 1935, 162675, 5748, 169262, 905, 5650, 175382, 175540, 60, 258, 522, 1210, 95, 3990, 142, 880, 595, 1155, 995, 2420, 775, 930, 1685, 1922, 2630, 2238, 8832, 10558, 13912, 15082, 100, 11775, 10712, 8212, 8122, 160, 10398, 5005, 462, 11370, 535, 645, 620, 365, 130, 608, 550, 4285, 1060, 818, 128, 200, 0, 0, 582, 218, 3125, 330, 18010, 19202, 13602, 4588, 41748, 6450, 3292, 18975, 60722, 60722, 60902, 60902, 180, 242040, 80, 100, 68, 200, 590, 995, 244778, 5145, 246360, 1220, 550, 918, 249492
2011-07-25, 19895, 17972, 4980, 5292, 4370, 14958, 548, 1202, 950, 2170, 4152, 1402, 5555, 370, 8452, 18265, 29800, 33088, 1045, 30898, 2678, 3970, 4895, 172, 130972, 2550, 150682, 149675, 7525, 1842, 159468, 5525, 165798, 858, 5355, 171622, 171780, 60, 250, 532, 1172, 90, 3988, 138, 850, 575, 1122, 958, 2392, 770, 902, 1672, 1858, 2538, 2128, 8648, 10352, 13582, 14532, 98, 11210, 10158, 7678, 7595, 160, 9922, 4555, 445, 11002, 520, 625, 600, 352, 125, 590, 530, 4270, 1060, 822, 120, 200, 0, 0, 565, 208, 3070, 330, 17555, 18722, 13128, 4410, 40532, 6122, 3132, 18635, 59170, 59170, 59340, 59340, 180, 236648, 80, 100, 60, 190, 570, 965, 239342, 5125, 240942, 1208, 542, 908, 244032
2011-07-26, 19332, 17920, 4815, 5135, 4192, 14588, 535, 1182, 915, 2090, 4018, 1310, 5330, 355, 8068, 17600, 28612, 31768, 992, 29602, 2575, 3868, 4788, 170, 125622, 2412, 148110, 147060, 7420, 1752, 156495, 5240, 162460, 805, 5132, 168012, 168158, 60, 240, 540, 1135, 90, 3978, 130, 818, 552, 1090, 925, 2358, 765, 885, 1670, 1795, 2488, 2030, 8505, 10192, 13358, 13982, 90, 10665, 9620, 7155, 7075, 155, 9428, 4105, 425, 10630, 502, 602, 582, 340, 120, 572, 515, 4255, 1060, 818, 118, 198, 0, 0, 542, 198, 3010, 320, 17102, 18255, 12685, 4242, 39392, 5840, 3005, 18335, 57732, 57732, 57898, 57898, 175, 231388, 75, 100, 60, 185, 550, 930, 234030, 5105, 235648, 1198, 532, 902, 238695
2011-07-27, 18718, 17868, 4642, 4930, 3945, 14232, 520, 1155, 882, 2018, 3895, 1230, 5128, 342, 7738, 17105, 27548, 30585, 940, 28432, 2482, 3768, 4680, 168, 124150, 2285, 145822, 144748, 7280, 1672, 153998, 5098, 159685, 768, 4980, 165010, 165125, 60, 238, 550, 1118, 82, 3970, 122, 788, 552, 1055, 888, 2325, 760, 868, 1668, 1742, 2445, 1925, 8255, 9892, 13038, 13432, 90, 10152, 9120, 6662, 6582, 148, 8935, 3655, 408, 10252, 485, 585, 565, 325, 118, 560, 505, 4238, 1058, 805, 108, 190, 0, 0, 512, 190, 2955, 320, 16618, 17745, 12262, 4088, 38242, 5582, 2858, 18070, 56312, 56312, 56472, 56472, 168, 226540, 70, 100, 60, 175, 535, 898, 229065, 5088, 230685, 1190, 535, 908, 233685
2011-07-28, 18122, 17818, 4418, 4655, 3735, 13725, 500, 1122, 850, 1950, 3775, 1158, 4932, 332, 7432, 16502, 26675, 29615, 892, 27488, 2388, 3672, 4572, 160, 121810, 2165, 143655, 142568, 7008, 1600, 151550, 5025, 157150, 735, 4778, 162275, 162392, 60, 230, 560, 1078, 80, 3965, 120, 762, 542, 1028, 862, 2290, 750, 825, 1608, 1690, 2385, 1822, 7985, 9528, 12598, 12885, 90, 9652, 8625, 6190, 6115, 140, 8475, 3205, 392, 9880, 472, 568, 545, 308, 110, 548, 490, 4225, 1052, 795, 100, 188, 0, 0, 475, 182, 2910, 312, 16142, 17242, 11862, 3942, 36992, 5345, 2730, 17820, 54818, 54818, 54972, 54972, 160, 222165, 70, 95, 60, 170, 515, 870, 224618, 5070, 226245, 1190, 530, 912, 229215
2011-07-29, 17592, 17772, 4240, 4450, 3575, 13310, 488, 1095, 820, 1890, 3658, 1095, 4752, 318, 7145, 15862, 25750, 28588, 840, 26525, 2300, 3580, 4472, 160, 121048, 2050, 141615, 140510, 6728, 1522, 149135, 4822, 154505, 678, 4565, 159428, 159548, 60, 220, 570, 1038, 78, 3960, 110, 740, 528, 1002, 842, 2265, 750, 810, 1588, 1648, 2305, 1730, 7755, 9232, 12210, 12335, 88, 9118, 8115, 5712, 5648, 140, 8028, 2778, 378, 9508, 460, 552, 532, 300, 110, 540, 480, 4208, 1050, 800, 90, 180, 0, 0, 472, 175, 2865, 310, 15682, 16762, 11488, 3800, 35932, 5135, 2640, 17598, 53530, 53530, 53680, 53680, 160, 217980, 70, 90, 60, 165, 498, 840, 220392, 5050, 222035, 1178, 520, 900, 224980
2011-07-30, 17110, 17725, 4068, 4265, 3385, 12950, 475, 1075, 790, 1830, 3552, 1045, 4592, 308, 6880, 15345, 24805, 27540, 798, 25578, 2218, 3375, 4352, 152, 120308, 1945, 139632, 138538, 6442, 1455, 146810, 4588, 151888, 618, 4322, 156575, 156692, 58, 210, 570, 985, 70, 3960, 110, 715, 512, 972, 822, 2245, 742, 815, 1615, 1605, 2278, 1665, 7590, 9040, 11932, 11945, 80, 8600, 7595, 5218, 5158, 140, 7588, 2638, 368, 9135, 448, 538, 520, 292, 110, 540, 478, 4180, 1050, 815, 90, 180, 0, 0, 500, 170, 2810, 310, 15255, 16315, 11138, 3668, 34940, 4945, 2570, 17398, 52338, 52338, 52488, 52488, 160, 213868, 70, 90, 60, 160, 485, 818, 216258, 5030, 217920, 1168, 512, 895, 220835
2011-07-31, 16615, 17685, 3895, 4085, 3198, 12588, 462, 1055, 768, 1775, 3460, 1000, 4458, 298, 6645, 14855, 23990, 26638, 775, 24748, 2135, 2978, 3900, 150, 119612, 1845, 137680, 136478, 6175, 1392, 144385, 4412, 149210, 582, 4102, 153655, 153770, 58, 200, 570, 892, 70, 3952, 100, 688, 492, 938, 802, 2230, 740, 795, 1615, 1560, 2278, 1615, 7428, 8848, 11692, 11745, 80, 8342, 7305, 4820, 4735, 148, 7155, 2565, 358, 8810, 435, 520, 505, 288, 105, 535, 470, 4145, 1050, 815, 88, 180, 0, 0, 478, 160, 2760, 300, 14812, 15858, 10818, 3545, 34000, 4770, 2475, 17218, 51212, 51212, 51355, 51355, 160, 209812, 70, 90, 60, 160, 472, 792, 212188, 5015, 213872, 1150, 502, 882, 216755
2011-08-01, 16095, 16848, 3732, 3860, 3060, 11860, 452, 1035, 742, 1725, 3370, 960, 4332, 290, 6435, 14325, 23250, 25812, 755, 23930, 2060, 2892, 3772, 150, , 1752, 141628, 140450, 5905, 1330, 147310, 4210, 151182, 535, 3898, 154365, 154180, 50, 190, 570, 875, 70, 3948, 100, 660, 480, 908, 770, 2215, 738, 762, 1592, 1515, 2252, 1540, 7248, 8610, 11400, 11555, 80, 8225, 7198, 4670, 4552, 145, 6878, 2495, 345, 8658, 418, 505, 488, 275, 100, 522, 455, 4112, 1050, 808, 80, 172, 0, 0, 470, 158, 2715, 300, 14370, 15390, 10505, 3425, 33065, 4610, 2440, 17050, 50110, 50110, 50248, 50248, 158, 206382, 70, 90, 60, 158, 458, 772, 208480, 4995, 210152, 1138, 500, 878, 212928
2011-08-02, 15595, 13615, 3598, 3698, 2942, 11065, 438, 1010, 718, 1675, 3285, 925, 4208, 282, 6238, 13300, 22590, 25078, 735, 23258, 1985, 2808, 3682, 150, , 1662, 143912, 145210, 5668, 1275, 152335, 4032, 156848, 485, 3720, 160310, 160170, 50, 182, 570, 835, 62, 3942, 100, 635, 480, 878, 748, 2190, 730, 755, 1580, 1475, 2208, 1480, 7080, 8385, 11108, 11365, 70, 8098, 7080, 4578, 4468, 138, 6772, 2422, 332, 8592, 408, 488, 475, 265, 100, 518, 450, 4078, 1042, 808, 72, 170, 0, 0, 432, 150, 2670, 300, 14062, 15028, 10195, 3308, 32175, 4460, 2358, 16892, 49068, 49068, 49198, 49198, 152, 208928, 70, 90, 60, 155, 448, 752, 209832, 4975, 211258, 1135, 500, 880, 213460
2011-08-03, 15142, 13580, 3460, 3582, 2862, 10798, 430, 990, 695, 1635, 3200, 892, 4092, 280, 6058, 12675, 21575, 23952, 715, 22358, 1912, 2725, 3592, 150, , 1580, 142420, 143852, 5442, 1220, 150825, 3898, 155385, 450, 3578, 159232, 159320, 50, 178, 570, 800, 60, 3942, 90, 610, 472, 848, 735, 2170, 730, 725, 1560, 1435, 2172, 1425, 6928, 8198, 10858, 11178, 70, 7948, 6942, 4472, 4370, 130, 6700, 2350, 328, 8542, 395, 475, 465, 260, 100, 528, 442, 4045, 1040, 815, 70, 170, 0, 0, 495, 145, 2625, 300, 13942, 14858, 9918, 3200, 31485, 4320, 2312, 16745, 48230, 47000, 47130, 47130, 160, 210905, 70, 90, 60, 160, 435, 735, 212868, 4960, 214470, 1130, 492, 875, 216945
2011-08-04, 14748, 13548, 3352, 3492, 2792, 10600, 420, 975, 675, 1595, 3125, 870, 3995, 268, 5880, 12348, 20728, 23010, 695, 21438, 1848, 2652, 3512, 142, , 1500, 140490, 141970, 5288, 1168, 148705, 3775, 153138, 422, 3442, 156892, 156992, 50, 170, 570, 775, 60, 3940, 90, 595, 468, 825, 722, 2158, 728, 712, 1562, 1408, 2142, 1375, 6775, 8020, 10632, 10988, 70, 7810, 6820, 4362, 4262, 130, 6620, 2280, 318, 8490, 385, 462, 455, 250, 100, 525, 435, 4010, 1040, 815, 68, 168, 0, 0, 465, 140, 2585, 288, 13858, 14755, 9662, 3095, 30970, 4190, 2228, 16610, 47580, 46702, 46828, 46828, 152, 207085, 70, 80, 60, 155, 422, 718, 209285, 4945, 211052, 1118, 485, 860, 213840
2011-08-05, 14378, 13515, 3245, 3360, 2682, 10352, 410, 960, 658, 1555, 3060, 848, 3902, 258, 5725, 12058, 20168, 22388, 675, 20885, 1780, 2575, 3435, 138, , 1432, 138475, 139945, 5235, 1120, 146495, 3685, 150792, 400, 3320, 154412, 154512, 50, 170, 570, 762, 60, 3932, 90, 575, 458, 802, 710, 2145, 728, 695, 1568, 1375, 2145, 1335, 6628, 7855, 10430, 10800, 70, 7690, 6708, 4262, 4168, 130, 6545, 2215, 305, 8432, 378, 450, 448, 250, 98, 505, 425, 3978, 1040, 815, 60, 160, 0, 0, 442, 132, 2545, 285, 13752, 14635, 9428, 2998, 30490, 4065, 2145, 16480, 46972, 46972, 47092, 47092, 152, 205578, 70, 80, 60, 150, 412, 695, 207610, 4925, 209315, 1110, 480, 852, 211898
2011-08-06, 14038, 13490, 3132, 3215, 2565, 10092, 402, 945, 642, 1515, 2995, 822, 3820, 250, 5580, 11735, 19690, 21860, 652, 20325, 1720, 2502, 3355, 130, , 1365, 136802, 138222, 5218, 1072, 144652, 3510, 148765, 382, 3160, 152185, 152275, 50, 160, 578, 732, 52, 3925, 90, 552, 452, 785, 695, 2135, 730, 682, 1550, 1345, 2142, 1295, 6505, 7698, 10222, 10612, 65, 7595, 6618, 4182, 4090, 130, 6478, 2188, 295, 8372, 368, 440, 438, 250, 90, 490, 420, 3952, 1030, 815, 60, 160, 0, 0, 395, 130, 2512, 280, 13670, 14532, 9200, 2902, 30030, 3945, 2072, 16352, 46380, 46380, 46498, 46498, 150, 202672, 70, 80, 60, 150, 402, 678, 204848, 4908, 206628, 1092, 468, 840, 209288
