, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER 10 ENE, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-11-13,4490.0,5063.0,761.0,454.0,572.0,3461.0,145.0,488.0,213.0,459.0,1143.0,809.0,2009.0,74.0,2538.0,3671.0,12080.0,12082.0,229.0,13457.0,581.0,3010.0,46.0,80990.0,384.0,84573.0,94000.0,1586.0,704.0,96332.0,1243.0,98642.0,121.0,1341.0,104350.0,104368.0,70.0,112.0,194.0,262.0,483.0,47.0,706.0,62.0,275.0,146.0,412.0,1207.0,1707.0,389.0,447.0,933.0,375.0,1213.0,388.0,1105.0,1373.0,2153.0,1522.0,19.0,2446.0,2378.0,2128.0,1882.0,151.0,4492.0,415.0,49.0,7095.0,60.0,47.0,170.0,107.0,45.0,229.0,259.0,888.0,54.0,50.0,14.0,49.0,185.0,42.0,883.0,96.0,10591.0,10659.0,3336.0,505.0,12519.0,1120.0,670.0,2763.0,15282.0,15282.0,15363.0,15363.0,90.0,123004.0,48.0,62.0,9.0,242.0,124.0,242.0,126345.0,4471.0,126683.0,703.0,365.0,511.0,128311.0
2003-11-14,4390.0,5109.0,727.0,451.0,559.0,3577.0,145.0,487.0,212.0,456.0,1141.0,818.0,2015.0,74.0,2526.0,3772.0,12083.0,12107.0,225.0,13642.0,657.0,3028.0,50.0,80703.0,374.0,84297.0,94000.0,1531.0,679.0,96246.0,1196.0,98553.0,117.0,1312.0,103928.0,103945.0,84.0,113.0,192.0,252.0,481.0,46.0,709.0,65.0,277.0,152.0,413.0,1219.0,1714.0,388.0,452.0,938.0,375.0,1218.0,388.0,1106.0,1365.0,2142.0,1482.0,19.0,2430.0,2358.0,2123.0,1877.0,152.0,4484.0,415.0,49.0,7170.0,60.0,47.0,169.0,115.0,45.0,246.0,259.0,889.0,71.0,50.0,14.0,49.0,191.0,42.0,904.0,98.0,10553.0,10624.0,3353.0,505.0,12510.0,1126.0,762.0,2762.0,15271.0,15271.0,15355.0,15355.0,91.0,122295.0,48.0,63.0,13.0,244.0,131.0,256.0,125655.0,4485.0,125976.0,717.0,554.0,537.0,127675.0
2003-11-15,4248.0,9896.0,694.0,450.0,546.0,3594.0,145.0,486.0,211.0,454.0,1139.0,818.0,2012.0,74.0,2517.0,3858.0,12089.0,12119.0,222.0,13715.0,709.0,3039.0,49.0,80415.0,365.0,83996.0,94000.0,1481.0,656.0,96167.0,1152.0,98471.0,113.0,1345.0,103566.0,103580.0,98.0,134.0,189.0,252.0,478.0,44.0,703.0,67.0,278.0,153.0,413.0,1228.0,1720.0,388.0,457.0,945.0,376.0,1223.0,387.0,1107.0,1359.0,2131.0,1456.0,19.0,2413.0,2342.0,2125.0,1882.0,154.0,4484.0,415.0,49.0,7182.0,60.0,47.0,169.0,116.0,45.0,255.0,259.0,889.0,70.0,50.0,12.0,50.0,187.0,42.0,916.0,107.0,10590.0,10656.0,3381.0,504.0,12533.0,1123.0,723.0,2763.0,15296.0,15296.0,15383.0,15383.0,91.0,121663.0,51.0,65.0,15.0,249.0,141.0,266.0,125053.0,4480.0,125344.0,718.0,692.0,581.0,127285.0
2003-11-16,4121.0,14771.0,661.0,449.0,534.0,3558.0,146.0,485.0,210.0,451.0,1137.0,806.0,1995.0,74.0,2504.0,3842.0,12091.0,12123.0,218.0,13654.0,724.0,3036.0,49.0,81163.0,355.0,84344.0,94000.0,1430.0,634.0,96095.0,1110.0,98395.0,109.0,1416.0,103259.0,103272.0,107.0,157.0,189.0,301.0,475.0,43.0,697.0,65.0,277.0,152.0,412.0,1230.0,1723.0,387.0,457.0,946.0,376.0,1227.0,387.0,1109.0,1358.0,2125.0,1451.0,19.0,2383.0,2307.0,2104.0,1879.0,153.0,4486.0,415.0,50.0,7164.0,60.0,48.0,169.0,118.0,45.0,247.0,258.0,890.0,74.0,50.0,11.0,47.0,184.0,42.0,916.0,111.0,10637.0,10725.0,3379.0,503.0,12553.0,1114.0,736.0,2755.0,15307.0,15307.0,15398.0,15398.0,93.0,121107.0,73.0,81.0,17.0,251.0,141.0,270.0,124526.0,4474.0,124785.0,720.0,748.0,620.0,126873.0
2003-11-17,4005.0,15431.0,629.0,450.0,523.0,3524.0,146.0,484.0,209.0,448.0,1134.0,790.0,1975.0,74.0,2478.0,3824.0,12087.0,12130.0,215.0,13689.0,748.0,3044.0,50.0,82024.0,347.0,85417.0,94000.0,1376.0,613.0,96024.0,1071.0,98322.0,106.0,1454.0,102931.0,102945.0,113.0,165.0,189.0,317.0,475.0,41.0,693.0,65.0,276.0,152.0,408.0,1233.0,1722.0,386.0,456.0,946.0,377.0,1229.0,386.0,1110.0,1359.0,2121.0,1447.0,19.0,2369.0,2283.0,2075.0,1862.0,153.0,4475.0,415.0,49.0,7152.0,59.0,48.0,168.0,119.0,45.0,247.0,258.0,888.0,85.0,50.0,11.0,44.0,184.0,42.0,913.0,116.0,10622.0,10737.0,3372.0,503.0,12546.0,1108.0,801.0,2747.0,15293.0,15293.0,15387.0,15387.0,96.0,120555.0,87.0,101.0,19.0,260.0,142.0,276.0,124010.0,4469.0,124227.0,723.0,742.0,656.0,126358.0
2003-11-18,3897.0,15462.0,604.0,453.0,513.0,3498.0,146.0,483.0,207.0,444.0,1131.0,774.0,1954.0,73.0,2448.0,3768.0,12072.0,12121.0,212.0,13687.0,753.0,2982.0,50.0,81971.0,339.0,85465.0,94000.0,1325.0,593.0,95951.0,1033.0,98247.0,103.0,1457.0,102564.0,102580.0,119.0,165.0,189.0,305.0,477.0,39.0,691.0,64.0,277.0,158.0,404.0,1239.0,1719.0,385.0,455.0,945.0,379.0,1229.0,386.0,1111.0,1359.0,2118.0,1443.0,19.0,2356.0,2266.0,2055.0,1846.0,153.0,4459.0,415.0,50.0,7162.0,59.0,48.0,168.0,121.0,45.0,253.0,258.0,886.0,92.0,50.0,11.0,41.0,186.0,42.0,913.0,124.0,10599.0,10728.0,3363.0,502.0,12537.0,1103.0,719.0,2746.0,15283.0,15283.0,15380.0,15380.0,107.0,120033.0,89.0,107.0,21.0,280.0,142.0,282.0,123514.0,4471.0,123687.0,727.0,862.0,684.0,125910.0
2003-11-19,3796.0,15463.0,594.0,455.0,503.0,3487.0,146.0,481.0,206.0,441.0,1128.0,761.0,1937.0,72.0,2425.0,3710.0,12061.0,12119.0,210.0,13676.0,786.0,1421.0,50.0,79756.0,331.0,82519.0,94000.0,1278.0,574.0,95882.0,997.0,98176.0,100.0,1459.0,102189.0,102204.0,134.0,171.0,189.0,324.0,480.0,41.0,692.0,65.0,280.0,171.0,405.0,1248.0,1726.0,385.0,454.0,945.0,381.0,1228.0,385.0,1112.0,1359.0,2115.0,1438.0,19.0,2341.0,2254.0,2041.0,1837.0,153.0,4447.0,415.0,50.0,7165.0,59.0,48.0,167.0,122.0,45.0,260.0,258.0,883.0,96.0,50.0,7.0,38.0,192.0,42.0,913.0,132.0,10593.0,10731.0,3363.0,501.0,12527.0,1106.0,777.0,2765.0,15292.0,15292.0,15388.0,15388.0,112.0,119657.0,92.0,110.0,23.0,291.0,146.0,288.0,123174.0,4469.0,123301.0,731.0,948.0,697.0,125639.0
2003-11-20,3702.0,15465.0,586.0,454.0,494.0,3479.0,146.0,480.0,205.0,439.0,1126.0,746.0,1919.0,72.0,2406.0,3729.0,12055.0,12132.0,210.0,13750.0,831.0,1054.0,50.0,76716.0,325.0,78763.0,94000.0,1234.0,556.0,95816.0,963.0,98108.0,97.0,1547.0,101897.0,101908.0,155.0,194.0,191.0,345.0,485.0,54.0,698.0,64.0,281.0,175.0,403.0,1260.0,1730.0,384.0,452.0,944.0,383.0,1228.0,385.0,1114.0,1360.0,2112.0,1434.0,19.0,2326.0,2241.0,2028.0,1832.0,153.0,4441.0,415.0,49.0,7151.0,59.0,49.0,167.0,123.0,45.0,266.0,258.0,881.0,98.0,50.0,6.0,36.0,188.0,42.0,908.0,134.0,10587.0,10743.0,3359.0,499.0,12525.0,1105.0,722.0,2783.0,15307.0,15307.0,15403.0,15403.0,113.0,119328.0,97.0,114.0,23.0,293.0,145.0,285.0,122867.0,4468.0,122949.0,729.0,1024.0,742.0,125396.0
2003-11-21,3615.0,15470.0,578.0,453.0,486.0,3471.0,146.0,478.0,204.0,436.0,1124.0,740.0,1910.0,73.0,2389.0,3768.0,12056.0,12172.0,219.0,13920.0,852.0,1095.0,49.0,76184.0,318.0,77763.0,94000.0,1194.0,539.0,95756.0,938.0,98046.0,95.0,1580.0,101585.0,101600.0,157.0,193.0,192.0,341.0,488.0,67.0,710.0,62.0,280.0,173.0,399.0,1277.0,1731.0,383.0,451.0,944.0,385.0,1227.0,384.0,1112.0,1358.0,2108.0,1430.0,19.0,2312.0,2228.0,2016.0,1828.0,153.0,4438.0,415.0,49.0,7138.0,59.0,49.0,167.0,123.0,45.0,264.0,257.0,879.0,101.0,50.0,6.0,34.0,182.0,42.0,906.0,133.0,10566.0,10739.0,3353.0,498.0,12516.0,1110.0,730.0,2800.0,15316.0,15316.0,15414.0,15414.0,116.0,119060.0,101.0,118.0,23.0,296.0,147.0,283.0,122618.0,4464.0,122654.0,720.0,1029.0,707.0,125187.0
2003-11-22,3533.0,15478.0,571.0,452.0,478.0,3463.0,145.0,476.0,202.0,433.0,1119.0,722.0,1885.0,75.0,2378.0,3717.0,12055.0,12163.0,234.0,13966.0,956.0,1142.0,49.0,76179.0,313.0,77752.0,94000.0,1156.0,523.0,95699.0,911.0,97988.0,93.0,1521.0,101176.0,101194.0,162.0,188.0,193.0,337.0,491.0,71.0,720.0,61.0,282.0,173.0,397.0,1296.0,1735.0,382.0,450.0,944.0,387.0,1227.0,384.0,1109.0,1355.0,2102.0,1426.0,19.0,2297.0,2215.0,2003.0,1824.0,153.0,4434.0,415.0,49.0,7127.0,59.0,49.0,166.0,121.0,45.0,266.0,257.0,877.0,104.0,50.0,6.0,34.0,178.0,42.0,898.0,131.0,10535.0,10725.0,3339.0,497.0,12506.0,1118.0,711.0,2819.0,15326.0,15326.0,15426.0,15426.0,119.0,118728.0,111.0,132.0,23.0,300.0,143.0,280.0,122325.0,4460.0,122319.0,720.0,1097.0,706.0,124806.0
