, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-07-05, 30768, 36143, 8780, 6848, 5831, 24476, 172, 561, 732, 2831, 4332, 2864, 7196, 620, 9970, 29959, 45700, 50237, 5079, 52656, 5001, 5811, 6874, 260, 9775, 263732, 240622, 11408, 5568, 258324, 6645, 266191, 1351, 8590, 279802, 280110, 376, 338, 26, 1778, 196, 2583, 364, 1746, 1222, 3059, 1776, 2976, 513, 470, 1147, 1144, 854, 1639, 4738, 5945, 7791, 13996, 38, 7575, 6224, 3494, 3089, 35, 5012, 3438, 66, 8388, 520, 566, 722, 404, 128, 190, 799, 4074, 989, 761, 17, 130, 0, 36, 830, 241, 2999, 331, 13108, 14130, 16528, 2250, 37819, 9061, 4714, 14352, 52172, 52172, 52377, 52377, 91, 341072, 86, 108, 12, 110, 557, 823, 346676, 5161, 341186, 2012, 605, 875, 345580
2012-07-06, 30313, 35869, 8549, 6876, 5748, 23780, 172, 569, 709, 2711, 4179, 2631, 6810, 584, 9402, 28304, 42199, 46429, 4898, 48839, 4753, 5551, 6599, 253, 9131, 257538, 239997, 10814, 5370, 256607, 6691, 264067, 1368, 8644, 275478, 275584, 380, 356, 30, 1937, 213, 2619, 330, 1709, 1218, 2968, 1634, 2638, 524, 457, 1230, 1142, 874, 1579, 4620, 5764, 7617, 13956, 36, 7544, 6178, 3388, 2988, 34, 4896, 3434, 66, 8381, 505, 554, 697, 400, 124, 190, 759, 3967, 981, 766, 20, 131, 0, 51, 772, 230, 2945, 324, 13103, 14113, 15801, 2182, 36714, 8613, 4733, 13831, 50544, 50544, 50745, 50745, 86, 331831, 85, 106, 10, 130, 549, 805, 336474, 5040, 332122, 1960, 609, 901, 336160
2012-07-07, 31102, 35619, 8179, 6562, 5339, 22833, 165, 559, 683, 2598, 4031, 2420, 6451, 549, 8917, 27324, 39833, 43858, 4718, 45930, 4525, 5313, 6343, 246, 8542, 251100, 239902, 10466, 5236, 255884, 6902, 263645, 1379, 8717, 273470, 273559, 354, 351, 1, 1958, 212, 2739, 299, 1562, 1133, 2778, 1634, 2475, 524, 407, 1175, 1136, 878, 1518, 4506, 5588, 7408, 13908, 35, 7616, 6251, 3400, 2993, 32, 4810, 3430, 64, 8374, 487, 539, 672, 378, 118, 190, 726, 3861, 972, 762, 18, 129, 0, 41, 763, 220, 2878, 306, 13052, 14044, 15075, 2113, 35706, 8180, 4708, 13402, 49108, 47007, 47200, 47200, 78, 325174, 84, 103, 7, 152, 543, 788, 329224, 4940, 326098, 1870, 582, 874, 329952
2012-07-08, 30269, 35400, 7573, 6150, 4928, 21448, 152, 544, 660, 2491, 3884, 2238, 6122, 518, 8460, 25870, 38211, 42110, 4449, 43874, 4328, 5100, 6108, 239, 7997, 246366, 239065, 10202, 5008, 254585, 6903, 262430, 1387, 8625, 271248, 271328, 340, 344, 0, 1951, 190, 2682, 271, 1482, 1120, 2628, 1389, 2401, 524, 358, 1129, 1126, 819, 1460, 4407, 5428, 7220, 13612, 34, 7600, 6270, 3451, 3063, 32, 4824, 3426, 59, 8364, 471, 526, 647, 352, 112, 182, 694, 3768, 964, 746, 16, 126, 0, 22, 702, 210, 2814, 280, 12961, 13930, 14365, 2052, 34714, 7663, 4578, 12782, 47496, 47496, 47684, 47684, 65, 323366, 83, 100, 5, 166, 540, 772, 326816, 4857, 324812, 1799, 582, 888, 328134
2012-07-09, 29068, 34778, 6998, 5745, 4522, 20079, 136, 512, 633, 2390, 3729, 2069, 5798, 489, 8043, 24245, 36252, 39990, 4108, 41532, 4161, 4928, 5916, 228, 7498, 247268, 238048, 9873, 4803, 253066, 7061, 261056, 1418, 8556, 269786, 269844, 332, 343, 0, 1984, 171, 2686, 248, 1420, 1109, 2539, 1276, 2248, 521, 291, 1018, 1105, 738, 1406, 4314, 5271, 7035, 13191, 32, 7263, 5986, 3316, 2992, 32, 4790, 3422, 56, 8355, 455, 513, 624, 323, 108, 170, 656, 3828, 955, 721, 11, 123, 0, 1, 685, 201, 2754, 264, 12837, 13775, 13680, 1991, 33746, 7132, 4302, 14453, 48198, 48198, 48380, 48380, 54, 320118, 82, 97, 2, 181, 533, 756, 323276, 4790, 322630, 1758, 587, 918, 326064
2012-07-10, 28102, 31118, 6592, 5488, 4236, 18980, 128, 489, 618, 2293, 3574, 1925, 5500, 471, 7641, 22741, 34209, 37772, 3768, 39116, 4007, 4769, 5744, 222, 7032, 242961, 237031, 9597, 4684, 251594, 7237, 259808, 1442, 8437, 268420, 268477, 325, 340, 0, 1980, 157, 2682, 230, 1360, 1093, 2421, 1169, 2125, 526, 256, 986, 1090, 654, 1357, 4233, 5128, 6850, 12789, 32, 6751, 5496, 2906, 2640, 32, 4561, 3418, 56, 8349, 442, 502, 604, 305, 105, 175, 631, 3930, 946, 717, 8, 120, 0, 1, 672, 193, 2688, 264, 12741, 13640, 13146, 1932, 32876, 6644, 4048, 17935, 50810, 50810, 50986, 50986, 46, 322212, 82, 94, 0, 191, 519, 732, 324465, 4767, 324908, 1706, 573, 922, 327917
2012-07-11, 28248, 30898, 6423, 5370, 4177, 18276, 125, 488, 607, 2202, 3452, 1814, 5266, 446, 7294, 21749, 32379, 35782, 3422, 36921, 3862, 4621, 5586, 219, 6602, 238198, 236014, 9454, 4533, 250208, 7245, 258500, 1446, 8183, 266891, 266959, 318, 336, 0, 1948, 147, 2657, 212, 1301, 1056, 2310, 1038, 2026, 534, 231, 990, 1083, 639, 1316, 4176, 5012, 6713, 12389, 30, 6274, 5017, 2405, 2162, 32, 4148, 3414, 55, 8344, 430, 494, 588, 296, 102, 181, 609, 4030, 938, 714, 8, 119, 0, 1, 645, 185, 2622, 262, 12682, 13550, 12665, 1877, 32121, 6314, 4043, 17558, 49680, 49680, 49850, 49850, 41, 320258, 80, 89, 0, 186, 504, 707, 323125, 4746, 323958, 1654, 560, 917, 327361
2012-07-12, 28080, 30756, 6215, 5134, 3964, 17510, 117, 480, 581, 2116, 3334, 1722, 5056, 423, 7004, 21294, 31082, 34376, 3077, 34976, 3724, 4479, 5434, 208, 6204, 233514, 231374, 9230, 4296, 245880, 7048, 254713, 1430, 7800, 263542, 263817, 310, 329, 0, 1898, 140, 2589, 197, 1235, 1028, 2188, 848, 1909, 534, 186, 941, 1073, 629, 1278, 4114, 4886, 6568, 11987, 29, 5856, 4602, 1954, 1717, 32, 3663, 3411, 52, 8340, 416, 481, 566, 278, 98, 170, 581, 4129, 929, 694, 8, 116, 0, 1, 603, 177, 2552, 260, 12598, 13439, 12224, 1825, 31414, 6032, 3908, 17276, 48691, 48691, 48856, 48856, 24, 317350, 80, 84, 0, 177, 490, 680, 320082, 4727, 320895, 1603, 556, 911, 324254
2012-07-13, 27201, 30633, 5933, 4951, 3784, 16645, 106, 462, 565, 2038, 3219, 1614, 4834, 407, 6721, 19966, 30261, 33498, 2738, 33758, 3593, 4344, 5284, 204, 5826, 229289, 224997, 8869, 4012, 238204, 6892, 246201, 1430, 7484, 254263, 254526, 308, 330, 0, 1887, 133, 2552, 184, 1182, 1016, 2090, 674, 1755, 532, 140, 878, 1063, 580, 1234, 4046, 4776, 6426, 11600, 29, 5424, 4185, 1536, 1316, 32, 3200, 3408, 49, 8338, 402, 470, 550, 258, 94, 168, 562, 4230, 920, 680, 8, 113, 0, 1, 606, 170, 2490, 263, 12523, 13331, 11807, 1773, 30746, 5744, 3773, 16976, 47722, 47722, 47881, 47881, 14, 309548, 80, 80, 0, 170, 476, 654, 313325, 4712, 314318, 1570, 559, 924, 318094
2012-07-14, 26697, 30529, 5740, 4866, 3673, 15980, 100, 450, 549, 1962, 3106, 1530, 4636, 394, 6453, 18772, 28866, 31987, 2402, 32162, 3470, 4217, 5150, 200, 5471, 225792, 224997, 8440, 3786, 237583, 6824, 245389, 1426, 7195, 252710, 252751, 300, 323, 0, 1849, 126, 2534, 172, 1145, 999, 2017, 578, 1605, 536, 111, 846, 1057, 535, 1197, 3988, 4710, 6336, 11230, 28, 4980, 3750, 1101, 906, 32, 2779, 3404, 47, 8340, 388, 457, 529, 243, 89, 169, 538, 4329, 912, 668, 8, 111, 0, 1, 557, 162, 2432, 260, 12461, 13238, 11419, 1722, 30100, 5528, 3676, 16745, 46845, 46845, 46999, 46999, 8, 302524, 79, 77, 0, 168, 464, 633, 304877, 4686, 305692, 1544, 560, 935, 309162
2012-07-15, 26382, 28555, 5522, 4699, 3498, 15108, 92, 438, 530, 1892, 3000, 1468, 4468, 370, 6208, 17948, 27433, 30426, 2068, 30228, 3356, 4098, 5021, 192, 5144, 221572, 224997, 8041, 3588, 236960, 6667, 244623, 1406, 6866, 251630, 251677, 302, 326, 0, 1835, 120, 2496, 162, 1104, 982, 1947, 469, 1495, 538, 75, 806, 1056, 530, 1164, 3937, 4650, 6250, 10862, 28, 4566, 3340, 670, 495, 32, 2359, 3100, 45, 8343, 376, 446, 512, 228, 86, 157, 522, 4421, 902, 664, 8, 108, 0, 1, 554, 156, 2376, 262, 12414, 13156, 11065, 1677, 29497, 5285, 3562, 16506, 46002, 46002, 46152, 46152, 6, 300366, 78, 74, 0, 168, 452, 612, 302230, 4666, 302920, 1510, 553, 925, 306118
2012-07-16, 25437, 27333, 5148, 4426, 3270, 14114, 81, 418, 515, 1822, 2894, 1400, 4295, 356, 5986, 16786, 26258, 29149, 1803, 28701, 3243, 3982, 4897, 185, 4835, 213089, 224997, 7638, 3379, 236365, 6428, 243800, 1376, 6515, 250460, 250509, 288, 312, 0, 1762, 114, 2469, 152, 1054, 936, 1872, 379, 1403, 537, 37, 732, 1047, 532, 1130, 3879, 4582, 6162, 10652, 25, 4197, 2973, 272, 121, 32, 1948, 1700, 42, 8336, 364, 435, 495, 210, 82, 146, 504, 4416, 1086, 770, 7, 108, 0, 1, 507, 150, 2325, 263, 12390, 13096, 10730, 1634, 28928, 5050, 3370, 16260, 45189, 45189, 45334, 45334, 8, 298318, 77, 70, 0, 164, 441, 592, 299980, 4650, 300643, 1477, 536, 919, 303794
2012-07-17, 24516, 27252, 4818, 4210, 3041, 13504, 75, 396, 504, 1758, 2791, 1336, 4126, 340, 5765, 15871, 24890, 27638, 1735, 27288, 3126, 3870, 4778, 178, 4553, 210076, 224997, 7208, 3173, 235743, 6194, 243446, 1333, 6173, 249704, 249732, 276, 297, 0, 1664, 108, 2356, 144, 990, 887, 1784, 199, 1310, 534, 36, 724, 1030, 526, 1098, 3828, 4520, 6070, 10642, 25, 4114, 2835, 14, 0, 32, 1708, 1400, 38, 8038, 352, 422, 480, 198, 78, 143, 490, 4389, 1042, 826, 8, 106, 0, 1, 498, 144, 2300, 264, 12512, 13177, 10405, 1587, 28374, 4840, 3170, 16041, 44414, 44414, 44554, 44554, 7, 296388, 77, 68, 0, 161, 430, 574, 297936, 4650, 298612, 1432, 524, 897, 301664
