, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRY'S FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-07-18, 25420, 16945, 7122, 7738, 6608, 22120, 680, 1455, 1320, 3828, 6905, 3112, 10022, 502, 12232, 28208, 45482, 50502, 1345, 46595, 3692, 4648, 5632, 240, 149260, 4368, 179898, 179330, 9532, 2712, 192105, 6552, 200000, 1232, 8142, 208828, 209058, 72, 322, 478, 1542, 140, 3930, 238, 1090, 740, 1400, 1178, 2635, 902, 1330, 2132, 2775, 3868, 3918, 11298, 13465, 18050, 18482, 130, 16010, 14845, 12268, 12165, 248, 14485, 7705, 535, 13562, 605, 730, 848, 575, 175, 908, 780, 4385, 1090, 888, 220, 232, 20, 0, 742, 330, 4015, 445, 25685, 27038, 19965, 8282, 61675, 11888, 4498, 24870, 86542, 86542, 86765, 86765, 210, 303270, 90, 140, 82, 235, 945, 1502, 307125, 5285, 308705, 1295, 588, 920, 312218
2011-07-19, 24078, 16848, 6630, 7140, 6132, 19160, 658, 1415, 1250, 3638, 6598, 2828, 9422, 480, 11542, 24982, 42112, 46768, 1305, 43345, 3542, 4498, 5468, 235, 146860, 4112, 175445, 174928, 9255, 2580, 187325, 6342, 194950, 1182, 7675, 203320, 203550, 70, 315, 482, 1490, 130, 3950, 220, 1045, 715, 1350, 1135, 2585, 890, 1265, 2065, 2678, 3742, 3748, 10955, 13075, 17472, 17920, 130, 15338, 14180, 11608, 11502, 238, 13818, 7255, 515, 13188, 585, 705, 815, 548, 168, 888, 750, 4368, 1085, 870, 210, 230, 20, 0, 728, 315, 3888, 425, 25192, 26558, 19078, 7695, 59658, 10852, 4260, 23800, 83455, 83455, 83672, 83672, 200, 294540, 90, 132, 80, 212, 912, 1448, 298235, 5260, 299815, 1295, 590, 938, 303268
2011-07-20, 22840, 16760, 6285, 6695, 5780, 17768, 638, 1372, 1185, 3462, 6300, 2540, 8842, 458, 10898, 22342, 38335, 42575, 1265, 39675, 3398, 4352, 5315, 230, 144075, 3875, 170422, 169980, 8875, 2442, 181972, 6280, 189538, 1138, 7268, 197558, 197805, 70, 310, 490, 1458, 125, 3975, 205, 1002, 695, 1302, 1110, 2535, 872, 1228, 2022, 2565, 3598, 3508, 10622, 12688, 16932, 17358, 120, 14702, 13558, 10992, 10888, 238, 13200, 6805, 498, 12818, 568, 680, 790, 520, 160, 875, 720, 4355, 1075, 858, 202, 225, 20, 0, 705, 302, 3772, 415, 24638, 25982, 18252, 7235, 57485, 10070, 4060, 22950, 80438, 80438, 80642, 80642, 200, 285860, 82, 130, 80, 198, 878, 1395, 289518, 5235, 291118, 1280, 582, 935, 294578
2011-07-21, 21880, 16680, 6020, 6388, 5492, 17155, 622, 1345, 1132, 3300, 6040, 2310, 8352, 438, 10298, 21218, 35278, 39175, 1225, 36548, 3262, 4212, 5165, 220, 141122, 3650, 165122, 164682, 8580, 2308, 176180, 6070, 183525, 1085, 6910, 191235, 191505, 70, 300, 498, 1405, 120, 3995, 192, 965, 675, 1255, 1080, 2495, 862, 1202, 2020, 2472, 3488, 3328, 10358, 12370, 16478, 16790, 120, 14092, 12958, 10400, 10302, 235, 12645, 6355, 480, 12448, 550, 660, 760, 498, 152, 852, 685, 4335, 1070, 850, 198, 220, 20, 0, 642, 285, 3672, 398, 24100, 25420, 17488, 6845, 55588, 9420, 3868, 22280, 77870, 77870, 78068, 78068, 200, 277060, 80, 130, 80, 190, 848, 1350, 280678, 5215, 282302, 1272, 575, 938, 285755
2011-07-22, 21125, 16602, 5772, 6090, 5200, 16602, 602, 1312, 1085, 3142, 5795, 2135, 7932, 415, 9805, 20472, 33535, 37232, 1185, 34672, 3132, 4078, 5025, 215, 139748, 3445, 160452, 159882, 8385, 2185, 170925, 5820, 177908, 1032, 6538, 185152, 185390, 60, 290, 502, 1345, 110, 4015, 178, 922, 648, 1215, 1055, 2460, 852, 1168, 1988, 2385, 3398, 3160, 10120, 12075, 16055, 16232, 115, 13515, 12390, 9845, 9742, 230, 12105, 5905, 462, 12078, 535, 640, 738, 475, 150, 832, 658, 4322, 1060, 840, 190, 220, 20, 0, 640, 275, 3580, 385, 23588, 24880, 16765, 6502, 53852, 8792, 3760, 21648, 75502, 75502, 75695, 75695, 190, 268288, 80, 125, 80, 185, 818, 1305, 271835, 5190, 273480, 1252, 565, 920, 276912
2011-07-23, 20375, 16532, 5528, 5818, 4940, 16065, 585, 1278, 1035, 3000, 5565, 1945, 7510, 402, 9335, 19755, 32260, 35820, 1142, 33335, 3012, 3952, 4888, 210, 137505, 3252, 156965, 156260, 8158, 2072, 166922, 5552, 173478, 972, 6168, 180198, 180385, 60, 278, 512, 1280, 110, 4030, 168, 878, 622, 1170, 1025, 2432, 842, 1130, 1935, 2312, 3285, 2990, 9820, 11718, 15618, 15680, 110, 12948, 11840, 9315, 9215, 230, 11578, 5455, 448, 11712, 518, 620, 710, 458, 148, 815, 635, 4305, 1060, 832, 182, 212, 20, 0, 618, 262, 3490, 375, 23078, 24340, 16088, 6185, 52242, 8190, 3628, 21025, 73268, 73268, 73455, 73455, 188, 260288, 80, 120, 80, 178, 790, 1265, 263608, 5170, 265248, 1230, 562, 920, 268565
2011-07-24, 19628, 16470, 5232, 5542, 4625, 15492, 562, 1242, 988, 2868, 5340, 1772, 7112, 385, 8875, 19040, 31008, 34425, 1095, 32082, 2898, 3828, 4758, 200, 133528, 3070, 154085, 153335, 7838, 1970, 163602, 5318, 169825, 922, 5818, 176128, 176288, 60, 270, 522, 1235, 100, 4022, 155, 840, 592, 1125, 990, 2408, 832, 1088, 1875, 2222, 3160, 2810, 9492, 11315, 15082, 15120, 110, 12362, 11270, 8775, 8682, 225, 11062, 5005, 435, 11348, 502, 600, 682, 430, 140, 795, 618, 4295, 1060, 825, 178, 210, 12, 0, 598, 248, 3410, 365, 22565, 23808, 15452, 5872, 50658, 7675, 3415, 20495, 71152, 71152, 71332, 71332, 182, 253542, 80, 120, 80, 170, 760, 1215, 256632, 5150, 258248, 1220, 552, 918, 261452
2011-07-25, 19020, 16415, 4980, 5292, 4370, 14958, 548, 1202, 950, 2745, 5125, 1618, 6745, 370, 8452, 18265, 29800, 33088, 1045, 30898, 2788, 3710, 4638, 200, 130972, 2900, 151385, 150620, 7538, 1872, 160460, 5102, 166410, 878, 5518, 172388, 172540, 60, 260, 530, 1195, 100, 4020, 148, 810, 572, 1092, 955, 2380, 822, 1055, 1852, 2155, 3050, 2665, 9272, 11080, 14685, 14568, 100, 11772, 10690, 8220, 8140, 220, 10562, 4555, 420, 10982, 485, 585, 660, 412, 138, 775, 592, 4278, 1060, 830, 170, 208, 10, 0, 578, 238, 3335, 355, 22090, 23305, 14862, 5622, 49195, 7188, 3238, 19992, 69188, 69188, 69358, 69358, 190, 247560, 80, 120, 80, 170, 732, 1175, 250528, 5130, 252145, 1210, 542, 905, 255278
2011-07-26, 18500, 16362, 4815, 5135, 4192, 14588, 535, 1182, 915, 2628, 4940, 1495, 6432, 355, 8068, 17600, 28612, 31768, 992, 29602, 2678, 3598, 4518, 192, 125622, 2742, 148838, 148052, 7425, 1782, 157538, 4840, 163152, 825, 5282, 168860, 169000, 60, 250, 540, 1162, 90, 4005, 138, 785, 552, 1065, 925, 2348, 818, 1035, 1840, 2078, 2975, 2535, 9115, 10898, 14412, 14012, 100, 11202, 10135, 7675, 7598, 220, 10045, 4105, 402, 10608, 470, 562, 635, 398, 130, 750, 572, 4260, 1060, 825, 165, 200, 10, 0, 558, 228, 3260, 348, 21620, 22820, 14318, 5355, 47805, 6785, 3098, 19558, 67362, 67362, 67532, 67532, 182, 241978, 80, 110, 70, 162, 710, 1135, 244860, 5110, 246490, 1198, 535, 900, 249558
2011-07-27, 17942, 16312, 4642, 4930, 3945, 14232, 520, 1155, 882, 2520, 4768, 1385, 6152, 342, 7738, 17105, 27548, 30585, 940, 28432, 2575, 3488, 4400, 188, 124150, 2592, 146360, 145568, 7272, 1700, 154862, 4725, 160245, 785, 5118, 165735, 165860, 60, 250, 550, 1142, 90, 4000, 130, 755, 545, 1028, 885, 2315, 808, 1015, 1838, 2000, 2915, 2388, 8848, 10570, 14050, 13462, 95, 10668, 9612, 7165, 7088, 210, 9530, 3655, 385, 10232, 455, 545, 618, 375, 128, 732, 555, 4245, 1058, 808, 155, 200, 10, 0, 522, 218, 3192, 340, 21128, 22298, 13795, 5082, 46418, 6475, 2940, 19228, 65648, 65648, 65810, 65810, 172, 236795, 80, 110, 70, 155, 685, 1095, 239568, 5090, 241200, 1190, 538, 908, 244222
2011-07-28, 17408, 16265, 4418, 4655, 3735, 13725, 500, 1122, 850, 2418, 4598, 1292, 5892, 332, 7432, 16502, 26675, 29615, 892, 27488, 2482, 3382, 4285, 180, 121810, 2452, 143980, 143175, 6990, 1620, 152188, 4685, 157502, 748, 4908, 162785, 162912, 60, 240, 560, 1102, 85, 3990, 120, 730, 540, 1002, 860, 2285, 798, 962, 1770, 1932, 2832, 2245, 8540, 10165, 13565, 12912, 90, 10140, 9100, 6672, 6600, 202, 9048, 3205, 372, 9860, 442, 530, 595, 360, 120, 715, 538, 4230, 1052, 800, 145, 192, 10, 0, 488, 210, 3140, 335, 20635, 21778, 13302, 4845, 45058, 6148, 2805, 18902, 63960, 63960, 64118, 64118, 170, 232042, 72, 110, 70, 150, 660, 1058, 234732, 5070, 236375, 1190, 530, 908, 239370
2011-07-29, 16928, 16220, 4240, 4450, 3575, 13310, 488, 1095, 820, 2325, 4432, 1210, 5645, 318, 7145, 15862, 25750, 28588, 840, 26525, 2388, 3280, 4178, 180, 121048, 2325, 141742, 140920, 6700, 1550, 149565, 4500, 154680, 688, 4690, 159750, 159880, 60, 232, 568, 1060, 80, 3990, 120, 708, 522, 978, 840, 2260, 790, 945, 1745, 1878, 2722, 2118, 8268, 9828, 13115, 12362, 90, 9585, 8565, 6172, 6108, 200, 8582, 2778, 358, 9488, 430, 518, 580, 342, 120, 700, 525, 4212, 1050, 805, 140, 190, 10, 0, 482, 200, 3085, 330, 20170, 21290, 12845, 4635, 43788, 5845, 2710, 18588, 62375, 62375, 62528, 62528, 170, 227392, 70, 110, 70, 150, 640, 1025, 230058, 5050, 231718, 1180, 522, 900, 234695
2011-07-30, 16495, 16175, 4068, 4265, 3385, 12950, 475, 1075, 790, 2238, 4288, 1142, 5430, 308, 6880, 15345, 24805, 27540, 798, 25578, 2300, 3180, 4075, 170, 120308, 2195, 139578, 138750, 6408, 1478, 147030, 4275, 151860, 630, 4455, 156695, 156822, 60, 225, 570, 1018, 80, 3988, 110, 682, 510, 948, 822, 2240, 788, 950, 1770, 1820, 2675, 2032, 8060, 9595, 12782, 11968, 88, 9040, 8028, 5652, 5598, 200, 8120, 2638, 348, 9118, 418, 505, 565, 340, 120, 692, 518, 4185, 1050, 820, 132, 190, 10, 0, 510, 190, 3032, 330, 19738, 20838, 12412, 4450, 42452, 5588, 2635, 18312, 60765, 60765, 60915, 60915, 170, 222738, 70, 100, 70, 145, 620, 992, 225388, 5035, 227075, 1168, 512, 892, 230030
2011-07-31, 16045, 16140, 3895, 4085, 3198, 12588, 462, 1055, 768, 2152, 4158, 1088, 5242, 298, 6645, 14855, 23990, 26638, 775, 24748, 2218, 3088, 3975, 170, 119612, 2085, 137798, 136830, 6132, 1415, 144715, 4115, 149270, 598, 4218, 153805, 153915, 60, 210, 570, 928, 72, 3980, 110, 658, 492, 915, 802, 2225, 780, 925, 1765, 1760, 2652, 1955, 7875, 9378, 12498, 11768, 80, 8758, 7715, 5238, 5155, 202, 7665, 2565, 338, 8790, 405, 485, 548, 332, 112, 685, 505, 4155, 1050, 822, 130, 182, 10, 0, 488, 185, 2980, 320, 19302, 20382, 12018, 4280, 41330, 5358, 2535, 18072, 59402, 59402, 59545, 59545, 160, 218190, 70, 100, 70, 142, 600, 960, 220775, 5015, 222478, 1152, 508, 882, 225390
2011-08-01, 15585, 16455, 3732, 3860, 3060, 11860, 452, 1035, 742, 2080, 4035, 1038, 5065, 290, 6435, 14325, 23250, 25812, 755, 23930, 2132, 2998, 3878, 170, , 1975, 141625, 140628, 5860, 1345, 147492, 3932, 151158, 548, 3998, 154485, 154310, 60, 205, 570, 902, 70, 3970, 100, 632, 480, 885, 770, 2205, 775, 892, 1735, 1702, 2612, 1860, 7675, 9105, 12165, 11575, 80, 8620, 7590, 5068, 4958, 200, 7370, 2495, 328, 8640, 392, 470, 528, 315, 110, 662, 488, 4115, 1050, 810, 125, 180, 10, 0, 480, 178, 2922, 320, 18860, 19918, 11635, 4120, 40262, 5145, 2492, 17852, 58115, 58115, 58252, 58252, 160, 214655, 70, 100, 70, 145, 585, 935, 216922, 4995, 218595, 1138, 500, 878, 221375
2011-08-02, 15118, 18068, 3598, 3698, 2942, 11065, 438, 1010, 718, 2008, 3915, 990, 4900, 282, 6238, 13300, 22590, 25078, 735, 23258, 2055, 2908, 3782, 160, , 1875, 143625, 144968, 5620, 1285, 152082, 3768, 156370, 498, 3820, 159982, 159858, 60, 192, 570, 852, 70, 3970, 100, 610, 480, 855, 748, 2185, 770, 880, 1720, 1655, 2550, 1755, 7480, 8842, 11825, 11385, 80, 8470, 7455, 4962, 4852, 195, 7245, 2422, 318, 8580, 380, 458, 512, 302, 110, 650, 480, 4085, 1042, 812, 120, 180, 10, 0, 442, 170, 2850, 315, 18542, 19542, 11260, 3968, 39250, 4950, 2410, 17648, 56898, 56898, 57032, 57032, 160, 216822, 70, 100, 70, 142, 565, 908, 217952, 4980, 219402, 1135, 502, 880, 221645
2011-08-03, 14705, 18035, 3460, 3582, 2862, 10798, 430, 990, 695, 1942, 3795, 952, 4745, 280, 6058, 12675, 21575, 23952, 715, 22358, 1982, 2825, 3692, 160, , 1775, 142018, 143442, 5398, 1228, 150375, 3645, 154690, 465, 3670, 158642, 158732, 60, 185, 570, 812, 62, 3970, 100, 585, 472, 828, 735, 2168, 760, 848, 1695, 1608, 2498, 1670, 7305, 8620, 11525, 11195, 72, 8305, 7302, 4835, 4735, 190, 7152, 2350, 310, 8528, 372, 445, 500, 295, 105, 660, 470, 4050, 1040, 822, 118, 178, 10, 0, 502, 162, 2788, 310, 18390, 19348, 10920, 3830, 38430, 4770, 2362, 17460, 55892, 54662, 54792, 54792, 160, 218198, 70, 100, 70, 150, 550, 888, 220388, 4960, 222010, 1130, 498, 875, 224540
2011-08-04, 14355, 18008, 3352, 3492, 2792, 10600, 420, 975, 675, 1880, 3690, 920, 4608, 268, 5880, 12348, 20728, 23010, 695, 21438, 1910, 2745, 3605, 158, , 1688, 140272, 141730, 5248, 1180, 148415, 3520, 152588, 438, 3528, 156408, 156502, 55, 180, 570, 790, 60, 3960, 92, 572, 462, 805, 722, 2155, 760, 828, 1695, 1572, 2455, 1592, 7130, 8415, 11260, 11005, 70, 8150, 7162, 4710, 4612, 182, 7052, 2280, 302, 8472, 360, 432, 490, 290, 100, 650, 462, 4015, 1040, 820, 110, 170, 10, 0, 475, 158, 2740, 310, 18302, 19235, 10610, 3698, 37792, 4612, 2272, 17290, 55085, 54208, 54332, 54332, 160, 214088, 70, 100, 70, 150, 535, 860, 216445, 4945, 218215, 1118, 485, 858, 221022
2011-08-05, 14012, 17975, 3245, 3360, 2682, 10352, 410, 960, 658, 1825, 3598, 890, 4485, 258, 5725, 12058, 20168, 22388, 675, 20885, 1842, 2665, 3522, 150, , 1602, 138498, 139935, 5182, 1132, 146430, 3435, 150472, 415, 3400, 154148, 154240, 60, 180, 570, 775, 60, 3960, 90, 555, 455, 785, 710, 2142, 760, 810, 1695, 1535, 2442, 1532, 6968, 8225, 11020, 10815, 70, 8015, 7032, 4595, 4500, 185, 6962, 2215, 290, 8420, 350, 422, 480, 282, 100, 625, 450, 3982, 1040, 820, 105, 170, 10, 0, 448, 150, 2695, 310, 18200, 19118, 10318, 3572, 37212, 4462, 2192, 17138, 54350, 54350, 54472, 54472, 160, 212602, 70, 95, 70, 150, 520, 835, 214758, 4925, 216462, 1110, 480, 852, 219040
2011-08-06, 13702, 17950, 3132, 3215, 2565, 10092, 402, 945, 642, 1770, 3510, 860, 4370, 250, 5580, 11735, 19690, 21860, 652, 20325, 1780, 2585, 3442, 150, , 1530, 137065, 138455, 5160, 1085, 144825, 3285, 148698, 395, 3240, 152162, 152240, 52, 170, 575, 742, 60, 3950, 90, 535, 448, 768, 698, 2132, 760, 792, 1672, 1492, 2428, 1478, 6828, 8055, 10788, 10628, 70, 7902, 6930, 4500, 4410, 185, 6878, 2188, 280, 8362, 342, 412, 468, 280, 100, 608, 450, 3958, 1030, 820, 100, 170, 10, 0, 398, 145, 2650, 308, 18105, 19005, 10042, 3445, 36652, 4315, 2115, 16985, 53638, 53638, 53758, 53758, 160, 209800, 70, 90, 70, 150, 505, 810, 212090, 4908, 213868, 1092, 470, 840, 216518
2011-08-07, 13398, 17922, 3018, 3108, 2445, 9850, 395, 930, 625, 1720, 3422, 838, 4260, 245, 5448, 11412, 19210, 21332, 648, 19852, 1710, 2512, 3362, 145, , 1450, 135778, 137168, 5025, 1038, 143450, 3158, 147145, 378, 3120, 150472, 150542, 52, 160, 582, 705, 55, 3935, 90, 515, 440, 760, 682, 2125, 750, 778, 1635, 1455, 2382, 1428, 6695, 7890, 10555, 10438, 68, 7778, 6820, 4422, 4335, 180, 6812, 2172, 270, 8312, 332, 395, 450, 265, 95, 592, 435, 3932, 1025, 815, 100, 160, 10, 0, 370, 140, 2520, 298, 17968, 18870, 9780, 3335, 36115, 4178, 2070, 16840, 52955, 52955, 53065, 53065, 160, 207228, 70, 90, 70, 150, 492, 790, 209455, 4890, 211245, 1080, 465, 828, 213828
2011-08-08, 13055, 17898, 2912, 2965, 2310, 9610, 382, 912, 605, 1675, 3340, 812, 4152, 240, 5322, 11130, 18735, 20798, 640, 19368, 1650, 2442, 3285, 140, , 1382, 134565, 135942, 4880, 1002, 142028, 3068, 145608, 365, 3048, 148852, 148920, 60, 160, 590, 685, 50, 3922, 90, 502, 450, 750, 672, 2115, 750, 770, 1628, 1418, 2345, 1385, 6575, 7752, 10358, 10250, 60, 7630, 6692, 4322, 4242, 180, 6758, 2158, 260, 8288, 320, 385, 438, 260, 90, 580, 428, 3910, 1020, 820, 90, 160, 8, 8, 348, 132, 2360, 290, 17752, 18650, 9530, 3222, 35518, 4048, 2028, 16708, 52228, 52228, 52335, 52335, 158, 204870, 70, 90, 65, 148, 480, 770, 207078, 4875, 208880, 1080, 470, 830, 211445
2011-08-09, 12695, 17870, 2805, 2868, 2180, 9385, 380, 902, 590, 1632, 3260, 792, 4055, 235, 5200, 10835, 18295, 20310, 630, 18878, 1592, 2370, 3212, 138, , 1320, 133432, 134802, 4752, 968, 140722, 3080, 144270, 352, 2962, 147405, 147462, 50, 152, 600, 655, 50, 3905, 80, 488, 442, 750, 655, 2105, 745, 745, 1580, 1385, 2312, 1335, 6458, 7612, 10175, 10062, 60, 7502, 6572, 4215, 4138, 180, 6682, 2145, 250, 8282, 312, 375, 428, 248, 90, 572, 420, 3885, 1010, 812, 85, 160, 2, 10, 348, 130, 2202, 290, 17562, 18435, 9295, 3118, 34778, 3925, 1948, 16575, 51352, 51352, 51460, 51460, 150, 202458, 68, 90, 60, 140, 465, 748, 204670, 4855, 206500, 1078, 462, 830, 209065
2011-08-10, 12345, 17850, 2710, 2760, 2065, 9180, 368, 885, 575, 1585, 3190, 772, 3962, 222, 5085, 10578, 17858, 19828, 622, 18430, 1540, 2305, 3140, 130, , 1260, 132290, 133665, 4475, 935, 139400, 2865, 142812, 342, 2798, 145835, 145905, 50, 140, 608, 600, 50, 3885, 80, 475, 440, 750, 632, 2092, 740, 715, 1515, 1355, 2248, 1295, 6360, 7488, 9990, 9878, 60, 7360, 6445, 4118, 4048, 170, 6602, 2130, 245, 8280, 305, 365, 420, 240, 90, 558, 412, 3862, 1005, 795, 80, 155, 0, 8, 355, 125, 2050, 290, 17378, 18228, 9070, 3015, 34095, 3805, 1892, 16450, 50542, 50542, 50645, 50645, 148, 200212, 60, 90, 60, 140, 452, 720, 202380, 4840, 204228, 1068, 455, 822, 206760
2011-08-11, 12028, 17825, 2630, 2645, 1980, 8975, 360, 862, 562, 1555, 3112, 762, 3872, 220, 4975, 10332, 17448, 19368, 615, 17992, 1488, 2240, 3070, 130, , 1200, 131138, 132510, 4152, 902, 137925, 2728, 141145, 328, 2678, 144045, 144115, 50, 138, 615, 580, 50, 3872, 80, 465, 438, 748, 630, 2078, 740, 698, 1460, 1322, 2178, 1255, 6290, 7390, 9852, 9690, 60, 7195, 6298, 3998, 3940, 170, 6520, 2115, 240, 8278, 300, 358, 408, 232, 90, 548, 408, 3840, 1000, 790, 70, 150, 0, 10, 340, 120, 1905, 290, 17210, 18040, 8845, 2915, 31958, 3688, 1880, 16328, 48290, 48290, 48385, 48385, 140, 196878, 60, 90, 60, 140, 445, 705, 199330, 4825, 201260, 1068, 450, 822, 203905
2011-08-12, 11800, 17805, 2552, 2598, 1900, 8842, 355, 860, 558, 1515, 3050, 750, 3802, 215, 4875, 10110, 17085, 18970, 605, 17602, 1435, 2178, 3002, 130, , 1148, 129998, 131365, 3885, 872, 136435, 2658, 139555, 315, 2612, 142370, 142435, 50, 130, 620, 555, 48, 3858, 80, 458, 438, 750, 630, 2070, 740, 690, 1455, 1300, 2125, 1225, 6210, 7292, 9715, 9508, 60, 7025, 6140, 3868, 3812, 178, 6435, 2102, 240, 8278, 290, 348, 400, 230, 88, 540, 398, 3810, 990, 790, 70, 150, 0, 18, 328, 120, 1760, 290, 17075, 17885, 8545, 2825, 31375, 3580, 1825, 16218, 47590, 47590, 47685, 47685, 140, 193672, 60, 88, 60, 140, 432, 685, 195880, 4805, 197788, 1062, 442, 818, 200340
2011-08-13, 11562, 17785, 2485, 2500, 1832, 8672, 350, 850, 545, 1482, 3000, 740, 3740, 212, 4795, 9935, 16750, 18595, 595, 17260, 1385, 2118, 2935, 130, , 1100, 128960, 130318, 3668, 840, 135088, 2590, 138118, 305, 2552, 140852, 140915, 50, 120, 628, 530, 40, 3848, 80, 448, 425, 730, 628, 2070, 740, 670, 1438, 1278, 2112, 1190, 6148, 7218, 9595, 9370, 60, 6895, 6015, 3745, 3690, 180, 6340, 2088, 232, 8275, 282, 340, 390, 230, 80, 532, 395, 3732, 988, 790, 70, 150, 0, 28, 360, 112, 1622, 290, 16948, 17748, 8168, 2732, 30778, 3482, 1775, 16112, 46890, 46890, 46980, 46980, 140, 191375, 60, 80, 60, 140, 420, 670, 193545, 4790, 195465, 1055, 435, 810, 197960
2011-08-14, 11312, 17762, 2418, 2422, 1770, 8525, 350, 845, 532, 1450, 2950, 728, 3675, 208, 4718, 9740, 16470, 18282, 588, 16958, 1338, 2060, 2875, 128, , 1055, 127400, 129012, 3500, 818, 133638, 2602, 136710, 292, 2480, 139425, 139492, 50, 120, 630, 498, 40, 3830, 78, 435, 415, 702, 605, 2070, 740, 650, 1405, 1260, 2098, 1160, 6080, 7125, 9482, 9290, 55, 6852, 5972, 3675, 3618, 180, 6260, 2072, 225, 8270, 275, 330, 385, 228, 80, 530, 395, 3642, 980, 790, 62, 150, 0, 35, 368, 110, 1640, 300, 16878, 17640, 7772, 2650, 30158, 3388, 1748, 16015, 46165, 46165, 46258, 46258, 140, 189198, 60, 80, 60, 140, 410, 650, 191352, 4772, 193290, 1040, 428, 792, 195745
