, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-05-31, 36365, 27965, 10157, 8729, 9230, 25408, 374, 919, 1844, 4348, 7675, 6580, 14262, 1322, 18602, 29591, 55406, 57271, 6002, 65984, 15269, 17529, 17877, 500, 14597, 214640, 179998, 10941, 7647, 202110, 7980, 206100, 1586, 11361, 226944, 226834, 1691, 920, 1638, 3053, 1059, 5771, 838, 3805, 2626, 6372, 7630, 7999, 1056, 2158, 2937, 1974, 3613, 4816, 10784, 12186, 15539, 14160, 86, 9610, 8010, 4611, 4189, 93, 5217, 0, 242, 5944, 643, 488, 1162, 776, 153, 238, 2538, 7265, 3784, 3722, 189, 242, -28, 208, 3019, 1129, 6939, 938, 17851, 19880, 37878, 6121, 61419, 26012, 15481, 31684, 93103, 93103, 93488, 93488, 711, 327304, 184, 381, 23, 442, 1697, 2440, 336412, 5767, 326074, 4466, 1618, 2215, 333826
2012-06-01, 41319, 31058, 11135, 9664, 9214, 27135, 402, 932, 1990, 4583, 8056, 6264, 14324, 1342, 19173, 31290, 56374, 58457, 6236, 67667, 17371, 19739, 20013, 472, 14601, 219023, 179998, 11718, 8260, 202927, 9924, 207728, 1871, 12442, 229065, 228983, 1227, 945, 1585, 3138, 1075, 5960, 798, 3845, 2510, 6604, 8420, 8563, 1086, 2256, 3167, 2092, 3600, 5150, 11179, 12645, 16058, 14709, 86, 11612, 10260, 6914, 6302, 224, 7248, 350, 238, 6024, 623, 478, 1157, 913, 155, 257, 2642, 7087, 3684, 3601, 186, 238, 0, 191, 3079, 1224, 7168, 866, 18177, 20034, 39285, 6560, 62990, 29045, 16841, 34211, 97201, 97201, 97576, 97576, 680, 332472, 164, 352, 22, 417, 1628, 2383, 340487, 5698, 330712, 4652, 1704, 2392, 338767
2012-06-02, 43328, 33780, 12604, 10875, 10396, 29836, 401, 964, 2136, 4806, 8353, 6258, 14612, 1388, 19338, 33510, 56978, 59244, 6342, 68511, 17358, 19873, 20649, 455, 14427, 226237, 176248, 12668, 8722, 200939, 9732, 209161, 1994, 11697, 230041, 230172, 1029, 883, 1280, 3141, 997, 5519, 760, 3663, 2012, 6214, 7876, 9020, 1068, 2086, 2962, 2216, 3709, 5160, 11513, 12976, 16748, 15252, 85, 12185, 10780, 8076, 7720, 224, 9394, 1980, 241, 6107, 604, 468, 1148, 906, 180, 292, 2661, 6904, 3548, 3484, 182, 234, 0, 165, 3015, 1215, 7245, 803, 18340, 20248, 39069, 6281, 65823, 29778, 16683, 35228, 101052, 101052, 101415, 101415, 650, 339918, 150, 326, 20, 390, 1562, 2318, 347792, 5633, 338734, 4417, 1550, 2287, 346728
2012-06-03, 43784, 33696, 13708, 11747, 11659, 31925, 416, 1020, 2216, 4987, 8879, 6851, 15730, 1430, 20334, 36126, 57665, 60118, 6298, 69409, 16363, 19312, 20300, 437, 14176, 234479, 169998, 13140, 8928, 194700, 9294, 202460, 2068, 11033, 221871, 222110, 972, 832, 976, 3123, 948, 4981, 727, 3536, 1870, 5883, 6942, 8530, 1043, 1988, 2822, 2213, 3631, 4932, 11762, 13179, 16763, 15794, 84, 12741, 11344, 8674, 8334, 224, 10351, 2330, 239, 6324, 597, 468, 1119, 876, 166, 302, 2620, 6726, 3369, 3306, 176, 230, 0, 141, 2884, 1198, 7145, 741, 18140, 20071, 38179, 5810, 64642, 29341, 16397, 34870, 99512, 99512, 99863, 99863, 623, 336587, 139, 307, 19, 373, 1504, 2236, 347285, 5575, 339421, 4168, 1427, 2159, 347992
2012-06-04, 45094, 38588, 13838, 11893, 11958, 32559, 420, 1004, 2166, 5063, 9382, 7663, 17045, 1398, 22036, 38047, 57363, 59923, 6234, 69042, 15348, 18238, 19307, 423, 14174, 234225, 175623, 13267, 9104, 199440, 9076, 206106, 2137, 10722, 222925, 222658, 960, 810, 860, 3131, 939, 4609, 706, 3457, 1825, 6388, 6662, 7814, 1024, 1965, 2798, 2051, 3528, 4857, 11966, 13401, 16928, 16124, 80, 13141, 11744, 9129, 8811, 222, 10948, 2330, 230, 7585, 648, 514, 1164, 885, 152, 294, 2584, 6590, 3214, 3137, 171, 226, 0, 124, 2870, 1186, 7138, 689, 17912, 19762, 37248, 5508, 62991, 28749, 15971, 34267, 97258, 97258, 97598, 97598, 600, 328628, 130, 289, 18, 365, 1451, 2164, 338328, 5520, 331190, 4020, 1326, 2020, 339238
2012-06-05, 46048, 43493, 12431, 11600, 11370, 30666, 424, 980, 2111, 4958, 9021, 7375, 16396, 1359, 22366, 37378, 55519, 58043, 6162, 67039, 14562, 17372, 18425, 412, 13978, 230770, 184998, 13323, 9282, 209860, 9174, 217484, 2202, 10748, 234176, 233872, 1014, 806, 835, 3175, 949, 4536, 683, 3427, 1802, 6484, 6884, 7635, 1002, 1845, 2655, 1937, 3372, 4812, 11890, 13310, 16777, 16179, 78, 13238, 11872, 9393, 9111, 217, 11365, 2330, 216, 8445, 654, 525, 1163, 918, 146, 281, 2556, 6473, 3070, 2990, 166, 223, 0, 108, 2958, 1184, 7027, 644, 18386, 19976, 36774, 5330, 61908, 28644, 15566, 34002, 95910, 95910, 96240, 96240, 581, 332872, 123, 274, 17, 352, 1399, 2100, 339990, 5470, 333212, 3969, 1321, 1954, 339974
2012-06-06, 47157, 43367, 11587, 11660, 11667, 29192, 427, 944, 2069, 4784, 8332, 6851, 15182, 1377, 21209, 34942, 53558, 56026, 6106, 64992, 14052, 16600, 17682, 403, 13467, 229235, 184998, 13370, 9405, 209786, 9121, 217615, 2224, 10745, 234358, 234390, 965, 792, 792, 3184, 952, 4496, 663, 3397, 1763, 6421, 6806, 7731, 998, 1840, 2646, 1863, 3142, 4806, 11762, 13164, 16581, 16230, 76, 13072, 11709, 9326, 9087, 214, 11528, 2330, 208, 8571, 612, 496, 1232, 940, 152, 294, 2591, 6356, 2926, 2852, 160, 219, 0, 100, 3023, 1194, 7021, 604, 19444, 20992, 36660, 5378, 62360, 29306, 15510, 34570, 96928, 96928, 97248, 97248, 574, 339429, 118, 264, 17, 347, 1352, 2042, 347668, 5430, 341762, 3883, 1309, 1878, 348578
2012-06-07, 48014, 43243, 11826, 11745, 12794, 29449, 440, 938, 2039, 4758, 8049, 6964, 15013, 1420, 20769, 34376, 51945, 54401, 6052, 63644, 13901, 15718, 17020, 396, 13117, 227330, 184998, 13321, 9480, 209624, 9009, 217470, 2247, 10748, 233561, 233595, 954, 783, 763, 3156, 951, 4476, 650, 3362, 1745, 6380, 6760, 7726, 1000, 1872, 2736, 1817, 3047, 4932, 11748, 13154, 16512, 16281, 74, 12877, 11492, 9104, 8874, 212, 11434, 2330, 203, 8642, 617, 505, 1382, 1100, 160, 313, 2615, 6236, 2782, 2726, 159, 216, 0, 104, 3054, 1187, 7023, 580, 19678, 21357, 36550, 5595, 63262, 30060, 15558, 35289, 98550, 98550, 98861, 98861, 564, 340552, 114, 254, 16, 354, 1306, 1983, 349049, 5464, 344090, 3795, 1422, 1805, 351035
2012-06-08, 48523, 43227, 12250, 12019, 13226, 30126, 458, 973, 2014, 4828, 8049, 7246, 15296, 1424, 21118, 34882, 50219, 52646, 5999, 61933, 14079, 14692, 15702, 383, 13434, 225913, 184998, 13276, 9552, 209379, 8931, 217228, 2246, 10754, 232688, 232727, 921, 748, 711, 3018, 882, 4431, 619, 3223, 1674, 6097, 6581, 7690, 1009, 1862, 2794, 1792, 3073, 5012, 11691, 13116, 16524, 16342, 74, 12840, 11420, 8950, 8697, 210, 11274, 2330, 199, 8715, 610, 506, 1440, 1192, 154, 316, 2590, 6116, 2638, 2589, 156, 212, 0, 102, 3150, 1177, 6990, 564, 19587, 21253, 36230, 5570, 63178, 30726, 15466, 36029, 99207, 99207, 99510, 99510, 548, 340857, 108, 246, 15, 355, 1261, 1920, 349457, 5446, 345320, 3712, 1326, 1770, 352245
2012-06-09, 49090, 43306, 12581, 12145, 13759, 30699, 459, 997, 1958, 4860, 8028, 7351, 15380, 1411, 21374, 35680, 50182, 52730, 5954, 61826, 13850, 14503, 15536, 368, 13433, 225682, 184998, 13248, 9520, 209089, 8738, 216919, 2237, 10607, 231606, 231654, 864, 709, 648, 2904, 821, 4247, 580, 3048, 1624, 5727, 6047, 7505, 1007, 1826, 2770, 1719, 3066, 4956, 11526, 12934, 16310, 16396, 72, 12889, 11452, 8936, 8664, 209, 11208, 2330, 189, 8784, 588, 492, 1340, 1134, 154, 293, 2527, 5998, 2495, 2439, 150, 209, 0, 92, 2997, 1149, 6921, 551, 19450, 21080, 35765, 5160, 62292, 30433, 14862, 35932, 98224, 98224, 98518, 98518, 534, 339507, 104, 237, 14, 348, 1224, 1866, 348376, 5377, 345039, 3582, 1226, 1688, 351826
2012-06-10, 49488, 40840, 12587, 11974, 13359, 30587, 448, 976, 1868, 4855, 7928, 7267, 15195, 1379, 21234, 36025, 50034, 52703, 5922, 61703, 13262, 13960, 15085, 352, 12931, 224713, 184998, 13083, 9430, 208685, 8647, 216512, 2231, 10406, 230354, 230407, 845, 693, 606, 2904, 817, 4124, 566, 2998, 1606, 5584, 5668, 7106, 983, 1706, 2638, 1637, 2945, 4784, 11290, 12660, 15928, 16442, 70, 12867, 11429, 8934, 8667, 210, 11244, 2330, 185, 8853, 583, 493, 1393, 1114, 162, 289, 2481, 5880, 2352, 2301, 144, 206, 0, 86, 2897, 1104, 6779, 504, 19210, 20821, 34548, 4799, 60786, 29445, 14204, 34998, 95784, 95784, 96069, 96069, 514, 336169, 101, 228, 13, 348, 1183, 1814, 345302, 5316, 342777, 3469, 1170, 1608, 349410
2012-06-11, 49362, 35662, 11861, 12087, 12708, 29766, 443, 942, 1776, 4824, 7784, 7086, 14870, 1335, 20798, 35672, 49405, 52154, 5898, 61064, 12329, 13020, 14217, 340, 12570, 224306, 184998, 12832, 9351, 208149, 8714, 215971, 2228, 10388, 229130, 229180, 838, 689, 604, 2931, 828, 4080, 560, 2996, 1583, 5548, 5575, 6770, 986, 1662, 2625, 1598, 2785, 4596, 10992, 12347, 15554, 16462, 70, 12734, 11291, 8833, 8580, 213, 11247, 2330, 184, 8929, 588, 503, 1536, 1273, 160, 318, 2457, 5775, 2239, 2184, 143, 202, 0, 79, 2869, 1071, 6620, 470, 18941, 20507, 33381, 4429, 58758, 28242, 13327, 33835, 92594, 92594, 92869, 92869, 504, 331522, 98, 220, 12, 342, 1139, 1758, 340724, 5278, 339007, 3344, 1120, 1544, 345492
2012-06-12, 48890, 32892, 11388, 12144, 11952, 28959, 430, 904, 1680, 4739, 7581, 6869, 14451, 1299, 20234, 34534, 48636, 51454, 5866, 60319, 11392, 12006, 13193, 332, 12012, 223055, 184998, 12567, 9296, 207585, 8641, 215374, 2196, 10390, 227890, 227943, 805, 669, 599, 2908, 810, 4105, 549, 2939, 1558, 5407, 5499, 6626, 970, 1644, 2592, 1562, 2681, 4528, 10741, 12038, 15187, 16440, 65, 12558, 11102, 8650, 8403, 206, 11134, 2330, 173, 8999, 572, 494, 1559, 1319, 147, 309, 2302, 5667, 2144, 2088, 135, 199, 0, 72, 2647, 999, 6412, 444, 18689, 20214, 32166, 4201, 57034, 26868, 12604, 32480, 89513, 89513, 89779, 89779, 493, 326944, 96, 213, 11, 337, 1100, 1698, 336001, 5228, 335044, 3207, 1076, 1468, 341262
