, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2020-02-16,3123.0,4572.0,637.0,330.0,799.0,3688.0,273.0,643.0,195.0,474.0,1359.0,851.0,2210.0,85.0,2725.0,4448.0,11574.0,12846.0,735.0,14624.0,2692.0,2449.0,3602.0,146.0,73668.0,497.0,77912.0,100338.0,801.0,349.0,101483.0,428.0,103232.0,68.0,949.0,104142.0,104130.0,195.0,181.0,300.0,307.0,115.0,1061.0,82.0,271.0,182.0,147.0,1764.0,2244.0,456.0,437.0,1425.0,350.0,1753.0,444.0,1072.0,1310.0,2056.0,1690.0,52.0,2671.0,2572.0,2256.0,2330.0,192.0,4998.0,0.0,122.0,7383.0,95.0,172.0,168.0,134.0,49.0,393.0,270.0,990.0,722.0,1424.0,87.0,66.0,14.0,299.0,56.0,1016.0,524.0,11412.0,12414.0,3687.0,1175.0,18398.0,2204.0,1878.0,4536.0,22934.0,22934.0,24336.0,24336.0,753.0,130670.0,349.0,607.0,220.0,458.0,539.0,757.0,137079.0,6261.0,139404.0,1186.0,1287.0,1221.0,142758.0
2020-02-17,3107.0,4590.0,636.0,325.0,793.0,3683.0,275.0,650.0,195.0,469.0,1362.0,859.0,2221.0,85.0,2743.0,4432.0,11605.0,12884.0,738.0,14784.0,2874.0,2614.0,3838.0,152.0,73855.0,497.0,78289.0,100681.0,790.0,346.0,101799.0,425.0,103534.0,69.0,984.0,104467.0,104451.0,197.0,181.0,304.0,310.0,124.0,1097.0,90.0,271.0,186.0,149.0,1788.0,2290.0,455.0,434.0,1416.0,351.0,1742.0,444.0,1071.0,1308.0,2052.0,1688.0,52.0,2665.0,2562.0,2254.0,2327.0,192.0,4993.0,0.0,122.0,7381.0,95.0,172.0,168.0,135.0,49.0,370.0,268.0,1034.0,786.0,1496.0,88.0,66.0,14.0,298.0,56.0,1024.0,645.0,11619.0,12670.0,3687.0,1185.0,18813.0,2306.0,1882.0,4695.0,23508.0,23508.0,25018.0,25018.0,779.0,132026.0,319.0,626.0,218.0,533.0,568.0,794.0,138605.0,6301.0,140972.0,1326.0,1374.0,1278.0,144620.0
2020-02-18,3085.0,4622.0,635.0,317.0,784.0,3673.0,278.0,662.0,195.0,466.0,1368.0,869.0,2237.0,84.0,2755.0,4409.0,11625.0,12911.0,742.0,14935.0,3098.0,2849.0,4097.0,159.0,74047.0,497.0,78762.0,101020.0,780.0,345.0,102155.0,412.0,103916.0,68.0,963.0,104855.0,104844.0,200.0,183.0,280.0,308.0,121.0,1110.0,92.0,270.0,187.0,153.0,1814.0,2336.0,455.0,431.0,1409.0,350.0,1729.0,444.0,1068.0,1304.0,2048.0,1688.0,52.0,2655.0,2547.0,2247.0,2318.0,192.0,4987.0,0.0,122.0,7380.0,95.0,172.0,168.0,136.0,49.0,373.0,266.0,1075.0,849.0,1569.0,90.0,66.0,14.0,296.0,56.0,1037.0,669.0,11797.0,12947.0,3686.0,1183.0,19068.0,2397.0,1948.0,4822.0,23889.0,23889.0,25501.0,25501.0,779.0,132955.0,289.0,585.0,199.0,543.0,571.0,815.0,139652.0,6297.0,142036.0,1557.0,1428.0,1256.0,145945.0
2020-02-19,3083.0,4636.0,631.0,315.0,777.0,3665.0,279.0,660.0,193.0,468.0,1377.0,873.0,2249.0,83.0,2768.0,4377.0,11619.0,12909.0,744.0,14831.0,3227.0,2997.0,4250.0,155.0,74173.0,497.0,79069.0,100927.0,773.0,344.0,102045.0,409.0,103809.0,69.0,965.0,104776.0,104779.0,202.0,186.0,290.0,315.0,130.0,1108.0,94.0,268.0,187.0,157.0,1824.0,2388.0,454.0,429.0,1405.0,350.0,1716.0,443.0,1063.0,1296.0,2039.0,1688.0,52.0,2644.0,2531.0,2237.0,2305.0,192.0,4975.0,0.0,118.0,7378.0,95.0,172.0,168.0,140.0,48.0,385.0,266.0,1091.0,894.0,1632.0,90.0,66.0,14.0,294.0,55.0,1040.0,688.0,11913.0,13136.0,3684.0,1221.0,19263.0,2479.0,2008.0,4886.0,24148.0,24148.0,25767.0,25767.0,885.0,133741.0,301.0,589.0,212.0,506.0,597.0,831.0,140516.0,6353.0,142977.0,1569.0,1476.0,1241.0,147123.0
2020-02-20,3083.0,4638.0,629.0,315.0,770.0,3662.0,279.0,658.0,192.0,473.0,1377.0,871.0,2248.0,83.0,2772.0,4348.0,11308.0,12571.0,742.0,14645.0,3290.0,3068.0,4362.0,151.0,74074.0,497.0,79146.0,101038.0,767.0,344.0,102156.0,400.0,103923.0,68.0,1003.0,104913.0,104908.0,201.0,187.0,294.0,316.0,119.0,1125.0,97.0,263.0,187.0,160.0,1834.0,2422.0,453.0,428.0,1399.0,350.0,1705.0,442.0,1060.0,1291.0,2032.0,1688.0,52.0,2634.0,2514.0,2225.0,2290.0,191.0,4958.0,0.0,113.0,7373.0,95.0,171.0,167.0,143.0,48.0,371.0,266.0,1100.0,928.0,1664.0,91.0,66.0,14.0,294.0,55.0,1039.0,704.0,11988.0,13285.0,3682.0,1187.0,19444.0,2512.0,2033.0,4895.0,24339.0,24339.0,25876.0,25876.0,899.0,133957.0,294.0,580.0,200.0,497.0,604.0,872.0,140796.0,6354.0,143281.0,1610.0,1449.0,1242.0,147556.0
2020-02-21,3061.0,4640.0,629.0,310.0,764.0,3657.0,279.0,658.0,191.0,475.0,1377.0,884.0,2261.0,83.0,2774.0,4325.0,10885.0,12103.0,742.0,14300.0,3402.0,3165.0,4485.0,158.0,73832.0,497.0,79071.0,100978.0,763.0,343.0,102097.0,392.0,103873.0,68.0,1024.0,104906.0,104909.0,203.0,190.0,297.0,320.0,125.0,1134.0,99.0,258.0,188.0,167.0,1845.0,2443.0,451.0,426.0,1392.0,350.0,1693.0,441.0,1058.0,1289.0,2030.0,1686.0,52.0,2624.0,2499.0,2215.0,2276.0,190.0,4937.0,0.0,111.0,7371.0,94.0,170.0,166.0,144.0,48.0,363.0,266.0,1109.0,962.0,1687.0,91.0,66.0,14.0,291.0,55.0,1041.0,702.0,12029.0,13341.0,3681.0,1149.0,19493.0,2533.0,2134.0,4934.0,24426.0,24426.0,26012.0,26012.0,757.0,134037.0,263.0,559.0,204.0,485.0,594.0,871.0,140917.0,6301.0,143361.0,1649.0,1430.0,1239.0,147642.0
2020-02-22,3013.0,4648.0,629.0,303.0,759.0,3650.0,279.0,662.0,188.0,475.0,1377.0,892.0,2269.0,82.0,2786.0,4305.0,10853.0,12069.0,743.0,14278.0,3579.0,3322.0,4630.0,165.0,73556.0,497.0,78927.0,100825.0,758.0,340.0,101937.0,385.0,103716.0,69.0,1024.0,104754.0,104760.0,215.0,199.0,306.0,332.0,132.0,1150.0,103.0,254.0,190.0,176.0,1854.0,2457.0,449.0,424.0,1384.0,349.0,1679.0,440.0,1055.0,1286.0,2025.0,1686.0,52.0,2613.0,2482.0,2204.0,2263.0,190.0,4921.0,0.0,111.0,7372.0,93.0,170.0,165.0,147.0,48.0,356.0,273.0,1118.0,996.0,1722.0,92.0,67.0,14.0,289.0,55.0,1045.0,830.0,12126.0,13333.0,3682.0,1273.0,19559.0,2609.0,2448.0,5040.0,24599.0,24599.0,26358.0,26358.0,733.0,134198.0,274.0,566.0,226.0,466.0,614.0,884.0,141046.0,6277.0,143466.0,1652.0,1390.0,1202.0,147736.0
2020-02-23,3007.0,4668.0,626.0,300.0,752.0,3642.0,281.0,667.0,188.0,470.0,1374.0,907.0,2281.0,82.0,2793.0,4287.0,10874.0,12097.0,749.0,14449.0,3814.0,3561.0,4888.0,171.0,73527.0,494.0,79087.0,100946.0,754.0,338.0,102027.0,390.0,103782.0,72.0,1119.0,104862.0,104852.0,217.0,213.0,327.0,351.0,145.0,1184.0,109.0,250.0,194.0,186.0,1875.0,2472.0,448.0,421.0,1375.0,348.0,1664.0,439.0,1052.0,1280.0,2016.0,1686.0,52.0,2602.0,2465.0,2192.0,2248.0,190.0,4902.0,0.0,112.0,7374.0,93.0,170.0,165.0,148.0,47.0,349.0,281.0,1128.0,1030.0,1767.0,96.0,68.0,14.0,287.0,55.0,1068.0,916.0,12306.0,13446.0,3680.0,1372.0,19751.0,2717.0,2685.0,5225.0,24976.0,24976.0,26769.0,26769.0,754.0,134562.0,299.0,571.0,237.0,467.0,629.0,921.0,141404.0,6291.0,143835.0,1675.0,1390.0,1212.0,148038.0
2020-02-24,3007.0,4688.0,623.0,299.0,748.0,3637.0,282.0,669.0,188.0,467.0,1375.0,916.0,2291.0,81.0,2801.0,4260.0,10883.0,12110.0,759.0,14344.0,3936.0,3712.0,5053.0,170.0,73663.0,492.0,79373.0,101233.0,751.0,337.0,102306.0,388.0,104054.0,71.0,1166.0,105182.0,105169.0,222.0,205.0,341.0,356.0,157.0,1236.0,115.0,246.0,197.0,196.0,1918.0,2502.0,447.0,419.0,1366.0,348.0,1648.0,438.0,1049.0,1274.0,2007.0,1682.0,52.0,2587.0,2445.0,2179.0,2232.0,190.0,4885.0,0.0,113.0,7378.0,93.0,170.0,165.0,151.0,46.0,340.0,276.0,1137.0,1063.0,1796.0,99.0,68.0,14.0,286.0,54.0,1080.0,986.0,12447.0,13565.0,3678.0,1484.0,19957.0,2808.0,2854.0,5345.0,25302.0,25302.0,27071.0,27071.0,753.0,135109.0,337.0,615.0,244.0,477.0,623.0,936.0,141966.0,6308.0,144414.0,1741.0,1424.0,1240.0,148662.0
2020-02-25,2993.0,4681.0,622.0,295.0,739.0,3632.0,280.0,662.0,188.0,466.0,1374.0,918.0,2292.0,81.0,2806.0,4227.0,10882.0,12113.0,764.0,14175.0,3888.0,3712.0,5067.0,161.0,73572.0,484.0,79364.0,101277.0,746.0,337.0,102374.0,383.0,104152.0,70.0,1125.0,105290.0,105292.0,218.0,195.0,329.0,342.0,138.0,1259.0,114.0,242.0,200.0,206.0,1963.0,2556.0,447.0,417.0,1356.0,348.0,1632.0,438.0,1046.0,1270.0,2000.0,1682.0,52.0,2571.0,2422.0,2162.0,2213.0,190.0,4863.0,0.0,114.0,7381.0,93.0,171.0,165.0,152.0,46.0,342.0,280.0,1147.0,1097.0,1812.0,98.0,69.0,14.0,286.0,54.0,1085.0,1152.0,12653.0,13755.0,3674.0,1605.0,20226.0,2882.0,2954.0,5450.0,25676.0,25676.0,27400.0,27400.0,778.0,135805.0,326.0,654.0,231.0,517.0,616.0,932.0,142697.0,6285.0,145124.0,1770.0,1429.0,1252.0,149489.0
2020-02-26,2970.0,4662.0,620.0,290.0,731.0,3626.0,279.0,648.0,188.0,466.0,1364.0,913.0,2276.0,80.0,2803.0,4195.0,10876.0,12110.0,765.0,14157.0,3696.0,3523.0,4893.0,150.0,73384.0,481.0,79002.0,100936.0,744.0,337.0,102051.0,364.0,103854.0,66.0,1085.0,104995.0,105012.0,207.0,181.0,288.0,321.0,119.0,1226.0,105.0,239.0,195.0,214.0,1952.0,2593.0,447.0,415.0,1350.0,348.0,1618.0,438.0,1044.0,1268.0,1995.0,1716.0,52.0,2560.0,2403.0,2145.0,2193.0,189.0,4842.0,0.0,116.0,7385.0,93.0,171.0,163.0,153.0,46.0,344.0,284.0,1170.0,1115.0,1823.0,99.0,70.0,14.0,284.0,54.0,1092.0,1213.0,12789.0,13950.0,3659.0,1549.0,20456.0,2878.0,2643.0,5350.0,25806.0,25806.0,27395.0,27395.0,731.0,135964.0,284.0,616.0,196.0,545.0,584.0,923.0,143024.0,6234.0,145434.0,1729.0,1311.0,1219.0,149840.0
2020-02-27,2969.0,4646.0,617.0,286.0,728.0,3616.0,279.0,639.0,188.0,466.0,1351.0,904.0,2255.0,80.0,2783.0,4163.0,10865.0,12102.0,763.0,14031.0,3570.0,3381.0,4686.0,150.0,73272.0,481.0,78666.0,100194.0,744.0,337.0,101328.0,350.0,103154.0,63.0,1048.0,104303.0,104337.0,193.0,169.0,267.0,304.0,109.0,1171.0,98.0,239.0,190.0,223.0,1899.0,2582.0,446.0,413.0,1344.0,348.0,1606.0,437.0,1041.0,1265.0,1990.0,1792.0,52.0,2596.0,2420.0,2143.0,2183.0,189.0,4820.0,0.0,116.0,7388.0,92.0,169.0,163.0,153.0,46.0,338.0,281.0,1194.0,1125.0,1817.0,100.0,70.0,14.0,283.0,54.0,1092.0,1152.0,12783.0,14000.0,3637.0,1448.0,20474.0,2815.0,2504.0,5218.0,25692.0,25692.0,27167.0,27167.0,647.0,135324.0,234.0,545.0,173.0,501.0,548.0,893.0,142482.0,6092.0,144790.0,1673.0,1134.0,1154.0,149027.0
2020-02-28,2969.0,4645.0,614.0,285.0,720.0,3612.0,279.0,630.0,188.0,466.0,1341.0,895.0,2236.0,80.0,2763.0,4129.0,10836.0,12073.0,762.0,14011.0,3558.0,3327.0,4598.0,155.0,73098.0,481.0,78427.0,99882.0,742.0,336.0,100975.0,346.0,102755.0,64.0,1017.0,103805.0,103817.0,186.0,166.0,256.0,296.0,108.0,1139.0,94.0,239.0,189.0,233.0,1846.0,2537.0,445.0,410.0,1338.0,346.0,1592.0,435.0,1040.0,1263.0,1987.0,1871.0,52.0,2664.0,2478.0,2184.0,2212.0,189.0,4822.0,0.0,113.0,7388.0,92.0,168.0,163.0,155.0,45.0,374.0,276.0,1219.0,1134.0,1822.0,99.0,69.0,14.0,279.0,54.0,1083.0,1167.0,12772.0,14017.0,3626.0,1386.0,20366.0,2742.0,2543.0,5158.0,25523.0,25523.0,27060.0,27060.0,583.0,134314.0,210.0,498.0,167.0,433.0,591.0,884.0,141394.0,6043.0,143669.0,1653.0,1111.0,1126.0,147667.0
2020-02-29,2969.0,4660.0,609.0,281.0,715.0,3603.0,279.0,630.0,188.0,465.0,1333.0,891.0,2224.0,80.0,2745.0,4103.0,10815.0,12054.0,766.0,14105.0,3721.0,3466.0,4793.0,167.0,73056.0,480.0,78536.0,99951.0,736.0,334.0,101016.0,348.0,102767.0,66.0,1022.0,103770.0,103765.0,183.0,168.0,261.0,306.0,119.0,1144.0,92.0,237.0,188.0,243.0,1831.0,2490.0,444.0,404.0,1324.0,344.0,1572.0,433.0,1039.0,1262.0,1985.0,1949.0,52.0,2731.0,2540.0,2249.0,2272.0,189.0,4860.0,0.0,112.0,7387.0,91.0,168.0,163.0,155.0,45.0,721.0,278.0,1245.0,1143.0,1816.0,100.0,69.0,14.0,277.0,53.0,1091.0,1259.0,12849.0,14088.0,3623.0,1421.0,20416.0,2730.0,2789.0,5243.0,25659.0,25659.0,27327.0,27327.0,580.0,134033.0,209.0,482.0,197.0,383.0,597.0,943.0,140959.0,6060.0,143217.0,1667.0,1183.0,1125.0,147147.0
2020-03-01,2969.0,4676.0,604.0,278.0,709.0,3595.0,279.0,638.0,187.0,460.0,1331.0,891.0,2222.0,80.0,2737.0,4090.0,10797.0,12034.0,770.0,14061.0,3859.0,3320.0,4931.0,170.0,69056.0,477.0,76821.0,98970.0,730.0,334.0,100301.0,349.0,102303.0,67.0,1037.0,103568.0,103618.0,189.0,170.0,265.0,314.0,127.0,1171.0,94.0,241.0,192.0,249.0,1857.0,2475.0,443.0,401.0,1313.0,343.0,1549.0,433.0,1036.0,1258.0,1979.0,2028.0,52.0,2787.0,2597.0,2310.0,2333.0,188.0,4928.0,0.0,116.0,7390.0,91.0,168.0,163.0,157.0,45.0,1294.0,287.0,1272.0,1153.0,1824.0,104.0,70.0,14.0,276.0,53.0,1137.0,1471.0,13063.0,14222.0,3623.0,1486.0,20546.0,2812.0,3063.0,5397.0,25943.0,25943.0,27759.0,27759.0,612.0,134444.0,224.0,510.0,248.0,367.0,606.0,945.0,141276.0,6033.0,143486.0,1689.0,1230.0,1167.0,147460.0
2020-03-02,2954.0,4684.0,603.0,275.0,702.0,3588.0,279.0,651.0,185.0,457.0,1336.0,896.0,2231.0,78.0,2736.0,4071.0,10798.0,12038.0,777.0,14287.0,3975.0,2641.0,4231.0,169.0,54970.0,474.0,61370.0,84591.0,729.0,332.0,86787.0,344.0,89924.0,67.0,1037.0,93021.0,93685.0,208.0,186.0,264.0,327.0,127.0,1192.0,106.0,248.0,194.0,266.0,1886.0,2490.0,442.0,398.0,1302.0,341.0,1527.0,432.0,1033.0,1251.0,1969.0,2107.0,52.0,2845.0,2649.0,2369.0,2390.0,188.0,4995.0,0.0,120.0,7394.0,91.0,169.0,163.0,159.0,45.0,1630.0,299.0,1301.0,1162.0,1831.0,110.0,70.0,14.0,284.0,53.0,1226.0,1672.0,13377.0,14508.0,3620.0,1537.0,20528.0,2905.0,3326.0,5575.0,26103.0,26103.0,27970.0,27970.0,658.0,132284.0,260.0,531.0,254.0,389.0,634.0,997.0,140109.0,6009.0,142472.0,1683.0,1231.0,1199.0,146859.0
2020-03-03,2901.0,4699.0,603.0,267.0,700.0,3582.0,279.0,663.0,184.0,452.0,1342.0,908.0,2249.0,78.0,2748.0,4059.0,10820.0,12067.0,788.0,14404.0,4111.0,2779.0,4345.0,166.0,54585.0,476.0,58658.0,80087.0,732.0,331.0,81163.0,349.0,82981.0,69.0,1045.0,84222.0,84337.0,213.0,194.0,264.0,345.0,134.0,1199.0,116.0,257.0,196.0,287.0,1910.0,2512.0,441.0,394.0,1295.0,340.0,1510.0,432.0,1027.0,1244.0,1959.0,2183.0,52.0,2906.0,2703.0,2427.0,2445.0,186.0,5063.0,0.0,121.0,7396.0,91.0,169.0,163.0,160.0,45.0,1777.0,304.0,1326.0,1171.0,1832.0,117.0,69.0,14.0,314.0,53.0,1297.0,1790.0,13661.0,14830.0,3616.0,1545.0,20863.0,3023.0,3490.0,5768.0,26630.0,26630.0,28475.0,28475.0,626.0,120393.0,265.0,549.0,247.0,407.0,658.0,1034.0,129210.0,5977.0,131907.0,1680.0,1206.0,1208.0,137059.0
2020-03-04,2893.0,4722.0,602.0,266.0,692.0,3577.0,279.0,676.0,184.0,448.0,1351.0,916.0,2267.0,78.0,2761.0,4044.0,10845.0,12099.0,802.0,14483.0,4367.0,2972.0,4592.0,168.0,54709.0,480.0,59023.0,80404.0,741.0,330.0,81436.0,344.0,83170.0,69.0,1054.0,84174.0,84159.0,219.0,193.0,261.0,347.0,142.0,1207.0,113.0,263.0,197.0,306.0,1929.0,2538.0,440.0,392.0,1287.0,340.0,1493.0,431.0,1022.0,1239.0,1950.0,2261.0,52.0,2968.0,2759.0,2487.0,2502.0,184.0,5121.0,0.0,120.0,7395.0,91.0,169.0,163.0,159.0,45.0,1812.0,307.0,1352.0,1180.0,1829.0,121.0,68.0,14.0,336.0,53.0,1322.0,1762.0,13745.0,14978.0,3614.0,1542.0,21111.0,3150.0,3628.0,5901.0,27012.0,27012.0,28984.0,28984.0,654.0,116038.0,308.0,658.0,297.0,434.0,775.0,1122.0,123243.0,5904.0,125429.0,1674.0,1170.0,1201.0,129691.0
2020-03-05,2893.0,4759.0,598.0,265.0,685.0,3573.0,279.0,685.0,184.0,446.0,1361.0,927.0,2288.0,78.0,2779.0,4034.0,10862.0,12121.0,819.0,14623.0,4821.0,3422.0,5094.0,179.0,54844.0,486.0,59675.0,81027.0,754.0,329.0,82046.0,329.0,83757.0,70.0,1054.0,84726.0,84698.0,223.0,193.0,259.0,347.0,148.0,1211.0,107.0,265.0,194.0,319.0,1934.0,2567.0,440.0,389.0,1278.0,339.0,1473.0,429.0,1020.0,1235.0,1943.0,2309.0,52.0,3028.0,2815.0,2548.0,2560.0,184.0,5179.0,0.0,121.0,7394.0,91.0,169.0,163.0,157.0,45.0,1827.0,314.0,1399.0,1183.0,1827.0,124.0,67.0,14.0,355.0,53.0,1390.0,1790.0,13761.0,14978.0,3610.0,1564.0,21169.0,3284.0,3872.0,6127.0,27296.0,27296.0,29361.0,29361.0,668.0,116761.0,334.0,662.0,280.0,526.0,723.0,1183.0,123920.0,5845.0,125942.0,1679.0,1198.0,1175.0,129876.0
2020-03-06,2885.0,4794.0,594.0,261.0,680.0,3565.0,278.0,701.0,184.0,446.0,1372.0,945.0,2317.0,77.0,2801.0,4028.0,10882.0,12148.0,843.0,14958.0,5165.0,3805.0,5598.0,185.0,55051.0,492.0,60370.0,81410.0,764.0,328.0,82479.0,326.0,84236.0,72.0,1069.0,85273.0,85260.0,227.0,200.0,260.0,366.0,166.0,1229.0,106.0,270.0,198.0,334.0,1943.0,2590.0,440.0,386.0,1270.0,338.0,1456.0,428.0,1017.0,1231.0,1938.0,2317.0,52.0,3047.0,2838.0,2598.0,2611.0,184.0,5243.0,0.0,123.0,7395.0,90.0,167.0,163.0,160.0,45.0,1726.0,338.0,1453.0,1183.0,1830.0,125.0,66.0,14.0,366.0,52.0,1482.0,1927.0,13951.0,15118.0,3612.0,1654.0,21276.0,3444.0,4131.0,6292.0,27569.0,27569.0,29700.0,29700.0,678.0,117670.0,335.0,674.0,254.0,533.0,841.0,1210.0,124878.0,5896.0,126963.0,1693.0,1282.0,1215.0,130981.0
2020-03-07,2859.0,4850.0,590.0,259.0,676.0,3558.0,275.0,717.0,184.0,446.0,1390.0,972.0,2362.0,77.0,2834.0,4016.0,10923.0,12198.0,867.0,15013.0,5306.0,3974.0,5830.0,197.0,55423.0,501.0,60960.0,81775.0,768.0,327.0,82826.0,329.0,84555.0,74.0,1097.0,85584.0,85565.0,252.0,224.0,276.0,402.0,190.0,1264.0,111.0,277.0,202.0,354.0,1969.0,2616.0,439.0,382.0,1262.0,338.0,1443.0,426.0,1015.0,1228.0,1934.0,2323.0,52.0,3041.0,2828.0,2610.0,2627.0,185.0,5290.0,0.0,125.0,7397.0,90.0,167.0,163.0,164.0,45.0,1712.0,353.0,1504.0,1182.0,1830.0,128.0,64.0,14.0,377.0,52.0,1555.0,2049.0,14166.0,15332.0,3615.0,1739.0,21582.0,3650.0,4488.0,6549.0,28131.0,28131.0,30358.0,30358.0,687.0,118649.0,325.0,670.0,280.0,539.0,848.0,1330.0,125999.0,5915.0,128101.0,1740.0,1352.0,1225.0,132250.0
2020-03-08,2855.0,4887.0,590.0,253.0,667.0,3551.0,275.0,728.0,184.0,446.0,1405.0,991.0,2395.0,77.0,2879.0,4000.0,10965.0,12249.0,889.0,14958.0,5452.0,4119.0,5959.0,195.0,55570.0,512.0,61346.0,82183.0,775.0,327.0,83253.0,327.0,84997.0,74.0,1114.0,86062.0,86045.0,264.0,237.0,300.0,417.0,192.0,1303.0,128.0,285.0,204.0,374.0,2013.0,2655.0,437.0,378.0,1255.0,338.0,1427.0,425.0,1016.0,1228.0,1931.0,2331.0,52.0,3036.0,2818.0,2606.0,2621.0,191.0,5308.0,0.0,125.0,7398.0,90.0,167.0,163.0,167.0,45.0,1892.0,354.0,1556.0,1181.0,1808.0,131.0,63.0,14.0,391.0,52.0,1587.0,2120.0,14276.0,15481.0,3617.0,1703.0,21784.0,3884.0,4637.0,6843.0,28626.0,28626.0,30923.0,30923.0,684.0,119700.0,320.0,666.0,262.0,528.0,748.0,1269.0,127057.0,5903.0,129158.0,1733.0,1333.0,1189.0,133352.0
