, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-09-16, 8268, 14180, 1578, 1680, 1715, 7522, 430, 830, 370, 1152, 2448, 728, 3180, 145, 4215, 9545, 15202, 16875, 460, 15748, 865, 2305, 3122, 100, , 505, 90035, 78098, 1730, 500, 80338, 1518, 81958, 120, 1265, 83232, 83240, 55, 45, 170, 305, 30, 2472, 75, 350, 350, 712, 450, 1958, 700, 475, 1080, 948, 1750, 738, 3840, 4540, 6390, 6915, 50, 4872, 4485, 2642, 2568, 340, 5565, 230, 190, 7758, 195, 280, 260, 180, 70, 435, 340, 1015, 572, 972, 70, 110, 20, 28, 410, 70, 1612, 220, 12478, 13172, 5665, 1465, 21680, 2202, 1252, 8565, 30238, 30238, 30300, 30300, 180, 115732, 50, 70, 0, 260, 330, 660, 117200, 4695, 120828, 950, 412, 678, 122818
2011-09-17, 8110, 14172, 1588, 1665, 1770, 7528, 430, 830, 370, 1142, 2438, 738, 3172, 140, 4200, 9548, 15090, 16745, 460, 15612, 868, 2298, 3102, 100, , 500, 89858, 77972, 1725, 495, 80205, 1562, 81895, 120, 1295, 83198, 83198, 55, 50, 162, 335, 30, 2438, 70, 342, 338, 710, 448, 1955, 690, 470, 1070, 935, 1722, 728, 3735, 4430, 6285, 6808, 50, 4798, 4425, 2588, 2508, 340, 5500, 230, 190, 7802, 190, 270, 260, 170, 70, 422, 340, 988, 538, 960, 70, 110, 20, 20, 412, 70, 1585, 220, 12468, 13180, 5652, 1445, 21675, 2188, 1205, 8515, 30190, 30190, 30255, 30255, 180, 115648, 50, 70, 0, 260, 330, 660, 117152, 4680, 120765, 950, 390, 678, 122812
2011-09-18, 7958, 14160, 1598, 1640, 1765, 7515, 430, 835, 368, 1135, 2428, 740, 3170, 140, 4188, 9542, 15048, 16688, 460, 15538, 875, 2308, 3115, 100, , 500, 89648, 77822, 1705, 490, 80042, 1538, 81715, 112, 1305, 83045, 83050, 50, 50, 150, 295, 30, 2368, 75, 340, 332, 700, 415, 1952, 695, 480, 1082, 940, 1720, 720, 3615, 4308, 6162, 6685, 50, 4738, 4380, 2570, 2500, 345, 5480, 230, 195, 7845, 190, 270, 260, 170, 70, 445, 345, 960, 488, 928, 70, 110, 20, 20, 418, 70, 1562, 220, 12460, 13185, 5660, 1428, 21658, 2175, 1178, 8470, 30130, 30130, 30192, 30192, 180, 115502, 50, 70, 0, 260, 330, 660, 117078, 4665, 120660, 950, 378, 655, 122665
2011-09-19, 7838, 14160, 1582, 1622, 1708, 7480, 425, 840, 362, 1125, 2420, 748, 3168, 135, 4180, 9498, 15022, 16648, 460, 15468, 878, 2310, 3120, 92, , 500, 89475, 77682, 1685, 482, 79885, 1530, 81550, 110, 1298, 82875, 82885, 50, 50, 138, 275, 30, 2295, 70, 340, 340, 698, 378, 1942, 698, 475, 1085, 932, 1738, 720, 3508, 4195, 6055, 6575, 50, 4692, 4338, 2565, 2505, 350, 5490, 230, 200, 7890, 185, 270, 260, 170, 70, 450, 342, 928, 440, 895, 72, 110, 20, 20, 375, 70, 1540, 215, 12440, 13178, 5662, 1410, 21650, 2162, 1160, 8442, 30090, 30090, 30155, 30155, 180, 115292, 50, 70, 0, 260, 330, 668, 116928, 4660, 120482, 950, 388, 660, 122482
2011-09-20, 7778, 14155, 1582, 1630, 1688, 7485, 428, 848, 365, 1120, 2420, 758, 3168, 132, 4175, 9445, 14962, 16570, 462, 15435, 885, 2320, 3130, 92, , 490, 89190, 77550, 1658, 480, 79722, 1478, 81338, 110, 1252, 82620, 82630, 55, 58, 125, 240, 30, 2220, 70, 340, 335, 690, 348, 1912, 700, 480, 1095, 922, 1748, 720, 3395, 4075, 5930, 6455, 50, 4668, 4320, 2568, 2512, 358, 5512, 230, 200, 7925, 188, 270, 260, 175, 70, 450, 350, 898, 395, 860, 80, 110, 20, 20, 415, 70, 1518, 210, 12412, 13165, 5672, 1395, 21630, 2145, 1150, 6818, 28448, 28448, 28508, 28508, 180, 114848, 50, 70, 0, 260, 330, 670, 116652, 4658, 120200, 945, 358, 655, 122232
2011-09-21, 7922, 14150, 1595, 1595, 1622, 7465, 430, 860, 360, 1110, 2420, 758, 3178, 132, 4180, 9402, 14890, 16480, 465, 15390, 888, 2318, 3138, 90, , 490, 88970, 77460, 1630, 470, 79598, 1462, 81185, 110, 1262, 82458, 82465, 55, 60, 112, 265, 30, 2148, 70, 340, 318, 682, 310, 1885, 695, 480, 1122, 912, 1770, 715, 3278, 3955, 5805, 6328, 50, 4628, 4285, 2578, 2538, 360, 5545, 230, 198, 7960, 180, 268, 255, 172, 70, 448, 342, 865, 348, 825, 80, 110, 20, 20, 395, 70, 1502, 212, 12405, 13160, 5678, 1380, 21612, 2132, 1182, 4095, 25708, 25708, 25770, 25770, 190, 111255, 50, 70, 0, 260, 325, 670, 113540, 4650, 117212, 942, 358, 650, 119498
2011-09-22, 8212, 14145, 1615, 1718, 1818, 7558, 430, 870, 360, 1102, 2420, 768, 3195, 132, 4190, 9375, 14855, 16435, 460, 15260, 895, 2112, 2998, 92, , 490, 88850, 77240, 1608, 470, 79360, 1428, 80942, 110, 1235, 82228, 82245, 50, 60, 102, 250, 30, 2078, 75, 335, 320, 678, 268, 1848, 690, 475, 1115, 905, 1790, 710, 3155, 3830, 5682, 6205, 50, 4595, 4252, 2580, 2552, 360, 5580, 230, 190, 7998, 175, 260, 250, 165, 70, 430, 340, 835, 300, 785, 80, 110, 20, 20, 370, 70, 1468, 202, 12370, 13148, 5692, 1365, 21560, 2122, 1150, 4082, 25642, 25642, 25708, 25708, 180, 110210, 50, 70, 0, 260, 320, 670, 112028, 4650, 115538, 940, 348, 642, 117520
2011-09-23, 8105, 14132, 1580, 1685, 2088, 7568, 430, 870, 360, 1098, 2420, 782, 3202, 130, 4195, 9465, 14830, 16398, 462, 15185, 898, 2082, 2900, 90, , 490, 88668, 76942, 1595, 470, 79035, 1492, 80622, 110, 1232, 81878, 81885, 52, 62, 88, 248, 30, 2002, 70, 332, 325, 670, 228, 1808, 690, 470, 1088, 892, 1780, 700, 3028, 3690, 5530, 6070, 50, 4555, 4228, 2588, 2570, 360, 5600, 230, 190, 8028, 170, 260, 250, 160, 70, 408, 330, 802, 252, 745, 80, 110, 20, 12, 305, 70, 1428, 200, 12305, 13095, 5690, 1348, 21492, 2108, 1105, 4068, 25560, 25560, 25625, 25625, 180, 109772, 50, 70, 0, 260, 320, 670, 111675, 4650, 115165, 940, 342, 642, 117132
2011-09-24, 7898, 14130, 1560, 1790, 2168, 7585, 428, 870, 355, 1090, 2410, 780, 3190, 130, 4192, 9420, 14888, 16448, 460, 15208, 908, 2088, 2905, 90, , 490, 88508, 76792, 1580, 465, 78862, 1490, 80482, 100, 1268, 81762, 81768, 52, 70, 80, 262, 30, 1945, 70, 330, 325, 670, 168, 1770, 690, 462, 1068, 878, 1745, 690, 2930, 3582, 5382, 5910, 50, 4458, 4150, 2572, 2575, 360, 5620, 230, 190, 8060, 170, 250, 245, 150, 70, 402, 330, 800, 238, 715, 80, 110, 20, 5, 302, 70, 1398, 192, 12235, 13025, 5688, 1335, 21412, 2092, 1098, 4052, 25465, 25465, 25532, 25532, 180, 109392, 50, 70, 0, 252, 320, 670, 111308, 4650, 114780, 940, 352, 642, 116735
2011-09-25, 7520, 14120, 1542, 1675, 2155, 7530, 420, 862, 350, 1082, 2395, 788, 3178, 132, 4175, 9512, 14860, 16405, 468, 15195, 910, 2092, 2910, 90, , 490, 88430, 76732, 1578, 460, 78775, 1412, 80315, 100, 1258, 81595, 81602, 60, 70, 80, 238, 30, 1918, 70, 330, 322, 678, 145, 1725, 690, 455, 1050, 865, 1715, 688, 2910, 3552, 5322, 5815, 50, 4342, 4035, 2510, 2532, 360, 5612, 230, 190, 8100, 170, 250, 240, 140, 70, 410, 340, 800, 240, 715, 80, 100, 20, 5, 362, 70, 1420, 190, 12215, 12995, 5680, 1322, 21338, 2078, 1102, 4035, 25372, 25372, 25440, 25440, 180, 109130, 50, 70, 0, 250, 320, 670, 111100, 4650, 114548, 940, 375, 640, 116510
2011-09-26, 7538, 14120, 1535, 1615, 2012, 7410, 420, 862, 350, 1080, 2380, 788, 3170, 132, 4170, 9392, 14898, 16438, 470, 15228, 918, 2102, 2918, 92, , 482, 88372, 76702, 1570, 455, 78738, 1440, 80278, 100, 1250, 81528, 81528, 60, 70, 80, 255, 30, 1908, 70, 330, 335, 688, 155, 1692, 682, 452, 1050, 860, 1690, 680, 2890, 3525, 5300, 5810, 50, 4312, 3998, 2462, 2480, 360, 5565, 230, 190, 8135, 170, 250, 240, 138, 70, 415, 342, 800, 240, 730, 88, 102, 20, 12, 410, 70, 1462, 195, 12295, 13072, 5675, 1308, 21342, 2065, 1125, 4022, 25362, 25362, 25430, 25430, 190, 108878, 50, 70, 0, 250, 322, 680, 110890, 4650, 114318, 940, 382, 642, 116290
2011-09-27, 8182, 14118, 1565, 1612, 1858, 7440, 420, 870, 350, 1070, 2380, 798, 3170, 125, 4155, 9330, 14800, 16325, 470, 15148, 920, 2108, 2930, 90, , 480, 88328, 76645, 1568, 450, 78675, 1418, 80205, 100, 1242, 81458, 81468, 60, 70, 80, 282, 30, 1898, 70, 330, 325, 698, 165, 1680, 685, 455, 1060, 852, 1690, 680, 2872, 3502, 5268, 5810, 50, 4362, 4052, 2500, 2518, 360, 5560, 230, 190, 8180, 165, 250, 240, 132, 70, 430, 342, 800, 245, 742, 90, 105, 20, 20, 360, 70, 1492, 192, 12395, 13178, 5680, 1298, 21432, 2052, 1108, 4010, 25440, 25440, 25510, 25510, 190, 108852, 50, 70, 0, 250, 320, 682, 110898, 4650, 114292, 940, 355, 632, 116248
2011-09-28, 8430, 14110, 1552, 1568, 1932, 7392, 420, 870, 350, 1068, 2370, 808, 3178, 130, 4158, 9308, 14708, 16210, 470, 15052, 928, 2118, 2935, 90, , 480, 88208, 76520, 1558, 450, 78550, 1378, 80050, 100, 1215, 81295, 81302, 60, 72, 80, 252, 30, 1885, 72, 330, 308, 702, 178, 1688, 680, 455, 1060, 850, 1698, 680, 2855, 3482, 5238, 5810, 50, 4432, 4128, 2602, 2622, 365, 5638, 230, 190, 8220, 160, 250, 240, 130, 70, 425, 340, 800, 248, 752, 90, 100, 20, 28, 342, 70, 1520, 190, 12482, 13272, 5688, 1288, 21532, 2042, 1100, 3998, 25530, 25530, 25600, 25600, 190, 108850, 50, 70, 0, 255, 322, 690, 110958, 4650, 114340, 940, 348, 632, 116258
2011-09-29, 8308, 14110, 1560, 1552, 2152, 7378, 420, 878, 350, 1060, 2370, 818, 3188, 130, 4165, 9222, 14692, 16182, 470, 15035, 932, 2118, 2940, 90, , 480, 88058, 76448, 1548, 450, 78452, 1458, 79962, 100, 1235, 81195, 81190, 60, 80, 80, 280, 30, 1872, 70, 335, 305, 710, 178, 1690, 680, 455, 1075, 840, 1708, 678, 2842, 3465, 5208, 5810, 50, 4502, 4218, 2722, 2750, 372, 5765, 230, 190, 8260, 160, 250, 240, 132, 70, 415, 340, 800, 250, 765, 92, 100, 20, 42, 412, 70, 1542, 190, 12572, 13372, 5690, 1275, 21622, 2032, 1115, 3985, 25608, 25608, 25678, 25678, 195, 108768, 50, 72, 0, 260, 330, 692, 110942, 4650, 114310, 940, 360, 630, 116238
2011-09-30, 8132, 14100, 1565, 1515, 1940, 7352, 420, 875, 340, 1058, 2370, 822, 3192, 122, 4168, 9165, 14598, 16072, 470, 14895, 938, 2128, 2948, 90, , 480, 87955, 76492, 1535, 448, 78485, 1445, 80052, 100, 1190, 81245, 81248, 60, 72, 80, 255, 30, 1855, 70, 330, 300, 718, 170, 1690, 680, 452, 1055, 838, 1712, 670, 2850, 3468, 5200, 5810, 50, 4588, 4308, 2845, 2882, 370, 5912, 230, 192, 8308, 160, 250, 240, 130, 75, 430, 342, 800, 250, 768, 95, 100, 22, 38, 355, 70, 1572, 190, 12668, 13470, 5688, 1268, 21725, 2022, 1070, 3975, 25700, 25700, 25770, 25770, 188, 108818, 50, 72, 0, 252, 330, 692, 111028, 4650, 114370, 940, 335, 628, 116275
2011-10-01, 7985, 14092, 1550, 1462, 1685, 6275, 420, 875, 340, 1050, 2360, 822, 3180, 128, 4165, 8995, 14520, 15972, 470, 14788, 945, 1850, 2890, 90, , 480, 87855, 77958, 1525, 440, 79650, 1432, 80865, 92, 1208, 81752, 81680, 62, 80, 80, 295, 30, 1850, 70, 330, 310, 728, 170, 1682, 680, 442, 1018, 832, 1670, 672, 2845, 3462, 5192, 5810, 50, 4645, 4388, 2970, 3022, 370, 6050, 230, 200, 8355, 160, 248, 240, 122, 70, 435, 345, 800, 255, 775, 95, 102, 25, 45, 348, 70, 1602, 190, 12728, 13542, 5678, 1258, 21528, 2008, 1060, 3962, 25488, 25488, 25558, 25558, 185, 108892, 50, 70, 0, 250, 325, 692, 111158, 4650, 114485, 940, 348, 620, 116380
2011-10-02, 7818, 14090, 1508, 1448, 1602, 4722, 420, 880, 340, 1050, 2360, 835, 3195, 120, 4155, 7388, 14265, 15688, 470, 14615, 948, 1090, 2020, 90, , 480, 86765, 79915, 1512, 440, 81990, 1615, 83700, 90, 1225, 84845, 84780, 60, 80, 80, 272, 30, 1838, 70, 330, 318, 730, 192, 1678, 680, 458, 1102, 822, 1692, 670, 2820, 3435, 5175, 5810, 50, 4688, 4432, 3060, 3132, 380, 6195, 230, 190, 8395, 160, 240, 240, 125, 70, 415, 342, 800, 258, 792, 100, 110, 30, 72, 358, 70, 1625, 188, 12832, 13652, 5690, 1250, 20740, 2000, 1088, 3952, 24692, 24692, 24765, 24765, 200, 109828, 50, 70, 0, 255, 330, 702, 111858, 4650, 115102, 932, 352, 620, 116888
2011-10-03, 8180, 14090, 1520, 1442, 1572, 4708, 420, 890, 342, 1045, 2360, 840, 3208, 122, 4165, 6460, 13015, 14315, 470, 13635, 955, 1095, 1922, 90, , 480, 84498, 77440, 1508, 438, 79540, 1505, 81390, 90, 1192, 82900, 83012, 65, 85, 80, 300, 30, 1828, 72, 332, 315, 740, 198, 1688, 680, 462, 1125, 820, 1755, 670, 2798, 3405, 5132, 5802, 52, 4795, 4542, 3172, 3248, 380, 6315, 230, 190, 8438, 160, 250, 240, 132, 80, 415, 350, 800, 260, 802, 102, 110, 30, 85, 438, 70, 1668, 190, 12950, 13775, 5700, 1240, 20862, 1990, 1110, 3940, 24805, 24805, 24875, 24875, 200, 111095, 50, 70, 0, 260, 330, 710, 113562, 4650, 116842, 930, 345, 635, 118695
2011-10-04, 8642, 14085, 1520, 1412, 1520, 4635, 420, 890, 348, 1040, 2370, 848, 3218, 128, 4178, 6390, 11962, 13142, 470, 12540, 958, 1105, 1930, 90, , 480, 83630, 76082, 1500, 430, 78110, 1445, 79762, 90, 1278, 81192, 81245, 70, 90, 80, 360, 30, 1818, 70, 340, 312, 750, 208, 1690, 680, 460, 1130, 820, 1785, 662, 2785, 3385, 5110, 5800, 55, 4918, 4675, 3338, 3412, 390, 6465, 230, 190, 8485, 158, 245, 240, 132, 75, 418, 348, 800, 265, 812, 110, 110, 30, 90, 380, 70, 1700, 190, 13072, 13908, 5710, 1232, 21000, 1980, 1085, 3932, 24930, 24930, 25005, 25005, 200, 109118, 50, 70, 0, 260, 330, 720, 111875, 4650, 115235, 930, 365, 630, 117332
2011-10-05, 8602, 14080, 1540, 1382, 1465, 4562, 420, 900, 340, 1040, 2368, 858, 3222, 122, 4190, 6308, 11760, 12905, 470, 12315, 968, 1108, 1940, 90, , 480, 82945, 75022, 1492, 430, 77012, 1602, 78688, 90, 1358, 80132, 80168, 70, 98, 80, 385, 30, 1805, 70, 340, 320, 762, 215, 1690, 680, 460, 1138, 812, 1800, 660, 2772, 3365, 5078, 5800, 58, 5010, 4788, 3495, 3588, 390, 6650, 230, 190, 8532, 150, 240, 235, 122, 75, 402, 355, 800, 265, 822, 110, 100, 30, 100, 375, 70, 1725, 190, 13160, 14010, 5720, 1225, 21122, 1972, 1055, 3925, 25048, 25048, 25122, 25122, 200, 107795, 50, 70, 0, 270, 330, 720, 110480, 4650, 113782, 930, 372, 620, 115792
2011-10-06, 8512, 14080, 1578, 1425, 1465, 4602, 420, 900, 340, 1030, 2360, 858, 3222, 125, 4190, 6228, 11675, 12808, 470, 12202, 970, 1115, 1942, 90, , 480, 82850, 74765, 1488, 430, 76688, 1570, 78412, 90, 1290, 79740, 79750, 70, 92, 80, 382, 30, 1792, 70, 350, 310, 778, 222, 1690, 680, 462, 1142, 805, 1802, 660, 2765, 3358, 5070, 5800, 52, 5092, 4882, 3632, 3738, 390, 6820, 230, 190, 8575, 150, 240, 238, 125, 72, 392, 345, 800, 268, 832, 110, 100, 30, 108, 350, 70, 1762, 182, 13260, 14110, 5722, 1218, 21222, 1965, 1048, 3915, 25138, 25138, 25212, 25212, 200, 107045, 50, 72, 0, 270, 330, 720, 109700, 4650, 112962, 930, 378, 620, 114940
2011-10-07, 8590, 14072, 1560, 1420, 1435, 4615, 420, 900, 340, 1030, 2360, 872, 3235, 120, 4182, 6272, 11595, 12710, 470, 12095, 978, 1125, 1952, 85, , 480, 82930, 74885, 1480, 430, 76795, 1440, 78348, 90, 1310, 79650, 79648, 70, 100, 80, 400, 30, 1785, 70, 350, 310, 788, 232, 1698, 678, 460, 1148, 798, 1810, 658, 2758, 3342, 5048, 5800, 50, 5162, 4968, 3755, 3875, 390, 6975, 230, 190, 8618, 150, 230, 230, 120, 75, 398, 345, 805, 270, 842, 110, 100, 30, 115, 448, 70, 1788, 182, 13348, 14210, 5720, 1210, 21322, 1955, 1018, 3905, 25228, 25228, 25305, 25305, 205, 106848, 50, 80, 0, 270, 330, 720, 109500, 4650, 112722, 930, 385, 615, 114658
2011-10-08, 8518, 14070, 1528, 1398, 1408, 4500, 420, 908, 345, 1028, 2365, 880, 3248, 120, 4198, 6222, 11610, 12722, 470, 12085, 982, 1125, 1960, 90, , 480, 82935, 74985, 1480, 430, 76888, 1392, 78392, 90, 1298, 79692, 79690, 72, 105, 82, 465, 30, 1775, 78, 358, 320, 805, 242, 1700, 678, 462, 1165, 790, 1818, 652, 2758, 3335, 5032, 5800, 55, 5238, 5052, 3875, 4008, 390, 7118, 230, 198, 8668, 150, 240, 230, 118, 78, 418, 358, 805, 275, 852, 115, 100, 30, 120, 402, 70, 1832, 180, 13450, 14310, 5728, 1200, 21418, 1950, 1072, 3895, 25310, 25310, 25388, 25388, 210, 106915, 50, 80, 0, 278, 330, 730, 109602, 4650, 112800, 930, 378, 610, 114718
2011-10-09, 8622, 14062, 1540, 1398, 1335, 4458, 420, 910, 340, 1020, 2365, 885, 3252, 128, 4212, 6135, 11575, 12672, 472, 12102, 988, 1135, 1968, 90, , 480, 82975, 75075, 1470, 430, 76965, 1495, 78452, 90, 1350, 79765, 79755, 80, 118, 90, 552, 32, 1768, 80, 398, 328, 835, 260, 1700, 672, 460, 1165, 782, 1830, 650, 2752, 3332, 5025, 5800, 58, 5318, 5142, 3995, 4140, 390, 7258, 230, 200, 8715, 150, 238, 230, 120, 80, 420, 358, 802, 275, 862, 120, 100, 30, 128, 372, 70, 1855, 178, 13538, 14410, 5730, 1198, 21522, 1982, 1192, 3910, 25432, 25432, 25512, 25512, 210, 107042, 50, 80, 0, 280, 330, 730, 109795, 4650, 112970, 930, 378, 610, 114882
2011-10-10, 8852, 14060, 1585, 1400, 1430, 4540, 420, 910, 340, 1020, 2360, 890, 3250, 125, 4215, 6062, 11508, 12592, 475, 12098, 998, 1145, 1972, 90, , 480, 83225, 75362, 1470, 430, 77240, 1528, 78850, 88, 1415, 80208, 80192, 82, 135, 90, 582, 40, 1760, 72, 470, 318, 920, 318, 1712, 678, 462, 1162, 780, 1825, 650, 2740, 3318, 5008, 5800, 60, 5392, 5232, 4125, 4278, 390, 7405, 230, 200, 8760, 150, 240, 235, 120, 80, 422, 365, 810, 278, 872, 120, 100, 30, 130, 460, 70, 1895, 180, 13630, 14502, 5730, 1190, 21615, 2088, 1438, 3992, 25608, 25608, 25688, 25688, 210, 107405, 50, 80, 0, 282, 330, 732, 110152, 4650, 113298, 930, 368, 648, 115188
2011-10-11, 9070, 14060, 1698, 1472, 1578, 4875, 420, 910, 340, 1020, 2360, 905, 3260, 130, 4210, 6228, 11452, 12525, 475, 12032, 998, 1148, 1982, 90, , 480, 83470, 75700, 1470, 430, 77582, 1510, 79145, 80, 1478, 80572, 80558, 88, 145, 90, 630, 35, 1750, 78, 522, 322, 982, 392, 1745, 678, 458, 1155, 780, 1820, 670, 2732, 3308, 4992, 5800, 60, 5458, 5310, 4242, 4410, 395, 7548, 230, 208, 8812, 150, 240, 240, 120, 80, 440, 368, 810, 280, 882, 120, 100, 30, 140, 520, 72, 1938, 190, 13748, 14622, 5735, 1182, 21720, 2215, 1778, 4122, 25842, 25842, 25922, 25922, 220, 108062, 50, 80, 0, 290, 340, 745, 110860, 4650, 113978, 930, 368, 655, 115865
2011-10-12, 9240, 14112, 1788, 1605, 1680, 5208, 420, 918, 342, 1010, 2360, 930, 3292, 135, 4232, 6562, 11588, 12660, 480, 12162, 1008, 1155, 1992, 90, , 485, 83598, 75890, 1468, 430, 77772, 1670, 79422, 80, 1515, 80892, 80880, 88, 140, 90, 675, 32, 1742, 75, 550, 310, 1025, 442, 1800, 678, 462, 1175, 770, 1828, 678, 2722, 3295, 4975, 5800, 60, 5522, 5390, 4352, 4535, 400, 7690, 230, 210, 8865, 150, 240, 240, 125, 80, 462, 372, 810, 285, 892, 122, 100, 30, 145, 570, 80, 1985, 198, 13870, 14748, 5742, 1180, 21850, 2348, 2280, 4240, 26092, 26092, 26172, 26172, 220, 108700, 50, 80, 0, 298, 340, 750, 111575, 4650, 114678, 930, 425, 675, 116600
2011-10-13, 9438, 14215, 1860, 1682, 1665, 5368, 420, 920, 342, 1010, 2360, 972, 3338, 122, 4262, 6928, 11920, 13018, 470, 12328, 1015, 1165, 2000, 90, , 482, 83992, 76310, 1460, 422, 78170, 1655, 79925, 80, 1508, 81378, 81355, 88, 150, 100, 642, 30, 1728, 80, 568, 300, 1050, 470, 1842, 678, 470, 1205, 762, 1855, 685, 2722, 3285, 4960, 5800, 60, 5602, 5478, 4470, 4660, 405, 7825, 230, 210, 8908, 142, 235, 232, 130, 80, 468, 360, 810, 288, 900, 130, 100, 30, 158, 518, 72, 2015, 198, 13995, 14880, 5750, 1175, 21990, 2535, 2368, 4432, 26425, 26425, 26505, 26505, 210, 109400, 50, 80, 0, 300, 340, 760, 112310, 4650, 115390, 930, 405, 658, 117360
2011-10-14, 9300, 14275, 1860, 1772, 1655, 5465, 422, 930, 340, 1010, 2360, 1002, 3362, 122, 4300, 7132, 12280, 13400, 470, 12595, 1018, 1175, 2010, 90, , 482, 84338, 76720, 1460, 420, 78580, 1538, 80198, 80, 1488, 81655, 81642, 88, 150, 100, 655, 30, 1715, 80, 575, 298, 1068, 480, 1862, 670, 468, 1205, 758, 1875, 685, 2712, 3272, 4945, 5800, 60, 5700, 5582, 4605, 4805, 410, 7970, 230, 200, 8950, 140, 230, 230, 120, 80, 452, 355, 810, 290, 910, 130, 100, 30, 165, 435, 70, 2022, 190, 14072, 14975, 5758, 1170, 22122, 2522, 2000, 4492, 26608, 26608, 26695, 26695, 210, 110158, 50, 80, 0, 300, 335, 755, 113152, 4650, 116220, 930, 392, 650, 118145
