, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRY'S FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - NEAR POTLATCH, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-04-17, 5428, 10035, 2128, 2110, 3442, 10092, 230, 598, 350, 1560, 2600, 1555, 4155, 1140, 6810, 13465, 22140, 25005, 2725, 30325, 15845, 14028, 15510, 1468, 75778, 2945, 95058, 106000, 1038, 1538, 108515, 2232, 110695, 192, 2948, 113612, 113605, 290, 560, 578, 1402, 948, 3710, 430, 1792, 628, 2395, 3768, 5798, 538, 708, 1928, 990, 2512, 718, 2535, 2982, 4765, 3850, 248, 5402, 5375, 4602, 4452, 630, 7152, 4630, 580, 11682, 60, 72, 245, 1228, 308, 2065, 1555, 5298, 2038, 2098, 980, 460, 90, 350, 1910, 320, 3460, 1642, 21402, 24002, 10345, 5830, 41838, 18068, 13682, 34690, 76528, 76528, 78110, 78110, 1098, 198950, 740, 1628, 192, 1865, 4518, 6105, 206200, 6760, 209052, 2220, 1430, 1745, 214532
2011-04-18, 5638, 10355, 2445, 2262, 3652, 10598, 220, 585, 378, 1662, 2730, 1660, 4390, 1245, 7190, 13860, 22740, 25665, 2810, 31012, 16412, 14365, 15822, 1500, 76542, 3060, 96185, 106000, 1085, 1650, 108655, 2328, 110842, 195, 3005, 113820, 113815, 290, 552, 542, 1420, 892, 3732, 430, 1810, 640, 2425, 3808, 5878, 555, 798, 2135, 1035, 2628, 760, 2655, 3180, 5102, 4165, 270, 5618, 5550, 4692, 4535, 652, 7270, 4630, 595, 11645, 65, 75, 268, 1358, 335, 1965, 1640, 5380, 2092, 2165, 970, 468, 85, 350, 2008, 342, 3720, 1702, 21640, 24235, 10768, 6065, 42635, 18775, 13800, 35232, 77870, 77870, 79405, 79405, 1078, 199278, 738, 1685, 188, 1905, 4578, 6198, 206562, 6758, 209280, 2205, 1448, 1760, 214568
2011-04-19, 5840, 10642, 2682, 2378, 3740, 11010, 220, 575, 400, 1798, 2882, 1778, 4662, 1325, 7525, 14405, 23302, 26285, 2860, 31575, 16938, 14712, 16162, 1450, 77478, 3160, 97542, 106000, 1152, 1750, 108805, 2395, 110995, 198, 3068, 114030, 114022, 292, 550, 512, 1430, 950, 3692, 440, 1812, 645, 2415, 3728, 5908, 580, 892, 2405, 1070, 2875, 812, 2752, 3365, 5462, 4480, 275, 5915, 5790, 4848, 4675, 668, 7430, 4630, 635, 11645, 70, 80, 275, 1448, 332, 1955, 1670, 5442, 2148, 2222, 940, 452, 80, 355, 1902, 350, 3902, 1720, 22250, 24872, 11232, 5915, 43540, 19322, 13642, 35662, 79200, 79200, 80695, 80695, 1050, 200970, 708, 1608, 180, 1890, 4375, 6110, 208698, 6718, 211315, 2178, 1502, 1750, 216605
2011-04-20, 5995, 10825, 2845, 2512, 3938, 11335, 218, 565, 405, 1895, 2985, 1828, 4815, 1365, 7710, 14818, 23642, 26655, 2900, 32020, 17038, 14988, 16420, 1388, 78292, 3310, 98795, 106000, 1248, 1840, 108960, 2692, 111150, 202, 3162, 114272, 114262, 298, 572, 530, 1430, 942, 3782, 450, 1865, 682, 2450, 3752, 5885, 582, 965, 2598, 1088, 3150, 818, 2810, 3422, 5635, 4790, 268, 6322, 6160, 5102, 4908, 670, 7642, 4630, 662, 11658, 65, 72, 272, 1442, 335, 1950, 1660, 5580, 2202, 2280, 900, 438, 80, 350, 1910, 360, 3940, 1698, 22465, 25235, 11578, 5642, 44150, 19838, 13545, 35965, 80115, 80115, 81560, 81560, 1042, 202175, 700, 1562, 175, 1780, 4092, 5740, 210005, 6652, 212540, 2155, 1498, 1735, 217898
2011-04-21, 6192, 10948, 3008, 2685, 4108, 11710, 210, 555, 418, 1980, 3078, 1820, 4898, 1410, 7808, 15188, 23922, 26958, 2968, 32300, 16960, 15225, 16645, 1348, 79035, 3370, 99848, 106000, 1355, 1990, 109188, 3128, 111378, 202, 3322, 114650, 114635, 305, 580, 525, 1485, 1050, 3985, 472, 1950, 680, 2542, 3965, 5945, 580, 1045, 2745, 1090, 3338, 830, 2870, 3465, 5668, 5095, 250, 6718, 6530, 5435, 5232, 665, 7918, 4630, 685, 11668, 60, 70, 278, 1408, 335, 1938, 1622, 5638, 2255, 2325, 878, 435, 80, 342, 1925, 370, 4008, 1652, 22492, 25268, 11825, 5612, 44362, 20382, 13868, 36490, 80848, 80848, 82252, 82252, 1042, 203302, 680, 1510, 170, 1735, 3942, 5490, 211138, 6615, 213568, 2150, 1490, 1798, 218882
2011-04-22, 6642, 12765, 3230, 2845, 4378, 12088, 210, 550, 440, 2068, 3172, 1842, 5012, 1470, 7948, 15578, 24225, 27280, 3020, 32658, 16862, 15425, 16818, 1332, 79788, 3498, 100880, 106000, 1415, 2138, 109452, 3115, 111635, 202, 3410, 114998, 114982, 312, 580, 465, 1495, 1002, 4042, 485, 2015, 685, 2608, 4125, 6145, 595, 1105, 2872, 1090, 3450, 895, 2955, 3605, 5830, 5402, 358, 7012, 6808, 5712, 5525, 672, 8210, 4630, 702, 11680, 65, 70, 315, 1382, 352, 1978, 1625, 5625, 2312, 2362, 862, 438, 80, 338, 1982, 388, 4145, 1620, 22560, 25295, 12052, 5715, 44575, 20628, 13610, 36575, 81148, 81148, 82510, 82510, 1018, 204200, 660, 1425, 170, 1632, 3955, 5408, 212262, 6620, 214658, 2150, 1450, 1765, 220008
2011-04-23, 6912, 13088, 3590, 3032, 4650, 12665, 200, 558, 485, 2178, 3322, 2035, 5355, 1582, 8238, 16135, 24658, 27748, 3075, 33242, 16940, 15590, 16960, 1415, 80768, 3792, 102242, 106000, 1488, 2265, 109648, 3242, 111840, 202, 3655, 115428, 115405, 335, 572, 455, 1552, 990, 3995, 502, 2085, 675, 2608, 4070, 6400, 642, 1190, 3095, 1110, 3572, 935, 3035, 3818, 6238, 5712, 470, 7265, 7030, 5908, 5728, 688, 8488, 4630, 735, 11702, 70, 75, 370, 1350, 385, 1950, 1712, 5640, 2372, 2415, 840, 458, 80, 332, 2148, 415, 4335, 1615, 22728, 25438, 12362, 6110, 45225, 20992, 13805, 36812, 82038, 82038, 83360, 83360, 1012, 205225, 670, 1398, 160, 1558, 4100, 5550, 213572, 6628, 215900, 2158, 1382, 1728, 221102
2011-04-24, 6930, 13398, 4000, 3292, 5125, 13352, 200, 582, 568, 2375, 3615, 2190, 5808, 1702, 8900, 16940, 25405, 28570, 3155, 34110, 17420, 15768, 17100, 1638, 82092, 4205, 104052, 106000, 1600, 2405, 109855, 3428, 112058, 225, 3960, 115948, 115925, 335, 562, 455, 1590, 1002, 4015, 518, 2118, 695, 2588, 4038, 6602, 690, 1288, 3348, 1112, 3785, 1010, 3135, 4030, 6622, 6040, 548, 7552, 7275, 6082, 5895, 695, 8712, 4630, 775, 11735, 70, 80, 420, 1288, 412, 1928, 1778, 5705, 2442, 2500, 800, 468, 80, 330, 2242, 445, 4532, 1675, 23045, 25760, 12785, 6592, 46565, 22218, 14830, 38005, 84565, 84565, 85852, 85852, 1030, 207658, 672, 1405, 160, 1550, 4215, 5715, 216258, 6608, 218452, 2170, 1390, 1708, 223448
2011-04-25, 7088, 13725, 4342, 3602, 5275, 14082, 200, 590, 638, 2522, 3875, 2180, 6055, 1808, 9385, 17865, 26395, 29668, 3230, 35338, 18062, 15990, 17300, 1762, 83795, 4598, 106252, 106000, 1782, 2535, 110105, 3625, 112350, 278, 4115, 116412, 116398, 340, 588, 448, 1538, 968, 4045, 525, 2165, 705, 2570, 3998, 6660, 732, 1368, 3508, 1108, 3998, 1065, 3248, 4245, 6935, 6388, 618, 7932, 7615, 6328, 6125, 692, 8928, 4630, 815, 11768, 70, 72, 455, 1232, 412, 1958, 1770, 5748, 2512, 2572, 750, 465, 78, 322, 2175, 445, 4598, 1705, 23318, 26115, 13230, 6515, 47410, 23498, 15822, 39565, 86972, 86972, 88220, 88220, 1025, 211038, 680, 1475, 158, 1565, 4160, 5720, 220112, 6558, 222185, 2172, 1462, 1700, 227200
2011-04-26, 7268, 13958, 4472, 3805, 5268, 14495, 190, 578, 658, 2660, 4055, 2295, 6350, 1868, 9675, 18625, 26958, 30285, 3285, 36000, 18292, 16245, 17540, 1538, 85582, 4868, 108598, 106000, 2055, 2632, 110398, 3685, 112670, 295, 4128, 116760, 116745, 332, 578, 452, 1480, 928, 4068, 532, 2122, 708, 2525, 3968, 6572, 768, 1432, 3630, 1110, 4155, 1102, 3365, 4458, 7228, 6735, 675, 8308, 7962, 6630, 6422, 698, 9245, 4630, 845, 11785, 70, 70, 485, 1170, 415, 1912, 1778, 5765, 2582, 2642, 722, 465, 70, 305, 2190, 458, 4610, 1698, 23440, 26305, 13700, 6252, 47730, 23722, 15512, 39820, 87550, 87550, 88762, 88762, 1008, 212800, 685, 1460, 150, 1610, 3970, 5520, 222525, 6530, 224598, 2172, 1482, 1668, 229815
2011-04-27, 7510, 14095, 4505, 3948, 5275, 14692, 190, 562, 650, 2760, 4140, 2380, 6525, 1900, 9985, 18970, 27445, 30810, 3320, 36412, 18022, 16478, 17758, 1272, 86835, 5035, 110352, 106000, 2232, 2675, 110720, 3600, 113000, 302, 4185, 117130, 117112, 340, 565, 455, 1495, 922, 4080, 545, 2152, 718, 2520, 3845, 6520, 800, 1495, 3732, 1110, 4275, 1122, 3455, 4632, 7442, 7068, 688, 8630, 8260, 6902, 6700, 715, 9580, 4630, 878, 11782, 70, 70, 500, 1112, 418, 1845, 1808, 5788, 2655, 2712, 698, 465, 70, 295, 2185, 468, 4620, 1685, 23468, 26370, 14162, 6050, 48008, 23528, 14830, 39388, 87392, 87392, 88568, 88568, 968, 213030, 655, 1382, 150, 1535, 3835, 5320, 223075, 6532, 225145, 2160, 1492, 1632, 230445
2011-04-28, 7815, 14168, 4630, 4178, 5515, 15015, 188, 558, 668, 2850, 4235, 2528, 6760, 1950, 10238, 19200, 27932, 31340, 3385, 37208, 17520, 16640, 17912, 1165, 88050, 5208, 111850, 106000, 2375, 2690, 110912, 3878, 113222, 335, 4415, 117578, 117560, 362, 580, 465, 1512, 972, 4170, 585, 2262, 752, 2640, 3935, 6590, 815, 1518, 3742, 1092, 4330, 1152, 3538, 4798, 7625, 7390, 715, 8892, 8500, 7125, 6930, 738, 9860, 4630, 902, 11772, 70, 65, 532, 1175, 428, 1798, 1932, 5852, 2725, 2765, 662, 462, 70, 275, 2268, 492, 4620, 1685, 23400, 26320, 14425, 6420, 48550, 23718, 14850, 39350, 87902, 87902, 89042, 89042, 1055, 213552, 695, 1452, 148, 1488, 3908, 5220, 223598, 6538, 225592, 2205, 1608, 1675, 230838
2011-04-29, 8388, 14382, 4878, 4435, 5540, 15590, 180, 545, 695, 2922, 4325, 2748, 7072, 2028, 10872, 19802, 28700, 32180, 3458, 38082, 17430, 16738, 18018, 1150, 89602, 5508, 113740, 106000, 2582, 2785, 111145, 4285, 113500, 385, 4670, 118100, 118080, 388, 592, 465, 1578, 980, 4138, 602, 2340, 715, 2778, 4052, 6740, 835, 1550, 3778, 1098, 4310, 1202, 3645, 5005, 7900, 7718, 768, 9072, 8662, 7275, 7090, 758, 10195, 4635, 925, 11755, 70, 68, 580, 1280, 442, 1790, 2072, 5918, 2795, 2830, 638, 458, 70, 260, 2245, 512, 4722, 1672, 23388, 26282, 14688, 7098, 49400, 24098, 15090, 39792, 89192, 89192, 90302, 90302, 1278, 215448, 730, 1602, 140, 1620, 4212, 5540, 225912, 6532, 227785, 2255, 1590, 1725, 233120
2011-04-30, 9090 , 14595 , 5075 , 4575 , 5462 , 15902 , 180 , 535 , 720 , 2975 , 4398 , 2748 , 7148 , 2072 , 11132 , 20302 , 29550 , 33118 , 3520 , 39048 , 17590 , 16822 , 18092 , 1080 , 91548 , 5848 , 115920 , 106000 , 2820 , 2878 , 111455 , 4445 , 113838 , 415 , 4910 , 118672 , 118648 , 405 , 615 , 482 , 1782 , 1015 , 4190 , 630 , 2405 , 730 , 2865 , 4068 , 6788 , 862 , 1588 , 3838 , 1098 , 4300 , 1315 , 3745 , 5235 , 8260 , 8080 , 808 , 9218 , 8770 , 7355 , 7172 , 770 , 10258 , 4640 , 952 , 11760 , 70 , 70 , 612 , 1210 , 450 , 1712 , 2105 , 5970 , 2862 , 2892 , 602 , 452 , 70 , 235 , 2240 , 530 , 4770 , 1645 , 23465 , 26352 , 15030 , 7138 , 49760 , 24192 , 15152 , 39840 , 89598 , 89598 , 90678 , 90678 , 1285 , 216912 , 712 , 1552 , 140 , 1672 , 4222 , 5628 , 228332 , 6480 , 230138 , 2275 , 1470 , 1680 , 235500 
