, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRY'S FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - NEAR POTLATCH, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-04-04, 3722, 7140, 910, 740, 1295, 6065, 250, 910, 210, 615, 1792, 1612, 3405, 438, 4412, 9112, 14428, 16250, 1820, 20580, 14172, 11852, 13545, 1018, 58112, 1238, 73772, 98600, 1005, 1068, 100675, 1615, 101980, 138, 1998, 103968, 103960, 172, 385, 535, 830, 765, 2758, 285, 955, 392, 1435, 2730, 4235, 402, 280, 885, 498, 1052, 450, 1370, 1568, 2578, 3218, 105, 3620, 3368, 2885, 2792, 358, 5505, 4620, 705, 10952, 70, 100, 165, 340, 120, 5182, 835, 3898, 768, 1048, 838, 385, 168, 838, 872, 95, 3128, 1620, 19015, 21202, 6498, 4060, 36608, 11892, 11588, 29835, 66440, 66440, 67570, 67570, 1482, 177005, 590, 1478, 325, 2538, 3418, 4905, 189410, 7292, 192878, 2462, 1528, 1668, 198708
2011-04-05, 3765, 7295, 922, 770, 1355, 6142, 250, 928, 212, 652, 1852, 1588, 3435, 460, 4475, 9285, 14518, 16352, 1862, 20828, 13682, 12192, 13892, 1018, 58470, 1328, 74580, 98600, 990, 1090, 100688, 1672, 102028, 142, 2055, 104065, 104060, 185, 422, 558, 925, 840, 2818, 312, 1075, 422, 1528, 2742, 4250, 410, 272, 852, 500, 1045, 455, 1412, 1608, 2622, 3245, 108, 3685, 3432, 2935, 2835, 368, 5502, 4620, 695, 10902, 70, 95, 170, 322, 128, 4375, 862, 4012, 855, 1102, 922, 382, 145, 758, 942, 112, 3108, 1572, 18902, 21075, 6600, 4062, 36430, 12058, 11855, 30092, 66525, 66525, 67605, 67605, 1428, 177248, 562, 1425, 285, 2338, 3285, 4698, 189232, 7220, 192645, 2382, 1365, 1642, 198248
2011-04-06, 3808, 7515, 970, 818, 1482, 6260, 250, 920, 225, 678, 1898, 1592, 3492, 518, 4580, 9482, 14670, 16528, 1925, 21360, 14572, 12458, 14132, 1080, 58992, 1440, 75428, 98600, 970, 1115, 100695, 1840, 102078, 152, 2182, 104228, 104222, 208, 465, 605, 1050, 920, 2940, 335, 1198, 460, 1698, 2955, 4335, 418, 275, 875, 520, 1025, 460, 1480, 1682, 2710, 3275, 120, 3700, 3460, 2970, 2872, 390, 5548, 4620, 720, 10875, 70, 90, 172, 318, 138, 3720, 948, 4192, 938, 1170, 980, 415, 132, 740, 1075, 132, 3202, 1540, 18832, 20958, 6780, 4325, 36828, 12228, 12500, 30385, 67210, 67210, 68252, 68252, 1388, 177628, 568, 1430, 258, 2218, 3425, 4768, 189235, 7192, 192588, 2365, 1372, 1682, 197942
2011-04-07, 3880, 7948, 1070, 898, 1655, 6468, 242, 868, 245, 720, 1930, 1650, 3580, 602, 4785, 9830, 14950, 16845, 1988, 22098, 15138, 12828, 14460, 1192, 59878, 1560, 76725, 98600, 958, 1158, 100718, 2030, 102135, 162, 2312, 104422, 104418, 208, 488, 650, 1118, 955, 3058, 332, 1262, 482, 1795, 3160, 4558, 438, 298, 990, 550, 1090, 468, 1562, 1782, 2850, 3318, 130, 3738, 3485, 2975, 2878, 420, 5598, 4620, 752, 10870, 70, 90, 180, 412, 150, 3610, 1028, 4410, 1025, 1250, 1000, 440, 120, 1000, 1260, 160, 3340, 1572, 19065, 21100, 6942, 4655, 37675, 12858, 13308, 29725, 67402, 67402, 68410, 68410, 1392, 178932, 620, 1518, 255, 2192, 3835, 5270, 190682, 7165, 193945, 2358, 1462, 1695, 199285
2011-04-08, 3958, 8360, 1175, 985, 1780, 6698, 240, 825, 252, 790, 1965, 1660, 3628, 658, 4958, 10275, 15270, 17212, 2030, 22335, 14942, 13208, 14825, 1218, 60855, 1695, 78212, 98600, 965, 1212, 100758, 2118, 102210, 162, 2342, 104545, 104545, 212, 465, 620, 1072, 912, 3098, 332, 1320, 498, 1815, 3222, 4770, 452, 328, 1080, 585, 1228, 480, 1625, 1860, 2982, 3358, 130, 3872, 3602, 3020, 2908, 438, 5615, 4620, 745, 10840, 62, 90, 182, 610, 152, 3682, 1040, 4528, 1112, 1325, 978, 438, 110, 1062, 1168, 175, 3372, 1582, 19518, 21620, 7012, 4735, 38565, 13478, 13928, 27972, 66535, 66535, 67515, 67515, 1390, 178000, 630, 1575, 240, 2245, 4008, 5588, 190555, 7102, 193862, 2302, 1435, 1670, 199440
2011-04-09, 4015, 8598, 1235, 1060, 1870, 6868, 240, 812, 242, 862, 2000, 1600, 3600, 692, 5035, 10522, 15498, 17472, 2090, 23020, 14515, 13480, 15105, 1162, 61570, 1955, 79460, 98600, 980, 1252, 100808, 2100, 102290, 162, 2332, 104610, 104605, 220, 465, 588, 1068, 890, 3022, 358, 1378, 512, 1882, 3128, 4882, 455, 348, 1052, 615, 1328, 488, 1678, 1920, 3052, 3385, 130, 4052, 3782, 3160, 3028, 448, 5675, 4620, 680, 10765, 60, 90, 190, 695, 158, 3548, 1015, 4530, 1220, 1400, 935, 422, 108, 918, 1122, 180, 3260, 1512, 19442, 21738, 6962, 4625, 38858, 13790, 14168, 28338, 67198, 67198, 68148, 68148, 1350, 178725, 622, 1542, 222, 2200, 3890, 5500, 190970, 7060, 194150, 2265, 1490, 1688, 199502
2011-04-10, 4065, 8710, 1272, 1115, 1958, 6990, 240, 825, 242, 922, 2068, 1535, 3602, 725, 5068, 10765, 15680, 17688, 2150, 23390, 14202, 13640, 15272, 1142, 62385, 2240, 80708, 98600, 972, 1285, 100855, 2292, 102370, 165, 2388, 104735, 104732, 225, 480, 618, 1085, 902, 3028, 350, 1418, 518, 1928, 3115, 4865, 458, 365, 1058, 652, 1345, 490, 1735, 1978, 3122, 3402, 140, 4160, 3910, 3310, 3175, 458, 5810, 4620, 618, 10668, 60, 90, 190, 732, 162, 3308, 1035, 4570, 1340, 1500, 918, 412, 100, 812, 1210, 192, 3152, 1485, 19128, 21468, 6882, 4662, 38540, 14008, 13868, 28528, 67068, 67068, 67990, 67990, 1322, 178928, 638, 1545, 220, 2120, 3765, 5358, 191042, 7035, 194238, 2255, 1490, 1692, 199720
2011-04-11, 4112, 8762, 1335, 1180, 2045, 7135, 230, 795, 245, 970, 2110, 1495, 3605, 760, 5162, 10992, 15890, 17928, 2205, 23332, 14115, 13732, 15360, 1155, 62878, 2482, 81638, 98600, 960, 1320, 100885, 2422, 102425, 162, 2428, 104845, 104838, 230, 480, 592, 1065, 898, 3068, 355, 1438, 518, 1955, 3102, 4845, 460, 385, 1090, 682, 1380, 490, 1790, 2042, 3220, 3412, 145, 4192, 3952, 3378, 3260, 468, 5918, 4620, 578, 10600, 60, 82, 195, 795, 172, 3125, 1068, 4635, 1460, 1600, 910, 415, 100, 795, 1242, 208, 3152, 1492, 18972, 21285, 6855, 4818, 38358, 14330, 13528, 28842, 67195, 67195, 68095, 68095, 1315, 178945, 668, 1590, 252, 2115, 3745, 5312, 190845, 7002, 193998, 2222, 1570, 1675, 199450
2011-04-12, 4158, 8830, 1400, 1238, 2150, 7290, 230, 758, 250, 1015, 2128, 1482, 3608, 800, 5292, 11032, 16162, 18238, 2268, 23692, 14240, 13805, 15408, 1202, 63172, 2702, 82182, 98600, 965, 1340, 100895, 2358, 102472, 162, 2492, 104942, 104935, 240, 492, 588, 1120, 938, 3095, 378, 1498, 558, 2035, 3108, 4850, 462, 405, 1112, 712, 1422, 498, 1850, 2118, 3348, 3422, 150, 4252, 4015, 3412, 3288, 480, 5958, 4620, 550, 10552, 60, 80, 200, 872, 198, 2945, 1090, 4710, 1582, 1698, 900, 412, 95, 780, 1242, 215, 3138, 1462, 18925, 21252, 6938, 4950, 38530, 14820, 13622, 29292, 67822, 67822, 68692, 68692, 1300, 179360, 680, 1612, 238, 2145, 3848, 5368, 191178, 6985, 194285, 2190, 1695, 1660, 199758
2011-04-13, 4238, 8962, 1485, 1310, 2290, 7475, 230, 730, 252, 1062, 2148, 1478, 3628, 845, 5422, 11132, 16462, 18578, 2332, 24498, 14598, 13898, 15465, 1260, 63898, 2912, 83030, 98600, 982, 1362, 100925, 2430, 102525, 168, 2568, 105078, 105075, 250, 508, 602, 1192, 988, 3190, 395, 1558, 558, 2120, 3230, 4930, 460, 442, 1200, 752, 1480, 510, 1922, 2208, 3490, 3432, 175, 4308, 4078, 3462, 3335, 500, 6000, 4620, 530, 10505, 60, 80, 205, 962, 218, 2832, 1125, 4782, 1702, 1795, 910, 420, 90, 735, 1285, 232, 3148, 1440, 18865, 21222, 7125, 5060, 38838, 15480, 13745, 29968, 68805, 68805, 69652, 69652, 1278, 180320, 695, 1612, 215, 2120, 4018, 5552, 192160, 6968, 195215, 2158, 1715, 1695, 200690
2011-04-14, 4405, 9122, 1578, 1390, 2425, 7678, 230, 710, 262, 1120, 2188, 1450, 3638, 905, 5550, 11338, 16790, 18960, 2402, 24682, 15288, 14050, 15575, 1398, 64798, 3140, 84282, 98600, 1000, 1410, 100980, 2538, 102612, 168, 2660, 105245, 105238, 250, 535, 658, 1278, 1040, 3332, 412, 1608, 598, 2168, 3355, 5088, 460, 472, 1258, 792, 1595, 530, 1998, 2305, 3685, 3442, 190, 4400, 4165, 3520, 3385, 522, 6048, 4620, 515, 10465, 60, 80, 212, 1062, 242, 2862, 1190, 4868, 1822, 1892, 925, 425, 90, 792, 1498, 265, 3260, 1472, 18928, 21272, 7415, 5212, 39282, 16262, 13818, 30845, 70125, 70125, 70950, 70950, 1262, 181642, 715, 1640, 202, 2088, 4182, 5765, 193540, 6958, 196565, 2138, 1682, 1798, 202058
2011-04-15, 4595, 9352, 1720, 1500, 2558, 7962, 220, 690, 272, 1182, 2242, 1472, 3718, 970, 5785, 11585, 17220, 19450, 2468, 25092, 16000, 14300, 15792, 1468, 65425, 3365, 85392, 100625, 1025, 1475, 102702, 2608, 103980, 168, 2678, 106208, 106095, 260, 540, 640, 1295, 1042, 3452, 422, 1668, 588, 2225, 3512, 5268, 458, 512, 1322, 830, 1700, 558, 2088, 2412, 3882, 3450, 200, 4528, 4302, 3620, 3468, 540, 6128, 4620, 502, 10430, 60, 80, 220, 1155, 262, 2970, 1258, 4950, 1942, 1995, 930, 430, 90, 925, 1540, 288, 3438, 1518, 19250, 21588, 7772, 5475, 40022, 17295, 13852, 31950, 71972, 71972, 72775, 72775, 1260, 183625, 720, 1658, 190, 2065, 4298, 5928, 195528, 7368, 198938, 2115, 1570, 1818, 204338
2011-04-16, 4760, 9500, 1808, 1578, 2660, 8520, 220, 672, 275, 1265, 2312, 1490, 3805, 1012, 5962, 11835, 17652, 19945, 2522, 25630, 16375, 14612, 16078, 1418, 67198, 3562, 86915, 104000, 1052, 1562, 106555, 2798, 108188, 172, 2762, 110665, 110538, 272, 552, 612, 1375, 955, 3445, 438, 1738, 628, 2302, 3570, 5428, 460, 545, 1378, 870, 1790, 585, 2188, 2558, 4082, 3528, 218, 4648, 4428, 3738, 3588, 560, 6218, 4628, 485, 10395, 60, 80, 228, 1208, 285, 2992, 1295, 4988, 2048, 2075, 935, 445, 90, 952, 1488, 308, 3505, 1502, 19538, 21965, 8180, 5610, 40995, 17855, 13520, 32128, 73122, 73122, 73900, 73900, 1235, 188132, 708, 1642, 180, 2032, 4365, 6015, 199490, 7415, 202820, 2102, 1418, 1758, 207825
2011-04-17, 4952, 9675, 1938, 1712, 2850, 9225, 220, 658, 282, 1350, 2390, 1522, 3910, 1090, 6222, 12585, 18070, 20408, 2615, 26262, 16710, 14848, 16315, 1440, 71815, 3742, 91988, 104000, 1078, 1712, 106722, 2930, 108445, 172, 2925, 111315, 111300, 280, 565, 588, 1442, 950, 3465, 448, 1770, 635, 2300, 3575, 5552, 478, 580, 1440, 915, 1862, 605, 2312, 2730, 4340, 3700, 238, 4715, 4492, 3800, 3665, 585, 6310, 4630, 480, 10365, 60, 78, 242, 1288, 315, 2905, 1362, 5065, 2145, 2158, 930, 452, 88, 985, 1635, 328, 3610, 1500, 19600, 22115, 8612, 5678, 41732, 18175, 13515, 29115, 70850, 70850, 71608, 71608, 1208, 190175, 682, 1648, 172, 1985, 4378, 5998, 202645, 7288, 206015, 2098, 1395, 1705, 211230
2011-04-18, 5172, 9995, 2250, 1855, 3070, 9715, 215, 642, 292, 1440, 2478, 1625, 4102, 1192, 6585, 13280, 18722, 21125, 2698, 26995, 17188, 15082, 16522, 1488, 72908, 3890, 94020, 104000, 1118, 1862, 106908, 3022, 108665, 178, 3058, 111680, 111665, 280, 555, 552, 1458, 900, 3468, 448, 1755, 642, 2258, 3540, 5622, 500, 635, 1590, 972, 1975, 652, 2450, 2938, 4648, 3875, 262, 4795, 4548, 3798, 3660, 610, 6428, 4630, 505, 10368, 68, 80, 265, 1412, 340, 2785, 1450, 5155, 2242, 2268, 920, 462, 80, 1045, 1712, 350, 3848, 1555, 19922, 22428, 9135, 5920, 42805, 18820, 13635, 29562, 72365, 72365, 73102, 73102, 1182, 190525, 670, 1680, 170, 2000, 4448, 6100, 202668, 7182, 205820, 2090, 1405, 1720, 210922
2011-04-19, 5405, 10272, 2482, 1975, 3215, 10132, 210, 625, 292, 1542, 2572, 1750, 4320, 1268, 6958, 13808, 19438, 21920, 2752, 27695, 17502, 15342, 16768, 1452, 74055, 3980, 95478, 104000, 1178, 1988, 107075, 3075, 108872, 180, 3168, 112000, 111985, 285, 550, 522, 1458, 958, 3422, 450, 1785, 645, 2240, 3402, 5598, 522, 675, 1755, 1028, 2182, 700, 2575, 3120, 5070, 4050, 265, 4935, 4655, 3822, 3675, 638, 6470, 4630, 535, 10400, 70, 80, 270, 1510, 340, 2750, 1492, 5185, 2340, 2375, 890, 448, 80, 980, 1630, 360, 4005, 1572, 20298, 22922, 9678, 5770, 43850, 19438, 13462, 29935, 73790, 73790, 74505, 74505, 1152, 192488, 638, 1610, 160, 1980, 4250, 6022, 204752, 7078, 207728, 2070, 1445, 1718, 212828
2011-04-20, 5590, 10438, 2648, 2132, 3385, 10822, 210, 612, 282, 1645, 2655, 1785, 4440, 1308, 7172, 14238, 19972, 22518, 2802, 28358, 17490, 15600, 17002, 1395, 75180, 4132, 96985, 104450, 1285, 2065, 107585, 3372, 109322, 182, 3308, 112492, 112455, 288, 572, 538, 1458, 940, 3492, 462, 1848, 685, 2270, 3410, 5525, 532, 705, 1858, 1052, 2378, 710, 2668, 3198, 5268, 4220, 252, 5152, 4845, 3915, 3750, 640, 6538, 4630, 565, 10450, 65, 72, 270, 1510, 340, 2730, 1478, 5208, 2440, 2475, 855, 435, 80, 1022, 1635, 368, 4002, 1548, 20438, 23135, 10110, 5512, 44302, 20000, 13360, 30210, 74512, 74512, 75208, 75208, 1140, 193665, 630, 1562, 160, 1875, 3952, 5652, 205770, 6958, 208620, 2055, 1438, 1702, 213810
2011-04-21, 5795, 10518, 2812, 2275, 3610, 11628, 200, 598, 288, 1730, 2730, 1778, 4505, 1348, 7245, 15150, 20410, 22992, 2870, 28822, 17432, 15818, 17205, 1368, 76222, 4218, 98358, 105200, 1405, 2168, 108615, 3822, 110452, 185, 3460, 113812, 113768, 295, 585, 525, 1498, 1058, 3652, 488, 1935, 700, 2365, 3562, 5552, 530, 752, 1932, 1072, 2490, 718, 2742, 3285, 5348, 4380, 258, 5322, 5012, 4052, 3882, 635, 6635, 4630, 585, 10500, 60, 70, 272, 1478, 345, 2685, 1460, 5330, 2535, 2560, 830, 430, 80, 1048, 1690, 378, 4058, 1512, 21072, 23495, 10450, 5495, 44672, 20568, 13672, 30650, 75322, 75322, 76000, 76000, 1135, 195292, 620, 1532, 155, 1832, 3828, 5405, 206892, 6868, 209562, 2058, 1440, 1770, 214662
2011-04-22, 6252, 10645, 3025, 2415, 3862, 11985, 200, 585, 312, 1810, 2818, 1808, 4628, 1410, 7345, 15735, 20820, 23442, 2928, 29332, 17475, 16005, 17368, 1362, 77190, 4425, 99682, 105200, 1500, 2288, 108855, 3805, 110740, 190, 3532, 114228, 114215, 305, 580, 468, 1502, 985, 3650, 498, 1998, 688, 2440, 3678, 5708, 540, 828, 2042, 1095, 2555, 760, 2855, 3460, 5548, 4548, 285, 5410, 5088, 4122, 3968, 645, 6730, 4630, 600, 10555, 65, 70, 288, 1445, 358, 2670, 1462, 5310, 2630, 2645, 812, 438, 80, 1072, 1780, 388, 4195, 1482, 22870, 25325, 10778, 5608, 46318, 20830, 13400, 30395, 76712, 76712, 77370, 77370, 1110, 197320, 620, 1465, 150, 1755, 3862, 5348, 208820, 6818, 211375, 2065, 1398, 1745, 216498
2011-04-23, 6570, 10892, 3328, 2665, 4230, 12560, 198, 572, 345, 1908, 2930, 2028, 4952, 1515, 7612, 16252, 21362, 24042, 2995, 30052, 17872, 16188, 17520, 1450, 78302, 4738, 101225, 105200, 1635, 2388, 109062, 3918, 111018, 248, 3715, 114658, 114638, 325, 572, 455, 1562, 980, 3555, 515, 2055, 682, 2505, 3600, 5918, 565, 928, 2292, 1132, 2682, 798, 2940, 3670, 5995, 4712, 320, 5475, 5132, 4122, 3972, 668, 6842, 4630, 632, 10620, 70, 75, 320, 1395, 392, 2612, 1552, 5278, 2628, 2688, 795, 452, 80, 1105, 1942, 418, 4392, 1492, 23160, 25798, 11170, 6008, 48195, 21270, 13582, 28972, 77165, 77165, 77808, 77808, 1112, 198815, 632, 1465, 150, 1708, 4010, 5502, 210592, 6782, 213088, 2078, 1328, 1708, 218150
2011-04-24, 6628, 11198, 3772, 2962, 4608, 13308, 190, 570, 412, 2050, 3122, 2170, 5295, 1635, 8200, 17002, 22230, 24995, 3078, 31048, 18698, 16422, 17720, 1688, 79680, 5115, 103120, 105200, 1818, 2518, 109318, 4060, 111350, 290, 4065, 115325, 115298, 322, 562, 455, 1600, 988, 3638, 528, 2092, 700, 2562, 3670, 6108, 595, 1040, 2612, 1160, 2948, 868, 3028, 3820, 6398, 4880, 375, 5632, 5252, 4145, 3978, 685, 6880, 4630, 665, 10692, 70, 80, 358, 1312, 422, 2592, 1625, 5260, 2568, 2650, 750, 465, 80, 1152, 2050, 452, 4580, 1545, 23455, 26128, 11675, 6492, 49760, 22558, 14615, 30205, 79962, 79962, 80588, 80588, 1138, 201180, 632, 1475, 145, 1715, 4125, 5678, 212798, 6728, 215110, 2095, 1335, 1688, 219958
2011-04-25, 6830, 11518, 4130, 3275, 4830, 14065, 190, 592, 502, 2202, 3380, 2215, 5592, 1738, 8612, 17918, 23275, 26158, 3162, 32310, 19452, 16720, 17992, 1842, 81402, 5490, 105400, 105200, 2040, 2640, 109632, 4205, 111720, 308, 4210, 115875, 115858, 322, 588, 445, 1540, 955, 3692, 538, 2162, 728, 2598, 3732, 6240, 610, 1128, 2835, 1178, 3248, 928, 3150, 3985, 6678, 5048, 462, 5915, 5498, 4275, 4088, 690, 6935, 4630, 698, 10765, 70, 72, 392, 1255, 420, 2620, 1590, 5205, 2508, 2595, 712, 455, 78, 1090, 2022, 452, 4622, 1575, 23660, 26420, 12152, 6425, 50715, 23795, 15582, 31520, 82230, 82230, 82842, 82842, 1135, 204878, 638, 1525, 140, 1725, 4075, 5690, 216675, 6662, 218862, 2100, 1395, 1682, 223722
2011-04-26, 7045, 11745, 4268, 3482, 4915, 14495, 188, 592, 548, 2345, 3608, 2362, 5970, 1795, 8990, 18650, 24090, 27058, 3220, 33185, 19900, 17058, 18310, 1695, 83215, 5735, 107802, 105200, 2310, 2708, 109945, 4225, 112052, 292, 4208, 116220, 116208, 325, 578, 452, 1480, 910, 3668, 545, 2142, 715, 2615, 3708, 6242, 640, 1210, 3070, 1182, 3498, 978, 3248, 4168, 6988, 5235, 540, 6200, 5768, 4490, 4292, 695, 7125, 4630, 722, 10810, 70, 70, 422, 1190, 425, 2548, 1598, 5128, 2450, 2535, 685, 450, 70, 798, 2060, 458, 4630, 1568, 23568, 26450, 12775, 6168, 51072, 24010, 15250, 30548, 81620, 81620, 82215, 82215, 1115, 205950, 642, 1515, 140, 1758, 3895, 5495, 218290, 6618, 220502, 2105, 1412, 1658, 225665
2011-04-27, 7322, 11880, 4268, 3632, 4952, 14695, 180, 582, 560, 2452, 3740, 2415, 6160, 1828, 9348, 19030, 24905, 27958, 3268, 33942, 19840, 17388, 18628, 1508, 84635, 5862, 109745, 105200, 2465, 2730, 110240, 4098, 112375, 285, 4252, 116578, 116560, 330, 562, 452, 1495, 905, 3665, 558, 2175, 735, 2622, 3610, 6220, 680, 1282, 3258, 1185, 3732, 1008, 3348, 4352, 7225, 5425, 565, 6468, 6018, 4692, 4495, 698, 7375, 4630, 752, 10840, 70, 70, 440, 1140, 428, 2462, 1642, 5058, 2390, 2478, 665, 448, 70, 565, 2045, 468, 4635, 1558, 23180, 26128, 13242, 5970, 51182, 23795, 14565, 30012, 81192, 81192, 81770, 81770, 1070, 205652, 618, 1440, 140, 1688, 3765, 5302, 217845, 6608, 220008, 2098, 1422, 1620, 225202
2011-04-28, 7735, 11950, 4420, 3858, 5212, 15052, 180, 575, 588, 2548, 3850, 2448, 6300, 1880, 9515, 19290, 25628, 28752, 3340, 34990, 19122, 17608, 18860, 1438, 86152, 6000, 111552, 105200, 2568, 2732, 110388, 4280, 112580, 318, 4470, 116990, 116975, 355, 578, 462, 1502, 952, 3752, 595, 2260, 710, 2712, 3672, 6310, 705, 1320, 3302, 1172, 3870, 1015, 3445, 4540, 7460, 5605, 612, 6702, 6245, 4885, 4688, 718, 7612, 4630, 775, 10858, 70, 65, 470, 1190, 442, 2392, 1772, 5050, 2330, 2400, 632, 445, 70, 465, 2150, 498, 4638, 1562, 22808, 25738, 13510, 6345, 51422, 24022, 14595, 29975, 81395, 81395, 81958, 81958, 1152, 205815, 665, 1492, 130, 1630, 3838, 5208, 217712, 6592, 219788, 2145, 1535, 1662, 224942
2011-04-29, 8430, 12165, 4690, 4102, 5262, 15670, 175, 562, 620, 2625, 3960, 2620, 6578, 1970, 10028, 19950, 26498, 29708, 3415, 35978, 18905, 17755, 19012, 1435, 87975, 6308, 113792, 105200, 2718, 2860, 110602, 4645, 112865, 362, 4698, 117495, 117470, 382, 592, 465, 1568, 962, 3708, 612, 2345, 705, 2845, 3755, 6452, 735, 1365, 3345, 1172, 3895, 1032, 3550, 4752, 7750, 5792, 710, 6818, 6360, 5008, 4825, 752, 7925, 4635, 795, 10865, 70, 68, 520, 1300, 452, 2352, 1915, 5048, 2270, 2338, 608, 448, 70, 415, 2128, 520, 4735, 1545, 22588, 25490, 13798, 7025, 52188, 24432, 14832, 30405, 82598, 82598, 83142, 83142, 1395, 207575, 692, 1640, 130, 1758, 4135, 5522, 219518, 6568, 221438, 2185, 1510, 1722, 226665
2011-04-30, 9052 , 12382 , 4890 , 4268 , 5228 , 16005 , 170 , 555 , 655 , 2698 , 4058 , 2625 , 6680 , 2038 , 10322 , 20485 , 27482 , 30795 , 3482 , 37038 , 18965 , 17872 , 19125 , 1338 , 89920 , 6605 , 116085 , 105200 , 2925 , 2940 , 110858 , 4698 , 113175 , 388 , 4925 , 118028 , 118008 , 395 , 612 , 475 , 1772 , 1000 , 3795 , 642 , 2415 , 725 , 2942 , 3808 , 6482 , 768 , 1420 , 3430 , 1175 , 3898 , 1105 , 3648 , 4985 , 8108 , 6135 , 770 , 6858 , 6382 , 5015 , 4845 , 778 , 8020 , 4640 , 820 , 10870 , 70 , 70 , 555 , 1242 , 468 , 2380 , 1958 , 5122 , 2210 , 2272 , 575 , 445 , 70 , 385 , 2152 , 530 , 4785 , 1518 , 22462 , 25358 , 14172 , 7068 , 52440 , 24555 , 14890 , 30415 , 82852 , 82852 , 83390 , 83390 , 1398 , 208892 , 678 , 1608 , 130 , 1815 , 4155 , 5622 , 221475 , 6502 , 223320 , 2192 , 1392 , 1688 , 228570 
