, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-08-24, 12165, 16250, 2618, 2342, 2272, 9272, 440, 870, 470, 1665, 3125, 670, 3795, 185, 5030, 12008, 18762, 20825, 500, 19140, 1115, 1622, 2345, 115, , 795, 129855, 128250, 2252, 802, 131545, 1910, 133868, 235, 1910, 136110, 136228, 60, 100, 555, 455, 30, 3518, 80, 380, 398, 560, 425, 1920, 720, 460, 1138, 1200, 1880, 1005, 5748, 6640, 8938, 8575, 50, 6245, 5485, 3348, 3288, 278, 6120, 1500, 240, 8050, 312, 395, 388, 260, 95, 500, 370, 2788, 865, 868, 38, 130, 0, 110, 435, 90, 2292, 290, 12812, 13482, 8055, 1835, 24975, 3000, 1782, 16122, 42395, 42395, 42448, 42448, 40, 182735, 50, 55, 0, 132, 390, 750, 185142, 5048, 187955, 1020, 390, 835, 190518
2011-08-25, 12280, 16248, 2628, 2345, 2328, 9285, 440, 878, 455, 1625, 3072, 678, 3752, 175, 4965, 12022, 18548, 20590, 488, 18875, 1098, 1582, 2305, 110, , 775, 129112, 127302, 2195, 780, 130368, 1795, 132498, 230, 1870, 134485, 134528, 60, 95, 532, 435, 30, 3458, 80, 372, 390, 552, 408, 1905, 720, 452, 1138, 1180, 1868, 988, 5665, 6542, 8825, 8502, 50, 6175, 5422, 3298, 3238, 280, 6088, 1500, 238, 8085, 302, 385, 375, 252, 90, 495, 360, 2702, 842, 862, 40, 130, 2, 120, 405, 90, 2285, 282, 12898, 13568, 7918, 1798, 24862, 2948, 1748, 16052, 42225, 42225, 42280, 42280, 40, 179730, 50, 60, 0, 145, 388, 740, 181885, 5032, 184692, 1010, 390, 818, 187138
2011-08-26, 12388, 16225, 2530, 2242, 2190, 9125, 438, 872, 442, 1585, 3020, 678, 3700, 170, 4902, 11992, 18455, 20485, 480, 18662, 1082, 1545, 2265, 105, , 755, 128675, 126882, 2142, 755, 129870, 1700, 131872, 220, 1785, 133750, 133780, 60, 90, 510, 388, 30, 3408, 80, 370, 385, 550, 388, 1888, 715, 448, 1112, 1158, 1842, 965, 5580, 6448, 8695, 8430, 50, 6102, 5368, 3250, 3190, 280, 6038, 1488, 230, 8118, 292, 375, 365, 238, 90, 478, 360, 2620, 818, 858, 40, 130, 2, 118, 378, 85, 2268, 280, 12945, 13615, 7770, 1765, 24745, 2898, 1658, 15982, 42055, 42055, 42105, 42105, 38, 178352, 50, 50, 0, 150, 380, 735, 180292, 5015, 183080, 1005, 385, 810, 185382
2011-08-27, 11925, 16208, 2415, 2195, 2055, 8932, 430, 860, 440, 1545, 2965, 672, 3640, 170, 4832, 11720, 18315, 20330, 472, 18552, 1065, 1510, 2228, 100, , 735, 128198, 126395, 2095, 735, 129312, 1682, 131258, 220, 1760, 133085, 133112, 60, 90, 495, 390, 32, 3348, 80, 365, 385, 550, 380, 1872, 710, 435, 1100, 1135, 1805, 945, 5508, 6358, 8575, 8362, 50, 6015, 5295, 3198, 3142, 280, 5995, 1340, 228, 8148, 288, 370, 358, 230, 90, 470, 352, 2515, 810, 855, 30, 130, 8, 115, 388, 80, 2250, 272, 12985, 13648, 7585, 1728, 24572, 2840, 1625, 15910, 41822, 41822, 41878, 41878, 30, 177418, 50, 50, 0, 160, 375, 722, 179322, 5002, 182145, 1005, 390, 820, 184428
2011-08-28, 11935, 16198, 2402, 2200, 2015, 8905, 430, 850, 430, 1510, 2910, 678, 3588, 168, 4765, 11495, 17988, 19972, 470, 18248, 1048, 1472, 2195, 100, , 715, 127772, 125972, 2045, 715, 128820, 1658, 130748, 210, 1718, 132542, 132565, 60, 90, 475, 372, 30, 3272, 80, 360, 378, 550, 365, 1860, 710, 432, 1105, 1115, 1775, 925, 5435, 6278, 8460, 8295, 50, 5925, 5212, 3130, 3075, 280, 5935, 1160, 220, 8162, 280, 360, 350, 220, 90, 468, 350, 2405, 810, 872, 32, 130, 10, 115, 352, 80, 2212, 270, 13022, 13685, 7335, 1695, 24308, 2790, 1600, 15842, 41498, 41498, 41552, 41552, 30, 176512, 50, 50, 0, 162, 370, 715, 178385, 4985, 181252, 1000, 380, 815, 183538
2011-08-29, 12208, 16185, 2360, 2155, 2015, 8842, 430, 848, 422, 1478, 2865, 680, 3540, 170, 4710, 11415, 17708, 19658, 470, 18005, 1035, 1440, 2160, 100, , 700, 127252, 125465, 2010, 698, 128255, 1638, 130152, 208, 1705, 131932, 131958, 60, 90, 460, 405, 30, 3202, 80, 350, 378, 550, 345, 1848, 710, 438, 1115, 1105, 1770, 912, 5380, 6210, 8362, 8228, 50, 5855, 5150, 3072, 3012, 285, 5878, 980, 220, 8100, 270, 355, 342, 215, 85, 460, 342, 2295, 810, 892, 40, 122, 10, 112, 320, 80, 2170, 265, 13062, 13732, 7072, 1662, 24050, 2745, 1600, 15775, 41190, 41190, 41245, 41245, 30, 175618, 50, 50, 0, 170, 365, 708, 177478, 4968, 180385, 990, 380, 802, 182645
2011-08-30, 11902, 16175, 2262, 2065, 1978, 8662, 430, 840, 425, 1448, 2825, 680, 3502, 160, 4652, 11268, 17538, 19470, 470, 17822, 1022, 1405, 2125, 100, , 682, 126768, 124970, 1975, 680, 127698, 1602, 129560, 200, 1695, 131330, 131355, 60, 82, 440, 390, 30, 3128, 80, 348, 375, 552, 330, 1835, 710, 438, 1130, 1092, 1775, 902, 5325, 6150, 8290, 8162, 50, 5800, 5112, 3032, 2968, 290, 5830, 795, 218, 7982, 268, 350, 340, 210, 80, 450, 342, 2185, 810, 905, 40, 120, 10, 102, 332, 80, 2132, 260, 13028, 13715, 6820, 1632, 23778, 2705, 1558, 15715, 40872, 40872, 40925, 40925, 32, 174688, 50, 50, 0, 175, 360, 700, 176530, 4955, 179478, 990, 380, 790, 181720
2011-08-31, 11420, 16168, 2188, 2060, 1985, 8548, 430, 840, 420, 1420, 2788, 685, 3472, 160, 4610, 11068, 17315, 19218, 470, 17648, 1008, 1372, 2095, 100, , 665, 126345, 124545, 1940, 665, 127212, 1578, 129040, 198, 1622, 130740, 130768, 60, 80, 425, 348, 30, 3058, 80, 340, 368, 560, 315, 1820, 710, 430, 1130, 1075, 1780, 890, 5268, 6080, 8205, 8095, 50, 5760, 5088, 3012, 2942, 292, 5800, 615, 210, 7860, 260, 340, 332, 210, 80, 450, 348, 2078, 810, 925, 40, 120, 10, 92, 300, 80, 2098, 252, 12912, 13605, 6582, 1602, 23428, 2665, 1520, 15655, 40475, 40045, 40100, 40100, 40, 173680, 50, 50, 0, 180, 360, 700, 175540, 4935, 178532, 988, 380, 788, 180778
2011-09-01, 11452, 15795, 2170, 2050, 1990, 8525, 422, 840, 412, 1392, 2755, 688, 3442, 160, 4575, 10982, 17105, 18988, 470, 17452, 995, 1948, 2315, 100, , 655, 123595, 119722, 1908, 648, 123248, 1572, 125925, 190, 1550, 128482, 128730, 60, 80, 405, 338, 30, 2985, 80, 338, 380, 560, 295, 1800, 708, 438, 1130, 1062, 1775, 872, 5200, 6005, 8102, 8028, 45, 5715, 5055, 2998, 2928, 300, 5782, 435, 210, 7738, 255, 340, 330, 205, 80, 458, 348, 1968, 810, 950, 40, 120, 10, 75, 340, 80, 2070, 250, 12780, 13478, 6360, 1575, 23038, 2625, 1502, 14270, 35865, 34572, 34625, 34625, 38, 170460, 50, 50, 0, 190, 355, 690, 173015, 4922, 176170, 982, 378, 780, 178640
2011-09-02, 10995, 14295, 2138, 2000, 1940, 8440, 420, 838, 410, 1370, 2728, 688, 3415, 160, 4535, 10920, 16948, 18810, 470, 17240, 978, 2558, 3252, 95, , 640, 102745, 95290, 1880, 635, 99388, 1618, 103128, 190, 1558, 107800, 108862, 60, 75, 390, 362, 30, 2915, 80, 330, 378, 560, 278, 1785, 700, 440, 1135, 1052, 1770, 862, 5155, 5955, 8032, 7962, 50, 5658, 5015, 2972, 2902, 300, 5772, 265, 208, 7620, 250, 330, 322, 200, 80, 460, 342, 1858, 810, 975, 40, 120, 10, 62, 355, 80, 2042, 250, 12655, 13345, 6178, 1550, 22658, 2585, 1485, 13318, 32655, 31358, 31415, 31415, 40, 156655, 50, 50, 0, 195, 352, 690, 161195, 4908, 164888, 995, 380, 790, 168338
2011-09-03, 10618, 14282, 2118, 1995, 1980, 8415, 420, 830, 408, 1348, 2695, 690, 3385, 150, 4500, 10840, 16830, 18680, 468, 17150, 968, 2520, 3248, 90, , 625, 91322, 82308, 1858, 622, 85460, 1632, 88090, 180, 1552, 91005, 91495, 60, 70, 362, 362, 30, 2865, 80, 330, 370, 580, 272, 1770, 700, 438, 1140, 1042, 1780, 855, 5088, 5888, 7970, 7890, 50, 5610, 4980, 2945, 2875, 308, 5755, 230, 200, 7502, 245, 330, 320, 192, 80, 450, 340, 1752, 798, 988, 40, 120, 10, 55, 340, 72, 2008, 250, 12528, 13222, 6082, 1525, 22358, 2555, 1435, 13235, 32270, 31082, 31138, 31138, 40, 134368, 50, 50, 0, 200, 350, 682, 139132, 4892, 143090, 990, 370, 788, 147060
2011-09-04, 10308, 14272, 2035, 1972, 1962, 8325, 420, 830, 400, 1325, 2662, 690, 3352, 150, 4465, 10770, 16710, 18550, 470, 17078, 955, 2478, 3208, 90, , 612, 89635, 79705, 1838, 605, 82208, 1608, 84072, 180, 1498, 85728, 85805, 58, 62, 335, 338, 30, 2838, 78, 338, 370, 608, 295, 1760, 700, 430, 1118, 1022, 1770, 840, 4975, 5762, 7838, 7802, 40, 5552, 4940, 2922, 2850, 310, 5740, 230, 200, 7392, 240, 320, 312, 190, 80, 448, 335, 1648, 788, 990, 40, 120, 10, 45, 330, 70, 1972, 242, 12375, 13070, 6035, 1500, 22118, 2515, 1425, 12960, 31978, 31978, 32030, 32030, 40, 122100, 50, 50, 0, 200, 348, 680, 124835, 4875, 128330, 988, 360, 780, 131265
2011-09-05, 10340, 14262, 1962, 1898, 1845, 8170, 420, 820, 390, 1305, 2625, 690, 3320, 150, 4425, 10590, 16560, 18382, 465, 16880, 945, 2438, 3168, 90, , 598, 89258, 79312, 1815, 595, 81775, 1610, 83590, 175, 1455, 85102, 85120, 52, 60, 308, 335, 30, 2810, 72, 340, 375, 638, 325, 1770, 698, 420, 1072, 1010, 1720, 822, 4860, 5638, 7675, 7720, 48, 5468, 4875, 2885, 2815, 305, 5715, 230, 200, 7335, 232, 320, 310, 188, 80, 440, 335, 1542, 775, 988, 40, 120, 10, 40, 312, 70, 1942, 240, 12220, 12905, 5995, 1480, 21880, 2485, 1368, 12655, 31645, 31645, 31700, 31700, 32, 119188, 50, 50, 0, 200, 340, 670, 120998, 4860, 124232, 980, 365, 778, 126520
2011-09-06, 10342, 14260, 1902, 1925, 1845, 8120, 415, 810, 390, 1285, 2595, 690, 3282, 150, 4382, 10398, 16335, 18135, 462, 16705, 935, 2398, 3128, 90, , 585, 88872, 78920, 1795, 582, 81352, 1588, 83158, 170, 1422, 84638, 84655, 60, 60, 280, 320, 30, 2782, 70, 345, 365, 668, 365, 1795, 692, 422, 1055, 1000, 1672, 812, 4755, 5528, 7545, 7635, 45, 5350, 4775, 2815, 2750, 300, 5665, 230, 200, 7350, 230, 320, 310, 185, 80, 450, 340, 1440, 762, 985, 40, 120, 10, 40, 315, 70, 1912, 232, 12100, 12778, 5958, 1458, 21658, 2448, 1378, 12628, 31398, 31398, 31455, 31455, 38, 118350, 50, 50, 0, 200, 340, 665, 120028, 4845, 123255, 980, 375, 772, 125448
2011-09-07, 10122, 14245, 1855, 1885, 1852, 8050, 412, 802, 390, 1268, 2565, 698, 3262, 150, 4342, 10318, 16125, 17898, 460, 16445, 920, 2360, 3090, 90, , 575, 90020, 79748, 1775, 575, 81985, 1620, 83620, 170, 1408, 84860, 84818, 52, 58, 252, 328, 30, 2760, 72, 350, 365, 698, 412, 1835, 700, 430, 1055, 995, 1652, 810, 4670, 5440, 7438, 7550, 50, 5242, 4680, 2725, 2660, 310, 5590, 230, 200, 7392, 230, 318, 310, 190, 80, 450, 350, 1340, 748, 990, 40, 120, 10, 40, 365, 70, 1898, 232, 12078, 12730, 5932, 1438, 21500, 2418, 1355, 12578, 31188, 31188, 31245, 31245, 40, 117770, 50, 50, 0, 205, 332, 660, 119382, 4830, 122648, 978, 370, 768, 124815
2011-09-08, 10010, 14232, 1815, 1882, 1820, 7978, 415, 805, 390, 1252, 2542, 700, 3245, 140, 4318, 10230, 16030, 17798, 460, 16342, 910, 2325, 3055, 90, , 565, 91798, 81710, 1752, 562, 83965, 1570, 85602, 160, 1370, 86785, 86712, 50, 50, 228, 320, 30, 2738, 70, 358, 355, 728, 458, 1878, 700, 435, 1068, 990, 1658, 805, 4588, 5352, 7345, 7470, 50, 5160, 4612, 2655, 2585, 318, 5518, 230, 200, 7432, 222, 310, 300, 192, 80, 452, 350, 1235, 735, 1000, 45, 118, 10, 50, 425, 70, 1892, 232, 12148, 12792, 5912, 1418, 21462, 2390, 1352, 12540, 30955, 30955, 31010, 31010, 45, 118525, 50, 50, 0, 212, 340, 665, 119842, 4815, 123080, 970, 360, 755, 125090
2011-09-09, 9872, 14228, 1775, 1900, 1850, 7980, 420, 818, 392, 1235, 2538, 708, 3240, 140, 4298, 10205, 15935, 17685, 460, 16292, 900, 2288, 3018, 90, , 552, 91762, 81800, 1735, 552, 84120, 1528, 85850, 160, 1325, 87205, 87210, 55, 52, 200, 295, 30, 2712, 70, 360, 340, 755, 500, 1925, 700, 440, 1090, 980, 1685, 792, 4495, 5255, 7258, 7380, 50, 5105, 4565, 2605, 2532, 330, 5470, 230, 200, 7470, 220, 308, 300, 195, 80, 452, 355, 1135, 725, 1010, 50, 120, 10, 60, 405, 70, 1872, 240, 12255, 12902, 5908, 1400, 21522, 2368, 1305, 12468, 30860, 30860, 30915, 30915, 48, 119898, 50, 50, 0, 220, 332, 665, 121298, 4800, 124580, 960, 352, 745, 126562
2011-09-10, 9495, 14220, 1745, 1870, 1822, 7908, 420, 818, 382, 1222, 2522, 712, 3235, 140, 4290, 10162, 15860, 17605, 460, 16242, 890, 2252, 2985, 90, , 542, 91518, 82682, 1715, 545, 84768, 1535, 86252, 160, 1315, 87355, 87310, 60, 50, 190, 350, 30, 2680, 72, 360, 352, 762, 518, 1965, 700, 440, 1075, 970, 1700, 785, 4395, 5148, 7145, 7300, 50, 5065, 4538, 2585, 2502, 330, 5440, 230, 200, 7512, 220, 308, 300, 200, 80, 452, 352, 1105, 702, 1012, 50, 115, 10, 50, 350, 70, 1842, 232, 12322, 12982, 5890, 1385, 21595, 2340, 1298, 12432, 30895, 30895, 30950, 30950, 40, 120045, 50, 50, 0, 220, 330, 660, 121575, 4785, 124950, 962, 360, 745, 127012
2011-09-11, 9270, 14212, 1712, 1835, 1722, 7830, 420, 818, 380, 1208, 2500, 710, 3212, 140, 4272, 10045, 15798, 17535, 460, 16210, 882, 2218, 2950, 90, , 532, 91285, 84325, 1700, 540, 86602, 1638, 88312, 150, 1350, 89550, 89490, 60, 50, 190, 362, 30, 2642, 72, 360, 355, 752, 510, 1992, 690, 445, 1065, 965, 1688, 780, 4302, 5050, 7025, 7220, 50, 5005, 4500, 2562, 2485, 330, 5425, 230, 200, 7558, 210, 298, 290, 198, 80, 448, 340, 1090, 682, 1005, 50, 110, 10, 42, 348, 70, 1802, 222, 12348, 13022, 5865, 1365, 21605, 2318, 1305, 12405, 30880, 30880, 30940, 30940, 48, 121108, 50, 50, 0, 220, 330, 660, 122302, 4768, 125645, 960, 360, 738, 127582
2011-09-12, 9122, 14208, 1710, 1840, 1802, 7832, 420, 820, 380, 1195, 2490, 710, 3200, 140, 4248, 9960, 15670, 17398, 460, 16042, 875, 2182, 2918, 90, , 530, 91058, 84102, 1690, 532, 86350, 1688, 88230, 150, 1318, 89580, 89588, 50, 50, 182, 318, 30, 2608, 70, 360, 345, 745, 495, 1995, 698, 458, 1102, 960, 1700, 772, 4222, 4968, 6930, 7130, 50, 4928, 4442, 2528, 2448, 340, 5410, 230, 200, 7592, 210, 295, 290, 195, 80, 435, 350, 1078, 662, 1002, 55, 110, 10, 42, 392, 70, 1762, 230, 12368, 13048, 5852, 1352, 21592, 2295, 1305, 12235, 30860, 30860, 30915, 30915, 50, 122580, 50, 50, 0, 230, 330, 660, 123988, 4752, 127398, 952, 378, 725, 129378
2011-09-13, 8832, 14198, 1670, 1772, 1870, 7748, 425, 830, 385, 1185, 2490, 720, 3208, 140, 4240, 9925, 15560, 17268, 460, 15882, 865, 2148, 2885, 80, , 520, 90750, 83810, 1678, 522, 86045, 1540, 87815, 150, 1260, 89145, 89165, 50, 45, 180, 282, 30, 2572, 70, 350, 332, 738, 485, 1985, 700, 465, 1125, 958, 1742, 768, 4122, 4862, 6830, 7050, 50, 4882, 4412, 2495, 2410, 350, 5388, 230, 200, 7638, 210, 298, 290, 202, 80, 448, 345, 1060, 638, 995, 60, 110, 10, 40, 338, 70, 1722, 220, 12400, 13085, 5845, 1335, 21592, 2275, 1222, 11922, 30755, 30755, 30815, 30815, 50, 122362, 50, 50, 0, 230, 330, 660, 123902, 4738, 127410, 950, 352, 715, 129485
2011-09-14, 8585, 14185, 1625, 1685, 1732, 7610, 430, 832, 380, 1172, 2482, 720, 3205, 140, 4240, 9792, 15478, 17180, 460, 15848, 858, 2118, 2855, 82, , 512, 90420, 83472, 1665, 512, 85680, 1475, 87338, 140, 1205, 88600, 88620, 52, 50, 180, 272, 30, 2538, 70, 350, 332, 730, 472, 1970, 700, 462, 1110, 942, 1755, 758, 4022, 4748, 6692, 6968, 50, 4855, 4408, 2495, 2402, 350, 5362, 230, 200, 7682, 200, 290, 280, 200, 80, 448, 340, 1045, 615, 992, 60, 110, 12, 40, 410, 70, 1682, 220, 12420, 13110, 5825, 1322, 21592, 2255, 1240, 11900, 30745, 30745, 30800, 30800, 50, 121788, 50, 55, 0, 230, 330, 660, 123332, 4722, 126890, 950, 350, 712, 128950
2011-09-15, 8410, 14180, 1592, 1648, 1658, 7528, 430, 830, 370, 1162, 2465, 722, 3188, 140, 4230, 9632, 15350, 17035, 460, 15812, 850, 2082, 2820, 90, , 510, 90212, 83248, 1660, 510, 85435, 1495, 87085, 140, 1230, 88332, 88340, 52, 48, 170, 300, 30, 2505, 70, 350, 335, 722, 458, 1960, 698, 468, 1102, 932, 1742, 750, 3932, 4650, 6572, 6880, 50, 4795, 4375, 2490, 2398, 350, 5362, 230, 200, 7720, 200, 290, 280, 200, 80, 445, 340, 1032, 592, 980, 60, 110, 15, 32, 462, 70, 1652, 228, 12460, 13145, 5805, 1308, 21582, 2235, 1238, 11885, 30712, 30712, 30770, 30770, 58, 121305, 50, 55, 0, 232, 330, 660, 122805, 4705, 126402, 950, 348, 710, 128438
2011-09-16, 8268, 14180, 1578, 1680, 1715, 7522, 430, 830, 370, 1152, 2448, 728, 3180, 145, 4215, 9545, 15202, 16875, 460, 15748, 840, 2052, 2788, 90, , 505, 90035, 83068, 1655, 500, 85242, 1538, 86905, 140, 1265, 88185, 88190, 55, 50, 170, 310, 30, 2472, 75, 350, 350, 712, 445, 1950, 690, 470, 1078, 928, 1722, 748, 3840, 4552, 6462, 6800, 50, 4715, 4320, 2455, 2368, 350, 5350, 230, 195, 7760, 195, 282, 275, 192, 80, 435, 340, 1015, 572, 972, 68, 110, 20, 28, 408, 70, 1608, 222, 12498, 13190, 5795, 1298, 21600, 2218, 1282, 11908, 30758, 30758, 30818, 30818, 60, 121088, 50, 60, 0, 240, 330, 665, 122540, 4692, 126162, 950, 412, 718, 128200
2011-09-17, 8110, 14172, 1588, 1665, 1770, 7528, 430, 830, 370, 1142, 2438, 738, 3172, 140, 4200, 9548, 15090, 16745, 460, 15612, 848, 2045, 2772, 90, , 500, 89858, 82895, 1650, 500, 85065, 1582, 86798, 138, 1295, 88105, 88110, 58, 50, 162, 342, 30, 2438, 70, 342, 338, 710, 448, 1950, 690, 460, 1065, 920, 1702, 738, 3735, 4445, 6355, 6692, 50, 4665, 4285, 2430, 2350, 350, 5330, 230, 192, 7805, 190, 275, 270, 182, 80, 425, 340, 988, 538, 960, 70, 110, 20, 20, 410, 70, 1580, 220, 12482, 13195, 5780, 1285, 21602, 2205, 1232, 11862, 30708, 30708, 30768, 30768, 60, 120975, 50, 60, 0, 240, 330, 670, 122475, 4678, 126080, 950, 390, 725, 128175
2011-09-18, 7958, 14160, 1598, 1640, 1765, 7515, 430, 835, 368, 1135, 2428, 740, 3170, 140, 4188, 9542, 15048, 16688, 460, 15538, 850, 2055, 2782, 88, , 500, 89648, 82682, 1635, 492, 84842, 1558, 86558, 130, 1302, 87895, 87902, 55, 50, 150, 328, 30, 2368, 75, 340, 335, 702, 415, 1950, 690, 470, 1080, 920, 1700, 730, 3615, 4320, 6235, 6560, 50, 4602, 4242, 2438, 2365, 355, 5340, 230, 200, 7850, 190, 272, 270, 182, 80, 448, 345, 960, 488, 928, 70, 110, 20, 20, 418, 70, 1560, 220, 12478, 13202, 5790, 1275, 21590, 2192, 1202, 11815, 30648, 30648, 30710, 30710, 60, 120788, 50, 60, 0, 240, 330, 670, 122355, 4662, 125935, 950, 378, 702, 127990
2011-09-19, 7838, 14160, 1582, 1622, 1708, 7480, 425, 840, 362, 1125, 2420, 748, 3168, 135, 4180, 9498, 15022, 16648, 460, 15468, 858, 2060, 2790, 80, , 500, 89475, 82508, 1618, 488, 84645, 1550, 86352, 130, 1298, 87680, 87690, 50, 58, 138, 345, 30, 2292, 70, 340, 342, 698, 375, 1938, 690, 470, 1082, 912, 1718, 730, 3508, 4210, 6122, 6428, 50, 4538, 4188, 2420, 2365, 360, 5365, 230, 200, 7890, 190, 270, 270, 180, 80, 450, 342, 925, 440, 895, 70, 110, 20, 20, 375, 70, 1535, 220, 12460, 13195, 5790, 1262, 21588, 2178, 1188, 11780, 30612, 30612, 30675, 30675, 60, 120522, 50, 60, 0, 240, 330, 670, 122152, 4652, 125705, 945, 385, 702, 127752
2011-09-20, 7778, 14155, 1582, 1630, 1688, 7485, 428, 848, 365, 1120, 2420, 758, 3168, 132, 4175, 9445, 14962, 16570, 462, 15435, 865, 1890, 2685, 80, , 490, 89190, 82245, 1602, 480, 84370, 1498, 86040, 130, 1252, 87340, 87358, 60, 60, 125, 292, 30, 2220, 70, 340, 335, 690, 345, 1912, 690, 470, 1095, 902, 1728, 730, 3395, 4088, 5998, 6292, 50, 4498, 4145, 2408, 2360, 370, 5378, 230, 200, 7930, 190, 272, 270, 185, 80, 450, 350, 898, 395, 860, 80, 110, 20, 20, 415, 70, 1518, 218, 12432, 13185, 5795, 1255, 21568, 2160, 1175, 8932, 28740, 28740, 28800, 28800, 65, 120000, 50, 60, 0, 240, 330, 672, 121820, 4650, 125372, 942, 358, 698, 127452
2011-09-21, 7922, 14150, 1595, 1595, 1622, 7465, 430, 860, 360, 1110, 2420, 758, 3178, 132, 4180, 9402, 14890, 16480, 465, 15390, 868, 1865, 2598, 80, , 490, 88970, 82000, 1588, 480, 84090, 1480, 85720, 128, 1262, 87002, 87012, 58, 68, 112, 300, 30, 2148, 70, 340, 320, 682, 308, 1882, 690, 478, 1122, 898, 1752, 720, 3278, 3968, 5870, 6160, 50, 4445, 4105, 2400, 2368, 370, 5398, 230, 200, 7965, 180, 270, 265, 185, 80, 448, 342, 865, 348, 825, 80, 110, 20, 20, 395, 70, 1502, 215, 12425, 13180, 5802, 1242, 21545, 2145, 1210, 4105, 25652, 25652, 25715, 25715, 70, 115830, 50, 60, 0, 240, 330, 680, 118195, 4650, 121898, 940, 355, 692, 124280
