, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNAKE R ON JACKSON LAKE AT DAM, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, MALHEUR RIVER NR VALE, CASCADE DAM, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NEAR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-08-19,7227.0,18373.0,1447.0,650.0,717.0,6544.0,78.0,138.0,229.0,710.0,1222.0,625.0,1847.0,93.0,2521.0,6531.0,10541.0,11405.0,354.0,11428.0,272.0,1391.0,49.0,88645.0,478.0,90613.0,91051.0,434.0,448.0,91973.0,878.0,94298.0,109.0,944.0,95270.0,95279.0,37.0,44.0,275.0,116.0,2708.0,8.0,3038.0,73.0,406.0,326.0,370.0,273.0,1505.0,537.0,151.0,1298.0,689.0,1284.0,708.0,6037.0,6471.0,7506.0,10323.0,7.0,6743.0,5871.0,3657.0,3694.0,28.0,6089.0,30.0,48.0,5608.0,105.0,113.0,134.0,36.0,40.0,116.0,1085.0,873.0,8.0,18.0,0.0,1.0,856.0,62.0,3004.0,140.0,9574.0,9812.0,4817.0,816.0,17524.0,1664.0,1438.0,15825.0,33349.0,33349.0,33349.0,33349.0,11.0,130318.0,34.0,28.0,0.0,3.0,109.0,127.0,131595.0,4306.0,131308.0,940.0,337.0,643.0,133244.0
2003-08-20,6996.0,18379.0,1451.0,637.0,753.0,6564.0,86.0,154.0,236.0,712.0,1238.0,652.0,1890.0,93.0,2507.0,6567.0,10416.0,11289.0,352.0,11352.0,298.0,1414.0,51.0,88527.0,475.0,90516.0,90945.0,429.0,440.0,91847.0,869.0,94164.0,108.0,929.0,95109.0,95115.0,36.0,43.0,278.0,114.0,2683.0,8.0,3034.0,73.0,406.0,328.0,368.0,279.0,1504.0,539.0,164.0,1323.0,686.0,1298.0,711.0,6013.0,6441.0,7476.0,10325.0,7.0,6798.0,5931.0,3740.0,3764.0,28.0,6156.0,30.0,48.0,5620.0,104.0,113.0,131.0,35.0,42.0,114.0,1091.0,912.0,8.0,18.0,0.0,1.0,869.0,61.0,2998.0,140.0,9594.0,9836.0,4804.0,813.0,17518.0,1651.0,1473.0,15806.0,33324.0,33324.0,33324.0,33324.0,11.0,130059.0,33.0,27.0,0.0,3.0,116.0,131.0,131314.0,4307.0,131085.0,946.0,337.0,647.0,133025.0
2003-08-21,7470.0,18383.0,1438.0,625.0,742.0,6530.0,91.0,172.0,236.0,712.0,1259.0,682.0,1941.0,92.0,2541.0,6624.0,10416.0,11281.0,351.0,11303.0,306.0,1431.0,50.0,88406.0,473.0,90408.0,90632.0,425.0,433.0,91554.0,860.0,93906.0,107.0,914.0,94879.0,94896.0,37.0,44.0,281.0,112.0,2659.0,8.0,3032.0,72.0,405.0,322.0,366.0,286.0,1510.0,537.0,175.0,1340.0,685.0,1320.0,713.0,5988.0,6413.0,7449.0,10328.0,7.0,6859.0,5997.0,3825.0,3848.0,28.0,6245.0,30.0,48.0,5633.0,105.0,113.0,128.0,36.0,44.0,116.0,1097.0,943.0,8.0,18.0,0.0,1.0,867.0,60.0,2984.0,139.0,9641.0,9889.0,4795.0,811.0,17559.0,1646.0,1465.0,15798.0,33357.0,33357.0,33357.0,33357.0,11.0,129913.0,33.0,27.0,0.0,2.0,119.0,139.0,131147.0,4301.0,130963.0,937.0,330.0,643.0,132894.0
2003-08-22,7214.0,18381.0,1396.0,613.0,715.0,6455.0,93.0,183.0,234.0,708.0,1265.0,674.0,1938.0,91.0,2583.0,6609.0,10500.0,11347.0,349.0,11357.0,310.0,1429.0,52.0,88339.0,470.0,90318.0,90243.0,420.0,426.0,91120.0,852.0,93441.0,106.0,900.0,94377.0,94392.0,36.0,42.0,284.0,110.0,2634.0,8.0,3016.0,73.0,404.0,321.0,363.0,288.0,1513.0,533.0,184.0,1354.0,684.0,1343.0,711.0,5963.0,6383.0,7421.0,10330.0,7.0,6905.0,6046.0,3892.0,3926.0,29.0,6335.0,30.0,48.0,5601.0,105.0,114.0,125.0,36.0,44.0,110.0,1102.0,965.0,8.0,18.0,0.0,1.0,860.0,60.0,2969.0,138.0,9698.0,9949.0,4770.0,810.0,17604.0,1637.0,1433.0,15788.0,33392.0,33392.0,33392.0,33392.0,11.0,129597.0,33.0,26.0,0.0,2.0,131.0,151.0,130880.0,4300.0,130764.0,928.0,330.0,637.0,132700.0
2003-08-23,7018.0,18380.0,1377.0,602.0,753.0,6449.0,99.0,195.0,233.0,707.0,1275.0,689.0,1964.0,91.0,2585.0,6568.0,10527.0,11398.0,348.0,11562.0,339.0,1442.0,55.0,88344.0,467.0,90316.0,90229.0,416.0,419.0,91083.0,843.0,93389.0,106.0,887.0,94279.0,94280.0,38.0,44.0,288.0,108.0,2610.0,8.0,3008.0,74.0,404.0,321.0,362.0,290.0,1511.0,526.0,192.0,1361.0,683.0,1364.0,711.0,5945.0,6359.0,7391.0,10332.0,7.0,6955.0,6095.0,3948.0,3986.0,29.0,6409.0,30.0,48.0,5606.0,101.0,110.0,123.0,35.0,43.0,105.0,1108.0,1000.0,8.0,18.0,0.0,1.0,873.0,59.0,2956.0,138.0,9734.0,10010.0,4743.0,807.0,17646.0,1626.0,1439.0,15775.0,33421.0,33421.0,33421.0,33421.0,11.0,129261.0,33.0,26.0,0.0,2.0,121.0,153.0,130501.0,4303.0,130437.0,927.0,331.0,634.0,132350.0
2003-08-24,7732.0,18400.0,1375.0,591.0,780.0,6466.0,104.0,211.0,235.0,709.0,1295.0,719.0,2014.0,91.0,2606.0,6681.0,10503.0,11406.0,347.0,11638.0,371.0,1483.0,55.0,88421.0,467.0,90422.0,90323.0,412.0,414.0,91159.0,836.0,93456.0,105.0,874.0,94319.0,94315.0,37.0,43.0,291.0,107.0,2585.0,8.0,3003.0,74.0,404.0,311.0,361.0,307.0,1513.0,523.0,205.0,1384.0,683.0,1391.0,716.0,5921.0,6335.0,7371.0,10335.0,7.0,7042.0,6187.0,4046.0,4060.0,29.0,6482.0,30.0,48.0,5661.0,99.0,109.0,120.0,36.0,41.0,107.0,1114.0,1040.0,8.0,18.0,0.0,1.0,880.0,59.0,2950.0,138.0,9779.0,10068.0,4744.0,806.0,17703.0,1625.0,1459.0,13707.0,31410.0,31410.0,31410.0,31410.0,11.0,129057.0,34.0,26.0,0.0,1.0,124.0,156.0,130357.0,4309.0,130360.0,923.0,344.0,634.0,132272.0
2003-08-25,7456.0,18249.0,1312.0,581.0,756.0,6389.0,109.0,225.0,229.0,709.0,1308.0,716.0,2025.0,90.0,2647.0,6711.0,10600.0,11472.0,345.0,11555.0,358.0,1493.0,52.0,88427.0,467.0,90468.0,90387.0,409.0,409.0,91222.0,829.0,93525.0,104.0,861.0,94385.0,94384.0,36.0,42.0,294.0,105.0,2561.0,8.0,2993.0,72.0,403.0,302.0,359.0,312.0,1520.0,514.0,210.0,1389.0,683.0,1412.0,703.0,5887.0,6294.0,7338.0,10337.0,7.0,7079.0,6232.0,4123.0,4155.0,29.0,6580.0,30.0,47.0,5675.0,96.0,106.0,118.0,37.0,38.0,105.0,1120.0,1067.0,8.0,18.0,0.0,1.0,880.0,58.0,2937.0,138.0,9865.0,10152.0,4736.0,805.0,17785.0,1616.0,1415.0,6719.0,24504.0,24504.0,24504.0,24504.0,11.0,123090.0,34.0,25.0,0.0,1.0,118.0,153.0,125465.0,4311.0,125828.0,913.0,331.0,634.0,128345.0
2003-08-26,6229.0,15655.0,1262.0,571.0,720.0,6281.0,111.0,232.0,228.0,706.0,1312.0,698.0,2010.0,89.0,2656.0,6565.0,10668.0,11520.0,344.0,11578.0,335.0,1464.0,51.0,87732.0,467.0,90071.0,90098.0,406.0,404.0,90971.0,822.0,93323.0,104.0,849.0,94229.0,94245.0,38.0,43.0,298.0,105.0,2537.0,9.0,2982.0,72.0,403.0,303.0,358.0,309.0,1530.0,508.0,210.0,1383.0,675.0,1424.0,702.0,5861.0,6259.0,7295.0,10338.0,7.0,7099.0,6253.0,4149.0,4205.0,30.0,6655.0,30.0,47.0,5696.0,95.0,104.0,116.0,37.0,37.0,105.0,1125.0,1098.0,8.0,18.0,0.0,1.0,879.0,57.0,2922.0,141.0,9945.0,10238.0,4721.0,804.0,17864.0,1588.0,1396.0,6668.0,24532.0,24532.0,24532.0,24532.0,11.0,120430.0,34.0,25.0,0.0,0.0,109.0,141.0,121648.0,4314.0,121789.0,912.0,327.0,635.0,123745.0
2003-08-27,6567.0,15279.0,1246.0,562.0,731.0,6260.0,113.0,239.0,226.0,702.0,1312.0,690.0,2002.0,89.0,2640.0,6452.0,10557.0,11407.0,343.0,11486.0,335.0,1447.0,52.0,85556.0,467.0,88053.0,88251.0,403.0,400.0,89229.0,816.0,91721.0,103.0,838.0,92830.0,92916.0,38.0,43.0,301.0,103.0,2513.0,8.0,2971.0,71.0,403.0,301.0,358.0,310.0,1533.0,504.0,213.0,1382.0,668.0,1423.0,700.0,5834.0,6224.0,7260.0,10339.0,7.0,7119.0,6274.0,4185.0,4236.0,30.0,6697.0,30.0,47.0,5696.0,93.0,103.0,113.0,36.0,37.0,106.0,1131.0,1124.0,8.0,18.0,0.0,1.0,881.0,57.0,2908.0,143.0,10007.0,10309.0,4698.0,802.0,17925.0,1559.0,1407.0,6647.0,24572.0,24572.0,24572.0,24572.0,11.0,120006.0,34.0,25.0,0.0,0.0,103.0,130.0,121287.0,4316.0,121482.0,911.0,345.0,642.0,123411.0
2003-08-28,7229.0,16117.0,1236.0,553.0,745.0,6254.0,116.0,247.0,224.0,702.0,1317.0,695.0,2013.0,89.0,2630.0,6479.0,10422.0,11260.0,342.0,11321.0,344.0,1451.0,52.0,85158.0,467.0,87101.0,87033.0,400.0,396.0,87868.0,810.0,90217.0,103.0,826.0,91144.0,91187.0,39.0,44.0,304.0,103.0,2488.0,9.0,2951.0,72.0,402.0,301.0,355.0,299.0,1535.0,499.0,225.0,1397.0,663.0,1427.0,695.0,5810.0,6192.0,7225.0,10342.0,7.0,7192.0,6348.0,4250.0,4281.0,31.0,6741.0,30.0,46.0,5695.0,92.0,102.0,111.0,36.0,36.0,100.0,1137.0,1156.0,8.0,18.0,0.0,1.0,880.0,56.0,2892.0,144.0,10067.0,10385.0,4670.0,800.0,17964.0,1531.0,1373.0,6584.0,24548.0,24548.0,24548.0,24548.0,11.0,118295.0,34.0,25.0,0.0,0.0,99.0,120.0,119724.0,4319.0,120032.0,905.0,331.0,634.0,122076.0
2003-08-29,7139.0,16056.0,1224.0,545.0,725.0,6218.0,119.0,257.0,223.0,700.0,1321.0,704.0,2025.0,88.0,2636.0,6459.0,10409.0,11252.0,341.0,11338.0,362.0,1464.0,53.0,85649.0,467.0,87553.0,87408.0,398.0,392.0,88171.0,804.0,90430.0,102.0,816.0,91185.0,91167.0,37.0,42.0,308.0,101.0,2464.0,9.0,2939.0,73.0,402.0,302.0,355.0,290.0,1534.0,497.0,233.0,1409.0,660.0,1439.0,696.0,5792.0,6170.0,7197.0,10343.0,7.0,7230.0,6391.0,4327.0,4358.0,31.0,6816.0,30.0,46.0,5708.0,91.0,102.0,109.0,36.0,36.0,98.0,1143.0,1182.0,8.0,18.0,0.0,1.0,883.0,55.0,2878.0,143.0,10110.0,10439.0,4643.0,798.0,17920.0,1518.0,1405.0,6592.0,24512.0,24512.0,24512.0,24512.0,11.0,117152.0,33.0,25.0,0.0,0.0,92.0,107.0,118338.0,4317.0,118652.0,903.0,328.0,633.0,120586.0
2003-08-30,6786.0,15494.0,1208.0,536.0,707.0,6171.0,122.0,266.0,227.0,698.0,1331.0,710.0,2041.0,87.0,2644.0,6395.0,10400.0,11239.0,340.0,11314.0,351.0,1468.0,51.0,85445.0,466.0,87575.0,87534.0,397.0,387.0,88341.0,799.0,90655.0,102.0,805.0,91468.0,91467.0,36.0,41.0,310.0,99.0,2438.0,8.0,2926.0,72.0,401.0,302.0,353.0,285.0,1533.0,499.0,241.0,1421.0,658.0,1461.0,702.0,5770.0,6148.0,7179.0,10344.0,7.0,7310.0,6472.0,4408.0,4433.0,31.0,6900.0,30.0,46.0,5729.0,91.0,102.0,107.0,36.0,37.0,97.0,1260.0,1250.0,8.0,18.0,0.0,1.0,886.0,54.0,2865.0,139.0,10154.0,10491.0,4624.0,796.0,17948.0,1512.0,1355.0,6542.0,24490.0,24490.0,24490.0,24490.0,11.0,117367.0,34.0,25.0,0.0,0.0,98.0,101.0,118406.0,4318.0,118733.0,903.0,327.0,631.0,120566.0
2003-08-31,6959.0,15239.0,1194.0,529.0,768.0,5462.0,125.0,276.0,225.0,699.0,1344.0,723.0,2067.0,87.0,2659.0,6454.0,10359.0,11202.0,339.0,11327.0,351.0,1474.0,52.0,84731.0,465.0,86995.0,85314.0,395.0,383.0,86540.0,793.0,89254.0,101.0,795.0,90484.0,90590.0,37.0,41.0,314.0,98.0,2415.0,9.0,2906.0,73.0,401.0,301.0,351.0,279.0,1526.0,493.0,246.0,1423.0,655.0,1474.0,691.0,5738.0,6109.0,7144.0,10028.0,7.0,7310.0,6498.0,4478.0,4515.0,31.0,6983.0,30.0,45.0,5740.0,91.0,102.0,105.0,35.0,39.0,97.0,1243.0,1392.0,8.0,18.0,0.0,1.0,889.0,54.0,2840.0,137.0,10286.0,10598.0,4611.0,794.0,18002.0,1510.0,1348.0,5692.0,23693.0,23693.0,23693.0,23693.0,11.0,117313.0,34.0,25.0,0.0,0.0,106.0,116.0,118476.0,4312.0,118879.0,892.0,323.0,627.0,120750.0
2003-09-01,6873.0,13505.0,1182.0,521.0,710.0,3674.0,129.0,287.0,227.0,699.0,1353.0,736.0,2089.0,86.0,2679.0,5350.0,10338.0,11165.0,338.0,11273.0,352.0,2010.0,53.0,82487.0,465.0,85945.0,74775.0,394.0,379.0,76812.0,788.0,80566.0,101.0,786.0,83353.0,83951.0,39.0,43.0,315.0,99.0,2405.0,9.0,2903.0,73.0,401.0,308.0,350.0,268.0,1521.0,489.0,255.0,1430.0,651.0,1485.0,694.0,5704.0,6073.0,7101.0,9394.0,7.0,6949.0,6213.0,4379.0,4521.0,32.0,7030.0,30.0,45.0,5780.0,90.0,102.0,105.0,36.0,38.0,101.0,1057.0,1211.0,8.0,18.0,0.0,1.0,902.0,53.0,2701.0,138.0,10329.0,10699.0,4593.0,792.0,17700.0,1525.0,1355.0,3230.0,20930.0,20930.0,20930.0,20930.0,10.0,113781.0,34.0,25.0,1.0,0.0,115.0,127.0,115883.0,4316.0,116548.0,899.0,335.0,625.0,118793.0
2003-09-02,6710.0,11225.0,1172.0,514.0,712.0,3623.0,132.0,298.0,229.0,698.0,1368.0,750.0,2118.0,85.0,2699.0,4191.0,9592.0,10428.0,337.0,10677.0,355.0,2538.0,53.0,79997.0,465.0,83624.0,70377.0,393.0,376.0,71311.0,783.0,73805.0,100.0,776.0,74943.0,75101.0,39.0,42.0,315.0,98.0,2404.0,9.0,2910.0,71.0,400.0,315.0,347.0,280.0,1517.0,485.0,267.0,1454.0,648.0,1502.0,699.0,5666.0,6035.0,7068.0,9062.0,7.0,6486.0,5740.0,3988.0,4278.0,32.0,6908.0,30.0,45.0,5790.0,89.0,101.0,103.0,36.0,37.0,105.0,996.0,1141.0,8.0,18.0,0.0,1.0,908.0,53.0,2590.0,141.0,10005.0,10445.0,4592.0,791.0,17300.0,1541.0,1347.0,3051.0,20351.0,20351.0,20351.0,20351.0,11.0,102208.0,34.0,25.0,1.0,0.0,115.0,133.0,105127.0,4319.0,106175.0,907.0,361.0,633.0,109115.0
2003-09-03,6423.0,9350.0,1164.0,508.0,696.0,3617.0,136.0,307.0,222.0,696.0,1368.0,755.0,2122.0,85.0,2726.0,3972.0,8478.0,9315.0,336.0,9574.0,362.0,2547.0,53.0,77347.0,464.0,81189.0,68016.0,392.0,373.0,68972.0,778.0,71489.0,100.0,768.0,72571.0,72672.0,38.0,41.0,314.0,96.0,2404.0,9.0,2920.0,70.0,399.0,310.0,344.0,291.0,1522.0,479.0,272.0,1458.0,645.0,1520.0,697.0,5621.0,5988.0,7028.0,8832.0,7.0,6192.0,5415.0,3589.0,3872.0,32.0,6552.0,30.0,45.0,5802.0,87.0,100.0,100.0,36.0,35.0,103.0,953.0,1118.0,8.0,18.0,0.0,1.0,904.0,53.0,2025.0,141.0,9796.0,10242.0,4587.0,789.0,17038.0,1520.0,1321.0,3158.0,20196.0,20196.0,20196.0,20196.0,11.0,96087.0,34.0,25.0,0.0,0.0,107.0,125.0,97638.0,4310.0,98365.0,896.0,327.0,629.0,100603.0
2003-09-04,5690.0,8404.0,1157.0,501.0,673.0,3615.0,137.0,310.0,217.0,687.0,1357.0,734.0,2091.0,84.0,2727.0,3928.0,8042.0,8858.0,335.0,8971.0,361.0,2548.0,51.0,74666.0,464.0,78394.0,65207.0,391.0,370.0,66162.0,774.0,68692.0,100.0,759.0,69803.0,69921.0,38.0,41.0,314.0,95.0,2402.0,9.0,2927.0,71.0,398.0,310.0,340.0,294.0,1528.0,474.0,270.0,1449.0,642.0,1525.0,687.0,5575.0,5934.0,6976.0,8603.0,7.0,5972.0,5195.0,3332.0,3547.0,33.0,6191.0,30.0,45.0,5805.0,85.0,98.0,99.0,35.0,34.0,98.0,911.0,1095.0,8.0,18.0,0.0,1.0,912.0,52.0,1620.0,139.0,9190.0,9726.0,4557.0,787.0,16743.0,1478.0,1301.0,3118.0,19861.0,19861.0,19861.0,19861.0,11.0,93395.0,34.0,25.0,0.0,0.0,109.0,120.0,94882.0,4308.0,95613.0,887.0,322.0,624.0,97690.0
2003-09-05,5865.0,7503.0,1148.0,495.0,718.0,3610.0,135.0,311.0,217.0,682.0,1353.0,716.0,2070.0,84.0,2695.0,3882.0,7933.0,8742.0,334.0,8841.0,367.0,2545.0,53.0,73013.0,463.0,76478.0,63158.0,391.0,367.0,64035.0,769.0,66478.0,99.0,751.0,67460.0,67542.0,37.0,41.0,314.0,94.0,2401.0,9.0,2933.0,70.0,396.0,313.0,337.0,298.0,1531.0,471.0,268.0,1440.0,639.0,1517.0,682.0,5533.0,5884.0,6918.0,8373.0,7.0,5706.0,4931.0,3080.0,3300.0,33.0,5927.0,30.0,45.0,5813.0,86.0,98.0,99.0,36.0,37.0,97.0,868.0,1071.0,8.0,18.0,0.0,1.0,913.0,52.0,1588.0,139.0,8914.0,9327.0,4537.0,784.0,16146.0,1459.0,1302.0,3088.0,19234.0,19234.0,19235.0,19235.0,11.0,90168.0,34.0,25.0,1.0,0.0,102.0,118.0,91700.0,4316.0,92518.0,891.0,328.0,623.0,94633.0
2003-09-06,5808.0,7438.0,1141.0,489.0,717.0,3606.0,135.0,313.0,218.0,681.0,1356.0,721.0,2076.0,84.0,2673.0,3885.0,7854.0,8658.0,333.0,8744.0,377.0,2553.0,53.0,72016.0,463.0,75323.0,61923.0,390.0,364.0,62751.0,765.0,65138.0,99.0,743.0,66022.0,66072.0,38.0,41.0,306.0,94.0,2401.0,9.0,2943.0,69.0,395.0,308.0,333.0,305.0,1538.0,470.0,271.0,1441.0,636.0,1514.0,681.0,5494.0,5841.0,6873.0,8143.0,7.0,5484.0,4702.0,2828.0,3043.0,33.0,5680.0,30.0,45.0,5857.0,86.0,99.0,99.0,37.0,38.0,101.0,826.0,1046.0,8.0,18.0,0.0,1.0,916.0,51.0,1560.0,138.0,8887.0,9285.0,4533.0,783.0,15941.0,1465.0,1311.0,3086.0,19027.0,19027.0,19029.0,19029.0,11.0,87662.0,34.0,25.0,0.0,0.0,96.0,107.0,88992.0,4321.0,89826.0,886.0,330.0,620.0,91861.0
2003-09-07,5952.0,7433.0,1135.0,484.0,674.0,3604.0,135.0,317.0,220.0,681.0,1359.0,732.0,2091.0,83.0,2675.0,3854.0,7821.0,8620.0,333.0,8669.0,374.0,2554.0,52.0,71719.0,463.0,74868.0,61383.0,389.0,362.0,62156.0,761.0,64483.0,99.0,735.0,65269.0,65289.0,38.0,40.0,-28.0,93.0,2256.0,9.0,2887.0,70.0,395.0,305.0,331.0,301.0,1550.0,475.0,275.0,1446.0,634.0,1514.0,688.0,5460.0,5804.0,6835.0,7914.0,7.0,5277.0,4487.0,2611.0,2810.0,34.0,5441.0,30.0,45.0,5905.0,86.0,99.0,98.0,36.0,38.0,104.0,783.0,1031.0,8.0,18.0,0.0,1.0,931.0,51.0,1537.0,139.0,8885.0,9296.0,4542.0,781.0,15941.0,1484.0,1280.0,3099.0,19040.0,19040.0,19044.0,19044.0,11.0,86353.0,34.0,25.0,1.0,0.0,100.0,103.0,87515.0,4321.0,88362.0,881.0,328.0,618.0,90294.0
2003-09-08,6208.0,7429.0,1128.0,478.0,700.0,3602.0,143.0,328.0,227.0,681.0,1374.0,760.0,2134.0,82.0,2689.0,3863.0,7802.0,8590.0,332.0,8645.0,367.0,2545.0,52.0,71619.0,463.0,74734.0,61232.0,387.0,359.0,61988.0,757.0,64296.0,99.0,727.0,65041.0,65047.0,37.0,39.0,-99.0,92.0,2002.0,10.0,2608.0,68.0,393.0,291.0,327.0,58.0,1532.0,476.0,294.0,1481.0,634.0,1540.0,692.0,5422.0,5768.0,6802.0,7688.0,7.0,5181.0,4399.0,2520.0,2642.0,34.0,5252.0,30.0,45.0,5938.0,85.0,98.0,96.0,36.0,38.0,110.0,741.0,1016.0,8.0,18.0,0.0,1.0,951.0,51.0,1515.0,144.0,8932.0,9352.0,4566.0,779.0,16009.0,1498.0,1265.0,3118.0,19126.0,19126.0,19131.0,19131.0,11.0,85835.0,34.0,25.0,0.0,0.0,114.0,118.0,86879.0,4318.0,87748.0,873.0,330.0,615.0,89607.0
2003-09-09,6033.0,7427.0,1121.0,473.0,714.0,3600.0,148.0,344.0,225.0,684.0,1390.0,768.0,2158.0,83.0,2726.0,3936.0,7818.0,8613.0,331.0,8702.0,373.0,2537.0,52.0,71565.0,462.0,74658.0,61148.0,385.0,356.0,61898.0,753.0,64202.0,98.0,720.0,64934.0,64938.0,40.0,41.0,-98.0,93.0,1988.0,10.0,2561.0,69.0,393.0,290.0,324.0,-63.0,1400.0,471.0,307.0,1511.0,635.0,1574.0,692.0,5386.0,5734.0,6773.0,7461.0,7.0,5042.0,4273.0,2442.0,2564.0,34.0,5152.0,30.0,46.0,5963.0,86.0,100.0,97.0,36.0,40.0,112.0,698.0,997.0,8.0,18.0,0.0,1.0,945.0,51.0,1487.0,147.0,8978.0,9409.0,4602.0,777.0,16112.0,1487.0,1243.0,3114.0,19226.0,19226.0,19233.0,19233.0,11.0,85680.0,34.0,25.0,0.0,0.0,115.0,126.0,86707.0,4315.0,87620.0,867.0,319.0,613.0,89441.0
2003-09-10,5458.0,7426.0,1112.0,468.0,691.0,3596.0,149.0,349.0,219.0,683.0,1394.0,755.0,2149.0,82.0,2747.0,3949.0,7898.0,8697.0,330.0,8810.0,398.0,2552.0,53.0,71598.0,462.0,74684.0,61162.0,383.0,354.0,61899.0,749.0,64194.0,98.0,713.0,64904.0,64904.0,41.0,42.0,-96.0,93.0,1990.0,11.0,2572.0,70.0,393.0,296.0,322.0,-51.0,1269.0,469.0,310.0,1517.0,634.0,1607.0,694.0,5346.0,5691.0,6739.0,7232.0,8.0,4869.0,4102.0,2305.0,2460.0,34.0,5069.0,30.0,46.0,5984.0,86.0,100.0,98.0,37.0,40.0,114.0,656.0,969.0,8.0,18.0,0.0,1.0,938.0,51.0,1457.0,142.0,8981.0,9432.0,4625.0,775.0,16196.0,1467.0,1245.0,3091.0,19287.0,19287.0,19296.0,19296.0,11.0,85529.0,34.0,25.0,1.0,0.0,113.0,127.0,86550.0,4320.0,87526.0,875.0,320.0,617.0,89337.0
