, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRY'S FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - NEAR POTLATCH, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-04-06, 3830, 7358, 1000, 930, 1540, 6352, 240, 850, 218, 778, 1920, 1195, 3112, 615, 4245, 9242, 15092, 17005, 1942, 21838, 10265, 9462, 10750, 1070, 59818, 1508, 72820, 64538, 912, 1178, 66602, 2185, 67798, 162, 2392, 70090, 70065, 188, 460, 525, 965, 760, 2545, 340, 1210, 415, 1568, 2418, 3532, 418, 278, 888, 520, 1040, 462, 1525, 1730, 2752, 3258, 125, 3705, 3462, 2978, 2880, 465, 5608, 4660, 450, 11622, 60, 90, 175, 520, 140, 2672, 965, 4105, 898, 1108, 902, 395, 80, 640, 1060, 135, 2610, 1228, 18735, 20648, 6268, 4200, 35100, 11035, 11480, 24895, 60000, 60000, 60620, 60620, 1008, 152758, 445, 1308, 235, 2000, 3490, 4870, 164558, 7080, 167900, 2120, 1370, 1522, 173065
2011-04-07, 3900, 7762, 1102, 1008, 1705, 6718, 240, 805, 238, 820, 1958, 1245, 3200, 690, 4408, 9662, 15328, 17272, 2000, 22520, 10765, 9902, 11138, 1165, 60492, 1648, 73912, 65592, 890, 1215, 67625, 2382, 68772, 172, 2525, 71130, 71082, 198, 480, 580, 1032, 808, 2718, 342, 1252, 422, 1638, 2642, 3678, 438, 305, 1000, 548, 1098, 472, 1602, 1822, 2888, 3295, 135, 3730, 3478, 2975, 2878, 492, 5648, 4660, 450, 11585, 60, 90, 180, 635, 165, 2542, 1055, 4312, 985, 1185, 915, 420, 80, 895, 1240, 162, 2742, 1280, 18892, 20735, 6350, 4500, 35740, 11610, 12130, 25400, 61140, 61140, 61745, 61745, 1005, 153858, 478, 1365, 235, 1988, 3910, 5395, 165398, 7100, 168580, 2125, 1452, 1535, 173480
2011-04-08, 3975, 8128, 1208, 1095, 1830, 7068, 238, 765, 245, 890, 2002, 1285, 3282, 732, 4555, 10230, 15568, 17545, 2040, 22555, 11245, 10125, 11408, 1178, 61165, 1858, 75132, 66788, 885, 1260, 68860, 2465, 70028, 170, 2522, 72420, 72375, 202, 452, 542, 982, 768, 2802, 335, 1295, 425, 1638, 2762, 3875, 452, 335, 1082, 578, 1230, 485, 1662, 1900, 3020, 3332, 132, 3858, 3585, 3012, 2900, 508, 5658, 4660, 432, 11540, 60, 90, 188, 718, 162, 2625, 1062, 4415, 1068, 1258, 882, 420, 80, 965, 1142, 175, 2832, 1312, 19375, 21255, 6358, 4558, 36445, 12180, 12608, 26060, 62505, 62505, 63090, 63090, 1010, 156705, 478, 1402, 220, 2022, 4085, 5712, 168520, 7065, 171622, 2098, 1432, 1512, 176450
2011-04-09, 4028, 8342, 1265, 1168, 1912, 7310, 230, 738, 240, 965, 2045, 1258, 3298, 762, 4662, 10552, 15752, 17762, 2098, 23190, 11470, 10315, 11585, 1125, 61540, 2078, 75902, 67475, 900, 1285, 69600, 2430, 70805, 172, 2492, 73220, 73192, 208, 452, 512, 970, 765, 2732, 360, 1340, 435, 1720, 2710, 4018, 455, 350, 1055, 602, 1320, 490, 1712, 1952, 3090, 3352, 140, 4025, 3758, 3142, 3010, 518, 5708, 4660, 405, 11480, 60, 90, 190, 742, 162, 2548, 1032, 4415, 1178, 1340, 848, 405, 70, 835, 1098, 182, 2735, 1268, 19382, 21452, 6265, 4440, 36665, 12620, 12720, 26418, 63078, 63078, 63652, 63652, 988, 159205, 458, 1360, 202, 1982, 3955, 5605, 171192, 7038, 174310, 2058, 1482, 1532, 179210
2011-04-10, 4075, 8430, 1302, 1228, 1995, 7502, 230, 712, 240, 1028, 2075, 1215, 3288, 790, 4748, 10860, 15940, 17975, 2155, 23508, 11508, 10498, 11765, 1092, 62118, 2260, 76822, 68240, 892, 1310, 70385, 2628, 71575, 170, 2555, 74010, 73972, 210, 470, 565, 992, 775, 2732, 352, 1368, 430, 1760, 2712, 4042, 455, 368, 1062, 635, 1322, 490, 1765, 2010, 3170, 3365, 140, 4112, 3862, 3275, 3145, 525, 5825, 4660, 388, 11422, 60, 82, 190, 760, 170, 2378, 1045, 4460, 1300, 1432, 832, 400, 70, 738, 1192, 195, 2680, 1268, 19152, 21255, 6188, 4462, 36358, 12822, 12675, 26550, 62908, 62908, 63465, 63465, 972, 160135, 462, 1348, 208, 1920, 3822, 5440, 172052, 7032, 175220, 2035, 1492, 1540, 180285
2011-04-11, 4115, 8465, 1362, 1288, 2082, 7730, 230, 690, 242, 1075, 2105, 1188, 3290, 822, 4848, 11150, 16148, 18218, 2208, 23345, 11582, 10658, 11925, 1098, 62380, 2390, 77495, 68828, 875, 1330, 71028, 2755, 72245, 170, 2592, 74775, 74752, 218, 470, 535, 978, 778, 2808, 352, 1385, 428, 1762, 2732, 4050, 460, 388, 1090, 668, 1355, 492, 1822, 2080, 3270, 3372, 150, 4140, 3898, 3330, 3210, 530, 5920, 4660, 378, 11380, 60, 80, 198, 810, 180, 2252, 1075, 4550, 1420, 1538, 828, 402, 70, 728, 1218, 210, 2752, 1285, 19140, 21200, 6220, 4602, 36262, 13008, 12822, 26660, 62925, 62925, 63470, 63470, 982, 159562, 480, 1378, 235, 1905, 3815, 5378, 171485, 7015, 174685, 2000, 1590, 1525, 179850
2011-04-12, 4165, 8515, 1430, 1350, 2182, 7970, 230, 675, 245, 1120, 2135, 1188, 3322, 858, 4950, 11262, 16372, 18480, 2265, 23650, 11752, 10812, 12065, 1122, 62368, 2498, 77742, 68960, 875, 1348, 71178, 2678, 72422, 170, 2638, 75038, 75030, 228, 482, 545, 1040, 815, 2832, 378, 1438, 452, 1830, 2745, 4085, 462, 405, 1112, 698, 1395, 502, 1880, 2148, 3390, 3380, 155, 4188, 3952, 3358, 3235, 542, 5942, 4660, 370, 11335, 60, 80, 200, 872, 208, 2108, 1092, 4620, 1540, 1630, 815, 400, 70, 720, 1218, 220, 2798, 1268, 19225, 21310, 6382, 4715, 36632, 13322, 12900, 26885, 63520, 63520, 64048, 64048, 980, 159888, 478, 1382, 218, 1898, 3920, 5435, 171508, 7020, 174635, 1985, 1718, 1510, 179748
2011-04-13, 4228, 8625, 1515, 1415, 2320, 8285, 220, 658, 252, 1170, 2168, 1202, 3370, 902, 5072, 11458, 16622, 18765, 2322, 24442, 11998, 10972, 12210, 1182, 62882, 2612, 78322, 69368, 892, 1378, 71568, 2745, 72772, 172, 2728, 75412, 75390, 240, 500, 565, 1095, 845, 2930, 398, 1490, 465, 1892, 2858, 4160, 460, 442, 1192, 732, 1445, 512, 1950, 2238, 3528, 3382, 180, 4238, 4008, 3400, 3270, 558, 5975, 4660, 360, 11295, 60, 80, 208, 942, 228, 2020, 1120, 4688, 1660, 1730, 818, 408, 70, 675, 1258, 235, 2825, 1255, 19255, 21382, 6600, 4802, 37058, 13868, 13165, 27365, 64425, 64425, 64940, 64940, 962, 161012, 465, 1365, 200, 1862, 4080, 5598, 172638, 7015, 175738, 1985, 1742, 1550, 180878
2011-04-14, 4382, 8762, 1602, 1495, 2452, 8605, 220, 648, 262, 1225, 2225, 1178, 3402, 960, 5210, 11755, 16932, 19120, 2395, 24512, 12475, 11155, 12370, 1338, 63638, 2785, 79445, 70290, 910, 1432, 72535, 2825, 73710, 172, 2898, 76452, 76402, 240, 525, 630, 1208, 902, 3075, 412, 1510, 490, 1870, 2948, 4305, 460, 470, 1245, 770, 1542, 535, 2020, 2330, 3700, 3390, 195, 4312, 4082, 3445, 3310, 575, 6015, 4660, 350, 11252, 60, 80, 215, 1020, 252, 2058, 1172, 4765, 1782, 1830, 825, 412, 70, 728, 1472, 265, 2912, 1298, 19348, 21472, 6900, 4928, 37608, 14562, 12980, 28070, 65675, 65675, 66175, 66175, 955, 162875, 468, 1365, 185, 1835, 4228, 5780, 174418, 7005, 177475, 1982, 1712, 1650, 182622
2011-04-15, 4568, 8965, 1750, 1605, 2578, 9008, 220, 638, 270, 1290, 2290, 1195, 3485, 1025, 5448, 12090, 17350, 19595, 2455, 24878, 13040, 11390, 12585, 1365, 64092, 2915, 80285, 27312, 940, 1510, 34620, 2888, 41648, 170, 2950, 52572, 54902, 252, 530, 612, 1222, 878, 3172, 422, 1565, 495, 1870, 2998, 4435, 460, 510, 1308, 800, 1640, 565, 2105, 2435, 3875, 3400, 205, 4428, 4205, 3528, 3382, 592, 6075, 4660, 350, 11210, 60, 80, 220, 1080, 265, 2168, 1240, 4845, 1902, 1935, 825, 418, 70, 862, 1500, 288, 3065, 1345, 19658, 21780, 7258, 5152, 38338, 15502, 12502, 29062, 67398, 67398, 67888, 67888, 960, 165885, 470, 1365, 175, 1808, 4328, 5915, 177392, 7032, 180428, 1972, 1588, 1665, 185500
2011-04-16, 4730, 9090, 1838, 1672, 2675, 8850, 220, 625, 272, 1375, 2370, 1240, 3612, 1062, 5620, 12368, 17742, 20045, 2505, 25352, 13400, 11670, 12855, 1275, 64888, 3040, 81315, 1240, 968, 1615, 3762, 3080, 5010, 172, 3060, 8695, 9228, 265, 542, 585, 1320, 772, 3152, 438, 1620, 525, 1925, 2975, 4508, 460, 540, 1352, 840, 1722, 580, 2202, 2570, 4092, 3472, 220, 4532, 4315, 3630, 3482, 608, 6150, 4660, 345, 11178, 60, 80, 232, 1092, 275, 2198, 1270, 4870, 2010, 2012, 825, 428, 68, 892, 1450, 308, 3132, 1322, 19938, 22142, 7668, 5210, 39188, 15982, 11898, 29590, 68772, 68772, 69252, 69252, 948, 169195, 450, 1348, 165, 1782, 4375, 5988, 180682, 7008, 183675, 1970, 1425, 1608, 188545
2011-04-17, 4915, 9235, 1968, 1802, 2895, 8665, 215, 618, 280, 1462, 2455, 1295, 3752, 1140, 5898, 11968, 18142, 20490, 2598, 25922, 13620, 11955, 13122, 1275, 66305, 3172, 83095, 1240, 998, 1745, 3918, 3198, 5170, 178, 3208, 8335, 8320, 268, 552, 562, 1378, 760, 3138, 445, 1670, 545, 1972, 2948, 4542, 470, 570, 1400, 882, 1778, 610, 2320, 2742, 4355, 3642, 242, 4585, 4365, 3682, 3542, 628, 6222, 4660, 365, 11158, 65, 80, 245, 1148, 292, 2125, 1335, 4942, 2105, 2098, 812, 438, 60, 922, 1588, 332, 3242, 1332, 20030, 22312, 8088, 5325, 39898, 16268, 11755, 29808, 69702, 69702, 70165, 70165, 925, 172475, 438, 1355, 160, 1752, 4378, 5955, 184030, 6975, 186962, 1975, 1408, 1560, 191670
2011-04-18, 5132, 9522, 2282, 1942, 3138, 9398, 210, 605, 290, 1565, 2558, 1395, 3955, 1242, 6262, 12295, 18722, 21125, 2678, 26582, 14038, 12235, 13390, 1280, 67290, 3302, 84550, 1240, 1038, 1865, 4075, 3280, 5328, 182, 3318, 8615, 8608, 270, 548, 525, 1398, 805, 3160, 445, 1670, 560, 1985, 2955, 4560, 495, 618, 1530, 935, 1870, 660, 2445, 2920, 4670, 3815, 265, 4648, 4405, 3665, 3528, 648, 6298, 4660, 400, 11162, 70, 80, 265, 1250, 308, 2025, 1415, 5020, 2202, 2212, 792, 442, 60, 985, 1660, 350, 3488, 1388, 20382, 22660, 8595, 5555, 40980, 16845, 11812, 30265, 71245, 71245, 71702, 71702, 905, 175812, 438, 1395, 152, 1782, 4430, 6045, 187390, 6962, 190235, 1975, 1420, 1582, 194898
2011-04-19, 5352, 9772, 2512, 2052, 3282, 9952, 210, 592, 285, 1695, 2688, 1500, 4188, 1315, 6628, 13040, 19305, 21778, 2728, 27142, 14390, 12538, 13682, 1168, 68355, 3405, 85995, 1240, 1110, 1962, 4218, 3315, 5475, 180, 3425, 8868, 8858, 275, 542, 498, 1398, 810, 3162, 450, 1695, 568, 1988, 2892, 4558, 520, 665, 1680, 968, 2040, 708, 2548, 3062, 5010, 3990, 268, 4762, 4488, 3665, 3520, 672, 6332, 4660, 442, 11195, 70, 80, 270, 1315, 308, 2035, 1445, 5062, 2300, 2318, 758, 430, 60, 922, 1540, 360, 3665, 1410, 20805, 23190, 9138, 5382, 41982, 17335, 11662, 30662, 72645, 72645, 73085, 73085, 882, 179278, 420, 1338, 150, 1780, 4205, 5948, 191048, 6932, 193822, 1962, 1450, 1578, 198565
2011-04-20, 5528, 9922, 2680, 2192, 3442, 10440, 202, 582, 275, 1785, 2760, 1552, 4315, 1355, 6798, 13580, 19725, 22238, 2775, 27675, 14325, 12832, 13972, 1085, 69335, 3560, 87435, 1240, 1242, 2015, 4345, 3618, 5605, 195, 3555, 9125, 9112, 278, 565, 510, 1388, 845, 3240, 462, 1758, 585, 2035, 2895, 4535, 525, 692, 1770, 988, 2212, 718, 2610, 3140, 5185, 4160, 255, 4948, 4648, 3730, 3572, 698, 6390, 4660, 472, 11235, 62, 70, 270, 1290, 292, 2045, 1435, 5088, 2400, 2418, 722, 415, 60, 962, 1525, 368, 3698, 1400, 20992, 23455, 9560, 5158, 42508, 17840, 11632, 31000, 73508, 73508, 73938, 73938, 882, 181945, 440, 1305, 148, 1695, 3915, 5560, 193545, 6872, 196260, 1955, 1422, 1562, 201075
2011-04-21, 5722, 9982, 2845, 2320, 3660, 10988, 200, 572, 280, 1870, 2838, 1555, 4390, 1385, 6870, 14132, 20032, 22570, 2842, 27982, 14005, 13062, 14202, 1022, 70240, 3658, 88718, 1240, 1378, 2108, 4552, 4040, 5842, 232, 3718, 9508, 9492, 285, 570, 490, 1412, 742, 3350, 482, 1840, 602, 2142, 3048, 4580, 525, 742, 1838, 1008, 2305, 722, 2680, 3228, 5248, 4320, 258, 5090, 4780, 3835, 3670, 712, 6478, 4660, 490, 11275, 60, 70, 272, 1245, 292, 2010, 1412, 5208, 2500, 2505, 692, 412, 60, 988, 1542, 378, 3775, 1370, 21182, 23620, 9895, 5142, 42880, 18348, 11990, 31532, 74412, 74412, 74832, 74832, 880, 184210, 438, 1288, 140, 1670, 3810, 5325, 195515, 6832, 198130, 1965, 1445, 1618, 202948
2011-04-22, 6040, 10375, 3060, 2448, 3842, 11505, 200, 562, 282, 1952, 2920, 1588, 4502, 1422, 7000, 14682, 20335, 22900, 2890, 28340, 13732, 13202, 14350, 958, 71045, 3875, 89892, 1240, 1480, 2205, 4795, 3968, 6105, 248, 3755, 9822, 9812, 288, 565, 422, 1368, 705, 3260, 495, 1905, 610, 2232, 3040, 4710, 538, 818, 1928, 1022, 2350, 762, 2768, 3350, 5402, 4480, 285, 5152, 4838, 3880, 3728, 748, 6565, 4660, 512, 11322, 65, 70, 290, 1215, 298, 2028, 1418, 5188, 2595, 2590, 678, 418, 60, 1015, 1615, 388, 3915, 1350, 21418, 23822, 10215, 5240, 43358, 18608, 11768, 31665, 75025, 75025, 75435, 75435, 858, 186810, 448, 1218, 140, 1610, 3838, 5265, 198020, 6828, 200568, 1978, 1380, 1592, 205390
2011-04-23, 6320, 13798, 3365, 2668, 4245, 12412, 190, 550, 312, 2062, 3035, 1765, 4798, 1508, 7255, 15392, 20735, 23332, 2952, 28880, 13868, 13300, 14432, 972, 71980, 4175, 91162, 1240, 1615, 2285, 4988, 3995, 6328, 278, 3920, 10182, 10162, 310, 555, 408, 1405, 712, 3150, 512, 1952, 630, 2298, 2948, 4860, 565, 908, 2100, 1050, 2445, 808, 2822, 3515, 5738, 4648, 310, 5198, 4860, 3862, 3712, 792, 6648, 4660, 545, 11375, 70, 72, 330, 1162, 330, 1992, 1492, 5158, 2590, 2632, 648, 432, 60, 1042, 1792, 418, 4102, 1362, 21712, 24108, 10590, 5620, 44245, 19002, 11972, 31968, 76212, 76212, 76612, 76612, 852, 189222, 462, 1218, 138, 1565, 3972, 5390, 200482, 6825, 202972, 1995, 1288, 1555, 207670
2011-04-24, 6500, 14065, 3810, 3028, 4645, 13618, 190, 540, 375, 2255, 3275, 1890, 5165, 1588, 7805, 16552, 21405, 24070, 3028, 29658, 14475, 13422, 14525, 1240, 73240, 4560, 92812, 1240, 1790, 2390, 5222, 4070, 6582, 305, 4252, 10762, 10740, 312, 548, 415, 1415, 715, 3188, 525, 1975, 640, 2348, 2965, 5000, 590, 1015, 2375, 1070, 2640, 882, 2882, 3665, 6065, 4810, 335, 5318, 4940, 3855, 3698, 835, 6702, 4660, 585, 11442, 70, 78, 372, 1078, 338, 1970, 1555, 5152, 2530, 2595, 618, 440, 60, 1090, 1890, 450, 4290, 1418, 22062, 24495, 11058, 6000, 45650, 20200, 13000, 33170, 78822, 78822, 79212, 79212, 875, 193032, 462, 1225, 130, 1575, 4078, 5530, 204210, 6805, 206552, 2015, 1260, 1538, 211022
2011-04-25, 6668, 14360, 4165, 3305, 4852, 14558, 190, 548, 448, 2398, 3500, 1915, 5412, 1660, 8200, 17845, 22308, 25068, 3105, 30748, 15145, 13642, 14710, 1385, 74890, 4928, 94922, 1240, 1995, 2492, 5502, 4155, 6885, 315, 4405, 11245, 11230, 308, 570, 442, 1350, 680, 3248, 530, 2042, 645, 2390, 3008, 5080, 608, 1105, 2595, 1070, 2882, 938, 2970, 3798, 6282, 4978, 408, 5522, 5118, 3930, 3752, 858, 6752, 4660, 615, 11502, 70, 72, 410, 1005, 345, 2015, 1552, 5155, 2470, 2538, 588, 432, 60, 1008, 1830, 448, 4352, 1455, 22305, 24828, 11520, 5952, 46562, 21390, 13985, 34652, 81218, 81218, 81600, 81600, 872, 197678, 488, 1285, 130, 1595, 3995, 5520, 209010, 6758, 211255, 2028, 1290, 1530, 215722
2011-04-26, 6855, 14568, 4300, 3468, 4928, 14988, 182, 570, 500, 2532, 3718, 2030, 5752, 1698, 8505, 18642, 23128, 25978, 3160, 31628, 15582, 13928, 14978, 1135, 76790, 5158, 97292, 1240, 2250, 2550, 5782, 4100, 7152, 302, 4372, 11500, 11492, 305, 548, 428, 1285, 652, 3255, 535, 2020, 648, 2420, 3035, 5048, 638, 1185, 2792, 1072, 3108, 982, 3082, 3980, 6525, 5155, 480, 5762, 5332, 4078, 3890, 878, 6895, 4660, 642, 11538, 70, 70, 435, 940, 348, 1950, 1575, 5075, 2412, 2482, 565, 428, 60, 722, 1855, 458, 4358, 1448, 22180, 24830, 12082, 5708, 46880, 21580, 13730, 34880, 81755, 81755, 82130, 82130, 858, 201385, 502, 1290, 130, 1650, 3820, 5298, 212870, 6738, 215085, 2035, 1285, 1500, 219665
2011-04-27, 7158, 14685, 4302, 3582, 4882, 15100, 180, 570, 518, 2625, 3855, 2018, 5878, 1710, 8795, 18982, 23860, 26782, 3202, 32328, 15548, 14215, 15260, 912, 78478, 5285, 99435, 1240, 2382, 2552, 6050, 3905, 7410, 298, 4378, 11750, 11738, 318, 532, 408, 1282, 638, 3248, 552, 2058, 655, 2422, 2915, 5072, 675, 1250, 2925, 1080, 3298, 1000, 3192, 4170, 6758, 5332, 505, 5985, 5542, 4240, 4045, 898, 7088, 4660, 672, 11558, 70, 70, 450, 892, 350, 1868, 1618, 5000, 2358, 2420, 555, 428, 60, 520, 1855, 468, 4365, 1440, 21892, 24580, 12548, 5555, 46978, 21362, 13148, 34480, 81458, 81458, 81822, 81822, 820, 203825, 488, 1230, 122, 1598, 3705, 5128, 215375, 6742, 217585, 2025, 1290, 1470, 222228
2011-04-28, 7952, 14740, 4458, 3772, 5218, 15675, 180, 570, 545, 2705, 3960, 2022, 5985, 1740, 8912, 19160, 24445, 27428, 3265, 33220, 15272, 14428, 15478, 838, 80075, 5428, 101400, 1240, 2470, 2542, 6162, 4032, 7550, 320, 4618, 12112, 12095, 345, 550, 420, 1280, 668, 3322, 590, 2172, 698, 2542, 2968, 5175, 698, 1285, 2945, 1068, 3388, 1005, 3288, 4350, 6972, 5520, 548, 6165, 5712, 4382, 4192, 918, 7278, 4660, 698, 11565, 70, 62, 478, 968, 355, 1828, 1738, 4982, 2298, 2348, 522, 425, 52, 438, 1925, 495, 4375, 1445, 21665, 24335, 12802, 5938, 47328, 21515, 13225, 34418, 81745, 81745, 82098, 82098, 910, 206095, 535, 1295, 120, 1565, 3772, 5038, 217430, 6745, 219585, 2075, 1392, 1510, 224225
2011-04-29, 8522, 14938, 4725, 3980, 5182, 16245, 172, 555, 580, 2762, 4050, 2085, 6135, 1782, 9352, 20048, 25228, 28285, 3340, 34132, 15342, 14572, 15628, 832, 81858, 5715, 103570, 1240, 2600, 2650, 6340, 4285, 7770, 368, 4840, 12555, 12535, 368, 560, 415, 1322, 708, 3358, 608, 2292, 718, 2692, 3102, 5272, 728, 1325, 3008, 1072, 3392, 1020, 3392, 4552, 7252, 5708, 640, 6245, 5788, 4455, 4280, 930, 7540, 4660, 720, 11560, 70, 65, 520, 1075, 365, 1825, 1875, 4975, 2240, 2285, 510, 422, 50, 392, 1905, 512, 4468, 1438, 21560, 24205, 13038, 6572, 48100, 21892, 13495, 34858, 82955, 82955, 83300, 83300, 1135, 209858, 572, 1455, 120, 1698, 4040, 5335, 221220, 6735, 223230, 2122, 1340, 1555, 227915
2011-04-30, 9025 , 15140 , 4925 , 4112 , 5162 , 16485 , 170 , 548 , 615 , 2790 , 4105 , 2112 , 6215 , 1818 , 9478 , 20422 , 26040 , 29182 , 3402 , 35022 , 15592 , 14700 , 15752 , 782 , 83762 , 6020 , 105865 , 1240 , 2778 , 2705 , 6550 , 4180 , 8010 , 398 , 5028 , 12982 , 12965 , 382 , 572 , 425 , 1495 , 748 , 3450 , 632 , 2415 , 692 , 2852 , 3258 , 5310 , 758 , 1375 , 3098 , 1068 , 3408 , 1085 , 3485 , 4775 , 7608 , 6050 , 665 , 6275 , 5795 , 4438 , 4270 , 945 , 7572 , 4660 , 750 , 11560 , 72 , 70 , 538 , 995 , 375 , 1878 , 1915 , 5060 , 2180 , 2222 , 480 , 412 , 50 , 360 , 1908 , 530 , 4508 , 1418 , 21498 , 24155 , 13365 , 6580 , 48315 , 22012 , 13585 , 34942 , 83258 , 83258 , 83598 , 83598 , 1138 , 213495 , 558 , 1418 , 120 , 1772 , 4070 , 5432 , 225458 , 6678 , 227398 , 2125 , 1232 , 1510 , 232062 
