, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNAKE R ON JACKSON LAKE AT DAM, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, MALHEUR RIVER NR VALE, CASCADE DAM, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NEAR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-08-02,8238.0,18672.0,2021.0,1033.0,882.0,7549.0,60.0,70.0,264.0,736.0,1232.0,878.0,2110.0,84.0,2964.0,7788.0,12427.0,13332.0,411.0,13239.0,655.0,1917.0,58.0,93921.0,612.0,96726.0,100312.0,616.0,620.0,101857.0,1103.0,104464.0,125.0,1338.0,106157.0,106262.0,39.0,53.0,339.0,153.0,3180.0,12.0,3413.0,79.0,422.0,369.0,971.0,910.0,1971.0,533.0,107.0,746.0,997.0,887.0,748.0,5172.0,5727.0,6848.0,11343.0,16.0,6933.0,5838.0,3703.0,4030.0,29.0,6366.0,230.0,77.0,5884.0,142.0,150.0,249.0,37.0,57.0,112.0,1053.0,692.0,8.0,18.0,0.0,2.0,626.0,93.0,2557.0,193.0,8918.0,9250.0,5990.0,955.0,18669.0,2238.0,1809.0,15365.0,34034.0,34034.0,34034.0,34034.0,11.0,143814.0,44.0,25.0,0.0,67.0,137.0,159.0,145539.0,4279.0,143867.0,1060.0,378.0,758.0,146245.0
2003-08-03,9292.0,18672.0,1853.0,1002.0,907.0,7401.0,62.0,73.0,265.0,732.0,1230.0,879.0,2109.0,83.0,2933.0,7745.0,12227.0,13143.0,406.0,13076.0,666.0,1913.0,59.0,93209.0,597.0,95990.0,96498.0,602.0,603.0,97858.0,1083.0,100379.0,123.0,1299.0,102074.0,102226.0,39.0,53.0,332.0,147.0,3173.0,12.0,3410.0,79.0,421.0,361.0,969.0,918.0,1989.0,536.0,107.0,752.0,1007.0,917.0,738.0,5134.0,5679.0,6800.0,11337.0,16.0,6830.0,5676.0,3238.0,3350.0,29.0,5690.0,230.0,76.0,5911.0,141.0,148.0,241.0,37.0,57.0,113.0,1054.0,695.0,8.0,18.0,0.0,1.0,642.0,91.0,2575.0,192.0,9010.0,9335.0,5921.0,945.0,18657.0,2231.0,1810.0,15356.0,34013.0,34013.0,34013.0,34013.0,11.0,140828.0,44.0,25.0,0.0,63.0,140.0,163.0,142717.0,4277.0,141162.0,1052.0,378.0,758.0,143616.0
2003-08-04,9751.0,18664.0,1850.0,972.0,877.0,7294.0,63.0,77.0,264.0,724.0,1224.0,870.0,2094.0,80.0,2919.0,7566.0,12127.0,13026.0,402.0,12929.0,631.0,1896.0,57.0,92641.0,585.0,95352.0,95846.0,587.0,587.0,97094.0,1064.0,99470.0,121.0,1274.0,100830.0,100859.0,39.0,52.0,326.0,143.0,3167.0,11.0,3405.0,79.0,420.0,361.0,966.0,919.0,2006.0,541.0,106.0,759.0,1013.0,945.0,734.0,5109.0,5645.0,6752.0,11333.0,16.0,6890.0,5753.0,3247.0,3138.0,30.0,5311.0,230.0,75.0,5928.0,138.0,145.0,234.0,38.0,56.0,111.0,1055.0,696.0,8.0,18.0,0.0,1.0,657.0,88.0,2587.0,191.0,9091.0,9407.0,5837.0,935.0,18629.0,2184.0,1747.0,15327.0,33957.0,33957.0,33957.0,33957.0,11.0,137548.0,44.0,25.0,0.0,59.0,126.0,153.0,139193.0,4277.0,137704.0,1046.0,378.0,758.0,140114.0
2003-08-05,9684.0,18648.0,1875.0,944.0,848.0,7243.0,64.0,82.0,258.0,719.0,1219.0,856.0,2075.0,78.0,2895.0,7548.0,11963.0,12857.0,398.0,12763.0,594.0,1848.0,55.0,92167.0,574.0,94791.0,95274.0,574.0,573.0,96488.0,1046.0,98855.0,120.0,1266.0,100195.0,100220.0,38.0,50.0,320.0,139.0,3145.0,11.0,3393.0,78.0,419.0,355.0,963.0,920.0,2016.0,544.0,107.0,777.0,1025.0,971.0,738.0,5085.0,5617.0,6723.0,11330.0,16.0,6972.0,5861.0,3366.0,3211.0,30.0,5315.0,230.0,74.0,5960.0,134.0,141.0,227.0,38.0,54.0,109.0,1056.0,703.0,8.0,18.0,0.0,1.0,666.0,86.0,2592.0,190.0,9131.0,9443.0,5741.0,925.0,18562.0,2126.0,1708.0,15270.0,33832.0,33832.0,33832.0,33832.0,11.0,136538.0,43.0,25.0,0.0,55.0,120.0,140.0,137968.0,4273.0,136492.0,1034.0,371.0,753.0,138734.0
2003-08-06,9583.0,18636.0,1851.0,917.0,818.0,7043.0,64.0,85.0,252.0,716.0,1213.0,844.0,2057.0,77.0,2866.0,7365.0,11861.0,12745.0,394.0,12613.0,563.0,1799.0,54.0,91778.0,562.0,94331.0,94805.0,563.0,559.0,95986.0,1029.0,98344.0,118.0,1248.0,99656.0,99678.0,38.0,50.0,314.0,135.0,3111.0,11.0,3362.0,78.0,417.0,351.0,960.0,900.0,2022.0,545.0,106.0,778.0,1035.0,989.0,732.0,5057.0,5579.0,6680.0,11325.0,17.0,6994.0,5903.0,3444.0,3329.0,30.0,5449.0,230.0,74.0,6004.0,131.0,138.0,220.0,38.0,51.0,108.0,1057.0,712.0,8.0,18.0,0.0,1.0,676.0,84.0,2602.0,188.0,9174.0,9469.0,5648.0,915.0,18456.0,2084.0,1679.0,15225.0,33681.0,33681.0,33681.0,33681.0,11.0,135802.0,43.0,25.0,0.0,51.0,127.0,135.0,137207.0,4270.0,135816.0,1023.0,367.0,747.0,138024.0
2003-08-07,9268.0,18620.0,1816.0,892.0,784.0,6948.0,63.0,85.0,248.0,711.0,1204.0,824.0,2028.0,75.0,2837.0,7161.0,11679.0,12548.0,390.0,12436.0,546.0,1768.0,53.0,91407.0,551.0,93907.0,94376.0,553.0,546.0,95528.0,1012.0,97881.0,117.0,1232.0,99171.0,99190.0,38.0,50.0,307.0,131.0,3077.0,10.0,3331.0,77.0,416.0,353.0,958.0,876.0,2015.0,548.0,107.0,782.0,1042.0,1013.0,734.0,5035.0,5542.0,6630.0,11323.0,16.0,7067.0,5989.0,3519.0,3412.0,30.0,5565.0,230.0,73.0,6033.0,126.0,133.0,213.0,37.0,49.0,107.0,1059.0,715.0,8.0,18.0,0.0,1.0,693.0,81.0,2616.0,187.0,9238.0,9517.0,5554.0,906.0,18366.0,2053.0,1652.0,15196.0,33562.0,33562.0,33562.0,33562.0,11.0,135144.0,43.0,25.0,0.0,47.0,129.0,139.0,136532.0,4269.0,135228.0,1022.0,367.0,744.0,137410.0
2003-08-08,9009.0,18605.0,1785.0,867.0,766.0,6865.0,66.0,88.0,246.0,706.0,1197.0,797.0,1994.0,73.0,2800.0,7040.0,11440.0,12315.0,387.0,12209.0,528.0,1741.0,53.0,91004.0,542.0,93486.0,93962.0,544.0,532.0,95091.0,997.0,97444.0,115.0,1229.0,98729.0,98748.0,39.0,49.0,301.0,128.0,3043.0,10.0,3295.0,78.0,416.0,358.0,956.0,845.0,2001.0,547.0,108.0,797.0,1052.0,1031.0,727.0,5017.0,5520.0,6592.0,11326.0,16.0,7139.0,6095.0,3660.0,3536.0,31.0,5695.0,230.0,72.0,6056.0,123.0,130.0,206.0,37.0,49.0,106.0,1060.0,724.0,8.0,18.0,0.0,1.0,705.0,79.0,2632.0,187.0,9304.0,9575.0,5469.0,896.0,18298.0,2005.0,1632.0,15157.0,33455.0,33455.0,33455.0,33455.0,11.0,134555.0,43.0,25.0,0.0,43.0,125.0,141.0,135938.0,4270.0,134723.0,1018.0,367.0,744.0,136894.0
2003-08-09,8005.0,18591.0,1755.0,844.0,774.0,6824.0,66.0,91.0,243.0,700.0,1190.0,778.0,1968.0,72.0,2759.0,6991.0,11263.0,12147.0,384.0,12059.0,508.0,1715.0,52.0,90599.0,533.0,93031.0,93502.0,537.0,520.0,94611.0,983.0,96964.0,114.0,1218.0,98246.0,98266.0,35.0,47.0,294.0,124.0,3009.0,10.0,3258.0,76.0,414.0,356.0,953.0,809.0,1979.0,545.0,108.0,796.0,1061.0,1043.0,720.0,4995.0,5491.0,6563.0,11326.0,17.0,7143.0,6121.0,3733.0,3666.0,31.0,5854.0,230.0,71.0,6075.0,121.0,128.0,200.0,37.0,48.0,109.0,1061.0,720.0,8.0,18.0,0.0,1.0,720.0,77.0,2649.0,186.0,9361.0,9615.0,5391.0,887.0,18234.0,1954.0,1614.0,15107.0,33341.0,33341.0,33341.0,33341.0,11.0,133979.0,42.0,25.0,0.0,39.0,114.0,130.0,135362.0,4268.0,134236.0,1010.0,364.0,740.0,136406.0
2003-08-10,7312.0,18581.0,1715.0,822.0,776.0,6762.0,63.0,89.0,241.0,696.0,1183.0,760.0,1943.0,71.0,2724.0,6918.0,11150.0,12020.0,381.0,11943.0,491.0,1688.0,51.0,90265.0,524.0,92640.0,93104.0,530.0,508.0,94185.0,968.0,96531.0,113.0,1177.0,97766.0,97786.0,35.0,47.0,288.0,121.0,2974.0,10.0,3221.0,76.0,413.0,353.0,950.0,775.0,1953.0,547.0,106.0,795.0,1067.0,1054.0,722.0,4980.0,5467.0,6525.0,11326.0,17.0,7166.0,6155.0,3764.0,3727.0,31.0,5959.0,230.0,71.0,6128.0,121.0,128.0,194.0,37.0,48.0,108.0,1062.0,718.0,8.0,18.0,0.0,2.0,733.0,75.0,2674.0,185.0,9397.0,9641.0,5312.0,879.0,18148.0,1919.0,1603.0,15069.0,33218.0,33218.0,33218.0,33218.0,11.0,133344.0,42.0,25.0,0.0,35.0,115.0,122.0,134721.0,4265.0,133686.0,1003.0,362.0,734.0,135843.0
2003-08-11,7196.0,18568.0,1705.0,801.0,769.0,6721.0,66.0,94.0,245.0,695.0,1187.0,749.0,1936.0,70.0,2693.0,6864.0,11044.0,11912.0,378.0,11826.0,482.0,1666.0,52.0,89987.0,517.0,92327.0,92783.0,523.0,496.0,93841.0,954.0,96180.0,112.0,1131.0,97359.0,97375.0,36.0,46.0,282.0,119.0,2941.0,9.0,3191.0,75.0,412.0,352.0,948.0,754.0,1927.0,545.0,108.0,804.0,1068.0,1070.0,719.0,4966.0,5450.0,6498.0,11328.0,17.0,7242.0,6249.0,3855.0,3798.0,31.0,6045.0,230.0,70.0,6180.0,118.0,125.0,188.0,36.0,47.0,105.0,1063.0,725.0,8.0,18.0,0.0,1.0,751.0,73.0,2823.0,184.0,9486.0,9695.0,5249.0,871.0,18032.0,1897.0,1604.0,15047.0,33079.0,33079.0,33079.0,33079.0,11.0,132737.0,42.0,25.0,0.0,31.0,117.0,122.0,134099.0,4263.0,133151.0,999.0,359.0,729.0,135290.0
2003-08-12,7891.0,18555.0,1677.0,781.0,759.0,6665.0,70.0,104.0,242.0,694.0,1187.0,736.0,1924.0,69.0,2675.0,6741.0,10945.0,11808.0,376.0,11731.0,475.0,1649.0,52.0,89728.0,511.0,92032.0,92485.0,518.0,484.0,93523.0,941.0,95859.0,111.0,1096.0,97000.0,97014.0,35.0,45.0,276.0,116.0,2907.0,9.0,3163.0,75.0,411.0,353.0,945.0,732.0,1907.0,546.0,117.0,826.0,1071.0,1086.0,718.0,4953.0,5428.0,6472.0,11330.0,17.0,7310.0,6343.0,3986.0,3926.0,32.0,6174.0,230.0,70.0,6202.0,117.0,124.0,183.0,36.0,48.0,103.0,1064.0,738.0,8.0,18.0,0.0,1.0,773.0,71.0,2903.0,183.0,9724.0,9902.0,5178.0,863.0,17981.0,1873.0,1580.0,15029.0,33010.0,33010.0,33010.0,33010.0,11.0,132186.0,41.0,25.0,0.0,27.0,113.0,115.0,133530.0,4262.0,132669.0,994.0,355.0,724.0,134791.0
2003-08-13,8520.0,18546.0,1616.0,762.0,746.0,6580.0,72.0,110.0,240.0,690.0,1187.0,728.0,1915.0,67.0,2657.0,6678.0,10822.0,11687.0,373.0,11621.0,464.0,1634.0,51.0,89515.0,506.0,91784.0,92231.0,513.0,474.0,93248.0,929.0,95579.0,110.0,1069.0,96685.0,96697.0,36.0,46.0,270.0,114.0,2873.0,9.0,3133.0,75.0,410.0,347.0,943.0,713.0,1892.0,551.0,121.0,839.0,1075.0,1108.0,720.0,4939.0,5412.0,6449.0,11330.0,18.0,7383.0,6441.0,4113.0,4069.0,32.0,6342.0,230.0,69.0,6242.0,115.0,122.0,179.0,36.0,48.0,103.0,1065.0,754.0,8.0,18.0,0.0,1.0,792.0,70.0,2925.0,183.0,9848.0,10057.0,5115.0,857.0,18105.0,1845.0,1561.0,15003.0,33107.0,33107.0,33107.0,33107.0,11.0,131868.0,41.0,25.0,0.0,23.0,106.0,107.0,133166.0,4260.0,132384.0,982.0,349.0,720.0,134469.0
2003-08-14,7524.0,18539.0,1571.0,744.0,748.0,6509.0,71.0,113.0,241.0,684.0,1190.0,718.0,1908.0,66.0,2641.0,6634.0,10720.0,11595.0,369.0,11565.0,447.0,1608.0,51.0,90331.0,501.0,91918.0,92217.0,508.0,464.0,93169.0,917.0,95454.0,109.0,1047.0,96491.0,96492.0,35.0,44.0,263.0,111.0,2839.0,9.0,3103.0,74.0,409.0,338.0,941.0,693.0,1879.0,554.0,123.0,844.0,1078.0,1131.0,716.0,4922.0,5386.0,6425.0,11009.0,18.0,7375.0,6473.0,4198.0,4195.0,32.0,6498.0,230.0,68.0,6293.0,112.0,119.0,174.0,37.0,46.0,107.0,1067.0,761.0,8.0,18.0,0.0,1.0,805.0,68.0,2946.0,182.0,9930.0,10129.0,5070.0,849.0,18126.0,1827.0,1541.0,14985.0,33111.0,33111.0,33111.0,33111.0,11.0,131613.0,41.0,25.0,0.0,18.0,109.0,103.0,132905.0,4259.0,132213.0,971.0,346.0,716.0,134278.0
2003-08-15,6677.0,18533.0,1542.0,727.0,748.0,6462.0,71.0,113.0,238.0,680.0,1187.0,709.0,1896.0,66.0,2627.0,6601.0,10651.0,11535.0,363.0,11574.0,446.0,1594.0,52.0,96529.0,497.0,97381.0,96989.0,504.0,455.0,97488.0,906.0,99254.0,108.0,1026.0,99525.0,99295.0,37.0,46.0,262.0,111.0,2807.0,8.0,3076.0,75.0,409.0,343.0,940.0,673.0,1867.0,556.0,125.0,850.0,1073.0,1161.0,711.0,4906.0,5363.0,6393.0,10384.0,18.0,6930.0,6122.0,4085.0,4226.0,33.0,6602.0,230.0,68.0,6325.0,111.0,118.0,169.0,36.0,46.0,108.0,1068.0,767.0,8.0,18.0,0.0,2.0,824.0,67.0,2963.0,182.0,10015.0,10205.0,5016.0,842.0,18121.0,1809.0,1543.0,14970.0,33091.0,33091.0,33091.0,33091.0,11.0,131987.0,41.0,25.0,0.0,14.0,118.0,107.0,133033.0,4260.0,132391.0,967.0,343.0,715.0,134360.0
2003-08-16,7550.0,18531.0,1535.0,710.0,774.0,6455.0,75.0,121.0,237.0,678.0,1186.0,718.0,1904.0,66.0,2612.0,6594.0,10599.0,11498.0,360.0,11575.0,439.0,1585.0,51.0,96978.0,493.0,99158.0,99579.0,500.0,447.0,100518.0,896.0,102779.0,107.0,1008.0,103645.0,103571.0,36.0,45.0,265.0,109.0,2781.0,8.0,3067.0,74.0,407.0,338.0,939.0,685.0,1858.0,559.0,132.0,865.0,1068.0,1190.0,716.0,4895.0,5343.0,6366.0,10334.0,18.0,6618.0,5761.0,3691.0,3969.0,33.0,6487.0,230.0,67.0,6336.0,108.0,115.0,165.0,36.0,46.0,110.0,1069.0,787.0,8.0,18.0,0.0,1.0,855.0,65.0,2988.0,181.0,10112.0,10302.0,4967.0,836.0,18130.0,1794.0,1538.0,14957.0,33087.0,33087.0,33087.0,33087.0,11.0,136257.0,41.0,25.0,0.0,10.0,130.0,125.0,136741.0,4266.0,136025.0,960.0,343.0,717.0,137637.0
2003-08-17,8048.0,18527.0,1526.0,694.0,781.0,6445.0,79.0,133.0,236.0,677.0,1190.0,737.0,1927.0,65.0,2614.0,6616.0,10572.0,11455.0,358.0,11458.0,436.0,1575.0,50.0,96852.0,489.0,99031.0,99466.0,497.0,440.0,100421.0,887.0,102740.0,106.0,990.0,103750.0,103757.0,36.0,45.0,268.0,107.0,2757.0,8.0,3055.0,73.0,407.0,320.0,936.0,685.0,1861.0,559.0,141.0,870.0,1067.0,1210.0,725.0,4886.0,5331.0,6351.0,10333.0,19.0,6628.0,5755.0,3553.0,3686.0,33.0,6183.0,230.0,67.0,6294.0,107.0,114.0,161.0,35.0,45.0,109.0,1074.0,815.0,8.0,18.0,0.0,1.0,850.0,64.0,2979.0,181.0,10202.0,10409.0,4925.0,831.0,18193.0,1779.0,1533.0,14941.0,33134.0,33134.0,33134.0,33134.0,11.0,138699.0,40.0,25.0,0.0,6.0,130.0,142.0,139839.0,4259.0,139326.0,947.0,333.0,714.0,141214.0
2003-08-18,6937.0,18521.0,1487.0,679.0,709.0,6330.0,78.0,137.0,230.0,673.0,1190.0,720.0,1909.0,63.0,2625.0,6533.0,10579.0,11439.0,356.0,11387.0,418.0,1558.0,49.0,96644.0,485.0,98819.0,99269.0,495.0,433.0,100223.0,877.0,102548.0,105.0,973.0,103553.0,103563.0,37.0,45.0,272.0,107.0,2733.0,9.0,3049.0,75.0,408.0,324.0,934.0,678.0,1872.0,547.0,147.0,862.0,1067.0,1217.0,715.0,4873.0,5310.0,6334.0,10331.0,19.0,6642.0,5771.0,3569.0,3633.0,33.0,6052.0,230.0,66.0,6219.0,106.0,113.0,157.0,35.0,46.0,116.0,1080.0,845.0,8.0,18.0,0.0,1.0,848.0,63.0,2962.0,180.0,10243.0,10465.0,4885.0,827.0,18237.0,1753.0,1486.0,14919.0,33156.0,33156.0,33156.0,33156.0,11.0,138723.0,40.0,25.0,0.0,2.0,123.0,144.0,140000.0,4260.0,139603.0,940.0,333.0,713.0,141599.0
2003-08-19,7200.0,18514.0,1446.0,665.0,714.0,6266.0,80.0,142.0,230.0,670.0,1189.0,707.0,1896.0,62.0,2607.0,6412.0,10519.0,11383.0,355.0,11407.0,424.0,1548.0,50.0,96492.0,482.0,98630.0,99067.0,494.0,427.0,100004.0,868.0,102324.0,105.0,957.0,103307.0,103316.0,36.0,44.0,275.0,104.0,2708.0,8.0,3038.0,73.0,407.0,324.0,932.0,681.0,1874.0,537.0,153.0,865.0,1062.0,1228.0,708.0,4860.0,5294.0,6317.0,10332.0,19.0,6699.0,5827.0,3616.0,3657.0,34.0,6062.0,230.0,66.0,6153.0,104.0,112.0,155.0,36.0,47.0,116.0,1085.0,873.0,8.0,18.0,0.0,1.0,850.0,62.0,2951.0,179.0,10226.0,10471.0,4855.0,823.0,18234.0,1729.0,1479.0,14888.0,33122.0,33122.0,33122.0,33122.0,11.0,138494.0,40.0,25.0,0.0,0.0,117.0,135.0,139779.0,4266.0,139452.0,939.0,338.0,710.0,141456.0
2003-08-20,6955.0,18518.0,1451.0,652.0,749.0,6287.0,88.0,158.0,237.0,672.0,1205.0,734.0,1939.0,62.0,2592.0,6441.0,10385.0,11258.0,353.0,11324.0,445.0,1565.0,52.0,96392.0,479.0,98541.0,98967.0,493.0,420.0,99891.0,860.0,102203.0,104.0,941.0,103159.0,103164.0,35.0,43.0,278.0,103.0,2683.0,8.0,3033.0,73.0,406.0,326.0,929.0,686.0,1878.0,538.0,166.0,881.0,1057.0,1237.0,711.0,4851.0,5279.0,6302.0,10331.0,20.0,6749.0,5882.0,3694.0,3721.0,34.0,6122.0,230.0,67.0,6110.0,103.0,111.0,152.0,35.0,49.0,114.0,1091.0,912.0,8.0,18.0,0.0,1.0,853.0,61.0,2945.0,179.0,10214.0,10466.0,4840.0,819.0,18206.0,1719.0,1511.0,14873.0,33079.0,33079.0,33079.0,33079.0,11.0,138238.0,40.0,25.0,0.0,0.0,124.0,139.0,139498.0,4267.0,139228.0,946.0,337.0,714.0,141235.0
2003-08-21,7417.0,18520.0,1437.0,639.0,739.0,6257.0,93.0,176.0,237.0,672.0,1225.0,763.0,1989.0,61.0,2625.0,6498.0,10377.0,11242.0,351.0,11265.0,447.0,1576.0,51.0,96247.0,477.0,98420.0,98650.0,491.0,414.0,99603.0,851.0,101953.0,104.0,926.0,102940.0,102957.0,36.0,44.0,281.0,102.0,2659.0,8.0,3032.0,72.0,405.0,319.0,926.0,694.0,1890.0,537.0,177.0,892.0,1056.0,1253.0,713.0,4841.0,5267.0,6291.0,10303.0,20.0,6803.0,5942.0,3774.0,3800.0,34.0,6206.0,230.0,67.0,6071.0,104.0,112.0,150.0,36.0,51.0,116.0,1097.0,943.0,8.0,18.0,0.0,1.0,849.0,61.0,2931.0,178.0,10213.0,10475.0,4828.0,817.0,18209.0,1718.0,1503.0,14868.0,33078.0,33078.0,33078.0,33078.0,11.0,138085.0,40.0,25.0,0.0,0.0,121.0,146.0,139326.0,4261.0,139103.0,936.0,331.0,711.0,141101.0
2003-08-22,7149.0,18517.0,1395.0,626.0,712.0,6182.0,95.0,187.0,234.0,668.0,1231.0,755.0,1986.0,61.0,2667.0,6484.0,10459.0,11306.0,350.0,11317.0,445.0,1569.0,53.0,96135.0,474.0,98279.0,98210.0,488.0,407.0,99124.0,843.0,101446.0,103.0,912.0,102400.0,102416.0,35.0,42.0,284.0,101.0,2634.0,8.0,3015.0,73.0,404.0,319.0,922.0,696.0,1898.0,533.0,186.0,898.0,1057.0,1268.0,711.0,4832.0,5253.0,6278.0,7715.0,21.0,6272.0,5625.0,3750.0,3856.0,34.0,6285.0,230.0,67.0,5991.0,104.0,113.0,148.0,36.0,50.0,110.0,1102.0,965.0,8.0,18.0,0.0,1.0,842.0,60.0,2917.0,177.0,10217.0,10483.0,4801.0,815.0,18202.0,1710.0,1469.0,14861.0,33063.0,33063.0,33063.0,33063.0,11.0,137725.0,40.0,25.0,0.0,0.0,125.0,152.0,139023.0,4260.0,138869.0,928.0,330.0,703.0,140876.0
2003-08-23,6942.0,18515.0,1376.0,614.0,751.0,6175.0,101.0,199.0,234.0,668.0,1241.0,770.0,2011.0,61.0,2668.0,6441.0,10486.0,11357.0,349.0,11522.0,469.0,1576.0,55.0,96114.0,471.0,98238.0,98153.0,485.0,402.0,99047.0,835.0,101352.0,103.0,898.0,102258.0,102261.0,37.0,44.0,288.0,100.0,2610.0,8.0,3008.0,74.0,404.0,318.0,920.0,698.0,1902.0,525.0,194.0,887.0,1054.0,1282.0,711.0,4829.0,5244.0,6263.0,6603.0,21.0,3797.0,3327.0,2469.0,3378.0,35.0,6123.0,230.0,67.0,5952.0,100.0,109.0,146.0,35.0,50.0,105.0,1108.0,1000.0,8.0,18.0,0.0,1.0,856.0,59.0,2904.0,178.0,10202.0,10492.0,4772.0,812.0,18189.0,1699.0,1474.0,14848.0,33037.0,33037.0,33037.0,33037.0,11.0,137301.0,40.0,25.0,0.0,0.0,112.0,149.0,138553.0,4263.0,138454.0,926.0,331.0,700.0,140440.0
2003-08-24,7646.0,18533.0,1375.0,603.0,777.0,6192.0,106.0,215.0,236.0,669.0,1261.0,799.0,2060.0,61.0,2689.0,6553.0,10459.0,11363.0,347.0,11596.0,496.0,1612.0,56.0,96197.0,471.0,98338.0,98239.0,482.0,397.0,99116.0,828.0,101409.0,102.0,885.0,102283.0,102280.0,36.0,43.0,291.0,99.0,2585.0,8.0,3002.0,74.0,404.0,308.0,918.0,715.0,1909.0,523.0,206.0,886.0,1055.0,1295.0,716.0,4821.0,5236.0,6259.0,6597.0,22.0,3235.0,2402.0,731.0,1793.0,35.0,4958.0,230.0,66.0,5967.0,98.0,108.0,144.0,36.0,48.0,107.0,1114.0,1040.0,8.0,18.0,0.0,1.0,862.0,59.0,2899.0,184.0,10205.0,10505.0,4772.0,810.0,18195.0,1698.0,1492.0,14842.0,33037.0,33037.0,33037.0,33037.0,11.0,137204.0,40.0,25.0,0.0,0.0,115.0,149.0,138406.0,4269.0,138359.0,923.0,344.0,700.0,140319.0
