, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNAKE R ON JACKSON LAKE AT DAM, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, MALHEUR RIVER NR VALE, CASCADE DAM, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NEAR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-09-17,3987.0,10405.0,695.0,444.0,590.0,3369.0,45.0,393.0,236.0,549.0,1233.0,647.0,1880.0,82.0,2467.0,3815.0,7340.0,8133.0,278.0,8231.0,434.0,2044.0,51.0,77820.0,340.0,80040.0,67950.0,483.0,267.0,68614.0,645.0,69605.0,97.0,591.0,70043.0,69997.0,45.0,40.0,-82.0,90.0,146.0,16.0,810.0,71.0,318.0,254.0,121.0,,0.0,452.0,368.0,1332.0,576.0,1563.0,619.0,4826.0,5113.0,6180.0,6176.0,11.0,4087.0,3340.0,1592.0,1646.0,13.0,4224.0,10.0,46.0,6249.0,90.0,106.0,150.0,68.0,61.0,107.0,368.0,826.0,8.0,18.0,0.0,1.0,917.0,69.0,1026.0,175.0,9243.0,9806.0,4158.0,419.0,16968.0,1446.0,971.0,2539.0,19507.0,19507.0,19564.0,19564.0,11.0,89411.0,34.0,25.0,0.0,0.0,122.0,184.0,90626.0,4163.0,91844.0,804.0,273.0,617.0,93708.0
2003-09-18,3983.0,10413.0,688.0,440.0,568.0,3364.0,50.0,394.0,234.0,547.0,1229.0,640.0,1869.0,81.0,2460.0,3944.0,7396.0,8180.0,277.0,8316.0,441.0,2050.0,52.0,78094.0,341.0,80527.0,68554.0,488.0,267.0,69291.0,643.0,70360.0,97.0,586.0,70896.0,70875.0,48.0,41.0,-91.0,90.0,84.0,16.0,768.0,73.0,319.0,256.0,127.0,,0.0,455.0,369.0,1169.0,573.0,1496.0,626.0,4795.0,5077.0,6138.0,6115.0,11.0,4096.0,3383.0,1690.0,1717.0,13.0,4255.0,10.0,46.0,6286.0,91.0,107.0,150.0,68.0,61.0,114.0,336.0,807.0,8.0,18.0,0.0,1.0,891.0,69.0,1031.0,178.0,9228.0,9794.0,4155.0,420.0,16902.0,1425.0,963.0,2522.0,19424.0,19424.0,19483.0,19483.0,11.0,89885.0,34.0,25.0,0.0,0.0,124.0,184.0,90819.0,4161.0,91908.0,799.0,274.0,611.0,93526.0
2003-09-19,4237.0,10425.0,681.0,437.0,559.0,3360.0,56.0,397.0,236.0,543.0,1226.0,650.0,1876.0,81.0,2448.0,3996.0,7490.0,8268.0,277.0,8446.0,441.0,2062.0,53.0,78184.0,343.0,80643.0,68683.0,491.0,267.0,69436.0,640.0,70523.0,97.0,582.0,71091.0,71086.0,49.0,40.0,-91.0,89.0,82.0,16.0,722.0,73.0,319.0,256.0,134.0,,0.0,457.0,376.0,1084.0,569.0,1372.0,629.0,4760.0,5044.0,6108.0,6055.0,12.0,4023.0,3342.0,1736.0,1803.0,13.0,4343.0,10.0,46.0,6316.0,91.0,107.0,153.0,68.0,63.0,113.0,305.0,788.0,8.0,18.0,0.0,1.0,875.0,69.0,1036.0,178.0,9254.0,9829.0,4151.0,420.0,16926.0,1395.0,974.0,2493.0,19419.0,19419.0,19479.0,19479.0,11.0,90450.0,34.0,25.0,0.0,0.0,128.0,203.0,91518.0,4165.0,92611.0,809.0,265.0,618.0,94257.0
2003-09-20,4405.0,10433.0,673.0,436.0,580.0,3356.0,63.0,402.0,240.0,540.0,1231.0,661.0,1893.0,81.0,2452.0,3944.0,7569.0,8339.0,276.0,8577.0,446.0,2038.0,53.0,77912.0,345.0,80472.0,68578.0,495.0,268.0,69365.0,638.0,70485.0,96.0,577.0,71089.0,71096.0,53.0,43.0,-87.0,90.0,85.0,17.0,705.0,73.0,320.0,255.0,141.0,,0.0,458.0,383.0,1059.0,565.0,1286.0,632.0,4644.0,4973.0,6065.0,5994.0,12.0,3976.0,3306.0,1746.0,1842.0,13.0,4405.0,10.0,47.0,6344.0,90.0,107.0,153.0,75.0,64.0,111.0,273.0,771.0,8.0,18.0,0.0,1.0,868.0,69.0,1045.0,180.0,9280.0,9872.0,4168.0,420.0,16994.0,1404.0,972.0,2484.0,19478.0,19478.0,19540.0,19540.0,11.0,90623.0,34.0,25.0,1.0,1.0,133.0,219.0,91779.0,4169.0,92869.0,807.0,263.0,616.0,94536.0
2003-09-21,4486.0,10444.0,666.0,453.0,592.0,3367.0,70.0,410.0,240.0,539.0,1237.0,676.0,1913.0,81.0,2467.0,3952.0,7567.0,8346.0,276.0,8610.0,459.0,1893.0,54.0,77891.0,347.0,80185.0,68244.0,499.0,268.0,69020.0,635.0,70131.0,96.0,573.0,70736.0,70749.0,55.0,45.0,-84.0,90.0,89.0,17.0,699.0,72.0,320.0,247.0,148.0,,0.0,455.0,389.0,1065.0,562.0,1251.0,636.0,4148.0,4611.0,5855.0,5934.0,13.0,3950.0,3305.0,1779.0,1872.0,13.0,4436.0,10.0,48.0,6344.0,92.0,109.0,155.0,76.0,63.0,111.0,241.0,747.0,8.0,18.0,0.0,1.0,838.0,69.0,1048.0,184.0,9314.0,9924.0,4194.0,420.0,17090.0,1437.0,972.0,2517.0,19607.0,19607.0,19671.0,19671.0,11.0,90592.0,34.0,25.0,1.0,8.0,132.0,229.0,91850.0,4166.0,92930.0,800.0,267.0,617.0,94626.0
2003-09-22,4173.0,10454.0,660.0,486.0,584.0,3398.0,76.0,416.0,236.0,539.0,1241.0,683.0,1925.0,80.0,2485.0,3942.0,7584.0,8340.0,275.0,8554.0,450.0,1879.0,52.0,77927.0,348.0,80235.0,68287.0,502.0,268.0,69052.0,633.0,70144.0,96.0,569.0,70706.0,70704.0,56.0,44.0,-84.0,89.0,88.0,17.0,696.0,74.0,321.0,248.0,155.0,,0.0,451.0,389.0,1071.0,557.0,1243.0,627.0,3545.0,3994.0,5299.0,5872.0,13.0,3891.0,3260.0,1775.0,1901.0,14.0,4468.0,10.0,49.0,6315.0,90.0,107.0,153.0,69.0,60.0,107.0,210.0,721.0,8.0,18.0,0.0,1.0,806.0,69.0,1045.0,181.0,9316.0,9945.0,4195.0,420.0,17172.0,1436.0,938.0,2531.0,19703.0,19703.0,19769.0,19769.0,11.0,90451.0,34.0,25.0,1.0,16.0,125.0,220.0,91742.0,4155.0,92793.0,796.0,255.0,611.0,94477.0
2003-09-23,3997.0,10463.0,653.0,502.0,589.0,3420.0,78.0,417.0,233.0,537.0,1239.0,686.0,1925.0,80.0,2495.0,3989.0,7605.0,8354.0,275.0,8573.0,447.0,1871.0,53.0,77897.0,350.0,80205.0,68263.0,506.0,268.0,69036.0,631.0,70134.0,96.0,565.0,70703.0,70705.0,59.0,46.0,-81.0,90.0,90.0,18.0,692.0,72.0,322.0,249.0,163.0,,0.0,447.0,386.0,1075.0,552.0,1245.0,615.0,3315.0,3619.0,4773.0,5809.0,14.0,3841.0,3222.0,1746.0,1895.0,14.0,4475.0,10.0,48.0,6286.0,87.0,104.0,149.0,57.0,58.0,99.0,178.0,696.0,8.0,18.0,0.0,1.0,785.0,69.0,1046.0,177.0,9274.0,9921.0,4171.0,420.0,17178.0,1423.0,939.0,2517.0,19695.0,19695.0,19761.0,19761.0,11.0,90493.0,34.0,25.0,0.0,24.0,121.0,217.0,91815.0,4163.0,92851.0,799.0,258.0,608.0,94510.0
2003-09-24,3930.0,10466.0,646.0,505.0,552.0,3426.0,81.0,415.0,229.0,531.0,1231.0,677.0,1908.0,79.0,2493.0,4031.0,7647.0,8394.0,275.0,8617.0,447.0,1871.0,53.0,77908.0,352.0,80206.0,68257.0,509.0,269.0,69029.0,629.0,70124.0,95.0,561.0,70684.0,70684.0,59.0,44.0,-80.0,89.0,92.0,18.0,690.0,72.0,322.0,247.0,169.0,,0.0,442.0,384.0,1079.0,546.0,1247.0,610.0,3297.0,3555.0,4607.0,5747.0,14.0,3809.0,3200.0,1733.0,1881.0,14.0,4459.0,10.0,47.0,6292.0,85.0,103.0,146.0,47.0,59.0,97.0,147.0,673.0,8.0,18.0,0.0,1.0,766.0,69.0,1051.0,176.0,9224.0,9879.0,4171.0,419.0,17141.0,1411.0,915.0,2508.0,19648.0,19648.0,19716.0,19716.0,11.0,90445.0,35.0,25.0,1.0,28.0,119.0,215.0,91824.0,4166.0,92851.0,803.0,255.0,607.0,94515.0
2003-09-25,3929.0,10465.0,640.0,490.0,552.0,3416.0,84.0,412.0,228.0,526.0,1220.0,666.0,1886.0,79.0,2476.0,3970.0,7692.0,8441.0,274.0,8688.0,463.0,1883.0,54.0,77948.0,354.0,80254.0,68300.0,513.0,269.0,69073.0,627.0,70163.0,95.0,557.0,70714.0,70712.0,61.0,46.0,-79.0,89.0,92.0,18.0,684.0,73.0,322.0,251.0,176.0,,0.0,437.0,381.0,1083.0,540.0,1248.0,606.0,3292.0,3549.0,4590.0,5686.0,14.0,3783.0,3187.0,1739.0,1884.0,13.0,4452.0,10.0,47.0,6315.0,86.0,104.0,148.0,43.0,58.0,100.0,115.0,650.0,8.0,18.0,0.0,1.0,752.0,69.0,1061.0,176.0,9194.0,9857.0,4153.0,419.0,17117.0,1396.0,942.0,2492.0,19609.0,19609.0,19678.0,19678.0,11.0,90399.0,35.0,25.0,0.0,35.0,122.0,213.0,91814.0,4170.0,92825.0,803.0,260.0,605.0,94489.0
2003-09-26,4225.0,10471.0,634.0,490.0,599.0,3409.0,89.0,412.0,230.0,528.0,1221.0,681.0,1902.0,80.0,2457.0,3967.0,7657.0,8411.0,274.0,8685.0,471.0,1901.0,54.0,78000.0,355.0,80329.0,68374.0,517.0,270.0,69150.0,625.0,70238.0,95.0,553.0,70782.0,70779.0,63.0,49.0,-77.0,90.0,95.0,19.0,680.0,74.0,323.0,251.0,183.0,,0.0,438.0,382.0,1094.0,536.0,1256.0,606.0,3290.0,3542.0,4582.0,5624.0,14.0,3793.0,3209.0,1775.0,1908.0,13.0,4465.0,10.0,47.0,6345.0,86.0,104.0,150.0,43.0,60.0,106.0,84.0,630.0,8.0,20.0,0.0,2.0,738.0,69.0,1072.0,178.0,9204.0,9871.0,4163.0,419.0,17123.0,1423.0,1212.0,2503.0,19627.0,19627.0,19697.0,19697.0,11.0,90418.0,35.0,25.0,1.0,43.0,137.0,231.0,91872.0,4173.0,92864.0,805.0,276.0,607.0,94533.0
2003-09-27,4132.0,10478.0,629.0,508.0,578.0,3426.0,93.0,413.0,227.0,529.0,1220.0,689.0,1909.0,79.0,2466.0,4008.0,7636.0,8375.0,273.0,8628.0,457.0,1901.0,53.0,78000.0,357.0,80348.0,68403.0,521.0,270.0,69188.0,623.0,70283.0,95.0,549.0,70831.0,70830.0,64.0,47.0,-76.0,88.0,96.0,19.0,676.0,71.0,324.0,245.0,190.0,,0.0,439.0,384.0,1115.0,532.0,1268.0,605.0,3288.0,3541.0,4577.0,5563.0,15.0,3794.0,3226.0,1824.0,1959.0,13.0,4504.0,10.0,47.0,6351.0,86.0,105.0,147.0,43.0,60.0,109.0,52.0,608.0,8.0,20.0,0.0,1.0,714.0,69.0,1077.0,180.0,9226.0,9903.0,4176.0,420.0,17181.0,1442.0,1246.0,2534.0,19715.0,19715.0,19786.0,19786.0,11.0,90550.0,35.0,25.0,0.0,53.0,139.0,250.0,92058.0,4171.0,93026.0,808.0,254.0,607.0,94689.0
2003-09-28,4091.0,10483.0,623.0,513.0,597.0,3438.0,98.0,414.0,228.0,531.0,1223.0,700.0,1923.0,79.0,2473.0,4071.0,7682.0,8424.0,273.0,8749.0,463.0,1894.0,54.0,77998.0,359.0,80328.0,68380.0,525.0,270.0,69168.0,621.0,70263.0,95.0,546.0,70812.0,70813.0,67.0,50.0,-73.0,88.0,95.0,19.0,664.0,73.0,324.0,240.0,196.0,,0.0,439.0,386.0,1135.0,528.0,1291.0,610.0,3287.0,3538.0,4571.0,5399.0,15.0,3799.0,3246.0,1873.0,2016.0,13.0,4559.0,10.0,48.0,6321.0,86.0,105.0,150.0,43.0,61.0,108.0,21.0,588.0,8.0,21.0,0.0,1.0,697.0,69.0,1081.0,178.0,9241.0,9936.0,4180.0,420.0,17246.0,1438.0,1320.0,2533.0,19780.0,19780.0,19852.0,19852.0,11.0,90656.0,35.0,25.0,1.0,61.0,137.0,257.0,92241.0,4175.0,93199.0,808.0,254.0,610.0,94853.0
2003-09-29,4042.0,10476.0,617.0,523.0,591.0,3450.0,104.0,418.0,228.0,530.0,1225.0,704.0,1929.0,79.0,2484.0,4097.0,7742.0,8465.0,272.0,8775.0,489.0,1921.0,53.0,78130.0,360.0,80450.0,68482.0,528.0,271.0,69264.0,620.0,70346.0,94.0,543.0,70872.0,70867.0,65.0,47.0,-74.0,86.0,96.0,18.0,655.0,69.0,324.0,232.0,203.0,,0.0,438.0,392.0,1156.0,524.0,1317.0,613.0,3284.0,3533.0,4565.0,4978.0,15.0,3662.0,3182.0,1929.0,2084.0,13.0,4621.0,10.0,48.0,6323.0,86.0,105.0,152.0,50.0,62.0,113.0,1.0,567.0,8.0,23.0,0.0,1.0,682.0,69.0,1088.0,181.0,9222.0,9940.0,4182.0,421.0,17294.0,1439.0,1394.0,2537.0,19830.0,19830.0,19905.0,19905.0,11.0,90710.0,35.0,25.0,1.0,70.0,147.0,272.0,92353.0,4173.0,93292.0,804.0,256.0,625.0,94965.0
2003-09-30,3887.0,9618.0,612.0,516.0,523.0,3452.0,107.0,418.0,227.0,526.0,1222.0,704.0,1925.0,78.0,2489.0,4056.0,7787.0,8509.0,272.0,8835.0,489.0,1919.0,53.0,78869.0,361.0,81035.0,69818.0,532.0,272.0,70365.0,619.0,71219.0,94.0,539.0,71499.0,71434.0,67.0,48.0,-74.0,88.0,94.0,19.0,650.0,72.0,324.0,235.0,208.0,,0.0,441.0,394.0,1175.0,521.0,1342.0,618.0,3287.0,3534.0,4559.0,4953.0,16.0,3432.0,2931.0,1772.0,2068.0,13.0,4657.0,10.0,49.0,6339.0,87.0,106.0,152.0,50.0,65.0,124.0,0.0,564.0,8.0,23.0,0.0,1.0,657.0,69.0,1096.0,183.0,9205.0,9924.0,4193.0,421.0,17297.0,1414.0,1281.0,2519.0,19816.0,19816.0,19892.0,19892.0,11.0,90863.0,35.0,25.0,0.0,75.0,133.0,271.0,92541.0,4173.0,93457.0,804.0,249.0,614.0,95117.0
