, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-03-24, 3614, 6843, 762, 1020, 1794, 3858, 377, 961, 224, 721, 2014, 1448, 3462, 225, 4422, 5029, 13110, 14720, 1269, 18317, 10030, 9056, 11370, 1005, 758, 97624, 98870, 1369, 394, 100778, 1239, 103420, 113, 2574, 106248, 106312, 323, 239, 457, 539, 480, 2078, 205, 700, 553, 1514, 2945, 4061, 619, 896, 2565, 802, 3432, 575, 1547, 1960, 3439, 5690, 230, 8528, 8252, 8029, 8014, 448, 11140, 6460, 254, 13072, 78, 134, 270, 1106, 133, 2568, 1011, 4210, 2942, 3426, 421, 207, 191, 122, 606, 69, 2632, 2246, 22824, 24420, 8510, 3299, 40082, 9706, 6731, 18564, 58646, 58646, 59636, 59636, 1530, 172146, 445, 1105, 230, 1050, 1839, 2792, 181575, 9781, 187644, 3206, 1920, 2149, 195794
2012-03-25, 3690, 6663, 754, 1011, 1738, 3845, 372, 923, 217, 934, 2186, 1426, 3612, 222, 4553, 4984, 12805, 14378, 1320, 17902, 9905, 8904, 11004, 1008, 780, 96200, 95904, 1388, 407, 97789, 1182, 100383, 125, 2490, 103176, 103293, 313, 233, 440, 532, 476, 2076, 200, 705, 522, 1480, 2669, 3779, 608, 870, 2473, 778, 3313, 574, 1541, 1948, 3426, 5692, 248, 8438, 8160, 7902, 7874, 456, 10944, 6460, 241, 13041, 78, 132, 267, 1159, 133, 2169, 987, 4180, 2928, 3388, 352, 209, 176, 104, 639, 69, 2692, 2241, 22806, 24350, 8388, 3515, 40096, 9377, 6873, 18260, 58356, 58356, 60815, 60815, 1342, 170502, 455, 1060, 186, 1011, 1552, 2456, 179752, 8947, 185028, 2958, 1689, 2057, 192356
2012-03-26, 3766, 6494, 747, 997, 1702, 3829, 366, 892, 210, 1008, 2218, 1432, 3650, 221, 4684, 4931, 12848, 14430, 1374, 18053, 9873, 8804, 10824, 1027, 791, 95529, 95094, 1373, 420, 96938, 1125, 99420, 131, 2510, 101995, 102021, 339, 251, 493, 574, 522, 2066, 203, 688, 502, 1426, 2498, 3525, 601, 856, 2420, 766, 3191, 570, 1534, 1934, 3398, 5696, 267, 8322, 8046, 7786, 7755, 489, 10811, 6460, 238, 13014, 78, 130, 263, 1211, 134, 1975, 950, 4133, 2914, 3356, 320, 234, 142, 97, 684, 72, 2715, 2226, 22749, 24355, 8258, 3733, 39992, 9120, 7069, 17944, 57936, 57936, 61012, 61012, 1288, 168644, 488, 1111, 262, 985, 1478, 2320, 177562, 8455, 182331, 2882, 1605, 2026, 189216
2012-03-27, 3863, 6404, 730, 997, 1678, 3818, 360, 874, 212, 976, 2156, 1367, 3522, 224, 4657, 4898, 12862, 14450, 1431, 18228, 10028, 8915, 10908, 1056, 805, 95532, 95073, 1354, 428, 96882, 1089, 99318, 134, 2518, 101833, 101832, 352, 260, 514, 611, 557, 2189, 217, 684, 495, 1394, 2485, 3381, 596, 852, 2394, 744, 3112, 566, 1529, 1925, 3368, 5701, 282, 8221, 7940, 7656, 7622, 510, 10685, 6460, 240, 12996, 78, 129, 258, 1236, 134, 1854, 917, 4091, 2899, 3325, 312, 208, 108, 98, 720, 74, 2718, 2235, 22673, 24375, 8173, 3856, 39951, 9164, 7286, 17907, 57858, 57858, 60970, 60970, 1373, 167638, 516, 1110, 223, 1036, 1534, 2387, 176300, 8120, 180673, 2802, 1497, 1927, 187166
2012-03-28, 3954, 6363, 712, 992, 1642, 3802, 358, 862, 214, 941, 2106, 1376, 3481, 222, 4613, 4858, 12723, 14300, 1481, 18096, 10050, 9029, 11012, 1068, 820, 94472, 94142, 1335, 437, 96028, 1044, 98565, 136, 2508, 101221, 101266, 346, 257, 480, 598, 554, 2176, 220, 681, 488, 1364, 2441, 3370, 589, 839, 2346, 726, 3056, 562, 1520, 1912, 3345, 5708, 292, 8161, 7876, 7557, 7512, 509, 10554, 6460, 238, 12980, 78, 128, 255, 1238, 134, 1896, 933, 4042, 2884, 3293, 295, 196, 84, 104, 636, 72, 2704, 2121, 22544, 24328, 8079, 3852, 39866, 9445, 7428, 18150, 58015, 58015, 60948, 60948, 1463, 167608, 497, 1094, 169, 1012, 1467, 2322, 176181, 7899, 180311, 2667, 1378, 1933, 186496
2012-03-29, 4029, 6292, 710, 980, 1606, 3787, 354, 844, 212, 910, 2056, 1316, 3372, 218, 4553, 4783, 12584, 14148, 1540, 18115, 9739, 8712, 10639, 1040, 839, 93678, 93359, 1322, 446, 95211, 1038, 97714, 142, 2517, 100323, 100353, 362, 273, 478, 643, 597, 2136, 229, 685, 486, 1350, 2309, 3377, 580, 804, 2256, 703, 2965, 556, 1507, 1891, 3299, 5728, 300, 8116, 7836, 7494, 7442, 502, 10435, 6460, 234, 12994, 78, 126, 252, 1230, 133, 2514, 1000, 3995, 2870, 3257, 283, 244, 69, 110, 659, 72, 2646, 2060, 22326, 24090, 7936, 3820, 39458, 9337, 7280, 18063, 57521, 57521, 60362, 61194, 1401, 167244, 508, 1114, 244, 988, 1417, 2238, 175706, 7760, 179712, 2627, 1412, 2026, 185758
2012-03-30, 4108, 6408, 740, 992, 1644, 3824, 349, 832, 221, 883, 2017, 1300, 3316, 256, 4483, 4746, 12439, 13988, 1617, 18294, 10180, 8912, 10703, 1272, 867, 88935, 89328, 1312, 454, 91555, 1102, 94480, 152, 2768, 97839, 98017, 412, 321, 560, 714, 688, 2212, 243, 706, 500, 1372, 2296, 3368, 572, 786, 2183, 682, 2825, 552, 1504, 1884, 3266, 5737, 317, 8032, 7770, 7431, 7377, 506, 10337, 6460, 233, 13044, 77, 122, 250, 1266, 138, 2644, 1028, 3997, 2856, 3221, 292, 283, 75, 115, 748, 74, 2693, 2088, 22299, 24001, 7797, 4018, 39255, 9316, 7908, 18071, 57325, 57325, 60360, 62024, 1508, 167426, 583, 1222, 312, 1032, 1480, 2286, 175795, 7801, 179802, 2785, 1560, 2036, 185971
2012-03-31, 4234, 6778, 808, 1046, 1706, 3945, 344, 820, 234, 868, 2002, 1286, 3287, 291, 4496, 4797, 12344, 13884, 1688, 18199, 11266, 10038, 11720, 1436, 892, 81752, 82186, 1306, 471, 84475, 1158, 87512, 164, 2943, 91351, 91648, 440, 350, 612, 753, 721, 2396, 256, 738, 515, 1400, 2444, 3432, 570, 779, 2131, 666, 2710, 556, 1508, 1892, 3266, 5739, 340, 7910, 7658, 7322, 7272, 497, 10226, 6460, 230, 13100, 76, 120, 250, 1377, 145, 2089, 1021, 3998, 2841, 3190, 308, 274, 67, 118, 800, 76, 2791, 2002, 22335, 24048, 7713, 4246, 39448, 9778, 8863, 18541, 57988, 57988, 60710, 62374, 1547, 163946, 606, 1298, 272, 1152, 1621, 2428, 173217, 7846, 177435, 2666, 1496, 1908, 184080
2012-04-01, 4362, 7072, 849, 1100, 1740, 4076, 340, 804, 246, 866, 2000, 1270, 3270, 286, 4454, 4893, 12254, 13788, 1750, 18131, 11455, 10403, 12155, 1279, 932, 74262, 86866, 1310, 505, 86883, 1112, 87616, 172, 2848, 88802, 88473, 444, 355, 569, 768, 720, 2483, 260, 776, 525, 1426, 2547, 3606, 569, 774, 2086, 659, 2613, 559, 1512, 1894, 3272, 5747, 355, 7808, 7565, 7205, 7148, 488, 10066, 6460, 228, 13154, 76, 118, 250, 1474, 142, 1873, 1016, 3980, 2769, 3135, 321, 232, 57, 116, 866, 78, 2828, 1926, 22329, 24090, 7662, 4314, 39562, 10029, 9074, 19995, 59558, 59558, 61947, 63610, 1463, 158061, 587, 1301, 248, 1167, 1797, 2608, 167538, 7805, 171762, 2492, 1318, 1793, 178144
2012-04-02, 4483, 7250, 835, 1114, 1764, 4120, 336, 804, 256, 873, 2003, 1287, 3290, 289, 4493, 4977, 12171, 13697, 1811, 18205, 12100, 10888, 12458, 1188, 978, 72642, 104736, 1320, 551, 106588, 1088, 108675, 187, 2880, 110202, 109557, 448, 361, 548, 758, 685, 2476, 259, 802, 524, 1420, 2522, 3754, 566, 774, 2060, 647, 2548, 560, 1534, 1912, 3276, 5753, 362, 7732, 7495, 7108, 7044, 484, 9925, 6460, 231, 13213, 76, 116, 248, 1452, 140, 2062, 956, 3961, 2618, 2992, 386, 214, 50, 137, 950, 79, 2881, 1896, 22293, 24082, 7575, 4226, 38784, 10196, 9601, 22097, 60881, 60881, 63149, 64490, 1360, 168839, 552, 1246, 209, 1149, 1854, 2774, 174080, 7724, 177297, 2415, 1158, 1740, 181464
2012-04-03, 4589, 7439, 837, 1127, 1788, 4137, 330, 828, 267, 884, 2037, 1256, 3292, 288, 4549, 5014, 12178, 13708, 1856, 18170, 11900, 11163, 12814, 1145, 1012, 71536, 103800, 1337, 596, 105799, 1067, 108357, 192, 2893, 111400, 111446, 444, 364, 542, 745, 680, 2435, 260, 819, 522, 1398, 2392, 3760, 562, 764, 2012, 632, 2486, 558, 1523, 1903, 3278, 5759, 364, 7684, 7454, 7039, 6967, 474, 9802, 6460, 227, 13269, 76, 114, 244, 1388, 139, 2568, 934, 3935, 2467, 2819, 397, 196, 46, 163, 920, 81, 2914, 1788, 22148, 23945, 7442, 3986, 38265, 10500, 9720, 22329, 60594, 60594, 62136, 62849, 1225, 184946, 496, 1135, 168, 1048, 1685, 2606, 192980, 7607, 196428, 2280, 1016, 1674, 200812
